Language_ID,Feature_ID,IPA,Value
Russian,ONE,ɐdʲˈin,107
Slovak,ONE,jˈɛdɛn,107
Slovenian,ONE,éːdɛn,107
Ukrainian,ONE,ɔdˈɪn,107
Čakavian_(Cres),ONE,jɛdˈɛn,107
Čakavian_(Istria),ONE,jɛdǎːn,107
Štokavian,ONE,jědan,107
Belarusian,THREE,trɨ,108
Bulgarian,THREE,tri,108
Czech,THREE,tr̝̊ɪ,108
Polish,THREE,tʂɨ,108
Russian,THREE,trʲi,108
Slovak,THREE,tri,108
Slovenian,THREE,trìː,108
Ukrainian,THREE,trɪ,108
Štokavian,THREE,trîː,108
Belarusian,I,jæ,109
Bulgarian,I,as,109
Burgenland_Čakavian,I,jâː,109
Czech,I,jaː,109
Kajkavian,I,jaː,109
Latvian,I,ɛs,109
Lithuanian,I,ɐʃ,109
Macedonian,I,jas,109
Polish,I,ja,109
Russian,I,ja,109
Slovak,I,ja,109
Slovenian,I,jás,109
Ukrainian,I,jɑ,109
Čakavian_(Cres),I,ja,109
Čakavian_(Istria),I,jǎː,109
Štokavian,I,jâː,109
Burgenland_Čakavian,I,mjênɛ,110
Kajkavian,I,mˈænæ,110
Latvian,I,mani,110
Lithuanian,I,mɐnʲɛ,110
Macedonian,I,mene,110
Čakavian_(Cres),I,mɛnˈɛ,110
Čakavian_(Istria),I,manˈɛ,110
Belarusian,FLY,lʲætˈaʦʲ,111
Bulgarian,FLY,lɛtʲˈɤ,111
Burgenland_Čakavian,FLY,lˈɛtit,111
Czech,FLY,lˈɛːtat,111
Kajkavian,FLY,lˈætit,111
Latvian,FLY,liduɔ̯̂t,111
Lithuanian,FLY,lʲěːktʲɪ,111
Macedonian,FLY,ʎeta,111
Macedonian,FLY,ʎetnuva,111
Polish,FLY,lˈataʨ,111
Polish,FLY,lˈɛʨɛʨ,111
Russian,FLY,lʲɪtˈatʲ,111
Slovak,FLY,ɫˈɛcɪ̯ɛc,111
Slovenian,FLY,lɛ̀ːtati,111
Ukrainian,FLY,lʲitˈɑtɪ,111
Čakavian_(Cres),FLY,lɛtˈɛt,111
Čakavian_(Istria),FLY,lɛtˈɛt,111
Štokavian,FLY,lětjeti,111
Štokavian,FLY,ljeː̌tati,111
Lithuanian,FLY,sʲkrʲˈɪsʲtʲɪ,112
Belarusian,WORM,ʧarvʲˈæk,113
Bulgarian,WORM,ʧˈɛrvɛj,113
Burgenland_Čakavian,WORM,ʧr̩̂v,113
Czech,WORM,ʧɛrf,113
Kajkavian,WORM,ʧɛrv,113
Macedonian,WORM,ʦr̩veʦ,113
Russian,WORM,ʨɪrvʲˈak,113
Slovak,WORM,ʧɛrʋ,113
Slovenian,WORM,ʧə́ru̯,113
Ukrainian,WORM,ʧɛrʋjˈɑk,113
Čakavian_(Cres),WORM,ʧêːrf,113
Čakavian_(Istria),WORM,ʧr̩̂f,113
Štokavian,WORM,ʦr̩̂ːʋ,113
Latvian,WORM,tǎːrps,114
Lithuanian,WORM,kʲɪrʲmʲeːlʲěː,115
Polish,WORM,ɾˈɔbak,116
Slovenian,WORM,ɡlìːsta,117
Čakavian_(Istria),WORM,ɡlîːs,117
Čakavian_(Istria),WORM,ɡlîːsta,117
Belarusian,FISH,rˈɨba,118
Bulgarian,FISH,rˈibɐ,118
Burgenland_Čakavian,FISH,rˈiba,118
Czech,FISH,rˈɪba,118
Kajkavian,FISH,rˈibɒ,118
Macedonian,FISH,riba,118
Polish,FISH,ɾˈɨba,118
Russian,FISH,rˈɨbə,118
Slovak,FISH,rˈiba,118
Slovenian,FISH,rìːba,118
Ukrainian,FISH,rˈɪbɐ,118
Čakavian_(Cres),FISH,rˈiba,118
Čakavian_(Istria),FISH,rˈiba,118
Štokavian,FISH,rîba,118
Latvian,FISH,zǐws,119
Lithuanian,FISH,ʒʊvʲˈɪs,119
Belarusian,SMALL,malʲˈenʲkʲi,120
Bulgarian,SMALL,mˈaɫɐk,120
Burgenland_Čakavian,SMALL,mǎːʎuʧak,120
Burgenland_Čakavian,SMALL,mǎːjuʧak,120
Czech,SMALL,mˈaliː,120
Kajkavian,SMALL,mɒl,120
Macedonian,SMALL,mal,120
Polish,SMALL,mˈawɨ,120
Russian,SMALL,mˈalʲɪnʲkʲɪɪ̯,120
Slovak,SMALL,mˈaɫiː,120
Slovenian,SMALL,màːjxɛn,120
Ukrainian,SMALL,mɐɫˈɪi̯,120
Ukrainian,SMALL,mɐɫˈɛnʲkɪi̯,120
Čakavian_(Cres),SMALL,mâːli,120
Čakavian_(Istria),SMALL,mâːli,120
Štokavian,SMALL,mâːliː,120
Štokavian,SMALL,mǎlen,120
Bulgarian,SMALL,drˈɛbɛn,121
Latvian,SMALL,mass,122
Lithuanian,SMALL,mɐ̌ʒɐs,122
Belarusian,GRASS,travˈa,123
Bulgarian,GRASS,trɛvˈa,123
Czech,GRASS,trˈaːva,123
Polish,GRASS,tɾˈava,123
Russian,GRASS,trɐvˈa,123
Slovak,GRASS,trˈaːʋa,123
Slovenian,GRASS,tràːʋa,123
Ukrainian,GRASS,trɐʋˈɑ,123
Štokavian,GRASS,trǎːʋa,123
Belarusian,SHORT,karˈotʲkʲi,124
Burgenland_Čakavian,SHORT,krâːtaːk,124
Czech,SHORT,krˈaːtkiː,124
Kajkavian,SHORT,krˈaːtki,124
Polish,SHORT,kɾˈutkʲi,124
Russian,SHORT,kɐrˈotkʲɪɪ̯,124
Slovak,SHORT,krˈaːtki,124
Slovenian,SHORT,kràːtɛk,124
Ukrainian,SHORT,kɔrˈɔtkɪi̯,124
Čakavian_(Cres),SHORT,krǎːtak,124
Čakavian_(Istria),SHORT,krâːtak,124
Štokavian,SHORT,krǎːtak,124
Bulgarian,SHORT,kɤs,125
Macedonian,SHORT,kus,125
Latvian,SHORT,îːss,126
Lithuanian,SHORT,trʊ̌mpɐs,127
Belarusian,SHARP,vˈostrɨ,128
Bulgarian,SHARP,ˈɔstɐr,128
Czech,SHARP,ˈostriː,128
Polish,SHARP,ˈɔstɾɨ,128
Russian,SHARP,ˈostrɨɪ̯,128
Slovak,SHARP,ˈɔstriː,128
Slovenian,SHARP,ɔ̀ːstɛr,128
Ukrainian,SHARP,ɦˈɔstrɪi̯,128
Štokavian,SHARP,ôʃtar,128
Belarusian,EARTH,zʲæmlʲˈæ,129
Bulgarian,EARTH,zɛmʲˈa,129
Burgenland_Čakavian,EARTH,zˈɛmʎa,129
Burgenland_Čakavian,EARTH,zˈɛmja,129
Czech,EARTH,zˈɛmɲɛ,129
Kajkavian,EARTH,zˈæmʎɒ,129
Kajkavian,EARTH,zˈæmjɒ,129
Latvian,EARTH,zɛmɛ,129
Lithuanian,EARTH,ʒʲæ̌mʲeː,129
Macedonian,EARTH,zemʲa,129
Polish,EARTH,ʑˈɛmʲja,129
Russian,EARTH,zʲɪmlʲˈa,129
Slovak,EARTH,zɛm,129
Slovenian,EARTH,zéːmla,129
Ukrainian,EARTH,zɛmlʲˈɑ,129
Čakavian_(Cres),EARTH,zɛmjˈa,129
Čakavian_(Istria),EARTH,zɛmʎˈa,129
Štokavian,EARTH,zěmʎa,129
Belarusian,MOUTH,rot,130
Russian,MOUTH,rot,130
Ukrainian,MOUTH,rɔt,130
Bulgarian,MOUTH,ustˈa,131
Burgenland_Čakavian,MOUTH,ʔûːsta,131
Czech,MOUTH,ˈuːsta,131
Macedonian,MOUTH,usta,131
Polish,MOUTH,ˈusta,131
Slovak,MOUTH,ˈuːsta,131
Slovenian,MOUTH,ùːsta,131
Čakavian_(Cres),MOUTH,ǔːsta,131
Čakavian_(Istria),MOUTH,ǔːsta,131
Štokavian,MOUTH,ǔːsta,131
Burgenland_Čakavian,MOUTH,ɡǔːba,132
Burgenland_Čakavian,MOUTH,ɦˈuba,132
Kajkavian,MOUTH,zˈowbi,133
Latvian,MOUTH,mutːɛ,134
Lithuanian,MOUTH,bʊrnˈɐ,135
Belarusian,WE,mɨ,136
Bulgarian,WE,nˈiɛ,136
Burgenland_Čakavian,WE,mîː,136
Czech,WE,mɪ,136
Kajkavian,WE,miː,136
Latvian,WE,mɛːs,136
Lithuanian,WE,mʲæ̌s,136
Macedonian,WE,nije,136
Polish,WE,mɨ,136
Russian,WE,mɨ,136
Slovak,WE,mi,136
Slovenian,WE,mìː,136
Ukrainian,WE,mɪ,136
Čakavian_(Cres),WE,mîː,136
Čakavian_(Istria),WE,mîː,136
Štokavian,WE,mîː,136
Burgenland_Čakavian,WE,nâːs,137
Kajkavian,WE,naːs,137
Macedonian,WE,nas,137
Čakavian_(Cres),WE,nas,137
Čakavian_(Istria),WE,nas,137
Belarusian,BIRD,ptax,138
Belarusian,BIRD,ptˈuʂka,138
Bulgarian,BIRD,ptˈiʦɐ,138
Burgenland_Čakavian,BIRD,ptˈiʦa,138
Burgenland_Čakavian,BIRD,tˈiʦa,138
Czech,BIRD,ptaːk,138
Kajkavian,BIRD,tˈiʦːa,138
Latvian,BIRD,putns,138
Polish,BIRD,ptak,138
Russian,BIRD,ptʲˈiʦə,138
Slovak,BIRD,ftaːk,138
Slovenian,BIRD,ptíʧ,138
Slovenian,BIRD,ptìːʦa,138
Ukrainian,BIRD,ptɑx,138
Čakavian_(Cres),BIRD,ftˈiʦa,138
Čakavian_(Istria),BIRD,tic,138
Štokavian,BIRD,ptîʦa,138
Lithuanian,BIRD,pɐ̌wkʃʲtʲɪs,139
Macedonian,BIRD,piʎe,140
Belarusian,PERSON,ʧʌɫavʲˈek,141
Bulgarian,PERSON,ʧovˈɛk,141
Burgenland_Čakavian,PERSON,ʧlˈɔviːk,141
Czech,PERSON,ʧlˈovjɛk,141
Kajkavian,PERSON,ʧlˈu̯ovæk,141
Macedonian,PERSON,ʧojek,141
Polish,PERSON,ʈ͡ʂwˈɔvʲjɛk,141
Russian,PERSON,ʨɪɫɐvʲˈek,141
Slovak,PERSON,ʧɫˈɔʋɛk,141
Slovenian,PERSON,ʧlóːʋɛk,141
Čakavian_(Cres),PERSON,ʧɔvˈɛk,141
Čakavian_(Cres),PERSON,ʃlɔvˈɛk,141
Čakavian_(Istria),PERSON,ʧɔvˈɛk,141
Štokavian,PERSON,ʧǒʋjek,141
Latvian,PERSON,ʦǐlvǣːks,142
Lithuanian,PERSON,ʒmoːɡˈʊs,143
Ukrainian,PERSON,lʲʊdˈɪnɐ,144
Belarusian,BIG,vʲælʲˈikʲi,145
Burgenland_Čakavian,BIG,vˈɛliːk,145
Burgenland_Čakavian,BIG,vjělik,145
Czech,BIG,vˈɛlkiː,145
Kajkavian,BIG,vˈæli,145
Kajkavian,BIG,vˈælːi,145
Kajkavian,BIG,vˈælik,145
Polish,BIG,vʲjˈɛlkʲi,145
Slovak,BIG,ʋˈɛʎkiː,145
Slovenian,BIG,ʋéːlik,145
Ukrainian,BIG,ʋɛɫˈɪkɪi̯,145
Čakavian_(Cres),BIG,věːli,145
Čakavian_(Istria),BIG,vêːli,145
Štokavian,BIG,ʋêlik,145
Bulgarian,BIG,ˈɛdɐr,146
Bulgarian,BIG,ɡolʲˈam,147
Macedonian,BIG,ɡoʎem,147
Latvian,BIG,ljɛls,148
Lithuanian,BIG,dʲˈɪdʲɛlʲɪs,149
Polish,BIG,dˈuʐɨ,150
Russian,BIG,bɐlʲʂˈoɪ̯,151
Belarusian,BREAST,ʁrˈuʣʲi,152
Bulgarian,BREAST,ɡrɤt,152
Czech,BREAST,ɦruc,152
Macedonian,BREAST,ɡrada,152
Russian,BREAST,ɡrutʲ,152
Ukrainian,BREAST,ɦrˈudɪ,152
Štokavian,BREAST,ɡrûːdi,152
Burgenland_Čakavian,BREAST,pˈr̩sa,153
Burgenland_Čakavian,BREAST,pˈr̩si,153
Kajkavian,BREAST,pˈɛrsi,153
Polish,BREAST,pʲjɛɾɕ,153
Slovak,BREAST,pˈr̩sɪ̯a,153
Slovenian,BREAST,pə́rsi,153
Čakavian_(Cres),BREAST,pˈɛrsɛ,153
Čakavian_(Istria),BREAST,pˈr̩sa,153
Štokavian,BREAST,pr̩̂sa,153
Latvian,BREAST,krǔːts,154
Latvian,BREAST,krǔːtis,154
Lithuanian,BREAST,kruːtʲˈɪnʲeː,154
Belarusian,HAND,rukˈa,155
Bulgarian,HAND,rɐkˈa,155
Burgenland_Čakavian,HAND,rˈuka,155
Czech,HAND,rˈuka,155
Kajkavian,HAND,rˈowka,155
Latvian,HAND,ruɔ̯̌ka,155
Lithuanian,HAND,rɐŋkˈɐ,155
Macedonian,HAND,raka,155
Polish,HAND,ɾˈɛŋka,155
Russian,HAND,rʊkˈa,155
Slovak,HAND,rˈuka,155
Slovenian,HAND,róːka,155
Ukrainian,HAND,rʊkˈɑ,155
Čakavian_(Cres),HAND,rukˈa,155
Čakavian_(Istria),HAND,ru̯okˈa,155
Štokavian,HAND,rǔːka,155
Belarusian,FINGERNAIL,nˈoʁaʦʲ,156
Bulgarian,FINGERNAIL,nˈɔkɐt,156
Burgenland_Čakavian,FINGERNAIL,nu̯ɔ̌ɦat,156
Czech,FINGERNAIL,nˈɛɦɛt,156
Kajkavian,FINGERNAIL,nˈu̯ovæt,156
Latvian,FINGERNAIL,naks,156
Lithuanian,FINGERNAIL,nɐ̌ɡɐs,156
Macedonian,FINGERNAIL,nokt,156
Polish,FINGERNAIL,paznˈɔkʲjɛʨ,156
Russian,FINGERNAIL,nˈoɡətʲ,156
Slovak,FINGERNAIL,ɲɛxt,156
Slovenian,FINGERNAIL,nɔ̀ːxt,156
Ukrainian,FINGERNAIL,nʲˈiɦɔtʲ,156
Čakavian_(Cres),FINGERNAIL,nɔ̌ːxɛt,156
Čakavian_(Cres),FINGERNAIL,nɔ̌ːfɛt,156
Čakavian_(Istria),FINGERNAIL,nˈɔxat,156
Štokavian,FINGERNAIL,nôkat,156
Belarusian,SEE,bˈaʧɨʦʲ,157
Polish,SEE,zɔbˈaʈ͡ʂɨʨ,157
Ukrainian,SEE,bˈɑʧɪtɪ,157
Bulgarian,SEE,vˈidʲɐ,158
Burgenland_Čakavian,SEE,vˈidit,158
Czech,SEE,vˈɪɟɛt,158
Kajkavian,SEE,vˈidæt,158
Kajkavian,SEE,vˈidæti,158
Kajkavian,SEE,vˈidit,158
Macedonian,SEE,vidi,158
Polish,SEE,vʲˈiʥɛʨ,158
Russian,SEE,vʲˈidʲɪtʲ,158
Slovak,SEE,ʋˈiɟɪ̯ɛc,158
Slovenian,SEE,ʋìːdɛti,158
Čakavian_(Cres),SEE,vêːc,158
Čakavian_(Cres),SEE,vêːt,158
Čakavian_(Istria),SEE,vˈidɛt,158
Štokavian,SEE,ʋîdjeti,158
Latvian,SEE,rɛʣêːt,159
Lithuanian,SEE,mɐtʲîːtʲɪ,160
Macedonian,SEE,puʎi,161
Belarusian,STAND,stajˈæʦʲ,162
Bulgarian,STAND,stojˈɤ,162
Burgenland_Čakavian,STAND,stâːt,162
Czech,STAND,staːt,162
Kajkavian,STAND,staːt,162
Latvian,STAND,stāːvêːt,162
Lithuanian,STAND,stoːvʲêːtʲɪ,162
Macedonian,STAND,stoj,162
Polish,STAND,staʨ,162
Russian,STAND,stɐjˈætʲ,162
Slovak,STAND,staːc,162
Slovenian,STAND,stàːti,162
Ukrainian,STAND,stɔjˈɑtɪ,162
Čakavian_(Cres),STAND,stǎːt,162
Čakavian_(Istria),STAND,stǎːt,162
Štokavian,STAND,stâjati,162
Belarusian,SNAKE,zmʲæjˈæ,163
Bulgarian,SNAKE,zmijˈa,163
Macedonian,SNAKE,zmija,163
Polish,SNAKE,ʐmʲˈija,163
Russian,SNAKE,zmʲɪjˈa,163
Ukrainian,SNAKE,zmʲijˈɑ,163
Čakavian_(Istria),SNAKE,zmˈija,163
Štokavian,SNAKE,zmǐja,163
Burgenland_Čakavian,SNAKE,ɦad,164
Czech,SNAKE,ɦat,164
Slovak,SNAKE,ɦat,164
Čakavian_(Cres),SNAKE,ɡat,164
Latvian,SNAKE,ʧūːska,165
Lithuanian,SNAKE,ɡʲiːvɐ̌tʲeː,166
Macedonian,SNAKE,smok,167
Polish,SNAKE,vɔw̃ʂ,168
Slovenian,SNAKE,kàːʧa,169
Čakavian_(Cres),SNAKE,smradˈina,170
Belarusian,TREE,drˈɛva,171
Bulgarian,TREE,dɐrvˈɔ,171
Kajkavian,TREE,drˈejvɔ,171
Macedonian,TREE,dr̩vo,171
Polish,TREE,dʐˈɛvɔ,171
Russian,TREE,dʲˈerʲɪvə,171
Slovenian,TREE,drɛʋɔ̀ː,171
Ukrainian,TREE,dˈɛrɛwɔ,171
Čakavian_(Cres),TREE,drêːvɔ,171
Čakavian_(Istria),TREE,drjêvɔ,171
Štokavian,TREE,dr̩̂ʋo,171
Burgenland_Čakavian,TREE,stru̯ôm,172
Czech,TREE,strom,172
Slovak,TREE,strɔm,172
Latvian,TREE,kuɔ̯̂ks,173
Lithuanian,TREE,mʲæ̌dʲɪs,174
Čakavian_(Cres),TREE,stablˈɔ,175
Štokavian,TREE,stǎːblo,175
Belarusian,FAR,dalʲˈɵka,176
Bulgarian,FAR,dɐlˈɛʧɛ,176
Burgenland_Čakavian,FAR,dǎːlɛkɔ,176
Czech,FAR,dˈalɛko,176
Kajkavian,FAR,dˈaːlkɔ,176
Macedonian,FAR,daʎeko,176
Polish,FAR,dalˈɛkɔ,176
Russian,FAR,dəlʲɪkˈo,176
Slovak,FAR,ɟˈaɫɛkɔ,176
Slovenian,FAR,dàːlɛʧ,176
Ukrainian,FAR,dɐɫˈɛkɔ,176
Čakavian_(Cres),FAR,děːlɡɔ,176
Štokavian,FAR,dalěko,176
Latvian,FAR,tâːlu,177
Lithuanian,FAR,toːlʲɪ,177
Čakavian_(Cres),FAR,lǎːrɡɔ,178
Čakavian_(Istria),FAR,dˈuɡɔ,179
Belarusian,HORN,roʁ̥,180
Bulgarian,HORN,rɔk,180
Burgenland_Čakavian,HORN,ru̯ôɡ,180
Czech,HORN,rox,180
Kajkavian,HORN,ru̯oɡ,180
Latvian,HORN,raks,180
Lithuanian,HORN,rɐ̌ɡɐs,180
Macedonian,HORN,rok,180
Polish,HORN,ɾuk,180
Russian,HORN,rok,180
Slovak,HORN,rɔx,180
Slovenian,HORN,rɔ̀ːk,180
Ukrainian,HORN,ɾʲiɦ,180
Čakavian_(Cres),HORN,rôːx,180
Čakavian_(Istria),HORN,ru̯ôx,180
Štokavian,HORN,rôːɡ,180
Belarusian,BELLY,ʐɨvˈot,181
Russian,BELLY,ʐɨvˈot,181
Ukrainian,BELLY,ʒɪʋʲˈit,181
Bulgarian,BELLY,tɐrbˈux,182
Burgenland_Čakavian,BELLY,tˈr̩buːɦ,182
Kajkavian,BELLY,tˈɛrbuh,182
Slovenian,BELLY,trɛ̀ːbux,182
Čakavian_(Cres),BELLY,tɛrbˈux,182
Čakavian_(Istria),BELLY,tr̩bˈux,182
Štokavian,BELLY,tř̩bux,182
Czech,BELLY,br̝ˈɪxo,183
Polish,BELLY,bʐux,183
Slovak,BELLY,brˈuxɔ,183
Kajkavian,BELLY,drowb,184
Latvian,BELLY,væ̂ːdæ̌rs,185
Lithuanian,BELLY,pʲǐɫvɐs,186
Macedonian,BELLY,mef,187
Belarusian,ROUND,krˈuʁɫɨ,188
Bulgarian,ROUND,krˈɤɡɐɫ,188
Czech,ROUND,ˈokrou̯ɦliː,188
Polish,ROUND,ɔkɾˈɔŋɡwɨ,188
Russian,ROUND,krˈuɡɫɨɪ̯,188
Slovak,ROUND,ˈɔkruːɦɫi,188
Slovenian,ROUND,ɔkrɔ̀ːɡɛu̯,188
Ukrainian,ROUND,krˈuɦɫɪi̯,188
Čakavian_(Istria),ROUND,ɔkrǔːɡal,188
Štokavian,ROUND,ǒkruːɡao,188
Czech,ROUND,kˈulatiː,189
Slovak,ROUND,ɡˈuʎatiː,189
Kajkavian,ROUND,krˈowpi,190
Latvian,ROUND,apǎʎʃ,191
Lithuanian,ROUND,ɐ̌pʲsʲkrʲɪtɐs,192
Macedonian,ROUND,tɛrkalest,193
Čakavian_(Cres),ROUND,tɔ̌ːndi,194
Čakavian_(Istria),ROUND,tu̯ǒnt,194
Belarusian,BONE,kosʲʦʲ,195
Bulgarian,BONE,kɔst,195
Burgenland_Čakavian,BONE,ku̯ôst,195
Czech,BONE,kost,195
Kajkavian,BONE,kows,195
Macedonian,BONE,koska,195
Polish,BONE,kɔɕʨ,195
Russian,BONE,kosʲtʲ,195
Slovak,BONE,kɔsc,195
Slovenian,BONE,kɔ̀ːst,195
Ukrainian,BONE,kʲˈistkɐ,195
Čakavian_(Cres),BONE,kôːst,195
Čakavian_(Istria),BONE,ku̯ôs,195
Štokavian,BONE,kôːst,195
Latvian,BONE,kāwls,196
Lithuanian,BONE,kɐ̂wɫɐs,196
Belarusian,SALT,solʲ,197
Bulgarian,SALT,sɔɫ,197
Burgenland_Čakavian,SALT,su̯ôl,197
Czech,SALT,suːl,197
Kajkavian,SALT,sowj,197
Latvian,SALT,sǎːls,197
Macedonian,SALT,soʎ,197
Polish,SALT,sul,197
Russian,SALT,solʲ,197
Slovak,SALT,sɔʎ,197
Slovenian,SALT,sɔ̀ːu̯,197
Ukrainian,SALT,sʲilʲ,197
Čakavian_(Cres),SALT,sôːl,197
Čakavian_(Istria),SALT,su̯ôl,197
Štokavian,SALT,sôːl,197
Lithuanian,SALT,drʊskˈɐ,198
Belarusian,SLEEP,spaʦʲ,199
Bulgarian,SLEEP,spʲɤ,199
Burgenland_Čakavian,SLEEP,spat,199
Czech,SLEEP,spaːt,199
Kajkavian,SLEEP,spaːt,199
Macedonian,SLEEP,spije,199
Polish,SLEEP,spaʨ,199
Russian,SLEEP,spatʲ,199
Slovak,SLEEP,spac,199
Slovenian,SLEEP,spàːti,199
Ukrainian,SLEEP,spˈɑtɪ,199
Čakavian_(Cres),SLEEP,spat,199
Čakavian_(Istria),SLEEP,spat,199
Štokavian,SLEEP,spâti,199
Latvian,SLEEP,ɡulêːt,200
Lithuanian,SLEEP,mʲjɛɡôːtʲɪ,201
Belarusian,WOMAN,ʐanʧˈɨna,202
Bulgarian,WOMAN,ʒɛnˈa,202
Burgenland_Čakavian,WOMAN,ʒˈɛna,202
Czech,WOMAN,ʒˈɛna,202
Kajkavian,WOMAN,ʒjˈenɒ,202
Kajkavian,WOMAN,ʒjˈenskɒ,202
Macedonian,WOMAN,ʒena,202
Russian,WOMAN,ʐˈɛnʲɕːɪnə,202
Slovak,WOMAN,ʒˈɛna,202
Slovenian,WOMAN,ʒɛ̀ːnska,202
Ukrainian,WOMAN,ʒʲˈinkɐ,202
Čakavian_(Cres),WOMAN,ʒɛnˈa,202
Čakavian_(Cres),WOMAN,ʒěːnska,202
Čakavian_(Istria),WOMAN,ʒjěnska,202
Štokavian,WOMAN,ʒěna,202
Burgenland_Čakavian,WOMAN,rˈɔba,203
Latvian,WOMAN,sjɛvjɛtɛ,204
Lithuanian,WOMAN,môːtʲɛrʲɪs,205
Polish,WOMAN,kɔbʲjˈɛta,206
Belarusian,LIE,lʲæʐˈaʦʲ,207
Bulgarian,LIE,lɛʒˈɤ,207
Burgenland_Čakavian,LIE,lˈɛʒat,207
Czech,LIE,lˈɛʒɛt,207
Kajkavian,LIE,lˈæʒɒt,207
Macedonian,LIE,ʎeʒi,207
Polish,LIE,lˈɛʐɛʨ,207
Russian,LIE,lʲɪʐˈatʲ,207
Slovak,LIE,ɫˈɛʒac,207
Slovenian,LIE,lɛʒàːti,207
Ukrainian,LIE,ɫɛʒˈɑtɪ,207
Čakavian_(Cres),LIE,lɛʒˈat,207
Čakavian_(Istria),LIE,lɛʒˈat,207
Štokavian,LIE,lěʒati,207
Latvian,LIE,ɡulêːt,208
Lithuanian,LIE,ɡʊlʲêːtʲɪ,208
Belarusian,THICK,tˈowstɨ,209
Czech,THICK,tlˈustiː,209
Russian,THICK,tˈoɫstɨɪ̯,209
Slovak,THICK,tˈɫ̩stiː,209
Ukrainian,THICK,tɔʋstˈɪi̯,209
Bulgarian,THICK,dɛbˈɛɫ,210
Slovenian,THICK,déːbɛu̯,210
Štokavian,THICK,děbeo,210
Polish,THICK,ɡɾˈubɨ,211
Belarusian,LEG,naʁˈa,212
Czech,LEG,nˈoɦa,212
Polish,LEG,nˈɔɡa,212
Russian,LEG,nɐɡˈa,212
Slovak,LEG,nˈɔɦa,212
Slovenian,LEG,nóːɡa,212
Ukrainian,LEG,nɔɦˈɑ,212
Štokavian,LEG,nǒɡa,212
Bulgarian,LEG,krak,213
Belarusian,WET,mˈokrɨ,214
Bulgarian,WET,mˈɔkɐr,214
Czech,WET,mˈokriː,214
Polish,WET,mˈɔkɾɨ,214
Russian,WET,mˈokrɨɪ̯,214
Slovak,WET,mˈɔkriː,214
Slovenian,WET,mɔ̀ːkɛr,214
Ukrainian,WET,mˈɔkrɪi̯,214
Štokavian,WET,môkar,214
Belarusian,LONG,dˈowɣʲi,215
Bulgarian,LONG,dˈɤɫɐk,215
Burgenland_Čakavian,LONG,dˈuʒiʧak,215
Czech,LONG,dlˈou̯ɦiː,215
Kajkavian,LONG,dˈowɡi,215
Lithuanian,LONG,îɫɡɐs,215
Macedonian,LONG,dolk,215
Macedonian,LONG,dok,215
Polish,LONG,dwˈuɡʲi,215
Russian,LONG,dˈoɫɡʲɪɪ̯,215
Slovak,LONG,dˈɫ̩ɦiː,215
Slovenian,LONG,dɔ̀ːu̯k,215
Ukrainian,LONG,dˈɔʋɦɪi̯,215
Čakavian_(Cres),LONG,děːlɡi,215
Čakavian_(Istria),LONG,dǔːx,215
Štokavian,LONG,dûɡ,215
Štokavian,LONG,dûɡaʧak,215
Latvian,LONG,ɡǎrʃ,216
Belarusian,MOUNTAIN,ʁarˈa,217
Burgenland_Čakavian,MOUNTAIN,ɡu̯ɔ̌ra,217
Czech,MOUNTAIN,ɦˈora,217
Polish,MOUNTAIN,ɡˈuɾa,217
Russian,MOUNTAIN,ɡɐrˈa,217
Slovenian,MOUNTAIN,ɡóːra,217
Ukrainian,MOUNTAIN,ɦɔrˈɑ,217
Čakavian_(Cres),MOUNTAIN,ɡɔrˈa,217
Čakavian_(Istria),MOUNTAIN,ɡɔrˈa,217
Bulgarian,MOUNTAIN,pɫɐninˈa,218
Macedonian,MOUNTAIN,planina,218
Slovenian,MOUNTAIN,planìːna,218
Štokavian,MOUNTAIN,planǐna,218
Kajkavian,MOUNTAIN,brejɡ,219
Latvian,MOUNTAIN,kâlns,220
Lithuanian,MOUNTAIN,kɐ̂ɫnɐs,220
Čakavian_(Istria),MOUNTAIN,vr̩x,221
Belarusian,RAIN,doʂʧ,222
Bulgarian,RAIN,dɤʃt,222
Czech,RAIN,dɛːʃc,222
Macedonian,RAIN,doʃ,222
Polish,RAIN,dɛʂʈ͡ʂ,222
Russian,RAIN,doʂtʲ,222
Slovak,RAIN,daːʃc,222
Slovenian,RAIN,dɛ́ʃ,222
Ukrainian,RAIN,dɔʃʧ,222
Čakavian_(Cres),RAIN,dɛʃ,222
Čakavian_(Istria),RAIN,dǎːʃ,222
Burgenland_Čakavian,RAIN,ɡu̯ɔ̌dina,223
Kajkavian,RAIN,ɡˈu̯odinɒ,223
Latvian,RAIN,ljêtus,224
Lithuanian,RAIN,lʲjɛtˈʊs,224
Štokavian,RAIN,kîʃa,225
Belarusian,WALK,xaʣʲˈiʦʲ,226
Bulgarian,WALK,xˈɔdʲɐ,226
Macedonian,WALK,oj,226
Polish,WALK,xˈɔʥiʨ,226
Russian,WALK,xɐdʲˈitʲ,226
Slovenian,WALK,xɔdìːti,226
Ukrainian,WALK,xɔdˈɪtɪ,226
Štokavian,WALK,xǒːdati,226
Burgenland_Čakavian,WALK,ʔit,227
Latvian,WALK,jêt,227
Latvian,WALK,jɛt,227
Lithuanian,WALK,êjtʲɪ,227
Kajkavian,WALK,powt,228
Kajkavian,WALK,pˈowti,228
