Sample	prior	likelihood	posterior
0	-22.661104907797913	-3073.143087221087	-3095.804192128885
200	-18.085572957802523	-2236.833654348238	-2254.9192273060403
400	-14.752815955458413	-1797.845109996484	-1812.5979259519424
600	-17.009437922891244	-1740.4305623159503	-1757.4400002388415
800	-17.213471527002433	-1723.80342131048	-1741.0168928374824
1000	-14.45329552061255	-1690.1949641843337	-1704.6482597049462
1200	4.5227362324254266	-1672.6525382997922	-1668.1298020673669
1400	7.370098379166516	-1677.212586076016	-1669.8424876968493
1600	5.982116655510387	-1673.9813554310917	-1667.9992387755813
1800	4.9417260170378	-1661.3823598120764	-1656.4406337950386
2000	19.262773474388055	-1661.1745888735989	-1641.9118153992108
2200	18.61743663737028	-1668.838286979105	-1650.2208503417348
2400	17.008344828680023	-1653.7757842962178	-1636.7674394675378
2600	18.137190738458727	-1654.2978630194007	-1636.160672280942
2800	19.6691643547637	-1651.3991543888146	-1631.7299900340508
3000	23.068493781815825	-1649.9977593601755	-1626.9292655783597
3200	23.19478765061094	-1651.534394997864	-1628.339607347253
3400	21.318160107742177	-1654.9279658826113	-1633.609805774869
3600	25.121776738372056	-1655.4615653881947	-1630.3397886498226
3800	26.607873726972276	-1652.0616493086457	-1625.4537755816734
4000	27.275477742229196	-1648.1801969528094	-1620.9047192105802
4200	28.399996731689782	-1652.4175365463127	-1624.017539814623
4400	24.450637915219815	-1653.3974275940905	-1628.9467896788706
4600	30.770754280504207	-1650.4433556514052	-1619.672601370901
4800	29.164271408998033	-1646.1662555738242	-1617.0019841648261
5000	33.610756586376425	-1649.932933946747	-1616.3221773603705
5200	28.223497309826833	-1655.8341540128956	-1627.6106567030688
5400	31.381153479133253	-1646.11005269523	-1614.7288992160968
5600	50.908451856874564	-1646.4052875113266	-1595.496835654452
5800	56.41994277507728	-1641.0275760482193	-1584.607633273142
6000	52.78934431686975	-1640.3636912220784	-1587.5743469052086
6200	55.6745574790418	-1641.0665477970251	-1585.3919903179833
6400	52.55990983709723	-1643.2280625091955	-1590.6681526720984
6600	53.744470167910386	-1642.0342024098377	-1588.2897322419274
6800	53.89431009231734	-1644.385116827523	-1590.4908067352058
7000	53.59724694775633	-1641.7947141226002	-1588.197467174844
7200	51.25311870558049	-1641.389665187757	-1590.1365464821765
7400	54.019458394568	-1642.21998763884	-1588.200529244272
7600	53.34530223055523	-1647.382522880908	-1594.0372206503528
7800	53.19475849912303	-1639.9775643807889	-1586.7828058816658
8000	53.70565563220387	-1639.1170801384264	-1585.4114245062226
8200	53.5511262419339	-1647.125068128709	-1593.5739418867752
8400	49.488383451356874	-1646.0196894701555	-1596.5313060187987
8600	48.47542367192448	-1645.042962139946	-1596.5675384680214
8800	48.98615124149806	-1643.0206092300086	-1594.0344579885107
9000	50.712707810916996	-1649.9339212244709	-1599.2212134135539
9200	49.18629621353351	-1646.7357565966054	-1597.5494603830718
9400	51.5456508244412	-1648.7467062923806	-1597.2010554679393
9600	50.39779208274908	-1650.8261813999316	-1600.4283893171826
9800	50.66171765819422	-1654.3107513203768	-1603.6490336621825
10000	45.944597075946675	-1651.1144180457632	-1605.1698209698166
10200	45.01745387855943	-1646.503804976274	-1601.4863510977145
10400	49.335950327632425	-1646.732060610521	-1597.3961102828887
10600	45.56547723347316	-1646.6937226577152	-1601.128245424242
10800	51.7645084607418	-1650.9141898731407	-1599.1496814123989
11000	52.875561393962315	-1643.3858768376635	-1590.5103154437013
11200	53.72636328308951	-1650.907551208468	-1597.1811879253785
11400	51.591695479269205	-1649.9064438085707	-1598.3147483293014
11600	48.58106859776689	-1651.9467149499746	-1603.3656463522077
11800	48.58564257375443	-1646.9905374507543	-1598.4048948769998
12000	43.06968606937279	-1643.2709400325803	-1600.2012539632074
12200	39.79512835953982	-1641.3240228558263	-1601.5288944962865
12400	42.767309780103304	-1640.4083839575014	-1597.6410741773982
12600	39.73270729822288	-1638.506190811165	-1598.773483512942
12800	38.666277093722776	-1643.3157147349082	-1604.6494376411854
13000	39.78536827578546	-1640.5908598176982	-1600.8054915419127
13200	39.23003166323255	-1642.6518997004919	-1603.4218680372594
