Language1,Phone1,Language2,Phone2,Surprisal,OOV_Smoothed
Arem,sʰ,Arem,sʰ,2.649092838140872,6.10852445677817
Arem,ŋˀ,Arem,ŋˀ,1.2718046154615261,6.6293566200796095
Arem,u,Arem,u,0.24670623592979346,8.527477006060396
Arem,ʔ,Arem,ʔ,0.4689543927558039,7.7073591320808825
Arem,nˀ,Arem,nˀ,1.911463325398343,6.303780748177103
Arem,t,Arem,t,0.2999194739536024,8.271463027904375
Arem,ɒː,Arem,ɒː,1.2718046154615261,6.6293566200796095
Arem,a̯,Arem,a̯,0.6546714725325607,7.312882955284356
Arem,ʥ,Arem,ʥ,2.649092838140872,6.10852445677817
Arem,³³,Arem,³³,2.649092838140872,6.10852445677817
Arem,c,Arem,c,1.2718046154615261,6.6293566200796095
Arem,ɕ,Arem,ɕ,1.911463325398343,6.303780748177103
Arem,ʈ,Arem,ʈ,2.649092838140872,6.10852445677817
Arem,lː,Arem,lː,2.649092838140872,6.10852445677817
Arem,ʌ,Arem,ʌ,0.9640804257450575,6.894817763307944
Arem,i̯,Arem,i̯,0.49707326814485514,7.636624620543649
Arem,ɒ,Arem,ɒ,1.0957589828054308,6.768184324776926
Arem,iː,Arem,iː,0.9640804257450575,6.894817763307944
Arem,ɓ,Arem,ɓ,1.5215371205795225,6.475733430966398
Arem,ɗ,Arem,ɗ,0.9640804257450575,6.894817763307944
Arem,aˀ,Arem,aˀ,2.649092838140872,6.10852445677817
Arem,oː,Arem,oː,2.649092838140872,6.10852445677817
Arem,ɲ,Arem,ɲ,1.0957589828054308,6.768184324776926
Arem,a̤,Arem,a̤,2.649092838140872,6.10852445677817
Arem,s,Arem,s,2.649092838140872,6.10852445677817
Arem,lˀ,Arem,lˀ,1.0957589828054308,6.768184324776926
Arem,mˀ,Arem,mˀ,0.9640804257450575,6.894817763307944
Arem,l,Arem,l,0.3503631738494389,8.071462362556625
Arem,a,Arem,a,0.2329389381789741,8.603626344986191
Arem,p,Arem,p,0.8614801359185721,7.011227255423254
Arem,³²,Arem,³²,2.649092838140872,6.10852445677817
Arem,u̯,Arem,u̯,1.5215371205795225,6.475733430966398
Arem,ɤ̯,Arem,ɤ̯,2.649092838140872,6.10852445677817
Arem,m,Arem,m,0.5288194226836224,7.562242424221073
Arem,e,Arem,e,0.9640804257450575,6.894817763307944
Arem,ɲˀ,Arem,ɲˀ,2.649092838140872,6.10852445677817
Arem,r,Arem,r,0.564952539989662,7.483815777264256
