Language1,Phone1,Language2,Phone2,PMI
Arem,o,Chứt (Rục),ə,0.7355064543990871
Arem,o,Chứt (Rục),o,2.6943200082903083
Arem,o,Chứt (Rục),ɔ,2.1218008155189776
Arem,n,Chứt (Rục),p,1.914161450740733
Arem,n,Chứt (Rục),b,2.384165079986468
Arem,n,Chứt (Rục),n,2.769827560798453
Arem,n,Chứt (Rục),h,1.7963784150843491
Arem,ŋ,Chứt (Rục),l,0.1407993466523933
Arem,ŋ,Chứt (Rục),ŋ,2.6751860537037633
Arem,ŋ,Chứt (Rục),j,1.065748141269663
Arem,ɛ,Chứt (Rục),a,2.1610215286722587
Arem,h,Chứt (Rục),j,1.1457908489432
Arem,h,Chứt (Rục),m,1.2855527913183584
Arem,h,Chứt (Rục),h,3.18267277620424
Arem,h,Chứt (Rục),l,0.9139892348858754
Arem,i̯,Chứt (Rục),j,2.331414514600939
Arem,i̯,Chứt (Rục),i,1.9405482059139276
Arem,i̯,Chứt (Rục),i̯,3.6751492613020336
Arem,i̯,Chứt (Rục),ŋ,0.5396550453728841
Arem,lː,Chứt (Rục),ʌ,3.875819956764185
Arem,e,Chứt (Rục),ə,1.2055100836448223
Arem,e,Chứt (Rục),r,3.547315889792149
Arem,e,Chứt (Rục),a,1.2447307967981036
Arem,ɯ,Chứt (Rục),ɨ,3.0773122605464143
Arem,ɯ,Chứt (Rục),ə,1.7163357074108136
Arem,ɯ,Chứt (Rục),a,0.3692620594442042
Arem,ʨ,Chứt (Rục),c,3.1220481543878056
Arem,ʨ,Chứt (Rục),k,0.1869405026502493
Arem,lˀ,Chứt (Rục),l,2.705748704113931
Arem,ɔː,Chứt (Rục),ɔ,2.8149479960789225
Arem,ɔː,Chứt (Rục),ɲ,3.993602992420569
Arem,kʰ,Chứt (Rục),kʰ,6.073044534100404
Arem,ɤ̯,Chứt (Rục),o,3.6751492613020336
Arem,ʊ,Chứt (Rục),uː,6.073044534100404
Arem,ɒː,Chứt (Rục),ɔ,3.2204131041870867
Arem,ɒː,Chứt (Rục),ʌ,2.4895255956442948
Arem,mˀ,Chứt (Rục),l,1.0963107916798305
Arem,mˀ,Chứt (Rục),m,2.8541687092322037
Arem,ʔ,Chứt (Rục),j,1.5512559570513642
Arem,ʔ,Chứt (Rục),n,1.853536828924298
Arem,ʔ,Chứt (Rục),h,2.4895255956442943
Arem,ʔ,Chứt (Rục),ʔ,3.300455811860623
Arem,c,Chứt (Rục),t,1.2855527913183584
Arem,c,Chứt (Rục),c,2.9521491175924077
Arem,k,Chứt (Rục),v,2.982002080742089
Arem,k,Chứt (Rục),m,-0.013730192811902131
Arem,k,Chứt (Rục),d,1.729239112246721
Arem,k,Chứt (Rục),k,2.065711348867934
Arem,k,Chứt (Rục),r,1.3725641683079886
Arem,k,Chứt (Rục),p,0.9025605390622532
Arem,ɤː,Chứt (Rục),ɛ,3.588137884312404
Arem,ɤː,Chứt (Rục),j,2.2444031376113096
Arem,l,Chứt (Rục),ʔ,1.9141614507407327
Arem,l,Chứt (Rục),i,0.4672424678044075
Arem,l,Chứt (Rục),l,2.5722173114894082
Arem,oː,Chứt (Rục),o,3.6751492613020336
Arem,aː,Chứt (Rục),a,1.6501959049062676
Arem,aː,Chứt (Rục),ɨ,2.1610215286722583
Arem,aː,Chứt (Rục),ə,1.205510083644822
Arem,ʈ,Chứt (Rục),p,3.9936029924205685
Arem,ʌ,Chứt (Rục),ʌ,2.266382044330085
Arem,ʌ,Chứt (Rục),ɛ,3.3649943329981946
Arem,ʌ,Chứt (Rục),ə̯,3.770459441106359
Arem,ʌ,Chứt (Rục),j,1.3281124057371547
Arem,w,Chứt (Rục),r,4.463606621666304
Arem,ɒ,Chứt (Rục),ɔ,3.2849516253246587
Arem,ɒ,Chứt (Rục),o,2.065711348867934
Arem,aˀ,Chứt (Rục),u,2.70574870411393
Arem,tʰ,Chứt (Rục),t,0.36926205944420387
Arem,tʰ,Chứt (Rục),s,3.5473158897921495
Arem,tʰ,Chứt (Rục),tʰ,3.770459441106359
Arem,iː,Chứt (Rục),i,3.057509633250234
Arem,iː,Chứt (Rục),ɛ,2.4895255956442948
Arem,ɗ,Chứt (Rục),ʔ,2.8949907037524594
Arem,ɗ,Chứt (Rục),c,2.141218901376079
Arem,ɗ,Chứt (Rục),d,3.4339872044851463
Arem,ə,Chứt (Rục),a,1.4678743481123133
Arem,ə,Chứt (Rục),u,2.012601523553985
Arem,p,Chứt (Rục),p,2.894990703752459
Arem,p,Chứt (Rục),n,2.141218901376079
Arem,p,Chứt (Rục),t,0.880087683210194
Arem,p,Chứt (Rục),b,2.671847152438249
Arem,m,Chứt (Rục),b,2.1610215286722583
Arem,m,Chứt (Rục),j,0.6349652251772092
Arem,m,Chứt (Rục),m,2.8541687092322037
Arem,a,Chứt (Rục),ʌ,1.4334729213949813
Arem,a,Chứt (Rục),ɨ,0.6349652251772099
Arem,a,Chứt (Rục),ə̯,2.24440313761131
Arem,a,Chứt (Rục),ə,0.7780660688178833
Arem,a,Chứt (Rục),a,1.7981160349828906
Arem,ɲ,Chứt (Rục),ŋ,1.5512559570513647
Arem,ɲ,Chứt (Rục),m,1.6910178994265235
Arem,ɲ,Chứt (Rục),l,1.3194543429940404
Arem,ɲ,Chứt (Rục),ɲ,3.3004558118606235
Arem,r,Chứt (Rục),ɲ,3.077312260546414
Arem,r,Chứt (Rục),ʒ,4.463606621666305
Arem,r,Chứt (Rục),l,1.7894579722397757
Arem,r,Chứt (Rục),n,1.6303932776100882
Arem,ɲˀ,Chứt (Rục),ɲ,4.686750172980514
Arem,i,Chứt (Rục),ə,1.0231885268508674
Arem,i,Chứt (Rục),ɨ,0.880087683210194
Arem,i,Chứt (Rục),i,2.141218901376079
Arem,i,Chứt (Rục),ʌ,2.08406048753613
Arem,i,Chứt (Rục),j,0.7403257408350358
Arem,i,Chứt (Rục),a,-0.03620304866396082
Arem,i,Chứt (Rục),e,2.0840604875361306
Arem,a̯,Chứt (Rục),ə,2.814947996078923
Arem,ʥ,Chứt (Rục),ʔ,4.686750172980514
Arem,ʔ,Chứt (Sách),³,2.436116485618569
Arem,ʔ,Chứt (Sách),tʰ,2.9957322735539917
Arem,ʔ,Chứt (Sách),⁴,1.742969305058624
Arem,ʔ,Chứt (Sách),p,1.8971199848858822
Arem,ʔ,Chứt (Sách),ŋ,0.5533852381847875
Arem,ʔ,Chứt (Sách),ʔ,1.742969305058624
Arem,t,Chứt (Sách),ʈ,2.685577345250151
Arem,t,Chứt (Sách),ʔ,2.125961557314729
Arem,t,Chứt (Sách),t,2.567794309593768
Arem,oː,Chứt (Sách),o,4.140864577856994
Arem,u̯,Chứt (Sách),uː,2.685577345250151
Arem,u̯,Chứt (Sách),aː,2.5032557884561966
Arem,u̯,Chứt (Sách),n,2.685577345250151
Arem,ŋˀ,Chứt (Sách),ŋ,2.5458154028749935
Arem,ŋˀ,Chứt (Sách),l,1.8101086078962523
Arem,kʰ,Chứt (Sách),kʰ,6.086774726912307
Arem,ʑ,Chứt (Sách),m,1.7047480922384257
Arem,ʑ,Chứt (Sách),j,3.314186004672526
Arem,ɕ,Chứt (Sách),s,3.889550149576088
Arem,a̯,Chứt (Sách),i̯,3.1964029690161415
Arem,a̯,Chứt (Sách),a̤,2.7909378609079774
Arem,a̯,Chứt (Sách),aː,3.3505536488434
Arem,e̯,Chứt (Sách),aː,2.5032557884561966
Arem,e̯,Chứt (Sách),o,3.0422522891888835
Arem,e̯,Chứt (Sách),ɛ,3.6018680771243066
Arem,nˀ,Chứt (Sách),m,3.0910424533583165
Arem,ɯː,Chứt (Sách),ə,2.867898902044107
Arem,ʌ,Chứt (Sách),o,2.7545702167371027
Arem,ʌ,Chứt (Sách),ə,1.4816045409242151
Arem,ʌ,Chứt (Sách),u,1.9924301646902058
Arem,ʌ,Chứt (Sách),j,2.2155737160044158
Arem,lˀ,Chứt (Sách),⁵¹,4.00733318523247
Arem,lˀ,Chứt (Sách),l,2.2155737160044153
Arem,lˀ,Chứt (Sách),i̯,4.00733318523247
Arem,u,Chứt (Sách),uː,2.4491885671859217
Arem,u,Chứt (Sách),u,2.6315101239798766
Arem,u,Chứt (Sách),o,1.196425598690554
Arem,u,Chứt (Sách),w,3.142335747745867
Arem,u,Chứt (Sách),ə,1.0220722115457759
Arem,ɓ,Chứt (Sách),b,4.295015257684252
Arem,o,Chứt (Sách),e,3.0422522891888844
Arem,o,Chứt (Sách),uː,1.8382794848629485
Arem,o,Chứt (Sách),o,2.194954428801681
Arem,o,Chứt (Sách),¹,1.1964255986905534
Arem,o,Chứt (Sách),ɔ,4.140864577856994
Arem,o,Chứt (Sách),o̤,4.140864577856994
Arem,o,Chứt (Sách),ɤ,2.7545702167371036
Arem,n,Chứt (Sách),b,2.349105108628938
Arem,n,Chứt (Sách),⁴,2.1949544288016796
Arem,n,Chứt (Sách),a,1.5759152203954563
Arem,n,Chứt (Sách),n,2.936891773531057
Arem,ŋ,Chứt (Sách),l,0.26966356694910315
Arem,ŋ,Chứt (Sách),p,1.6559579280689938
Arem,ŋ,Chứt (Sách),ŋ,2.6148082743619447
Arem,ŋ,Chứt (Sách),¹,0.5032784181306083
Arem,ŋ,Chứt (Sách),a̤,2.349105108628939
Arem,ɛ,Chứt (Sách),ɯ,5.393627546352361
Arem,ɛ,Chứt (Sách),ɤ,4.007333185232471
Arem,h,Chứt (Sách),lʰ,2.867898902044107
Arem,h,Chứt (Sách),h,3.784189633918262
Arem,h,Chứt (Sách),l,1.2992829841302616
Arem,i̯,Chứt (Sách),j,3.196402969016141
Arem,i̯,Chứt (Sách),e,2.790937860907977
Arem,i̯,Chứt (Sách),²,1.4046434997880861
Arem,i̯,Chứt (Sách),ʊː,3.8895501495760865
Arem,ɒ,Chứt (Sách),ɔː,3.49650756146648
Arem,ɒ,Chứt (Sách),oː,3.314186004672525
Arem,i,Chứt (Sách),ə,1.7692866133759961
Arem,i,Chứt (Sách),i,2.3491051086289385
Arem,i,Chứt (Sách),iː,2.908720896564361
Arem,i,Chứt (Sách),a,0.34377153910282426
Arem,i,Chứt (Sách),e,2.5032557884561966
Arem,e,Chứt (Sách),a,2.42321308078266
Arem,e,Chứt (Sách),i,3.0422522891888835
Arem,ə,Chứt (Sách),o,3.447717397297049
Arem,ə,Chứt (Sách),ɲ,4.295015257684253
Arem,ɯ,Chứt (Sách),³,0.9628107475090483
Arem,ɯ,Chứt (Sách),o,2.061423036177158
Arem,ɯ,Chứt (Sách),ɨ,4.007333185232471
Arem,ɯ,Chứt (Sách),u,1.9924301646902065
Arem,ɯ,Chứt (Sách),i,2.7545702167371036
Arem,ɯ,Chứt (Sách),a,0.7492366472109893
Arem,ʨ,Chứt (Sách),ʒ,3.889550149576088
Arem,ʨ,Chứt (Sách),c,3.196402969016143
Arem,ʨ,Chứt (Sách),k,0.48835276791393245
Arem,r,Chứt (Sách),ɲ,3.042252289188884
Arem,r,Chứt (Sách),n,1.8382794848629476
Arem,r,Chứt (Sách),ʈ,3.4477173972970485
Arem,r,Chứt (Sách),t,0.8450277118526642
Arem,r,Chứt (Sách),r,4.140864577856993
Arem,ɒː,Chứt (Sách),ɤ,3.314186004672526
Arem,ɒː,Chứt (Sách),ɔː,3.4965075614664807
Arem,k,Chứt (Sách),t,0.5396460623014822
Arem,k,Chứt (Sách),n,0.8397506547518202
Arem,k,Chứt (Sách),ʔ,1.1964255986905528
Arem,k,Chứt (Sách),k,2.380195695698969
Arem,k,Chứt (Sách),h,1.350576278517811
Arem,ɤ̯,Chứt (Sách),oː,4.700480365792417
Arem,ɔː,Chứt (Sách),ɔː,3.784189633918261
Arem,ʊ,Chứt (Sách),uː,3.7841896339182615
Arem,mˀ,Chứt (Sách),lʰ,2.867898902044106
Arem,mˀ,Chứt (Sách),m,2.867898902044106
Arem,a,Chứt (Sách),ə,1.9516081701699515
Arem,a,Chứt (Sách),ɐ,2.397895272798371
Arem,a,Chứt (Sách),a,2.13553100833088
Arem,a,Chứt (Sách),oː,1.7047480922384257
Arem,c,Chứt (Sách),t,1.4046434997880877
Arem,c,Chứt (Sách),c,3.1600353248452677
Arem,uː,Chứt (Sách),uː,3.7841896339182615
Arem,ɲˀ,Chứt (Sách),ɲ,4.988162438244198
Arem,tʰ,Chứt (Sách),t,0.5937132835717578
Arem,tʰ,Chứt (Sách),s,3.638235721295181
Arem,tʰ,Chứt (Sách),tʰ,3.1964029690161415
Arem,ɤː,Chứt (Sách),a,2.8286781888908252
Arem,ɲ,Chứt (Sách),ŋ,1.8526682223150468
Arem,ɲ,Chứt (Sách),m,2.6855773452501506
Arem,l,Chứt (Sách),l,2.7010815317861168
Arem,l,Chứt (Sách),t,0.7114963192281419
Arem,l,Chứt (Sách),ʤ,3.3141860046725258
Arem,p,Chứt (Sách),p,3.6018680771243057
Arem,p,Chứt (Sách),ŋ,1.5649861498632656
Arem,p,Chứt (Sách),b,2.9087208965643603
Arem,aː,Chứt (Sách),aː,3.0910424533583147
Arem,aː,Chứt (Sách),ɔː,2.17475172148416
Arem,aː,Chứt (Sách),ŋ,1.3418425985490559
Arem,w,Chứt (Sách),oː,4.700480365792417
Arem,iː,Chứt (Sách),i,2.3491051086289385
Arem,iː,Chứt (Sách),iː,3.6018680771243066
Arem,iː,Chứt (Sách),ɛ,2.908720896564361
Arem,ɗ,Chứt (Sách),b,2.6855773452501515
Arem,ɗ,Chứt (Sách),ʔ,2.531426665422893
Arem,ɗ,Chứt (Sách),c,1.8382794848629476
Arem,ɗ,Chứt (Sách),d,3.561046082604051
Arem,m,Chứt (Sách),b,1.9924301646902058
Arem,m,Chứt (Sách),t,0.4883527679139315
Arem,m,Chứt (Sách),j,1.2992829841302604
Arem,m,Chứt (Sách),m,2.7343675094195827
Arem,t,Hung (Liha),p,1.0381805494831917
Arem,t,Hung (Liha),d,2.136792838151301
Arem,t,Hung (Liha),b,1.6259672143853108
Arem,t,Hung (Liha),k,0.19088268909598788
Arem,t,Hung (Liha),t,2.3191143949452564
Arem,ɯː,Hung (Liha),u,4.621699487939301
Arem,u̯,Hung (Liha),aː,2.9477230543676307
Arem,ʑ,Hung (Liha),m,1.84911076569952
Arem,ʑ,Hung (Liha),j,2.829940018711246
Arem,ŋˀ,Hung (Liha),ŋ,2.94772305436763
Arem,e̯,Hung (Liha),ɛː,4.110873864173311
Arem,nˀ,Hung (Liha),n,2.0827256168810253
Arem,nˀ,Hung (Liha),ŋ,2.2545758738076844
Arem,lˀ,Hung (Liha),ŋ,1.5614286932477404
Arem,lˀ,Hung (Liha),j,1.8491107656995212
Arem,lˀ,Hung (Liha),n,2.082725616881026
Arem,ɔː,Hung (Liha),oː,3.417726683613366
Arem,ɔː,Hung (Liha),ɛ,3.928552307379357
Arem,u,Hung (Liha),uː,2.829940018711247
Arem,u,Hung (Liha),u,2.1367928381513015
Arem,u,Hung (Liha),o,2.3191143949452564
Arem,u,Hung (Liha),k,0.8840298696559338
Arem,u,Hung (Liha),oː,1.625967214385311
Arem,ɓ,Hung (Liha),m,2.2545758738076853
Arem,ɓ,Hung (Liha),b,3.417726683613366
Arem,o,Hung (Liha),oː,2.8581108956779433
Arem,o,Hung (Liha),əː,3.7744016275520984
Arem,o,Hung (Liha),ɔː,2.069653535313673
Arem,o,Hung (Liha),ɔ,2.164963715117998
Arem,n,Hung (Liha),w,1.9826421583240437
Arem,n,Hung (Liha),pʰ,3.2354051268194115
Arem,n,Hung (Liha),n,2.082725616881026
Arem,n,Hung (Liha),t,0.9328200338253659
Arem,ŋ,Hung (Liha),p,1.577177050215879
Arem,ŋ,Hung (Liha),ŋ,2.388107266432208
Arem,ŋ,Hung (Liha),m,1.6949600858722627
Arem,ɛ,Hung (Liha),l,2.8870984325511957
Arem,h,Hung (Liha),j,1.6259672143853101
Arem,h,Hung (Liha),kʰ,2.3191143949452555
Arem,h,Hung (Liha),c,1.545924506711774
Arem,h,Hung (Liha),h,3.012261575505201
Arem,h,Hung (Liha),ɲ,2.3191143949452555
Arem,i̯,Hung (Liha),j,2.765401497573676
Arem,i̯,Hung (Liha),i,2.7245795030534206
Arem,i̯,Hung (Liha),w,1.6949600858722624
Arem,ɯ,Hung (Liha),ɛː,1.808288771179266
Arem,ɯ,Hung (Liha),aː,0.645137961373585
Arem,ɯ,Hung (Liha),o,1.1151415906193205
Arem,ɯ,Hung (Liha),ə,2.0314323224934756
Arem,ɯ,Hung (Liha),a,1.6259672143853112
Arem,ɯ,Hung (Liha),ɔ,1.1151415906193205
Arem,ʨ,Hung (Liha),c,2.97304086235192
Arem,ʨ,Hung (Liha),d,2.829940018711247
Arem,kʰ,Hung (Liha),kʰ,3.928552307379356
Arem,ɤ̯,Hung (Liha),w,3.774401627552098
Arem,ʊ,Hung (Liha),uː,3.928552307379356
Arem,tʰ,Hung (Liha),t,0.9328200338253665
Arem,tʰ,Hung (Liha),s,3.235405126819412
Arem,tʰ,Hung (Liha),k,0.8840298696559343
Arem,mˀ,Hung (Liha),ŋ,1.3382851419335304
Arem,mˀ,Hung (Liha),c,1.5459245067117748
Arem,mˀ,Hung (Liha),t,1.1151415906193205
Arem,mˀ,Hung (Liha),m,2.0314323224934756
Arem,ɒː,Hung (Liha),ə,2.2545758738076844
Arem,ɒː,Hung (Liha),ɔː,2.629269323249095
Arem,ɒː,Hung (Liha),o,2.0314323224934747
Arem,a,Hung (Liha),j,0.9328200338253656
Arem,a,Hung (Liha),aː,1.33828514193353
Arem,a,Hung (Liha),ɔ,1.8082887711792657
Arem,a,Hung (Liha),ɛː,1.8082887711792657
Arem,a,Hung (Liha),a,1.6259672143853108
Arem,c,Hung (Liha),c,3.1553624191458742
Arem,e,Hung (Liha),aː,2.542257946259466
Arem,e,Hung (Liha),ʌ,4.621699487939302
Arem,uː,Hung (Liha),ə,3.640870234927575
Arem,ʥ,Hung (Liha),p,3.5230871992711914
Arem,ɤː,Hung (Liha),uː,3.928552307379356
Arem,k,Hung (Liha),n,0.7609697768987066
Arem,k,Hung (Liha),k,2.365634410580149
Arem,k,Hung (Liha),s,0.9328200338253659
Arem,k,Hung (Liha),ʄ,3.012261575505202
Arem,l,Hung (Liha),n,1.3095357286475438
Arem,l,Hung (Liha),l,1.931586987523759
Arem,l,Hung (Liha),s,1.0759208774660385
