Language_ID,Feature_ID,IPA,Value
Austral_(Ra'ivavae),CLOUD,ata,40
Austral_(Rurutuan),CLOUD,ata,41
Kapingamarangi,CLOUD,kororaŋi,42
Rarotongan,CLOUD,tumuraŋi,42
Luangiua,CLOUD,puulehu,43
Sikaiana,CLOUD,lehuna,43
Mele-Fila,CLOUD,taeteraŋi,44
Nukuria,CLOUD,kaniva,45
RakahangaManihiki,CLOUD,kaikaiŋa,46
Rapanui,CLOUD,raɡi,47
Rapanui,CLOUD,kohu,48
Tahitian,CLOUD,ata,49
Tuamotuan,CLOUD,titi,50
Tuvalu,CLOUD,kaumana,51
Anuta,BURN,tutu,52
East_Futuna,BURN,susunu,52
Kapingamarangi,BURN,dudu,52
Mangareva,BURN,tutu,52
North_Marquesan,BURN,tutu,52
Pukapuka,BURN,tutu,52
RakahangaManihiki,BURN,tutu,52
Rapanui,BURN,tutu,52
RennellBellona,BURN,tutu,52
Samoan,BURN,susunu,52
Sikaiana,BURN,tutu,52
Tikopia,BURN,tutu,52
Tongan,BURN,tutu,52
Wallisian,BURN,tutu,52
Anuta,BURN,tuŋia,53
Austral_(Ra'ivavae),BURN,tutuʔi,53
Emae,BURN,tuŋia,53
Futuna-Aniwa,BURN,tuŋia,53
Hawaiian,BURN,kuni,53
Kapingamarangi,BURN,tuŋi,53
Luangiua,BURN,kuŋi,53
Mele-Fila,BURN,tuŋia,53
Niuean,BURN,tuŋi,53
Nukuria,BURN,ttuni,53
Rarotongan,BURN,tutuŋi,53
RennellBellona,BURN,tuuŋia,53
Sikaiana,BURN,tuunia,53
Tahitian,BURN,tutuʔi,53
Tuamotuan,BURN,tuŋi,53
Tuvalu,BURN,tuɡia,53
Anuta,BURN,tapu,54
Mangareva,BURN,taʔu,54
Maori,BURN,tahu,54
Niuean,BURN,tafu,54
Penrhyn,BURN,tahu,54
Rarotongan,BURN,taʔu,54
Samoan,BURN,tafu,54
Tikopia,BURN,tafu,54
Tuamotuan,BURN,tahu,54
Tuvalu,BURN,tafu,54
Austral_(Rurutuan),BURN,ʔaʔaʔama,55
Hawaiian,BURN,ʔaa,56
Mangareva,BURN,kaʔa,56
RakahangaManihiki,BURN,kaa,56
Vaeakau-Taumako,BURN,khaa,56
North_Marquesan,BURN,hakauʔa,57
Samoan,BURN,mu,58
Vaeakau-Taumako,BURN,ula,59
Anuta,NECK,ua,60
East_Futuna,NECK,ʔua,60
Emae,NECK,ua,60
Kapingamarangi,NECK,ua,60
Luangiua,NECK,ʔua,60
Maori,NECK,ua,60
Niuean,NECK,ua,60
Pukapuka,NECK,ua,60
RennellBellona,NECK,uʔa,60
Samoan,NECK,ua,60
Sikaiana,NECK,ua,60
Tikopia,NECK,ua,60
Tuamotuan,NECK,ua,60
Tuvalu,NECK,ua,60
Vaeakau-Taumako,NECK,ua,60
Wallisian,NECK,uʔa,60
Austral_(Ra'ivavae),NECK,ʔaɢapoʔa,61
Austral_(Rurutuan),NECK,ʔaʔii,62
Hawaiian,NECK,ʔaaʔiaːʔi,62
Mangareva,NECK,kaki,62
North_Marquesan,NECK,kaakiaːki,62
Penrhyn,NECK,kakii,62
Pukapuka,NECK,kakii,62
RakahangaManihiki,NECK,kakii,62
Rarotongan,NECK,kakii,62
Tahitian,NECK,ʔaʔii,62
Tongan,NECK,kia,62
Tuamotuan,NECK,kaakiaːki,62
Wallisian,NECK,kia,62
Futuna-Aniwa,NECK,penaaua,63
Mele-Fila,NECK,popo,64
Nukuria,NECK,koomanu,65
Rapanui,NECK,ɡao,66
Anuta,MALE PERSON,tamaaroa,67
Anuta,MALE PERSON,taŋata,68
East_Futuna,MALE PERSON,taɡata,68
Mangareva,MALE PERSON,taŋata,68
Nukuria,MALE PERSON,tanata,68
RakahangaManihiki,MALE PERSON,taŋata,68
RennellBellona,MALE PERSON,taŋata,68
Sikaiana,MALE PERSON,tanata,68
Tongan,MALE PERSON,taŋata,68
Vaeakau-Taumako,MALE PERSON,taŋata,68
Austral_(Ra'ivavae),MALE PERSON,taane,69
Austral_(Rurutuan),MALE PERSON,taane,69
Emae,MALE PERSON,taŋata,69
Futuna-Aniwa,MALE PERSON,taane,69
Hawaiian,MALE PERSON,kaane,69
Kapingamarangi,MALE PERSON,daane,69
Luangiua,MALE PERSON,kaŋe,69
Maori,MALE PERSON,taane,69
Mele-Fila,MALE PERSON,tane,69
Niuean,MALE PERSON,taane,69
North_Marquesan,MALE PERSON,tane,69
Penrhyn,MALE PERSON,taane,69
Pukapuka,MALE PERSON,taane,69
Rapanui,MALE PERSON,tane,69
Rarotongan,MALE PERSON,taane,69
Samoan,MALE PERSON,taane,69
Sikaiana,MALE PERSON,taane,69
Tahitian,MALE PERSON,taane,69
Tikopia,MALE PERSON,taane,69
Tuamotuan,MALE PERSON,taane,69
Tuvalu,MALE PERSON,taane,69
Wallisian,MALE PERSON,taʔane,69
Mangareva,MALE PERSON,tamaroa,70
North_Marquesan,MALE PERSON,toa,70
Rarotongan,MALE PERSON,tamaroa,70
North_Marquesan,MALE PERSON,heko,71
Tuamotuan,MALE PERSON,haakoi,71
North_Marquesan,MALE PERSON,tamaʔoa,72
RakahangaManihiki,MALE PERSON,roopaoːpa,73
Vaeakau-Taumako,MALE PERSON,mhe,74
Anuta,STONE,patu,75
Austral_(Rurutuan),STONE,poʔatu,75
East_Futuna,STONE,fatu,75
Futuna-Aniwa,STONE,faatu,75
Hawaiian,STONE,poohaku,75
Kapingamarangi,STONE,hadu,75
Luangiua,STONE,haku,75
Mangareva,STONE,poʔatu,75
Maori,STONE,koofatu,75
Mele-Fila,STONE,fatu,75
Niuean,STONE,patu,75
North_Marquesan,STONE,hatukeʔaa,75
Nukuria,STONE,hatu,75
Penrhyn,STONE,poohatu,75
Pukapuka,STONE,watu,75
RakahangaManihiki,STONE,fatu,75
RakahangaManihiki,STONE,poohatu,75
Rarotongan,STONE,pooʔatu,75
RennellBellona,STONE,balu,75
Samoan,STONE,fatu,75
Sikaiana,STONE,hatu,75
Tikopia,STONE,fatu,75
Tuamotuan,STONE,poofatu,75
Tuamotuan,STONE,hatu,75
Tuvalu,STONE,fatu,75
Vaeakau-Taumako,STONE,hatu,75
Austral_(Ra'ivavae),STONE,ʔohai,76
Austral_(Rurutuan),STONE,ʔooʔaʔi,76
Tahitian,STONE,ʔoofaʔi,76
East_Futuna,STONE,maka,77
Emae,STONE,maka,77
Niuean,STONE,maka,77
Rapanui,STONE,maʔea,77
Samoan,STONE,maʔa,77
Tongan,STONE,maka,77
Wallisian,STONE,maka,77
North_Marquesan,STONE,keʔa,78
RakahangaManihiki,STONE,toka,79
Anuta,COUNT,rau,80
East_Futuna,COUNT,lau,80
Emae,COUNT,taua,80
Futuna-Aniwa,COUNT,tau,80
Kapingamarangi,COUNT,dau,80
Luangiua,COUNT,pau,80
Mangareva,COUNT,touʔara,80
Maori,COUNT,tatau,80
Mele-Fila,COUNT,tao,80
Niuean,COUNT,totou,80
North_Marquesan,COUNT,tau,80
Nukuria,COUNT,ppau,80
Penrhyn,COUNT,tau,80
Pukapuka,COUNT,tatau,80
Pukapuka,COUNT,wakalau,80
RakahangaManihiki,COUNT,tatauaŋa,80
Rapanui,COUNT,tataku,80
Rarotongan,COUNT,tatau,80
RennellBellona,COUNT,tau,80
Samoan,COUNT,faitau,80
Sikaiana,COUNT,pau,80
Tikopia,COUNT,tau,80
Tikopia,COUNT,rau,80
Tongan,COUNT,laua,80
Tuvalu,COUNT,lau,80
Tuvalu,COUNT,tau,80
Vaeakau-Taumako,COUNT,phaua,80
Wallisian,COUNT,lau,80
Austral_(Ra'ivavae),COUNT,taiʔo,81
Austral_(Rurutuan),COUNT,taiʔo,81
Tahitian,COUNT,taiʔo,81
Hawaiian,COUNT,helu,82
RakahangaManihiki,COUNT,taale,83
Rarotongan,COUNT,taareaːre,83
Anuta,THINK,maanatu,84
East_Futuna,THINK,manatu,84
Futuna-Aniwa,THINK,manatu,84
Niuean,THINK,manatu,84
Nukuria,THINK,maanatu,84
Pukapuka,THINK,manatu,84
RennellBellona,THINK,maanatu,84
Samoan,THINK,manatu,84
Tikopia,THINK,maanatu,84
Tuvalu,THINK,manatu,84
Vaeakau-Taumako,THINK,mnatua,84
Wallisian,THINK,manatu,84
Austral_(Ra'ivavae),THINK,heɢuɢi,85
Austral_(Rurutuan),THINK,manaʔo,86
Hawaiian,THINK,manaʔo,86
North_Marquesan,THINK,maʔakau,86
Penrhyn,THINK,manako,86
Pukapuka,THINK,manako,86
RakahangaManihiki,THINK,hakamanako,86
Rapanui,THINK,manaʔu,86
Tahitian,THINK,manaʔo,86
East_Futuna,THINK,masalo,87
Niuean,THINK,mahala,87
Pukapuka,THINK,majala,87
RakahangaManihiki,THINK,mahara,87
Rarotongan,THINK,maʔara,87
Tuamotuan,THINK,mahara,87
Wallisian,THINK,mahalo,87
Emae,THINK,fakaturia,88
Kapingamarangi,THINK,hakapau,89
Luangiua,THINK,hakaoko,90
Mangareva,THINK,makara,91
Samoan,THINK,maafaufau,91
Tuvalu,THINK,maafaufau,91
Maori,THINK,fakaaro,92
Mele-Fila,THINK,mantua,93
Sikaiana,THINK,hakateletele,94
Tongan,THINK,fakakaukau,95
Tuvalu,THINK,laɡona,96
Vaeakau-Taumako,THINK,hiŋa,97
Anuta,WIND,mataŋi,98
Austral_(Ra'ivavae),WIND,mataʔi,98
Austral_(Rurutuan),WIND,mataʔi,98
East_Futuna,WIND,mataɡi,98
Emae,WIND,mataŋi,98
Futuna-Aniwa,WIND,mataɡi,98
Hawaiian,WIND,makani,98
Kapingamarangi,WIND,madaŋi,98
Luangiua,WIND,makaŋi,98
Mangareva,WIND,mataŋi,98
Mele-Fila,WIND,mataŋi,98
Niuean,WIND,mataŋi,98
North_Marquesan,WIND,metani,98
Nukuria,WIND,matani,98
Penrhyn,WIND,mataŋi,98
Pukapuka,WIND,mataŋi,98
RakahangaManihiki,WIND,mataŋi,98
Rapanui,WIND,mataɡi,98
Rarotongan,WIND,mataŋi,98
RennellBellona,WIND,mataŋi,98
Samoan,WIND,mataŋi,98
Sikaiana,WIND,matani,98
Tahitian,WIND,mataʔi,98
Tikopia,WIND,mataɡi,98
Tongan,WIND,mataŋi,98
Tuamotuan,WIND,mataŋi,98
Vaeakau-Taumako,WIND,mataŋi,98
Wallisian,WIND,mataɡi,98
East_Futuna,WIND,savili,99
Niuean,WIND,havili,99
Samoan,WIND,savili,99
Wallisian,WIND,havili,99
Futuna-Aniwa,WIND,sau,100
Mangareva,WIND,hau,100
Maori,WIND,hau,100
Penrhyn,WIND,sau,100
Rapanui,WIND,hahau,100
Rapanui,WIND,tokerau,101
Anuta,WHITE,tea,102
Austral_(Rurutuan),WHITE,teatea,102
East_Futuna,WHITE,tea,102
Futuna-Aniwa,WHITE,tea,102
Hawaiian,WHITE,kea,102
Mangareva,WHITE,tea,102
Niuean,WHITE,tea,102
North_Marquesan,WHITE,tea,102
Penrhyn,WHITE,tea,102
RakahangaManihiki,WHITE,tea,102
Rapanui,WHITE,teatea,102
Rarotongan,WHITE,tea,102
RennellBellona,WHITE,tea,102
Samoan,WHITE,tea,102
Sikaiana,WHITE,tea,102
Tikopia,WHITE,tea,102
Tuamotuan,WHITE,tea,102
Tuvalu,WHITE,tea,102
Vaeakau-Taumako,WHITE,tʰea,102
Wallisian,WHITE,tea,102
Anuta,WHITE,kena,103
Futuna-Aniwa,WHITE,kʰeŋo,103
Kapingamarangi,WHITE,kene,103
Pukapuka,WHITE,kena,103
Tikopia,WHITE,kena,103
Austral_(Ra'ivavae),WHITE,ʔuoʔuo,104
Emae,WHITE,tea,105
Hawaiian,WHITE,keʔokeʔo,106
North_Marquesan,WHITE,teko,106
Luangiua,WHITE,maʔiŋi,107
Maori,WHITE,maa,108
Mele-Fila,WHITE,tetea,109
North_Marquesan,WHITE,tavaiʔe,110
Nukuria,WHITE,maatea,111
Pukapuka,WHITE,mumuka,112
RakahangaManihiki,WHITE,maakita,113
Samoan,WHITE,sina,114
Tongan,WHITE,hinehina,114
Samoan,WHITE,paʔepaʔe,115
Tahitian,WHITE,ʔuoʔuo,116
Anuta,FOOT OR LEG,vae,117
Austral_(Rurutuan),FOOT OR LEG,ʔaavae,117
East_Futuna,FOOT OR LEG,vaʔe,117
Emae,FOOT OR LEG,βae,117
Futuna-Aniwa,FOOT OR LEG,vae,117
Hawaiian,FOOT OR LEG,waawae,117
Kapingamarangi,FOOT OR LEG,wae,117
Luangiua,FOOT OR LEG,vae,117
Maori,FOOT OR LEG,waewae,117
Mele-Fila,FOOT OR LEG,βae,117
Niuean,FOOT OR LEG,vee,117
North_Marquesan,FOOT OR LEG,vae,117
Nukuria,FOOT OR LEG,vae,117
Penrhyn,FOOT OR LEG,vae,117
Pukapuka,FOOT OR LEG,vae,117
RakahangaManihiki,FOOT OR LEG,waewae,117
Rapanui,FOOT OR LEG,vaʔe,117
Rarotongan,FOOT OR LEG,vae,117
RennellBellona,FOOT OR LEG,baʔe,117
Samoan,FOOT OR LEG,vae,117
Sikaiana,FOOT OR LEG,vae,117
Tahitian,FOOT OR LEG,ʔaavae,117
Tikopia,FOOT OR LEG,vae,117
Tongan,FOOT OR LEG,vaʔe,117
Tuamotuan,FOOT OR LEG,vae,117
Tuvalu,FOOT OR LEG,vae,117
Vaeakau-Taumako,FOOT OR LEG,vae,117
Wallisian,FOOT OR LEG,vaʔe,117
Austral_(Ra'ivavae),FOOT OR LEG,umaha,118
Luangiua,FOOT OR LEG,kapuae,119
Rarotongan,FOOT OR LEG,tapuae,119
Sikaiana,FOOT OR LEG,tapuae,119
Mangareva,FOOT OR LEG,aʔape,120
Anuta,EAT,kai,121
Austral_(Ra'ivavae),EAT,ʔamu,121
Austral_(Rurutuan),EAT,ʔai,121
East_Futuna,EAT,kai,121
Emae,EAT,kaikai,121
Futuna-Aniwa,EAT,keina,121
Hawaiian,EAT,ʔai,121
Kapingamarangi,EAT,ɡai,121
Luangiua,EAT,ʔai,121
Mangareva,EAT,kai,121
Maori,EAT,kai,121
Mele-Fila,EAT,kai,121
Niuean,EAT,kai,121
North_Marquesan,EAT,ʔai,121
Nukuria,EAT,kai,121
Penrhyn,EAT,kai,121
Pukapuka,EAT,kaikai,121
RakahangaManihiki,EAT,kaikai,121
Rapanui,EAT,kai,121
Rarotongan,EAT,kaiŋa,121
RennellBellona,EAT,kai,121
Samoan,EAT,ʔai,121
Sikaiana,EAT,kai,121
Tahitian,EAT,ʔamu,121
Tikopia,EAT,kai,121
Tongan,EAT,kai,121
Tuamotuan,EAT,kai,121
Tuvalu,EAT,kai,121
Vaeakau-Taumako,EAT,kai,121
Wallisian,EAT,kai,121
East_Futuna,EAT,omaki,122
Wallisian,EAT,ʔomaki,122
Emae,EAT,foro,123
Pukapuka,EAT,tamitami,124
Anuta,HEAVY,mamafa,125
Austral_(Ra'ivavae),HEAVY,toimaha,125
Austral_(Rurutuan),HEAVY,tiaʔa,125
East_Futuna,HEAVY,mamafa,125
Emae,HEAVY,mamafa,125
Futuna-Aniwa,HEAVY,mafa,125
Hawaiian,HEAVY,kaumaha,125
Kapingamarangi,HEAVY,maha,125
Luangiua,HEAVY,maha,125
Mangareva,HEAVY,teimaha,125
Maori,HEAVY,taimaha,125
Mele-Fila,HEAVY,mafa,125
Niuean,HEAVY,mamafa,125
Nukuria,HEAVY,taenaha,125
Penrhyn,HEAVY,taimaha,125
Pukapuka,HEAVY,taewana,125
RakahangaManihiki,HEAVY,taimaha,125
Rarotongan,HEAVY,teimaʔa,125
RennellBellona,HEAVY,mamaha,125
Samoan,HEAVY,mamafa,125
Sikaiana,HEAVY,mmaha,125
Tahitian,HEAVY,toiaha,125
Tikopia,HEAVY,mafa,125
Tongan,HEAVY,mamafa,125
Tuvalu,HEAVY,mamafa,125
Vaeakau-Taumako,HEAVY,maha,125
Wallisian,HEAVY,mamafa,125
Mangareva,HEAVY,kikikiki,126
North_Marquesan,HEAVY,toko,127
North_Marquesan,HEAVY,tono,128
Rapanui,HEAVY,paɡahaʔa,129
Tuamotuan,HEAVY,tuʔatuʔa,130
Anuta,SKY,raŋi,131
Austral_(Ra'ivavae),SKY,ɢaʔi,131
Austral_(Rurutuan),SKY,tuaraʔi,131
East_Futuna,SKY,laɡi,131
Emae,SKY,raŋi,131
Futuna-Aniwa,SKY,raɡi,131
Hawaiian,SKY,lani,131
Kapingamarangi,SKY,laŋi,131
Luangiua,SKY,laŋi,131
Mangareva,SKY,raŋi,131
Maori,SKY,raŋi,131
Mele-Fila,SKY,raŋi,131
North_Marquesan,SKY,ʔaŋi,131
Penrhyn,SKY,raŋi,131
Pukapuka,SKY,laŋi,131
RakahangaManihiki,SKY,laŋi,131
Rapanui,SKY,raɡi,131
Rarotongan,SKY,raŋi,131
RennellBellona,SKY,ɡaŋi,131
Samoan,SKY,laŋi,131
Sikaiana,SKY,lani,131
Tahitian,SKY,raʔi,131
Tikopia,SKY,raɡi,131
Tongan,SKY,laŋi,131
Tuamotuan,SKY,raŋi,131
Tuvalu,SKY,laɡi,131
Vaeakau-Taumako,SKY,velaŋi,131
Wallisian,SKY,laɡi,131
Mele-Fila,SKY,maloa,132
Nukuria,SKY,kaniva,133
Anuta,TAIL,tiku,134
East_Futuna,TAIL,siku,134
Emae,TAIL,siku,134
Futuna-Aniwa,TAIL,siku,134
Mangareva,TAIL,ʔiku,134
Niuean,TAIL,hiku,134
North_Marquesan,TAIL,hiku,134
Nukuria,TAIL,moihuku,134
Penrhyn,TAIL,siku,134
Pukapuka,TAIL,jiku,134
RakahangaManihiki,TAIL,hiku,134
Rapanui,TAIL,hiku,134
Rarotongan,TAIL,ʔiku,134
RennellBellona,TAIL,siku,134
Samoan,TAIL,siʔusiʔu,134
Tahitian,TAIL,hiʔu,134
Tikopia,TAIL,sikusiku,134
Tongan,TAIL,iku,134
Tuamotuan,TAIL,hiku,134
Tuvalu,TAIL,hiku,134
Wallisian,TAIL,hiku,134
Austral_(Rurutuan),TAIL,vero,135
Hawaiian,TAIL,huelo,135
Mangareva,TAIL,vero,135
North_Marquesan,TAIL,veʔo,135
Tahitian,TAIL,ʔaero,135
Tuamotuan,TAIL,vaero,135
Austral_(Rurutuan),TAIL,ʔuʔu,136
Kapingamarangi,TAIL,huku,136
Luangiua,TAIL,mosuʔi,136
Sikaiana,TAIL,muisuki,136
Mangareva,TAIL,ave,137
Maori,TAIL,fiore,138
Mele-Fila,TAIL,rapue,139
Tahitian,TAIL,ʔitere,140
Vaeakau-Taumako,TAIL,pole,141
Anuta,FIVE,nima,142
East_Futuna,FIVE,lima,142
Emae,FIVE,rima,142
Futuna-Aniwa,FIVE,rima,142
Hawaiian,FIVE,lima,142
Kapingamarangi,FIVE,lima,142
Luangiua,FIVE,lima,142
Mangareva,FIVE,rima,142
Maori,FIVE,rima,142
Mele-Fila,FIVE,erima,142
Niuean,FIVE,lima,142
North_Marquesan,FIVE,ʔima,142
Nukuria,FIVE,rima,142
Penrhyn,FIVE,rima,142
Pukapuka,FIVE,lima,142
RakahangaManihiki,FIVE,lima,142
Rapanui,FIVE,rima,142
Rarotongan,FIVE,rima,142
RennellBellona,FIVE,ɡima,142
Samoan,FIVE,lima,142
Sikaiana,FIVE,lima,142
Tahitian,FIVE,rima,142
Tikopia,FIVE,rima,142
Tongan,FIVE,nima,142
Tuamotuan,FIVE,rima,142
Tuvalu,FIVE,lima,142
Vaeakau-Taumako,FIVE,lima,142
Wallisian,FIVE,nima,142
Austral_(Ra'ivavae),FIVE,pae,143
Austral_(Rurutuan),FIVE,pae,143
Tahitian,FIVE,pae,143
RakahangaManihiki,FIVE,taapahi,144
Anuta,TOOTH,nipo,145
Austral_(Ra'ivavae),TOOTH,niho,145
Austral_(Rurutuan),TOOTH,niʔo,145
East_Futuna,TOOTH,nifo,145
Emae,TOOTH,nifo,145
Futuna-Aniwa,TOOTH,nifo,145
Hawaiian,TOOTH,niho,145
Kapingamarangi,TOOTH,niha,145
Luangiua,TOOTH,ŋiho,145
Mangareva,TOOTH,niʔo,145
Maori,TOOTH,niho,145
Mele-Fila,TOOTH,nifo,145
Niuean,TOOTH,nifo,145
North_Marquesan,TOOTH,niho,145
Nukuria,TOOTH,niho,145
Penrhyn,TOOTH,niho,145
Pukapuka,TOOTH,nio,145
RakahangaManihiki,TOOTH,niho,145
Rapanui,TOOTH,niho,145
Rarotongan,TOOTH,niʔo,145
RennellBellona,TOOTH,niho,145
Samoan,TOOTH,nifo,145
Sikaiana,TOOTH,niho,145
Tahitian,TOOTH,niho,145
Tikopia,TOOTH,nifo,145
Tongan,TOOTH,nifo,145
Tuamotuan,TOOTH,niho,145
Tuvalu,TOOTH,nifo,145
Vaeakau-Taumako,TOOTH,niho,145
Wallisian,TOOTH,nifo,145
Anuta,SEW,titina,146
Austral_(Rurutuan),SEW,tiiʔai,146
Austral_(Ra'ivavae),SEW,niɢa,147
Austral_(Rurutuan),SEW,nira,147
Tahitian,SEW,nira,147
Austral_(Rurutuan),SEW,au,148
Tahitian,SEW,au,148
East_Futuna,SEW,tui,149
