# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
666	Hung (Toum)	ARM OR HAND	s e i	3 7 7	AXZ	SEI	7	7.S.C 7.E.V 7.I.V	2.0 1.5 0.8	sei	0	3
770	Maleng	ARM OR HAND	s ɪ ³	3 7 8	AXT	SI6	8	8.S.C 8.I.V 8.6.T	1.6 3.0 1.0	sɪ³	0	3
863	Mương (Hòa Bình)	ARM OR HAND	tʰ a j ¹	1 7 6 8	AXLT	TAJ6	9	9.T.C 9.A.V 9.J.c 9.6.T	1.6 3.0 1.1 1.0	tʰaj¹	0	12
945	Mương (Sơn La)	ARM OR HAND	s a j ¹	3 7 6 8	AXLT	SAJ6	10	10.S.C 10.A.V 10.J.c 10.6.T	1.6 3.0 1.1 1.0	saj¹	0	12
1023	Mương (Thanh Hóa)	ARM OR HAND	s a j ¹	3 7 6 8	AXLT	SAJ6	11	11.S.C 11.A.V 11.J.c 11.6.T	1.6 3.0 1.1 1.0	saj¹	0	12
1109	Nguồn (Cổ Liêm)	ARM OR HAND	t a j ¹	1 7 6 8	AXLT	TAJ6	12	12.T.C 12.A.V 12.J.c 12.6.T	1.6 3.0 1.1 1.0	taj¹	1	12
1200	Nguồn (Yên Thọ)	ARM OR HAND	t a j ¹	1 7 6 8	AXLT	TAJ6	13	13.T.C 13.A.V 13.J.c 13.6.T	1.6 3.0 1.1 1.0	taj¹	1	12
1282	Thavưng	ARM OR HAND	s iː	3 7	AX	SI	14	14.S.C 14.I.V	2.0 1.5	siː	0	3
1377	Thổ (Cuối Chăm)	ARM OR HAND	s iː ¹	3 7 8	AXT	SI6	15	15.S.C 15.I.V 15.6.T	1.6 3.0 1.0	siː¹	0	3
1454	Thổ (Làng Lỡ)	ARM OR HAND	s iː ¹	3 7 8	AXT	SI6	16	16.S.C 16.I.V 16.6.T	1.6 3.0 1.0	siː¹	0	3
1543	Vietnamese	ARM OR HAND	t a i̯ ³³	1 7 7 8	AXYT	TAI4	17	17.T.C 17.A.V 17.I.V 17.4.T	1.6 3.0 3.0 1.0	tai̯³³	0	19
#
5	Arem	ASH	ʈ ɤː	1 7	AX	TE	1	1.T.C 1.E.V	2.0 1.5	ʈɤː	0	20
118	Chứt (Mày)	ASH	t a p ɛ h ¹	1 7 1 7 3 8	AXBYLT	TAPEH6	2	2.T.C 2.A.V 2.P.C 2.E.V 2.H.c 2.6.T	1.6 3.0 1.3 3.0 1.1 1.0	tapɛh¹	0	21
232	Chứt (Rục)	ASH	t a p ɛ h	1 7 1 7 3	AXBYN	TAPEH	3	3.T.C 3.A.V 3.P.C 3.E.V 3.H.c	2.0 1.5 1.75 1.3 0.8	tapɛh	0	21
450	Hung (Liha)	ASH	b uː ɲ	1 7 4	AXN	PYN	5	5.P.C 5.Y.V 5.N.c	2.0 1.5 0.8	buːɲ	0	23
546	Hung (Phong)	ASH	b uː n	1 7 4	AXN	PYN	6	6.P.C 6.Y.V 6.N.c	2.0 1.5 0.8	buːn	0	23
636	Hung (Toum)	ASH	b uː ɲ	1 7 4	AXN	PYN	7	7.P.C 7.Y.V 7.N.c	2.0 1.5 0.8	buːɲ	0	23
732	Maleng	ASH	b u ɳ ³	1 7 4 8	AXLT	PYN6	8	8.P.C 8.Y.V 8.N.c 8.6.T	1.6 3.0 1.1 1.0	buɳ³	0	23
833	Mương (Hòa Bình)	ASH	p uː ɲ ¹	1 7 4 8	AXLT	PYN6	9	9.P.C 9.Y.V 9.N.c 9.6.T	1.6 3.0 1.1 1.0	puːɲ¹	0	23
916	Mương (Sơn La)	ASH	b uː ɲ ¹	1 7 4 8	AXLT	PYN6	10	10.P.C 10.Y.V 10.N.c 10.6.T	1.6 3.0 1.1 1.0	buːɲ¹	0	23
999	Mương (Thanh Hóa)	ASH	v uː ɲ ¹	3 7 4 8	AXLT	BYN6	11	11.B.C 11.Y.V 11.N.c 11.6.T	1.6 3.0 1.1 1.0	vuːɲ¹	0	23
1070	Nguồn (Cổ Liêm)	ASH	v u n ¹	3 7 4 8	AXLT	BYN6	12	12.B.C 12.Y.V 12.N.c 12.6.T	1.6 3.0 1.1 1.0	vun¹	0	23
1245	Thavưng	ASH	b uː ɲ ³	1 7 4 8	AXLT	PYN6	14	14.P.C 14.Y.V 14.N.c 14.6.T	1.6 3.0 1.1 1.0	buːɲ³	0	23
1348	Thổ (Cuối Chăm)	ASH	p l ɒː ¹	1 5 7 8	ACXT	PLO6	15	15.P.C 15.L.C 15.O.V 15.6.T	1.6 1.2 3.0 1.0	plɒː¹	0	32
1425	Thổ (Làng Lỡ)	ASH	ʈ ɔː ¹	1 7 8	AXT	TU6	16	16.T.C 16.U.V 16.6.T	1.6 3.0 1.0	ʈɔː¹	0	20
1502	Vietnamese	ASH	ʈ ɔː ³³	1 7 8	AXT	TU4	17	17.T.C 17.U.V 17.4.T	1.6 3.0 1.0	ʈɔː³³	0	20
#
6	Arem	BACK	r o ŋˀ	5 7 4	AXN	RUN	1	1.R.C 1.U.V 1.N.c	2.0 1.5 0.8	roŋˀ	0	33
119	Chứt (Mày)	BACK	n u l ⁴	4 7 5 8	AXLT	NYL6	2	2.N.C 2.Y.V 2.L.c 2.6.T	1.6 3.0 1.1 1.0	nul⁴	0	34
233	Chứt (Rục)	BACK	n u o l	4 7 7 5	AXYN	NYUL	3	3.N.C 3.Y.V 3.U.V 3.L.c	2.0 1.5 1.3 0.8	nuol	0	34
345	Chứt (Sách)	BACK	n uː l ⁴	4 7 5 8	AXLT	NYL6	4	4.N.C 4.Y.V 4.L.c 4.6.T	1.6 3.0 1.1 1.0	nuːl⁴	0	34
451	Hung (Liha)	BACK	l ɔ ŋ	5 7 4	AXN	LUN	5	5.L.C 5.U.V 5.N.c	2.0 1.5 0.8	lɔŋ	0	37
547	Hung (Phong)	BACK	kʰ l ɨ ŋ	1 5 7 4	ACXN	KLIN	6	6.K.C 6.L.C 6.I.V 6.N.c	2.0 1.5 1.5 0.8	kʰlɨŋ	0	37
637	Hung (Toum)	BACK	l ʌ ŋ	5 7 4	AXN	LEN	7	7.L.C 7.E.V 7.N.c	2.0 1.5 0.8	lʌŋ	0	37
733	Maleng	BACK	t a k ɒ ŋ ³	1 7 1 7 4 8	AXBYLT	TAKON6	8	8.T.C 8.A.V 8.K.C 8.O.V 8.N.c 8.6.T	1.6 3.0 1.3 3.0 1.1 1.0	takɒŋ³	0	40
834	Mương (Hòa Bình)	BACK	l ɨ ŋ ¹	5 7 4 8	AXLT	LIN6	9	9.L.C 9.I.V 9.N.c 9.6.T	1.6 3.0 1.1 1.0	lɨŋ¹	0	37
917	Mương (Sơn La)	BACK	l ə ŋ ¹	5 7 4 8	AXLT	LEN6	10	10.L.C 10.E.V 10.N.c 10.6.T	1.6 3.0 1.1 1.0	ləŋ¹	0	37
1071	Nguồn (Cổ Liêm)	BACK	l ɨ ŋ ¹	5 7 4 8	AXLT	LIN6	12	12.L.C 12.I.V 12.N.c 12.6.T	1.6 3.0 1.1 1.0	lɨŋ¹	0	37
1246	Thavưng	BACK	k ɔː ŋ ¹	1 7 4 8	AXLT	KUN6	14	14.K.C 14.U.V 14.N.c 14.6.T	1.6 3.0 1.1 1.0	kɔːŋ¹	0	40
1426	Thổ (Làng Lỡ)	BACK	l ʌ ŋ ¹	5 7 4 8	AXLT	LEN6	16	16.L.C 16.E.V 16.N.c 16.6.T	1.6 3.0 1.1 1.0	lʌŋ¹	0	37
1503	Vietnamese	BACK	l ɨ ŋ ³³	5 7 4 8	AXLT	LIN4	17	17.L.C 17.I.V 17.N.c 17.4.T	1.6 3.0 1.1 1.0	lɨŋ³³	0	37
#
7	Arem	BARK	a ɗ aˀ sʰ e lː ʔ	7 1 7 3 7 5 1	XBYBYLN	ATASELH	1	1.A.V 1.T.C 1.A.V 1.S.C 1.E.V 1.L.c 1.H.c	1.5 1.75 1.3 1.75 1.3 1.1 0.8	aɗaˀsʰelːʔ	0	41
120	Chứt (Mày)	BARK	k u p ɔ k ³	1 7 1 7 1 8	AXBYLT	KYPUK6	2	2.K.C 2.Y.V 2.P.C 2.U.V 2.K.c 2.6.T	1.6 3.0 1.3 3.0 1.1 1.0	kupɔk³	0	42
234	Chứt (Rục)	BARK	k a d u h k ə ʌ j	1 7 1 7 3 1 7 7 6	AXBYMBYYN	KATYHKEEJ	3	3.K.C 3.A.V 3.T.C 3.Y.V 3.H.c 3.K.C 3.E.V 3.E.V 3.J.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.3 0.8	kaduhkəʌj	0	43
548	Hung (Phong)	BARK	k d oː k	1 1 7 1	ACYN	KTUK	6	6.K.C 6.T.C 6.U.V 6.K.c	2.0 1.5 1.3 0.8	kdoːk	0	44
734	Maleng	BARK	kʰ a l ɒ k ³⁴	1 7 5 7 1 8	AXBYLT	KALOK2	8	8.K.C 8.A.V 8.L.C 8.O.V 8.K.c 8.2.T	1.6 3.0 1.3 3.0 1.1 1.0	kʰalɒk³⁴	0	44
835	Mương (Hòa Bình)	BARK	p ɔː ⁵	1 7 8	AXT	PU6	9	9.P.C 9.U.V 9.6.T	1.6 3.0 1.0	pɔː⁵	0	46
918	Mương (Sơn La)	BARK	p ɔː ⁵	1 7 8	AXT	PU6	10	10.P.C 10.U.V 10.6.T	1.6 3.0 1.0	pɔː⁵	0	46
1000	Mương (Thanh Hóa)	BARK	b ɔː ⁴⁵	1 7 8	AXT	PU2	11	11.P.C 11.U.V 11.2.T	1.6 3.0 1.0	bɔː⁴⁵	0	46
1072	Nguồn (Cổ Liêm)	BARK	p ɔ ⁵¹	1 7 8	AXT	PU3	12	12.P.C 12.U.V 12.3.T	1.6 3.0 1.0	pɔ⁵¹	0	46
1177	Nguồn (Yên Thọ)	BARK	b ɔ ⁵¹	1 7 8	AXT	PU3	13	13.P.C 13.U.V 13.3.T	1.6 3.0 1.0	bɔ⁵¹	0	46
1247	Thavưng	BARK	kʰ a b ɔ h ¹	1 7 1 7 3 8	AXBYLT	KAPUH6	14	14.K.C 14.A.V 14.P.C 14.U.V 14.H.c 14.6.T	1.6 3.0 1.3 3.0 1.1 1.0	kʰabɔh¹	0	42
1349	Thổ (Cuối Chăm)	BARK	p ɒː ⁵	1 7 8	AXT	PO6	15	15.P.C 15.O.V 15.6.T	1.6 3.0 1.0	pɒː⁵	0	46
1427	Thổ (Làng Lỡ)	BARK	v o a ⁵⁵	3 7 7 8	AXYT	BUA5	16	16.B.C 16.U.V 16.A.V 16.5.T	1.6 3.0 3.0 1.0	voa⁵⁵	0	53
1504	Vietnamese	BARK	v ɔː ²¹⁴	3 7 8	AXT	BU6	17	17.B.C 17.U.V 17.6.T	1.6 3.0 1.0	vɔː²¹⁴	0	54
#
8	Arem	BELLY OR STOMACH	p u ŋ	1 7 4	AXN	PYN	1	1.P.C 1.Y.V 1.N.c	2.0 1.5 0.8	puŋ	0	55
121	Chứt (Mày)	BELLY OR STOMACH	k u ɗ ɤ l ¹	1 7 1 7 5 8	AXBYLT	KYTEL6	2	2.K.C 2.Y.V 2.T.C 2.E.V 2.L.c 2.6.T	1.6 3.0 1.3 3.0 1.1 1.0	kuɗɤl¹	0	56
235	Chứt (Rục)	BELLY OR STOMACH	k d ə l	1 1 7 5	ACYN	KTEL	3	3.K.C 3.T.C 3.E.V 3.L.c	2.0 1.5 1.3 0.8	kdəl	0	56
346	Chứt (Sách)	BELLY OR STOMACH	k u d ə l ¹	1 7 1 7 5 8	AXBYLT	KYTEL6	4	4.K.C 4.Y.V 4.T.C 4.E.V 4.L.c 4.6.T	1.6 3.0 1.3 3.0 1.1 1.0	kudəl¹	0	56
452	Hung (Liha)	BELLY OR STOMACH	p o ŋ	1 7 4	AXN	PUN	5	5.P.C 5.U.V 5.N.c	2.0 1.5 0.8	poŋ	0	55
549	Hung (Phong)	BELLY OR STOMACH	k l u ŋ	1 5 7 4	ACXN	KLYN	6	6.K.C 6.L.C 6.Y.V 6.N.c	2.0 1.5 1.5 0.8	kluŋ	0	60
638	Hung (Toum)	BELLY OR STOMACH	p o ŋ	1 7 4	AXN	PUN	7	7.P.C 7.U.V 7.N.c	2.0 1.5 0.8	poŋ	0	55
735	Maleng	BELLY OR STOMACH	ɬ ɔ̰ c ³⁴	5 7 1 8	AXLT	LUC2	8	8.L.C 8.U.V 8.C.c 8.2.T	1.6 3.0 1.1 1.0	ɬɔ̰c³⁴	0	62
836	Mương (Hòa Bình)	BELLY OR STOMACH	k l oː ŋ ⁴	1 5 7 4 8	ACXLT	KLUN6	9	9.K.C 9.L.C 9.U.V 9.N.c 9.6.T	1.6 1.2 3.0 1.1 1.0	kloːŋ⁴	0	60
919	Mương (Sơn La)	BELLY OR STOMACH	p l oː ŋ ⁴⁵	1 5 7 4 8	ACXLT	PLUN2	10	10.P.C 10.L.C 10.U.V 10.N.c 10.2.T	1.6 1.2 3.0 1.1 1.0	ploːŋ⁴⁵	0	60
1001	Mương (Thanh Hóa)	BELLY OR STOMACH	ʈ oː ŋ ⁴⁵	1 7 4 8	AXLT	TUN2	11	11.T.C 11.U.V 11.N.c 11.2.T	1.6 3.0 1.1 1.0	ʈoːŋ⁴⁵	0	60
1073	Nguồn (Cổ Liêm)	BELLY OR STOMACH	p u ŋ ⁴	1 7 4 8	AXLT	PYN6	12	12.P.C 12.Y.V 12.N.c 12.6.T	1.6 3.0 1.1 1.0	puŋ⁴	0	55
1178	Nguồn (Yên Thọ)	BELLY OR STOMACH	b u ŋ ⁴	1 7 4 8	AXLT	PYN6	13	13.P.C 13.Y.V 13.N.c 13.6.T	1.6 3.0 1.1 1.0	buŋ⁴	0	55
1248	Thavưng	BELLY OR STOMACH	kʰ a ʔ a l	1 7 1 7 5	AXBYN	KAHAL	14	14.K.C 14.A.V 14.H.C 14.A.V 14.L.c	2.0 1.5 1.75 1.3 0.8	kʰaʔal	0	56
1350	Thổ (Cuối Chăm)	BELLY OR STOMACH	d uː l ³	1 7 5 8	AXLT	TYL6	15	15.T.C 15.Y.V 15.L.c 15.6.T	1.6 3.0 1.1 1.0	duːl³	0	69
1428	Thổ (Làng Lỡ)	BELLY OR STOMACH	d uː n ³	1 7 4 8	AXLT	TYN6	16	16.T.C 16.Y.V 16.N.c 16.6.T	1.6 3.0 1.1 1.0	duːn³	0	69
1505	Vietnamese	BELLY OR STOMACH	ɓ u ŋ͡m ²¹²	1 7 4 8	AXLT	PYN6	17	17.P.C 17.Y.V 17.N.c 17.6.T	1.6 3.0 1.1 1.0	ɓuŋ͡m²¹²	0	55
#
9	Arem	BIG	k a t ɛ h	1 7 1 7 3	AXBYN	KATEH	1	1.K.C 1.A.V 1.T.C 1.E.V 1.H.c	2.0 1.5 1.75 1.3 0.8	katɛh	0	70
122	Chứt (Mày)	BIG	m ɤ̤ m ²	4 7 4 8	AXLT	MEM6	2	2.M.C 2.E.V 2.M.c 2.6.T	1.6 3.0 1.1 1.0	mɤ̤m²	0	71
236	Chứt (Rục)	BIG	m ə̯ a m	4 7 7 4	AXYN	MEAM	3	3.M.C 3.E.V 3.A.V 3.M.c	2.0 1.5 1.3 0.8	mə̯am	0	71
453	Hung (Liha)	BIG	n eː	4 7	AX	NE	5	5.N.C 5.E.V	2.0 1.5	neː	0	73
550	Hung (Phong)	BIG	n eː	4 7	AX	NE	6	6.N.C 6.E.V	2.0 1.5	neː	0	73
639	Hung (Toum)	BIG	n iː	4 7	AX	NI	7	7.N.C 7.I.V	2.0 1.5	niː	0	73
736	Maleng	BIG	k ḛ ³⁴³	1 7 8	AXT	KE6	8	8.K.C 8.E.V 8.6.T	1.6 3.0 1.0	kḛ³⁴³	0	76
1074	Nguồn (Cổ Liêm)	BIG	n ə j ⁴	4 7 6 8	AXLT	NEJ6	12	12.N.C 12.E.V 12.J.c 12.6.T	1.6 3.0 1.1 1.0	nəj⁴	0	73
1249	Thavưng	BIG	ʔ i h	1 7 3	AXN	HIH	14	14.H.C 14.I.V 14.H.c	2.0 1.5 0.8	ʔih	0	78
1506	Vietnamese	BIG	l əː ŋ ⁴⁵	5 7 4 8	AXLT	LEN2	17	17.L.C 17.E.V 17.N.c 17.2.T	1.6 3.0 1.1 1.0	ləːŋ⁴⁵	0	79
#
10	Arem	BIRD	i ʨ iː m	7 2 7 4	XBYN	ICIM	1	1.I.V 1.C.C 1.I.V 1.M.c	1.5 1.75 1.3 0.8	iʨiːm	0	81
123	Chứt (Mày)	BIRD	ʔ a c i m ¹	1 7 1 7 4 8	AXBYLT	HACIM6	2	2.H.C 2.A.V 2.C.C 2.I.V 2.M.c 2.6.T	1.6 3.0 1.3 3.0 1.1 1.0	ʔacim¹	0	81
237	Chứt (Rục)	BIRD	i c i m	7 1 7 4	XBYN	ICIM	3	3.I.V 3.C.C 3.I.V 3.M.c	1.5 1.75 1.3 0.8	icim	0	81
347	Chứt (Sách)	BIRD	c iː m ¹	1 7 4 8	AXLT	CIM6	4	4.C.C 4.I.V 4.M.c 4.6.T	1.6 3.0 1.1 1.0	ciːm¹	0	81
454	Hung (Liha)	BIRD	c iː m	1 7 4	AXN	CIM	5	5.C.C 5.I.V 5.M.c	2.0 1.5 0.8	ciːm	0	81
551	Hung (Phong)	BIRD	c iː m	1 7 4	AXN	CIM	6	6.C.C 6.I.V 6.M.c	2.0 1.5 0.8	ciːm	0	81
640	Hung (Toum)	BIRD	c iː m	1 7 4	AXN	CIM	7	7.C.C 7.I.V 7.M.c	2.0 1.5 0.8	ciːm	0	81
737	Maleng	BIRD	ʔ ɔ̰ ³⁴³	1 7 8	AXT	HU6	8	8.H.C 8.U.V 8.6.T	1.6 3.0 1.0	ʔɔ̰³⁴³	0	87
837	Mương (Hòa Bình)	BIRD	c iː m ¹	1 7 4 8	AXLT	CIM6	9	9.C.C 9.I.V 9.M.c 9.6.T	1.6 3.0 1.1 1.0	ciːm¹	0	81
920	Mương (Sơn La)	BIRD	c iː m ¹	1 7 4 8	AXLT	CIM6	10	10.C.C 10.I.V 10.M.c 10.6.T	1.6 3.0 1.1 1.0	ciːm¹	0	81
1002	Mương (Thanh Hóa)	BIRD	c iː m ¹	1 7 4 8	AXLT	CIM6	11	11.C.C 11.I.V 11.M.c 11.6.T	1.6 3.0 1.1 1.0	ciːm¹	0	81
1075	Nguồn (Cổ Liêm)	BIRD	s ɨ m ¹	3 7 4 8	AXLT	SIM6	12	12.S.C 12.I.V 12.M.c 12.6.T	1.6 3.0 1.1 1.0	sɨm¹	0	81
1179	Nguồn (Yên Thọ)	BIRD	c ɨ m ¹	1 7 4 8	AXLT	CIM6	13	13.C.C 13.I.V 13.M.c 13.6.T	1.6 3.0 1.1 1.0	cɨm¹	0	81
1250	Thavưng	BIRD	c iː m ¹	1 7 4 8	AXLT	CIM6	14	14.C.C 14.I.V 14.M.c 14.6.T	1.6 3.0 1.1 1.0	ciːm¹	0	81
1351	Thổ (Cuối Chăm)	BIRD	c iː m ¹	1 7 4 8	AXLT	CIM6	15	15.C.C 15.I.V 15.M.c 15.6.T	1.6 3.0 1.1 1.0	ciːm¹	0	81
1429	Thổ (Làng Lỡ)	BIRD	c iː m ¹	1 7 4 8	AXLT	CIM6	16	16.C.C 16.I.V 16.M.c 16.6.T	1.6 3.0 1.1 1.0	ciːm¹	0	81
1507	Vietnamese	BIRD	c i m ³³	1 7 4 8	AXLT	CIM4	17	17.C.C 17.I.V 17.M.c 17.4.T	1.6 3.0 1.1 1.0	cim³³	0	81
#
11	Arem	BITE	k a mˀ	1 7 4	AXN	KAM	1	1.K.C 1.A.V 1.M.c	2.0 1.5 0.8	kamˀ	0	88
124	Chứt (Mày)	BITE	k ɤ̤ m ⁴	1 7 4 8	AXLT	KEM6	2	2.K.C 2.E.V 2.M.c 2.6.T	1.6 3.0 1.1 1.0	kɤ̤m⁴	0	88
238	Chứt (Rục)	BITE	k ə ʌ m	1 7 7 4	AXYN	KEEM	3	3.K.C 3.E.V 3.E.V 3.M.c	2.0 1.5 1.3 0.8	kəʌm	0	88
348	Chứt (Sách)	BITE	k ɐ m ⁴	1 7 4 8	AXLT	KEM6	4	4.K.C 4.E.V 4.M.c 4.6.T	1.6 3.0 1.1 1.0	kɐm⁴	0	88
455	Hung (Liha)	BITE	k aː t	1 7 1	AXN	KAT	5	5.K.C 5.A.V 5.T.c	2.0 1.5 0.8	kaːt	0	92
552	Hung (Phong)	BITE	k aː t	1 7 1	AXN	KAT	6	6.K.C 6.A.V 6.T.c	2.0 1.5 0.8	kaːt	0	92
641	Hung (Toum)	BITE	k aː t	1 7 1	AXN	KAT	7	7.K.C 7.A.V 7.T.c	2.0 1.5 0.8	kaːt	0	92
738	Maleng	BITE	k i ɳ ³⁴³	1 7 4 8	AXLT	KIN6	8	8.K.C 8.I.V 8.N.c 8.6.T	1.6 3.0 1.1 1.0	kiɳ³⁴³	0	95
838	Mương (Hòa Bình)	BITE	k a ɲ ³	1 7 4 8	AXLT	KAN6	9	9.K.C 9.A.V 9.N.c 9.6.T	1.6 3.0 1.1 1.0	kaɲ³	0	95
921	Mương (Sơn La)	BITE	k a ɲ ³	1 7 4 8	AXLT	KAN6	10	10.K.C 10.A.V 10.N.c 10.6.T	1.6 3.0 1.1 1.0	kaɲ³	0	95
1076	Nguồn (Cổ Liêm)	BITE	k a n ³	1 7 4 8	AXLT	KAN6	12	12.K.C 12.A.V 12.N.c 12.6.T	1.6 3.0 1.1 1.0	kan³	0	95
1180	Nguồn (Yên Thọ)	BITE	k a ɲ ³	1 7 4 8	AXLT	KAN6	13	13.K.C 13.A.V 13.N.c 13.6.T	1.6 3.0 1.1 1.0	kaɲ³	0	95
1251	Thavưng	BITE	t u h ³	1 7 3 8	AXLT	TYH6	14	14.T.C 14.Y.V 14.H.c 14.6.T	1.6 3.0 1.1 1.0	tuh³	0	100
1352	Thổ (Cuối Chăm)	BITE	k a m ⁴	1 7 4 8	AXLT	KAM6	15	15.K.C 15.A.V 15.M.c 15.6.T	1.6 3.0 1.1 1.0	kam⁴	0	88
1430	Thổ (Làng Lỡ)	BITE	k a m ⁴	1 7 4 8	AXLT	KAM6	16	16.K.C 16.A.V 16.M.c 16.6.T	1.6 3.0 1.1 1.0	kam⁴	0	88
1508	Vietnamese	BITE	k a ŋ ⁴⁵	1 7 4 8	AXLT	KAN2	17	17.K.C 17.A.V 17.N.c 17.2.T	1.6 3.0 1.1 1.0	kaŋ⁴⁵	0	95
#
12	Arem	BITTER	n ɯ mˀ	4 7 4	AXN	NIM	1	1.N.C 1.I.V 1.M.c	2.0 1.5 0.8	nɯmˀ	0	101
125	Chứt (Mày)	BITTER	t a ŋ ³	1 7 4 8	AXLT	TAN6	2	2.T.C 2.A.V 2.N.c 2.6.T	1.6 3.0 1.1 1.0	taŋ³	0	102
239	Chứt (Rục)	BITTER	ə t a ŋ	7 1 7 4	XBYN	ETAN	3	3.E.V 3.T.C 3.A.V 3.N.c	1.5 1.75 1.3 0.8	ətaŋ	0	102
349	Chứt (Sách)	BITTER	t a ŋ ³	1 7 4 8	AXLT	TAN6	4	4.T.C 4.A.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	taŋ³	0	102
