Language1,Phone1,Language2,Phone2,Surprisal,OOV_Smoothed
Badga,ɖ,Betta Kurumba,ɭ,3.2246308935324475,6.1632303488683045
Badga,ɖ,Betta Kurumba,d,4.047753131448369,6.1632303488683045
Badga,ʋ,Betta Kurumba,ʋ,3.4794693718738423,5.594946589293778
Badga,ʋ,Betta Kurumba,-,2.656347133957922,5.594946589293778
Badga,ʋ,Betta Kurumba,s,3.4794693718738423,5.594946589293778
Badga,ʈ,Betta Kurumba,ɾ,2.752562449217225,5.6911619045530815
Badga,ʈ,Betta Kurumba,ɡ,3.575684687133145,5.6911619045530815
Badga,ʈ,Betta Kurumba,-,2.752562449217225,5.6911619045530815
Badga,ɳ,Betta Kurumba,ɳ,2.4422223286050744,5.380821783940931
Badga,ɭ,Betta Kurumba,n,2.752562449217225,5.6911619045530815
Badga,ɭ,Betta Kurumba,ɾ,2.752562449217225,5.6911619045530815
Badga,ɭ,Betta Kurumba,-,3.575684687133145,5.6911619045530815
Badga,ɡ,Betta Kurumba,k,3.83094174237522,5.946418959795157
Badga,ɡ,Betta Kurumba,s,3.83094174237522,5.946418959795157
Badga,ɡ,Betta Kurumba,ɡ,1.554101537016396,5.946418959795157
Badga,aː,Betta Kurumba,aː,2.4068169924738756,5.866248611111173
Badga,aː,Betta Kurumba,-,2.4068169924738756,5.866248611111173
Badga,aː,Betta Kurumba,e,3.750771393691237,5.866248611111173
Badga,j,Betta Kurumba,l,3.1450503328032835,5.26052755022322
Badga,eː,Betta Kurumba,əː,3.376375878909739,5.491853096329675
Badga,eː,Betta Kurumba,j,2.5532536409938182,5.491853096329675
Badga,h,Betta Kurumba,b,3.376375878909739,5.491853096329675
Badga,h,Betta Kurumba,p,2.5532536409938182,5.491853096329675
Badga,s,Betta Kurumba,p,2.4422223286050744,5.380821783940931
Badga,oː,Betta Kurumba,oː,2.4422223286050744,5.380821783940931
Badga,-,Brahui,k,3.736126574054807,7.577428828035749
Badga,-,Brahui,a,3.1851114052569884,7.577428828035749
Badga,-,Brahui,n,1.6466914904728622,7.577428828035749
Badga,-,Brahui,ɡ,2.78735189740998,7.577428828035749
Badga,-,Brahui,i,4.117997209398451,7.577428828035749
Badga,-,Brahui,aː,4.117997209398451,7.577428828035749
Badga,-,Brahui,t,5.461951610615813,7.577428828035749
Badga,-,Brahui,u,5.461951610615813,7.577428828035749
Badga,-,Brahui,x,5.461951610615813,7.577428828035749
Badga,e,Brahui,u,2.4379213899521823,6.279223643933125
Badga,e,Brahui,-,2.819792025295827,6.279223643933125
Badga,e,Brahui,a,4.163746426513188,6.279223643933125
Badga,e,Brahui,e,4.163746426513188,6.279223643933125
Badga,e,Brahui,i,4.163746426513188,6.279223643933125
Badga,e,Brahui,n,4.163746426513188,6.279223643933125
Badga,l,Brahui,l,2.4379213899521823,6.279223643933125
Badga,l,Brahui,ɾ,4.163746426513188,6.279223643933125
Badga,l,Brahui,t,4.163746426513188,6.279223643933125
Badga,l,Brahui,-,2.4379213899521823,6.279223643933125
Badga,l,Brahui,n,4.163746426513188,6.279223643933125
Badga,a,Brahui,-,2.206161150578032,6.996238081203802
Badga,a,Brahui,u,3.1549358272228596,6.996238081203802
Badga,a,Brahui,a,2.0420417708169256,6.996238081203802
Badga,a,Brahui,i,4.057638625867945,6.996238081203802
Badga,a,Brahui,aː,3.536806462566504,6.996238081203802
Badga,p,Brahui,b,2.1287863066488257,6.9188632372745955
Badga,p,Brahui,n,2.7759052834325515,6.9188632372745955
Badga,p,Brahui,s,2.3140011791157336,6.9188632372745955
Badga,p,Brahui,f,4.803386019854659,6.9188632372745955
Badga,p,Brahui,-,4.803386019854659,6.9188632372745955
Badga,p,Brahui,l,3.980263781938738,6.9188632372745955
Badga,ʈ,Brahui,n,3.459431618637297,5.574908836057233
Badga,ʈ,Brahui,d,3.459431618637297,5.574908836057233
Badga,d,Brahui,b,3.964896199044084,6.0803734164640195
Badga,d,Brahui,n,2.6209417978267227,6.0803734164640195
Badga,d,Brahui,t,3.964896199044084,6.0803734164640195
Badga,d,Brahui,s,3.964896199044084,6.0803734164640195
Badga,d,Brahui,-,3.964896199044084,6.0803734164640195
Badga,d,Brahui,k,3.964896199044084,6.0803734164640195
Badga,o,Brahui,a,1.544885061345821,6.149747119504682
Badga,o,Brahui,-,3.2111476641688252,6.149747119504682
Badga,ɖ,Brahui,l,3.0688950812110676,6.007494536546924
Badga,ɖ,Brahui,n,3.0688950812110676,6.007494536546924
Badga,ɖ,Brahui,-,3.892017319126988,6.007494536546924
Badga,ɖ,Brahui,d,3.892017319126988,6.007494536546924
Badga,ɖ,Brahui,t,3.892017319126988,6.007494536546924
Badga,ə,Brahui,-,1.2801079191927351,7.360481335656756
Badga,ə,Brahui,i,2.1252648739627236,7.360481335656756
Badga,ə,Brahui,ɡ,2.968163912877995,7.360481335656756
Badga,k,Brahui,k,3.2909962353354714,6.75042785397277
Badga,k,Brahui,x,2.607469900130726,6.75042785397277
Badga,k,Brahui,ɾ,4.634950636552833,6.75042785397277
Badga,k,Brahui,j,3.811828398636912,6.75042785397277
Badga,k,Brahui,b,3.811828398636912,6.75042785397277
Badga,k,Brahui,-,2.909125599991827,6.75042785397277
Badga,k,Brahui,m,4.634950636552833,6.75042785397277
Badga,k,Brahui,z,4.634950636552833,6.75042785397277
Badga,k,Brahui,ʧ,4.634950636552833,6.75042785397277
Badga,ʧ,Brahui,t,3.7341885094956324,5.8496657269155685
Badga,ʧ,Brahui,n,3.7341885094956324,5.8496657269155685
Badga,ʧ,Brahui,x,2.9110662715797115,5.8496657269155685
Badga,ʧ,Brahui,ɾ,3.7341885094956324,5.8496657269155685
Badga,m,Brahui,x,3.459431618637297,5.574908836057233
Badga,m,Brahui,ɾ,3.459431618637297,5.574908836057233
Badga,aː,Brahui,a,2.8251661981740646,5.763765653509922
Badga,aː,Brahui,uː,2.8251661981740646,5.763765653509922
Badga,ɾ,Brahui,d,4.163746426513188,6.279223643933125
Badga,ɾ,Brahui,kʰ,4.163746426513188,6.279223643933125
Badga,ɾ,Brahui,x,4.163746426513188,6.279223643933125
Badga,ɾ,Brahui,l,4.163746426513188,6.279223643933125
Badga,ɾ,Brahui,ʧ,3.3406241885972676,6.279223643933125
Badga,ɾ,Brahui,z,4.163746426513188,6.279223643933125
Badga,ɾ,Brahui,p,4.163746426513188,6.279223643933125
Badga,ɾ,Brahui,m,4.163746426513188,6.279223643933125
Badga,ɾ,Brahui,ɾ,3.3406241885972676,6.279223643933125
Badga,i,Brahui,aː,2.6209417978267227,6.0803734164640195
Badga,i,Brahui,-,3.1417739611281634,6.0803734164640195
Badga,i,Brahui,a,3.964896199044084,6.0803734164640195
Badga,i,Brahui,e,3.964896199044084,6.0803734164640195
Badga,i,Brahui,eː,3.964896199044084,6.0803734164640195
Badga,iː,Brahui,a,3.459431618637297,5.574908836057233
Badga,iː,Brahui,iː,3.459431618637297,5.574908836057233
Badga,u,Brahui,-,1.7574296967259215,6.149747119504682
Badga,u,Brahui,u,2.690315500867385,6.149747119504682
Badga,ʋ,Brahui,-,2.390234108278271,5.8496657269155685
Badga,ʋ,Brahui,n,2.9110662715797115,5.8496657269155685
Badga,ɳ,Brahui,-,2.733825886635639,5.672425341971496
Badga,ɳ,Brahui,n,3.5569481245515595,5.672425341971496
Badga,n,Brahui,n,1.8869062211543637,6.279223643933125
Badga,n,Brahui,-,2.819792025295827,6.279223643933125
Badga,n,Brahui,ʤ,4.163746426513188,6.279223643933125
Badga,n,Brahui,d,4.163746426513188,6.279223643933125
Badga,ɡ,Brahui,-,2.304334034872624,5.763765653509922
Badga,ɡ,Brahui,n,3.6482884360899854,5.763765653509922
Badga,ɭ,Brahui,ʤ,3.7341885094956324,5.8496657269155685
Badga,ɭ,Brahui,-,3.7341885094956324,5.8496657269155685
Badga,ɭ,Brahui,ɖ,3.7341885094956324,5.8496657269155685
Badga,ɭ,Brahui,p,3.7341885094956324,5.8496657269155685
Badga,ɭ,Brahui,iː,3.7341885094956324,5.8496657269155685
Badga,j,Brahui,aː,3.3548427173600976,5.470319934780034
Badga,eː,Brahui,-,3.3548427173600976,5.470319934780034
Badga,b,Brahui,ɡʰ,3.3548427173600976,5.470319934780034
Badga,s,Brahui,-,3.3548427173600976,5.470319934780034
Badga,oː,Brahui,i,2.636309380721377,5.574908836057233
Badga,t,Brahui,ʤ,2.733825886635639,5.672425341971496
Badga,t,Brahui,s,3.5569481245515595,5.672425341971496
Badga,-,Gondi,n,3.656045598782639,7.115477217419936
Badga,-,Gondi,a,5.0,7.115477217419936
Badga,-,Gondi,p,3.2741749634389943,7.115477217419936
Badga,-,Gondi,ɡ,3.2741749634389943,7.115477217419936
Badga,-,Gondi,ɾ,2.325400286794167,7.115477217419936
Badga,-,Gondi,j,4.17687776208408,7.115477217419936
Badga,-,Gondi,ʋ,5.0,7.115477217419936
Badga,-,Gondi,b,5.0,7.115477217419936
Badga,-,Gondi,u,5.0,7.115477217419936
Badga,-,Gondi,d,4.17687776208408,7.115477217419936
Badga,-,Gondi,l,3.656045598782639,7.115477217419936
Badga,-,Gondi,m,5.0,7.115477217419936
Badga,-,Gondi,o,5.0,7.115477217419936
Badga,n,Gondi,n,1.5721384603635724,6.807354922057604
Badga,n,Gondi,b,4.691877704637668,6.807354922057604
Badga,n,Gondi,-,2.415037499278844,6.807354922057604
Badga,n,Gondi,l,4.691877704637668,6.807354922057604
Badga,n,Gondi,h,3.8687554667217476,6.807354922057604
Badga,n,Gondi,m,3.8687554667217476,6.807354922057604
Badga,n,Gondi,j,4.691877704637668,6.807354922057604
Badga,a,Gondi,a,1.1601081430821052,7.309855262586788
Badga,a,Gondi,-,1.9523032579687036,7.309855262586788
Badga,a,Gondi,e,4.371255807250931,7.309855262586788
Badga,a,Gondi,o,4.371255807250931,7.309855262586788
Badga,a,Gondi,u,5.194378045166851,7.309855262586788
Badga,k,Gondi,n,3.911066271579712,6.8496657269155685
Badga,k,Gondi,k,2.244803668756708,6.8496657269155685
Badga,k,Gondi,s,3.0083634729346267,6.8496657269155685
Badga,k,Gondi,-,2.706707773073526,6.8496657269155685
Badga,k,Gondi,ʈ,4.734188509495633,6.8496657269155685
Badga,k,Gondi,h,3.911066271579712,6.8496657269155685
Badga,k,Gondi,p,4.734188509495633,6.8496657269155685
Badga,k,Gondi,m,4.734188509495633,6.8496657269155685
Badga,k,Gondi,ʧ,3.911066271579712,6.8496657269155685
Badga,o,Gondi,iː,2.39391420771309,6.235216461694032
Badga,o,Gondi,e,4.119739244274095,6.235216461694032
Badga,o,Gondi,a,2.39391420771309,6.235216461694032
Badga,o,Gondi,-,4.119739244274095,6.235216461694032
Badga,o,Gondi,o,2.7757848430567345,6.235216461694032
Badga,l,Gondi,-,2.4563782946597432,6.2976805486406855
Badga,l,Gondi,ʈ,4.182203331220749,6.2976805486406855
Badga,l,Gondi,l,2.1547225947986424,6.2976805486406855
Badga,l,Gondi,k,2.4563782946597432,6.2976805486406855
Badga,b,Gondi,ɾ,2.4537179674429037,5.392317422778761
Badga,b,Gondi,ʋ,3.2768402053588246,5.392317422778761
Badga,uː,Gondi,-,3.1575412769864797,5.273018494406416
Badga,uː,Gondi,o,3.1575412769864797,5.273018494406416
Badga,d,Gondi,-,1.8101754411199829,6.415037499278845
Badga,d,Gondi,p,4.299560281858907,6.415037499278845
Badga,d,Gondi,d,2.573735245297902,6.415037499278845
Badga,d,Gondi,ɖ,4.299560281858907,6.415037499278845
Badga,d,Gondi,k,3.476438043942988,6.415037499278845
Badga,d,Gondi,ɾ,4.299560281858907,6.415037499278845
Badga,i,Gondi,-,2.573735245297902,6.415037499278845
Badga,i,Gondi,i,1.6249605686530753,6.415037499278845
Badga,i,Gondi,e,4.299560281858907,6.415037499278845
Badga,i,Gondi,o,3.476438043942988,6.415037499278845
Badga,i,Gondi,a,4.299560281858907,6.415037499278845
Badga,ʈ,Gondi,-,2.3306453119884716,5.790076930625769
Badga,ʈ,Gondi,n,2.3306453119884716,5.790076930625769
Badga,ʈ,Gondi,ʤ,3.674599713205833,5.790076930625769
Badga,e,Gondi,ɾ,4.459431618637297,6.574908836057234
Badga,e,Gondi,e,1.9700467778983726,6.574908836057234
Badga,e,Gondi,-,2.4319508822151903,6.574908836057234
Badga,e,Gondi,a,2.4319508822151903,6.574908836057234
Badga,e,Gondi,aː,4.459431618637297,6.574908836057234
Badga,ɖ,Gondi,d,3.8387190929669393,5.954196310386876
Badga,ɖ,Gondi,-,2.112894056405934,5.954196310386876
Badga,ɖ,Gondi,n,3.8387190929669393,5.954196310386876
Badga,ɖ,Gondi,l,3.015596855051019,5.954196310386876
Badga,ɖ,Gondi,ɖ,3.8387190929669393,5.954196310386876
Badga,ə,Gondi,a,2.7696188114849574,7.559695742110726
Badga,ə,Gondi,-,1.1616646681375722,7.559695742110726
Badga,ə,Gondi,ə,4.62109628677487,7.559695742110726
Badga,ə,Gondi,i,2.954833683951865,7.559695742110726
Badga,ə,Gondi,o,4.100264123473429,7.559695742110726
Badga,ə,Gondi,l,5.444218524690791,7.559695742110726
Badga,ə,Gondi,u,5.444218524690791,7.559695742110726
Badga,ʧ,Gondi,s,3.489384840738925,5.6048620581588615
Badga,ʧ,Gondi,k,3.489384840738925,5.6048620581588615
Badga,ʧ,Gondi,ɾ,3.489384840738925,5.6048620581588615
Badga,ʧ,Gondi,ʧ,2.6662626028230045,5.6048620581588615
Badga,p,Gondi,ɾ,3.1650592462704967,6.624490864907794
Badga,p,Gondi,-,1.6702945545209185,6.624490864907794
Badga,p,Gondi,ʋ,4.509013647487858,6.624490864907794
Badga,p,Gondi,p,3.6858914095719375,6.624490864907794
Badga,p,Gondi,ʤ,4.509013647487858,6.624490864907794
Badga,p,Gondi,h,4.509013647487858,6.624490864907794
Badga,p,Gondi,v,4.509013647487858,6.624490864907794
Badga,p,Gondi,s,4.509013647487858,6.624490864907794
Badga,p,Gondi,t,4.509013647487858,6.624490864907794
Badga,t,Gondi,t,2.112894056405934,5.954196310386876
Badga,t,Gondi,ʤ,2.4947646917495785,5.954196310386876
Badga,t,Gondi,h,3.8387190929669393,5.954196310386876
Badga,t,Gondi,b,3.8387190929669393,5.954196310386876
Badga,u,Gondi,u,2.3286227474613708,6.169925001442312
Badga,u,Gondi,-,2.3286227474613708,6.169925001442312
Badga,u,Gondi,o,4.0544477840223765,6.169925001442312
Badga,u,Gondi,i,3.231325546106456,6.169925001442312
Badga,u,Gondi,e,4.0544477840223765,6.169925001442312
Badga,ɾ,Gondi,ɾ,1.0683869749802501,6.169925001442312
Badga,ɾ,Gondi,l,4.0544477840223765,6.169925001442312
Badga,ɾ,Gondi,ɳ,4.0544477840223765,6.169925001442312
Badga,iː,Gondi,u,2.8514774752899124,5.790076930625769
Badga,iː,Gondi,iː,3.674599713205833,5.790076930625769
Badga,iː,Gondi,a,2.8514774752899124,5.790076930625769
Badga,iː,Gondi,e,2.8514774752899124,5.790076930625769
Badga,ɡ,Gondi,k,2.3306453119884716,5.790076930625769
Badga,ɡ,Gondi,-,2.8514774752899124,5.790076930625769
Badga,ɡ,Gondi,j,3.674599713205833,5.790076930625769
Badga,ɡ,Gondi,ʤ,3.674599713205833,5.790076930625769
Badga,m,Gondi,m,1.8428990389152713,6.235216461694032
Badga,m,Gondi,-,2.39391420771309,6.235216461694032
Badga,m,Gondi,t,4.119739244274095,6.235216461694032
Badga,m,Gondi,k,3.296617006358175,6.235216461694032
Badga,ʤ,Gondi,b,3.1575412769864797,5.273018494406416
Badga,ʤ,Gondi,p,3.1575412769864797,5.273018494406416
Badga,ʋ,Gondi,l,3.758991900496205,5.874469117916141
Badga,ʋ,Gondi,-,3.758991900496205,5.874469117916141
Badga,ʋ,Gondi,ʈ,3.758991900496205,5.874469117916141
Badga,ʋ,Gondi,s,3.758991900496205,5.874469117916141
Badga,ʋ,Gondi,n,3.758991900496205,5.874469117916141
Badga,ʋ,Gondi,d,3.758991900496205,5.874469117916141
Badga,ʋ,Gondi,t,2.9358696625802847,5.874469117916141
Badga,s,Gondi,h,3.1575412769864797,5.273018494406416
Badga,s,Gondi,p,3.1575412769864797,5.273018494406416
Badga,aː,Gondi,aː,2.9358696625802847,5.874469117916141
Badga,aː,Gondi,a,3.758991900496205,5.874469117916141
Badga,aː,Gondi,u,2.9358696625802847,5.874469117916141
Badga,aː,Gondi,o,2.9358696625802847,5.874469117916141
Badga,aː,Gondi,ʋ,3.758991900496205,5.874469117916141
Badga,ɳ,Gondi,-,3.2768402053588246,5.392317422778761
Badga,ɳ,Gondi,ə,3.2768402053588246,5.392317422778761
Badga,ɳ,Gondi,ɖ,3.2768402053588246,5.392317422778761
Badga,ɭ,Gondi,s,2.6662626028230045,5.6048620581588615
Badga,ɭ,Gondi,d,3.489384840738925,5.6048620581588615
Badga,ɭ,Gondi,l,2.6662626028230045,5.6048620581588615
Badga,j,Gondi,l,3.1575412769864797,5.273018494406416
Badga,j,Gondi,j,3.1575412769864797,5.273018494406416
Badga,eː,Gondi,e,3.1575412769864797,5.273018494406416
Badga,eː,Gondi,iː,3.1575412769864797,5.273018494406416
Badga,h,Gondi,d,3.2768402053588246,5.392317422778761
Badga,h,Gondi,p,2.4537179674429037,5.392317422778761
Badga,oː,Gondi,u,3.1575412769864797,5.273018494406416
Badga,oː,Gondi,oː,3.1575412769864797,5.273018494406416
Badga,e,Kannada,e,1.020037753236545,6.5949465892937775
Badga,e,Kannada,a,3.6563471339579214,6.5949465892937775
Badga,e,Kannada,i,4.479469371873842,6.5949465892937775
Badga,l,Kannada,l,1.1735362549946913,6.643856189774724
Badga,l,Kannada,-,2.802553935793783,6.643856189774724
Badga,l,Kannada,ɾ,4.528378972354789,6.643856189774724
Badga,a,Kannada,a,1.1599082915303964,7.667702931729092
Badga,a,Kannada,-,2.5661649052670303,7.667702931729092
Badga,a,Kannada,u,3.275385508950332,7.667702931729092
Badga,a,Kannada,aː,3.8264006777481505,7.667702931729092
Badga,a,Kannada,i,4.729103476393235,7.667702931729092
Badga,k,Kannada,-,4.046293652273936,6.984893107609792
Badga,k,Kannada,k,1.1352273806942232,6.984893107609792
Badga,k,Kannada,t,4.869415890189856,6.984893107609792
Badga,k,Kannada,ɡ,3.525461488972495,6.984893107609792
Badga,k,Kannada,ʧ,3.525461488972495,6.984893107609792
Badga,o,Kannada,-,3.6057210608879537,6.544320516223811
Badga,o,Kannada,o,1.0740005814437767,6.544320516223811
Badga,o,Kannada,a,4.428843298803875,6.544320516223811
Badga,b,Kannada,b,2.2775339755289092,5.7369655941662066
Badga,b,Kannada,n,3.6214883767462704,5.7369655941662066
Badga,uː,Kannada,uː,2.6057210608879537,5.54432051622381
Badga,d,Kannada,d,1.335867285845236,6.437405312307299
Badga,d,Kannada,j,4.321928094887363,6.437405312307299
Badga,d,Kannada,ʤ,4.321928094887363,6.437405312307299
Badga,d,Kannada,-,3.498805856971442,6.437405312307299
Badga,i,Kannada,i,1.4266254735540553,6.380821783940931
Badga,i,Kannada,e,4.265344566520995,6.380821783940931
Badga,i,Kannada,a,2.9213901653036336,6.380821783940931
Badga,-,Kannada,h,2.242200902416628,7.196397212803504
Badga,-,Kannada,j,3.355094958822562,7.196397212803504
Badga,-,Kannada,b,4.257797757467647,7.196397212803504
Badga,-,Kannada,u,4.257797757467647,7.196397212803504
Badga,-,Kannada,t,5.080919995383567,7.196397212803504
Badga,-,Kannada,a,2.804079790024743,7.196397212803504
Badga,-,Kannada,e,4.257797757467647,7.196397212803504
Badga,-,Kannada,n,5.080919995383567,7.196397212803504
Badga,-,Kannada,d,5.080919995383567,7.196397212803504
Badga,-,Kannada,ɡ,3.7369655941662066,7.196397212803504
Badga,-,Kannada,ɭ,5.080919995383567,7.196397212803504
Badga,ʈ,Kannada,ʈ,1.6665762662748083,6.058893689053569
Badga,ʈ,Kannada,ɳ,3.9434164716336326,6.058893689053569
Badga,ʈ,Kannada,ɖ,3.9434164716336326,6.058893689053569
Badga,ɖ,Kannada,ɖ,1.3063312398363436,6.260527550223219
Badga,ɖ,Kannada,l,3.3219280948873626,6.260527550223219
Badga,ə,Kannada,u,0.9425497278161004,7.736965594166207
Badga,ə,Kannada,i,3.5940076403241634,7.736965594166207
Badga,ə,Kannada,-,2.9468886635404377,7.736965594166207
Badga,ə,Kannada,ə,3.8956633401852643,7.736965594166207
Badga,ə,Kannada,e,5.62148837674627,7.736965594166207
Badga,ə,Kannada,o,5.62148837674627,7.736965594166207
Badga,ʧ,Kannada,ɖ,3.7914133781885826,5.906890595608519
Badga,ʧ,Kannada,-,2.4474589769712214,5.906890595608519
Badga,ʧ,Kannada,ʧ,2.968291140272662,5.906890595608519
Badga,p,Kannada,p,3.6350859801469926,7.09451759878429
