Language1,Phone1,Language2,Phone2,PMI
Badga,a,Betta Kurumba,j,-0.3220604579599094
Badga,a,Betta Kurumba,u,-0.22027776364996707
Badga,a,Betta Kurumba,a,1.8797830652326044
Badga,a,Betta Kurumba,iː,0.7140314737268665
Badga,a,Betta Kurumba,aː,1.8389610707123494
Badga,a,Betta Kurumba,i,-0.8393169720561906
Badga,ɡ,Betta Kurumba,ɡ,3.071104752004981
Badga,ɡ,Betta Kurumba,k,1.0642339031599803
Badga,h,Betta Kurumba,b,2.8065450969740544
Badga,h,Betta Kurumba,p,2.7552518025865043
Badga,ə,Betta Kurumba,ə,1.2793452827769265
Badga,ə,Betta Kurumba,ɾ,-0.6947357432450834
Badga,ə,Betta Kurumba,u,2.0133144578571267
Badga,ə,Betta Kurumba,a,-1.1647393724908186
Badga,ə,Betta Kurumba,i,0.8346594615154808
Badga,e,Betta Kurumba,i,1.9175233932154516
Badga,e,Betta Kurumba,ə,0.9634923333584493
Badga,e,Betta Kurumba,j,0.23755532997551315
Badga,e,Betta Kurumba,u,0.33933802428545556
Badga,oː,Betta Kurumba,oː,4.652371787472385
Badga,ɭ,Betta Kurumba,t,1.8389610707123492
Badga,ɭ,Betta Kurumba,ɾ,1.6566395139183945
Badga,ɭ,Betta Kurumba,ɭ,3.266077426352495
Badga,l,Betta Kurumba,l,3.2252554318322395
Badga,uː,Betta Kurumba,uː,4.652371787472385
Badga,ɾ,Betta Kurumba,d,1.1558642260059053
Badga,ɾ,Betta Kurumba,ɾ,2.9251508393819012
Badga,tʰ,Betta Kurumba,f,6.44413125670044
Badga,eː,Betta Kurumba,j,2.6046789441071296
Badga,eː,Betta Kurumba,əː,4.246906679364221
Badga,p,Betta Kurumba,ɾ,1.0280308544960208
Badga,p,Betta Kurumba,b,2.7375522254871036
Badga,p,Betta Kurumba,ɡ,0.5172052307300303
Badga,p,Betta Kurumba,ɭ,1.9443215863701762
Badga,p,Betta Kurumba,p,1.4334959626041854
Badga,ʧ,Betta Kurumba,ʧ,3.640770875793906
Badga,ʧ,Betta Kurumba,j,0.612248779416924
Badga,ʧ,Betta Kurumba,ɖ,1.4812866264405335
Badga,ʧ,Betta Kurumba,ɾ,0.6450386022399149
Badga,ʧ,Betta Kurumba,s,2.8675809875604243
Badga,t,Betta Kurumba,pː,3.805073927085182
Badga,t,Betta Kurumba,d,1.812643762394976
Badga,t,Betta Kurumba,s,1.9332717501835908
Badga,t,Betta Kurumba,t,2.3779575714450365
Badga,t,Betta Kurumba,ʧ,2.7064616384170725
Badga,ʋ,Betta Kurumba,ʋ,3.0429338750382846
Badga,ʋ,Betta Kurumba,iː,2.4367980714679693
Badga,ʋ,Betta Kurumba,b,1.8902543650998993
Badga,ʋ,Betta Kurumba,ɳ,2.4367980714679693
Badga,ʋ,Betta Kurumba,s,2.269743986804803
Badga,aː,Betta Kurumba,aː,2.9375733593804587
Badga,aː,Betta Kurumba,e,2.9783953539007135
Badga,o,Betta Kurumba,ə,-0.3582635066238699
Badga,o,Betta Kurumba,a,1.1866358846726592
Badga,o,Betta Kurumba,j,0.5252374024272942
Badga,o,Betta Kurumba,e,2.9783953539007144
Badga,o,Betta Kurumba,o,3.553759498804276
Badga,b,Betta Kurumba,b,2.40107998886589
Badga,b,Betta Kurumba,n,1.6078493497489619
Badga,b,Betta Kurumba,l,2.1266431431641295
Badga,u,Betta Kurumba,ə,1.0280308544960208
Badga,u,Betta Kurumba,uː,3.148294390696112
Badga,u,Betta Kurumba,u,2.3009965303089084
Badga,i,Betta Kurumba,i,2.3875270224611866
Badga,i,Betta Kurumba,a,0.270345152798504
Badga,j,Betta Kurumba,j,3.0101440522152934
Badga,k,Betta Kurumba,k,2.8190888154525853
Badga,k,Betta Kurumba,t,1.476055577022981
Badga,n,Betta Kurumba,oː,1.7079328083059457
Badga,n,Betta Kurumba,ɳ,2.20040929340374
Badga,n,Betta Kurumba,j,0.06570507304885442
Badga,n,Betta Kurumba,n,2.401079988865891
Badga,s,Betta Kurumba,p,3.4483989831464497
Badga,ɳ,Betta Kurumba,ɳ,4.04623598390207
Badga,m,Betta Kurumba,m,3.42859635585027
Badga,m,Betta Kurumba,l,0.7403487820442395
Badga,m,Betta Kurumba,n,0.22155498862907191
Badga,ʋ,Brahui,ɡ,1.9760631872260004
Badga,ʋ,Brahui,h,3.0056826044071587
Badga,ʋ,Brahui,f,3.921973336281314
Badga,ʋ,Brahui,ɖ,2.535678975161423
Badga,k,Brahui,x,2.4328215897217156
Badga,k,Brahui,b,0.5075307278691378
Badga,k,Brahui,k,0.2355970123854961
Badga,k,Brahui,ɾ,1.0828948727726997
Badga,k,Brahui,ʧ,1.776042053332645
Badga,k,Brahui,m,0.8822241773105486
Badga,k,Brahui,s,0.6410621204936605
Badga,k,Brahui,ɖ,1.200677908429083
Badga,k,Brahui,t,0.6410621204936605
Badga,k,Brahui,z,2.181507161440809
Badga,k,Brahui,j,2.181507161440809
Badga,ɖ,Brahui,ʈ,3.0056826044071596
Badga,ɖ,Brahui,l,2.600217496298995
Badga,ɖ,Brahui,ɡʰ,3.9219733362813143
Badga,ɖ,Brahui,t,1.976063187226001
Badga,ɭ,Brahui,ɖ,2.758822526475633
Badga,ɭ,Brahui,l,2.1302138670532593
Badga,ɭ,Brahui,iː,2.758822526475633
Badga,ɭ,Brahui,p,2.2733147106939326
Badga,i,Brahui,a,0.5375830729355404
Badga,i,Brahui,oː,3.0056826044071596
Badga,i,Brahui,e,1.5705980791178369
Badga,i,Brahui,iː,1.8425317946014785
Badga,i,Brahui,u,0.6638767982598326
Badga,i,Brahui,aː,1.6706815376748194
Badga,tʰ,Brahui,p,3.6596090718138234
Badga,m,Brahui,x,1.8807530074216763
Badga,m,Brahui,m,2.1219150642385647
Badga,m,Brahui,ʤ,2.0349036872489346
Badga,m,Brahui,p,1.9548609795753984
Badga,m,Brahui,d,1.0540744342372084
Badga,m,Brahui,k,0.7821407187535665
Badga,m,Brahui,b,1.0540744342372084
Badga,m,Brahui,ɾ,0.5308262904726607
Badga,ʧ,Brahui,ɾ,1.8301092746029213
Badga,ʧ,Brahui,x,3.180035991551937
Badga,aː,Brahui,eː,3.334186671379196
Badga,aː,Brahui,a,1.0484086967015316
Badga,aː,Brahui,i,0.8492800215911959
Badga,aː,Brahui,uː,3.334186671379196
Badga,l,Brahui,ɖ,1.8425317946014779
Badga,l,Brahui,ʃ,2.8233610476132043
Badga,l,Brahui,dʰ,4.615120516841259
Badga,l,Brahui,ʈ,2.3125354238472133
Badga,l,Brahui,l,2.8233610476132043
Badga,j,Brahui,uː,4.432798960047305
Badga,t,Brahui,d,1.8425317946014785
Badga,t,Brahui,s,1.976063187226001
Badga,t,Brahui,k,1.5705980791178369
Badga,t,Brahui,ʤ,3.51650822817315
Badga,h,Brahui,m,3.133515975917044
Badga,h,Brahui,d,2.758822526475633
Badga,b,Brahui,ɾ,2.235574382711086
Badga,b,Brahui,ɡʰ,4.838264068155469
Badga,n,Brahui,d,2.0656753459156874
Badga,n,Brahui,ʋ,4.145116887595523
Badga,n,Brahui,m,1.7472216147971529
Badga,n,Brahui,ʂ,4.145116887595523
Badga,n,Brahui,n,0.995233934214274
Badga,ʤ,Brahui,m,3.1335159759170446
Badga,ʤ,Brahui,ʃ,4.432798960047305
Badga,ʈ,Brahui,n,0.3666252747919014
Badga,ʈ,Brahui,k,0.8774508985578922
Badga,ʈ,Brahui,ɖʰ,3.921973336281315
Badga,ʈ,Brahui,e,0.8774508985578922
Badga,ʈ,Brahui,d,1.842531794601479
Badga,ʈ,Brahui,p,1.3570239788197784
Badga,ʈ,Brahui,h,2.3125354238472147
Badga,ʈ,Brahui,a,-0.15556410762440434
Badga,ɾ,Brahui,d,1.1493846140415334
Badga,ɾ,Brahui,z,2.8233610476132047
Badga,ɾ,Brahui,p,1.357023978819778
Badga,ɾ,Brahui,t,1.2829160066660559
Badga,ɾ,Brahui,kʰ,3.9219733362813147
Badga,ɾ,Brahui,ʧ,1.7247487589450952
Badga,ɾ,Brahui,ɾ,1.7247487589450952
Badga,a,Brahui,a,1.3932491829932605
Badga,a,Brahui,uː,1.599585615991089
Badga,a,Brahui,t,0.7522877556038852
Badga,a,Brahui,o,1.7819071727850435
Badga,a,Brahui,aː,1.1400532866126492
Badga,a,Brahui,u,1.2318608358657717
Badga,a,Brahui,i,-0.19217385323696604
Badga,eː,Brahui,oː,3.9219733362813143
Badga,eː,Brahui,a,1.4538738048096953
Badga,o,Brahui,oː,2.217225244042889
Badga,o,Brahui,uː,2.0349036872489346
Badga,o,Brahui,a,1.9463502899074896
Badga,d,Brahui,b,1.5060595579802651
Badga,d,Brahui,s,1.639590950604788
Badga,d,Brahui,k,1.2341258424966235
Badga,d,Brahui,l,1.5705980791178367
Badga,d,Brahui,ɡ,1.639590950604788
Badga,d,Brahui,t,1.639590950604788
Badga,oː,Brahui,i,2.6410394908192503
Badga,iː,Brahui,iː,2.758822526475633
Badga,iː,Brahui,a,1.4538738048096953
Badga,iː,Brahui,o,3.2288261557213693
Badga,s,Brahui,s,2.892353919100156
Badga,s,Brahui,k,2.4868888109919918
Badga,ə,Brahui,ə,3.1800359915519363
Badga,ə,Brahui,e,0.5409786619366778
Badga,ə,Brahui,u,0.327404561638619
Badga,ə,Brahui,i,2.1992067385402105
Badga,ə,Brahui,n,-0.662994142389258
Badga,e,Brahui,aː,0.7151700926473827
Badga,e,Brahui,e,2.001380995210291
Badga,e,Brahui,u,2.010950446226442
Badga,e,Brahui,i,0.07609013335771324
Badga,e,Brahui,iː,2.2733147106939326
Badga,p,Brahui,l,0.8774508985578907
Badga,p,Brahui,f,2.8923539191001555
Badga,p,Brahui,s,2.5558816824789425
Badga,p,Brahui,n,-0.6629941423892582
Badga,p,Brahui,ɾ,0.2896642336557717
Badga,p,Brahui,b,2.42235028985442
Badga,ɳ,Brahui,n,1.976063187226001
Badga,uː,Brahui,u,2.966461891253878
Badga,u,Brahui,u,2.4556362674878875
Badga,u,Brahui,uː,2.823361047613205
Badga,u,Brahui,ɾ,1.319283650836931
Badga,ɡ,Brahui,z,4.02733385193914
Badga,ɡ,Brahui,n,0.8774508985578907
Badga,ɡ,Brahui,ʃ,4.02733385193914
Badga,ʋ,Gondi,d,2.0835995518284998
Badga,ʋ,Gondi,t,1.6781344437203352
Badga,ʋ,Gondi,ʋ,2.3712816242802806
Badga,ʋ,Gondi,s,2.7767467323884447
Badga,iː,Gondi,iː,2.845739603875397
Badga,iː,Gondi,a,1.2801043140996893
Badga,iː,Gondi,e,1.533553214909228
Badga,ɖ,Gondi,d,1.9012779950345458
Badga,ɖ,Gondi,ɖ,2.7767467323884456
Badga,ɖ,Gondi,ʋ,2.188960067486326
Badga,ɖ,Gondi,l,1.1673088199543449
Badga,ʈ,Gondi,n,2.489064659936664
Badga,ʈ,Gondi,ʤ,2.59442517559449
Badga,ɡ,Gondi,m,1.5239837638930769
Badga,ɡ,Gondi,j,2.7767467323884447
Badga,ɡ,Gondi,ɳ,2.6225960525611867
Badga,ɡ,Gondi,ʤ,2.3712816242802806
Badga,ɡ,Gondi,ʋ,2.3712816242802806
Badga,a,Gondi,u,0.08889923860375447
Badga,a,Gondi,a,1.4936784143977484
Badga,a,Gondi,e,0.5684723188656408
Badga,a,Gondi,o,1.0131581401270864
Badga,a,Gondi,aː,1.1875115272718642
Badga,a,Gondi,i,-0.19878283384802645
Badga,h,Gondi,m,1.7471273152072873
Badga,h,Gondi,p,2.6515835894344395
Badga,h,Gondi,d,2.30674310314271
Badga,ə,Gondi,ə,1.8604560005142894
Badga,ə,Gondi,u,0.6076930320189216
Badga,ə,Gondi,a,0.833817211471269
Badga,ə,Gondi,i,1.7063053206870311
Badga,ə,Gondi,o,1.3496303767482987
Badga,e,Gondi,aː,1.5239837638930769
Badga,e,Gondi,a,1.0569607627854791
Badga,e,Gondi,e,2.291238916606744
Badga,l,Gondi,ʈ,1.4774637482581843
Badga,l,Gondi,l,1.9474673775039195
Badga,l,Gondi,ɳ,1.8341386921969165
Badga,l,Gondi,ɖ,1.0719986401500199
Badga,l,Gondi,k,1.7990473723856464
Badga,n,Gondi,ɾ,-0.11362502550771962
Badga,n,Gondi,m,1.5239837638930773
Badga,n,Gondi,b,1.3904523712685544
Badga,n,Gondi,j,1.6781344437203354
Badga,n,Gondi,n,2.148138072966071
Badga,n,Gondi,h,1.1673088199543447
Badga,oː,Gondi,u,2.440274495767232
Badga,oː,Gondi,oː,4.791649752930709
Badga,ɾ,Gondi,d,1.4958128869263811
Badga,ɾ,Gondi,ɳ,2.034809387659068
Badga,ɾ,Gondi,ɾ,2.3431107473135846
Badga,tʰ,Gondi,n,2.7767467323884447
Badga,b,Gondi,ɖ,2.3712816242802806
Badga,b,Gondi,ɾ,1.4958128869263805
Badga,b,Gondi,ʋ,2.882107248046271
Badga,eː,Gondi,e,2.226700395469173
Badga,eː,Gondi,iː,3.5388867844353418
Badga,d,Gondi,p,1.5529713007663295
Badga,d,Gondi,d,3.287572356154436
Badga,d,Gondi,ɖ,1.6781344437203356
Badga,aː,Gondi,o,1.7063053206870313
Badga,aː,Gondi,ɾ,0.6485150265391767
Badga,aː,Gondi,ʋ,3.1334216763271767
Badga,aː,Gondi,u,1.187511527271864
Badga,o,Gondi,a,0.7692786903336984
Badga,o,Gondi,iː,2.622596052561187
Badga,o,Gondi,e,0.617262483035073
Badga,o,Gondi,o,2.042777557308245
Badga,ʤ,Gondi,p,2.2461184813262745
Badga,ʤ,Gondi,ʰd,5.07933182538249
Badga,ʤ,Gondi,b,2.9998902837026544
Badga,u,Gondi,aː,2.286123815939974
Badga,u,Gondi,e,0.9739374269738056
Badga,u,Gondi,u,2.2861238159399746
Badga,u,Gondi,i,1.592976635380029
Badga,j,Gondi,l,2.265921108622454
Badga,j,Gondi,j,3.6930374642626
Badga,i,Gondi,i,2.239603800305081
Badga,i,Gondi,u,0.7355264035288073
Badga,i,Gondi,o,1.2543201969439748
Badga,i,Gondi,e,1.2150994837906934
Badga,k,Gondi,b,1.208130814474599
Badga,k,Gondi,h,1.6781344437203347
Badga,k,Gondi,ʧ,2.8821072480462706
Badga,k,Gondi,j,1.49581288692638
Badga,k,Gondi,k,2.11750110350418
Badga,k,Gondi,s,1.49581288692638
Badga,k,Gondi,p,0.4543590120982188
Badga,t,Gondi,b,2.019061030690929
Badga,t,Gondi,h,1.795917479376719
Badga,t,Gondi,ʤ,2.999890283702655
Badga,t,Gondi,t,2.3067431031427095
Badga,uː,Gondi,o,2.9590682891823996
Badga,ʧ,Gondi,k,1.4243539229442361
Badga,ʧ,Gondi,ʧ,4.386184644822546
Badga,ʧ,Gondi,s,2.30674310314271
Badga,ɭ,Gondi,d,1.9012779950345455
Badga,ɭ,Gondi,s,2.5944251755944907
Badga,ɭ,Gondi,ɾ,0.8026657063664354
Badga,ɭ,Gondi,l,1.86045600051429
Badga,s,Gondi,p,3.344730769994385
Badga,ɳ,Gondi,ɖ,2.776746732388445
Badga,ɳ,Gondi,ə,3.6930374642626003
Badga,p,Gondi,ɾ,0.9204487420228183
Badga,p,Gondi,h,2.2013825874848827
Badga,p,Gondi,v,2.712208211250873
Badga,p,Gondi,p,0.5721420477546025
Badga,p,Gondi,s,0.9204487420228183
Badga,p,Gondi,k,0.03805956182434456
Badga,p,Gondi,ʋ,1.2081308144745992
Badga,p,Gondi,t,1.2081308144745992
Badga,p,Gondi,ʤ,1.9012779950345446
Badga,m,Gondi,ɳ,1.9294488720012417
Badga,m,Gondi,d,1.390452371268555
Badga,m,Gondi,m,2.622596052561187
Badga,m,Gondi,k,0.5080631910700812
Badga,m,Gondi,v,3.1822118404966098
Badga,ʋ,Kannada,ɡ,1.5795849492844187
Badga,ʋ,Kannada,ʋ,3.3141860046725253
Badga,ʋ,Kannada,k,0.8574502318512213
Badga,ʋ,Kannada,i,2.037892538766963
Badga,ʋ,Kannada,ɭ,2.2155737160044158
Badga,a,Kannada,a,1.7171434386931428
Badga,a,Kannada,aː,0.23457224713783234
Badga,a,Kannada,u,-0.458574933422113
Badga,a,Kannada,i,0.4623561780085442
Badga,ɖ,Kannada,ɖ,3.5835189384561104
Badga,ɖ,Kannada,l,1.6094379124341007
Badga,ɭ,Kannada,t,1.7917594692280554
Badga,ɭ,Kannada,ɭ,4.071871706370042
Badga,eː,Kannada,eː,5.105945473900581
Badga,tʰ,Kannada,t,3.4011973816621546
Badga,ʧ,Kannada,ʧ,4.140864577856994
Badga,ʧ,Kannada,ɖ,2.685577345250152
Badga,aː,Kannada,aː,3.6018680771243057
Badga,l,Kannada,ɾ,0.4933032730737881
Badga,l,Kannada,l,3.234143296998989
Badga,j,Kannada,j,4.00733318523247
Badga,t,Kannada,a,-0.24827952458575303
Badga,t,Kannada,t,1.8971199848858802
Badga,t,Kannada,d,2.3140137888176673
Badga,t,Kannada,ʤ,3.196402969016141
Badga,t,Kannada,j,1.8101086078962505
Badga,h,Kannada,m,2.215573716004416
Badga,h,Kannada,h,3.091042453358316
Badga,i,Kannada,a,0.0771428758488762
Badga,i,Kannada,e,0.49330327307378846
Badga,i,Kannada,iː,2.8286781888908252
Badga,i,Kannada,i,2.245531903545208
Badga,b,Kannada,b,3.1600353248452673
Badga,b,Kannada,n,1.7386496439141064
Badga,n,Kannada,oː,2.828678188890825
Badga,n,Kannada,k,1.065089596629466
Badga,n,Kannada,n,2.862579740566506
Badga,ʤ,Kannada,ɖ,3.7841896339182606
Badga,ʈ,Kannada,k,1.2321436812926319
Badga,ʈ,Kannada,d,0.727048732235626
Badga,ʈ,Kannada,ɖ,1.38629436111989
Badga,ʈ,Kannada,ʈ,3.4011973816621546
Badga,ʈ,Kannada,ɳ,1.7917594692280545
Badga,uː,Kannada,uː,4.700480365792416
Badga,ɾ,Kannada,ɾ,3.058252630535324
Badga,u,Kannada,a,0.770290056408822
Badga,u,Kannada,u,1.5965345075981932
Badga,u,Kannada,uː,2.1355310083308803
Badga,u,Kannada,i,0.1660903618653728
Badga,o,Kannada,o,3.3270894095084342
Badga,o,Kannada,a,-0.6901122768647907
Badga,k,Kannada,k,2.5920512872393284
Badga,k,Kannada,ʧ,2.754570216737103
Badga,k,Kannada,ɡ,1.5795849492844196
Badga,d,Kannada,d,3.0195834893761706
Badga,d,Kannada,ʤ,3.091042453358316
Badga,oː,Kannada,o,2.708050201102209
Badga,oː,Kannada,oː,4.700480365792416
Badga,ə,Kannada,ə,2.70805020110221
Badga,ə,Kannada,e,-0.03278982282299073
Badga,ə,Kannada,u,1.8971199848858813
Badga,ə,Kannada,i,-0.36000273403140703
Badga,ə,Kannada,a,-1.8352445811677938
Badga,ə,Kannada,o,0.7156200364120039
Badga,e,Kannada,a,-0.24827952458575203
Badga,e,Kannada,e,2.8069382022544187
Badga,e,Kannada,i,0.5338151419906891
Badga,p,Kannada,l,1.1741198411762552
Badga,p,Kannada,ɭ,1.461801913628036
Badga,p,Kannada,p,2.811728630577052
Badga,p,Kannada,m,0.48097266061630994
Badga,p,Kannada,ɾ,0.2250392864791093
Badga,p,Kannada,b,2.811728630577052
Badga,ɳ,Kannada,ɳ,4.189654742026426
Badga,iː,Kannada,iː,4.412798293340636
Badga,iː,Kannada,a,0.5626506916305769
Badga,ɡ,Kannada,ɡ,3.148200867198264
Badga,ɡ,Kannada,ʋ,3.7841896339182606
Badga,ɡ,Kannada,ɖ,2.17475172148416
Badga,s,Kannada,s,3.7841896339182615
Badga,m,Kannada,m,3.0265039322207437
Badga,m,Kannada,t,0.9162907318741542
Badga,m,Kannada,s,1.2992829841302598
Badga,m,Kannada,n,0.6400373552459958
Badga,iː,Kodava,iː,4.52246769422285
Badga,iː,Kodava,uː,3.20071185424053
Badga,ɖ,Kodava,ʈ,1.7191073133163146
Badga,ɖ,Kodava,ɖ,3.4238554055547397
Badga,ɖ,Kodava,l,1.0724801483912618
Badga,ɖ,Kodava,j,1.7191073133163146
Badga,ʤ,Kodava,ɖ,3.20071185424053
Badga,ʤ,Kodava,ʤ,4.8101497666746305
Badga,ʈ,Kodava,ɖ,1.8144174931206394
Badga,ʈ,Kodava,ʈ,3.51086678254437
Badga,ʈ,Kodava,ɳ,2.0375610444348493
Badga,a,Kodava,ə,-0.10617484795038444
Badga,a,Kodava,a,1.711560107680931
Badga,a,Kodava,aː,0.37933296783131626
Badga,a,Kodava,i,-0.313814212728629
Badga,ɡ,Kodava,ɡ,4.299324142908639
Badga,ɡ,Kodava,ʋ,4.58700621536042
Badga,h,Kodava,p,3.631494770332984
Badga,ə,Kodava,ə,2.3177711020479292
Badga,ə,Kodava,e,-0.6387404583527806
Badga,ə,Kodava,u,0.054406722207164686
Badga,ə,Kodava,a,-0.875129236417011
Badga,ə,Kodava,i,0.2775502735213743
Badga,e,Kodava,a,-0.2137307541716462
Badga,e,Kodava,e,2.420553296690955
Badga,e,Kodava,oː,1.4779452564994262
Badga,e,Kodava,u,0.7158052044525295
Badga,e,Kodava,o,0.7847980759394809
Badga,l,Kodava,j,1.0904986538939396
Badga,l,Kodava,l,2.8417667617672575
Badga,l,Kodava,n,1.0316581538710061
Badga,oː,Kodava,oː,4.250533978739208
Badga,o,Kodava,a,0.2562728750740891
Badga,o,Kodava,u,1.1858088336982646
Badga,o,Kodava,o,3.200711854240529
Badga,ɾ,Kodava,t,1.4089523850124743
Badga,ɾ,Kodava,d,0.9389487557667388
Badga,ɾ,Kodava,l,1.0724801483912616
Badga,ɾ,Kodava,ɾ,2.730708224994794
Badga,tʰ,Kodava,d,3.018390297446575
Badga,eː,Kodava,j,2.6999365663280406
Badga,eː,Kodava,eː,4.692366731018247
Badga,d,Kodava,b,1.283789242058469
Badga,d,Kodava,d,2.8848589048220523
Badga,ʧ,Kodava,t,2.3897816380242003
Badga,ʧ,Kodava,ʧ,3.200711854240529
Badga,ʧ,Kodava,ɖ,2.1020995655724195
Badga,t,Kodava,d,2.171092437059371
Badga,t,Kodava,ɭ,2.1710924370593716
Badga,t,Kodava,b,1.4173206346829912
Badga,t,Kodava,t,2.2356309581969422
Badga,ʋ,Kodava,m,3.1519216900710973
Badga,aː,Kodava,aː,3.42385540555474
Badga,aː,Kodava,e,0.7158052044525297
Badga,aː,Kodava,ɭ,2.0375610444348493
Badga,b,Kodava,b,3.3632307837383046
Badga,u,Kodava,a,0.47941642638829857
Badga,u,Kodava,e,0.7158052044525288
Badga,u,Kodava,u,2.5075646736805837
Badga,u,Kodava,i,1.632095936326684
Badga,i,Kodava,i,2.264618495070195
Badga,i,Kodava,o,0.7241734541230462
Badga,i,Kodava,a,-0.9675025565480261
Badga,i,Kodava,eː,2.95776567563014
Badga,i,Kodava,ə,0.7982814262767682
Badga,i,Kodava,e,0.6551805826360948
Badga,j,Kodava,j,3.7985488549961506
Badga,k,Kodava,ɡ,1.8144174931206392
Badga,k,Kodava,ɖ,0.8981267612464837
Badga,k,Kodava,ʧ,1.591273941806429
Badga,k,Kodava,k,2.7042749679266387
Badga,k,Kodava,t,0.49266165313831956
Badga,k,Kodava,p,0.6357624967789928
Badga,n,Kodava,ɾ,1.00348727690431
Badga,n,Kodava,oː,1.3601622208430424
Badga,n,Kodava,m,0.26154993217493266
Badga,n,Kodava,ɳ,1.22663082821852
Badga,n,Kodava,j,0.9081770970999851
Badga,n,Kodava,n,2.2356309581969422
Badga,uː,Kodava,uː,4.587006215360421
Badga,s,Kodava,ʧː,6.196444127794521
Badga,p,Kodava,b,1.8227857427911558
Badga,p,Kodava,l,1.206011541015785
Badga,p,Kodava,ɭ,1.4779452564994267
Badga,p,Kodava,p,2.3787318018376165
Badga,p,Kodava,d,1.0724801483912618
Badga,p,Kodava,t,0.8493365970770523
Badga,ɳ,Kodava,ɳ,4.117002586114685
Badga,m,Kodava,m,2.9287781387568876
Badga,m,Kodava,n,1.0316581538710066
Badga,iː,Kolami,iː,3.020424886144363
Badga,iː,Kolami,a,0.7691330875378676
Badga,iː,Kolami,o,2.6149597780361984
Badga,iː,Kolami,oː,3.2027464429383175
Badga,ɖ,Kolami,ɖ,2.4608090982089403
Badga,ɖ,Kolami,n,0.5780778507751587
Badga,ɖ,Kolami,t,0.9102116857977732
Badga,ɖ,Kolami,j,2.4608090982089403
Badga,ʤ,Kolami,d,2.9403821784708257
Badga,ʤ,Kolami,b,3.1074362631339922
Badga,ʈ,Kolami,n,1.3890080669914875
Badga,ʈ,Kolami,k,0.7178397931503172
Badga,ʈ,Kolami,ɖ,1.0745147370890493
Badga,ʈ,Kolami,ʈ,2.6149597780361984
Badga,ʈ,Kolami,s,1.228665416916308
Badga,a,Kolami,ə,1.593308530504217
Badga,a,Kolami,u,1.5392413092339412
Badga,a,Kolami,a,1.1337762011257768
Badga,a,Kolami,e,1.1337762011257766
Badga,a,Kolami,eː,2.468777267858117
Badga,ɡ,Kolami,ɡ,2.8662742063171045
Badga,ɡ,Kolami,ʈ,2.0553439901007757
Badga,ɡ,Kolami,j,2.306658418381682
Badga,ɡ,Kolami,k,0.8513711857748397
Badga,ɡ,Kolami,d,1.6876192099754581
Badga,h,Kolami,l,2.534917070362662
Badga,h,Kolami,p,3.308106958596144
Badga,ə,Kolami,oː,1.2932039380538787
Badga,ə,Kolami,ə,2.2094946699280333
