Language1,Phone1,Language2,Phone2,PMI
Bemba,l,Bemba,l,2.671188607798052
Bemba,aː,Bemba,aː,6.226536669287466
Bemba,m,Bemba,m,2.4198741795171457
Bemba,i,Bemba,i,1.8827312474337816
Bemba,t,Bemba,t,3.8286413964890946
Bemba,k,Bemba,k,3.2308043957334744
Bemba,w,Bemba,w,3.661587311825929
Bemba,n,Bemba,n,2.792549464802319
Bemba,ɡ,Bemba,ɡ,5.127924380619356
Bemba,o,Bemba,o,2.9684401312659836
Bemba,j,Bemba,j,4.840242308167575
Bemba,oː,Bemba,oː,5.53338948872752
Bemba,f,Bemba,f,4.029312091951247
Bemba,a,Bemba,a,2.1156628051141544
Bemba,s,Bemba,s,2.9684401312659836
Bemba,ã,Bemba,ã,6.226536669287466
Bemba,e,Bemba,e,3.5184864681852557
Bemba,ʃ,Bemba,ʃ,4.617098756853365
Bemba,u,Bemba,u,1.9090485557511547
Bemba,p,Bemba,p,4.029312091951247
Bemba,d,Bemba,d,4.43477720005941
Bemba,iː,Bemba,iː,5.53338948872752
Bemba,ʧ,Bemba,ʧ,4.617098756853365
Bemba,b,Bemba,b,3.2308043957334744
Bemba,uː,Bemba,uː,5.53338948872752
Bemba,eː,Bemba,eː,5.53338948872752
Bemba,l,Bulu,s,2.1841524957688665
Bemba,l,Bulu,n,0.8208476528736747
Bemba,l,Bulu,k,0.9444616088408513
Bemba,l,Bulu,t,1.3239512305457548
Bemba,l,Bulu,d,2.097141118779237
Bemba,aː,Bulu,a,2.1212386703582973
Bemba,m,Bulu,f,2.3690748342628787
Bemba,m,Bulu,n,0.3996341877973715
Bemba,m,Bulu,m,2.6269039435649786
Bemba,m,Bulu,p,1.1163118657675108
Bemba,i,Bulu,o,0.0838266609221096
Bemba,i,Bulu,e,0.7243301079966329
Bemba,i,Bulu,i,0.22900867076660764
Bemba,i,Bulu,a,1.5906104192961268
Bemba,k,Bulu,ɡ,3.5322256440685598
Bemba,k,Bulu,b,3.244543571616779
Bemba,k,Bulu,w,2.2794626755731917
Bemba,o,Bulu,o,0.9711298559230127
Bemba,o,Bulu,a,1.2739408099710938
Bemba,o,Bulu,i,1.1163118657675106
Bemba,o,Bulu,u,0.9444616088408513
Bemba,w,Bulu,f,3.5322256440685598
Bemba,w,Bulu,o,1.3076020925442258
Bemba,w,Bulu,j,1.7830257892593007
Bemba,d,Bulu,l,1.845826690498331
Bemba,d,Bulu,d,2.9444389791664407
Bemba,d,Bulu,t,2.171249090932959
Bemba,j,Bulu,i,3.0622220148228236
Bemba,oː,Bulu,o,2.223892824418381
