# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
9261	Tottori	ABOVE	u e	7 7	XZ	YE	49	49.Y.V 49.E.V	1.5 0.8	ue	0	12
9455	Toyama	ABOVE	u e	7 7	XZ	YE	50	50.Y.V 50.E.V	1.5 0.8	ue	0	12
9650	Tōkyō	ABOVE	u e	7 7	XZ	YE	51	51.Y.V 51.E.V	1.5 0.8	ue	0	12
9844	Wakayama	ABOVE	u e	7 7	XZ	YE	52	52.Y.V 52.E.V	1.5 0.8	ue	0	12
10035	Yamagata	ABOVE	u e	7 7	XZ	YE	53	53.Y.V 53.E.V	1.5 0.8	ue	0	12
10226	Yamaguchi	ABOVE	u e	7 7	XZ	YE	54	54.Y.V 54.E.V	1.5 0.8	ue	0	12
10418	Yamanashi	ABOVE	u e	7 7	XZ	YE	55	55.Y.V 55.E.V	1.5 0.8	ue	1	12
10609	Yonaguni	ABOVE	ʔ i j a b i	1 7 6 7 1 7	AXBYBZ	HIJAPI	56	56.H.C 56.I.V 56.J.C 56.A.V 56.P.C 56.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʔijabi	0	46
10791	Ōita	ABOVE	u e	7 7	XZ	YE	57	57.Y.V 57.E.V	1.5 0.8	ue	0	12
10982	Ōsaka	ABOVE	u e	7 7	XZ	YE	58	58.Y.V 58.E.V	1.5 0.8	ue	0	12
#
177	Aichi	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	1	1.M.C 1.I.V 1.N.c 1.N.C 1.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
372	Akita	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	2	2.M.C 2.I.V 2.N.c 2.N.C 2.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
564	Aomori	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	3	3.M.C 3.I.V 3.N.c 3.N.C 3.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
754	Chiba	ALL	m i ɴ a	4 7 4 7	AXBZ	MINA	4	4.M.C 4.I.V 4.N.C 4.A.V	2.0 1.5 1.75 0.8	miɴa	0	72
949	Ehime	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	5	5.M.C 5.I.V 5.N.c 5.N.C 5.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
1143	Fukui	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	6	6.M.C 6.I.V 6.N.c 6.N.C 6.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
1337	Fukuoka	ALL	s oː j o	3 7 6 7	AXBZ	SUJU	7	7.S.C 7.U.V 7.J.C 7.U.V	2.0 1.5 1.75 0.8	soːjo	0	53
1531	Fukushima	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	8	8.M.C 8.I.V 8.N.c 8.N.C 8.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
1722	Gifu	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	9	9.M.C 9.I.V 9.N.c 9.N.C 9.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
1916	Gunma	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	10	10.M.C 10.I.V 10.N.c 10.N.C 10.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
2107	Hachijō	ALL	m e ɴ n a	4 7 4 4 7	AXMBZ	MENNA	11	11.M.C 11.E.V 11.N.c 11.N.C 11.A.V	2.0 1.5 1.1 1.75 0.8	meɴna	0	72
2294	Hateruma	ALL	m uː r u ɴ	4 7 5 7 4	AXBYN	MYRYN	12	12.M.C 12.Y.V 12.R.C 12.Y.V 12.N.c	2.0 1.5 1.75 1.3 0.8	muːruɴ	0	58
2485	Hirara	ALL	mː n a	4 4 7	ACZ	MNA	13	13.M.C 13.N.C 13.A.V	2.0 1.5 0.8	mːna	0	72
2679	Hiroshima	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	14	14.M.C 14.I.V 14.N.c 14.N.C 14.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
2875	Hokkaidō	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	15	15.M.C 15.I.V 15.N.c 15.N.C 15.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
3066	Hyōgo	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	16	16.M.C 16.I.V 16.N.c 16.N.C 16.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
3257	Ibaraki	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	17	17.M.C 17.I.V 17.N.c 17.N.C 17.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
3450	Ikema	ALL	mː n a	4 4 7	ACZ	MNA	18	18.M.C 18.N.C 18.A.V	2.0 1.5 0.8	mːna	0	72
3642	Irafu	ALL	mː n a	4 4 7	ACZ	MNA	19	19.M.C 19.N.C 19.A.V	2.0 1.5 0.8	mːna	0	72
3830	Ishigaki	ALL	m uː r u	4 7 5 7	AXBZ	MYRY	20	20.M.C 20.Y.V 20.R.C 20.Y.V	2.0 1.5 1.75 0.8	muːru	0	58
4024	Ishikawa	ALL	ɴ n a	4 4 7	ACZ	NNA	21	21.N.C 21.N.C 21.A.V	2.0 1.5 0.8	ɴna	0	72
4219	Iwate	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	22	22.M.C 22.I.V 22.N.c 22.N.C 22.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
4409	Kagawa	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	23	23.M.C 23.I.V 23.N.c 23.N.C 23.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
4605	Kagoshima	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	24	24.M.C 24.I.V 24.N.c 24.N.C 24.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
4796	Kanagawa	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	25	25.M.C 25.I.V 25.N.c 25.N.C 25.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
4985	Kumamoto	ALL	m i n a	4 7 4 7	AXBZ	MINA	26	26.M.C 26.I.V 26.N.C 26.A.V	2.0 1.5 1.75 0.8	mina	0	72
5180	Kyōtō	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	27	27.M.C 27.I.V 27.N.c 27.N.C 27.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
5372	Kōchi	ALL	m i ɴ n aː	4 7 4 4 7	AXMBZ	MINNA	28	28.M.C 28.I.V 28.N.c 28.N.C 28.A.V	2.0 1.5 1.1 1.75 0.8	miɴnaː	0	72
5564	Mie	ALL	m i n a	4 7 4 7	AXBZ	MINA	29	29.M.C 29.I.V 29.N.C 29.A.V	2.0 1.5 1.75 0.8	mina	0	72
5751	Miyagi	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	30	30.M.C 30.I.V 30.N.c 30.N.C 30.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
5943	Miyazaki	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	31	31.M.C 31.I.V 31.N.c 31.N.C 31.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
6134	Nagano	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	32	32.M.C 32.I.V 32.N.c 32.N.C 32.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
6326	Nagasaki	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	33	33.M.C 33.I.V 33.N.c 33.N.C 33.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
6518	Nara	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	34	34.M.C 34.I.V 34.N.c 34.N.C 34.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
6710	Naze	ALL	ɡ o ʔ t o	1 7 1 1 7	AXMBZ	KUHTU	35	35.K.C 35.U.V 35.H.c 35.T.C 35.U.V	2.0 1.5 1.1 1.75 0.8	ɡoʔto	0	81
6902	Niigata	ALL	ɴ n a	4 4 7	ACZ	NNA	36	36.N.C 36.N.C 36.A.V	2.0 1.5 0.8	ɴna	0	72
7095	Okayama	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	37	37.M.C 37.I.V 37.N.c 37.N.C 37.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
7285	Okinawa	ALL	m u r u	4 7 5 7	AXBZ	MYRY	38	38.M.C 38.Y.V 38.R.C 38.Y.V	2.0 1.5 1.75 0.8	muru	0	58
7490	Old Japanese	ALL	m ɨ n a	4 7 4 7	AXBZ	MINA	39	39.M.C 39.I.V 39.N.C 39.A.V	2.0 1.5 1.75 0.8	mɨna	0	72
7684	Saga	ALL	ʃ i ʔ k j a	3 7 1 1 6 7	AXMBCZ	SIHKJA	40	40.S.C 40.I.V 40.H.c 40.K.C 40.J.C 40.A.V	2.0 1.5 1.1 1.75 1.5 0.8	ʃiʔkja	0	86
7877	Saitama	ALL	m i ɴ a	4 7 4 7	AXBZ	MINA	41	41.M.C 41.I.V 41.N.C 41.A.V	2.0 1.5 1.75 0.8	miɴa	0	72
8070	Shiga	ALL	m i n a	4 7 4 7	AXBZ	MINA	42	42.M.C 42.I.V 42.N.C 42.A.V	2.0 1.5 1.75 0.8	mina	0	72
8261	Shimane	ALL	m e ɴ n a	4 7 4 4 7	AXMBZ	MENNA	43	43.M.C 43.E.V 43.N.c 43.N.C 43.A.V	2.0 1.5 1.1 1.75 0.8	meɴna	0	72
8455	Shizuoka	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	44	44.M.C 44.I.V 44.N.c 44.N.C 44.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
8646	Taketomi	ALL	m uː r u	4 7 5 7	AXBZ	MYRY	45	45.M.C 45.Y.V 45.R.C 45.Y.V	2.0 1.5 1.75 0.8	muːru	0	58
8839	Tarama	ALL	mː n a	4 4 7	ACZ	MNA	46	46.M.C 46.N.C 46.A.V	2.0 1.5 0.8	mːna	0	72
9029	Tochigi	ALL	m i n a	4 7 4 7	AXBZ	MINA	47	47.M.C 47.I.V 47.N.C 47.A.V	2.0 1.5 1.75 0.8	mina	0	72
9222	Tokushima	ALL	m i n a	4 7 4 7	AXBZ	MINA	48	48.M.C 48.I.V 48.N.C 48.A.V	2.0 1.5 1.75 0.8	mina	0	72
9414	Tottori	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	49	49.M.C 49.I.V 49.N.c 49.N.C 49.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
9610	Toyama	ALL	ɴ n a	4 4 7	ACZ	NNA	50	50.N.C 50.N.C 50.A.V	2.0 1.5 0.8	ɴna	0	72
9805	Tōkyō	ALL	m i ɴ a	4 7 4 7	AXBZ	MINA	51	51.M.C 51.I.V 51.N.C 51.A.V	2.0 1.5 1.75 0.8	miɴa	0	72
9997	Wakayama	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	52	52.M.C 52.I.V 52.N.c 52.N.C 52.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
10187	Yamagata	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	53	53.M.C 53.I.V 53.N.c 53.N.C 53.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
10378	Yamaguchi	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	54	54.M.C 54.I.V 54.N.c 54.N.C 54.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
10571	Yamanashi	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	55	55.M.C 55.I.V 55.N.c 55.N.C 55.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
10754	Yonaguni	ALL	m u r u	4 7 5 7	AXBZ	MYRY	56	56.M.C 56.Y.V 56.R.C 56.Y.V	2.0 1.5 1.75 0.8	muru	0	58
10943	Ōita	ALL	m i ɴ n a	4 7 4 4 7	AXMBZ	MINNA	57	57.M.C 57.I.V 57.N.c 57.N.C 57.A.V	2.0 1.5 1.1 1.75 0.8	miɴna	0	72
11135	Ōsaka	ALL	m i n a	4 7 4 7	AXBZ	MINA	58	58.M.C 58.I.V 58.N.C 58.A.V	2.0 1.5 1.75 0.8	mina	0	72
#
2223	Hateruma	AND	t u	1 7	AX	TY	12	12.T.C 12.Y.V	2.0 1.5	tu	0	87
3758	Ishigaki	AND	t u	1 7	AX	TY	20	20.T.C 20.Y.V	2.0 1.5	tu	0	87
7411	Old Japanese	AND	t ø	1 7	AX	TU	39	39.T.C 39.U.V	2.0 1.5	tø	0	87
10684	Yonaguni	AND	t ʔ u	1 1 7	ACZ	THY	56	56.T.C 56.H.C 56.Y.V	2.0 1.5 0.8	tʔu	1	87
#
133	Aichi	ASH	β ɛː	3 7	AX	BE	1	1.B.C 1.E.V	2.0 1.5	βɛː	0	88
328	Akita	ASH	a ɡ u	7 1 7	XBZ	AKY	2	2.A.V 2.K.C 2.Y.V	1.5 1.75 0.8	aɡu	0	89
521	Aomori	ASH	a ɡ u	7 1 7	XBZ	AKY	3	3.A.V 3.K.C 3.Y.V	1.5 1.75 0.8	aɡu	0	89
711	Chiba	ASH	h ɛː	3 7	AX	HE	4	4.H.C 4.E.V	2.0 1.5	hɛː	0	91
905	Ehime	ASH	h a i	3 7 7	AXZ	HAI	5	5.H.C 5.A.V 5.I.V	2.0 1.5 0.8	hai	0	91
1099	Fukui	ASH	h a i	3 7 7	AXZ	HAI	6	6.H.C 6.A.V 6.I.V	2.0 1.5 0.8	hai	0	91
1293	Fukuoka	ASH	h a i	3 7 7	AXZ	HAI	7	7.H.C 7.A.V 7.I.V	2.0 1.5 0.8	hai	0	91
1488	Fukushima	ASH	a ɡ u	7 1 7	XBZ	AKY	8	8.A.V 8.K.C 8.Y.V	1.5 1.75 0.8	aɡu	0	89
1678	Gifu	ASH	ç ɛː	3 7	AX	SE	9	9.S.C 9.E.V	2.0 1.5	çɛː	0	96
1872	Gunma	ASH	h a i	3 7 7	AXZ	HAI	10	10.H.C 10.A.V 10.I.V	2.0 1.5 0.8	hai	0	91
2064	Hachijō	ASH	h eː	3 7	AX	HE	11	11.H.C 11.E.V	2.0 1.5	heː	0	91
2252	Hateruma	ASH	p eː	1 7	AX	PE	12	12.P.C 12.E.V	2.0 1.5	peː	0	99
2442	Hirara	ASH	k a r a p a ɨ	1 7 5 7 1 7 7	AXBYBYZ	KARAPAI	13	13.K.C 13.A.V 13.R.C 13.A.V 13.P.C 13.A.V 13.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	karapaɨ	0	100
2636	Hiroshima	ASH	h a i	3 7 7	AXZ	HAI	14	14.H.C 14.A.V 14.I.V	2.0 1.5 0.8	hai	0	91
2831	Hokkaidō	ASH	a k u	7 1 7	XBZ	AKY	15	15.A.V 15.K.C 15.Y.V	1.5 1.75 0.8	aku	0	89
3022	Hyōgo	ASH	h a i	3 7 7	AXZ	HAI	16	16.H.C 16.A.V 16.I.V	2.0 1.5 0.8	hai	0	91
3214	Ibaraki	ASH	h a e	3 7 7	AXZ	HAE	17	17.H.C 17.A.V 17.E.V	2.0 1.5 0.8	hae	0	91
3406	Ikema	ASH	k a r a p a i	1 7 5 7 1 7 7	AXBYBYZ	KARAPAI	18	18.K.C 18.A.V 18.R.C 18.A.V 18.P.C 18.A.V 18.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	karapai	0	100
3599	Irafu	ASH	k a r a p a ɨ	1 7 5 7 1 7 7	AXBYBYZ	KARAPAI	19	19.K.C 19.A.V 19.R.C 19.A.V 19.P.C 19.A.V 19.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	karapaɨ	0	100
3787	Ishigaki	ASH	h a i	3 7 7	AXZ	HAI	20	20.H.C 20.A.V 20.I.V	2.0 1.5 0.8	hai	0	91
3980	Ishikawa	ASH	h a i	3 7 7	AXZ	HAI	21	21.H.C 21.A.V 21.I.V	2.0 1.5 0.8	hai	0	91
4175	Iwate	ASH	a ɡ u	7 1 7	XBZ	AKY	22	22.A.V 22.K.C 22.Y.V	1.5 1.75 0.8	aɡu	0	89
4365	Kagawa	ASH	h a i	3 7 7	AXZ	HAI	23	23.H.C 23.A.V 23.I.V	2.0 1.5 0.8	hai	0	91
4561	Kagoshima	ASH	h eː	3 7	AX	HE	24	24.H.C 24.E.V	2.0 1.5	heː	0	91
4752	Kanagawa	ASH	h eː	3 7	AX	HE	25	25.H.C 25.E.V	2.0 1.5	heː	0	91
4942	Kumamoto	ASH	ç aː	3 7	AX	SA	26	26.S.C 26.A.V	2.0 1.5	çaː	0	96
5136	Kyōtō	ASH	h a i	3 7 7	AXZ	HAI	27	27.H.C 27.A.V 27.I.V	2.0 1.5 0.8	hai	0	91
5329	Kōchi	ASH	h a i	3 7 7	AXZ	HAI	28	28.H.C 28.A.V 28.I.V	2.0 1.5 0.8	hai	0	91
5520	Mie	ASH	h a i	3 7 7	AXZ	HAI	29	29.H.C 29.A.V 29.I.V	2.0 1.5 0.8	hai	0	91
5707	Miyagi	ASH	a ɡ u	7 1 7	XBZ	AKY	30	30.A.V 30.K.C 30.Y.V	1.5 1.75 0.8	aɡu	0	89
5900	Miyazaki	ASH	f e	3 7	AX	BE	31	31.B.C 31.E.V	2.0 1.5	fe	0	88
6090	Nagano	ASH	h eː	3 7	AX	HE	32	32.H.C 32.E.V	2.0 1.5	heː	0	91
6282	Nagasaki	ASH	h a i	3 7 7	AXZ	HAI	33	33.H.C 33.A.V 33.I.V	2.0 1.5 0.8	hai	0	91
6476	Nara	ASH	h a i	3 7 7	AXZ	HAI	34	34.H.C 34.A.V 34.I.V	2.0 1.5 0.8	hai	0	91
6666	Naze	ASH	h ə	3 7	AX	HE	35	35.H.C 35.E.V	2.0 1.5	hə	0	91
6858	Niigata	ASH	a k u	7 1 7	XBZ	AKY	36	36.A.V 36.K.C 36.Y.V	1.5 1.75 0.8	aku	0	89
7051	Okayama	ASH	h a i	3 7 7	AXZ	HAI	37	37.H.C 37.A.V 37.I.V	2.0 1.5 0.8	hai	0	91
7242	Okinawa	ASH	h eː	3 7	AX	HE	38	38.H.C 38.E.V	2.0 1.5	heː	0	91
7446	Old Japanese	ASH	h a ç i	3 7 3 7	AXBZ	HASI	39	39.H.C 39.A.V 39.S.C 39.I.V	2.0 1.5 1.75 0.8	haçi	0	91
7640	Saga	ASH	ç aː	3 7	AX	SA	40	40.S.C 40.A.V	2.0 1.5	çaː	0	96
7833	Saitama	ASH	h a i	3 7 7	AXZ	HAI	41	41.H.C 41.A.V 41.I.V	2.0 1.5 0.8	hai	0	91
8026	Shiga	ASH	h a e	3 7 7	AXZ	HAE	42	42.H.C 42.A.V 42.E.V	2.0 1.5 0.8	hae	0	91
8217	Shimane	ASH	h a e	3 7 7	AXZ	HAE	43	43.H.C 43.A.V 43.E.V	2.0 1.5 0.8	hae	0	91
8411	Shizuoka	ASH	h eː	3 7	AX	HE	44	44.H.C 44.E.V	2.0 1.5	heː	0	91
8602	Taketomi	ASH	p a i	1 7 7	AXZ	PAI	45	45.P.C 45.A.V 45.I.V	2.0 1.5 0.8	pai	0	91
8796	Tarama	ASH	k a r a p a ɨ	1 7 5 7 1 7 7	AXBYBYZ	KARAPAI	46	46.K.C 46.A.V 46.R.C 46.A.V 46.P.C 46.A.V 46.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	karapaɨ	0	100
8985	Tochigi	ASH	h a i	3 7 7	AXZ	HAI	47	47.H.C 47.A.V 47.I.V	2.0 1.5 0.8	hai	0	91
9178	Tokushima	ASH	h a i	3 7 7	AXZ	HAI	48	48.H.C 48.A.V 48.I.V	2.0 1.5 0.8	hai	0	91
9370	Tottori	ASH	h a i	3 7 7	AXZ	HAI	49	49.H.C 49.A.V 49.I.V	2.0 1.5 0.8	hai	0	91
9566	Toyama	ASH	h a i	3 7 7	AXZ	HAI	50	50.H.C 50.A.V 50.I.V	2.0 1.5 0.8	hai	0	91
9761	Tōkyō	ASH	h a i	3 7 7	AXZ	HAI	51	51.H.C 51.A.V 51.I.V	2.0 1.5 0.8	hai	0	91
9953	Wakayama	ASH	h a i	3 7 7	AXZ	HAI	52	52.H.C 52.A.V 52.I.V	2.0 1.5 0.8	hai	0	91
10143	Yamagata	ASH	a ɡ u	7 1 7	XBZ	AKY	53	53.A.V 53.K.C 53.Y.V	1.5 1.75 0.8	aɡu	0	89
10335	Yamaguchi	ASH	h ɛː	3 7	AX	HE	54	54.H.C 54.E.V	2.0 1.5	hɛː	0	91
10527	Yamanashi	ASH	h eː	3 7	AX	HE	55	55.H.C 55.E.V	2.0 1.5	heː	0	91
