Language1,Phone1,Language2,Phone2,Surprisal,OOV_Smoothed
Bulgarian,o,Štokavian,o,0.995277589757597,6.667702931729092
Bulgarian,o,Štokavian,oː,3.7291034763932362,6.667702931729092
Bulgarian,o,Štokavian,eː,4.552225714309157,6.667702931729092
Bulgarian,o,Štokavian,a,3.7291034763932362,6.667702931729092
Bulgarian,k,Štokavian,k,0.9523220248555248,7.7027498788282935
Bulgarian,k,Štokavian,ɡ,2.748553568441418,7.7027498788282935
Bulgarian,k,Štokavian,-,3.097887820669432,7.7027498788282935
Bulgarian,k,Štokavian,n,4.764150423492437,7.7027498788282935
Bulgarian,k,Štokavian,ʨ,4.764150423492437,7.7027498788282935
Bulgarian,ɔ,Štokavian,o,0.8728490222479791,7.212699025132603
Bulgarian,ɔ,Štokavian,oː,2.4226220945068353,7.212699025132603
Bulgarian,ɔ,Štokavian,a,4.274099569796747,7.212699025132603
Bulgarian,u,Štokavian,u,1.4683175818688856,6.569855608330948
Bulgarian,u,Štokavian,uː,2.177538185552188,6.569855608330948
Bulgarian,u,Štokavian,i,3.6312561529950917,6.569855608330948
Bulgarian,x,Štokavian,x,1.8034610059531129,5.946418959795157
Bulgarian,x,Štokavian,ʃ,3.83094174237522,5.946418959795157
Bulgarian,x,Štokavian,ʨ,3.83094174237522,5.946418959795157
Bulgarian,x,Štokavian,b,3.83094174237522,5.946418959795157
Bulgarian,n,Štokavian,n,0.7498468854629384,6.965784284662088
Bulgarian,n,Štokavian,-,4.027184829326231,6.965784284662088
Bulgarian,n,Štokavian,ɲ,4.850307067242151,6.965784284662088
Bulgarian,n,Štokavian,t,4.850307067242151,6.965784284662088
Bulgarian,n,Štokavian,m,4.850307067242151,6.965784284662088
Bulgarian,s,Štokavian,s,0.4943323803921339,7.244760234364903
Bulgarian,s,Štokavian,k,5.129283016944966,7.244760234364903
Bulgarian,s,Štokavian,ʃ,5.129283016944966,7.244760234364903
Bulgarian,s,Štokavian,-,5.129283016944966,7.244760234364903
Bulgarian,t,Štokavian,t,0.4979584589788619,7.531381460516313
Bulgarian,t,Štokavian,d,4.592782005180456,7.531381460516313
Bulgarian,t,Štokavian,-,4.0719498418790145,7.531381460516313
Bulgarian,t,Štokavian,ʦ,5.415904243096376,7.531381460516313
Bulgarian,a,Štokavian,a,0.9491188309978158,7.607330313749611
Bulgarian,a,Štokavian,aː,2.6531340033627355,7.607330313749611
Bulgarian,a,Štokavian,e,5.491853096329675,7.607330313749611
Bulgarian,a,Štokavian,j,5.491853096329675,7.607330313749611
Bulgarian,a,Štokavian,eː,4.147898695112314,7.607330313749611
Bulgarian,a,Štokavian,-,4.147898695112314,7.607330313749611
Bulgarian,a,Štokavian,s,5.491853096329675,7.607330313749611
Bulgarian,z,Štokavian,z,1.116458976587383,6.351675438281415
Bulgarian,z,Štokavian,s,3.413075982945558,6.351675438281415
Bulgarian,z,Štokavian,ʋ,4.236198220861478,6.351675438281415
Bulgarian,ɤ,Štokavian,uː,2.321928094887362,7.112005025513131
Bulgarian,ɤ,Štokavian,a,1.8767885638190995,7.112005025513131
Bulgarian,ɤ,Štokavian,-,4.173405570177274,7.112005025513131
Bulgarian,ɤ,Štokavian,i,2.969047071671088,7.112005025513131
Bulgarian,ɤ,Štokavian,u,3.6525734068758338,7.112005025513131
Bulgarian,ɤ,Štokavian,eː,4.173405570177274,7.112005025513131
Bulgarian,p,Štokavian,b,4.811312935626288,6.926790153046224
Bulgarian,p,Štokavian,-,4.811312935626288,6.926790153046224
Bulgarian,p,Štokavian,p,0.6475665091130992,6.926790153046224
Bulgarian,p,Štokavian,ʨ,4.811312935626288,6.926790153046224
Bulgarian,-,Štokavian,j,2.5489341915369423,8.76487159073609
Bulgarian,-,Štokavian,i,2.8341342531732043,8.76487159073609
Bulgarian,-,Štokavian,s,5.305439972098793,8.76487159073609
Bulgarian,-,Štokavian,n,5.305439972098793,8.76487159073609
Bulgarian,-,Štokavian,o,4.372554167957331,8.76487159073609
Bulgarian,-,Štokavian,e,3.974794660110322,8.76487159073609
Bulgarian,-,Štokavian,m,6.649394373316155,8.76487159073609
Bulgarian,-,Štokavian,a,3.189962754678857,8.76487159073609
Bulgarian,-,Štokavian,r,4.923569336755149,8.76487159073609
Bulgarian,-,Štokavian,ʦ,6.649394373316155,8.76487159073609
Bulgarian,-,Štokavian,t,2.0144437367633223,8.76487159073609
Bulgarian,-,Štokavian,ʧ,5.8262721354002345,8.76487159073609
Bulgarian,-,Štokavian,aː,6.649394373316155,8.76487159073609
Bulgarian,-,Štokavian,iː,5.8262721354002345,8.76487159073609
Bulgarian,-,Štokavian,d,6.649394373316155,8.76487159073609
Bulgarian,-,Štokavian,u,6.649394373316155,8.76487159073609
Bulgarian,-,Štokavian,ʋ,6.649394373316155,8.76487159073609
Bulgarian,ɛ,Štokavian,e,0.9983331077973624,8.171593821802931
Bulgarian,ɛ,Štokavian,j,6.0561166043829955,8.171593821802931
Bulgarian,ɛ,Štokavian,o,5.232994366467074,8.171593821802931
Bulgarian,ɛ,Štokavian,eː,2.499168479831435,8.171593821802931
Bulgarian,ɛ,Štokavian,-,2.8140418171848474,8.171593821802931
Bulgarian,ɛ,Štokavian,aː,6.0561166043829955,8.171593821802931
Bulgarian,ɛ,Štokavian,a,5.232994366467074,8.171593821802931
Bulgarian,i,Štokavian,i,1.1643868179008823,7.244760234364903
Bulgarian,i,Štokavian,iː,2.6398981762060414,7.244760234364903
Bulgarian,i,Štokavian,-,3.7853286157276056,7.244760234364903
Bulgarian,i,Štokavian,a,3.4034579803839606,7.244760234364903
Bulgarian,i,Štokavian,oː,5.129283016944966,7.244760234364903
Bulgarian,v,Štokavian,ʋ,0.7770430335415413,6.926790153046224
Bulgarian,v,Štokavian,-,3.9881906977103667,6.926790153046224
Bulgarian,v,Štokavian,t,3.9881906977103667,6.926790153046224
Bulgarian,v,Štokavian,ʦ,4.811312935626288,6.926790153046224
Bulgarian,r,Štokavian,r,0.5971278816980878,7.770388595703658
Bulgarian,r,Štokavian,-,3.378071172924896,7.770388595703658
Bulgarian,r,Štokavian,rː,4.310956977066359,7.770388595703658
Bulgarian,r,Štokavian,l,5.65491137828372,7.770388595703658
Bulgarian,r,Štokavian,j,5.65491137828372,7.770388595703658
Bulgarian,r,Štokavian,a,5.65491137828372,7.770388595703658
Bulgarian,ɡ,Štokavian,ɡ,0.9936022288018493,6.22881869049588
Bulgarian,ɡ,Štokavian,p,4.113341473075945,6.22881869049588
Bulgarian,ɫ,Štokavian,l,1.1730647089728798,6.845490050944376
Bulgarian,ɫ,Štokavian,-,3.0041877969634334,6.845490050944376
