Language1,Phone1,Language2,Phone2,PMI
Belarusian,k,Belarusian,k,3.281574419083765
Belarusian,s,Belarusian,s,3.6298811133519804
Belarusian,lʲ,Belarusian,lʲ,3.917563185803762
Belarusian,lʲ,Belarusian,r,0.06741558409370309
Belarusian,nʲ,Belarusian,nʲ,4.6107103663637075
Belarusian,ʧ,Belarusian,ʧ,4.035346221460144
Belarusian,bʲ,Belarusian,bʲ,5.709322655031816
Belarusian,ʣʲ,Belarusian,ʣʲ,4.7284934020200895
Belarusian,ʦʲ,Belarusian,ʦʲ,2.7135903814778253
Belarusian,r,Belarusian,r,2.9367339327920345
Belarusian,r,Belarusian,lʲ,0.10352058873581857
Belarusian,b,Belarusian,b,4.6107103663637075
Belarusian,m,Belarusian,m,4.035346221460144
Belarusian,xʲ,Belarusian,xʲ,6.807934943699926
Belarusian,ʐ,Belarusian,ʐ,4.862024794644612
Belarusian,sʲ,Belarusian,sʲ,3.9747215996437104
Belarusian,ʌ,Belarusian,ʌ,5.016175474471871
Belarusian,vʲ,Belarusian,vʲ,4.6107103663637075
Belarusian,ʦ,Belarusian,ʦ,4.50534985070588
Belarusian,t,Belarusian,t,3.281574419083765
Belarusian,i,Belarusian,ɛ,1.6149780928097162
Belarusian,i,Belarusian,i,3.2244160052438167
Belarusian,z,Belarusian,z,4.410039670901557
Belarusian,pʲ,Belarusian,pʲ,4.50534985070588
Belarusian,e,Belarusian,a,-1.567694683394524
Belarusian,e,Belarusian,e,3.2525868822105126
Belarusian,ɫ,Belarusian,ɫ,3.9747215996437104
Belarusian,ʁ̥,Belarusian,ʁ̥,6.11478776313998
Belarusian,o,Belarusian,o,2.979293547210831
Belarusian,x,Belarusian,x,4.6107103663637075
Belarusian,p,Belarusian,p,3.86877302163433
Belarusian,p,Belarusian,ʁ,0.8730407480803389
Belarusian,j,Belarusian,j,4.168877614084667
Belarusian,v,Belarusian,v,3.5890591188317256
Belarusian,ɨ,Belarusian,ɨ,2.936733932792035
Belarusian,tʲ,Belarusian,tʲ,6.11478776313998
Belarusian,w,Belarusian,w,5.198497031265825
Belarusian,zʲ,Belarusian,zʲ,5.709322655031816
Belarusian,kʲ,Belarusian,kʲ,4.242985586238389
Belarusian,ʂʲ,Belarusian,ʂʲ,6.807934943699926
Belarusian,n,Belarusian,n,3.440639113713452
Belarusian,ɣʲ,Belarusian,ɣʲ,6.11478776313998
Belarusian,d,Belarusian,d,3.812202670145935
Belarusian,æ,Belarusian,æ,3.2244160052438167
Belarusian,ʂ,Belarusian,ʂ,4.242985586238389
Belarusian,ʉ,Belarusian,ʉ,6.807934943699926
Belarusian,ɛ,Belarusian,ɛ,5.016175474471871
Belarusian,ɛ,Belarusian,i,1.460827412982457
Belarusian,ɵ,Belarusian,ɵ,5.198497031265825
Belarusian,ʁ,Belarusian,ʁ,3.8634959645334863
Belarusian,ʁ,Belarusian,p,0.9731242066373216
Belarusian,u,Belarusian,u,3.6724407277707765
Belarusian,a,Belarusian,a,1.9798712376528342
Belarusian,a,Belarusian,e,-1.5782379852779076
Belarusian,mʲ,Belarusian,mʲ,4.6107103663637075
Belarusian,ʧ,Bulgarian,ʃ,1.5972763473948246
Belarusian,ʧ,Bulgarian,r,0.8690378470236091
Belarusian,ʧ,Bulgarian,ʧ,3.630197873439768
Belarusian,ʧ,Bulgarian,t,0.3445133788994565
Belarusian,ʧ,Bulgarian,k,0.9404968110057541
Belarusian,ʧ,Bulgarian,dʲ,3.1377213883419732
Belarusian,k,Bulgarian,k,2.5891554365931366
Belarusian,k,Bulgarian,ʧ,1.8776591173649946
Belarusian,k,Bulgarian,ʦ,1.6364970605481066
Belarusian,k,Bulgarian,d,0.02705914811400621
Belarusian,k,Bulgarian,j,0.5378847718799968
Belarusian,nʲ,Bulgarian,nʲ,4.604058457135401
Belarusian,nʲ,Bulgarian,n,2.8694574017472947
Belarusian,nʲ,Bulgarian,k,0.6150744105711268
Belarusian,nʲ,Bulgarian,d,1.0487103956459873
Belarusian,bʲ,Bulgarian,bʲ,5.70267074580351
Belarusian,bʲ,Bulgarian,b,3.756760596748197
Belarusian,ʣʲ,Bulgarian,dʲ,4.198593349027236
Belarusian,ʣʲ,Bulgarian,d,2.658148308080087
Belarusian,ʣʲ,Bulgarian,t,0.7122381590247737
Belarusian,ʣʲ,Bulgarian,b,1.9650011275201418
