Language1,Phone1,Language2,Phone2,PMI
Bulgarian,ɡ,Štokavian,l,0.8009600438964789
Bulgarian,ɡ,Štokavian,x,2.3207857976408923
Bulgarian,ɡ,Štokavian,ʃ,1.7017465892346688
Bulgarian,ɡ,Štokavian,ɡ,3.5290970035654263
Bulgarian,n,Štokavian,m,0.42878091342178176
Bulgarian,n,Štokavian,ɲ,2.9937302708833187
Bulgarian,n,Štokavian,n,3.388384462887267
Bulgarian,ʦ,Štokavian,ʦ,4.197703075209254
Bulgarian,ɛ,Štokavian,i,-1.7498095843695451
Bulgarian,ɛ,Štokavian,eː,2.288654519458099
Bulgarian,ɛ,Štokavian,o,-0.6511972957014356
Bulgarian,ɛ,Štokavian,e,2.4342473821440507
Bulgarian,ɛ,Štokavian,aː,-0.17427322361112613
Bulgarian,ɛ,Štokavian,a,-0.5980874703874871
Bulgarian,pʲ,Štokavian,p,3.4400173735117376
Bulgarian,dʲ,Štokavian,d,3.3793927516953026
Bulgarian,u,Štokavian,u,3.2681671165850785
Bulgarian,u,Štokavian,uː,2.9804850441332977
Bulgarian,u,Štokavian,aː,1.0709425392488587
Bulgarian,u,Štokavian,i,0.18855335905038512
Bulgarian,ɐ,Štokavian,aː,0.9551107237237374
Bulgarian,ɐ,Štokavian,a,1.265265652027577
Bulgarian,ɐ,Štokavian,i,1.648257904283683
Bulgarian,ɐ,Štokavian,u,0.44428509995774684
Bulgarian,ɐ,Štokavian,eː,-0.3886240229773571
Bulgarian,ɐ,Štokavian,iː,0.44428509995774684
Bulgarian,ɐ,Štokavian,uː,0.6674286512719565
Bulgarian,ɐ,Štokavian,e,-1.2961810748827578
Bulgarian,v,Štokavian,ʋ,3.2757143222204608
Bulgarian,v,Štokavian,ʦ,1.0196492448613081
Bulgarian,v,Štokavian,t,-0.11175286662979246
Bulgarian,nʲ,Štokavian,n,3.471766071826318
Bulgarian,s,Štokavian,s,2.9949810527849707
Bulgarian,s,Štokavian,x,1.4334826026399894
Bulgarian,s,Štokavian,ʃ,0.814443394233766
Bulgarian,z,Štokavian,s,0.4906563171398688
Bulgarian,z,Štokavian,z,3.9661104694085165
Bulgarian,z,Štokavian,ʋ,0.8442963573834472
Bulgarian,rʲ,Štokavian,r,2.862702008476914
Bulgarian,i,Štokavian,oː,1.4941072244564242
Bulgarian,i,Štokavian,iː,3.083342429573005
Bulgarian,i,Štokavian,a,-0.16185070361256923
Bulgarian,i,Štokavian,i,1.9698415284111448
Bulgarian,mʲ,Štokavian,ʎ,5.519458915191573
Bulgarian,ʧ,Štokavian,k,1.855897269061927
Bulgarian,ʧ,Štokavian,ʧ,4.3154861108656375
Bulgarian,ʧ,Štokavian,ʦ,3.216873822197528
Bulgarian,f,Štokavian,ʋ,3.4092457148449835
Bulgarian,b,Štokavian,b,3.698950032677532
Bulgarian,b,Štokavian,d,0.8144433942337654
Bulgarian,b,Štokavian,ɡ,1.2053097029207775
Bulgarian,b,Štokavian,l,0.8750680160502006
Bulgarian,x,Štokavian,x,4.489839498010415
Bulgarian,x,Štokavian,ʃ,2.2613623771700913
Bulgarian,x,Štokavian,ʨ,2.880401585576315
Bulgarian,x,Štokavian,b,1.8818727554651875
Bulgarian,vʲ,Štokavian,ʋ,3.4092457148449835
Bulgarian,a,Štokavian,a,1.7998078024108835
Bulgarian,a,Štokavian,aː,2.4749364774681504
Bulgarian,a,Štokavian,j,-0.4154352804280146
Bulgarian,a,Štokavian,eː,1.1312017307670557
Bulgarian,a,Štokavian,e,-0.8749676098064547
Bulgarian,l,Štokavian,j,1.1250097605191345
Bulgarian,l,Štokavian,l,3.3222343378553543
Bulgarian,d,Štokavian,d,3.191340520192363
Bulgarian,d,Štokavian,m,0.09230867680056794
Bulgarian,d,Štokavian,ʨ,2.0976422463266817
Bulgarian,d,Štokavian,l,-0.11533068797767644
Bulgarian,d,Štokavian,ʋ,-0.14610234664443017
Bulgarian,d,Štokavian,ɲ,2.657258034262105
Bulgarian,j,Štokavian,t,1.680006602598263
Bulgarian,j,Štokavian,j,2.495555764670886
Bulgarian,j,Štokavian,e,0.0901132862371328
Bulgarian,ɤ,Štokavian,i,0.45884368879029647
Bulgarian,ɤ,Štokavian,a,1.1405621735266191
Bulgarian,ɤ,Štokavian,u,1.9290195338908893
Bulgarian,ɤ,Štokavian,uː,2.845310265765044
Bulgarian,ɤ,Štokavian,eː,1.5015755190639497
Bulgarian,bʲ,Štokavian,b,3.9613142971450235
Bulgarian,o,Štokavian,u,0.914288729203482
Bulgarian,o,Štokavian,oː,1.9641108537021599
Bulgarian,o,Štokavian,o,2.557628193313264
Bulgarian,o,Štokavian,a,-0.09731218247499762
Bulgarian,t,Štokavian,t,2.297167876180286
Bulgarian,t,Štokavian,d,0.3589678655509401
Bulgarian,t,Štokavian,l,-0.2735546931925703
Bulgarian,ɫ,Štokavian,a,-0.8392495272043751
Bulgarian,ɫ,Štokavian,o,1.1870821891615124
Bulgarian,ɫ,Štokavian,ɡ,0.7257366226588913
Bulgarian,ɫ,Štokavian,l,3.1035451368905247
Bulgarian,kʲ,Štokavian,ʋ,3.4092457148449835
Bulgarian,m,Štokavian,i,0.8304072452227803
Bulgarian,m,Štokavian,m,3.424513186975773
Bulgarian,k,Štokavian,k,2.9149787189734018
Bulgarian,k,Štokavian,ʨ,2.2972553002306983
Bulgarian,k,Štokavian,ɡ,1.9549690937440656
Bulgarian,k,Štokavian,n,0.40371313669270087
Bulgarian,r,Štokavian,j,-0.5695859602552725
Bulgarian,r,Štokavian,r,2.7320818260598494
Bulgarian,r,Štokavian,k,-0.649628667928809
Bulgarian,r,Štokavian,rː,3.0139329782008373
Bulgarian,r,Štokavian,m,-0.24416355982064464
