Sample	prior	likelihood	posterior
0	-19.72715349213489	-2005.5562589808878	-2025.2834124730227
200	-21.014939324300297	-1483.8729020837902	-1504.8878414080905
400	-22.1349645994712	-1407.5482182646165	-1429.6831828640877
600	-16.87391902187037	-1235.0881886579657	-1251.962107679836
800	-12.555078180847081	-1197.5326852719609	-1210.0877634528078
1000	-9.853231257659742	-1154.3782178760785	-1164.2314491337381
1200	-5.653072628834596	-1125.5553611283826	-1131.2084337572173
1400	-4.8354892709505926	-1124.4721512649237	-1129.3076405358743
1600	-4.692369525565606	-1128.765648830186	-1133.4580183557516
1800	-5.78973474191584	-1120.0431537165437	-1125.8328884584596
2000	-6.635161147600483	-1115.5155550900029	-1122.1507162376033
2200	-8.337451545348342	-1112.4164881305298	-1120.7539396758782
2400	-6.561949115161319	-1111.573871146404	-1118.1358202615652
2600	-8.69890529524169	-1118.9741015884476	-1127.6730068836894
2800	-2.0277131991464716	-1112.8139921640304	-1114.841705363177
3000	-3.571696337128467	-1116.1560977231484	-1119.727794060277
3200	10.4130727620859	-1106.761133771482	-1096.3480610093961
3400	14.018903083868729	-1108.528279753202	-1094.5093766693333
3600	14.370858514754575	-1095.4123890208168	-1081.0415305060621
3800	16.59154087361249	-1092.9448654332004	-1076.353324559588
4000	14.084669136801176	-1092.793153769544	-1078.7084846327427
4200	17.493965943118134	-1094.4107539591066	-1076.9167880159885
4400	15.355786819855117	-1087.1524680474388	-1071.7966812275836
4600	12.585648998968182	-1090.1491039559612	-1077.563454956993
4800	12.411085925090363	-1087.4122228296974	-1075.001136904607
5000	13.034081352483478	-1097.0367387052188	-1084.0026573527352
5200	15.4100469258116	-1091.7742702586352	-1076.3642233328235
5400	14.978227783981936	-1090.958637932515	-1075.980410148533
5600	11.023171385392427	-1095.1191810857824	-1084.09600970039
5800	9.249912061409585	-1098.0283757685868	-1088.7784637071773
6000	10.737148168593798	-1084.1698563959521	-1073.4327082273583
6200	8.39443036172959	-1081.6489016959968	-1073.2544713342672
6400	9.700016753596946	-1081.1725407394938	-1071.472523985897
6600	6.104689237632371	-1086.6176667825948	-1080.5129775449625
6800	8.417184323518986	-1082.4453199949069	-1074.0281356713879
7000	10.188266999617678	-1087.2473555755632	-1077.0590885759455
7200	10.285154654381834	-1086.790921850301	-1076.5057671959191
7400	12.212066566656915	-1083.104899003839	-1070.892832437182
7600	12.012874446293552	-1087.4933120430483	-1075.4804375967547
7800	12.41153745834058	-1087.8075491883128	-1075.3960117299723
8000	15.43261158017541	-1087.9121537795843	-1072.4795421994088
8200	12.226811302851026	-1088.4703358185354	-1076.2435245156844
8400	14.191882831393333	-1095.38800218933	-1081.1961193579368
8600	11.614589824781499	-1091.3231603305785	-1079.708570505797
8800	7.576729342764093	-1089.8654305792156	-1082.2887012364515
9000	7.870891755083756	-1091.8909127496693	-1084.0200209945856
9200	7.128555771432955	-1084.2503135446648	-1077.1217577732318
9400	10.05216102706285	-1086.5398807414706	-1076.4877197144078
9600	10.82127607737267	-1097.8278304119501	-1087.0065543345775
9800	8.25502343477427	-1091.1903239708013	-1082.935300536027
10000	7.982616230350963	-1088.9045549301022	-1080.9219386997513
10200	8.116156732856846	-1088.7488037878322	-1080.6326470549755
10400	9.097439429284643	-1087.4774721777028	-1078.3800327484182
10600	9.335839626561663	-1085.2982379334912	-1075.9623983069296
10800	8.303100822523175	-1086.63492467926	-1078.3318238567367
11000	7.536632817409496	-1085.7282976622696	-1078.19166484486
11200	10.615441139167945	-1089.566618233545	-1078.951177094377
11400	5.203967031319731	-1084.1313841378735	-1078.9274171065538
11600	1.0314762945593436	-1086.4829532496317	-1085.4514769550724
11800	2.233582508125603	-1092.7363014386228	-1090.5027189304972
12000	7.87069250972334	-1090.1988450611107	-1082.3281525513873
12200	6.006316343170038	-1087.4349179593726	-1081.4286016162025
12400	4.756208480497259	-1088.452395712689	-1083.6961872321917
12600	4.045685881171034	-1088.2245760361557	-1084.1788901549846
12800	-0.3921415158871089	-1089.0064601078345	-1089.3986016237216
