Language1,Phone1,Language2,Phone2,Surprisal,OOV_Smoothed
Central Yana,aː,Central Yana,aː,0.6674246609131291,6.339850002884624
Central Yana,a,Central Yana,a,0.07547196866044509,9.938109326219239
Central Yana,a,Central Yana,i,5.545791903440478,9.938109326219239
Central Yana,eː,Central Yana,eː,0.7921951148865984,6.149747119504682
Central Yana,s,Central Yana,s,0.34513548604868755,7.139551352398794
Central Yana,kʰ,Central Yana,kʰ,0.7921951148865984,6.149747119504682
Central Yana,ʦʼ,Central Yana,ʦʼ,0.9765410271760111,5.930737337562887
Central Yana,k,Central Yana,k,0.34513548604868755,7.139551352398794
Central Yana,tʼ,Central Yana,tʼ,0.9765410271760111,5.930737337562887
Central Yana,i,Central Yana,a,4.392317422778761,8.784634845557521
Central Yana,i,Central Yana,i,0.17361004825016826,8.784634845557521
Central Yana,x,Central Yana,x,0.6674246609131291,6.339850002884624
Central Yana,n,Central Yana,n,0.2942464819624399,8.082149041353873
Central Yana,n,Central Yana,h,3.6898316185751114,8.082149041353873
Central Yana,e,Central Yana,e,1.2801079191927351,5.672425341971496
Central Yana,w,Central Yana,w,0.34513548604868755,7.139551352398794
Central Yana,ʦʰ,Central Yana,ʦʰ,0.7921951148865984,6.149747119504682
Central Yana,h,Central Yana,n,2.402098443571346,6.794415866350106
Central Yana,h,Central Yana,h,0.8636785287872198,6.794415866350106
Central Yana,uː,Central Yana,uː,0.9765410271760111,5.930737337562887
Central Yana,m,Central Yana,m,0.26144114775812666,7.499845887083206
Central Yana,iː,Central Yana,iː,0.3752115187856557,7.03342300153745
Central Yana,tʰ,Central Yana,tʰ,1.8981203859807863,5.357552004618084
Central Yana,t,Central Yana,t,0.29749387657716697,7.330916878114618
Central Yana,ʦ,Central Yana,ʦ,0.34513548604868755,7.139551352398794
Central Yana,j,Central Yana,j,0.4545658634654813,6.794415866350106
Central Yana,pʼ,Central Yana,pʼ,0.9765410271760111,5.930737337562887
Central Yana,ʔ,Central Yana,ʔ,0.19179014752277648,7.912889336229962
Central Yana,p,Central Yana,p,0.26144114775812666,7.499845887083206
Central Yana,u,Central Yana,u,0.10934739618836091,8.682994583681683
Central Yana,pʰ,Central Yana,pʰ,0.9765410271760111,5.930737337562887
Central Yana,r,Central Yana,r,0.7921951148865984,6.149747119504682
Central Yana,kʼ,Central Yana,kʼ,0.5084643632471129,6.6582114827517955
Central Yana,l,Central Yana,l,0.15696934633839932,8.184875342908285
Central Yana,aː,Northern Yana,aː,0.7921951148865984,6.149747119504682
Central Yana,a,Northern Yana,a,0.1153452535469065,9.831307243802051
Central Yana,a,Northern Yana,-,4.4737552391839674,9.831307243802051
Central Yana,eː,Northern Yana,i,2.690315500867385,6.149747119504682
Central Yana,eː,Northern Yana,eː,1.1955508091178066,6.149747119504682
Central Yana,s,Northern Yana,s,0.6935729986528255,7.03342300153745
Central Yana,s,Northern Yana,-,2.64110557875869,7.03342300153745
Central Yana,kʰ,Northern Yana,kʰ,0.9765410271760111,5.930737337562887
Central Yana,ʦʼ,Northern Yana,ʦʼ,1.2801079191927351,5.672425341971496
Central Yana,k,Northern Yana,s,3.6801197337614964,7.139551352398794
Central Yana,k,Northern Yana,kʼ,3.6801197337614964,7.139551352398794
Central Yana,k,Northern Yana,k,0.6317567122000972,7.139551352398794
Central Yana,tʼ,Northern Yana,tʼ,1.2801079191927351,5.672425341971496
Central Yana,i,Northern Yana,i,0.11516977042018128,8.611024797307353
Central Yana,x,Northern Yana,x,0.6674246609131291,6.339850002884624
Central Yana,n,Northern Yana,n,0.3519031543328522,7.851749041416057
Central Yana,n,Northern Yana,t,4.392317422778761,7.851749041416057
Central Yana,n,Northern Yana,-,4.392317422778761,7.851749041416057
Central Yana,e,Northern Yana,e,1.2801079191927351,5.672425341971496
Central Yana,w,Northern Yana,w,0.3752115187856557,7.03342300153745
Central Yana,ʦʰ,Northern Yana,ʦʰ,0.7921951148865984,6.149747119504682
Central Yana,h,Northern Yana,h,0.5770573026358101,6.507794640198696
Central Yana,uː,Northern Yana,uː,0.9765410271760111,5.930737337562887
Central Yana,m,Northern Yana,p,2.4636562044990225,7.417852514885899
Central Yana,m,Northern Yana,m,0.6234366485357922,7.417852514885899
Central Yana,iː,Northern Yana,iː,0.4110685970758984,6.9188632372745955
Central Yana,tʰ,Northern Yana,tʰ,1.8981203859807863,5.357552004618084
Central Yana,t,Northern Yana,tʼ,3.87148525947732,7.330916878114618
Central Yana,t,Northern Yana,t,0.536501011764511,7.330916878114618
Central Yana,t,Northern Yana,-,3.87148525947732,7.330916878114618
Central Yana,ʦ,Northern Yana,ʦ,0.34513548604868755,7.139551352398794
Central Yana,j,Northern Yana,j,0.4545658634654813,6.794415866350106
Central Yana,pʼ,Northern Yana,pʼ,1.8981203859807863,5.357552004618084
Central Yana,ʔ,Northern Yana,ʔ,0.19179014752277648,7.912889336229962
Central Yana,p,Northern Yana,p,0.4120536408400227,7.330916878114618
Central Yana,p,Northern Yana,t,3.87148525947732,7.330916878114618
Central Yana,u,Northern Yana,a,5.075843757983506,8.535275376620802
Central Yana,u,Northern Yana,u,0.16458796981358556,8.535275376620802
Central Yana,pʰ,Northern Yana,pʰ,0.9765410271760111,5.930737337562887
Central Yana,-,Northern Yana,n,2.471305718925589,5.930737337562887
Central Yana,-,Northern Yana,ʔ,2.471305718925589,5.930737337562887
Central Yana,-,Northern Yana,t,2.471305718925589,5.930737337562887
Central Yana,r,Northern Yana,r,0.7921951148865984,6.149747119504682
Central Yana,kʼ,Northern Yana,kʼ,0.5084643632471129,6.6582114827517955
Central Yana,l,Northern Yana,l,0.24000343717845288,8.027905996569885
Central Yana,l,Northern Yana,-,4.568474377932588,8.027905996569885
Central Yana,aː,Yahi,aː,0.7509724521600858,6.10852445677817
Central Yana,a,Yahi,a,0.21589314760060135,9.72962074355304
Central Yana,a,Yahi,i,3.798883405990152,9.72962074355304
Central Yana,a,Yahi,-,4.7754244331661635,9.72962074355304
Central Yana,eː,Yahi,i,2.423211430724544,5.882643049361842
Central Yana,eː,Yahi,eː,1.490325626583081,5.882643049361842
Central Yana,s,Yahi,ʦ,3.551795636785957,7.011227255423254
Central Yana,s,Yahi,s,0.6713772525386293,7.011227255423254
Central Yana,s,Yahi,-,3.551795636785957,7.011227255423254
Central Yana,kʰ,Yahi,kʰ,0.7509724521600858,6.10852445677817
Central Yana,ʦʼ,Yahi,ʦʼ,1.222392421336448,5.614709844115209
Central Yana,k,Yahi,s,3.551795636785957,7.011227255423254
Central Yana,k,Yahi,k,0.5034326152245581,7.011227255423254
Central Yana,tʼ,Yahi,tʼ,1.8259706002249512,5.285402218862249
Central Yana,i,Yahi,a,4.135159583281636,8.527477006060396
Central Yana,i,Yahi,i,0.2938573293006938,8.527477006060396
Central Yana,i,Yahi,-,4.135159583281636,8.527477006060396
Central Yana,x,Yahi,s,2.844349129539806,6.303780748177103
Central Yana,x,Yahi,x,0.9462287435590195,6.303780748177103
Central Yana,n,Yahi,a,3.5085493852019884,7.900866807980748
Central Yana,n,Yahi,n,0.6624620686556696,7.900866807980748
Central Yana,n,Yahi,w,4.441435189343451,7.900866807980748
Central Yana,n,Yahi,x,4.441435189343451,7.900866807980748
Central Yana,n,Yahi,-,3.5085493852019884,7.900866807980748
Central Yana,e,Yahi,i,2.155278225477911,5.614709844115209
Central Yana,e,Yahi,-,2.155278225477911,5.614709844115209
Central Yana,w,Yahi,w,0.4796095005749276,6.6293566200796095
Central Yana,ʦʰ,Yahi,h,2.155278225477911,5.614709844115209
Central Yana,ʦʰ,Yahi,ʦʰ,2.155278225477911,5.614709844115209
Central Yana,h,Yahi,n,2.2370391973008497,6.6293566200796095
Central Yana,h,Yahi,h,0.9569312781081141,6.6293566200796095
Central Yana,uː,Yahi,uː,0.9284467389749662,5.882643049361842
Central Yana,m,Yahi,p,3.941447817644887,7.400879436282184
Central Yana,m,Yahi,m,0.48201619900758985,7.400879436282184
Central Yana,m,Yahi,ʦ,3.941447817644887,7.400879436282184
Central Yana,iː,Yahi,i,3.4353861446706464,6.894817763307944
Central Yana,iː,Yahi,iː,0.7450706438032615,6.894817763307944
Central Yana,iː,Yahi,-,3.4353861446706464,6.894817763307944
Central Yana,tʰ,Yahi,tʰ,1.8259706002249512,5.285402218862249
Central Yana,t,Yahi,t,0.5034326152245581,7.011227255423254
Central Yana,t,Yahi,tʼ,3.551795636785957,7.011227255423254
Central Yana,ʦ,Yahi,ʦ,0.38702312310924736,6.894817763307944
Central Yana,j,Yahi,j,0.8374469872140402,6.768184324776926
Central Yana,j,Yahi,-,2.375866901998166,6.768184324776926
Central Yana,pʼ,Yahi,n,1.8259706002249512,5.285402218862249
Central Yana,ʔ,Yahi,ʔ,0.27494117251796785,7.774787059601174
Central Yana,ʔ,Yahi,-,4.315355440963876,7.774787059601174
Central Yana,p,Yahi,p,0.36745643474473394,7.400879436282184
Central Yana,p,Yahi,t,3.941447817644887,7.400879436282184
Central Yana,u,Yahi,a,4.812031409267077,8.271463027904375
Central Yana,u,Yahi,u,0.24355703133448997,8.271463027904375
Central Yana,u,Yahi,-,4.812031409267077,8.271463027904375
Central Yana,pʰ,Yahi,pʰ,1.222392421336448,5.614709844115209
Central Yana,-,Yahi,a,4.102810805583775,7.562242424221073
Central Yana,-,Yahi,n,2.6080461138341975,7.562242424221073
Central Yana,-,Yahi,i,4.102810805583775,7.562242424221073
Central Yana,-,Yahi,h,1.4124953047163906,7.562242424221073
Central Yana,-,Yahi,ʔ,2.6080461138341975,7.562242424221073
Central Yana,-,Yahi,x,4.102810805583775,7.562242424221073
Central Yana,r,Yahi,ʔ,2.649092838140872,6.10852445677817
Central Yana,r,Yahi,r,1.154328146391294,6.10852445677817
