Language1,Phone1,Language2,Phone2,PMI
Central Yana,kʰ,Central Yana,kʰ,4.6076670661866785
Central Yana,uː,Central Yana,uː,4.895349138638459
Central Yana,r,Central Yana,r,4.6076670661866785
Central Yana,eː,Central Yana,eː,4.6076670661866785
Central Yana,k,Central Yana,k,3.596066154508198
Central Yana,pʼ,Central Yana,pʼ,4.895349138638459
Central Yana,ʦʰ,Central Yana,ʦʰ,4.6076670661866785
Central Yana,m,Central Yana,m,3.2859112262043593
Central Yana,s,Central Yana,s,3.596066154508198
Central Yana,i,Central Yana,i,2.330399781176923
Central Yana,w,Central Yana,w,3.596066154508198
Central Yana,kʼ,Central Yana,kʼ,4.048051278251256
Central Yana,p,Central Yana,p,3.2859112262043593
Central Yana,tʼ,Central Yana,tʼ,4.895349138638459
Central Yana,tʰ,Central Yana,tʰ,5.993961427306569
Central Yana,aː,Central Yana,aː,4.384523514872469
Central Yana,l,Central Yana,l,2.735864889285087
Central Yana,ʦ,Central Yana,ʦ,3.596066154508198
Central Yana,ʔ,Central Yana,ʔ,2.9494389895831463
Central Yana,t,Central Yana,t,3.429012069845032
Central Yana,n,Central Yana,n,2.902918973948253
Central Yana,h,Central Yana,h,4.202201958078514
Central Yana,a,Central Yana,a,1.4613619341533133
Central Yana,pʰ,Central Yana,pʰ,4.895349138638459
Central Yana,u,Central Yana,u,2.3563752675801837
Central Yana,j,Central Yana,j,3.9145198856267336
Central Yana,ʦʼ,Central Yana,ʦʼ,4.895349138638459
Central Yana,iː,Central Yana,iː,3.6913763343125234
Central Yana,x,Central Yana,x,4.384523514872469
Central Yana,e,Central Yana,e,5.300814246746624
Central Yana,kʰ,Northern Yana,kʰ,4.877103901471733
Central Yana,uː,Northern Yana,uː,4.877103901471733
Central Yana,r,Northern Yana,r,4.653960350157523
Central Yana,eː,Northern Yana,i,0.8697707162392619
Central Yana,eː,Northern Yana,eː,4.589421829019952
Central Yana,k,Northern Yana,kʼ,1.5629178967992072
Central Yana,k,Northern Yana,s,1.3005536323317162
Central Yana,k,Northern Yana,k,3.6648322943311022
Central Yana,pʼ,Northern Yana,pʼ,6.263398262591624
Central Yana,ʦʰ,Northern Yana,ʦʰ,4.653960350157523
Central Yana,m,Northern Yana,m,3.457286848313199
Central Yana,m,Northern Yana,p,1.587459005715325
Central Yana,s,Northern Yana,s,3.698448905130087
Central Yana,i,Northern Yana,i,2.256065077359153
Central Yana,w,Northern Yana,w,3.4301849185354074
Central Yana,kʼ,Northern Yana,kʼ,3.9608131695975777
Central Yana,p,Northern Yana,t,0.7027166315760962
Central Yana,p,Northern Yana,p,3.047861338988938
Central Yana,tʼ,Northern Yana,tʼ,4.471638793363568
Central Yana,tʰ,Northern Yana,tʰ,6.263398262591624
Central Yana,aː,Northern Yana,aː,4.31748811353631
Central Yana,l,Northern Yana,l,2.6258121028652375
Central Yana,ʦ,Northern Yana,ʦ,3.4301849185354074
Central Yana,ʔ,Northern Yana,ʔ,2.8622008809294686
Central Yana,t,Northern Yana,tʼ,1.9867321435755678
Central Yana,t,Northern Yana,t,3.180654612048002
Central Yana,n,Northern Yana,t,0.32322700987119196
Central Yana,n,Northern Yana,n,2.8081336596591924
Central Yana,h,Northern Yana,h,4.183956720911787
Central Yana,a,Northern Yana,a,1.4759065198095778
Central Yana,pʰ,Northern Yana,pʰ,4.877103901471733
Central Yana,u,Northern Yana,u,2.456735772821304
Central Yana,j,Northern Yana,j,3.9608131695975777
Central Yana,ʦʼ,Northern Yana,ʦʼ,5.164785973923514
Central Yana,iː,Northern Yana,iː,3.698448905130087
Central Yana,x,Northern Yana,x,4.471638793363568
Central Yana,e,Northern Yana,e,5.570251082031678
Central Yana,uː,Yahi,uː,4.447346100794524
Central Yana,r,Yahi,r,4.382807579656952
Central Yana,r,Yahi,ʔ,1.4123931140872514
Central Yana,kʰ,Yahi,kʰ,4.670489652108733
Central Yana,eː,Yahi,i,1.0461487191323684
Central Yana,eː,Yahi,eː,4.958171724560514
Central Yana,k,Yahi,s,1.1892495627730417
Central Yana,k,Yahi,k,3.553528224772427
Central Yana,pʼ,Yahi,n,2.7609471472242957
Central Yana,ʦʰ,Yahi,h,2.7986874752071422
Central Yana,ʦʰ,Yahi,ʦʰ,5.3636368326686785
Central Yana,m,Yahi,m,3.263576003786108
Central Yana,m,Yahi,ʦ,0.8527773261518298
Central Yana,m,Yahi,p,0.5845133395571502
Central Yana,s,Yahi,ʦ,1.2946100784308678
Central Yana,s,Yahi,s,3.374051620110704
Central Yana,kʼ,Yahi,kʼ,3.8595594358924052
Central Yana,w,Yahi,w,3.5718773634406236
Central Yana,p,Yahi,t,0.645137961373585
Central Yana,p,Yahi,p,3.149462697018687
Central Yana,tʼ,Yahi,tʼ,4.958171724560515
Central Yana,tʰ,Yahi,tʰ,6.056784013228624
Central Yana,aː,Yahi,aː,4.447346100794524
Central Yana,l,Yahi,t,0.19315283763052787
Central Yana,l,Yahi,x,0.8863000181904732
Central Yana,l,Yahi,n,-0.3300953061340199
Central Yana,l,Yahi,l,2.7321267086888037
Central Yana,ʦ,Yahi,ʦ,3.491834655767087
Central Yana,ʔ,Yahi,ʔ,2.798687475207143
Central Yana,t,Yahi,tʼ,2.6555866315664693
Central Yana,t,Yahi,t,3.1788347753310173
Central Yana,n,Yahi,x,1.144129127492572
Central Yana,n,Yahi,n,2.6357840042702887
Central Yana,n,Yahi,w,0.7386640193844076
Central Yana,h,Yahi,h,3.491834655767088
Central Yana,a,Yahi,a,1.4390898410554958
Central Yana,a,Yahi,i,-0.8127500529333143
Central Yana,pʰ,Yahi,pʰ,4.958171724560515
Central Yana,u,Yahi,u,2.6227968087434785
Central Yana,j,Yahi,j,4.265024544000569
Central Yana,i,Yahi,i,2.080222486662907
Central Yana,i,Yahi,a,-1.280152900478993
Central Yana,ʦʼ,Yahi,ʦʼ,4.670489652108734
Central Yana,x,Yahi,s,1.8823967433329876
Central Yana,x,Yahi,x,3.7541989202345794
Central Yana,e,Yahi,i,2.1447610078004784
Central Yana,iː,Yahi,iː,3.7260280432678825
Central Yana,iː,Yahi,i,0.06531946612064267
Northern Yana,kʰ,Northern Yana,kʰ,4.877103901471734
Northern Yana,uː,Northern Yana,uː,4.877103901471734
Northern Yana,r,Northern Yana,r,4.653960350157523
Northern Yana,eː,Northern Yana,eː,4.877103901471734
Northern Yana,k,Northern Yana,k,3.865502989793253
Northern Yana,pʼ,Northern Yana,pʼ,6.263398262591624
Northern Yana,ʦʰ,Northern Yana,ʦʰ,4.653960350157523
Northern Yana,m,Northern Yana,m,3.698448905130087
Northern Yana,s,Northern Yana,s,3.698448905130087
Northern Yana,i,Northern Yana,i,2.2560650773591524
Northern Yana,w,Northern Yana,w,3.430184918535408
Northern Yana,kʼ,Northern Yana,kʼ,3.960813169597578
Northern Yana,p,Northern Yana,p,3.127904046662474
Northern Yana,tʼ,Northern Yana,tʼ,4.471638793363568
Northern Yana,tʰ,Northern Yana,tʰ,6.263398262591624
Northern Yana,aː,Northern Yana,aː,4.31748811353631
Northern Yana,l,Northern Yana,l,2.6258121028652384
Northern Yana,ʦ,Northern Yana,ʦ,3.430184918535408
Northern Yana,ʔ,Northern Yana,ʔ,2.8622008809294686
Northern Yana,t,Northern Yana,t,3.2676659890376327
Northern Yana,n,Northern Yana,n,2.8622008809294686
Northern Yana,h,Northern Yana,h,4.183956720911788
Northern Yana,a,Northern Yana,a,1.475906519809578
Northern Yana,pʰ,Northern Yana,pʰ,4.877103901471734
Northern Yana,u,Northern Yana,u,2.4567357728213044
Northern Yana,j,Northern Yana,j,3.960813169597578
Northern Yana,ʦʼ,Northern Yana,ʦʼ,5.164785973923514
Northern Yana,iː,Northern Yana,iː,3.698448905130087
Northern Yana,x,Northern Yana,x,4.471638793363568
Northern Yana,e,Northern Yana,e,5.570251082031679
Northern Yana,uː,Yahi,uː,4.447346100794524
Northern Yana,r,Yahi,r,4.447346100794524
Northern Yana,r,Yahi,ʔ,1.1892495627730422
Northern Yana,kʰ,Yahi,kʰ,4.670489652108734
Northern Yana,eː,Yahi,eː,5.363636832668679
Northern Yana,k,Yahi,kʼ,1.4616641630940346
Northern Yana,k,Yahi,k,3.563578560625929
Northern Yana,pʼ,Yahi,n,2.7609471472242957
Northern Yana,ʦʰ,Yahi,h,2.7986874752071427
Northern Yana,ʦʰ,Yahi,ʦʰ,5.363636832668679
Northern Yana,m,Yahi,ʦʼ,2.1055402946471973
Northern Yana,m,Yahi,m,3.2506725989501994
Northern Yana,m,Yahi,ʦ,0.926885298305551
Northern Yana,s,Yahi,ʦ,1.7000751865390324
Northern Yana,s,Yahi,s,3.309513098973133
Northern Yana,kʼ,Yahi,kʼ,3.8595594358924052
Northern Yana,w,Yahi,t,0.886300018190473
Northern Yana,w,Yahi,w,3.4765671836362997
Northern Yana,p,Yahi,p,3.0412491123784537
Northern Yana,p,Yahi,m,1.6259672143853108
Northern Yana,tʼ,Yahi,tʼ,4.958171724560515
Northern Yana,tʰ,Yahi,tʰ,6.056784013228625
Northern Yana,aː,Yahi,aː,4.447346100794524
Northern Yana,l,Yahi,t,-0.1497919134963022
Northern Yana,l,Yahi,x,0.5433552670636431
Northern Yana,l,Yahi,k,0.22490153594510864
Northern Yana,l,Yahi,n,1.272870091794463
Northern Yana,l,Yahi,l,2.4892654161189562
Northern Yana,ʦ,Yahi,ʦ,3.491834655767088
Northern Yana,ʔ,Yahi,ʔ,2.7986874752071427
Northern Yana,t,Yahi,n,0.19599778976275872
Northern Yana,t,Yahi,t,3.204152583315307
Northern Yana,n,Yahi,x,1.7260506729422933
Northern Yana,n,Yahi,n,2.5890968902976366
Northern Yana,n,Yahi,w,0.6274383842741839
Northern Yana,h,Yahi,pʰ,3.16641225533246
Northern Yana,h,Yahi,h,3.309513098973133
Northern Yana,a,Yahi,a,1.423442950273837
Northern Yana,a,Yahi,i,-0.5632891933017316
Northern Yana,pʰ,Yahi,pʰ,4.958171724560515
Northern Yana,u,Yahi,u,2.622796808743478
Northern Yana,j,Yahi,j,4.265024544000569
Northern Yana,i,Yahi,i,2.0959708436310462
Northern Yana,i,Yahi,a,-1.5520866159626348
Northern Yana,ʦʼ,Yahi,ʦʼ,4.670489652108734
Northern Yana,x,Yahi,s,1.8823967433329876
Northern Yana,x,Yahi,x,3.754198920234579
Northern Yana,e,Yahi,i,2.1447610078004784
Northern Yana,iː,Yahi,iː,3.754198920234579
Northern Yana,iː,Yahi,uː,2.1447610078004784
Yahi,uː,Yahi,uː,4.447346100794524
Yahi,r,Yahi,r,4.670489652108734
Yahi,kʰ,Yahi,kʰ,4.670489652108734
Yahi,eː,Yahi,eː,5.363636832668679
Yahi,k,Yahi,k,3.6588887404302537
Yahi,ʦʰ,Yahi,ʦʰ,6.056784013228625
Yahi,m,Yahi,m,3.4177266836133655
Yahi,s,Yahi,s,3.491834655767088
Yahi,kʼ,Yahi,kʼ,3.859559435892405
Yahi,w,Yahi,w,3.5718773634406245
Yahi,p,Yahi,p,3.2235706691724086
Yahi,tʼ,Yahi,tʼ,4.958171724560515
Yahi,tʰ,Yahi,tʰ,6.056784013228625
Yahi,aː,Yahi,aː,4.447346100794524
Yahi,l,Yahi,l,2.878730182880679
Yahi,ʦ,Yahi,ʦ,3.491834655767088
Yahi,ʔ,Yahi,ʔ,2.798687475207143
Yahi,t,Yahi,t,3.2841952909888437
Yahi,n,Yahi,n,2.7609471472242957
Yahi,h,Yahi,h,3.491834655767088
Yahi,a,Yahi,a,1.4924358217607885
Yahi,pʰ,Yahi,pʰ,4.958171724560515
Yahi,u,Yahi,u,2.622796808743478
Yahi,j,Yahi,j,4.265024544000569
Yahi,i,Yahi,i,2.1447610078004784
Yahi,ʦʼ,Yahi,ʦʼ,4.670489652108734
Yahi,x,Yahi,x,3.9773424715487886
Yahi,iː,Yahi,iː,3.859559435892405
