Language1,Phone1,Language2,Phone2,Surprisal,OOV_Smoothed
Northern Yana,p,Central Yana,p,0.9822979982665407,6.339850002884624
Northern Yana,p,Central Yana,m,2.8804183842473274,6.339850002884624
Northern Yana,a,Central Yana,a,0.16172513973301428,8.29615145995394
Northern Yana,a,Central Yana,u,6.180674242534004,8.29615145995394
Northern Yana,n,Central Yana,n,0.6289584045478398,6.559695742110726
Northern Yana,n,Central Yana,-,4.44421852469079,6.559695742110726
Northern Yana,u,Central Yana,u,0.34513548604868755,7.139551352398794
Northern Yana,m,Central Yana,m,0.8451569547699882,6.0803734164640195
Northern Yana,ʦ,Central Yana,ʦ,0.8451569547699882,6.0803734164640195
Northern Yana,l,Central Yana,l,0.48911894701231357,6.705056346211463
Northern Yana,t,Central Yana,t,1.0440071822390922,6.279223643933125
Northern Yana,t,Central Yana,-,4.163746426513188,6.279223643933125
Northern Yana,t,Central Yana,p,4.163746426513188,6.279223643933125
Northern Yana,t,Central Yana,n,4.163746426513188,6.279223643933125
Northern Yana,pʰ,Central Yana,pʰ,1.8981203859807865,5.357552004618084
Northern Yana,s,Central Yana,s,1.1406604069371173,5.930737337562887
Northern Yana,s,Central Yana,k,3.8152601201429506,5.930737337562887
Northern Yana,w,Central Yana,w,0.9059565100848617,6.007494536546924
Northern Yana,ʔ,Central Yana,ʔ,0.55530922670678,6.705056346211463
Northern Yana,ʔ,Central Yana,-,4.5895791287915255,6.705056346211463
Northern Yana,i,Central Yana,i,0.3510426452644858,7.26990588253908
Northern Yana,i,Central Yana,eː,5.154428665119144,7.26990588253908
Northern Yana,x,Central Yana,x,1.4319508822151903,5.574908836057233
Northern Yana,h,Central Yana,h,1.2801079191927351,5.672425341971496
Northern Yana,iː,Central Yana,iː,0.9765410271760108,5.930737337562887
Northern Yana,uː,Central Yana,uː,1.8981203859807865,5.357552004618084
Northern Yana,kʰ,Central Yana,kʰ,1.8981203859807865,5.357552004618084
Northern Yana,k,Central Yana,k,0.9765410271760108,5.930737337562887
Northern Yana,ʦʰ,Central Yana,ʦʰ,1.6290176807990917,5.470319934780034
Northern Yana,j,Central Yana,j,1.0595887962897996,5.8496657269155685
Northern Yana,aː,Central Yana,aː,1.6290176807990917,5.470319934780034
Northern Yana,-,Central Yana,n,3.8152601201429506,5.930737337562887
Northern Yana,-,Central Yana,l,3.8152601201429506,5.930737337562887
Northern Yana,-,Central Yana,a,2.0894350835819444,5.930737337562887
Northern Yana,-,Central Yana,s,2.9921378822270297,5.930737337562887
