Language1,Phone1,Language2,Phone2,PMI
Central Pomo,kʰ,Central Pomo,kʰ,3.292745673434656
Central Pomo,ʔ,Central Pomo,t̪,2.281144761756176
Central Pomo,ʔ,Central Pomo,ʔ,3.379757050424286
Central Pomo,ʦʼ,Central Pomo,ʦʼ,5.084505142662712
Central Pomo,uː,Central Pomo,uː,5.777652323222657
Central Pomo,ʧʼ,Central Pomo,ʧʼ,4.3913579621027665
Central Pomo,m,Central Pomo,m,2.8872805653264915
Central Pomo,ə,Central Pomo,ə,5.084505142662712
Central Pomo,i,Central Pomo,i,3.292745673434656
Central Pomo,s,Central Pomo,s,3.8317421741673434
Central Pomo,b,Central Pomo,b,3.3797570504242866
Central Pomo,qʼ,Central Pomo,qʼ,5.777652323222657
Central Pomo,eː,Central Pomo,eː,5.084505142662712
Central Pomo,k,Central Pomo,k,3.985892853994601
Central Pomo,t,Central Pomo,t,5.084505142662712
Central Pomo,l,Central Pomo,l,2.944438979166441
Central Pomo,ʃ,Central Pomo,ʃ,3.292745673434656
Central Pomo,o,Central Pomo,o,3.0696021221204464
Central Pomo,h,Central Pomo,h,3.698210781542821
Central Pomo,kʼ,Central Pomo,kʼ,3.698210781542821
Central Pomo,u,Central Pomo,u,3.8317421741673434
Central Pomo,pʰ,Central Pomo,pʰ,4.679040034554546
Central Pomo,pʼ,Central Pomo,pʼ,5.777652323222657
Central Pomo,j,Central Pomo,j,3.2127029657611192
Central Pomo,tʼ,Central Pomo,tʼ,3.8317421741673434
Central Pomo,d,Central Pomo,d,3.475067230228611
Central Pomo,a,Central Pomo,a,1.9709898334523364
Central Pomo,t̪ʼ,Central Pomo,t̪ʼ,5.777652323222657
Central Pomo,tʰ,Central Pomo,tʰ,5.777652323222657
Central Pomo,e,Central Pomo,e,3.2127029657611192
Central Pomo,oː,Central Pomo,aː,0.5201569511948752
Central Pomo,oː,Central Pomo,oː,3.985892853994602
Central Pomo,ʦ,Central Pomo,ʦ,5.777652323222657
Central Pomo,ʧ,Central Pomo,ʧ,3.8317421741673434
Central Pomo,aː,Central Pomo,aː,2.2811447617561766
Central Pomo,aː,Central Pomo,oː,0.6717068493220764
Central Pomo,t̪,Central Pomo,ʔ,2.0887728691087197
Central Pomo,t̪,Central Pomo,t̪,4.391357962102766
Central Pomo,ʧʰ,Central Pomo,ʧʰ,4.679040034554546
Central Pomo,w,Central Pomo,w,3.2127029657611192
Central Pomo,n,Central Pomo,n,3.985892853994601
Central Pomo,t̪ʰ,Central Pomo,t̪ʰ,5.084505142662712
Central Pomo,kʰ,Eastern Pomo,s,2.0771240435394738
Central Pomo,kʰ,Eastern Pomo,x,3.2402748533451544
Central Pomo,ʔ,Eastern Pomo,d,1.0962947905277471
Central Pomo,ʔ,Eastern Pomo,s,2.0771240435394733
Central Pomo,ʔ,Eastern Pomo,h,2.259445600333428
Central Pomo,ʔ,Eastern Pomo,r,2.482589151647638
Central Pomo,ʔ,Eastern Pomo,w,1.671658935431309
Central Pomo,ʔ,Eastern Pomo,ʔ,2.8572826010890484
Central Pomo,uː,Eastern Pomo,aː,2.2819184561854864
Central Pomo,b,Eastern Pomo,k,2.11486437152232
Central Pomo,b,Eastern Pomo,b,2.9452126735957505
Central Pomo,ʧʼ,Eastern Pomo,kʰ,2.6649107084415924
Central Pomo,ʧʼ,Eastern Pomo,kʼ,3.763522997109702
Central Pomo,m,Eastern Pomo,kʼ,2.1540850846756023
Central Pomo,m,Eastern Pomo,ʦʰ,2.664910708441593
Central Pomo,m,Eastern Pomo,ʔ,1.3656277243113322
Central Pomo,m,Eastern Pomo,m,2.990333108876221
Central Pomo,m,Eastern Pomo,n̥,3.763522997109703
Central Pomo,ə,Eastern Pomo,iː,2.3284384718203794
Central Pomo,ə,Eastern Pomo,i,2.6003721873040213
Central Pomo,i,Eastern Pomo,iː,1.517508255604051
Central Pomo,i,Eastern Pomo,u,1.1608333116653187
Central Pomo,i,Eastern Pomo,i,2.482589151647638
Central Pomo,i,Eastern Pomo,qʼ,1.9229733637122153
Central Pomo,i,Eastern Pomo,r,2.482589151647638
Central Pomo,ʦʼ,Eastern Pomo,ʦʼ,4.274348620875693
Central Pomo,o,Eastern Pomo,oː,1.789441971087692
Central Pomo,o,Eastern Pomo,o,2.5397475654875863
Central Pomo,o,Eastern Pomo,u,0.8731512392135372
Central Pomo,o,Eastern Pomo,i,2.1949070791958567
Central Pomo,s,Eastern Pomo,ʦʰ,3.3580578890015382
Central Pomo,s,Eastern Pomo,s,3.763522997109703
Central Pomo,s,Eastern Pomo,qʼ,2.510760028614335
Central Pomo,qʼ,Eastern Pomo,l,2.8080115520822657
Central Pomo,eː,Eastern Pomo,i,2.6003721873040213
Central Pomo,eː,Eastern Pomo,u,2.6649107084415924
Central Pomo,k,Eastern Pomo,b,1.441135276819477
Central Pomo,k,Eastern Pomo,pʰ,3.1757363322075833
Central Pomo,k,Eastern Pomo,q,2.8880542597558025
Central Pomo,k,Eastern Pomo,k,2.4025464439741016
Central Pomo,t,Eastern Pomo,kʰ,2.6649107084415924
Central Pomo,t,Eastern Pomo,r,3.9866665484239117
Central Pomo,l,Eastern Pomo,t̪ʼ,3.175736332207583
Central Pomo,l,Eastern Pomo,l,2.4025464439741016
Central Pomo,l,Eastern Pomo,l̥,3.8688835127675283
Central Pomo,l,Eastern Pomo,a,0.25796560012330416
Central Pomo,e,Eastern Pomo,eː,2.6873835642936506
Central Pomo,e,Eastern Pomo,iː,0.6236903795819537
Central Pomo,e,Eastern Pomo,w,1.4709882399691576
Central Pomo,e,Eastern Pomo,e,2.569600528637267
Central Pomo,e,Eastern Pomo,n,2.2819184561854864
Central Pomo,e,Eastern Pomo,aː,-0.1159768166128842
Central Pomo,ʃ,Eastern Pomo,ʃ,3.447670047691225
Central Pomo,ʃ,Eastern Pomo,kʰ,1.278616347321702
Central Pomo,h,Eastern Pomo,x,3.3580578890015373
Central Pomo,kʼ,Eastern Pomo,ʧʰ,3.5812014403157475
Central Pomo,kʼ,Eastern Pomo,qʼ,3.021585652380325
Central Pomo,kʼ,Eastern Pomo,ʃ,2.482589151647638
Central Pomo,kʼ,Eastern Pomo,ʦʰ,3.175736332207583
Central Pomo,u,Eastern Pomo,o,1.8466003849276416
Central Pomo,u,Eastern Pomo,i,1.9072250067440766
Central Pomo,u,Eastern Pomo,u,2.6649107084415933
Central Pomo,pʰ,Eastern Pomo,pʰ,4.562030693327474
Central Pomo,pʰ,Eastern Pomo,k,2.4025464439741016
Central Pomo,j,Eastern Pomo,j,2.164135420529103
Central Pomo,j,Eastern Pomo,kʰ,1.160833311665318
Central Pomo,j,Eastern Pomo,eː,1.789441971087692
Central Pomo,j,Eastern Pomo,w,1.6716589354313087
Central Pomo,j,Eastern Pomo,j̥,3.4634184046593637
Central Pomo,pʼ,Eastern Pomo,b,3.2328947460475317
Central Pomo,tʼ,Eastern Pomo,tʼ,3.175736332207584
Central Pomo,tʼ,Eastern Pomo,kʼ,2.6649107084415933
Central Pomo,tʼ,Eastern Pomo,l,1.0162520828542114
Central Pomo,tʼ,Eastern Pomo,t̪ʼ,3.5812014403157484
Central Pomo,tʼ,Eastern Pomo,ʔ,1.8764533480773227
Central Pomo,tʼ,Eastern Pomo,pʼ,4.274348620875694
Central Pomo,d,Eastern Pomo,d,3.139368688036708
Central Pomo,d,Eastern Pomo,l,0.8621014030269526
Central Pomo,a,Eastern Pomo,a,1.7269516770883087
Central Pomo,a,Eastern Pomo,aː,1.4795719836605499
Central Pomo,a,Eastern Pomo,uː,-0.009237940984935689
Central Pomo,a,Eastern Pomo,e,0.21390561032927408
Central Pomo,t̪ʼ,Eastern Pomo,l,2.8080115520822657
Central Pomo,t̪ʰ,Eastern Pomo,b,3.2328947460475317
Central Pomo,ʦ,Eastern Pomo,tʰ,5.372960909543802
Central Pomo,ʧ,Eastern Pomo,kʰ,1.5662984197734835
Central Pomo,ʧ,Eastern Pomo,k,2.808011552082266
Central Pomo,ʧ,Eastern Pomo,q,2.8880542597558025
Central Pomo,aː,Eastern Pomo,i,0.851172332494762
Central Pomo,aː,Eastern Pomo,o,0.7905477106783271
Central Pomo,aː,Eastern Pomo,aː,1.3436488175925563
Central Pomo,aː,Eastern Pomo,uː,1.3211759617404975
Central Pomo,aː,Eastern Pomo,iː,0.9847037251192847
Central Pomo,aː,Eastern Pomo,a,0.7059903226502641
Central Pomo,w,Eastern Pomo,aː,0.0846938788492669
Central Pomo,w,Eastern Pomo,w,2.7702712240994183
Central Pomo,w,Eastern Pomo,h,2.9525927808933727
Central Pomo,w,Eastern Pomo,j,1.4709882399691576
Central Pomo,w,Eastern Pomo,l,0.610786974746046
Central Pomo,ʧʰ,Eastern Pomo,k,2.4025464439741016
Central Pomo,ʧʰ,Eastern Pomo,kʰ,2.9525927808933736
Central Pomo,t̪,Eastern Pomo,h,3.070375816549757
Central Pomo,t̪,Eastern Pomo,d,1.9072250067440761
Central Pomo,t̪,Eastern Pomo,w,2.482589151647638
Central Pomo,t̪,Eastern Pomo,ʦʼ,2.8880542597558025
Central Pomo,tʰ,Eastern Pomo,tʰ,5.372960909543802
Central Pomo,oː,Eastern Pomo,i,1.501759898635912
