Language1,Phone1,Language2,Phone2,Surprisal,OOV_Smoothed
Cocopa,aː,Cocopa,aː,0.1944383597654465,7.845490050944376
Cocopa,a,Cocopa,a,0.055384903276429975,9.588714635582264
Cocopa,ʂ,Cocopa,ʂ,0.2698395837389083,7.409390936137703
Cocopa,qʷ,Cocopa,qʷ,1.8624964762500649,5.321928094887363
Cocopa,s,Cocopa,s,0.5611157587667887,6.491853096329675
Cocopa,ɲ,Cocopa,ɲ,0.2698395837389083,7.409390936137703
Cocopa,t̪,Cocopa,t̪,1.8624964762500649,5.321928094887363
Cocopa,ʎ̥,Cocopa,ɬ,4.321928094887363,7.781359713524659
Cocopa,ʎ̥,Cocopa,ʎ̥,0.28151382644145423,7.781359713524659
Cocopa,ʧ,Cocopa,ʧ,0.2534483570045958,7.491853096329675
Cocopa,k,Cocopa,k,0.20393088548891075,7.781359713524659
Cocopa,ɬ,Cocopa,ɬ,0.9643760902692788,6.321928094887362
Cocopa,ɬ,Cocopa,ʎ̥,2.862496476250065,6.321928094887362
Cocopa,x,Cocopa,x,0.3012686243212694,8.022367813028454
Cocopa,x,Cocopa,-,3.630050390249694,8.022367813028454
Cocopa,i,Cocopa,i,0.17788172527065546,7.965784284662087
Cocopa,kʷ,Cocopa,kʷ,0.7717310123268829,6.1292830169449655
Cocopa,n,Cocopa,n,0.9526942852216432,5.906890595608519
Cocopa,ʃ,Cocopa,ʃ,0.33486715059486055,7.129283016944966
Cocopa,w,Cocopa,w,0.2698395837389083,7.409390936137703
Cocopa,uː,Cocopa,uː,0.39909595540982234,6.906890595608519
Cocopa,m,Cocopa,m,0.14666964914200917,8.228818690495881
Cocopa,iː,Cocopa,iː,0.2534483570045958,7.491853096329675
Cocopa,t,Cocopa,t,0.39909595540982234,6.906890595608519
Cocopa,j,Cocopa,j,0.17061877161239686,8.022367813028454
Cocopa,ʔ,Cocopa,ʔ,0.1703349162173073,8.78135971352466
Cocopa,ʔ,Cocopa,-,4.389042290745899,8.78135971352466
Cocopa,p,Cocopa,p,0.17061877161239686,8.022367813028454
Cocopa,ʎ,Cocopa,ʎ,1.2515387669959643,5.643856189774724
Cocopa,u,Cocopa,u,0.2889130376593993,8.076815597050832
Cocopa,u,Cocopa,-,3.6844981742720706,8.076815597050832
Cocopa,-,Cocopa,x,2.0995356735509145,6.491853096329675
Cocopa,-,Cocopa,ʔ,2.0995356735509145,6.491853096329675
Cocopa,-,Cocopa,u,2.0995356735509145,6.491853096329675
Cocopa,l,Cocopa,l,0.49410907027004275,6.643856189774724
Cocopa,ɾ,Cocopa,ɾ,0.2143996305829172,7.714245517666122
Cocopa,xʷ,Cocopa,xʷ,0.44150971064003497,6.781359713524659
Cocopa,aː,Ipai,aː,2.1793236994445624,7.851749041416057
Cocopa,aː,Ipai,a,2.8975527310291826,7.851749041416057
Cocopa,aː,Ipai,ə,3.4594316186372978,7.851749041416057
Cocopa,aː,Ipai,i,4.392317422778761,7.851749041416057
Cocopa,aː,Ipai,iː,3.4594316186372978,7.851749041416057
Cocopa,aː,Ipai,u,2.8975527310291826,7.851749041416057
Cocopa,aː,Ipai,-,2.4941970367979738,7.851749041416057
Cocopa,a,Ipai,aː,1.8605969433345837,9.278449458220482
Cocopa,a,Ipai,a,1.5573502695132961,9.278449458220482
Cocopa,a,Ipai,ə,3.9208974536023984,9.278449458220482
Cocopa,a,Ipai,i,3.606024116248986,9.278449458220482
Cocopa,a,Ipai,uː,4.8861320354417215,9.278449458220482
Cocopa,a,Ipai,iː,4.324253147833606,9.278449458220482
Cocopa,a,Ipai,u,5.819017839583184,9.278449458220482
Cocopa,a,Ipai,-,3.347712120657595,9.278449458220482
Cocopa,ʂ,Ipai,p,2.7472339296200334,7.139551352398794
Cocopa,ʂ,Ipai,s,1.2088140148359074,7.139551352398794
Cocopa,ʂ,Ipai,l,3.6801197337614964,7.139551352398794
Cocopa,ʂ,Ipai,-,2.7472339296200334,7.139551352398794
Cocopa,qʷ,Ipai,kʷ,1.8981203859807863,5.357552004618084
Cocopa,s,Ipai,nʲ,2.8804183842473274,6.339850002884624
Cocopa,s,Ipai,s,2.8804183842473274,6.339850002884624
Cocopa,s,Ipai,ʂ,2.8804183842473274,6.339850002884624
Cocopa,s,Ipai,ʧ,1.9475325801058643,6.339850002884624
Cocopa,ɲ,Ipai,nʲ,1.82742054511171,7.499845887083206
Cocopa,ɲ,Ipai,ʔ,4.040414268445908,7.499845887083206
Cocopa,ɲ,Ipai,ə,4.040414268445908,7.499845887083206
Cocopa,ɲ,Ipai,p,4.040414268445908,7.499845887083206
Cocopa,ɲ,Ipai,j,4.040414268445908,7.499845887083206
Cocopa,ɲ,Ipai,ʧ,4.040414268445908,7.499845887083206
Cocopa,ɲ,Ipai,n̪,2.142293882465122,7.499845887083206
Cocopa,ɲ,Ipai,-,4.040414268445908,7.499845887083206
Cocopa,t̪,Ipai,k,1.8981203859807863,5.357552004618084
Cocopa,ʎ̥,Ipai,a,4.117997209398451,7.577428828035749
Cocopa,ʎ̥,Ipai,ə,2.6232325176488738,7.577428828035749
Cocopa,ʎ̥,Ipai,ɬ,2.2198768234176653,7.577428828035749
Cocopa,ʎ̥,Ipai,ʂ,4.117997209398451,7.577428828035749
Cocopa,ʎ̥,Ipai,ɬʲ,2.6232325176488738,7.577428828035749
Cocopa,ʎ̥,Ipai,n̪,4.117997209398451,7.577428828035749
Cocopa,ʎ̥,Ipai,-,2.6232325176488738,7.577428828035749
Cocopa,ʧ,Ipai,t̪,2.0792266911505752,7.03342300153745
Cocopa,ʧ,Ipai,ʔ,3.5739913829001533,7.03342300153745
Cocopa,ʧ,Ipai,ʧ,1.3609976595659548,7.03342300153745
Cocopa,ʧ,Ipai,-,3.5739913829001533,7.03342300153745
Cocopa,k,Ipai,nʲ,3.9584208962486005,7.417852514885899
Cocopa,k,Ipai,t̪,3.9584208962486005,7.417852514885899
Cocopa,k,Ipai,k,2.0603005102678145,7.417852514885899
Cocopa,k,Ipai,q,2.4636562044990225,7.417852514885899
Cocopa,k,Ipai,lʲ,3.0255350921071376,7.417852514885899
Cocopa,k,Ipai,-,2.4636562044990225,7.417852514885899
Cocopa,ɬ,Ipai,ɬ,2.690315500867385,6.149747119504682
Cocopa,ɬ,Ipai,s,2.690315500867385,6.149747119504682
Cocopa,ɬ,Ipai,ɬʲ,1.7574296967259215,6.149747119504682
Cocopa,x,Ipai,m,4.453457717592665,7.912889336229962
Cocopa,x,Ipai,ʔ,2.555337331611878,7.912889336229962
Cocopa,x,Ipai,x,0.9940260989553671,7.912889336229962
Cocopa,x,Ipai,iː,4.453457717592665,7.912889336229962
Cocopa,x,Ipai,n̪,4.453457717592665,7.912889336229962
Cocopa,x,Ipai,-,3.5205719134512017,7.912889336229962
Cocopa,i,Ipai,a,4.392317422778761,7.851749041416057
Cocopa,i,Ipai,ə,1.3439544012173612,7.851749041416057
Cocopa,i,Ipai,i,2.1793236994445624,7.851749041416057
Cocopa,i,Ipai,iː,2.8975527310291826,7.851749041416057
Cocopa,i,Ipai,-,3.4594316186372978,7.851749041416057
Cocopa,kʷ,Ipai,kʷ,0.7921951148865984,6.149747119504682
Cocopa,n,Ipai,p,2.471305718925589,5.930737337562887
Cocopa,n,Ipai,n̪,1.5384199147841258,5.930737337562887
Cocopa,ʃ,Ipai,x,0.9881258997117083,6.9188632372745955
Cocopa,ʃ,Ipai,s,3.459431618637297,6.9188632372745955
Cocopa,ʃ,Ipai,k,3.459431618637297,6.9188632372745955
Cocopa,ʃ,Ipai,ʂ,3.459431618637297,6.9188632372745955
Cocopa,w,Ipai,j,3.459431618637297,6.9188632372745955
Cocopa,w,Ipai,uː,3.459431618637297,6.9188632372745955
Cocopa,w,Ipai,w,0.9881258997117083,6.9188632372745955
Cocopa,w,Ipai,-,3.459431618637297,6.9188632372745955
Cocopa,uː,Ipai,aː,3.198779864114497,6.6582114827517955
Cocopa,uː,Ipai,i,3.198779864114497,6.6582114827517955
Cocopa,uː,Ipai,uː,1.3006594781337113,6.6582114827517955
Cocopa,uː,Ipai,-,3.198779864114497,6.6582114827517955
Cocopa,m,Ipai,m,0.7512321632392545,8.082149041353873
Cocopa,m,Ipai,ə,4.622717422716574,8.082149041353873
Cocopa,m,Ipai,iː,4.622717422716574,8.082149041353873
