Sample	prior	likelihood	posterior
0	-22.26949415508433	-13926.716780022813	-13948.986274177896
200	-21.531784007280784	-11898.102858153992	-11919.634642161272
400	-13.25852410294257	-11408.176016830372	-11421.434540933315
600	-7.449229211932629	-10926.40850774491	-10933.857736956843
800	-6.970372989221451	-10329.443410705877	-10336.413783695098
1000	-2.0079266150582384	-9706.822850558734	-9708.830777173793
1200	6.854881162401647	-9481.454447980079	-9474.599566817677
1400	4.158417226431265	-9262.383782551302	-9258.22536532487
1600	8.441663643596478	-9153.926364953628	-9145.484701310032
1800	39.22966639071514	-8866.313386719698	-8827.083720328983
2000	51.01107536067619	-8785.301764311209	-8734.290688950532
2200	56.3364396676962	-8549.724932580471	-8493.388492912774
2400	45.58698080750651	-8457.063754963809	-8411.476774156303
2600	51.76580731201459	-8354.507722743243	-8302.741915431228
2800	49.753379708457445	-8288.633208365565	-8238.879828657107
3000	53.38073421576032	-8219.631640052556	-8166.250905836795
3200	47.5755006131916	-8180.357178657655	-8132.781678044464
3400	47.55713406473089	-8106.071213753328	-8058.514079688597
3600	51.474359795658366	-8056.105771452278	-8004.631411656619
3800	55.31917131029624	-8027.225979382416	-7971.90680807212
4000	54.86441335015864	-7924.342249646122	-7869.477836295963
4200	62.08910992092346	-7855.414258293344	-7793.32514837242
4400	70.38342188010994	-7776.438252034166	-7706.054830154056
4600	70.85262308551765	-7734.467513225536	-7663.614890140018
4800	69.51531136951395	-7702.5124797519275	-7632.997168382413
5000	71.90701198665317	-7683.531902205063	-7611.62489021841
5200	72.95816386349479	-7626.404660492896	-7553.446496629402
5400	67.5243035849164	-7618.539097288806	-7551.01479370389
5600	67.26008685534089	-7596.787737583586	-7529.527650728245
5800	64.1322211043938	-7592.07132464745	-7527.939103543056
6000	68.5034536949402	-7584.421908148139	-7515.918454453198
6200	70.82994483131156	-7551.888215288632	-7481.05827045732
6400	70.07654190644305	-7519.691548624791	-7449.615006718348
6600	70.65889178774574	-7480.399000865408	-7409.740109077662
6800	71.26036364617447	-7457.33605073387	-7386.075687087696
7000	72.43260218586822	-7448.187934478658	-7375.75533229279
7200	72.1047213134107	-7395.523534256706	-7323.418812943295
7400	71.22024445940848	-7388.626688384006	-7317.406443924598
7600	72.49941445763027	-7382.563478408664	-7310.064063951034
7800	76.28073719931952	-7376.725880402042	-7300.445143202723
8000	75.60435397162121	-7375.077530503451	-7299.47317653183
8200	73.91826221226121	-7358.379073932612	-7284.460811720351
8400	74.09944174581128	-7360.437365990642	-7286.337924244831
8600	73.95695027829328	-7359.4360679963265	-7285.479117718033
8800	77.54474911797809	-7361.970371440365	-7284.4256223223865
9000	77.65853595266736	-7364.532096200248	-7286.873560247581
9200	78.51416626708922	-7361.055430055667	-7282.541263788577
9400	75.7226808375822	-7361.462793500656	-7285.740112663073
9600	75.3075842774171	-7361.466666412942	-7286.159082135525
9800	79.5210970815794	-7357.806368492757	-7278.285271411178
10000	79.74014265008174	-7358.9288065606	-7279.188663910518
