	Cahuilla	Central Tarahumara	Chemehuevi	Classical Nahuatl	Comanche	Cupeño	El Nayar Cora	Eudeve	Highland Puebla Nahuatl	Hopi	Huarijío	Huichol	Kawaiisu	Luiseño	Mayo	Mono	Northern Paiute	Northern Tepehuan	Panamint	Pima Bajo	Pipil	Pochutec	Serrano	Shoshoni	Southeastern Tepehuan	Southern Paiute	Teguima	Tetelcingo Nahuatl	Tohono O'odham	Tongva	Tubar	Tübatulabal	Ute	Yaqui
SHARP_2															bwawite																			bwawɨte~bwawi
SHARP_3														ʂowai̯̯									hacaːʔi											
SHARP_4	tama			tentia					teːneh												teni													
SHARP_5		ʧuta																		mucada														
SHARP_6																		mucaɡo																
SHARP_7			kɨwakai̯̯																														kuwaakatːɨ	
SHARP_8					kɨma	ŋavɨ				qala			kuwaː			kɨwaː	kɨmaː		kɨma					kɨma		kɨŋʷaː								
SHARP_9											jolame																							
SHARP_10							antamɨːmɨ																											
SHARP_11																											ɡui̯̯tzu							
SHORT_1				ʦicikicin					ʦikciːn																			ʦiciːkiːci						
SHORT_2														kapakpamal																				
SHORT_3								ʧupica										kavulika																
SHORT_4		kuʔteli																																
SHORT_5							ʦapwatun																											
SHORT_6																								kɨpihtɨn										
SHORT_7											eʔmeruma~aʔmerima																			kamuhoʔ				
SHORT_8																				dumarica														
SHORT_9			topici																topːoʦːitɨ							topɨ~topːɨ								
SHORT_10																							ʦaːpuʔ											
SHORT_11															pooʧi																			poʧilai̯̯
SHORT_12	muti					mutɨqɨ																	mutipik											
SHORT_13										ʦaava							miʦːi				kutu						sapːada~sapːata							
SHORT_14					paʔitɨːci																				dumaːl̥									
SHORT_15																							qapockaʔ											
SHORT_16																													ʂopolk					
SHORT_17																topːociʦːini																		
SHORT_18																																tabuːʔupil		
SHORT_19													tovʔepiːʧɨ																					
SHORT_20																																	kapaʔatːokowatːɨ	
SKIN_1		wiʧi									wiʔci																				kucit~kvici			
SKIN_2																	pɨhɨ																	
SKIN_3							navi					nawi~wi																						
SKIN_4																sipːoʔi																		
SKIN_5																		ulidaɡa		ɨlidaɡ									ɨldaɡ					
SKIN_6																														axoxoʈ͡ʂ~axoːxoʦ				
SKIN_7				kwet͡ɬaʃt͡ɬi					kʷetaʃio												kʷetasti	kʷeteʃt						kʷiːt͡ɬaʃt͡ɬi						
SKIN_8																							qoʦ										siʔaːpi	
SKIN_9			asipɨ							ʦiipɨ																								
SKIN_10			asiʔa										asiaviʔ													asiaːʔ								
SKIN_11	saval													taavaʃ											joʔ									
SKIN_12				eʔwaːt͡ɬ				beɡu̯at							beewa												bewa							bea
SKIN_13					poʔoaʔ														poʔa					poʔanʔ								poːnt		
SKIN_14						tukʔa																												
SKY_1																				damacatuma									daːmkahʧim					
SKY_2					tomːoːpi					tokpela		tahei̯̯ma																						
SKY_3																														tukupar		toːkoːmbahl		
SKY_4	tukvaʃ					tukvaʔaʃ								tuupaʃ				tɨvaɡi																
SKY_5			tukumpa										tuɡu			tukupːa	tukupːaːtːɨ		tukumpana				tukumit~tuːkumit~tukumiʦ	tukumpin		tukun							tukupːaja	
SKY_6							utʲe																		dʱam									
SKY_7				ilwikat͡ɬ					elwiak												ilwakak							iːlfiːkak						
SKY_8		riwiɡaʧi																													tamwakalit~temokalit			
SKY_9								tevika			teweka				teeka~tewka												teɡui̯̯kat							teeka
SKY_10		seʔpolɨtali																																
SLEEP_1	kup	ɡoʧi		koʧi		kupɨ	kucu	ʦotzon	koʧi		koci	kuci		kup	koʧːe					koːʂ	kuʧi	koʧo	kuːman		koːs		ʦotzi	koʧiː	koːʂ		kos			koʧe
SLEEP_2																		ʦocose																
SLEEP_3																																ʦuluːm~uculuːm		
SLEEP_4			ɨpːɨi̯̯		ɨːpɨi̯̯					pɨːwi			ɨpiː			ɨwi	ɨwi~ɨwi		ɨpːɨi̯̯					ɨpːɨi̯̯		apːɨi̯̯							əpːɨi̯	
SLEEP_5																																tahkin~atahkin		
SLEEP_6																														jetamku̯a				
SMALL_1													ɨːvʔepiːʧi																					
SMALL_2																				sviːd														
SMALL_3		kuʔta									nuʔiti																							
SMALL_4																inociʦːiʔ																		
SMALL_5																												ʦiciːkiːci						
SMALL_6				tepiton																														
SMALL_7			miʔau̯̯nci																															
SMALL_8																																	miipːɨci	
SMALL_9																				aritu							baʧuʧu		ʧumʧu					
SMALL_10						akulji																	aɲiːʔi							anuysi				
SMALL_11														aluʔmal																				
SMALL_12										ʦaako																miaʔ								
SMALL_13					tɨe							pe						alai̯̯~ali~arali	tɨai̯̯					tɨai̯̯										
SMALL_14							kɨlen	ʧupi									tɨːci				ʧihʧin													
SMALL_15												eʧipɨe~eʧimpe																						
SMALL_16															iliiʧːi																			ili
SMALL_17																									ɨl̥iʔʦ						ujir~uli			
SMALL_18	iniʃily																																	
SMALL_19									nohneːl																									
SMALL_20																																kuʔuzubil		
SMOKE (EXHAUST)_1								moraɡu̯a			morewa																							
SMOKE (EXHAUST)_2													kʷuhidɨ																					
SMOKE (EXHAUST)_3																				kuːbdaɡ														
SMOKE (EXHAUST)_4	miʔat	mori				miʔat																	moaːʔt				moh			maːt				
SMOKE (EXHAUST)_5				poːst͡ɬi					poːkti												pukti							pukt͡ɬi						
SMOKE (EXHAUST)_6			kʷihipː														kʷiː							kʷiː		kʷiɨ̯				ʈ͡ʂiaːn			kʷiipɨ	
SMOKE (EXHAUST)_7												kʷau̯̯ni																						
SMOKE (EXHAUST)_8					kukːwiː														kukːwiː					kukkʷiː										
SMOKE (EXHAUST)_9							kɨci					kɨ~kɨci													kubʱɨx				kuːbs					
SMOKE (EXHAUST)_10																		ʦubusci																
SMOKE (EXHAUST)_11														kuumit																				
SMOKE (EXHAUST)_12										kʷiiciŋwɨ																	piʧire							
SMOKE (EXHAUST)_13															bwiciria																			bwiʧia
SMOKE (EXHAUST)_14																																uːi̯̯ja		
SMOKE (EXHAUST)_15																															kupicit			
SMOKE (EXHAUST)_16																kukkuhi																		
SNAKE_1					kʷasinaboː																													
SNAKE_2																	pasːinuʔju																	
SNAKE_3																													koʔowi					
SNAKE_4			kʷiːjaːci																															
SNAKE_5														piɨ̯̯qwala																				
SNAKE_6													toɡowa			toqoqːwa	toko		tokoa					tokoa		tokoa							tokoapi	
SNAKE_7	sewet					sɨwɨt																	hɨːŋt											
SNAKE_8				koːwaːt͡ɬ					kowaːt			ku						ʦoːi̯̯			kʷat	kuet			koʔ			kowat͡ɬ		ʃot	koot	tuhat		
SNAKE_9								vacotz							baːkot																			baakot
SNAKE_10		sinoi̯									sinoi̯̯									vinoi̯̯							sinot							
SNAKE_11										løloŋw																								
SNAKE_12							kuʔukuʔu																											
STAR_1					tacinupi											tacinu			taʦːiu̯mpi					tacɨɨmpin										
STAR_2			puːcipɨ										puːciːvɨ													puːci								
STAR_3																																	puuciːpi	
STAR_4															ʧokːi																			ʧoki
STAR_5																											dærirai̯̯							
STAR_6							ʃuʔuraʔave					zurawe																						
STAR_7	suʔwet																													ʃuʃjot				
STAR_8		seʔpoli						sibora			soʔpori																							
STAR_9				sit͡ɬalin				sarin	siːtaliːn												sital				ʧɨtʔ			sit͡ɬaliː						
STAR_10						suʔul								ʂuʔla									huːʔʈ͡ʂ						huʔu		soo	ʃuːl		
STAR_11										soohɨ								jujupa		huhuɡa~uhapa														
STAR_12																				siɨ̯̯ovaɡ														
STAR_13																				siavuɡui̯̯														
STAR_14																	paːtːusːupaʔa																	
STONE_1	qawiʃ					kawiʃ																												
STONE_2																		jodːe		hod					joːdai̯̯				hodai̯̯					
STONE_3													tɨbiʧɨ																				tɨpɨpːɨ	
STONE_4			tɨmpi		tɨpi											tɨpːi	tɨpːi		tɨmpin					tɨmpin		tɨmpɨ								
STONE_5		ree		tet͡ɬ				tet	tet	ou̯̯a	tehte	tete		toota	tetːa						tet	tot	tɨmɨt			tɨn	tet			tuːta~tota	tetat~terat	tɨnt		teta
STONE_6							tjetʲe																											
STONE_7																												ti̯etetu						
SUN_1	tamit					tamit								timet									taːmiat							tamit	tasalit			
SUN_2			tapapːɨci		tave			tavi		taawa		tau̯̯	tavi		taːʔa	tape	tapa	tasːe	tapai̯̯	taʂ				tape	ʧat	tapa~tapi	tæt		taʂ		tata	taːl	tapaci	taaʔa
SUN_3		rai̯̯enali		toːnatiu̯					toːnal		tahenari										tunal	tunel						tunaliː						
SUN_4																		tonːeli																
SUN_5							ʃɨka																											
SWIM_1			nɑpːɑkːɯ																														nɑpɑkːi	
SWIM_2				aːkʷi																											on~onɑ			
SWIM_3		ɑʔke̠				wɑj						hɑu̯̯		wɑ̠̄jɑ																			ɑpipoti	
SWIM_4															βɑhume																			βɑhume
SWIM_5							ɑhɑu̯̯βe																						wɑʧːui̯̯					
SWIM_6					pɑhɑpitːɯ							hɑu̯̯rikɑ				pɑhɑpi	pɑhɑpi							pɑhɑpi										
SWIM_7																																aːpɑi̯̯ʔiʧ		
SWIM_8											kaʔkena																							
SWIM_9													pɑːkenukʷːi																					
SWIM_10										momortimɑ																								
SWIM_11																												mɑːwilɑːnɑ						
SWIM_12																			nokoi̯̯ʦoi̯̯h															
SWIM_13																				komli̠miah														
TAIL_1				kʷit͡ɬapilli					kʷitapiːl												kʷitapil							kʷiːt͡ɬapiːl						
TAIL_2	kʷas	wasi	kʷasi		kʷasi	qwaʃ	kʷasa	basit		sɨri	wahsi	kʷari	kʷasi~koʃivi		bwasia	qwaci	kʷasːi	bai̯̯di	kʷasi	bahi			wað	kʷesi	bʱai̯̯	kʷasi			bahi			wiʃiː	kʷasici	bwasia
TAIL_3																															bakusir			
TAIL_4														piqwsiv																				
THAT_1															huri																			
THAT_2																																wɑnʦil		
THAT_3			ukːɑ~mɑkːɑ~mɑtɯ			əβət							sɑmɑnɑ~sɑmɑtɯ~suʔunɑ~suʔutɯ						sɑtɯ									neːkɑ~neːkɑhoː	hɯɡʔɑi̯̯				mɑtɯ	
THAT_4																												inoːneːkɑ						
THAT_5	et	mu~mi̠	utɯ~mɑ~u	inoːn	uti~oti	ət	mɯmɯ	ar	nɑ		puː	iwɑ	utɯ~unɑ	oːnu	hu	u	osu~okɑ	ɯɡɑi̯̯	sɑ	ɯɡi	uni			utɯn	ɡwiʔ	uʔu~u		inoː	hɯɡi~hɯɡʔi~hɯɡ~hɯɡɑʔi		iki̠t	wɑʔ	utu~mɑ~u	u~wɑ~wɑi̯̯~hu
THAT_6																							ama				ve							
THAT_7	evat									pɑm													pat							peːʔe				
THAT_8						ɑxwə̠ʃ																												
THAT_9																																untuːkɑl		
THIS_1		je̠nɑ~jepunɑ̠																																
THIS_2													siʔitɯ~siʔinɑ						sitɯ					sitɯn				iːniːnɑːnkɑ~nɑːnkɑ						
THIS_3	iʔ	e̠ʧi	ikːɑ~iʦɯ~i	iniːn	itːɯ~isɯ	i̠ʔi	iːʔi	eni	inɑ	iʔ	ihi̠	ikɯ	inɑ~itɯ	iβi̠ʔ	iʔi	ihu	ikiɑ~isu	iji	si	idi̠	ini		iβiʔ		djiʔ	i	iti	iːniː	iːdɑ~iːdʔɑ~id~iːdɑʔɑ	mine	irɑ̠	ij	iʧ~in	i
THIS_4									nɑmel																									
THOU_1													mumi														ma							
THOU_2		muhe̠	ɯmːi	teh	ɯnɯ	əʔ	mu̠ʔeː	eme		ɯm	mu̠ː	iɑku	imi	om	empo	ɯh	ɯ	ɑːpi	ɯ~ɯmːi	aːpi	tɑhɑ		ɯmiʔ	ɯnːɯ		imːi		tɑhɑ	aːpi~aːpiʔi	oːmɑʔ	ipu̠	impi	ɯmɯ	empo
THOU_3	ʔet																																	
THREE_1							wai̯̯hka				pai̯̯ka	hai̯̯ka						vai̯̯ka		vai̯̯ko					vai̯̯k		vai̯̯de		wai̯̯k					
THREE_2	paha		pahi		pahihtɨ	pah							pehe~peheju	paːhai̯̯	bahi	pahii	pahiju		pahi~pai̯̯				paːhiʔ	pai̯̯h		pai̯̯				paheʔ		paːi̯̯	pai̯̯ni	bahi
THREE_3								vei̯̯dum		paːjom																								
THREE_4				eːi̯̯					eːji												jeːi̯̯	ejom						jei̯̯ɪ			vajir			
THREE_5		bikija																																
THREE_6																tu																		
THROW_1						wiʧaxɨ																												
THROW_2																					wetctuk													
THROW_3									tatamoːta											daʔitud									daʔiʧud					
THROW_4																				vanicuna														
THROW_5			tɨtapi		tɨtawɨː																					tɨtapo								
THROW_6													tavi						taŋwi					tawi										
THROW_7							rai̯̯									wɨnaʔi	wɨnai̯̯																winai̯̯	
THROW_8		oʔta		t͡ɬaːsa				toran																										
THROW_9																							pukai̯̯								okoa~wokoa			
THROW_10	ʔamin			moːt͡ɬa					mota	tɨːva	ʦewa~ʦewa	hɨa~hɨwa		mati	himːa			vupe			muːta	mote						multa~mut͡ɬa				apalak~palak		hima
THROW_11																														piʔ				
THROW_12																		bu̯anta~bu̯ani																
THROW_13								hiserani																										
THROW_14																									mai̯̯bu̯aʔ									
THROW_15																											qui̯̯ʦ							
THROW_16		i																																
TONGUE_1		ʧamekoala~ʧameroala																																
TONGUE_2	naŋily																																	
TONGUE_3							njanuri																											
TONGUE_4				nenepiːlli					nenepiːl												nepil							nenepiːl						
TONGUE_5						nɨŋʔa																	naŋaʦ											
TONGUE_6								nenet		leŋi	jeni	teni			ninːi			nun		nɨːn					nɨn		nene		nɨːni	noŋin	ninir			nini
TONGUE_7			akompi		eko								eɡubɨ			eqo	iko		ai̯̯ko					eko		akon							akopːɨ	
TONGUE_8																																lalant		
TONGUE_9														weeji																				
TOOTH_1	tamal	rame	tawampi	t͡ɬant͡ɬi	tama	tamʔa	tame	tamit	taːn	tama	tame	tame	tawabi	tamat	tamːi	tawa	tama	tatam	tama	taːtam	tan		taːm	taman	tatam	taŋwan			taːtami	tatam~taːmin	tamor~tamanr	tamant	tawapːɨ	tami
TOOTH_2																												t͡ɬankoʧ						
TREE_1			mahapɨ																							maʔapɨ								
TREE_2				kʷawit͡ɬ					kʷowit												kʷawit	kʷaɡut	wamat					kʷabiːt͡ɬ						
TREE_3	kelawat					kɨlawat								kulawut			sɨŋːapi		sɨŋapi															
TREE_4					huːppi																			huːppin										
TREE_5																									tu̯a								ipici	
TREE_6		kusi					kɨje	ʦut			kuʔu	kɨje			kuta			ost		usi							ʦuht		uːs		uːta~uta~kot	uːʔut		kuta
TREE_7										ʦoki			wovi							ʂaʔi														
TREE_8																														tuvaːr				
TREE_9																wɨnɨppɨ																		
TWO_1		okʷa		oːme					oːme												ume	omem			jumai̯̯			unte~ume						
TWO_2	wih		waha		waha	wih		ɡoʦ			woka		waha	we	wooji	waha	waha	ɡoca	waha	ɡoːk			wo	waha		waː	ɡode		ɡoːk	wehe	nyor	woː		woi̯
TWO_3												huta																						
TWO_4								ɡodum																										
TWO_5																																	wai̯̯ni	
TWO_6																															njohor			
TWO_7							waʔapwa																											
TWO_8										løːyøm																								
VOMIT_1			pipːitːana										pitahni~pipitahni													pipːitːaʔni								
VOMIT_2	pipivis																																	
VOMIT_3				maːjau̯nit͡ɬa																														
VOMIT_4					oːʔi											oːʔi	oaʔi~oaʔi		motoʔi													wajuːb~awajuːp		
VOMIT_5		oʔyo																																
VOMIT_6																											hinːŭa							
VOMIT_7															bisata			biosːe		vihota			piːʂ		biotaʔ				wihos					bisata
VOMIT_8						ŋina		dodan			joʔa										mcuta						dodoa	sut͡ɬa~jesut͡ɬa						
VOMIT_9									takepa																									
VOMIT_10										nai̯̯øʔ														wɨtːoi̯̯										
VOMIT_11														mijai̯̯																				
VOMIT_12							haraʔari																											
WALK_1																											ʦudakæi							
WALK_2																											ʦudadadai̯̯							
WALK_3													paɡi													pakin								
WALK_4								vacon																									pkai̯̯	
WALK_5				nenemi					nehnemi												nehnemi						nenemia	nehnemiː						
WALK_6																		ojumure																
WALK_7		eʔyena				nɨnɨwi																												
WALK_8							jeʔi																											
WALK_9			utu̯a											wukala	werama															nuŋino				
WALK_10					miʔa												mia~miʔa		miʔa	oi̯̯moːr				miʔa								mij		
WALK_11	nem							dion			oi̯̯	uwi~uwa			wei̯̯je	nɨwi							nɨm						him		ona	iːmiː		weje~weeje
WALK_12																									oi̯̯rɨ									
WALK_13										waːi̯̯nɨma																								
WATER_1																		zudːaɡi		ʂuːdaɡ					suːdai̯̯ʔ				ʂuːdaɡi					
WATER_2	pal	baʔwi	paː	aːt͡ɬ	paː	pal~paw	hah	ba~bat	aːt	paahɨ	paʔwi	ha		paala~paaw	baːʔa	paja	paː		paː		at	at	paːt	paː		paː	vat			par	vata~bata~wota	paːl	paa	baaʔa
WATER_3													poʔo																					
WATER_4																												øcint͡ɬi						
WE_1				teʔwɑːn																								tehwɑnte~tehwɑ						
WE_2																					tehemet									ijoːmo				
WE_3	ʦe̠mem							tɑmi̠de																			tɑmido							
WE_4	ʦem	tɑmi̠~tɑ̠mu	tɑmːi~nɯmːi		tɑnɯ	ʦəm	i̠teːn			itɑm	reme	tɑme	tɑmi~tɑwɑ~nɯmi	ʦɑ̠̄ʔɑm~ʦɑ̠ʔɑm~ʦɑmʔ~ʦɑ̠̄ʔum	itɑpo	tɑ	tːɑmːi	ɑːtɯ	tɑmːɯ	aːti			ɑʦɑm~iʦɑm	tɑmːɯn		tɑmɑ			aːʦim		iti̠~ete̠~ite̠	iŋiluːʦ~iŋilɑ	tɑmi~tɑwi~nɯmɯ	itepo
WE_5																																iŋilɑʔɑn		
WHAT_1	hi̠ʦʔɑ~hi̠ʦɑxɑ~hi̠ʦeʔɑ									hiːtɑ				hiːʦɑ	hi̠tɑsɑ																hɑte̠k~hɑtep			
WHAT_2							titɑne̠																											
WHAT_3						hiʃ								hiʃ									hiːt											
WHAT_4		mɑ̠	hɑnːiɑ~himpɯ	t͡ɬei̯̯n	hiːni~hini			ha	te	himɯ	ihtɑ̠		hiniʔipi		hitɑ	hɑ	hiː		hiː	kʷɑn~hɯɡ	tɑj~taː	te		hinɑ~hiːn	tuʔ	inːi		t͡ɬiːn~t͡ɬiː	hɑb	hitɑ			ʔini	hitɑ
WHAT_5																				iktu														
WHAT_6																		tuma																
WHAT_7												hai̯̯																						
WHAT_8																																haːi̯̯ntɑ		
WHITE_1										qøycaːwasaʔ																								
WHITE_2																							jaraːraʔn											
WHITE_3													seːɡidɨ																					
WHITE_4																																	sakatɨ	
WHITE_5																																poːʃɨɨt~oːboːʃɨ		
WHITE_6	teviʃnek																																	
WHITE_7							kʷei̯na																											
WHITE_8						xwajɨ								xwai̯̯a																rawatai̯̯				
WHITE_9				istak					istaːk												istak							istøk						
WHITE_10								sutei̯̯																										
WHITE_11					tosapihtɨn														tosapihtɨ					tosapihtɨn										
WHITE_12		rosakame	tosaka								tosaname	turame~putura			tosali		toha	toxa		stoha					ʧu̯a	toʃa~toʃæ	tosːăi		stoha		tosar			tosaʔi
WHITE_13																toʦːipono																		
WHO_1		mɑ̠pu			hɑkɑtɯ														hɑkɑtɯn													ɑkitin		
WHO_2	hɑ̠xʔi		hinːi~hɑŋɑ	aːkin		hɑx		hebeː	aːkoni	hɑk	abu̯aː	qeː	hini~hɑnɑ	hɑx	hɑ̠βesu~hɑβːe	haɡʱe	hɑkɑ	voːr	hɑkːɑ	hɯli~hɯri	kɑh~kaː	ak	hɑmiʔ	hɑkːe~hɑkːɑi̯̯		anɡa	hawe	aːki		hakiː	hɑki̠	ɑki	ʔaː	hɑβe
WHO_3							hatɑne̠					titɑ																						
WHO_4																													hɯðɑi̯̯					
WIND_1						sɨvɨl												jubuli		hɨvɨl			ʂɨvɨt		jɨbɨl̥				hɨwɨl					
WIND_2	jaʔi		nɨkatɨ		nɨepi														nɨe					nɨai̯		nɨa							nɨatɨ~nɨai̯̯	
WIND_3		eka		ekat͡ɬ			eeka~aːka	raheca	ehekat		eɡa	eka			heeka						ahakat						ɡeca	jehjekat͡ɬ						heeka
WIND_4													neːdɨ																					
WIND_5										hɨːkaŋwɨ																								
WIND_6																														axikaŋ				
WIND_7																hɨkːwa	kɨkːwapːa																	
WIND_8																																xkahwal		
WIND_9														huŋla																				
WIND_10																															honit			
WOMAN_1											oerume																							
WOMAN_2																																koi̯̯mi		
WOMAN_3					waʔipːɨ														waʔipːɨ					waʔipːɨ										
WOMAN_4	ɲiʧily																																	
WOMAN_5										wɨːti													nɨːht											
WOMAN_6				siwaːt͡ɬ					siwaːt					ʂuŋaal							siwat							sowat͡ɬ						
WOMAN_7						nawikat									hamːut																			hamut
WOMAN_8			mamaʔuː										mamaʔo~mumoʔo													mamaʔu							mamaci	
WOMAN_9																														tokor	tuli			
WOMAN_10		muki																ubi							ubiː				uwi					
WOMAN_11								hokis				uka								oks							oqui̯̯							
WOMAN_12																hɨːpːiʔ																		
WOMAN_13							hɨi̯̯taʔa																											
WOMAN_14								huhuɡu̯a																										
WOMAN_15																	mokoʔni																	
YEAR_1								betaraːwa																										
YEAR_2																				macohu̯aba														
YEAR_3										jaːsaŋwɨ																								
YEAR_4																		jumiɡui̯̯																
YEAR_5																		oi̯̯diɡui̯̯																
YEAR_6																																ʃuwaːl		
YEAR_7			tomo		tomːo								tiːpɨ			toː	tomːo		tomːo				tamoaʔ	tomːo		tomːo							tomotːɨ	
YEAR_8		bamibali									pamibame																							
YEAR_9																									oi̯̯dʱaʔ			ʃiːhpa						
YEAR_10												witari~wijari																						
YEAR_11																											veta							
YEAR_12															wasuktiria																			wasuktia~wasuktia
YEAR_13				ʃiwit͡ɬ					ʃiwit												ʃiwit							ʃiːbit͡ɬ						
YEAR_14	tawpaxiʃ					tawpa								tawpaʃ															ahidaɡ		asak			
YEAR_15																				hunai̯̯b														
YEAR_16							nyinʲeʔira																											
YEAR_17																														tameːvŋei̯̯				
YELLOW_1	tesnekiʃ																																	
YELLOW_2						kɨnɨkɨnɨʔɨʃ																												
YELLOW_3			oasiakka																												kisarakar~mokʷasakara			
YELLOW_4												taraɨ̯̯je																						
YELLOW_5													hɨvɨɡidɨ																					
YELLOW_6				kost͡ɬi					kostik												tultik							kostiːk						
YELLOW_7					oha												oha	oama	oa	soam				oa	u̯am	oæ			soam			u̯am		
YELLOW_8																																		huːsai̯̯
YELLOW_9																ohapono																		
YELLOW_10		sawaroame						savei̯̯			saʔwatome				sawari~sawali																		oakːatɨ	sawai̯̯
YELLOW_11																											saɡu̯ăi							
YELLOW_12										sikaŋpɨ																								
YELLOW_13																							ʂaʈ͡ʂiːʈ͡ʂiʔn											
YELLOW_14														aʂoʔʂuʃ																				
YELLOW_15																														pajuːwit				
YELLOW_16							tjau̯̯mwa																											
