	Cahuilla	Central Tarahumara	Chemehuevi	Classical Nahuatl	Comanche	Cupeño	El Nayar Cora	Eudeve	Highland Puebla Nahuatl	Hopi	Huarijío	Huichol	Kawaiisu	Luiseño	Mayo	Mono	Northern Paiute	Northern Tepehuan	Panamint	Pima Bajo	Pipil	Pochutec	Serrano	Shoshoni	Southeastern Tepehuan	Southern Paiute	Teguima	Tetelcingo Nahuatl	Tohono O'odham	Tongva	Tubar	Tübatulabal	Ute	Yaqui
GREEN_8																	puhi							pui̯̯										
GREEN_9																puhituwa																		
GREEN_10		sijoname									sioname																							
GREEN_11								sidei̯̯																			sidŏi							
GREEN_12				kiltik	epe																													
GREEN_13			sawaka			xwavi				sakʷa					siali				sakʷa			ʃui̯̯				sakʷa							sakʷakatɨ	siali
GREEN_14				sosowia					ʃoʃoktik												ʃuʃuwik							ʃoʃoktiːk						
GREEN_15																															njokar			
GREEN_16																														takaːpiʔ				
GREEN_17																									momduraʔ									
GREEN_18	tukvaʃnekis																																	
HAIR_1			tocipɨʔapɨ																															
HAIR_2																	ʦopːɨhɨ																	
HAIR_3	julukal																																	
HAIR_4																							ʔajɨʔ											
HAIR_5																								pankasɨ										
HAIR_6										høːmi			ʦopivɨ												kup	pɨːaː				pwan	womor~womanr	ʦomoːl		
HAIR_7				ʦont͡ɬi					ʦonːti							woø					ʧun	ʧon						ʦont͡ɬiː						ʧoni
HAIR_8															ʧoonim																			
HAIR_9																				moʔo									moʔo					
HAIR_10				ikpa		ju~jul		mo						juːla													mo							
HAIR_11					papi																													
HAIR_12		ɡupa					kɨpwa				kupa	kɨpa						ʦupe																
HAIR_13																											muʧit						paakipi	
HAIR_14																					ijuhmiu̯													
HAIR_15																			pampipːɨh															
HAND_1	mal			maːi̯̯t͡ɬ		ma		mamat	maːi̯̯	maʔa		mama		mat	mamːam	maja	mai̯̯				mai̯̯~mei̯̯	mai̯̯	maː				mama	mø		man		maːl		mamam
HAND_2																		novi		nov					nob				nowi					
HAND_3			moʔovi		moʔo								moʔovi						moʔo					moʔo		moʔo							moʔopi	
HAND_4		seka									seka																							
HAND_5																															sutu			
HAND_6							mwahkaʔa																											
HEAD_1				ʦocontekon					coːntecoːn												ʦuntekun							conteko						
HEAD_2										qøytø																								
HEAD_3					papi														pampin					pampin										
HEAD_4			toci										tocivi													toci							tɨcipi	
HEAD_5				kʷaːi̯̯t͡ɬ					kʷaːi̯̯												kʷa	kʷai̯̯						kʷɔ						
HEAD_6														juːla									ʂɨːʔ							pwan				
HEAD_7															kobːa																	kupu		koba
HEAD_8		moʔo				ju	muʔu	zonit			moʔo	muʔu				woø	woø	mo~momo		moʔo					moʔ				moʔo		mo			
HEAD_9																															tai̯̯r			
HEAD_10	julukal																																	
HEAD_11																											notzoniizi							
HEAR_1								quen																										
HEAR_2												eni̯e																						
HEAR_3										navota																				naxaːkʷa				
HEAR_4												ena			hikːaha																			hikːa
HEAR_5	naqma	ake	naŋka	kaki	naka	naqma			kaki				naɡa	naqma		naqːa	nakːa~nakːa	ʦame	nanka	kaː	ɡak	keki		nanka	kəː	naŋka	kai̯̯	kakiː	kaː			haʔ~aːhaʔ		
HEAR_6																																	nɨkːai̯̯	
HEAR_7											kepu																							
HEAR_8							namwahra																											
HEAR_9																							maːʈ͡ʂ											
HEART_1																															aramalir~avamalir			
HEART_2								hibes																										hiapsi
HEART_3			pijɨ		pihi								pɨhjɨpi			piwɨ	piwɨ		pihwɨ					pihjɨn		pijɨ								
HEART_4	sunil	sula				ʂuun					sulu			ʂunla	suːla			jure					huːn		jur					ʂuːn		ʃuːnal		
HEART_5				joːloːt͡ɬ					joolo												jul~julo							juloht͡ɬi						
HEART_6																				iːbdaɡ									iːbdaɡ					
HEART_7																				hur̥adi													muku̯avi	
HEART_8										ɨnaŋwɨ																								
HEART_9												ijari																						
HEART_10																											hidăɡu̯a							
HEART_11							ʃai̯̯hnʲuʔukari																											
HEAVY_1																nɨʔnɨkːwɨ	nɨnːɨkʷi~nɨnːɨkːwi																	
HEAVY_2							tyihetʲe																											
HEAVY_3						wimɨ								wimai̯̯																				
HEAVY_4													pitaʔa																					
HEAVY_5																																	pɨtːijatːɨ	
HEAVY_6	pelema		pɨtːɨja	etik	puhtu			beten	etiːk	pɨtɨ	pehti	hete			betːe			vɨːtɨ	pɨtːi	svɨːt	hetek	eti	pɨcɨʔ	pɨtːɨ	bɨt		vetːĕa	jetik	swɨːʧ	potoː		pɨlɨʔ~ipɨlɨʔ		beteʔa
HEAVY_7		beteame																																
HEAVY_8																										pɨtːiʔanteɨ̯̯								
HORN (ANATOMY)_1				kʷaːkʷawit͡ɬ																	kʷakʷau̯̯~kʷakaʧo													
HORN (ANATOMY)_2									kʷetaʃa																									
HORN (ANATOMY)_3			aːpːɨ		aː								aːpɨ				aː						ʔaːʔ	aːn									aːpːɨ	
HORN (ANATOMY)_4	awal	awa				awʔa	awah			aːla	awa	awate		ʔaaw	aːwam	awa		aɡa	awa	aːɡ					aaʔ	aæ			aʔaɡ	ʔaːʔan		aːwat		aːwa
HORN (ANATOMY)_5																															hamoat			
HORN (ANATOMY)_6								husiɡwa																										
HOT_1																											urudeni					ɨːdɨːʔɨt		
HOT_2																							ɨcɨ							oroːʔ				
HOT_3					ɨrɨʔi											ɨtɨʔɨ	ɨtɨtːɨ		itɨʔi					ɨtɨi̯̯								ɨʔɨdɨːʔ		
HOT_4						atiŋvɨ																												
HOT_5								suka						ʂaqi	sukːa																			
HOT_6			kutːu																															
HOT_7												kuka																						
HOT_8				toːtoniːa					totoktik												tutunik							totunkiː						
HOT_9		ratali									tahta															tatuʔi							tatiʔi	tata
HOT_10										mɨki																								
HOT_11																		toni		ston					ʧoi̯̯ɲ				stoni		tono			
HOT_12	ʃiwma																																	
HOT_13							pɨsti																											
HOT_14													taraʔwidɨ																					
HOT_15							pɨhʧɨraʔa																											
I_1		nehe̠		neʔwɑːt͡ɬ																														
I_2	ne		nɯː	neʔ	nɯʔ	nəʔ	i̠neː~neː	neː	neh	nɯʔ	ne̠ː	neː	nɯʔɯ	noː		nɯ	nɯ	ɑːni	nɯː~nɯ	ɑni	nɑhɑ	nen	nɯʔ	nɯ		nɯʔ	ne	nɑhɑ	aːɲi~aːɲiʔi	noː	ine̠~ene̠	nɯː	nɯʔ	ne
I_3															i̠nɑpo																			inepo
I_4																														noːmɑʔ				
KILL_1			pakːa		pekːa								paka			paʦːa	paʦːa~paʦːa		pakːa					pekːa		pakːa							pakai̯̯	
KILL_2																															wa			
KILL_3							heʔika			niina																								
KILL_4	mekan	meʔa~miʔli		miktia		mɨq		mean	miktiːa		meʔa~meʔri	mi̯e			meʔak			mumu		mɨʔa	miktia	mokti	mɨqan		mu̯aʔ		mea	miːktia	muʔa	mukaa	ma	mɨʔɨɡ~ɨmɨʔɨk		meʔa
KILL_5																							mɨmɨkin											
KILL_6														moknu																				
KNEE_1				t͡ɬankʷaːi̯̯t͡ɬ					taːnkʷaːi̯̯												tankʷak							t͡ɬankʷate						
KNEE_2		ʧokobala									ʦohkopo																							
KNEE_3																tonnopoto																		
KNEE_4														qaxmai̯̯																				
KNEE_5																											savopo							
KNEE_6					tanːapːɨh														taŋːapːɨh					tankapːɨh										
KNEE_7												watu					miawoː																	
KNEE_8	tamily		taŋa			tami				tamə			tanavi										tamoːʦ			taŋa							taapɨ	
KNEE_9							tunu	tonot				tunu			tonːom			tonːa		toːn									toːn	tonɡun	tonor	toŋoːl		tonom
KNEE_10																									ol̥ia									
KNOW (SOMETHING)_1			putːucuka																							pucucukʷa							pucucukʷa	
KNOW (SOMETHING)_2															huʔunei̯ja																			huʔunea
KNOW (SOMETHING)_3										navota																								
KNOW (SOMETHING)_4																											nanecøra							
KNOW (SOMETHING)_5					sumpanaʔitɨ														sumpanai̯̯					sumpanai̯̯										
KNOW (SOMETHING)_6					su̯apetːai̯̯																													
KNOW (SOMETHING)_7																								sumpaːtu										
KNOW (SOMETHING)_8																sutːapɨhi																		
KNOW (SOMETHING)_9							mwaʔatʲe~mwaʔareː																											
KNOW (SOMETHING)_10													pucɨ														ara							
KNOW (SOMETHING)_11		maʧi		maːti					mati		maci	ma~mai̯̯~mate					tːu	mate		maːt	mati	meti			maːt			matiː	maːʧ		mai̯̯	maːɡ~amak		
KNOW (SOMETHING)_12																											tʰeø			hjoːn				
KNOW (SOMETHING)_13	eʔnan													oʔna~unani									ɨnaːn											
KNOW (SOMETHING)_14								dedecan																										
KNOW (SOMETHING)_15																											æhto							
KNOW (SOMETHING)_16																											hitːada							
KNOW (SOMETHING)_17						hiwʧu																												
KNOW (SOMETHING)_18																											aɡu̯ae̯̯ra							
KNOW (SOMETHING)_19																	pupːitakːwatu																	
LEAF_1			naŋkapa										naɡavɨ				nakːapɨ															naŋhabɨːl		
LEAF_2																																	nɨkːaʔapi	
LEAF_3																							qav											
LEAF_4				ʃiwit͡ɬ					ʃiwit							ɡasa						ʃut						ʃiːbiːt͡ɬ						
LEAF_5		sawa		iswat͡ɬ				saɡu̯a			sawa	zama			sawa			jaɡa		haːhaɡ	iswat			sɨka			sawat		haːhaɡ		samoar~samwat			sawa
LEAF_6	palat									naapi				pavlaʃ																				
LEAF_7																			pisi															
LEAF_8						pɨclʔa																												
LEAF_9																									jaʔ									
LEAF_10							ʃanwei̯																											
LEAF_11					puhipːɨh																													
LEAF_12																										maːpɨnaŋkapɨ								
LIE (REST)_1																																tambɨːʔ~andambɨːʔ		
LIE (REST)_2		boʔi						voi̯̯			poʔi	hu~hui̯̯			boʔoka			vopːoe		voʔo							vo		woʔo					boʔo
LIE (REST)_3						kʷivɨ								wiwa																				
LIE (REST)_4							kaʔa					ka																						
LIE (REST)_5				teːka					teːka												teka~teːka	teke	ɨk							okoː				
LIE (REST)_6			hahapi		havi								havi			hapi	hapi~hapːi		hapi					hapi	bokaʔ	api							api	
LIE (REST)_7	max																																	
LIE (REST)_8									wectok																			bectiːk~bectotika						
LIE (REST)_9										waʔøkiwta																								
LIE (REST)_10																												ti̯eti̯eka						
LIVER_1				eːltaʧt͡ɬi																	eltapaʧ													
LIVER_2																									lumaːn									
LIVER_3																																	nuupːɨ	
LIVER_4	neʔma	emela	nɨwɨmpi		nɨmɨ	nɨma		hemat		nɨːma	ema	nema	nɨwɨbi	nooma	heemam	nɨmiɨ̯̯	nɨmɨ	numad	nɨmɨ	nɨm			nɨːm	nɨwɨn		nɨŋwɨn			nɨm		jamat	nɨːmal		heemam
LIVER_5							njaːmwa																											
LIVER_6																											ʦuhhema							
LIVER_7																												eːlli						
LONG_1			paʔantoka										paʔatoɡora													paʔatːokon							paʔatːokʷatːɨ	
LONG_2		wiʔli																													wee			
LONG_3																											ɡueri							
LONG_4	wavuma																																	
LONG_5											tehpekuma																							
LONG_6								tevei̯							teebe			tubudu		tɨvɨd														teebe
LONG_7				wejak					weːjak	wɨːpa									kɨpa		wejak			kɨpa	təb			bejak	ʧɨw					
LONG_8																ɨti	utɨː~utɨ															utudu		
LONG_9																							mitaʔi											
LONG_10												tewi																						
LONG_11					paʔa																													
LONG_12																														kahoːʔ				
LONG_13																		ʦavidija																
LONG_14						wɨvaʂiʃ																												
LONG_15							tjeː																											
LONG_16														tavulvuʃ																				
LOUSE_1		te		aʔtenit͡ɬ~atemit͡ɬ		alaʔat	atʲe			atɨ	ehte	ateci	acɨvɨ	ulaat	etːen			aːte		aːʔat	atin~atimet	atomt	acɨm		aat		atːe	atiːmiːt͡ɬ~atɪmɪt͡ɬ	aːʔaʧ		atet			ete
LOUSE_2																														ar		nahaːl		
LOUSE_3	saʔwal																																	
LOUSE_4					pusia												pusːiʔa~pusːiʔapi																	
LOUSE_5			poːʔapi													pui̯̯ciapːi			posiaʦːih					posiaʦːih		poʔa							poʔapi	
LOUSE_6								viatzi																										
LOUSE_7									tokoloːt																									
MAN_1				t͡ɬaːkat͡ɬ					taːɡat	taaqa											takat	teket						t͡ɬøkat͡ɬ						
MAN_2	naxaniʃ					naxaniʃ								jaʔaʃ		nana	nana																	
MAN_3					tenapːɨʔ																			tenkʷapːɨ										
MAN_4			tawaci																tai̯̯ŋwa							taʔŋwa						taːtwal	taʔwaci	
MAN_5													taʔnipɨzi																					
MAN_6															ooʔou̯̯																			ooʔou̯̯
MAN_7								dodorte																						voroi̯̯t				
MAN_8		rehoi̯						dor~dori			tihoe							teodi		tɨod					ʧioɲ				ʧɨoj					
MAN_9												uki															uri				oɲwi			
MAN_10							tjaːtaʔa																											
MAN_11																							wɨcɨʂʦ											
MANY_1												kʷinija																						
MANY_2														hihee																				
MANY_3					soːtɨ														soːntɨn					soːntɨn										
MANY_4																							wɨwɨht											
MANY_5															hwebenːa																			huebeena
MANY_6																														ajohin		joːwi		
MANY_7	meten					mɨtʔiʃ																												
MANY_8								mui̯̯										mui̯̯		muʔi	muːʧi				mui̯̯ʔ				muʔi					
MANY_9							mwiʔi																											
MANY_10			apaʔa							kaasta																apæ							apaʔnatːɨ	
MANY_11		weka									wei̯̯ka												wɨr											
MANY_12													awa			ewa	iwa																	
MANY_13				miak~mi̯ek					miak												mijak							mejak			mui̯̯ar			
MANY_14																											surapĕqui̯̯							
MEAT_1	waʔiʃ					waʔiʃ						wai̯̯		waaʔiʃ																				
MEAT_2				nakat͡ɬ					nakat						wakas						nakat	neket			bakas			nakat͡ɬ						
MEAT_3		saʔpa						sata~saba~saabaʔa		sikʷi	saʔpa									hai̯̯van							sata							
MEAT_4																tɨːnːa		tucuɡue											ʧuːkuɡ			tuɡuwa		
MEAT_5			tukːu̯api										tuku̯aːvi				tukːu		tukːu					tukːu		tukːu̯a							tukːu̯api	teku̯a
MEAT_6																														tuːkin				
MEAT_7																															tikoɲwat			
MEAT_8																							kaːrniʔ											
MEAT_9					tɨkːapːɨh																													
MEAT_10							weʔiraʔa																											
MOON_1			mijatokopːi																														mɨatːakoci	
MOON_2							maʃkɨraʔi											masːadaɡa																
MOON_3																		masa		saʂaːd					masan				maʂaːd					
MOON_4		meʧa		meːct͡ɬi	mɨa			metzat	meːcti		meca	meca	mɨazi	moyla	meeʧa	tamɨʔa	mɨha		mɨa		mecti	mest	mɨaːʈ͡ʂ	mɨa		mɨæ	meʧa	mi̯ect͡ɬiː		moar~mu̯aːr	mecat			meʧa
MOON_5	menaly					mɨnily																												
MOON_6										mɨːjawɨ																								
MOON_7																																mɨːjabiʃt		
MOON_8																											æɡui̯̯t							
MOUNTAIN_1							hɨri																											
MOUNTAIN_2																																muwaːl		
MOUNTAIN_3						pɨʔawʔa														doʔaːɡ									doʔaɡ					
MOUNTAIN_4																									oi̯̯dʱaʔ									
MOUNTAIN_5	qawiʃ													qawiiʧa																				
MOUNTAIN_6		ɡawi	kai̯̯pa					ʦavit			kawi		keːvi		kawi		kai̯̯pa						qai̯̯ːʦ			kai̯̯pa				xai̯̯	kahi~kahu~kav		kaapi	kawi~kau̯̯
MOUNTAIN_7																											ʦæɡui̯̯							
MOUNTAIN_8												jamuri																						
MOUNTAIN_9																															hai̯̯t			
MOUNTAIN_10				tepːeːt͡ɬ					tepeːt	tɨːwi~tɨːkʷi											tepet							tepi̯et͡ɬ						
MOUNTAIN_11					tojavi											toja			tojapin					tojapin										
MOUNTAIN_12		rajabo																																
MOUNTAIN_13																				tonica														
MOUNTAIN_14																		ʦabulica																
MOUNTAIN_15																															njokoro			
MOUTH_1		rini		teːnt͡ɬi				tenit	teːn			teni			tee			tuni		tɨn	ten~teːn	ten						ti̯en	ʧini	toŋin	tinir			teni~teeni
MOUTH_2			tɨːmpa		tɨpe								tɨbivɨ			tɨpːe	tɨpːa		tɨmpe					tɨmpe		tɨmpa							tɨpːapi	
MOUTH_3																							ʂɨʈ͡ʂ											
MOUTH_4										moʔa	ʦuʔa														ʧiɲ									
MOUTH_5	tamal			kamakt͡ɬ		tamʔa								tamat														kamak						
MOUTH_6							tyenʲi																											
MOUTH_7																																toʔoɡo		
NAME_1					nahnia											nanijanːa	nanianːa																	
NAME_2							antʲawaː																											
NAME_3							antʲaʔaru																											
NAME_4				toːkaːi̯̯t͡ɬ					toːkay												tukey							tukø						
NAME_5			niapi										nijaːvi											nihja		niaː							niaː	
NAME_6										tɨŋwni																								
NAME_7																			natɨpinia															
NAME_8																																indiŋwa~tiŋwa		
NAME_9																														tu̯aːnʲan				
NAME_10								teɡu̯at																			teɡu̯a				temwara			
NAME_11	tewal	rewa				tiwʔa					tewa	tewa			tewam					tɨːɡiɡ			tɨwanʦ						ʧɨːɡiɡ					tea
NAME_12														tuŋla																				
NAME_13																		tutuɡaraɡa																
NECK_1					tojo																													
NECK_2																								tojompɨh										
NECK_3																					kesckcuju~keckuju													
NECK_4																												keʧkoʧt͡ɬa						
NECK_5																												keʧkʷahjo						
NECK_6	pily																																	
NECK_7															biʔa																			
NECK_8						qilyʔa																												
NECK_9										kʷaapi																								
NECK_10												katuci																						
NECK_11							kɨhpi					kɨi̯̯pi																						
NECK_12		ɡuta	kuta					ʦutat			kuhtamo		kuravi			kutːa	kutːa		kuta							kuta	ʦuta					kulaːn	kutapi	kutana
NECK_13																															moar			
NECK_14																							ŋɨhɨʦ~ŋɨhɨʔ							ŋoːŋ	kʷai̯̯r			
NECK_15																		ʦuscuvo		kuʂuv~kuʂvo					kuxbo				kuswo					
NECK_16				kʷeʧt͡ɬi					keʧ					qelat								koʃt												
NECK_17																	pukːakːwa																	
NEW_1		kukiwame																																
NEW_2																									xibkam									
NEW_3				jankʷik																								jankʷiːk						
NEW_4									jaːnɡui̯̯k																									
NEW_5	paŋiʃ					paŋiʃ																												
NEW_6															bemela																hemesat			bemela
NEW_7			ɨaka		ɨkɨ		ahkʷa			pɨːhɨ		hekʷa					pɨtɨ	butːude	ɨkɨ	vɨtud				ɨkɨ					wɨʧij					
NEW_8														iːpit									amai̯̯t							imuːt				
NEW_9													ɨːvitɨ																			mapita		
NEW_10																																	aːkatɨ	
NEW_11																										aɨ̯̯								
NEW_12																											veu̯̯catoa							
NEW_13								hubari																										
NEW_14																pɨtɨttɨpːɨ																		
NEW_15											kaweruma																							
NIGHT_1								ʧu̯ari	jowaːl												ujuvali	owel						jowaliː						
NIGHT_2				yoːawalli																														
NIGHT_3																					tikjuvu̯ali													
NIGHT_4																											doʦːo			jau̯̯ke				
NIGHT_5										mihi																			ʧuhuɡ					
NIGHT_6										mihikpɨ																								
NIGHT_7	tukmijat					tukmut								tuukumit																				
NIGHT_8		rukawali					tɨkaʔa				tuɡao	tɨkarika			tukaari					tukɡam					tukaʔ									tukaria
NIGHT_9			tuwanu		tukani								tuɡwa			toqa	tuka~tukːaː		tukʷani				tuːk	tukani		tukʷa						tuːɡit~tuːɡal	tukʷana	
NIGHT_10																		tucaɡui̯̯																
NIGHT_11																															kirimoalit			
NO OR NOT_1																qatuʔu		mai̯̯tiu̯d~mai̯̯tudo																
NO OR NOT_2	kiʔi																												piaʔa					
NO OR NOT_3				aʔmoː					amo																ʧam			amo						
NO OR NOT_4												meta									ma													
NO OR NOT_5																				pim									pi					
NO OR NOT_6		ke	kacu		ke	qai̯̯	ka~kai̯̯	ʦa		qa~qaʔe	kaʔi			qai̯̯	kaː		kai̯̯		ke	heː			qai̯̯	ke		ka	ʦai̯̯			xai̯̯	ka	haʃ	ka	ka~kaː~kee
NO OR NOT_7													juwaːtɨ																					
NOSE_1		aka		jakat͡ɬ				dacat		jaqa	jahka				jekːa			daka		daːk	jaka	jeket			dak				daːk					jeka
NOSE_2									jekacol																			jekacol			nikisor			
NOSE_3							ʦuʔuri					ʦuri																						
NOSE_4	mul		mupi		muvi	mu								muuvil		mupi	mupi		mupin				mukpiʔ	mupin		mupɨ				møpin		mupit		
NOSE_5													muviːtoʔovebe																					
NOSE_6																																	mopotːʔopːɨ	
OLD_1													hui̯̯ʔekʷeːpɨ~hɨːjʔekʷeːpɨ																					
OLD_2		ocerame									ocirume																							
OLD_3									soltik																			soltiːk						
OLD_4																																	nanapːɨtɨ	
OLD_5																														eraːxpo~eraːkpo				
OLD_6																							uvihpɨʦ											
OLD_7																																uːʔuːlawica		
OLD_8							vastaʔa																											
OLD_9																											daɡu̯at							
OLD_10																		ʦuli~alculi		kɨli														
OLD_11																			pɨai̯̯					pɨai̯̯										
OLD_12																															ʦamu~samo			
OLD_13							vai̯̯hsi					raci																						
OLD_14																									jaɡɨtˀ							uːlawɨt		
OLD_15																					ʧuleh						oze							
OLD_16					ʦuku					wɨːja			ʔiːtʲ	amqi	juːwa	mu̯a	mu̯a					ewe				iɨ̯								joː
OLD_17																																	wiitapu	
OLD_18				weːweʔ					weːwet																			bi̯eben						
OLD_19						awɨi̯̯lve																												
OLD_20										wɨːjoʔo																								
OLD_21								dotzi																										
OLD_22			ɨi̯̯tːɨpːɨw																															
OLD_23																													hɨkihukam					
ONE_1																							hou̯̯kp											
ONE_2																																	suːjis	
ONE_3						supul							suju	supul																puku				
ONE_4			suː	seː	sɨmːɨ		sei̯	sei̯̯	seː	sɨːka		zewi			seenu	sɨmɨ	sɨmɨ	huma	sɨwɨ~sɨmːɨ	hɨma	se	se		sɨmːɨ		ʃuː	se	si̯e~sente			heme	ʧiːʧ		senu
ONE_5		bile									pire																							
ONE_6						sulit																												
ONE_7																				maːdo					man									
ONE_8																													hɨmako					
ONE_9	suplje																																	
PATH OR ROAD_1	pit	bowe				pit	huje	vovet		pøhɨ	poe	huje		pet			poː	boi̯̯		voːɡ			poːʔ		boi̯̯	poː	bowe		woːɡ	pet	wota	poht		
PATH OR ROAD_2				oʔt͡ɬi					ohti												uhti							oht͡ɬiː						
PATH OR ROAD_3			poʔo		puʔe											pojo			poʔi					poʔe									poo	
PATH OR ROAD_4													toːvɨ																					
PATH OR ROAD_5															booʔo																			booʔo
PATH OR ROAD_6																							pooqt											
PATH OR ROAD_7																											donønăi~ɡui̯̯nonăi~pinonăi							
PATH OR ROAD_8																						otˀkan												
PERSON_1		paɡotu̯ame									ihpakorume																							
PERSON_2																				hɨmadkam									hɨmajkam					
PERSON_3										sino																nɨn								
PERSON_4			nɨwɨ		nɨmɨ			doːme					nɨwɨ		joreme	nɨːmːɨ	nɨmɨ		nɨmɨ					nɨwɨ		nɨŋwɨ						nɨmɨ		joeme
PERSON_5																																	nuuci	
PERSON_6							tyevi					teɨ̯̯teri																						
PERSON_7																		odame																
PERSON_8																											uriaʧa							
PERSON_9				t͡ɬaːkat͡ɬ					taːkajoːt												taɡat		taːqt					t͡ɬøka						
PERSON_10						ataxʔa								ataax											jatkam					taraxat				
PERSON_11																															tamoi̯̯tam			
PERSON_12	taxliswet																																	
RAIN (PRECIPITATION)_1												ki̯ewijera																						
RAIN (PRECIPITATION)_2																					wetciat													
RAIN (PRECIPITATION)_3	wewniʃ~wewen					wɨwɨ																												
RAIN (PRECIPITATION)_4																							woːŋt											
RAIN (PRECIPITATION)_5																											dyrurăi~værorăi~dyrarai̯							
RAIN (PRECIPITATION)_6																tɨːkːwa																		
RAIN (PRECIPITATION)_7										jojaŋwɨnɨ																								
RAIN (PRECIPITATION)_8																tɨːkʷape															horoy			
RAIN (PRECIPITATION)_9		uʔki						ducan~duqui̯̯			juʔki				jukːu			daqui̯̯~duqui̯̯		duːk					duk				juːki					juku
RAIN (PRECIPITATION)_10										joojoki																								
RAIN (PRECIPITATION)_11																	paɨ̯̯mat͡ɬ							paɨ̯na										
RAIN (PRECIPITATION)_12																														aqwakin				
RAIN (PRECIPITATION)_13				kiawit͡ɬ					kiʧwit~kiʧaːt																			kiːjabiːt͡ɬ						
RAIN (PRECIPITATION)_14			ɨwa		ɨma								uwa						ɨma					ɨma		uŋwa							uwatɨ	
RAIN (PRECIPITATION)_15														axilax													ahra					taŋ~andaŋ		
RAIN (PRECIPITATION)_16							viitʲe																											
RED_1	selnekiʃ																																	
RED_2																																melʔmel		
RED_3														qwajaqwjaʃ																				
RED_4																		oamasmoe																
RED_5				ʧiʧiːltik					ʧiːʧiːltik												ʧiltik							ʧiʧiltiːk						
RED_6						kʷati		vasei̯̯																						kʷahoxa				
RED_7							paʔu					reta								svɨɡ					bɨʔ		setːa~setai̯̯		swɨɡi					
RED_8			aŋkaka		eka					pala			aɡa				aʦːa		anka					enka		aŋkæ					sawakar		akːakatɨ	
RED_9																aqːapono																		
RED_10		serakame									sehtaname																							
RED_11								sikei̯							sikili																			sikiʔi
RED_12																							ʂɨriːriʔn											
ROOT_1																														wiwin		wiːʃi		
ROOT_2																															namusir			
ROOT_3		nawa				wala	naanaʔa	nava		ŋaʔat	nawa	nana			naːwa								ŋaːqaw				nawa							nawa
ROOT_4				t͡ɬaneːlwat͡ɬ					naːlwat																			nelwajut͡ɬ~nelwat͡ɬ						
ROOT_5																					inenɡwaho													
ROOT_6			tɨtɨnapɨ		tɨrana								tɨn			tɨtɨna	tɨna	taca	tɨtɨna	tatka				tɨtɨna	tak	tɨna			tatk				tɨnaapi	
ROOT_7														kʷiinamuʃ																				
ROOT_8	pukuʔu																																	
ROPE_1																		turovini																
ROPE_2																									tɨrbui̯̯ɲ									
ROPE_3							kai̯̯hnari					kau̯̯nari																						
ROPE_4																															mitaranbsɡ			
ROPE_5																							qai̯̯kʷt											
ROPE_6				mekaːt͡ɬ					mekat												mekat							mekat͡ɬ						
ROPE_7													tuʔuru						tɨmukːu					tɨmukːu										
ROPE_8																tɨqapːo	tɨkapːu			tahum						tɨʃa								
ROPE_9								teɡomi																										
ROPE_10																											bu		wuːɖ					
ROPE_11													wʔivs																			yuːwil		
ROPE_12	wanal	wiila			wia									wiiʧat																				wikia
ROPE_13											witari				witeri																			
ROPE_14										wikpaŋwa																								
ROPE_15						wiʧuʔɨt																												
ROPE_16																																	sapɨ	
ROPE_17			utumpɨ																															
ROPE_18																				ɡui̯̯raʧa														
ROPE_19																							ʦikoːtiʔ											
ROUND_1																	paʦːipːonoʔa~paʦːipːunuʔa																	
ROUND_2																atːɨppono																		
ROUND_3																												miːmiːltiʦ						
ROUND_4																																		kiiʧu
ROUND_5							huʔura							peeva	lobola																			lobola
ROUND_6															lobːai̯̯														olas					
ROUND_7	pumule					puvɨ		bola																		potːo~poːtːø								
ROUND_8										pølaŋpɨ																								
ROUND_9																																		robːoʔi
ROUND_10					topːonitɨ															kovolik														
ROUND_11		ɡapo						tacore~tacoris~ʦaporis			kahpola																ʦapːŏra~ʦapːŏri							
ROUND_12																		ʦabulica																
ROUND_13			munuŋki																															
ROUND_14													muduʔnidɨ																					
ROUND_15																																muluŋwal		
ROUND_16																																muluʔuŋa		
ROUND_17																			munukantɨn					ponokantɨn										
ROUND_18																																	pootːɨkːwatɨ	
ROUND_19									teolotik																									
ROUND_20																							pucupuʔq											
ROUND_21																									xikoːl̥ik									
ROUND_22				jawalli																														
ROUND_23																														turaːrkiwiʔ				
SALT_1						jɨwal																	ʦukaʔt											
SALT_2	iŋily													eŋla																				
SALT_3				istat͡ɬ					istat͡ɬ												istat͡ɬ	ostet						istat͡ɬ		aŋor				
SALT_4		kona			onːavi		unah	onat		øŋa	wona	uːna	owavi		oona	omːa	onapi	onːe	omapin	on				onapin	on	oa			on		onat	oːnahl	oapi	ona
SALT_5			asoʔna																															
SAND_1													ʃihʷabɨ																				siwapːɨ	
SAND_2					pasiwapi											pasːiwa	pasiwapːɨ		pasiŋwampɨh					pasiampin										
SAND_3														exval											oi̯̯ja									
SAND_4			otːapɨ															ore					oːqʈ͡ʂ						oʔoɖ					
SAND_5															seeʔe																			seeʔe
SAND_6				ʃaːlli					ʃaːl												aʃal							ʃøliː						
SAND_7							se	sa										oːe		hia										piri				
SAND_8		sate				haxal		sata			sete															patɨ					sihat			
SAND_9																														uheːt~oːhit				
SAND_10	ŋaʧiʃ											ziakari~ziu̯kari																						
SAND_11																																ʃihpit		
SAND_12										tɨi̯̯wa																								
SAND_13																			kuʦːapːɨh															
