Sample	prior	likelihood	posterior
14800	46.678135580866616	-4241.157754515838	-4194.479618934972
15000	47.14593074640825	-4234.563257615603	-4187.417326869195
15200	46.07781215511036	-4224.937954619773	-4178.860142464663
15400	51.86245892981326	-4233.0486739866055	-4181.186215056792
15600	48.73637618884088	-4229.901560860269	-4181.165184671428
15800	49.80054211313579	-4225.39789855824	-4175.597356445104
16000	51.99604540429832	-4223.792226161697	-4171.796180757398
16200	53.810845785258536	-4209.877379027572	-4156.066533242313
16400	55.999834097715954	-4210.782310553005	-4154.782476455289
16600	57.045586391351826	-4199.144228373044	-4142.098641981692
16800	56.639406828122894	-4185.198850044893	-4128.559443216771
17000	61.356598006701915	-4177.7019507692685	-4116.345352762566
17200	61.4707596085604	-4173.518500944257	-4112.047741335697
17400	60.8593097194359	-4164.0618611881055	-4103.202551468669
17600	61.071373587161204	-4153.1691848761075	-4092.097811288946
17800	62.39410458827946	-4164.512505564193	-4102.118400975914
18000	60.41210471506394	-4160.79616675694	-4100.384062041876
18200	59.452756657232285	-4151.2101547351685	-4091.757398077936
18400	61.1484204059794	-4149.522571174538	-4088.3741507685586
18600	63.53158032700666	-4151.03889926097	-4087.507318933963
18800	63.55774496155434	-4139.749567502743	-4076.1918225411887
19000	60.41085595038415	-4141.0963524955205	-4080.685496545136
19200	58.89774687307307	-4142.4411631649045	-4083.5434162918314
19400	70.8574824792898	-4134.572378829087	-4063.714896349797
19600	63.320022548349094	-4131.258178555114	-4067.9381560067645
19800	65.66542560970689	-4126.047869857554	-4060.3824442478476
20000	64.38124050858237	-4122.707196570258	-4058.3259560616757
20200	64.11088727368401	-4120.407614739279	-4056.296727465595
20400	64.28863298327356	-4125.958076936176	-4061.669443952903
20600	65.90173773350573	-4126.205392795869	-4060.303655062363
20800	68.85553056148939	-4125.70144037936	-4056.8459098178705
21000	67.93086923286859	-4119.945925017599	-4052.01505578473
21200	68.63913017741405	-4116.607142585032	-4047.968012407618
21400	71.13354120632654	-4116.332601090911	-4045.1990598845846
21600	68.07530405962264	-4108.994429198264	-4040.919125138641
21800	76.14702668170315	-4115.899518747027	-4039.752492065324
22000	71.9693630927231	-4101.688743799239	-4029.719380706516
22200	74.0756097145143	-4103.197322798667	-4029.121713084153
22400	71.32666668265685	-4099.536051762133	-4028.2093850794763
22600	73.0265809284012	-4105.366040217699	-4032.3394592892982
22800	76.2342654893446	-4099.543781636152	-4023.3095161468073
23000	72.10998213101345	-4096.956401270845	-4024.8464191398316
23200	69.9348331997049	-4094.0367579789054	-4024.1019247792005
23400	71.03080633031855	-4098.4901751872985	-4027.45936885698
23600	72.50458592944356	-4099.814818428897	-4027.310232499453
23800	71.37228881112293	-4104.078483634174	-4032.7061948230507
24000	73.02953799920382	-4091.272421881669	-4018.242883882465
24200	76.46933788182253	-4081.252003513899	-4004.7826656320767
24400	73.64433042556487	-4054.570076383574	-3980.925745958009
24600	74.26435822484784	-4024.945675252927	-3950.681317028079
24800	69.59577240789736	-4002.2307423659527	-3932.634969958055
25000	64.28050247179965	-4004.7412495005924	-3940.460747028793
25200	64.31004488286747	-3967.231557777235	-3902.921512894368
25400	64.58043532140739	-3956.6666168680117	-3892.086181546604
25600	68.30076595300746	-3951.30910710566	-3883.0083411526525
25800	72.43137800683647	-3944.8929530395103	-3872.461575032674
26000	75.74441111683166	-3941.8442547738177	-3866.099843656986
26200	79.81629998891627	-3945.462117146834	-3865.6458171579175
26400	79.74497639679697	-3933.7428572976037	-3853.9978809008066
26600	80.9385844299842	-3931.222694264069	-3850.284109834085
26800	76.88904582212784	-3928.604397795545	-3851.7153519734175
27000	77.27270011059171	-3913.75096286696	-3836.478262756368
27200	75.52835798522892	-3915.3551307312628	-3839.826772746034
27400	70.3813228556772	-3916.809650473779	-3846.428327618102
27600	73.6928421504385	-3920.8068519308204	-3847.114009780382
27800	75.40974841517819	-3917.567579097124	-3842.157830681946
28000	77.02507131911581	-3914.6138768418577	-3837.588805522742
28200	74.50964122933419	-3913.849291726178	-3839.3396504968437
28400	85.38663453793971	-3925.7777218281058	-3840.391087290166
28600	84.9992813374106	-3922.587150869958	-3837.5878695325473
28800	77.97192846062572	-3920.075368736673	-3842.1034402760474
29000	77.62146087096377	-3915.1424554327846	-3837.5209945618208
29200	75.31515199284583	-3913.1501661578604	-3837.8350141650144
29400	81.4332709101215	-3926.364853979657	-3844.9315830695355
29600	80.77279476614493	-3920.2959037469063	-3839.523108980761
29800	81.95658314922296	-3923.5926115513676	-3841.636028402145
30000	84.13967030529649	-3925.8433025774452	-3841.7036322721488
30200	81.83568584519016	-3904.221848651906	-3822.3861628067157
30400	85.3237430142091	-3897.8839581270763	-3812.5602151128674
30600	84.55479286062607	-3893.7028694186633	-3809.1480765580372
30800	78.71901397752141	-3888.9852173966046	-3810.266203419083
31000	80.06601012847543	-3901.723682459945	-3821.6576723314697
31200	77.26119789847309	-3900.855165370379	-3823.5939674719057
31400	83.35665111407546	-3899.1509338400824	-3815.794282726007
31600	72.53403217109953	-3906.170670910783	-3833.6366387396833
31800	72.65162650904266	-3908.5218562598156	-3835.870229750773
32000	72.5159916280372	-3902.3838223493563	-3829.867830721319
32200	70.62462106361997	-3908.703779715227	-3838.079158651607
32400	72.91359098089625	-3903.3931482047237	-3830.4795572238277
32600	86.16978185809864	-3904.782940092059	-3818.6131582339603
32800	77.59909166919194	-3903.0699920579227	-3825.4709003887306
33000	78.71373816819379	-3903.1250365524666	-3824.411298384273
33200	80.01149631479107	-3901.3070601568575	-3821.2955638420663
33400	71.89344264366491	-3900.4322007199307	-3828.538758076266
33600	72.25148677681442	-3898.0450409267005	-3825.793554149886
33800	74.54370534000383	-3902.9219543692197	-3828.378249029216
34000	80.70728650095677	-3906.156480245025	-3825.449193744068
34200	81.05301686902581	-3904.3176188560906	-3823.264601987065
34400	80.70189421180763	-3898.6421554838607	-3817.9402612720532
34600	81.27396452140627	-3900.3002733613403	-3819.026308839934
34800	86.26927721818245	-3901.0315923805	-3814.7623151623175
35000	84.87120897810787	-3897.5465348370158	-3812.675325858908
35200	86.74151112369819	-3895.2180714405017	-3808.4765603168034
35400	83.37202689698694	-3894.5582481975707	-3811.186221300584
35600	82.03759361113006	-3896.610001842162	-3814.572408231032
35800	80.72836304764435	-3893.517007146365	-3812.7886440987204
36000	84.42332621525675	-3891.744750428851	-3807.3214242135946
36200	83.63186215946875	-3892.524621855825	-3808.8927596963563
36400	84.42200534131993	-3889.5763889669342	-3805.154383625614
36600	85.44414932907978	-3892.7339054464896	-3807.28975611741
36800	86.04695508966421	-3890.7217240895534	-3804.6747689998892
37000	82.48383704558488	-3894.551264837893	-3812.067427792308
37200	83.79134705955875	-3899.837505255366	-3816.0461581958075
37400	89.4325193364968	-3896.0628293453046	-3806.630310008808
37600	82.60476500810054	-3893.9224980580184	-3811.317733049918
37800	82.9289960522721	-3901.8460474412955	-3818.9170513890235
38000	80.45470481982002	-3902.4696924625573	-3822.014987642737
38200	77.79295980076407	-3905.2315980090852	-3827.438638208321
38400	85.65702750754836	-3897.9017638660102	-3812.244736358462
38600	81.85224487109342	-3896.8181038679277	-3814.9658589968344
38800	86.9758448440577	-3887.844415817419	-3800.8685709733613
39000	88.52125932664187	-3884.1901567537843	-3795.6688974271424
39200	80.33949929763831	-3883.652947067381	-3803.3134477697427
39400	87.56941633429626	-3884.5943130937426	-3797.024896759446
39600	88.5421443347563	-3886.0246734007314	-3797.482529065975
39800	83.53580354731697	-3874.4635824892384	-3790.9277789419216
40000	81.11016525124079	-3871.3068967959903	-3790.1967315447496
40200	77.3318335086918	-3874.7267726943674	-3797.3949391856754
40400	74.84383225982118	-3881.0394207365503	-3806.195588476729
40600	80.3781655179004	-3885.654996281565	-3805.2768307636647
40800	74.07318342495945	-3881.953432340973	-3807.8802489160134
41000	71.37749120165465	-3876.768729653784	-3805.391238452129
41200	74.01787763284582	-3880.050788806106	-3806.0329111732603
41400	74.88139489475302	-3877.6469590146917	-3802.7655641199385
41600	75.00391840696433	-3880.188075820543	-3805.1841574135788
41800	79.7608485594153	-3881.9383379093547	-3802.1774893499396
42000	80.09004474751512	-3880.500455671236	-3800.410410923721
42200	81.40981144595835	-3879.4137710331784	-3798.00395958722
42400	87.67044948560736	-3875.0202750235294	-3787.3498255379222
42600	78.92109318425621	-3878.8169518540544	-3799.895858669798
42800	85.81859462200377	-3881.037612608356	-3795.2190179863524
43000	85.1185582296856	-3875.0872257448223	-3789.9686675151365
43200	86.85679757548829	-3875.011147223647	-3788.154349648159
43400	95.42214512568722	-3886.0534006242547	-3790.6312554985675
43600	84.54368818790248	-3889.599494929513	-3805.055806741611
43800	94.26077004572677	-3897.1596744643357	-3802.8989044186087
44000	92.1884535483429	-3892.400457260802	-3800.212003712459
44200	84.42347568135334	-3896.4068461078127	-3811.9833704264593
44400	90.24413589770404	-3910.6101338161207	-3820.3659979184167
44600	91.11166768374989	-3901.1060164411174	-3809.9943487573673
44800	92.30590138813625	-3895.137067463151	-3802.831166075015
45000	88.13954288933233	-3889.35089006514	-3801.2113471758075
45200	82.88994925252668	-3899.343799318244	-3816.4538500657172
45400	83.02749777979834	-3896.271045304396	-3813.2435475245975
45600	87.28906005215586	-3902.4011390356427	-3815.1120789834868
45800	94.35162553633013	-3916.4600980504956	-3822.1084725141654
46000	89.67467008341465	-3915.7190563430972	-3826.0443862596826
46200	92.71168727567381	-3917.4289007213893	-3824.7172134457155
46400	92.77536569644039	-3916.926626884361	-3824.1512611879207
46600	92.2685742486548	-3910.429143200784	-3818.1605689521293
46800	94.05634118568545	-3899.9482495033553	-3805.8919083176697
47000	99.74760797262975	-3901.794371180782	-3802.0467632081522
47200	99.35643806686521	-3889.770536421558	-3790.4140983546927
47400	89.0287677836591	-3893.5682565708757	-3804.5394887872167
47600	86.54060611309143	-3898.284102971726	-3811.7434968586344
47800	91.14605531654477	-3903.109614272844	-3811.963558956299
48000	81.70114402468089	-3901.3883282771494	-3819.6871842524683
48200	83.13894859769634	-3904.5522949163314	-3821.413346318635
48400	90.00184275807202	-3899.6611809781675	-3809.6593382200954
48600	83.17680234583995	-3898.877829357368	-3815.701027011528
48800	84.29746801199926	-3895.3802945666303	-3811.082826554631
49000	86.82949672621626	-3890.505965562336	-3803.6764688361195
49200	84.21705611504484	-3894.72056804834	-3810.503511933295
49400	85.74138400998064	-3902.6577323796882	-3816.9163483697075
49600	84.47151953460843	-3894.003700742014	-3809.5321812074058
49800	86.05150726505093	-3889.7733756373027	-3803.7218683722517
50000	85.56529019736418	-3894.8371551815208	-3809.2718649841568
50200	75.72955763130375	-3901.809506067985	-3826.079948436681
50400	85.19543070698639	-3893.9424706610066	-3808.7470399540202
50600	78.88264429405909	-3884.4706773351654	-3805.5880330411064
50800	75.68777483046377	-3877.3235801500737	-3801.63580531961
51000	76.48607969565855	-3879.041922868033	-3802.5558431723744
51200	74.50556412778846	-3875.9855121141095	-3801.479947986321
51400	80.97866773562696	-3879.805497267136	-3798.8268295315092
51600	78.6445147477892	-3880.041746142053	-3801.3972313942636
51800	80.61727998100133	-3867.8249742394323	-3787.207694258431
52000	75.77635533358665	-3862.486428530272	-3786.7100731966852
52200	74.65084865832092	-3865.0638590223616	-3790.4130103640405
52400	79.86351695879343	-3855.6131493360404	-3775.749632377247
52600	80.83848180726125	-3858.794130762032	-3777.955648954771
52800	77.60397721825193	-3859.9823467918372	-3782.378369573585
53000	84.75455720411087	-3850.4594567858285	-3765.7048995817177
53200	82.60417658541735	-3853.435786643307	-3770.8316100578895
53400	84.90201040343526	-3847.4358488399657	-3762.5338384365305
53600	78.86833004492539	-3839.1887041400046	-3760.3203740950794
53800	79.45666087007142	-3832.8186881401325	-3753.362027270061
54000	83.51975529188135	-3829.370440224408	-3745.8506849325267
54200	75.76486007306579	-3826.100478728736	-3750.3356186556703
54400	75.7350811481815	-3826.857286790237	-3751.1222056420556
54600	76.94919969343485	-3818.4439801749354	-3741.4947804815006
54800	72.47134418097254	-3815.517685729606	-3743.0463415486333
55000	76.71303949891335	-3821.2853365189007	-3744.572297019987
55200	78.0003062468671	-3819.928504872028	-3741.928198625161
55400	79.53480583876137	-3816.227697426329	-3736.692891587568
55600	76.43007556223849	-3820.521317740151	-3744.0912421779126
55800	79.02379073416857	-3823.0829714333127	-3744.0591806991442
56000	72.21198417752287	-3829.060716180836	-3756.848732003313
56200	72.97197491523514	-3828.6046575960177	-3755.6326826807826
56400	76.94817260768777	-3827.1141039843096	-3750.1659313766218
56600	72.03795552477145	-3825.2765140460715	-3753.2385585213
56800	83.40917007887164	-3826.957060867061	-3743.5478907881893
57000	82.96282979541068	-3824.6570618828287	-3741.694232087418
57200	76.70858861955935	-3828.864887102294	-3752.156298482734
57400	73.99880597118892	-3830.345856828315	-3756.347050857126
57600	71.70172738508829	-3836.15565111481	-3764.4539237297217
57800	75.82964488974785	-3832.303747237116	-3756.4741023473684
58000	79.91370044325498	-3831.7790392375605	-3751.8653387943054
58200	74.71874121057176	-3832.1389502451343	-3757.4202090345625
58400	78.55603616278083	-3827.2704555344394	-3748.7144193716586
58600	76.69275850003764	-3825.4974057472286	-3748.804647247191
58800	76.27844184083763	-3827.1995678349463	-3750.9211259941085
59000	76.54140658526246	-3835.8014415719836	-3759.260034986721
59200	70.59840510712499	-3823.2422038811455	-3752.6437987740205
59400	72.15859054627344	-3821.6690519450376	-3749.510461398764
59600	71.6912519934648	-3818.9848522890898	-3747.293600295625
59800	70.1822801584352	-3819.977879435713	-3749.7955992772777
60000	68.92434832924778	-3827.131780831785	-3758.207432502537
60200	70.67974326559998	-3827.9681224897954	-3757.2883792241955
60400	76.04799044833635	-3826.414151738111	-3750.3661612897745
60600	74.89720361624191	-3827.450178348806	-3752.552974732564
60800	66.48364107986511	-3825.4250533144113	-3758.941412234546
61000	67.36158538742168	-3820.4718163913594	-3753.1102310039378
61200	75.08040760145207	-3831.9384268689564	-3756.8580192675045
61400	71.85477821661271	-3825.596420399931	-3753.741642183318
61600	72.1203876010986	-3828.4143571385016	-3756.293969537403
61800	75.82098624809149	-3827.03023605109	-3751.2092498029983
62000	76.92535479426044	-3828.647720826609	-3751.722366032349
62200	78.2725619292235	-3825.4400911897646	-3747.167529260541
62400	70.77159499459955	-3817.5054431468607	-3746.733848152261
62600	70.44714038385287	-3821.4350740272357	-3750.987933643383
62800	75.61131729439501	-3822.32381640104	-3746.712499106645
63000	67.43261024446035	-3824.391746009788	-3756.959135765328
63200	72.8412284514361	-3823.9203142305473	-3751.079085779111
63400	75.2610942457025	-3824.8289076992933	-3749.5678134535906
63600	74.0623016873427	-3827.8959532370627	-3753.83365154972
63800	75.6480799656235	-3832.9499742866474	-3757.301894321024
64000	75.4117058339537	-3829.404672927834	-3753.99296709388
64200	77.0261572296649	-3833.248038437229	-3756.221881207564
64400	72.05845916370497	-3826.460961548091	-3754.402502384386
64600	66.00020081745132	-3823.096567319691	-3757.0963665022396
64800	69.76354103191031	-3820.9625972090544	-3751.199056177144
65000	68.5715769368912	-3820.1320143778394	-3751.560437440948
65200	68.48410917149272	-3820.313149152443	-3751.8290399809503
65400	67.51647314494369	-3820.0624217105456	-3752.545948565602
65600	61.29740489650387	-3818.0957056120537	-3756.79830071555
65800	66.29499885042641	-3813.003023229773	-3746.7080243793466
66000	62.97332369326016	-3807.595200657023	-3744.6218769637626
66200	68.10329089961654	-3817.4095035899472	-3749.3062126903305
66400	73.19318630912505	-3816.346464093509	-3743.153277784384
66600	69.58724111211218	-3811.245739366084	-3741.6584982539716
66800	71.38650604312961	-3806.9450323349624	-3735.558526291833
67000	71.33328129269375	-3806.5495051217085	-3735.216223829015
67200	74.70402015824244	-3807.0763150595762	-3732.3722949013336
67400	69.72766994563443	-3806.706137398046	-3736.9784674524117
67600	69.77587902055217	-3808.968751456613	-3739.192872436061
67800	68.79779621652783	-3808.1455374080915	-3739.3477411915637
68000	67.45653136513948	-3806.113614090842	-3738.6570827257024
68200	62.2682722434627	-3798.5845443058442	-3736.3162720623814
68400	65.09260598690402	-3809.271768689117	-3744.179162702213
68600	66.91485247126045	-3809.3473971475983	-3742.432544676338
68800	63.81076170057813	-3804.7444867684153	-3740.9337250678373
69000	63.35229214974057	-3804.0170756751895	-3740.664783525449
69200	67.72723940883931	-3808.254815487061	-3740.5275760782215
69400	62.63661414313172	-3809.482606773774	-3746.8459926306423
69600	60.94620103762954	-3810.357350233753	-3749.4111491961235
69800	64.36080016655028	-3814.059216955949	-3749.698416789399
70000	65.60705520680992	-3811.8152056905074	-3746.2081504836974
70200	65.04061527959846	-3822.52468268499	-3757.484067405391
70400	58.84147914220476	-3820.738835000956	-3761.8973558587513
70600	61.35086231289789	-3819.0926822715082	-3757.7418199586104
70800	58.49069700212104	-3816.4079634849268	-3757.9172664828056
71000	46.2832072072231	-3825.1117155360075	-3778.828508328784
71200	56.61223740116864	-3829.846309087897	-3773.2340716867284
71400	50.164382265473314	-3829.6963971935193	-3779.532014928046
71600	50.19532749749754	-3817.031084148591	-3766.8357566510936
71800	46.56985881291069	-3811.827459829293	-3765.257601016382
72000	49.47787368490527	-3810.707217891272	-3761.229344206367
72200	51.446988307961796	-3807.708249650148	-3756.261261342186
72400	48.45786983752353	-3805.357076141162	-3756.8992063036385
72600	49.472060972354384	-3808.0301885225645	-3758.55812755021
72800	47.500587579724574	-3808.13222708639	-3760.631639506665
73000	47.16695346641301	-3814.3308455240826	-3767.1638920576697
73200	45.960883117578156	-3808.830582808046	-3762.8696996904678
73400	46.954965718764186	-3803.8688090080987	-3756.9138432893346
73600	46.983959353640486	-3805.008408244392	-3758.0244488907515
73800	51.26223349886607	-3805.648544078079	-3754.386310579213
74000	50.73961902599146	-3805.1446366248406	-3754.405017598849
74200	51.892754375233295	-3816.448949468415	-3764.5561950931815
74400	47.64109542283879	-3798.112709949839	-3750.4716145270004
74600	45.432648536353355	-3800.44702014197	-3755.0143716056164
74800	46.766477371019676	-3801.8125869817186	-3755.0461096106987
75000	51.35026267967916	-3804.836941180153	-3753.486678500474
75200	44.93927024684378	-3805.5587849462668	-3760.619514699423
75400	45.849057729916765	-3801.0814861942467	-3755.23242846433
75600	50.0075325035453	-3794.962510183491	-3744.9549776799454
75800	42.14330337144653	-3804.008117539114	-3761.8648141676676
76000	37.670900624701076	-3798.8925912753148	-3761.2216906506137
76200	43.10118892432864	-3804.0879759739973	-3760.9867870496687
76400	42.77578487936371	-3807.4645226923394	-3764.688737812976
76600	43.23642327440831	-3811.5785643171585	-3768.34214104275
76800	44.402998707431145	-3800.5525303279214	-3756.1495316204905
77000	46.115118628176184	-3806.0863853207775	-3759.971266692601
77200	43.48503337407379	-3806.207318277104	-3762.7222849030304
77400	43.08936105699468	-3799.3271045360307	-3756.237743479036
77600	45.69211936253567	-3810.486055351777	-3764.793935989241
77800	47.77483818040102	-3804.179583076343	-3756.4047448959423
78000	48.444803474580496	-3805.128606249281	-3756.6838027747003
78200	48.12281737131447	-3814.25696600182	-3766.1341486305055
78400	47.30992834830865	-3812.0640955809226	-3764.754167232614
78600	44.37138872803584	-3812.437242212063	-3768.0658534840272
78800	50.69653004581684	-3809.625129913628	-3758.928599867811
79000	49.76099093210011	-3816.0045811432497	-3766.2435902111497
79200	49.070364394148505	-3807.2866218077684	-3758.21625741362
79400	47.814970957648164	-3812.868713191619	-3765.0537422339708
79600	51.76572269921429	-3814.5943734782277	-3762.8286507790135
79800	51.24763006252855	-3818.807579433868	-3767.5599493713394
80000	51.058398186735566	-3825.6320479711976	-3774.573649784462
80200	50.941627558053064	-3813.9525512114155	-3763.0109236533626
80400	49.790450511767766	-3809.2138898936805	-3759.423439381913
80600	52.53134311044849	-3817.116143677425	-3764.5848005669764
80800	55.83135108208887	-3824.627268232344	-3768.795917150255
81000	54.490448378560984	-3810.6723718962908	-3756.18192351773
81200	56.570797285204534	-3813.067001805197	-3756.4962045199923
81400	45.877415126366984	-3814.8212759143385	-3768.9438607879715
81600	40.51284900043668	-3810.6472762411736	-3770.134427240737
81800	45.43627722321349	-3803.314947002345	-3757.8786697791315
82000	51.36039053655324	-3803.432052153537	-3752.071661616984
82200	51.94763855300011	-3809.5526425189532	-3757.605003965953
82400	47.469266915918816	-3814.0187436542233	-3766.5494767383043
82600	54.63714194259159	-3821.0264178552825	-3766.389275912691
82800	55.0656600002772	-3814.0606834993687	-3758.9950234990915
83000	47.275844319876995	-3807.4694915804826	-3760.1936472606058
83200	54.60564461899924	-3809.4130391089197	-3754.8073944899206
83400	51.77994822580274	-3815.685356647295	-3763.905408421492
83600	48.02311931115392	-3826.3915864334754	-3778.3684671223214
83800	50.62456375788148	-3814.4908540567117	-3763.8662902988303
84000	53.14896949970891	-3817.327237755895	-3764.178268256186
84200	47.57539319491398	-3822.9275192752502	-3775.3521260803363
84400	56.223427273364585	-3826.519169131125	-3770.2957418577607
84600	57.82369613979112	-3806.203570258639	-3748.379874118848
84800	55.40820512787759	-3804.4443039453695	-3749.036098817492
85000	50.75759076154102	-3809.989292994772	-3759.231702233231
85200	49.909294973509674	-3812.427875527047	-3762.5185805535375
85400	49.40057106641846	-3810.14015854585	-3760.739587479432
85600	52.49743946966077	-3809.4561411419936	-3756.958701672333
85800	47.69465509831984	-3809.0662189459267	-3761.371563847607
86000	44.58039887744021	-3810.1110529246894	-3765.5306540472493
86200	58.8660677711901	-3807.4979939512964	-3748.6319261801063
86400	46.32541778379847	-3812.2235082902616	-3765.898090506463
86600	55.5862016251632	-3804.9027505939316	-3749.3165489687685
86800	53.202397996923	-3810.9998699229213	-3757.7974719259983
87000	53.45550136144038	-3803.0616737595947	-3749.6061723981543
87200	55.03309290600342	-3805.8620089311826	-3750.8289160251793
87400	49.69357674775266	-3807.8948321517278	-3758.201255403975
87600	53.24947128209907	-3814.165527273177	-3760.916055991078
87800	52.42635239707879	-3816.5021773719054	-3764.0758249748264
88000	53.95903592033577	-3822.581104760278	-3768.622068839942
88200	50.91247561700393	-3801.302621408025	-3750.390145791021
88400	51.256880898963324	-3799.968078154229	-3748.7111972552657
88600	44.71169719367419	-3796.439214351325	-3751.7275171576507
88800	56.10994927497566	-3799.2700744064223	-3743.1601251314464
89000	53.57193325806499	-3801.0689548830933	-3747.497021625028
89200	57.86505376615264	-3808.071258520869	-3750.206204754716
89400	54.03038001983462	-3806.4827518701777	-3752.4523718503433
89600	50.08851248670013	-3804.0096171954706	-3753.9211047087706
89800	46.27834527136548	-3812.4225648147685	-3766.144219543403
90000	52.07912901194063	-3812.929748632061	-3760.8506196201206
90200	51.09394583808771	-3820.589393462984	-3769.4954476248963
90400	51.42942542457509	-3821.3032607946366	-3769.8738353700614
90600	53.86943220955616	-3814.885156346957	-3761.015724137401
90800	53.114466692442726	-3808.9937858042344	-3755.8793191117916
91000	48.143455005223785	-3811.6041811849173	-3763.4607261796937
91200	49.40695997896077	-3820.0004403130074	-3770.5934803340465
91400	48.51332319232864	-3827.334548455822	-3778.8212252634935
91600	51.57756433859782	-3823.7636251031504	-3772.1860607645526
91800	49.65014525791082	-3824.3387538240295	-3774.6886085661185
92000	48.57783857019332	-3818.900258091273	-3770.3224195210796
92200	46.918049030628765	-3819.635636324992	-3772.717587294363
92400	54.41446273678238	-3815.8689458358167	-3761.4544830990344
92600	48.42588476036029	-3815.374657838334	-3766.948773077974
92800	53.734034807359635	-3815.56004444503	-3761.8260096376707
93000	46.74652433470975	-3813.3247152567387	-3766.578190922029
93200	47.15003908711983	-3807.4168142479957	-3760.266775160876
