# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
1941	Slovenian	FLOW	t eː ʧ i	1 7 2 7	AXBZ	TECI	12	12.T.C 12.E.V 12.C.C 12.I.V	2.0 1.5 1.75 0.8	teːʧi	0	411
2135	Ukrainian	FLOW	t ɛ k t ɪ	1 7 1 1 7	AXMBZ	TEKTI	13	13.T.C 13.E.V 13.K.c 13.T.C 13.I.V	2.0 1.5 1.1 1.75 0.8	tɛktɪ	0	415
2599	Štokavian	FLOW	t e ʨ i	1 7 2 7	AXBZ	TECI	16	16.T.C 16.E.V 16.C.C 16.I.V	2.0 1.5 1.75 0.8	teʨi	0	411
#
44	Belarusian	FLOWER	kʲ vʲ e t k a	1 3 7 1 1 7	ACXMBZ	KBETKA	1	1.K.C 1.B.C 1.E.V 1.T.c 1.K.C 1.A.V	2.0 1.5 1.5 1.1 1.75 0.8	kʲvʲetka	0	416
236	Bulgarian	FLOWER	ʦ v ɛ t ɛ	2 3 7 1 7	ACXBZ	CBETE	2	2.C.C 2.B.C 2.E.V 2.T.C 2.E.V	2.0 1.5 1.5 1.75 0.8	ʦvɛtɛ	0	416
556	Czech	FLOWER	k v j ɛ t	1 3 6 7 1	ACCXN	KBJET	4	4.K.C 4.B.C 4.J.C 4.E.V 4.T.c	2.0 1.5 1.5 1.5 0.8	kvjɛt	0	416
1243	Polish	FLOWER	k fʲ j a t	1 3 6 7 1	ACCXN	KBJAT	9	9.K.C 9.B.C 9.J.C 9.A.V 9.T.c	2.0 1.5 1.5 1.5 0.8	kfʲjat	0	416
1438	Russian	FLOWER	ʦ vʲ ɪ t o k	2 3 7 1 7 1	ACXBYN	CBITUK	10	10.C.C 10.B.C 10.I.V 10.T.C 10.U.V 10.K.c	2.0 1.5 1.5 1.75 1.3 0.8	ʦvʲɪtok	0	416
1629	Slovak	FLOWER	k ʋ ɛ t	1 6 7 1	ACXN	KWET	11	11.K.C 11.W.C 11.E.V 11.T.c	2.0 1.5 1.5 0.8	kʋɛt	0	416
1829	Slovenian	FLOWER	ʦ ʋ eː t	2 6 7 1	ACXN	CWET	12	12.C.C 12.W.C 12.E.V 12.T.c	2.0 1.5 1.5 0.8	ʦʋeːt	0	416
2027	Ukrainian	FLOWER	k ʋʲ i t k ɐ	1 6 7 1 1 7	ACXMBZ	KWITKE	13	13.K.C 13.W.C 13.I.V 13.T.c 13.K.C 13.E.V	2.0 1.5 1.5 1.1 1.75 0.8	kʋʲitkɐ	0	416
2483	Štokavian	FLOWER	ʦ ʋ j eː t	2 6 6 7 1	ACBXN	CWJET	16	16.C.C 16.W.C 16.J.C 16.E.V 16.T.c	2.0 1.5 1.75 1.5 0.8	ʦʋjeːt	0	416
#
161	Belarusian	FLY	lʲ æ t a ʦʲ	5 7 1 7 2	AXBYN	LETAC	1	1.L.C 1.E.V 1.T.C 1.A.V 1.C.c	2.0 1.5 1.75 1.3 0.8	lʲætaʦʲ	0	417
355	Bulgarian	FLY	l ɛ tʲ ɤ	5 7 1 7	AXBZ	LETE	2	2.L.C 2.E.V 2.T.C 2.E.V	2.0 1.5 1.75 0.8	lɛtʲɤ	0	417
421	Burgenland Čakavian	FLY	l ɛ t i t	5 7 1 7 1	AXBYN	LETIT	3	3.L.C 3.E.V 3.T.C 3.I.V 3.T.c	2.0 1.5 1.75 1.3 0.8	lɛtit	0	417
674	Czech	FLY	l ɛː t a t	5 7 1 7 1	AXBYN	LETAT	4	4.L.C 4.E.V 4.T.C 4.A.V 4.T.c	2.0 1.5 1.75 1.3 0.8	lɛːtat	0	417
741	Kajkavian	FLY	l æ t i t	5 7 1 7 1	AXBYN	LETIT	5	5.L.C 5.E.V 5.T.C 5.I.V 5.T.c	2.0 1.5 1.75 1.3 0.8	lætit	0	417
872	Latvian	FLY	l i d u ɔ̯ t	5 7 1 7 7 1	AXBYYN	LITYUT	6	6.L.C 6.I.V 6.T.C 6.Y.V 6.U.V 6.T.c	2.0 1.5 1.75 1.3 1.3 0.8	liduɔ̯t	0	417
989	Lithuanian	FLY	sʲ k rʲ ɪ sʲ tʲ ɪ	3 1 5 7 3 1 7	ACCYMBZ	SKRISTI	7	7.S.C 7.K.C 7.R.C 7.I.V 7.S.c 7.T.C 7.I.V	2.0 1.5 1.5 1.3 1.1 1.75 0.8	sʲkrʲɪsʲtʲɪ	0	423
990	Lithuanian	FLY	lʲ eː k tʲ ɪ	5 7 1 1 7	AXMBZ	LEKTI	7	7.L.C 7.E.V 7.K.c 7.T.C 7.I.V	2.0 1.5 1.1 1.75 0.8	lʲeːktʲɪ	0	417
1102	Macedonian	FLY	ʎ e t a	5 7 1 7	AXBZ	LETA	8	8.L.C 8.E.V 8.T.C 8.A.V	2.0 1.5 1.75 0.8	ʎeta	0	417
1103	Macedonian	FLY	ʎ e t n u v a	5 7 1 4 7 3 7	AXBCYBZ	LETNYBA	8	8.L.C 8.E.V 8.T.C 8.N.C 8.Y.V 8.B.C 8.A.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	ʎetnuva	0	417
1361	Polish	FLY	l a t a ʨ	5 7 1 7 2	AXBYN	LATAC	9	9.L.C 9.A.V 9.T.C 9.A.V 9.C.c	2.0 1.5 1.75 1.3 0.8	lataʨ	0	417
1362	Polish	FLY	l ɛ ʨ ɛ ʨ	5 7 2 7 2	AXBYN	LECEC	9	9.L.C 9.E.V 9.C.C 9.E.V 9.C.c	2.0 1.5 1.75 1.3 0.8	lɛʨɛʨ	0	417
1555	Russian	FLY	lʲ ɪ t a tʲ	5 7 1 7 1	AXBYN	LITAT	10	10.L.C 10.I.V 10.T.C 10.A.V 10.T.c	2.0 1.5 1.75 1.3 0.8	lʲɪtatʲ	0	417
1751	Slovak	FLY	ɫ ɛ c ɪ̯ ɛ c	5 7 1 7 7 1	AXBYYN	LECIEC	11	11.L.C 11.E.V 11.C.C 11.I.V 11.E.V 11.C.c	2.0 1.5 1.75 1.3 1.3 0.8	ɫɛcɪ̯ɛc	0	417
1953	Slovenian	FLY	l ɛː t a t i	5 7 1 7 1 7	AXBYBZ	LETATI	12	12.L.C 12.E.V 12.T.C 12.A.V 12.T.C 12.I.V	2.0 1.5 1.75 1.3 1.75 0.8	lɛːtati	0	417
2148	Ukrainian	FLY	lʲ i t ɑ t ɪ	5 7 1 7 1 7	AXBYBZ	LITATI	13	13.L.C 13.I.V 13.T.C 13.A.V 13.T.C 13.I.V	2.0 1.5 1.75 1.3 1.75 0.8	lʲitɑtɪ	0	417
2212	Čakavian (Cres)	FLY	l ɛ t ɛ t	5 7 1 7 1	AXBYN	LETET	14	14.L.C 14.E.V 14.T.C 14.E.V 14.T.c	2.0 1.5 1.75 1.3 0.8	lɛtɛt	0	417
2343	Čakavian (Istria)	FLY	l ɛ t ɛ t	5 7 1 7 1	AXBYN	LETET	15	15.L.C 15.E.V 15.T.C 15.E.V 15.T.c	2.0 1.5 1.75 1.3 0.8	lɛtɛt	0	417
2610	Štokavian	FLY	l e t j e t i	5 7 1 6 7 1 7	AXBCYBZ	LETJETI	16	16.L.C 16.E.V 16.T.C 16.J.C 16.E.V 16.T.C 16.I.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	letjeti	0	417
2611	Štokavian	FLY	l j eː t a t i	5 6 7 1 7 1 7	ACXBYBZ	LJETATI	16	16.L.C 16.J.C 16.E.V 16.T.C 16.A.V 16.T.C 16.I.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	ljeːtati	0	417
#
34	Belarusian	FOG	t u m a n	1 7 4 7 4	AXBYN	TYMAN	1	1.T.C 1.Y.V 1.M.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 0.8	tuman	0	424
226	Bulgarian	FOG	m ɐ ɡ ɫ a	4 7 1 5 7	AXBCZ	MEKLA	2	2.M.C 2.E.V 2.K.C 2.L.C 2.A.V	2.0 1.5 1.75 1.5 0.8	mɐɡɫa	0	425
545	Czech	FOG	m l ɦ a	4 5 3 7	AXBZ	MLHA	4	4.M.C 4.L.V 4.H.C 4.A.V	2.0 1.5 1.75 0.8	mlɦa	0	426
1232	Polish	FOG	m ɡ w a	4 1 6 7	ACCZ	MKWA	9	9.M.C 9.K.C 9.W.C 9.A.V	2.0 1.5 1.5 0.8	mɡwa	0	425
1428	Russian	FOG	t ʊ m a n	1 7 4 7 4	AXBYN	TYMAN	10	10.T.C 10.Y.V 10.M.C 10.A.V 10.N.c	2.0 1.5 1.75 1.3 0.8	tʊman	0	424
1619	Slovak	FOG	ɦ m ɫ a	3 4 5 7	ACCX	HMLA	11	11.H.C 11.M.C 11.L.C 11.A.V	2.0 1.5 1.5 1.5	ɦmɫa	0	425
1817	Slovenian	FOG	m ɛ ɡ l a	4 7 1 5 7	AXBCZ	MEKLA	12	12.M.C 12.E.V 12.K.C 12.L.C 12.A.V	2.0 1.5 1.75 1.5 0.8	mɛɡla	0	425
2017	Ukrainian	FOG	t ʊ m ɑ n	1 7 4 7 4	AXBYN	TYMAN	13	13.T.C 13.Y.V 13.M.C 13.A.V 13.N.c	2.0 1.5 1.75 1.3 0.8	tʊmɑn	0	424
2473	Štokavian	FOG	m a ɡ l a	4 7 1 5 7	AXBCZ	MAKLA	16	16.M.C 16.A.V 16.K.C 16.L.C 16.A.V	2.0 1.5 1.75 1.5 0.8	maɡla	0	425
#
15	Belarusian	FOOT	n a ʁ a	4 7 5 7	AXBZ	NARA	1	1.N.C 1.A.V 1.R.C 1.A.V	2.0 1.5 1.75 0.8	naʁa	0	427
206	Bulgarian	FOOT	k r a k	1 5 7 1	ACXN	KRAK	2	2.K.C 2.R.C 2.A.V 2.K.c	2.0 1.5 1.5 0.8	krak	0	428
422	Burgenland Čakavian	FOOT	n u̯ ɔ ɡ a	4 7 7 1 7	AXYBZ	NYUKA	3	3.N.C 3.Y.V 3.U.V 3.K.C 3.A.V	2.0 1.5 1.3 1.75 0.8	nu̯ɔɡa	0	427
525	Czech	FOOT	n o ɦ a	4 7 3 7	AXBZ	NUHA	4	4.N.C 4.U.V 4.H.C 4.A.V	2.0 1.5 1.75 0.8	noɦa	0	427
742	Kajkavian	FOOT	n u̯ o ɡ ɒ	4 7 7 1 7	AXYBZ	NYUKO	5	5.N.C 5.Y.V 5.U.V 5.K.C 5.O.V	2.0 1.5 1.3 1.75 0.8	nu̯oɡɒ	0	427
873	Latvian	FOOT	k aː j a	1 7 6 7	AXBZ	KAJA	6	6.K.C 6.A.V 6.J.C 6.A.V	2.0 1.5 1.75 0.8	kaːja	0	432
991	Lithuanian	FOOT	k oː j ɛ	1 7 6 7	AXBZ	KUJE	7	7.K.C 7.U.V 7.J.C 7.E.V	2.0 1.5 1.75 0.8	koːjɛ	0	432
1104	Macedonian	FOOT	n o ɡ a	4 7 1 7	AXBZ	NUKA	8	8.N.C 8.U.V 8.K.C 8.A.V	2.0 1.5 1.75 0.8	noɡa	0	427
1212	Polish	FOOT	s t ɔ p a	3 1 7 1 7	ACYBZ	STUPA	9	9.S.C 9.T.C 9.U.V 9.P.C 9.A.V	2.0 1.5 1.3 1.75 0.8	stɔpa	0	435
1409	Russian	FOOT	s t ʊ p nʲ a	3 1 7 1 4 7	ACYBCZ	STYPNA	10	10.S.C 10.T.C 10.Y.V 10.P.C 10.N.C 10.A.V	2.0 1.5 1.3 1.75 1.5 0.8	stʊpnʲa	0	435
1600	Slovak	FOOT	n ɔ ɦ a	4 7 3 7	AXBZ	NUHA	11	11.N.C 11.U.V 11.H.C 11.A.V	2.0 1.5 1.75 0.8	nɔɦa	0	427
1797	Slovenian	FOOT	n oː ɡ a	4 7 1 7	AXBZ	NUKA	12	12.N.C 12.U.V 12.K.C 12.A.V	2.0 1.5 1.75 0.8	noːɡa	0	427
1998	Ukrainian	FOOT	n ɔ ɦ ɑ	4 7 3 7	AXBZ	NUHA	13	13.N.C 13.U.V 13.H.C 13.A.V	2.0 1.5 1.75 0.8	nɔɦɑ	0	427
2213	Čakavian (Cres)	FOOT	n ɔ ɡ a	4 7 1 7	AXBZ	NUKA	14	14.N.C 14.U.V 14.K.C 14.A.V	2.0 1.5 1.75 0.8	nɔɡa	0	427
2344	Čakavian (Istria)	FOOT	n ɔ ɡ a	4 7 1 7	AXBZ	NUKA	15	15.N.C 15.U.V 15.K.C 15.A.V	2.0 1.5 1.75 0.8	nɔɡa	0	427
2452	Štokavian	FOOT	n o ɡ a	4 7 1 7	AXBZ	NUKA	16	16.N.C 16.U.V 16.K.C 16.A.V	2.0 1.5 1.75 0.8	noɡa	0	427
2453	Štokavian	FOOT	s t o p a l o	3 1 7 1 7 5 7	ACYBYBZ	STUPALU	16	16.S.C 16.T.C 16.U.V 16.P.C 16.A.V 16.L.C 16.U.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	stopalo	0	435
#
40	Belarusian	FOREST	lʲ e s	5 7 3	AXN	LES	1	1.L.C 1.E.V 1.S.c	2.0 1.5 0.8	lʲes	0	436
232	Bulgarian	FOREST	ɡ o r a	1 7 5 7	AXBZ	KURA	2	2.K.C 2.U.V 2.R.C 2.A.V	2.0 1.5 1.75 0.8	ɡora	0	437
552	Czech	FOREST	l ɛ s	5 7 3	AXN	LES	4	4.L.C 4.E.V 4.S.c	2.0 1.5 0.8	lɛs	0	436
1239	Polish	FOREST	l a s	5 7 3	AXN	LAS	9	9.L.C 9.A.V 9.S.c	2.0 1.5 0.8	las	0	436
1434	Russian	FOREST	lʲ e s	5 7 3	AXN	LES	10	10.L.C 10.E.V 10.S.c	2.0 1.5 0.8	lʲes	0	436
1626	Slovak	FOREST	ɫ ɛ s	5 7 3	AXN	LES	11	11.L.C 11.E.V 11.S.c	2.0 1.5 0.8	ɫɛs	0	436
1823	Slovenian	FOREST	l ɛː s	5 7 3	AXN	LES	12	12.L.C 12.E.V 12.S.c	2.0 1.5 0.8	lɛːs	0	436
1824	Slovenian	FOREST	ɡ ɔ s t	1 7 3 1	AXLN	KUST	12	12.K.C 12.U.V 12.S.c 12.T.c	2.0 1.5 1.1 0.8	ɡɔst	0	445
2023	Ukrainian	FOREST	lʲ i s	5 7 3	AXN	LIS	13	13.L.C 13.I.V 13.S.c	2.0 1.5 0.8	lʲis	0	436
2479	Štokavian	FOREST	ʃ u m a	3 7 4 7	AXBZ	SYMA	16	16.S.C 16.Y.V 16.M.C 16.A.V	2.0 1.5 1.75 0.8	ʃuma	0	444
#
136	Belarusian	FOUR	ʧ a t ɨ r ɨ	2 7 1 7 5 7	AXBYBZ	CATIRI	1	1.C.C 1.A.V 1.T.C 1.I.V 1.R.C 1.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧatɨrɨ	0	449
330	Bulgarian	FOUR	ʧ ɛ t i r i	2 7 1 7 5 7	AXBYBZ	CETIRI	2	2.C.C 2.E.V 2.T.C 2.I.V 2.R.C 2.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧɛtiri	0	449
650	Czech	FOUR	ʧ t ɪ r̝ ɪ	2 1 7 5 7	ACYBZ	CTIRI	4	4.C.C 4.T.C 4.I.V 4.R.C 4.I.V	2.0 1.5 1.3 1.75 0.8	ʧtɪr̝ɪ	0	449
1337	Polish	FOUR	ʈ͡ʂ t ɛ ɾ ɨ	1 1 7 5 7	ACYBZ	TTERI	9	9.T.C 9.T.C 9.E.V 9.R.C 9.I.V	2.0 1.5 1.3 1.75 0.8	ʈ͡ʂtɛɾɨ	0	449
1530	Russian	FOUR	ʨ ɪ t ɨ rʲ e	2 7 1 7 5 7	AXBYBZ	CITIRE	10	10.C.C 10.I.V 10.T.C 10.I.V 10.R.C 10.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ʨɪtɨrʲe	0	449
1726	Slovak	FOUR	ʃ t i r i	3 1 7 5 7	ACYBZ	STIRI	11	11.S.C 11.T.C 11.I.V 11.R.C 11.I.V	2.0 1.5 1.3 1.75 0.8	ʃtiri	0	449
1928	Slovenian	FOUR	ʃ t iː r i	3 1 7 5 7	ACYBZ	STIRI	12	12.S.C 12.T.C 12.I.V 12.R.C 12.I.V	2.0 1.5 1.3 1.75 0.8	ʃtiːri	0	449
2122	Ukrainian	FOUR	ʧ ɔ t ɪ r ɪ	2 7 1 7 5 7	AXBYBZ	CUTIRI	13	13.C.C 13.U.V 13.T.C 13.I.V 13.R.C 13.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧɔtɪrɪ	0	449
2586	Štokavian	FOUR	ʧ e t i r i	2 7 1 7 5 7	AXBYBZ	CETIRI	16	16.C.C 16.E.V 16.T.C 16.I.V 16.R.C 16.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧetiri	0	449
#
153	Belarusian	FREEZE	z a mʲ e r z n u ʦʲ	3 7 4 7 5 3 4 7 2	AXBYMBCYN	SAMERSNYC	1	1.S.C 1.A.V 1.M.C 1.E.V 1.R.c 1.S.C 1.N.C 1.Y.V 1.C.c	2.0 1.5 1.75 1.3 1.1 1.75 1.5 1.3 0.8	zamʲerznuʦʲ	0	450
347	Bulgarian	FREEZE	z ɐ m r ɤ z n ɐ	3 7 4 5 7 3 4 7	AXBCYBCZ	SEMRESNE	2	2.S.C 2.E.V 2.M.C 2.R.C 2.E.V 2.S.C 2.N.C 2.E.V	2.0 1.5 1.75 1.5 1.3 1.75 1.5 0.8	zɐmrɤznɐ	0	450
667	Czech	FREEZE	z a m r z n o u̯ t	3 7 4 5 3 4 7 7 1	AXBYBCYYN	SAMRSNUYT	4	4.S.C 4.A.V 4.M.C 4.R.V 4.S.C 4.N.C 4.U.V 4.Y.V 4.T.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.3 0.8	zamrznou̯t	0	450
1353	Polish	FREEZE	z a m a ʐ n ɔ ɲ ʨ	3 7 4 7 3 4 7 4 2	AXBYBCYLN	SAMASNUNC	9	9.S.C 9.A.V 9.M.C 9.A.V 9.S.C 9.N.C 9.U.V 9.N.c 9.C.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.1 0.8	zamaʐnɔɲʨ	0	450
1547	Russian	FREEZE	z ɐ mʲ ɵ r z n ʊ tʲ	3 7 4 7 5 3 4 7 1	AXBYMBCYN	SEMURSNYT	10	10.S.C 10.E.V 10.M.C 10.U.V 10.R.c 10.S.C 10.N.C 10.Y.V 10.T.c	2.0 1.5 1.75 1.3 1.1 1.75 1.5 1.3 0.8	zɐmʲɵrznʊtʲ	0	450
1743	Slovak	FREEZE	z a m r z n uː t	3 7 4 5 3 4 7 1	AXBYBCYN	SAMRSNYT	11	11.S.C 11.A.V 11.M.C 11.R.V 11.S.C 11.N.C 11.Y.V 11.T.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	zamrznuːt	0	450
1945	Slovenian	FREEZE	z m ə r z n i t i	3 4 7 5 3 4 7 1 7	ACXMBCYBZ	SMERSNITI	12	12.S.C 12.M.C 12.E.V 12.R.c 12.S.C 12.N.C 12.I.V 12.T.C 12.I.V	2.0 1.5 1.5 1.1 1.75 1.5 1.3 1.75 0.8	zmərzniti	0	450
2139	Ukrainian	FREEZE	z m ɛ r z n ʊ t ɪ	3 4 7 5 3 4 7 1 7	ACXMBCYBZ	SMERSNYTI	13	13.S.C 13.M.C 13.E.V 13.R.c 13.S.C 13.N.C 13.Y.V 13.T.C 13.I.V	2.0 1.5 1.5 1.1 1.75 1.5 1.3 1.75 0.8	zmɛrznʊtɪ	0	450
2602	Štokavian	FREEZE	s m r z n u t i s e	3 4 5 3 4 7 1 7 3 7	ACXBCYBYBZ	SMRSNYTISE	16	16.S.C 16.M.C 16.R.V 16.S.C 16.N.C 16.Y.V 16.T.C 16.I.V 16.S.C 16.E.V	2.0 1.5 1.5 1.75 1.5 1.3 1.75 1.3 1.75 0.8	smrznutise	0	450
#
102	Belarusian	FULL	p o w n ɨ	1 7 6 4 7	AXMBZ	PUWNI	1	1.P.C 1.U.V 1.W.c 1.N.C 1.I.V	2.0 1.5 1.1 1.75 0.8	pownɨ	0	452
295	Bulgarian	FULL	p ɤ l ɛ n	1 7 5 7 4	AXBYN	PELEN	2	2.P.C 2.E.V 2.L.C 2.E.V 2.N.c	2.0 1.5 1.75 1.3 0.8	pɤlɛn	0	452
423	Burgenland Čakavian	FULL	p uː n	1 7 4	AXN	PYN	3	3.P.C 3.Y.V 3.N.c	2.0 1.5 0.8	puːn	0	452
616	Czech	FULL	p l n iː	1 5 4 7	AXBZ	PLNI	4	4.P.C 4.L.V 4.N.C 4.I.V	2.0 1.5 1.75 0.8	plniː	0	454
743	Kajkavian	FULL	p u n	1 7 4	AXN	PYN	5	5.P.C 5.Y.V 5.N.c	2.0 1.5 0.8	pun	0	452
874	Latvian	FULL	p i l n s	1 7 5 4 3	AXLLN	PILNS	6	6.P.C 6.I.V 6.L.c 6.N.c 6.S.c	2.0 1.5 1.1 1.1 0.8	pilns	0	452
992	Lithuanian	FULL	p i ɫ n ɐ s	1 7 5 4 7 3	AXMBYN	PILNES	7	7.P.C 7.I.V 7.L.c 7.N.C 7.E.V 7.S.c	2.0 1.5 1.1 1.75 1.3 0.8	piɫnɐs	0	452
1105	Macedonian	FULL	p o l n	1 7 5 4	AXLN	PULN	8	8.P.C 8.U.V 8.L.c 8.N.c	2.0 1.5 1.1 0.8	poln	0	452
1303	Polish	FULL	p ɛ w n ɨ	1 7 6 4 7	AXMBZ	PEWNI	9	9.P.C 9.E.V 9.W.c 9.N.C 9.I.V	2.0 1.5 1.1 1.75 0.8	pɛwnɨ	0	452
1497	Russian	FULL	p o ɫ n ɨ ɪ̯	1 7 5 4 7 7	AXMBYZ	PULNII	10	10.P.C 10.U.V 10.L.c 10.N.C 10.I.V 10.I.V	2.0 1.5 1.1 1.75 1.3 0.8	poɫnɨɪ̯	0	452
1691	Slovak	FULL	p ɫ n iː	1 5 4 7	AXBZ	PLNI	11	11.P.C 11.L.V 11.N.C 11.I.V	2.0 1.5 1.75 0.8	pɫniː	0	452
1893	Slovenian	FULL	p ɔː u̯ n	1 7 7 4	AXYN	PUYN	12	12.P.C 12.U.V 12.Y.V 12.N.c	2.0 1.5 1.3 0.8	pɔːu̯n	0	452
2088	Ukrainian	FULL	p ɔ ʋ n ɪ i̯	1 7 6 4 7 7	AXMBYZ	PUWNII	13	13.P.C 13.U.V 13.W.c 13.N.C 13.I.V 13.I.V	2.0 1.5 1.1 1.75 1.3 0.8	pɔʋnɪi̯	0	452
2214	Čakavian (Cres)	FULL	p ɛ l n i	1 7 5 4 7	AXMBZ	PELNI	14	14.P.C 14.E.V 14.L.c 14.N.C 14.I.V	2.0 1.5 1.1 1.75 0.8	pɛlni	0	452
2345	Čakavian (Istria)	FULL	p uː n	1 7 4	AXN	PYN	15	15.P.C 15.Y.V 15.N.c	2.0 1.5 0.8	puːn	0	452
2549	Štokavian	FULL	p u n	1 7 4	AXN	PYN	16	16.P.C 16.Y.V 16.N.c	2.0 1.5 0.8	pun	0	452
#
177	Belarusian	GIVE	d a ʦʲ	1 7 2	AXN	TAC	1	1.T.C 1.A.V 1.C.c	2.0 1.5 0.8	daʦʲ	0	460
373	Bulgarian	GIVE	d a m	1 7 4	AXN	TAM	2	2.T.C 2.A.V 2.M.c	2.0 1.5 0.8	dam	0	460
424	Burgenland Čakavian	GIVE	d a t	1 7 1	AXN	TAT	3	3.T.C 3.A.V 3.T.c	2.0 1.5 0.8	dat	0	460
690	Czech	GIVE	d aː t	1 7 1	AXN	TAT	4	4.T.C 4.A.V 4.T.c	2.0 1.5 0.8	daːt	0	460
744	Kajkavian	GIVE	d ɒ t	1 7 1	AXN	TOT	5	5.T.C 5.O.V 5.T.c	2.0 1.5 0.8	dɒt	0	460
745	Kajkavian	GIVE	d aː t	1 7 1	AXN	TAT	5	5.T.C 5.A.V 5.T.c	2.0 1.5 0.8	daːt	0	460
875	Latvian	GIVE	d u ɔ̯ t	1 7 7 1	AXYN	TYUT	6	6.T.C 6.Y.V 6.U.V 6.T.c	2.0 1.5 1.3 0.8	duɔ̯t	0	460
876	Latvian	GIVE	d u ɔ̯ t	1 7 7 1	AXYN	TYUT	6	6.T.C 6.Y.V 6.U.V 6.T.c	2.0 1.5 1.3 0.8	duɔ̯t	1	460
993	Lithuanian	GIVE	d u ə tʲ ɪ	1 7 7 1 7	AXYBZ	TYETI	7	7.T.C 7.Y.V 7.E.V 7.T.C 7.I.V	2.0 1.5 1.3 1.75 0.8	duətʲɪ	0	460
1106	Macedonian	GIVE	d a j	1 7 6	AXN	TAJ	8	8.T.C 8.A.V 8.J.c	2.0 1.5 0.8	daj	0	460
1379	Polish	GIVE	d a ʨ	1 7 2	AXN	TAC	9	9.T.C 9.A.V 9.C.c	2.0 1.5 0.8	daʨ	0	460
1571	Russian	GIVE	d a tʲ	1 7 1	AXN	TAT	10	10.T.C 10.A.V 10.T.c	2.0 1.5 0.8	datʲ	0	460
1768	Slovak	GIVE	d a c	1 7 1	AXN	TAC	11	11.T.C 11.A.V 11.C.c	2.0 1.5 0.8	dac	0	460
1969	Slovenian	GIVE	d aː t i	1 7 1 7	AXBZ	TATI	12	12.T.C 12.A.V 12.T.C 12.I.V	2.0 1.5 1.75 0.8	daːti	0	460
2165	Ukrainian	GIVE	d ɑ t ɪ	1 7 1 7	AXBZ	TATI	13	13.T.C 13.A.V 13.T.C 13.I.V	2.0 1.5 1.75 0.8	dɑtɪ	0	460
2215	Čakavian (Cres)	GIVE	d a t	1 7 1	AXN	TAT	14	14.T.C 14.A.V 14.T.c	2.0 1.5 0.8	dat	0	460
2346	Čakavian (Istria)	GIVE	d a t	1 7 1	AXN	TAT	15	15.T.C 15.A.V 15.T.c	2.0 1.5 0.8	dat	0	460
2627	Štokavian	GIVE	d a t i	1 7 1 7	AXBZ	TATI	16	16.T.C 16.A.V 16.T.C 16.I.V	2.0 1.5 1.75 0.8	dati	0	460
#
110	Belarusian	GOOD	d o b r ɨ	1 7 1 5 7	AXBCZ	TUPRI	1	1.T.C 1.U.V 1.P.C 1.R.C 1.I.V	2.0 1.5 1.75 1.5 0.8	dobrɨ	0	461
303	Bulgarian	GOOD	d o b ɤ r	1 7 1 7 5	AXBYN	TUPER	2	2.T.C 2.U.V 2.P.C 2.E.V 2.R.c	2.0 1.5 1.75 1.3 0.8	dobɤr	0	461
425	Burgenland Čakavian	GOOD	d u̯ ɔ b a r	1 7 7 1 7 5	AXYBYN	TYUPAR	3	3.T.C 3.Y.V 3.U.V 3.P.C 3.A.V 3.R.c	2.0 1.5 1.3 1.75 1.3 0.8	du̯ɔbar	0	461
624	Czech	GOOD	d o b r iː	1 7 1 5 7	AXBCZ	TUPRI	4	4.T.C 4.U.V 4.P.C 4.R.C 4.I.V	2.0 1.5 1.75 1.5 0.8	dobriː	0	461
746	Kajkavian	GOOD	d u̯ o b æ r	1 7 7 1 7 5	AXYBYN	TYUPER	5	5.T.C 5.Y.V 5.U.V 5.P.C 5.E.V 5.R.c	2.0 1.5 1.3 1.75 1.3 0.8	du̯obær	0	461
877	Latvian	GOOD	l a p s	5 7 1 3	AXBC	LAPS	6	6.L.C 6.A.V 6.P.C 6.S.C	2.0 1.5 1.75 1.5	laps	0	466
994	Lithuanian	GOOD	ɡʲ æ r ɐ s	1 7 5 7 3	AXBYN	KERES	7	7.K.C 7.E.V 7.R.C 7.E.V 7.S.c	2.0 1.5 1.75 1.3 0.8	ɡʲærɐs	0	467
1107	Macedonian	GOOD	d o b e r	1 7 1 7 5	AXBYN	TUPER	8	8.T.C 8.U.V 8.P.C 8.E.V 8.R.c	2.0 1.5 1.75 1.3 0.8	dober	0	461
