	Cahuilla	Central Tarahumara	Chemehuevi	Classical Nahuatl	Comanche	Cupeño	El Nayar Cora	Eudeve	Highland Puebla Nahuatl	Hopi	Huarijío	Huichol	Kawaiisu	Luiseño	Mayo	Mono	Northern Paiute	Northern Tepehuan	Panamint	Pima Bajo	Pipil	Pochutec	Serrano	Shoshoni	Southeastern Tepehuan	Southern Paiute	Teguima	Tetelcingo Nahuatl	Tohono O'odham	Tongva	Tubar	Tübatulabal	Ute	Yaqui
GREEN_8																																hulʔhulʔ~uːhulʔhulʔ		
GREEN_9							ruʔara																											
GREEN_10																							rou̯̯ʔn											
GREEN_11																									momduraʔ									
GREEN_12				kiltik					ʃoʃoktik												ʃuʃuwik							ʃoʃoktiːk						
GREEN_13														kunoknuʃ				tudːoɡui̯̯																
GREEN_14													puhiɡidɨ			puhituwa	puhi					ʃui̯̯		pui̯̯										
GREEN_15					epe																													
HAIR_1										høːmi																								
HAIR_2																					ijuhmiu̯													
HAIR_3																											muʧit							
HAIR_4				ʦont͡ɬi					ʦonːti						ʧoonim						ʧun	ʧon						ʦont͡ɬiː						ʧoni
HAIR_5								mo												moʔo							mo		moʔo					
HAIR_6																															womor~womanr	ʦomoːl		
HAIR_7																woø																		
HAIR_8	julukal					ju~jul								juːla																				
HAIR_9		ɡupa		ikpa			kɨpwa				kupa	kɨpa						ʦupe							kup									
HAIR_10			tocipɨʔapɨ										ʦopivɨ				ʦopːɨhɨ																	
HAIR_11																										pɨːaː				pwan				
HAIR_12					papi														pampipːɨh					pankasɨ									paakipi	
HAIR_13																							ʔajɨʔ											
HAND_1		seka									seka																							
HAND_2																															sutu			
HAND_3	mal			maːi̯̯t͡ɬ		ma		mamat	maːi̯̯	maʔa		mama		mat	mamːam	maja	mai̯̯				mai̯̯~mei̯̯	mai̯̯	maː				mama	mø		man		maːl		mamam
HAND_4							mwahkaʔa																											
HAND_5			moʔovi		moʔo								moʔovi						moʔo					moʔo		moʔo							moʔopi	
HAND_6																		novi		nov					nob				nowi					
HEAD_1															kobːa																			koba
HEAD_2																woø	woø																	
HEAD_3		moʔo									moʔo							mo~momo		moʔo					moʔ				moʔo		mo			
HEAD_4				ʦocontekon					coːntecoːn												ʦuntekun							conteko						
HEAD_5										qøytø																								
HEAD_6				kʷaːi̯̯t͡ɬ					kʷaːi̯̯												kʷa	kʷai̯̯						kʷɔ		pwan				
HEAD_7			toci										tocivi													toci							tɨcipi	
HEAD_8								zonit																			notzoniizi							
HEAD_9					papi														pampin					pampin										
HEAD_10																															tai̯̯r			
HEAD_11							muʔu					muʔu																				kupu		
HEAD_12	julukal					ju								juːla																				
HEAD_13																							ʂɨːʔ											
HEAR_1																																haʔ~aːhaʔ		
HEAR_2																					ɡak													
HEAR_3																							maːʈ͡ʂ											
HEAR_4															hikːaha																			hikːa
HEAR_5				kaki					kaki											kaː		keki			kəː		kai̯̯	kakiː	kaː				nɨkːai̯̯	
HEAR_6		ake																ʦame																
HEAR_7	naqma		naŋka		naka	naqma	namwahra			navota			naɡa	naqma		naqːa	nakːa~nakːa		nanka					nanka		naŋka				naxaːkʷa				
HEAR_8												ena~eni̯e																						
HEAR_9								quen																										
HEAR_10											kepu																							
HEART_1			pijɨ		pihi								pɨhjɨpi			piwɨ	piwɨ		pihwɨ					pihjɨn		pijɨ								
HEART_2										ɨnaŋwɨ																								
HEART_3				joːloːt͡ɬ					joolo									jure			jul~julo				jur			juloht͡ɬi						
HEART_4						ʂuun																	huːn							ʂuːn				
HEART_5	sunil	sula									sulu			ʂunla	suːla																	ʃuːnal		
HEART_6								hibes																										hiapsi
HEART_7																				iːbdaɡ							hidăɡu̯a		iːbdaɡ					
HEART_8																															aramalir~avamalir			
HEART_9																				hur̥adi													muku̯avi	
HEART_10							ʃai̯̯hnʲuʔukari					ijari																						
HEAVY_1						wimɨ								wimai̯̯																				
HEAVY_2	pelema	beteame		etik				beten	etiːk			hete			betːe						hetek	eti					vetːĕa	jetik						beteʔa
HEAVY_3							tyihetʲe																											
HEAVY_4																nɨʔnɨkːwɨ	nɨnːɨkʷi~nɨnːɨkːwi																	
HEAVY_5																				svɨːt					bɨt				swɨːʧ					
HEAVY_6					puhtu						pehti																			potoː				
HEAVY_7			pɨtːɨja							pɨtɨ			pitaʔa					vɨːtɨ	pɨtːi				pɨcɨʔ	pɨtːɨ		pɨtːiʔanteɨ̯̯						pɨlɨʔ~ipɨlɨʔ	pɨtːijatːɨ	
HORN (ANATOMY)_1			aːpːɨ										aːpɨ																				aːpːɨ	
HORN (ANATOMY)_2					aː												aː			aːɡ				aːn		aæ								
HORN (ANATOMY)_3				kʷaːkʷawit͡ɬ					kʷetaʃa												kʷakʷau̯̯~kʷakaʧo													
HORN (ANATOMY)_4														ʔaaw									ʔaːʔ		aaʔ				aʔaɡ	ʔaːʔan				
HORN (ANATOMY)_5	awal	awa				awʔa	awah			aːla	awa	awate			aːwam	awa		aɡa	awa												hamoat	aːwat		aːwa
HORN (ANATOMY)_6								husiɡwa																										
HOT_1								suka				kuka			sukːa																			
HOT_2			kutːu																															
HOT_3	ʃiwma																																	
HOT_4							pɨsti			mɨki																								
HOT_5					ɨrɨʔi											ɨtɨʔɨ	ɨtɨtːɨ		itɨʔi				ɨcɨ	ɨtɨi̯̯								ɨːdɨːʔɨt~ɨʔɨdɨːʔ		
HOT_6							pɨhʧɨraʔa																											
HOT_7				toːtoniːa					totoktik									toni		ston	tutunik							totunkiː	stoni		tono			
HOT_8		ratali									tahta		taraʔwidɨ													tatuʔi							tatiʔi	tata
HOT_9														ʂaqi																				
HOT_10						atiŋvɨ																												
HOT_11																											urudeni							
HOT_12																														oroːʔ				
HOT_13																									ʧoi̯̯ɲ									
I_1	ne	nehe̠	nɯː	neʔ	nɯʔ	nəʔ	i̠neː~neː	neː	neh	nɯʔ	ne̠ː	neː	nɯʔɯ			nɯ	nɯ		nɯː~nɯ			nen	nɯʔ	nɯ		nɯʔ	ne				ine̠~ene̠	nɯː	nɯʔ	ne
I_2														noː	i̠nɑpo						nɑhɑ							nɑhɑ		noː~noːmɑʔ				inepo
I_3				neʔwɑːt͡ɬ																														
I_4																		ɑːni		ɑni														
I_5																													aːɲi~aːɲiʔi					
KILL_1			pakːa		pekːa								paka			paʦːa	paʦːa~paʦːa		pakːa					pekːa		pakːa							pakai̯̯	
KILL_2		miʔli		miktia					miktiːa		meʔri										miktia	mokti						miːktia						
KILL_3														moknu																				
KILL_4												mi̯e																						
KILL_5						mɨq																	mɨmɨkin~mɨqan									mɨʔɨɡ~ɨmɨʔɨk		
KILL_6																		mumu							mu̯aʔ					mukaa				
KILL_7	mekan	meʔa					heʔika	mean			meʔa				meʔak					mɨʔa							mea		muʔa		ma~wa			meʔa
KILL_8										niina																								
KNEE_1												watu																						
KNEE_2																	miawoː																	
KNEE_3		ʧokobala																																
KNEE_4																									ol̥ia									
KNEE_5											ʦohkopo					tonnopoto											savopo							
KNEE_6							tunu	tonot				tunu			tonːom			tonːa		toːn									toːn	tonɡun	tonor	toŋoːl		tonom
KNEE_7			taŋa	t͡ɬankʷaːi̯̯t͡ɬ	tanːapːɨh				taːnkʷaːi̯̯				tanavi						taŋːapːɨh		tankʷak			tankapːɨh		taŋa		t͡ɬankʷate					taapɨ	
KNEE_8	tamily					tami				tamə				qaxmai̯̯									tamoːʦ											
KNOW (SOMETHING)_1																											æhto							
KNOW (SOMETHING)_2																														hjoːn				
KNOW (SOMETHING)_3																	tːu																	
KNOW (SOMETHING)_4																											tʰeø							
KNOW (SOMETHING)_5						hiwʧu																												
KNOW (SOMETHING)_6																											hitːada							
KNOW (SOMETHING)_7			putːucuka														pupːitakːwatu									pucucukʷa							pucucukʷa	
KNOW (SOMETHING)_8													pucɨ																					
KNOW (SOMETHING)_9					su̯apetːai̯̯~sumpanaʔitɨ											sutːapɨhi			sumpanai̯̯					sumpaːtu~sumpanai̯̯										
KNOW (SOMETHING)_10							mwaʔatʲe~mwaʔareː																											
KNOW (SOMETHING)_11		maʧi		maːti					mati		maci	ma~mai̯̯~mate						mate		maːt	mati	meti			maːt			matiː	maːʧ		mai̯̯	maːɡ		
KNOW (SOMETHING)_12																											ara					amak		
KNOW (SOMETHING)_13																											aɡu̯ae̯̯ra~nanecøra							
KNOW (SOMETHING)_14										navota																								
KNOW (SOMETHING)_15															huʔunei̯ja																			huʔunea
KNOW (SOMETHING)_16	eʔnan													oʔna~unani									ɨnaːn											
KNOW (SOMETHING)_17								dedecan																										
LEAF_1					puhipːɨh																													
LEAF_2						pɨclʔa																												
LEAF_3				iswat͡ɬ																	iswat													
LEAF_4				ʃiwit͡ɬ					ʃiwit										pisi									ʃiːbiːt͡ɬ						
LEAF_5																						ʃut												
LEAF_6							ʃanwei̯																											
LEAF_7																							qav											
LEAF_8																									jaʔ									
LEAF_9			naŋkapa							naapi			naɡavɨ				nakːapɨ									maːpɨnaŋkapɨ						naŋhabɨːl	nɨkːaʔapi	
LEAF_10	palat	sawa						saɡu̯a			sawa	zama		pavlaʃ	sawa	ɡasa		jaɡa		haːhaɡ				sɨka			sawat		haːhaɡ		samoar~samwat			sawa
LIE (REST)_1								voi̯̯										vopːoe									vo							
LIE (REST)_2		boʔi									poʔi				boʔoka					voʔo					bokaʔ				woʔo	okoː				boʔo
LIE (REST)_3									wectok																			bectiːk~bectotika						
LIE (REST)_4										waʔøkiwta				wiwa																				
LIE (REST)_5							kaʔa					ka																						
LIE (REST)_6				teːka					teːka												teka~teːka	teke						ti̯eti̯eka						
LIE (REST)_7																							ɨk											
LIE (REST)_8												hu~hui̯̯																						
LIE (REST)_9			hahapi		havi								havi			hapi	hapi~hapːi		hapi					hapi		api							api	
LIE (REST)_10	max																																	
LIE (REST)_11																																tambɨːʔ~andambɨːʔ		
LIE (REST)_12						kʷivɨ																												
LIVER_1				eːltaʧt͡ɬi																	eltapaʧ													
LIVER_2		emela																										eːlli						
LIVER_3							njaːmwa																								jamat			
LIVER_4	neʔma							hemat			ema	nema		nooma	heemam			numad							lumaːn		ʦuhhema							heemam
LIVER_5			nɨwɨmpi		nɨmɨ	nɨma				nɨːma			nɨwɨbi			nɨmiɨ̯̯	nɨmɨ		nɨmɨ	nɨm			nɨːm	nɨwɨn		nɨŋwɨn			nɨm			nɨːmal		
LIVER_6																																	nuupːɨ	
LONG_1	wavuma													tavulvuʃ																				
LONG_2																		ʦavidija																
LONG_3			paʔantoka		paʔa								paʔatoɡora													paʔatːokon							paʔatːokʷatːɨ	
LONG_4																														kahoːʔ				
LONG_5		wiʔli																																
LONG_6																							mitaʔi											
LONG_7				wejak					weːjak												wejak							bejak						
LONG_8										wɨːpa									kɨpa					kɨpa										
LONG_9						wɨvaʂiʃ																												
LONG_10							tjeː	tevei̯				tewi			teebe																wee			teebe
LONG_11											tehpekuma																							
LONG_12																											ɡueri							
LONG_13																				tɨvɨd					təb									
LONG_14																													ʧɨw					
LONG_15																		tubudu														utudu		
LONG_16																	utɨː~utɨ																	
LONG_17																ɨti																		
LOUSE_1			poːʔapi		pusia											pui̯̯ciapːi	pusːiʔa~pusːiʔapi		posiaʦːih					posiaʦːih		poʔa							poʔapi	
LOUSE_2		te		aʔtenit͡ɬ~atemit͡ɬ			atʲe			atɨ	ehte	ateci			etːen			aːte			atin~atimet	atomt					atːe	atiːmiːt͡ɬ~atɪmɪt͡ɬ			atet			ete
LOUSE_3								viatzi																										
LOUSE_4	saʔwal					alaʔat								ulaat						aːʔat					aat				aːʔaʧ			nahaːl		
LOUSE_5													acɨvɨ										acɨm											
LOUSE_6																														ar				
LOUSE_7									tokoloːt																									
MAN_1	naxaniʃ					naxaniʃ								jaʔaʃ		nana	nana																	
MAN_2			tawaci				tjaːtaʔa			taaqa									tai̯̯ŋwa							taʔŋwa						taːtwal	taʔwaci	
MAN_3				t͡ɬaːkat͡ɬ	tenapːɨʔ				taːɡat												takat	teket		tenkʷapːɨ				t͡ɬøkat͡ɬ						
MAN_4													taʔnipɨzi																					
MAN_5												uki															uri							
MAN_6																															oɲwi			
MAN_7																									ʧioɲ				ʧɨoj					
MAN_8																		teodi		tɨod														
MAN_9		rehoi̯									tihoe																							
MAN_10															ooʔou̯̯																			ooʔou̯̯
MAN_11								dor~dodorte~dori																						voroi̯̯t				
MAN_12																							wɨcɨʂʦ											
MANY_1			apaʔa																														apaʔnatːɨ	
MANY_2																										apæ								
MANY_3										kaasta																								
MANY_4																											surapĕqui̯̯							
MANY_5				miak~mi̯ek					miak												mijak							mejak						
MANY_6						mɨtʔiʃ	mwiʔi	mui̯̯										mui̯̯		muʔi	muːʧi				mui̯̯ʔ				muʔi		mui̯̯ar			
MANY_7													awa			ewa	iwa																	
MANY_8		weka									wei̯̯ka	kʷinija																						
MANY_9	meten														hwebenːa																			huebeena
MANY_10														hihee																				
MANY_11																							wɨr											
MANY_12																							wɨwɨht											
MANY_13					soːtɨ														soːntɨn					soːntɨn										
MANY_14																														ajohin		joːwi		
MEAT_1										sikʷi																					tikoɲwat			
MEAT_2					tɨkːapːɨh											tɨːnːa																		
MEAT_3			tukːu̯api										tuku̯aːvi				tukːu	tucuɡue	tukːu					tukːu		tukːu̯a			ʧuːkuɡ	tuːkin		tuɡuwa	tukːu̯api	teku̯a
MEAT_4	waʔiʃ					waʔiʃ						wai̯̯		waaʔiʃ																				
MEAT_5																							kaːrniʔ											
MEAT_6							weʔiraʔa																											
MEAT_7				nakat͡ɬ					nakat						wakas						nakat	neket			bakas			nakat͡ɬ						
MEAT_8		saʔpa						sata~saba~saabaʔa			saʔpa																sata							
MEAT_9																				hai̯̯van														
MOON_1			mijatokopːi																														mɨatːakoci	
MOON_2							maʃkɨraʔi											masːadaɡa~masa		saʂaːd					masan				maʂaːd					
MOON_3		meʧa		meːct͡ɬi				metzat	meːcti		meca	meca			meeʧa						mecti	mest					meʧa	mi̯ect͡ɬiː			mecat			meʧa
MOON_4	menaly					mɨnily								moyla																				
MOON_5					mɨa					mɨːjawɨ			mɨazi				mɨha		mɨa				mɨaːʈ͡ʂ	mɨa		mɨæ				moar~mu̯aːr		mɨːjabiʃt		
MOON_6																tamɨʔa																		
MOON_7																											æɡui̯̯t							
MOUNTAIN_1				tepːeːt͡ɬ					tepeːt												tepet							tepi̯et͡ɬ						
MOUNTAIN_2																		ʦabulica		tonica														
MOUNTAIN_3		ɡawi	kai̯̯pa								kawi		keːvi		kawi		kai̯̯pa									kai̯̯pa					kahi~kahu~kav		kaapi	kawi~kau̯̯
MOUNTAIN_4	qawiʃ							ʦavit						qawiiʧa									qai̯̯ːʦ							xai̯̯	hai̯̯t			
MOUNTAIN_5							hɨri			tɨːwi~tɨːkʷi																								
MOUNTAIN_6												jamuri																						
MOUNTAIN_7																											ʦæɡui̯̯							
MOUNTAIN_8						pɨʔawʔa																												
MOUNTAIN_9																									oi̯̯dʱaʔ									
MOUNTAIN_10																				doʔaːɡ									doʔaɡ					
MOUNTAIN_11					tojavi											toja			tojapin					tojapin										
MOUNTAIN_12		rajabo																																
MOUNTAIN_13																																muwaːl		
MOUNTAIN_14																															njokoro			
MOUTH_1										moʔa	ʦuʔa																							
MOUTH_2	tamal			kamakt͡ɬ		tamʔa								tamat														kamak						
MOUTH_3			tɨːmpa		tɨpe											tɨpːe	tɨpːa		tɨmpe					tɨmpe		tɨmpa							tɨpːapi	
MOUTH_4													tɨbivɨ																					
MOUTH_5		rini		teːnt͡ɬi			tyenʲi	tenit	teːn			teni			tee			tuni		tɨn	ten~teːn	ten						ti̯en	ʧini		tinir			teni~teeni
MOUTH_6																														toŋin				
MOUTH_7																																toʔoɡo		
MOUTH_8																							ʂɨʈ͡ʂ											
MOUTH_9																									ʧiɲ									
NAME_1																				tɨːɡiɡ									ʧɨːɡiɡ					
NAME_2			niapi		nahnia								nijaːvi			nanijanːa	nanianːa		natɨpinia					nihja		niaː							niaː	
NAME_3							antʲawaː~antʲaʔaru																											
NAME_4																																indiŋwa		
NAME_5																		tutuɡaraɡa																
NAME_6																														tu̯aːnʲan				
NAME_7				toːkaːi̯̯t͡ɬ					toːkay												tukey							tukø						
NAME_8										tɨŋwni													tɨwanʦ											
NAME_9	tewal	rewa				tiwʔa		teɡu̯at			tewa	tewa		tuŋla	tewam												teɡu̯a				temwara	tiŋwa		tea
NECK_1					tojo																			tojompɨh										
NECK_2																							ŋɨhɨʦ~ŋɨhɨʔ											
NECK_3																														ŋoːŋ				
NECK_4	pily					qilyʔa									biʔa																			
NECK_5														qelat																				
NECK_6																															kʷai̯̯r~moar			
NECK_7																					kesckcuju~keckuju							keʧkoʧt͡ɬa~keʧkʷahjo						
NECK_8				kʷeʧt͡ɬi					keʧ																									
NECK_9																						koʃt												
NECK_10																		ʦuscuvo		kuʂuv~kuʂvo					kuxbo				kuswo					
NECK_11		ɡuta	kuta					ʦutat			kuhtamo					kutːa	kutːa		kuta							kuta	ʦuta					kulaːn		kutana
NECK_12							kɨhpi			kʷaapi		kɨi̯̯pi~katuci	kuravi																				kutapi	
NECK_13																	pukːakːwa																	
NEW_1																		butːude		vɨtud														
NEW_2										pɨːhɨ						pɨtɨttɨpːɨ	pɨtɨ																	
NEW_3			ɨaka		ɨkɨ								ɨːvitɨ						ɨkɨ					ɨkɨ									aːkatɨ	
NEW_4																										aɨ̯̯								
NEW_5																													wɨʧij					
NEW_6														iːpit									amai̯̯t							imuːt		mapita		
NEW_7	paŋiʃ					paŋiʃ																												
NEW_8				jankʷik					jaːnɡui̯̯k																			jankʷiːk						
NEW_9								hubari																										
NEW_10																											veu̯̯catoa							
NEW_11															bemela																hemesat			bemela
NEW_12		kukiwame					ahkʷa					hekʷa																						
NEW_13											kaweruma																							
NEW_14																									xibkam									
NIGHT_1										mihi~mihikpɨ																								
NIGHT_2		rukawali		yoːawalli					jowaːl												tikjuvu̯ali~ujuvali	owel						jowaliː						
NIGHT_3																															kirimoalit			
NIGHT_4								ʧu̯ari																					ʧuhuɡ					
NIGHT_5	tukmijat		tuwanu		tukani	tukmut	tɨkaʔa				tuɡao	tɨkarika	tuɡwa	tuukumit	tukaari		tuka~tukːaː	tucaɡui̯̯	tukʷani	tukɡam			tuːk	tukani	tukaʔ	tukʷa						tuːɡit~tuːɡal	tukʷana	tukaria
NIGHT_6																toqa																		
NIGHT_7																														jau̯̯ke				
NIGHT_8																											doʦːo							
NO OR NOT_1				aʔmoː					amo																			amo						
NO OR NOT_2																				pim									pi					
NO OR NOT_3		ke			ke														ke	heː				ke										kee
NO OR NOT_4																		mai̯̯tiu̯d~mai̯̯tudo																
NO OR NOT_5												meta									ma													
NO OR NOT_6			kacu			qai̯̯	ka~kai̯̯	ʦa		qa				qai̯̯	kaː		kai̯̯						qai̯̯			ka	ʦai̯̯			xai̯̯	ka		ka	ka~kaː
NO OR NOT_7																									ʧam									
NO OR NOT_8																																haʃ		
NO OR NOT_9										qaʔe						qatuʔu																		
NO OR NOT_10	kiʔi										kaʔi																		piaʔa					
NO OR NOT_11													juwaːtɨ																					
NOSE_1													muviːtoʔovebe																					
NOSE_2																																	mopotːʔopːɨ	
NOSE_3							ʦuʔuri					ʦuri																						
NOSE_4	mul		mupi		muvi	mu								muuvil		mupi	mupi		mupin				mukpiʔ	mupin		mupɨ				møpin		mupit		
NOSE_5									jekacol						jekːa							jeket						jekacol						jeka
NOSE_6		aka		jakat͡ɬ				dacat		jaqa	jahka							daka		daːk	jaka				dak				daːk					
NOSE_7																															nikisor			
OLD_1										wɨːjoʔo~wɨːja																								
OLD_2																																		joː
OLD_3													hui̯̯ʔekʷeːpɨ~hɨːjʔekʷeːpɨ																					
OLD_4				weːweʔ					weːwet													ewe												
OLD_5																												bi̯eben						
OLD_6									soltik																			soltiːk						
OLD_7								dotzi																			oze							
OLD_8			ɨi̯̯tːɨpːɨw																															
OLD_9													ʔiːtʲ																					
OLD_10																							uvihpɨʦ											
OLD_11																										iɨ̯								
OLD_12							vastaʔa																											
OLD_13																																	wiitapu	
OLD_14		ocerame									ocirume																							
OLD_15																														eraːxpo~eraːkpo				
OLD_16																															ʦamu~samo			
OLD_17															juːwa	mu̯a	mu̯a																	
OLD_18					ʦuku													ʦuli																
OLD_19																					ʧuleh													
OLD_20																													hɨkihukam					
OLD_21																																uːlawɨt~uːʔuːlawica		
OLD_22																									jaɡɨtˀ		daɡu̯at							
OLD_23																																	nanapːɨtɨ	
OLD_24																			pɨai̯̯	kɨli				pɨai̯̯										
OLD_25							vai̯̯hsi																											
OLD_26														amqi																				
OLD_27												raci																						
OLD_28																		alculi																
OLD_29						awɨi̯̯lve																												
ONE_1																				maːdo					man									
ONE_2		bile									pire																							
ONE_3																																ʧiːʧ		
ONE_4																							hou̯̯kp							puku				
ONE_5					sɨmːɨ					sɨːka						sɨmɨ	sɨmɨ		sɨwɨ~sɨmːɨ					sɨmːɨ										
ONE_6																		huma		hɨma									hɨmako		heme			
ONE_7			suː																							ʃuː								
ONE_8	suplje					sulit~supul							suju	supul																			suːjis	
ONE_9				seː			sei̯	sei̯̯	seː						seenu						se	se					se	si̯e~sente						senu
ONE_10												zewi																						
PATH OR ROAD_1							huje					huje																						
PATH OR ROAD_2																						otˀkan									wota			
PATH OR ROAD_3				oʔt͡ɬi					ohti												uhti							oht͡ɬiː						
PATH OR ROAD_4																											donønăi~ɡui̯̯nonăi~pinonăi							
PATH OR ROAD_5			poʔo		puʔe						poe					pojo	poː		poʔi				poːʔ	poʔe		poː							poo	
PATH OR ROAD_6	pit					pit				pøhɨ				pet									pooqt							pet		poht		
PATH OR ROAD_7		bowe													booʔo			boi̯̯							boi̯̯		bowe							booʔo
PATH OR ROAD_8																				voːɡ									woːɡ					
PATH OR ROAD_9								vovet					toːvɨ																					
PERSON_1			nɨwɨ		nɨmɨ								nɨwɨ			nɨːmːɨ	nɨmɨ		nɨmɨ					nɨwɨ		nɨŋwɨ~nɨn						nɨmɨ		
PERSON_2																																	nuuci	
PERSON_3										sino																								
PERSON_4																											uriaʧa							
PERSON_5		paɡotu̯ame						doːme			ihpakorume				joreme			odame																joeme
PERSON_6							tyevi					teɨ̯̯teri																						
PERSON_7														ataax						hɨmadkam					jatkam				hɨmajkam		tamoi̯̯tam			
PERSON_8				t͡ɬaːkat͡ɬ		ataxʔa			taːkajoːt												taɡat		taːqt					t͡ɬøka		taraxat				
PERSON_9	taxliswet																																	
RAIN (PRECIPITATION)_1										joojoki																					horoy			
RAIN (PRECIPITATION)_2		uʔki						duqui̯̯			juʔki				jukːu			daqui̯̯~duqui̯̯		duːk					duk				juːki					juku
RAIN (PRECIPITATION)_3																											dyrurăi~værorăi~dyrarai̯							
RAIN (PRECIPITATION)_4								ducan																										
RAIN (PRECIPITATION)_5																tɨːkːwa~tɨːkʷape																		
RAIN (PRECIPITATION)_6			ɨwa		ɨma												paɨ̯̯mat͡ɬ		ɨma					ɨma~paɨ̯na										
RAIN (PRECIPITATION)_7													uwa													uŋwa							uwatɨ	
RAIN (PRECIPITATION)_8																														aqwakin				
RAIN (PRECIPITATION)_9																																taŋ~andaŋ		
RAIN (PRECIPITATION)_10														axilax																				
RAIN (PRECIPITATION)_11																											ahra							
RAIN (PRECIPITATION)_12				kiawit͡ɬ					kiʧwit~kiʧaːt																			kiːjabiːt͡ɬ						
RAIN (PRECIPITATION)_13							viitʲe																											
RAIN (PRECIPITATION)_14												ki̯ewijera																						
RAIN (PRECIPITATION)_15	wewniʃ~wewen					wɨwɨ																												
RAIN (PRECIPITATION)_16																					wetciat													
RAIN (PRECIPITATION)_17																							woːŋt											
RAIN (PRECIPITATION)_18										jojaŋwɨnɨ																								
RED_1																							ʂɨriːriʔn											
RED_2																									bɨʔ									
RED_3																				svɨɡ									swɨɡi					
RED_4				ʧiʧiːltik					ʧiːʧiːltik												ʧiltik							ʧiʧiltiːk						
RED_5								sikei̯							sikili																			sikiʔi
RED_6	selnekiʃ																																	
RED_7								vasei̯̯																										
RED_8		serakame									sehtaname	reta															setːa~setai̯̯							
RED_9			aŋkaka		eka														anka					enka		aŋkæ					sawakar		akːakatɨ	
RED_10						kʷati																								kʷahoxa				
RED_11														qwajaqwjaʃ																				
RED_12										pala			aɡa				aʦːa																	
RED_13							paʔu																											
RED_14																aqːapono																		
RED_15																		oamasmoe																
RED_16																																melʔmel		
ROOT_1																														wiwin		wiːʃi		
ROOT_2														kʷiinamuʃ																				
ROOT_3																		taca		tatka					tak				tatk					
ROOT_4			tɨtɨnapɨ		tɨrana								tɨn			tɨtɨna	tɨna		tɨtɨna					tɨtɨna		tɨna							tɨnaapi	
ROOT_5		nawa		t͡ɬaneːlwat͡ɬ		wala	naanaʔa	nava	naːlwat	ŋaʔat	nawa	nana			naːwa								ŋaːqaw				nawa	nelwajut͡ɬ~nelwat͡ɬ						nawa
ROOT_6																					inenɡwaho													
ROOT_7																															namusir			
ROOT_8	pukuʔu																																	
ROPE_1			utumpɨ																															
ROPE_2																																	sapɨ	
ROPE_3								teɡomi										turovini																
ROPE_4																tɨqapːo	tɨkapːu									tɨʃa								
ROPE_5													tuʔuru						tɨmukːu					tɨmukːu	tɨrbui̯̯ɲ									
ROPE_6																				tahum														
ROPE_7																											bu							
ROPE_8																													wuːɖ					
ROPE_9																																yuːwil		
ROPE_10				mekaːt͡ɬ					mekat												mekat							mekat͡ɬ						
ROPE_11																							qai̯̯kʷt											
ROPE_12																							ʦikoːtiʔ											
ROPE_13	wanal						kai̯̯hnari					kau̯̯nari																						
ROPE_14											witari				witeri																mitaranbsɡ			
ROPE_15		wiila			wia					wikpaŋwa				wiiʧat																				wikia
ROPE_16						wiʧuʔɨt																												
ROPE_17													wʔivs																					
ROPE_18																				ɡui̯̯raʧa														
ROUND_1						puvɨ								peeva																				
ROUND_2										pølaŋpɨ																								
ROUND_3																			munukantɨn					ponokantɨn										
ROUND_4					topːonitɨ																					potːo~poːtːø								
ROUND_5																																	pootːɨkːwatɨ	
ROUND_6									teolotik											kovolik					xikoːl̥ik									
ROUND_7								bola							lobːai̯̯~lobola														olas					lobola~robːoʔi
ROUND_8																	paʦːipːonoʔa~paʦːipːunuʔa																	
ROUND_9																atːɨppono																		
ROUND_10		ɡapo						tacore~tacoris~ʦaporis			kahpola																ʦapːŏra~ʦapːŏri							
ROUND_11																		ʦabulica																
ROUND_12	pumule																						pucupuʔq											
ROUND_13			munuŋki				huʔura						muduʔnidɨ																			muluŋwal~muluʔuŋa		
ROUND_14				jawalli																														
ROUND_15																												miːmiːltiʦ						
ROUND_16																														turaːrkiwiʔ				
ROUND_17																																		kiiʧu
SALT_1										øŋa				eŋla																				
SALT_2	iŋily																																	
SALT_3																														aŋor				
SALT_4					onːavi								owavi				onapi		omapin					onapin									oapi	
SALT_5		kona	asoʔna				unah	onat			wona	uːna			oona	omːa		onːe		on					on	oa			on		onat	oːnahl		ona
SALT_6				istat͡ɬ					istat͡ɬ												istat͡ɬ	ostet						istat͡ɬ						
SALT_7																							ʦukaʔt											
SALT_8						jɨwal																												
SAND_1																															sihat	ʃihpit		
SAND_2																							oːqʈ͡ʂ							uheːt~oːhit				
SAND_3																		ore~oːe																
SAND_4																													oʔoɖ					
SAND_5															seeʔe																			seeʔe
SAND_6		sate					se	sa~sata			sete															patɨ								
SAND_7			otːapɨ																kuʦːapːɨh															
SAND_8												ziakari~ziu̯kari																		piri				
SAND_9										tɨi̯̯wa										hia					oi̯̯ja									
SAND_10					pasiwapi								ʃihʷabɨ			pasːiwa	pasiwapːɨ		pasiŋwampɨh					pasiampin									siwapːɨ	
SAND_11				ʃaːlli																								ʃøliː						
SAND_12						haxal			ʃaːl					exval							aʃal													
SAND_13	ŋaʧiʃ																																	
SAY_1							ʃa				ʦa																							
SAY_2																											era							
SAY_3																															amwa~omwa			
SAY_4				iʔtoːa					kihtoːa	kita				hihija	hiawa													htoa						hiawa~hia
