	Central Pomo	Central Yana	Chimariko	Cocopa	Eastern Pomo	Highland Chontal	Ipai	Karok	Kashaya	Mohave	Northeastern Pomo	Northern Pomo	Northern Yana	Seri	Shasta	Southeastern Pomo	Southern Pomo	Tipai	Yahi	Yavapai
NOT_5		kʰuː			kʰuj			pu					kʰuː						kʰuː	
NOT_6												kʼo								
NOT_7	ʧʰow									mot	ʧʰˈoːt̪on						t̪ʰot̪ʰ			
NOT_8									t̪ʰin											
ONE_1	tʼaːtʼˈo													tˈaʃo						
ONE_2					kʼˈali						ʧʼˈaːki	ʧʼaː			ʧʼéːʔaʔ		ʧʼˈaːʔa			
ONE_3							ʔəxin̪k			ʔasentk										ʔsˈiti~ʔsˈiˑti
ONE_4				ʃit														ʃin		
ONE_5								jíθa												
ONE_6						ʔanˈuli										dan				
ONE_7		paiku							hku				paiku						paiku	
ONE_8			pʼun																	
PERSON_1						ɡˈalʃans~ɡalʃˈans														
PERSON_2	ʧaːʧʼ								ʔaʧaːʧ			ʧaʔ					ʔahʧˈahʧej			
PERSON_3		jaːna											jaːna						jaːxi	
PERSON_4					kaːwkʰ						t̪ˈaːt̪kaː									
PERSON_5															ʔís					
PERSON_6																ʔˈumt̪iwi				
PERSON_7			ʦʼʲˈimar~tʼʲimar																	
PERSON_8								áɾaːɾ												
PERSON_9				ʧapˈaj			ʔiːpaj			piʔpa~piʔipa~piːpa								t̪iːpˈaj		ʔpˈáˑ~ʔpˈâˑ
PERSON_10														ʃiːχkˈiːsaχ						
RAIN (PRECIPITATION)_1		pareːkʼu						paθɾih					parikʼu						parikʼu	
RAIN (PRECIPITATION)_2						ɬˈaɡwi	ʔəkʷij											kʷiː		
RAIN (PRECIPITATION)_3	ʧʰe				kʰiːkˈeː				ʔihʧʰe								ʧˈehʧʰe			
RAIN (PRECIPITATION)_4											ʃˈiʔt̪ʼoːn									
RAIN (PRECIPITATION)_5															ʔistúkʼ					
RAIN (PRECIPITATION)_6																sʦʼen				
RAIN (PRECIPITATION)_7				pʔaj						kuvʔaw~kuvʔaw										
RAIN (PRECIPITATION)_8			hˈitakʰta									biʃˈemaː		ˈipka						kˌiβˈâwa~kˌiβˈâwa
RED_1			jˈeʦχol~jˈaʦχol																	
RED_2	tʼas								kʼiːs			t̪ʼaʦʼ								
RED_3											ʧʼabˈaran					t̪ʼˈant̪ʼan	hˈatʼːa			
RED_4					qʼedˈaqʼedˌakʰ															
RED_5		pawatʔku		xʷat			ʔəxʷat			ʔahʷatm~ʔahʷaːtm			tawatʔsa					xʷat	tawatʔsa	ʔhʷˈati
RED_6						ʔunʃalˈi														
RED_7															ʔéʔextiʔ					
RED_8								aːxkúniʃ												
RED_9														kʔɛːɬ						
ROAD_1				waɲˈa						ʔavʔuɲe				ʔˈaːʔo				waʔɲˈa		ʔɲˈa
ROAD_2	da				dˈadaj						da	da				dˈawa				
ROAD_3		hiːja	hˈisːa				ʔuːnʲaː		hiʔda				hiːja		ʔíʧːaː		hˈiʔda		hiːja	
ROAD_4								impaːh												
ROAD_5						lˈane														
ROOT_1					ʦʰiʦʰ															
ROOT_2									ʔihqʰot											
ROOT_3			ʔˈaʧi												ʔaráːʔiʔ					
ROOT_4														iχˈaːi						
ROOT_5								éːpuːm												
ROOT_6												jem								
ROOT_7							pəxəmaː											waxənˈu		
ROOT_8	saːmˈa			ʃma						sama~ʔiʧsama						sumˈa				ʔʔˌiˑmsmˈáˑ
ROOT_9						lˈime														
ROOT_10																	sˈuːlen			
SALT_1					kʰeːʔˈeː						ʧʰˈeʔeː	ʃeʔˈeː								
SALT_2						ɬˈoʔwe														
SALT_3				ʂʔiɾ																
SALT_4								júfiʃ												
SALT_5							ʔəsilʲ											saːl		
SALT_6			ˈakʼi						taʔqʼo								taʔkʼo			
SALT_7										ʔaθʔiː				ʔantˈip	ʔáːtax					ʔθˈiˑ
SALT_8													wiːʦʰu							
SAND_1						ɬibˈimaʦʼ														
SAND_2															tʼáʦːu					
SAND_3	mʦatʼ								mitaʧ			miʧˈatʼ				mat̪ˈak	mˈiːtaj			
SAND_4							məsxaɹaːj													
SAND_5			ʔamajˈaqʰa	mˌatʎ̥ʃʔˈaː						ʔamatsaʎʔaj~saʎʔaj										
SAND_6					tʰaːʔˈaː															ʔhˌaʧwˈá
SAND_7													kʰuiʔjauna							
SAND_8														ʔamt						
SAND_9											hˈino									
SAND_10								júːx												
SAY_1			hˈekʼo									heʔ								
SAY_2											wˈeːn									
SAY_3																	ʧˈahnu			
SAY_4														tˈɛːkɛ						
SAY_5								piːp		im								i		
SAY_6	mi	tʰiː		ʔi	n̥iː		wiː						tʰiː					ʔi	tʰiː	ʔˈiˑ
SAY_7									nihʧe											
SAY_8						dimˈiʔma														
SAY_9															kʼwísːik					
SAY_10																muwˈat̪a				
SEE_1										ijuːk										
SEE_2																				ʔˈuˑ
SEE_3			hˈimamta			diʃˈimʔma														
SEE_4														kˈiʔo	kwímːik					
SEE_5																mqo				
SEE_6									ʧad			ʧadi					ʧˈaːd			
SEE_7					kaːr			mah			t̪aːn									
SEE_8	pʰwi	tiwai											tiwai						tawai	
SEE_9				wiː			əwuːw											wiːw		
SIT_1												ʧimˈa					ʧˈiːjo			
SIT_2														kiːx						
SIT_3		wa		wa	kˈaː				ʧa				wa					wa	wa	wˈa
SIT_4							wən̪ak			ivak					rísːawk					
SIT_5											t̪ˈuman									
SIT_6						diɡuʦˈuja														
SIT_7																sʦʼa				
SIT_8	ʔaːʧʰˈa																			
SIT_9			hˈiwohintʼa																	
SIT_10								ikɾiː												
SKIN_1	ʦʼda				ʦʼiːdˈa				ʦʼiʔda								ʦʼˈiʔda			θpˈîla
SKIN_2															ʔíʧka					
SKIN_3																qʼˈot̪al				
SKIN_4		miwi																		
SKIN_5										ʧaθkʷil										
SKIN_6				ɲkʷʔaɬ			əkʷaɬʲ													
SKIN_7								máːn				sijˈan								
SKIN_8														inˈaːiɬ						
SKIN_9						ɬˈabit͡ɬʼ														
SKIN_10											ʃˈuːru									
SLEEP_1								ikβíːtha												
SLEEP_2														kiːm						
SLEEP_3		samsi											sapsi						ʦamsi	
SLEEP_4	sma			ʃma	siːmˈaːmˈer		xəmaː		simaːq	ismam		simˈa					sˈiːma	ʃəmˈa		smˈaː~smˈaˑ
SLEEP_5						diʃmˈajʔma					ʃimˈaːkan				ríʦmasaːkaʔ					
SLEEP_6																qnaq				
SLEEP_7			pʰˈohmu																	
SMALL_1			ˈuleːta																	
SMALL_2																				kˈeʧ
SMALL_3					buːhˈuʃ							biʧʼˈuʔ								
SMALL_4				ʔiʎʧˈaʃ																
SMALL_5	kaːwˈi								qawi	iʧʔawk										
SMALL_6						ʔaɡˈaʔwa														
SMALL_7								nîːnamiʧ												
SMALL_8											t̪ʼˈuːjaʔan					kʼˈuʧʼin				
SMALL_9		tʼiniːku											tʼiniːku						tʼihniːku	
SMALL_10														kˈisiɬ			kiʦʼːˈidu			
SMALL_11							ʔəst̪ik								ʔátʼuk					
SMALL_12																		ʎəpˈiʃ		
SMOKE (EXHAUST)_1								ámkuːf						ʔamkˈaːχat						
SMOKE (EXHAUST)_2							ʔuːxuj													
SMOKE (EXHAUST)_3				xjaj																
SMOKE (EXHAUST)_4																ʦχa				
SMOKE (EXHAUST)_5		ʦʰeːkʼauna											ʦʰeːkʼauna		kʼuːʦá					
SMOKE (EXHAUST)_6	hosˈaha				saːxˈa				hosa	ʔahʷaː	ʃˈaha	sahˈa					ʔohːˈosa			ʔˌohʷˈaja
SMOKE (EXHAUST)_7			qʰe																	
SMOKE (EXHAUST)_8						liɡuʃˈis														
SNAKE_1					qaːlˈutʼuːdˌukʰ															
SNAKE_2															núhuːsːu					
SNAKE_3								ápsuːn												
SNAKE_4				ʔawˈi														aʔwˈi		ʔlwˈí~ʔlwˈî
SNAKE_5										ʔave										
SNAKE_6														ʃiːχkokˈaʃniʔantkʷkiːʔ						
SNAKE_7						ɬajnˈofaɬ														
SNAKE_8												misakʰala								
STAND_1	ʧaːtˈom										t̪ˈoːn						ʧˈoht̪on			
STAND_2			hoːhˈatːa									t̪omˈa				qt̪ˈomat̪				
STAND_3									t̪ʼeːt̪											
STAND_4							pəxəkʷiː~pəxkʷiː													βskʷˈiˑ
STAND_5		waːkʼi											waːkʼi		rákʼaːwaːʔ				waːkʼi	
STAND_6					kˈokʰ															
STAND_7														kaːp						
STAND_8				pʔaː						ivʔawm								pʔaw		
STAND_9								ihjáɾih												
STAND_10						deɡˈaʃu														
STAR_1						ɡalʃˈamna					kˈoʔtaikaː		iʔlala						hiltaka	
STAR_2								atájraːm												
STAR_3					ʔˈujaxo															
STAR_4														ˈaʃox						
STAR_5				kʷʎ̥ap			kʷən̪məsaːp													
STAR_6															xakːwéːsur					
STAR_7	kʰʔˈaːmul								qʰaːmoʦʼ	hamuse							kʰˈamhun			hˌammsˈíˑ
STAR_8			mˈunːe																	
STAR_9												tʰotʰˈol								
STAR_10																ʦʼeχajqʼujqʼuj				
STONE_1							ʔəwilʲ											wiː		ʔwˈíˑ
STONE_2															ʔíʦːaʔ					
STONE_3								as		ʔaviː				ʔast						
STONE_4						ɬabˈik														
STONE_5		kʼaina											kʼaina						kʼaina	
STONE_6	kʰbe		qʰˈaʔa		xaːbˈe				qʰaʔbe		kʰˈaʔbe	kʰabˈe				χabˈe	kʰˈaʔbe			
STONE_7				xuːɾ																
SUN_1													tʼuina		ʧʼúːwar				tʼuixi	
SUN_2												mˈit̪ʼaː				mʦˈilda				
SUN_3	da			ɲa	laː					ʔaɲa								ɲa~ɲaː		ʔɲˈáː
SUN_4			ˈasːa			ɡalʔˈora			haʔda		dˈakaː						hˈaʔda			
SUN_5														ʃaːʔ						
SUN_6							ʔənʲaː													
SUN_7								kúːsɾah												
SWIM_1		pʰuː											pʰuː						pʰuː	
SWIM_2			xuː	xaʎ̥nup														xanˈup		
SWIM_3							aːpuɬ	ikpuh												ʔhˌaθpˈuˑji
SWIM_4	kʰˈaʧde																			
SWIM_5										ʔahaʎaʔoːpk										
SWIM_6														kˈakat	rumpakaʔ					
SWIM_7					xaːqaː											χajqam				
SWIM_8												kʼot̪ˈama								
SWIM_9						diɡafɡˈajʔma														
SWIM_10																	ʔohkˈomaj			
SWIM_11									ʧiw											
TAIL_1			ˈaqʰuje					ápβuːj												
TAIL_2																	hibʔˈakʰle			βhˈé
TAIL_3	baː				jiːbˈaː				hibaː		ʃˈiʔbaː	kˈimaː				ba				
TAIL_4															ʔíhiwa					
TAIL_5										iːʔar										
TAIL_6														iːp						
TAIL_7						lˈabo														
TAIL_8				ʃjuʎ̥			xəjuɬ											ʃəjˈuɬ		
TAIL_9		pʼulsu																		
THAT_1					ʔo															
THAT_2										hovaʧ										
THAT_3																				ɲθˈa
THAT_4		aiʦeʔe											aiʦeʔe			ʔˈiji			aiʦi	
THAT_5						hikˈuʔwa														
THAT_6														tiːχ						
THAT_7	mul											mul			miː					
THAT_8				ʂuː~ʔuʂˈuː			puː											puː		
THAT_9			pʰˈaʔut						haʔu		hˈamuː						hˈamːu			
THAT_10								paj												
THIS_1		aiʦʰ											aiʦʰ							
THIS_2			kʰˈiwat~kˈiwot																	
THIS_3										viðaʧ										
THIS_4				piː~ʔupˈiː										ʔipˈiːχ						
THIS_5						hikˈija										mˈiji				
THIS_6							pəjaː	paj										pəjˈa		βjˈa
THIS_7					me										weː					
THIS_8									maʔu								mˈaːmu			
THIS_9	bal											ʔal								
THOU_1	ma		mˈamot	mapˈuʧ	ma	ʔimˈaʔ	maː		ma	maɲʧ	ˈama	ma		mɛ	maːʔi	ma	ʔˈaːma	maːʧ		mˈaːʧ
THOU_2		aiʔnuma											aiʔnuma						aiʔnuma	
THOU_3								íːm												
TONGUE_1			hˈipʰen												ʔéhena					
TONGUE_2				mpaʎ̥			ən̪əpaɬ			iːpaʎ				ipɬ				xənpˈaɬ		himpˈál~himpˈâl
TONGUE_3					bal	ɬabˈaɬ										bal				
TONGUE_4	hˈawba								haːba		hˈuʔbaː	hˈabaː	pawaʔla				hˈibʔa		pawaʔna	
TONGUE_5								ápɾiːh												
TOOTH_1	ʔo				jaːʔˈo				hoʔo		ʔo	ʔo				ʔo	hˈoʔːo			jˈoˑ
TOOTH_2										iːðoː										
TOOTH_3		kʰiʦʼauna	hˈuʦʼʲu																kʰiʦʼauna	
TOOTH_4				ʔijˈa			əjaːw								ʔíʧːaw					
TOOTH_5						lˈaʔaj														
TOOTH_6														itˈaːst						
TOOTH_7								βuh												
TREE_1	kʰle				xaːlˈeː	ʔˈalʔek			qʰale		kʰˈali	kʰalˈe				χalˈe	kʰˈaːle			
TREE_2		ʔina					ʔilʲ						ʔina					ʔiː	ʔiwi	ʔʔˈiˑ
TREE_3														ʔˈɛʔɛ						
TREE_4								ípaha~ípa												
TREE_5			ˈatʲa~ˈaʦʲa~aʦʲːa	ʔajˈaː											ʔákaːhaː					
TWO_1	kʰoː								qʰoː			kʰoː					ʔˈakʰːo			
TWO_2											kʰoʔˈoːkai			koːkx						
TWO_3			χˈoqχu													χos				
TWO_4					xoʧʰ															
TWO_5						ʔoɡˈeʔ														
TWO_6				xwak			xəwak	áxak										xəwˈak		hwˈâki
TWO_7										havikk										
TWO_8		ux											ux						ux	
TWO_9															xúkʼːa					
WALK_1		ha	hˈuwam	ʔaː								hu	ha					aː	ha	
WALK_2								áhoː												
WALK_3							waː		w							wal				
WALK_4					wˈaduːkˌiː															
WALK_5						diʔwˈaʔma														
WALK_6															kʼwátːaʔ					
WALK_7										ijemk										jˈaˑmi~jˈami
WALK_8		ni											ni						ni	
WALK_9														kontˈika						
WARM_1	ho				xo				ʔoho			ho					ʔˈohːo			
WARM_2			ʔˈelohtʼa																	
WARM_3											moʔʦʼˈolon									
WARM_4																				ʔrˈuji
WARM_5										ipiʎk~ipiːʎk										
WARM_6								imfiɾ												
WARM_7																			aʔnaina	
WARM_8						ʔinˈuʔ									ʔáːtitʼːúʔ					
WARM_9																mit̪ʼe				
WARM_10		jaripʼa											jaripʼa							
WARM_11				ʎ̥ap														ʎ̥ap		
WARM_12							wəɹaːw													
WARM_13														kmatx						
WATER_1								áːs						ʔaχ						
WATER_2	kʰa		aqʰˈa			lˈahaʔ		íʃaha	ʔahqʰa	ʔaha	kʰa	kʰa			ʔáʦːa		ʔˈahkʰa			ʔhˈá
WATER_3		xana		xa	xa		ʔəxaː						xana			χa		xa	xana	
WE_1		aikʰiʔniki											aikʰiʔniki						aikʰiʔniki	
WE_2			nˈaːʧʰitas																	
WE_3								núː												
WE_4				ɲaːʧ														ɲaʔwˈaʧ		ʔɲˈaʧβ
WE_5										ʔiɲeːʧvʧ										
WE_6						ʔijˈaŋkʼ	ʔənʲaːwapʧ													
WE_7	ja				waː				ja		ˈajaː	ja					ʔˈaːja			
WE_8															ʧaːkʼá					
WE_9																wij				
WE_10														ʔɛ						
WHAT_1		aʦʰiːma	pˈaʦʰʲi~pʰˈaʦʰʲi										aʦʰiːma							
WHAT_2					ʧʰi															
WHAT_3																ʔˈawi			ʔahʦa	
WHAT_4																		maːjˈiːʧ		
WHAT_5								fâːt						aʃ						kˈaβ
WHAT_6											pʰaːʃka									
WHAT_7									baqʼoː								bˈaːkʼo			
WHAT_8	kʼˈowa											kʼo								
WHAT_9							ʔuːʧ			kuːʧ					kuːʧʼá					
WHAT_10				luːɲ																
WHAT_11						de														
WHITE_1						ʔafˈuhɡa														
WHITE_2								ʧánʧaːfkuniʃ												
WHITE_3		talapʔsa									tʰˈajan		tʼalapʔ						tʼalapʔ	
WHITE_4																t̪ʼˈot̪ʼo				
WHITE_5	kaːlˈe								qahle			kalˈe					kˈahle			
WHITE_6														koːχp						
WHITE_7					pʰiːt̪ʼˈaw										ʔítʼaːjú					
WHITE_8							n̪əməʂap											ɲəmʃˈap		
WHITE_9										ɲamasav										ɲmsˈaβi
WHITE_10				xmaːʎ̥																
WHITE_11			mˈeneʔi																	
WHO_1					kiːjˈaː				ʧibaː			ʧˈibaː		kiːʔ						
WHO_2		ʔampima											ʔappima						ʔampima	
WHO_3						nˈajʦi														
WHO_4							maːp											məʔˈap		
WHO_5											t̪ʰˈaʔa					ʦˈaʔe	ʧˈaʔːa			
WHO_6	bˈaːwa							akâːj		makaʧ					tákaː					βkˈa
WHO_7			qʰˈomasʲ																	
WHO_8				luːɲ																
WIND_1		ʦukʼalla											ʦukʼalla						ʦuʔkʼalla	
WIND_2			hˈikʼoseʔ																	
WIND_3										mataha~matha								mat̪xˈa		mˌathˈaja~mˌathˈâːja~mˌathˈája
WIND_4						ɬˈawaʔ														
WIND_5														ʔai	ʔáːska					
WIND_6	ja				j̥ˈa		jaːjp		ʔihja		hˈija	ja				ja	ʔihja			
WIND_7				ʧxa																
WIND_8								ikɾéːmjah												
WOMAN_1																				βqˈí~pqˈí
WOMAN_2			pˈunsar~pˈunsaːr~pˈunʦaːr																	
WOMAN_3							sinʲ													
WOMAN_4																bitˈed				
WOMAN_5				sʔak						θiɲaʔaːk~θiɲaʔaːk							bˈaʔaj	ɲəʧʔˈak		
WOMAN_6	mˈaːt̪a								ʔimaːt̪a			mˈaːt̪a								
WOMAN_7														kmaːm						
WOMAN_8								asiktáβaːn												
WOMAN_9					da						dˈaki									
WOMAN_10		mariʔmi											mariʔmi		taríːʧʼiʔ				mariʔmi	
WOMAN_11						ɬaɡˈaʔno														
YEAR_1										hoðe~huːðe										
YEAR_2																				ʔʧʰˈura
YEAR_3							ʔaːnʲ	háɾinaj						ʔant						
YEAR_4						ɬˈamaʦʼ			mal			jemal								
YEAR_5				mˌatkˈaːm												mutin		matwˈam		
YEAR_6					xuːʦʼˈaj															
YEAR_7															ʧʼikíːsuʔ					
YELLOW_1				qʷaʂ			ʔəkʷas			ʔaqʷaθm~ʔaqʷaːθm								kʷas		ʔqʷˈaθi
YELLOW_2						ʔundˈaʔe														
YELLOW_3									qʰalaːʧ											
YELLOW_4														kmˈasoɬ						
YELLOW_5																kiʔˈilt̪ʼo	biʔdˈubotʼ			
YELLOW_6	ʧˈot̪ʼəʃəba				quːʃˈiliʃiːbˌa							ʧiʃˈilʃiba								
YELLOW_7											kʰaʃˈiʔba									
YELLOW_8		tamuxtuisa											muxtui						tamustuisa	
YELLOW_9								θúkinkuniʃ												
YELLOW_10															xanːárkʼéːʔeːkikʼárik					
