	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
THROW_10		heitːɑ	heitːæː	hɒjiːt	heitːæː						ɛitə											heitːemæ	hiːtˑmæ
THROW_11		visɑtːɑ				visɑtɑ					viskə												visˑkˑɑmɑ
THROW_12	jortoms~kɑjɑms						tɑ̆ɣɑ														tɑʦtæ	porotːɤmɑ~virɑutːɤmɑ	
THROW_13														sətəməsɑ									
THROW_14												reːpi											
TONGUE_1														ɕiədʲə									
TONGUE_2																ɕeː							
TONGUE_3								ɲuxʧemʲ							ɲʊ̯ɔvʧːɑ		ɲuxʧːɐm	ɲuʌkʧɛmɛ					
TONGUE_4																			ɲɑmʲu				
TONGUE_5	keʎ	keːl	kie̯li		keːli	kiɛli			kɯv	kɯv	kɛːʎ									kɯl	kɛlʲ	ʧeːli	kˑiːlʲ
TONGUE_6				ɲɛlv			ɲæləm					ɲeːlm											
TONGUE_7													jə̠lme										
TOOTH_1		hɑmːɑs	hɑmːɑs		hɑmːɑz	hɑmːɑs					ɑːmbɑz										hɑmbɑz	ɑmːɤz	hɑmːɑsˑ
TOOTH_2				foɡ																			
TOOTH_3														ʧimi		timə							
TOOTH_4																			tʲibʲɑ				
TOOTH_5							pøŋk					puŋk											
TOOTH_6	pej							paːnʲː	piɲ	piɲ			pyj		paːtni		paːnʲːɘ	pæːniɛ		piɲ		piː	
TREE_1							juɣ					jiw											
TREE_2	ʧuvto							muːrː						huɑː	mʊ̯ɔrːɑ		muərːɐ	muʌrɛ					
TREE_3				fɒ												poː			pʲɑ				
TREE_4		puː	puː		puː	puː			pu	pu	puː		puʃeŋɡe							pispu	pʊ	puː	pˑuː
TWO_1	kɑvto	kɑks	kɑksi		kɑks	kɑksi		kuːht	kɯk	kɯk	kɑkʃ		kok		kʊ̯ɔkte			køːktɛ		kɯk	kɑksʲ	kɑhs	kˑɑʦʲ
TWO_2				kɛtːøː			kætkən					kitiɣ		ɕiti		ɕitə							
TWO_3																	kuəxʲtʲːɘ						
TWO_4																			sʲidʲɑ				
VOMIT_1				haːɲ																			
VOMIT_2													ukʃiɲʧɑm										
VOMIT_3							ɑɣət					ɑːjtɑχti											
VOMIT_4									ɤsɤtnɯ	vosnɯ~ɡorʥɯnɯ										ɤskɯnɯ			
VOMIT_5	uksnoms	okːsentɑtɑ	oksentɑː		oksend̥ɑisːɑ																	ɤhsɤtːɤmɑ	osːɤntɑmɑ
VOMIT_6													βɑkem										
VOMIT_7																tøːtə							
VOMIT_8								vukʲːse															
WALK_1								vaːnʲːʦe							vaːʣːih		vaʣʲːɛd						
WALK_2									vetlɤnɯ	vetlɯnɯ										vetlɯnɯ~wɑmɯʃtɯnɯ			
WALK_3																qyəl							
WALK_4		kæiɑ	kæʋelːæ		kævelːæ	kævɛlːæ															kævʊdɑ		
WALK_5																		βæːʦːɛdh					
WALK_6	jɑkɑms			ɟɒloɡol									koʃtɑm									jɑlɡɤtːɤːmɑ	kˑɤntʲmɑ
WALK_7							jəlil					jɑli~joːmi		dʲoðyrɕɑ									
WALK_8				jaːr																			
WARM_1								pɒːhk									pɒːkːɐs						
WARM_2																pyː							
WARM_3		soe			soːjɑ																	soːjɤ	
WARM_4					vɑri							mɑːltip											
WARM_5									ʃonɯt	ʃonɯd			ʃokʃo							ʃunɯt			
WARM_6														hekusɯ									
WARM_7							meɭək															løyhkæ	
WARM_8	ʎembe												leβe										
WARM_9												reːɣ											
WARM_10															liɛkːɑs		liəɡːɐs						
WARM_11														ɲyɲɑ					jibɑd				
WARM_12			læmːin		læmːæː	læmːin					lɛm										læmʲ		læmːi
WARM_13				mɛlɛɡ														pɨjβɛlɛs					
WATER_1								ʧaːʣʲ							ʧaːhʦi		ʧaːʦʲːɘ	ʧæːʦiɛ					
WATER_2	vedʲ	vesi	ʋesi	viːz	vezi	vɛsi			vɑ	vɑ	vɛʒ									vu	vɛzi	vesi	vesˑi
WATER_3												wit	βyt			yt							
WATER_4														bɯʔ					jiʔ				
WATER_5							jəŋk																
WE_1	miɲ	meie	me	mi	møː	myœ	məŋ	mɨjː	mijɤ	mi	mɛːɡ	mɑːn	me	mɯŋ	mij	meː	miʝɐ	mijːiɛh	mɑɲɑʔ	mi	mœ	myː	miːʔ
WET_1														ɲetɯbɯə				luβːɛ					
WET_2									uʎ														
WET_3																			səʔɲuj				
WET_4		mærk	mærkæ		mærɡ̊æ	mærkæ	mŏrɯ					ɲɑːr									mærɡ	mærʧ	
WET_5				nɛdvɛʃ																			
WET_6																							hæmː
WET_7	nɑʧko							ɲuːʦkas					noʧko		ɲʊ̯ɔskːɑs		ɲuəʦkɒs						likˑɤ
WET_8									vɑ	vɑ	kɑˀʒːi									kot			
WET_9							lɑ̆ləŋ																
WET_10																ʨentɑʎ							
WHAT_1	meʑe	mis	mi	mi	mi	mi	mø̆ɣi	meɡː~miː	mɯj	mɯj	mis	mɑn	mo	mɑː	mij		miːɐ	mij		mɑ	mi	mikæ	miæ
WHAT_2																qɑji							
WHAT_3																			ŋɑmɡæ				
WHERE_1			misːæ	mibɛn																			
WHERE_2																qɑjiqən							
WHERE_3								kasʲt									kosʲtʲɘ	kʉsniɛ					
WHERE_4	koso	kus		hol	kuz	kʊsːɑ	kot		kɯtɤn	kɤn	kus	χoːt	kuʃto	kuni	kɔs	kuːn				kɯtɯn	kʊs	kuzɑ	kˑon
WHERE_5																			xəɲɑnɑ				
WHITE_1				fɛɦeːr																			
WHITE_2							næɣi																
WHITE_3																	viəlɡːɐd				vɑʊɡɛd		
WHITE_4		vɑlke	ʋɑlkoinen		vɑlkiɑ	vɑlkiɛ		viːlːke	ʨoʨkom		vɑːldɑ	jɑːŋk			viɛlɑkɑh							vɑlɡɤkɤz	vɑlkɤ
WHITE_5																		βeːlkɛs					
WHITE_6	ɑʃo												oʃ										
WHITE_7																				tɤdʲɯ			
WHITE_8												ɲɑːr		sɯr		sɤrə			seːrʔ				
WHITE_9										jeʤɯd													
WHO_1												χoːŋχɑ											
WHO_2																			xibʲɑ				
WHO_3	ki	kes	ken	ki	ken	kɛn	kojɯ	keː~keɡː	kin	kod~kin	kis		kø		kij			kiɛ		kin	kɛn	ʧen	kˑiæ
WHO_4			kukɑ		kuɡ̊ɑ								kuðo			kuti							
WHO_5														sɯlɯ									
WHO_6																	c͡çiːɐ						
WIDE_1			leʋeæ		levˑiːæ	lɛviɛ															lɛvɛd		
WIDE_2				seːlɛʃ																			
WIDE_3							komət	koːmʲːtesʲ					kumðɑ					kamtɛ					
WIDE_4	keʎej																						
WIDE_5									pɑɕkɯt	pɑɕkɯd		pɑːŋχəŋ								pɑɕkɯt			
WIDE_6														tɑntəɡəː		ʧɑːnʧə							
WIDE_7		lɑi								otɑ	lɑiɡɑː				kɔvtɑh		kobdːi		lɑtɑ			lɑdʲː	lɑkʲɑ
WIND_1							wɑt					woːt											
WIND_2		tuːl	tuːli		tuːli	tuːli			tɤv	tɤv	tuːʎ									tɤl		tuːli	tˑuːlʲ
WIND_3	vɑrmɑ												mɑrðeʒ			merkə			mʲeːrʦʲɑ				
WIND_4								piːŋːk							piɛɡkɑ		piəɡːɐ	pɨɛkːɛ					
WIND_5														biə									
WING_1		tiːp	siːpi		siːb̥i	siːpi																siːpi	sˑiːp
WING_2															sɔ̯ɑcːi			soɒja					
WING_3				saːrɲ				suejː									suaʝːɐ				suːɡ		
WING_4											tiːbɨz	towəl											
WING_5													ʃulðə̠r			kuːtə							
WING_6									bord	bord		mɑrk								burd			
WING_7	ɕolmo						pɑ̆jlɑŋ																
WING_8														ʧuo					toː				
WOMAN_1	ɑvɑ			ɒsːoɲ						ɑɲ													
WOMAN_2									iɲkɑ				yðə̠rɑmɑʃ			imːɑ							
WOMAN_3										nɯvbɑbɑ			βɑte										
WOMAN_4				nøː								neː		nɯ					ɲeː				
WOMAN_5		nɑine	nɑinen		nɑin	nɑini	ni	nɨzan			nɑi				nisʊ		neːzːɒn	nyjsɛnɛ			nɑinɛ	nɑin	nɑːnɤ
WOMAN_6																				kɯʃno			
WORM_1														kəʎɕyʔə					xəlɨ				
WORM_2				feːrɛɡ								peːrk											
WORM_3							soɣ		ɡɑɡ														
WORM_4			mɑto		mɑd̥o	mɑtɔ		maːdː							maːhtʊ		maːtːɐ				mɑdɔ		vɑkɤl
WORM_5										nomɯr										numɯr			
WORM_6	suks	usː											ʃukʃ			ʧuk						touko	husʲː
YEAR_1				eːv													eːc͡çːɘ						
YEAR_2	ije												ij										
YEAR_3								ɨɡʲː															
YEAR_4														hyə									
YEAR_5															jɑhki								
YEAR_6																		jæːpiɛ					
YEAR_7			ʋuosi		voːz	vʊɔsi			vo	vo						po			poː		vɔzʲ		
YEAR_8		ɑːstːɑ																				ɑːstɑik	ɑːsˑtˑɑkˑ
YEAR_9							ɑl					tɑːl								ɑr			
YEAR_10									ɡod		ɑːiɡɑst												
YELLOW_1													sɑrə̠~nɑrə̠ɲʧe			pɑtəʎ							
YELLOW_2		kolːɑne	keltɑinen		keltɑin	kɛltɑni						kɑsm										kɤltɤin	kˑɤlːɑnɤ
YELLOW_3	oʒo																						
YELLOW_4																					pɑkʊinɛ		
YELLOW_5				ʃaːrɡɒ																			
YELLOW_6									veʒ	viʒ	viːri												
YELLOW_7																				ʧuʒ			
YELLOW_8														todʲɑkuə					tɑsʲeːxæj				
YELLOW_9															fiskes		viskːɐd	βiskɛs					
YELLOW_10							kullø̆j	ruʧːkesʲ															
