Language1,Phone1,Language2,Phone2,PMI
Vaeakau-Taumako,n,Wallisian,ʔ,-0.07657649969705027
Vaeakau-Taumako,n,Wallisian,k,-0.2684675075071554
Vaeakau-Taumako,n,Wallisian,l,-0.5912408997702066
Vaeakau-Taumako,n,Wallisian,n,3.5031036624518945
Vaeakau-Taumako,n,Wallisian,ɡ,0.8789349453303863
Vaeakau-Taumako,oː,Wallisian,o,2.7352329356960126
Vaeakau-Taumako,s,Wallisian,s,4.249360668325788
Vaeakau-Taumako,s,Wallisian,ʔ,2.0028650419827856
Vaeakau-Taumako,m,Wallisian,m,2.75977404461213
Vaeakau-Taumako,m,Wallisian,l,-0.9685351309116746
Vaeakau-Taumako,m,Wallisian,ɡ,0.5016407141889181
Vaeakau-Taumako,tʰ,Wallisian,l,0.795053461349684
Vaeakau-Taumako,tʰ,Wallisian,t,2.5753842347541163
Vaeakau-Taumako,tʰ,Wallisian,h,0.7391730029552273
Vaeakau-Taumako,p,Wallisian,f,0.8501855320444003
Vaeakau-Taumako,p,Wallisian,ʔ,0.5365279731893587
Vaeakau-Taumako,p,Wallisian,k,1.0377841459391985
Vaeakau-Taumako,p,Wallisian,p,3.549502053177856
Vaeakau-Taumako,v,Wallisian,l,0.3895883532415198
Vaeakau-Taumako,v,Wallisian,v,4.093356419849207
Vaeakau-Taumako,v,Wallisian,ʔ,0.9042527533146761
Vaeakau-Taumako,f,Wallisian,a,1.5153867822137863
Vaeakau-Taumako,i,Wallisian,u,0.2514380147607025
Vaeakau-Taumako,i,Wallisian,a,-2.545056228332633
Vaeakau-Taumako,i,Wallisian,e,-1.2272296664902032
Vaeakau-Taumako,i,Wallisian,i,2.118546921230544
Vaeakau-Taumako,t,Wallisian,n,0.2196893164461225
Vaeakau-Taumako,t,Wallisian,l,-0.8789229722219872
Vaeakau-Taumako,t,Wallisian,t,2.7985277860683264
Vaeakau-Taumako,h,Wallisian,f,3.338173848369809
Vaeakau-Taumako,h,Wallisian,s,1.3589889104296233
Vaeakau-Taumako,h,Wallisian,h,-0.0717572132611009
Vaeakau-Taumako,ŋ,Wallisian,ɡ,3.4379495672721085
Vaeakau-Taumako,ŋ,Wallisian,l,0.7150107536761477
Vaeakau-Taumako,ŋ,Wallisian,ʔ,1.2296751537493038
Vaeakau-Taumako,ŋ,Wallisian,h,0.6591302952816912
Vaeakau-Taumako,ŋ,Wallisian,m,0.25366518717352676
Vaeakau-Taumako,e,Wallisian,e,2.5018562081017737
Vaeakau-Taumako,e,Wallisian,a,-0.7618805027959694
Vaeakau-Taumako,e,Wallisian,o,-0.9283287104336337
Vaeakau-Taumako,e,Wallisian,l,-1.076748715551907
Vaeakau-Taumako,e,Wallisian,i,0.25366518717352676
Vaeakau-Taumako,o,Wallisian,e,0.2682639865946792
Vaeakau-Taumako,o,Wallisian,o,2.655190228022476
Vaeakau-Taumako,d,Wallisian,v,4.344670848130113
Vaeakau-Taumako,a,Wallisian,i,-1.9043386770094113
Vaeakau-Taumako,a,Wallisian,ʔ,-1.803797447787534
Vaeakau-Taumako,a,Wallisian,f,-1.4901398889324922
Vaeakau-Taumako,a,Wallisian,o,-0.7837474816225263
Vaeakau-Taumako,a,Wallisian,a,1.389235496886886
Vaeakau-Taumako,k,Wallisian,o,-0.875684976948212
Vaeakau-Taumako,k,Wallisian,v,1.4269001160458339
Vaeakau-Taumako,k,Wallisian,k,2.699865791858721
Vaeakau-Taumako,k,Wallisian,l,0.36218937905340526
Vaeakau-Taumako,u,Wallisian,e,-1.4008931605410433
Vaeakau-Taumako,u,Wallisian,o,-1.498873568901247
