	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
ONE_3		ykːs	yksi	ɛɟː	yks	yksi		eːxːt			ikʃ		ikte		ɔktɑ		əxtːɐ	aktɛ			ʏksʲ	yhs	yʦʲ
ONE_4	vejke																						
ONE_5							əjəl																
PATH OR ROAD_1														sərəː					sʲeːxærɨ				
PATH OR ROAD_2														ŋutɑ									
PATH OR ROAD_3																				ɕures			
PATH OR ROAD_4		teː	tie		teː	tiɛ			tuj	tuj											tɛ	teː	tˑiː
PATH OR ROAD_5				uːt			ɭœk					ʎoːχ											
PATH OR ROAD_6																uə̠tːə							
PATH OR ROAD_7								keajːn															
PATH OR ROAD_8															kæjdnʊ								
PATH OR ROAD_9													korno										
PATH OR ROAD_10	ki																						
PATH OR ROAD_11																		juʌnɛ					
PERSON_1				sɛmeːj	elˑæːjæ																		
PERSON_2														ŋɑnɑʔsɑ									
PERSON_3																			ɲeːnæʦʲ				
PERSON_4			heŋkilø		henki																	enʧi	
PERSON_5												eːləmχoːlɑs											
PERSON_6													jeŋ										
PERSON_7		isik									riʃtiːŋɡ										ristit		
PERSON_8							kɑ̆sɯ																
PERSON_9												χum				qum							
PERSON_10									mort	mort										murt			
PERSON_11				ɛmbɛr											ɔlmːɔʃ								
PERSON_12								olma										almɛʧɛ					
PERSON_13																	oːumɐʒ						
PERSON_14	lomɑɲ												ɑjðeme										
PERSON_15		inimene	içminen		inmiːn	ixmini																inimin	inemine
PERSON_16																				ɑdʲɑmi			
RED_1						rʊskiɛ															rʊskɛd		
RED_2								ruːpːse							rʊ̯ɔksɑh		ruəpsːɐd						
RED_3																		røːpsɛs					
RED_4		punɑne	punɑinen		punˑɑin																	punɑ	
RED_5	jɑkstʲerʲe												joʃkɑr										
RED_6							wertə					wiɣər											
RED_7																							verːev
RED_8				piroʃ					ɡɤrd	ɡɤrd	punːi									ɡord			
RED_9				vørøʃ																		kɑuniz	
RED_10																ɲɑːrqə			ɲɑrjɑnɑ				
RED_11												neːrp											
RED_12														dʲɑbɑʔkuo									
ROOT_1														bəntu		konʧə			wɑnoː				
ROOT_2									vuʒ	vuʒ			βoʒ							vɯʒɯ			
ROOT_3	jur	juːr	juːri		juːri	juːri					juːrʲ										jʊrʲ	juːri	juːrʲ
ROOT_4				ɟøkeːr			ler					tɑːr											
ROOT_5															rʊ̯ɔhtɑs			ruʌhʦɛ					
ROOT_6								vuenʲtesʲ									vuɛdʲːɛs						
ROOT_7	korʲon																						
ROOT_8	undoks																						
ROUND_1				ɡømbøjyː										mɑndɑjku									
ROUND_2														lɑlujkuə									
ROUND_3			pyøreæ		pøːræhæin	pyœriɛ																	
ROUND_4									ɡɤɡrɤsɑ	ɡɤɡrɤs													
ROUND_5				kɛrɛk			pøŋɭək~kørək									pyrəʎ				kotɯres~pitɯres			
ROUND_6	keverʲ																				kɛxkɛr		
ROUND_7																koʎɑʎ							
ROUND_8													ʧumə̠rɑʃ										
ROUND_9																			sʲurtʲɑw				
ROUND_10								jorʲːpesʲ							jɔrbpɑs		ʝoːrbɐs	jurpɛ					
ROUND_11												mɑrɑwi	tə̠rtə̠ʃ										
ROUND_12													jə̠rɣeʃke										
ROUND_13		ymːɑrkune																				ymːerkɤin	ymærikˑ
ROUND_14					ymb̥ærikːoi̯																		
ROUND_15											imːɨrɡoutlimi												
ROUND_16	kruɡlovoj																						
SALT_1				ʃoː																			
SALT_2																ɕɑːq							
SALT_3														sɯr					seːrʔ				
SALT_4															saːlti		salʲtʲːɘ	sæːlhtiɛ					
SALT_5												solwɑl								sɯlɑl			
SALT_6							sɑ̆lnə																
SALT_7	sɑl							suːlʲː															
SALT_8		soːl	suolɑ		soːlɑ	sʊɔlɑ			sov	sov	suːoʎ										sɔl	soːl	sˑuːl
SALT_9													ʃiɲʧɑl										
SAND_1															saːtːʊ			sæːtːiɛ					
SAND_2		liːv			liːvɑ																	liːv	liːv
SAND_3										lɯɑ										luo	lɛtɛ		
SAND_4													oʃmɑ	dʲuː									
SAND_5												seːj											
SAND_6							sɑ̆ŋkɯ																
SAND_7								vuːntas								koːrɑ	vuədːɐs						
SAND_8			hie̯kːɑ								jɨuɡə												
SAND_9																			təb				
SAND_10	pesok								pesɤk														
SAND_11				homok																			
SAND_12												χis											
SAY_1											kiːtə					kɤt							
SAY_2					verkːɑː																		
SAY_3									ʃunɯ	ʃunɯ										ʃuɯnɯ			
SAY_4							ɑt																
SAY_5													ojlem										
SAY_6	jovtɑms																	jiɛhtɛdh				jutːɤˑmɑ	
SAY_7		ytːeltɑ																					ytˑlemæ
SAY_8									viɕtɑvnɯ	viɕtɑvnɯ										verɑnɯ			
SAY_9				mond										munsɑ					mɑnzʲ				
SAY_10	merʲems												mɑnɑm										
SAY_11								ʦiel̥ʲːke				lɑːwi			tɑcːɑh								
SAY_12							tŏɭəɣ																
SAY_13			sɑnoɑ		sɑnˑoːɑ	sɑnʊɔ															sɑnʊdɑ		
SAY_14																	ʦɛalʲc͡çːɛd						
SEE_1							wu					wɑːɣ											
SEE_2				laːt																			
SEE_3																	vuɛinʲːɛd	βʉɛjnɛdh					
SEE_4								ujːne															
SEE_5															ɔ̯ɑidniːh								
SEE_6									ɑʥːɯnɯ	ɑʥːɯnɯ			uʒɑm							ɑʥːɯnɯ			
SEE_7	ɲejems																						
SEE_8														ŋəðyɕɑ									
SEE_9		næhɑ	næçdæ		næhːæ	næhæ					næːdə										næxtɑ	næʧemæ	nækemæ
SEE_10																mɑnʧə							
SEE_11									viʥɤtnɯ														
SEE_12																			mɑɲijeːsʲ				
SEE_13														ɕejmɯʔsɯ									
SEED_1									tuɕ	tuɕ			tom							tɯɕ			
SEED_2				mɒɡ												mumːol							
SEED_3	vidʲme																						
SEED_4													nøʃmø										
SEED_5															siɛpmɑn		siəmɐ						
SEED_6								siem															
SEED_7							sem																
SEED_8							lænsem																
SEED_9		seːme	siemen		seːmen	siɛmɛn															sɛmnɛd	seːmen	sˑeːmeʔ
SEED_10											siːɛmɡɨz												
SEED_11			jyʋæ																			jyvæ	
SEED_12									kɤʥɯs	kɤidɯs										kidɯs			
SEED_13																			sæwkoː				
SEED_14												uːrlɑχ											
SHORT_1		lyhikːe	lyɦyt		lyhyd̥	lyhyt															lʏhʏd	lyhyd̥	lyhkˑene
SHORT_2											liːti												
SHORT_3					mɑd̥ɑlɑin																		
SHORT_4							ɲɑɣəlt																
SHORT_5																qɑːmə			xæmʔ				
SHORT_6				røvid			wæɳ					wɑːtʲi											
SHORT_7								ɒːnʲxesʲ	ʤeɲɯt	ʤeɲɯd								oænɛhks					
SHORT_8															ɔ̯ɑnehɑʃ								
SHORT_9	nurʲkɑ																						
SHORT_10																	vuanʲic͡ç						
SHORT_11																				vɑkʨi			
SHORT_12													kyʧə̠k										
SHORT_13														kəːʎyky									
SIT_1	ɑʃtʲemsozɑdo																						
SIT_2																	iʃtːɐdɔːrːɒd						
SIT_3									pukɑvnɯ	pukɑvnɯ										pukɯnɯ			
SIT_4															ʧɔhkːaːh			ʧahkaʃidh					
SIT_5													ʃiɲʧem										
SIT_6				yl								uːnli											
SIT_7		istutɑ	istuɑ		istuɑ	istʊɔ		ɨʃːte			istə										iʃtːɑ	isːumɑ	isˑtˑmɑ
SIT_8														ŋomtyɕɑ					ŋɑmdʲoːsʲ				
SIT_9																ɑːmti							
SIT_10							ɑməs																
SKIN_1															lijki		lɛʃʲc͡çːɘ						
SKIN_2		nɑhk									noːɡə												nɑhkˑ
SKIN_3				bøːr																			
SKIN_4								tuːʎː															
SKIN_5					teːlɑ																		
SKIN_6																		ɲalʧa					
SKIN_7	kiɕke												koβɑʃte										
SKIN_8							sŏɣ					sow											
SKIN_9														kuhuo		qopə							
SKIN_10	kedʲ									ku										ku			
SKIN_11									kuʨik														
SKIN_12			iɦo		iho																	iho	iho
SKIN_13																			ŋɑjɑ				
SKIN_14					hibjæ																		
SLEEP_1		mɑkɑtɑ			mɑmːɑd̥ɑ	mʊɑtɑ							mɑlem								mɑɡɑtɑ	mɑkːɑmɑ	mɑkɑmɑ
SLEEP_2											mɑˀɡːə												
SLEEP_3				ɒlsik																			
SLEEP_4							ɑ̆lɑ																
SLEEP_5														kunsuɑsɑ		qonti			xoːɲoːsʲ				
SLEEP_6			nukːuɑ		nukːuɑ																		
SLEEP_7	udoms								uʑnɯ	uʑnɯ					ɔ̯ɑðːih			oærɛdh		iʑɯnɯ			
SLEEP_8								vuedʲːe				χoji					vuɐðʲːɛd						
SMALL_1		væikːe																					væikˑu
SMALL_2			pieni		peːn	piɛni															pɛnʲ	peːn	
SMALL_3				kiʃ																			
SMALL_4										posɲɯd													
SMALL_5								udʦʲ	uʨɤt	iʨɤt		mɑːɲ	izi		ʊhʦːi~ʊnːi		uʦʲːɘ	unːɛ	ɲudʲɑ				
SMALL_6	viʃkɑ										piʃki					kɯpɑ				piʨi			
SMALL_7							økəm																
SMALL_8														hiɲiə									
SMALL_9													tə̠ɣə̠ðe										
SMALL_10														ɕeəlɑku									
SMALL_11							æj					ɑj											
SMALL_12																		smɑːβɛ					
SNAKE_1	jozne																						
SNAKE_2							møŋkæm																
SNAKE_3					mɑːhiːn																		
SNAKE_4																ɕyː							sˑiuk
SNAKE_5				kiːɟoː				kuːvʲːt					kiʃke				kuvʲdʲːɘ						
SNAKE_6		usː																					ʦusʲː
SNAKE_7	kuj									kɯj										kɯj			
SNAKE_8											uːʃkɑ												
SNAKE_9												ɲoːliɣ											
SNAKE_10					mɑd̥o																mɑdɔ	mɑto	
SNAKE_11			kæːrme			kiærmis																	
SNAKE_12																		kɨɛrmɛʃɛ					
SNAKE_13															ke̯ærhpmɑʃ								
SNAKE_14									zmej														
STAND_1							lɑʎ					ʎuːʎi											
STAND_2																nɯŋki			nusʲ				
STAND_3									sulɑvnɯ	sulɑvnɯ	piːˀlə									sɯlɯnɯ			
STAND_4		seistɑ	sejstæ		seisːæ	sɛisʊɔ															sɛiʃtɑ	seisomɑ	sˑɑisˑmɑ
STAND_5													ʃoɣem		ʧʊ̯ɔʤːʊh		ʧuɐʤːɒd	ʧoɒʧːudh					
STAND_6								ʧuenːʧe															
STAND_7														nənsɯdʲi									
STAND_8	ɑʃtʲemsɕtʲɑdo																						
STAR_1	tʲeʃtʲe	tæht	tæçti		tæhti	tæxti		taːsʲːt			tɛːɟ				naːsti		tasʲnʲːɘ	tɑːsta			tæxtɑz	tæhti	tˑæhtʲˑ
STAR_2																			numɡɨ				
STAR_3							kɔs							hotədʲiə									
STAR_4									kɤʥɯv	koʥuv													
STAR_5																qɯɕəŋqɑ							
STAR_6																				kiʑiʎi			
STAR_7				ʧilːɒɡ																			
STAR_8												sow											
STAR_9													ʃyðə̠r										
STONE_1																pyː			pæ				
STONE_2														huɑlə									
STONE_3								kiedʲːk							ke̯æðɛki		c͡çɛadʲɟ͡ʝːɘ	kiɛrkiɛ					
STONE_4	cæv	kivi	kiʋi	køː	kivi	kivi	køχ		iz	iz	kiv		ky							iz	kivi	ʧivi	kˑivi
STONE_5												ɑːχwtɑs											
SUN_1			ɑwriŋko																				
SUN_2							syŋk																
SUN_3	ʧi													kou									
SUN_4															pæjvːaːʃ								
SUN_5																			xɑjeːrdʔ				
SUN_6				nɒp					ʃondi	ʃondi										ʃundɯ			
SUN_7		pæikːe			pæivyd̥	pæivæ		piejːv			pæːvɑ						pɛivʲːɘ	piɛjːiɛ			pæivæinɛ	pæivʲ	pˑæiv
SUN_8												χoːtɑl	keʧe			ʨeːlə							
SWIM_1	ujems	ujutɑ	uidɑ		ujˑuːɑ	ʊijɑ	otʲ		ujɑvnɯ	ujɑvnɯ		uji	ijɑm							ujɑnɯ	ʊjʊdɑ	ujumɑ	ujomɑ
SWIM_2				uːsik																			
SWIM_3								vuːjːe							vʊ̯ɔcːɑh		vuəʝːɐd	βuʌjɛdh					
SWIM_4							ɲorəɣ				vʊiɡə												
SWIM_5														hoðɯrsɯ									
SWIM_6																			ŋoːxoːləsʲ				
SWIM_7																uː							
SWIM_8										vɑrtʲʨɯnɯ													
TAIL_1			hæntæ		hænd̥æ	hæntæ															hænd		hɑnt
TAIL_2								siejːp							sæjpi		sɛibʲːɘ	siɛjpiɛ					
TAIL_3																meʨɑ							
TAIL_4							ləɣ					leːɣ											
TAIL_5														təjbu		tɑlʨu							
TAIL_6		sɑpɑ																				sɑpɑ	
TAIL_7									bɤʒ	bɤʒ	tɑbɑːr		poʧ							bɯʒ			
TAIL_8				fɒrok																			
TAIL_9	pulo																						
THAT_1				ɒz									sɑðe										
THAT_2														tɑkəː					tʲikɨ				
THAT_3	ɕe	seː							sijɑ	sijɤ	sɛ	tɑ								so		seː	
THAT_4		toː	tuo		toː		tom	tudː		tɯ			tu		tɑh	toː	tətɐ	tuhtɛ				to	tˑuː
THAT_5	tonɑ													tɑːniə~təti									
THAT_6								ʃto															
THIN_1									vɤsɲit	vesɲɯd													
THIN_2																				vekʨi			
THIN_3		ɤhukːene	oɦut																				ohukˑɤnɤ
THIN_4					heːno																		
THIN_5																ʨoːptə			jɑbtɑ				
THIN_6														dʲobtəɡəː									
THIN_7				veːkoɲ							vʊiti												
THIN_8													βiʧkə̠ʒ										
THIN_9	ʧovɑ				hoikːɑ	hɔikːɑ	woɣəʎ					oɕːɑ			ɑsehɑʃ						hɔik	hoik	
THIN_10								sieŋʲkesʲ														nɤdrɑ	
THIN_11							ætəm																
THIN_12																	ɐːzʲːtʲɛmʲɘ						
THIN_13																		jisːɛhʦ					
THIN_14																						lɑih	
THIN_15														ɲeu									
THIS_1																			tʲikɨ		nɛʦɛ		
THIS_2			tæmæ		tæmæ	tæmæ	tim	tadː								tɑm	tatɐ						
THIS_3	tʲe								etɑ	tɑ~etɑjɤ	tɑ		tə̠	əmə						tɑ		to	
THIS_4		seː													taːh							seː	sˑeo
THIS_5												ti											
THOU_1		sɑ	sinæ		siæ	siɛ					sinɑː										sinæ	siæ	sˑɑk
THOU_2							nø̆ŋ					nɑŋ											
THOU_3	ton			tɛ				toːnː	te	te			tə̠j	tənə	tɔn	tɑn	tonɐ	tatnɛ		ton			
THOU_4																			pɨdər				
TONGUE_1								ɲuxʧemʲ							ɲʊ̯ɔvʧːɑ		ɲuxʧːɐm	ɲuʌkʧɛmɛ					
TONGUE_2				ɲɛlv			ɲæləm					ɲeːlm	jə̠lme										
TONGUE_3	keʎ	keːl	kie̯li		keːli	kiɛli			kɯv	kɯv	kɛːʎ									kɯl	kɛlʲ	ʧeːli	kˑiːlʲ
TONGUE_4																ɕeː			ɲɑmʲu				
TONGUE_5														ɕiədʲə									
TOOTH_1		hɑmːɑs	hɑmːɑs		hɑmːɑz	hɑmːɑs															hɑmbɑz	ɑmːɤz	hɑmːɑsˑ
TOOTH_2											ɑːmbɑz												
TOOTH_3														ʧimi		timə			tʲibʲɑ				
TOOTH_4	pej			foɡ			pøŋk	paːnʲː	piɲ	piɲ		puŋk	pyj		paːtni		paːnʲːɘ	pæːniɛ		piɲ		piː	
TREE_1								muːrː							mʊ̯ɔrːɑ		muərːɐ	muʌrɛ					
TREE_2							juɣ					jiw											
TREE_3		puː	puː	fɒ	puː	puː			pu	pu	puː			huɑː		poː			pʲɑ		pʊ	puː	pˑuː
TREE_4	ʧuvto																						
TREE_5																				pispu			
TREE_6													puʃeŋɡe										
TWO_1	kɑvto	kɑks	kɑksi		kɑks	kɑksi		kuːht	kɯk	kɯk	kɑkʃ		kok		kʊ̯ɔkte		kuəxʲtʲːɘ	køːktɛ		kɯk	kɑksʲ	kɑhs	kˑɑʦʲ
TWO_2							kætkən																
TWO_3				kɛtːøː															sʲidʲɑ				
TWO_4												kitiɣ		ɕiti		ɕitə							
WALK_1		kæiɑ	kæʋelːæ		kævelːæ	kævɛlːæ															kævʊdɑ		
WALK_2				jaːr			jəlil					jɑli~joːmi											
WALK_3								vaːnʲːʦe	vetlɤnɯ	vetlɯnɯ					vaːʣːih		vaʣʲːɛd	βæːʦːɛdh		vetlɯnɯ			
WALK_4													koʃtɑm			qyəl							
WALK_5																							kˑɤntʲmɑ
WALK_6																				wɑmɯʃtɯnɯ			
WALK_7																						jɑlɡɤtːɤːmɑ	
WALK_8	jɑkɑms																						
WALK_9														dʲoðyrɕɑ									
WALK_10				ɟɒloɡol																			
WARM_1		soe			soːjɑ																	soːjɤ	
WARM_2														ɲyɲɑ									
WARM_3													ʃokʃo										
WARM_4	ʎembe		læmːin		læmːæː	læmːin					lɛm		leβe		liɛkːɑs		liəɡːɐs				læmʲ		læmːi
WARM_5												reːɣ											
WARM_6																						løyhkæ	
WARM_7																			jibɑd				
WARM_8									ʃonɯt	ʃonɯd		mɑːltip								ʃunɯt			
WARM_9				mɛlɛɡ			meɭək																
WARM_10					vɑri											pyː							
WARM_11								pɒːhk						hekusɯ			pɒːkːɐs						
WARM_12																		pɨjβɛlɛs					
WATER_1								ʧaːʣʲ							ʧaːhʦi		ʧaːʦʲːɘ	ʧæːʦiɛ					
WATER_2							jəŋk																
WATER_3														bɯʔ									
WATER_4																			jiʔ				
WATER_5									vɑ	vɑ			βyt							vu			
WATER_6				viːz								wit											
WATER_7	vedʲ	vesi	ʋesi		vezi	vɛsi					vɛʒ										vɛzi	vesi	vesˑi
WATER_8																yt							
WE_1	miɲ	meie	me	mi	møː	myœ	məŋ	mɨjː	mijɤ	mi	mɛːɡ	mɑːn	me	mɯŋ	mij	meː	miʝɐ	mijːiɛh		mi	mœ	myː	miːʔ
WE_2																			mɑɲɑʔ				
WHAT_1	meʑe	mis	mi	mi	mi	mi	mø̆ɣi	meɡː~miː	mɯj	mɯj	mis	mɑn	mo	mɑː	mij		miːɐ	mij		mɑ	mi	mikæ	miæ
WHAT_2																			ŋɑmɡæ				
WHAT_3																qɑji							
WHITE_1	ɑʃo												oʃ							tɤdʲɯ			
WHITE_2										jeʤɯd													
WHITE_3												jɑːŋk											
WHITE_4							næɣi																
WHITE_5												ɲɑːr											
WHITE_6														sɯr		sɤrə			seːrʔ				
WHITE_7				fɛɦeːr																			
WHITE_8		vɑlke	ʋɑlkoinen		vɑlkiɑ	vɑlkiɛ		viːlːke			vɑːldɑ				viɛlɑkɑh		viəlɡːɐd	βeːlkɛs			vɑʊɡɛd	vɑlɡɤkɤz	vɑlkɤ
WHITE_9									ʨoʨkom														
WHO_1	ki	kes	ken	ki	ken	kɛn		keː~keɡː	kin	kin	kis		kø		kij		c͡çiːɐ	kiɛ		kin	kɛn	ʧen	kˑiæ
WHO_2			kukɑ		kuɡ̊ɑ		kojɯ			kod		χoːŋχɑ	kuðo						xibʲɑ				
WHO_3																kuti							
WHO_4														sɯlɯ									
WIND_1	vɑrmɑ													biə									
WIND_2								piːŋːk							piɛɡkɑ		piəɡːɐ	pɨɛkːɛ					
WIND_3																merkə			mʲeːrʦʲɑ				
WIND_4													mɑrðeʒ										
WIND_5							wɑt					woːt											
WIND_6		tuːl	tuːli		tuːli	tuːli			tɤv	tɤv	tuːʎ									tɤl		tuːli	tˑuːlʲ
WOMAN_1		nɑine	nɑinen		nɑin	nɑini					nɑi										nɑinɛ	nɑin	nɑːnɤ
WOMAN_2									iɲkɑ	ɑɲ						imːɑ							
WOMAN_3								nɨzan							nisʊ		neːzːɒn	nyjsɛnɛ					
WOMAN_4				nøː			ni					neː		nɯ					ɲeː				
WOMAN_5																				kɯʃno			
WOMAN_6	ɑvɑ			ɒsːoɲ																			
WOMAN_7													βɑte										
WOMAN_8										nɯvbɑbɑ													
WOMAN_9													yðə̠rɑmɑʃ										
WORM_1										nomɯr										numɯr			
WORM_2			mɑto		mɑd̥o	mɑtɔ															mɑdɔ		
WORM_3								maːdː							maːhtʊ		maːtːɐ						
WORM_4																ʧuk						touko	
WORM_5	suks												ʃukʃ										
WORM_6		usː					soɣ																husʲː
WORM_7				feːrɛɡ								peːrk											
WORM_8									ɡɑɡ														vɑkɤl
WORM_9														kəʎɕyʔə									
WORM_10																			xəlɨ				
YEAR_1									vo	vo													
YEAR_2									ɡod														
YEAR_3	ije												ij										
YEAR_4				eːv				ɨɡʲː									eːc͡çːɘ						
YEAR_5		ɑːstːɑ																				ɑːstɑik	ɑːsˑtˑɑkˑ
YEAR_6											ɑːiɡɑst												
YEAR_7															jɑhki								
YEAR_8																		jæːpiɛ					
YEAR_9														hyə		po			poː				
YEAR_10							ɑl													ɑr			
YEAR_11			ʋuosi		voːz	vʊɔsi															vɔzʲ		
YEAR_12												tɑːl											
YELLOW_1		kolːɑne	keltɑinen		keltɑin	kɛltɑni																kɤltɤin	kˑɤlːɑnɤ
YELLOW_2	oʒo																						
YELLOW_3				ʃaːrɡɒ																			
YELLOW_4									veʒ	viʒ										ʧuʒ			
YELLOW_5												kɑsm											
YELLOW_6											viːri												
YELLOW_7													sɑrə̠										
YELLOW_8													nɑrə̠ɲʧe										
YELLOW_9														todʲɑkuə					tɑsʲeːxæj				
YELLOW_10								ruʧːkesʲ							fiskes		viskːɐd	βiskɛs					
YELLOW_11																pɑtəʎ							
YELLOW_12																					pɑkʊinɛ		
YELLOW_13							kullø̆j																
