	Cahuilla	Central Tarahumara	Chemehuevi	Classical Nahuatl	Comanche	Cupeño	El Nayar Cora	Eudeve	Highland Puebla Nahuatl	Hopi	Huarijío	Huichol	Kawaiisu	Luiseño	Mayo	Mono	Northern Paiute	Northern Tepehuan	Panamint	Pima Bajo	Pipil	Pochutec	Serrano	Shoshoni	Southeastern Tepehuan	Southern Paiute	Teguima	Tetelcingo Nahuatl	Tohono O'odham	Tongva	Tubar	Tübatulabal	Ute	Yaqui
HORN (ANATOMY)_7														ʔaaw									ʔaːʔ							ʔaːʔan				
HOT_1								suka						ʂaqi	sukːa																			
HOT_2			kutːu									kuka																						
HOT_3																											urudeni					ɨːdɨːʔɨt		
HOT_4																							ɨcɨ							oroːʔ				
HOT_5					ɨrɨʔi											ɨtɨʔɨ	ɨtɨtːɨ		itɨʔi					ɨtɨi̯								ɨʔɨdɨːʔ		
HOT_6										mɨki																								
HOT_7																		toni		ston					ʧoi̯ɲ				stoni		tono			
HOT_8						atiŋvɨ																												
HOT_9				toːtoniːa					totoktik												tutunik							totunkiː						
HOT_10		ratali									tahta															tatuʔi							tatiʔi	tata
HOT_11	ʃiwma																																	
HOT_12							pɨsti																											
HOT_13													taraʔwidɨ																					
HOT_14							pɨhʧɨraʔa																											
I_1	ne	nehe̠	nɯː	neʔ	nɯʔ	nəʔ	i̠neː~neː	neː	neh	nɯʔ	ne̠ː	neː	nɯʔɯ	noː		nɯ	nɯ	ɑːni	nɯː~nɯ	ɑni	nɑhɑ	nen	nɯʔ	nɯ		nɯʔ	ne	nɑhɑ	aːɲi~aːɲiʔi	noː	ine̠~ene̠	nɯː	nɯʔ	ne
I_2															i̠nɑpo																			inepo
I_3																														noːmɑʔ				
I_4				neʔwɑːtl																														
KILL_1							heʔika																											
KILL_2										niina																								
KILL_3			pakːa		pekːa								paka			paʦːa	paʦːa~paʦːa		pakːa					pekːa		pakːa							pakai̯	
KILL_4	mekan	meʔa~miʔli		miktia		mɨq		mean	miktiːa		meʔa~meʔri	mie			meʔak			mumu		mɨʔa	miktia	mokti	mɨqan				mea	miːktia	muʔa	mukaa	ma	mɨʔɨɡ~ɨmɨʔɨk		meʔa
KILL_5																									muaʔ									
KILL_6														moknu																				
KILL_7																							mɨmɨkin											
KILL_8																															wa			
KNEE_1		ʧokobala									ʦohkopo																							
KNEE_2																tonnopoto																		
KNEE_3				tlankʷaːi̯tl					taːnkʷaːi̯												tankʷak							tlankʷate						
KNEE_4												watu					miawoː																	
KNEE_5	tamily		taŋa			tami	tunu	tonot		tamə		tunu	tanavi		tonːom			tonːa		toːn			tamoːʦ			taŋa			toːn	tonɡun	tonor	toŋoːl	taapɨ	tonom
KNEE_6					tanːapːɨh														taŋːapːɨh					tankapːɨh										
KNEE_7																											savopo							
KNEE_8														qaxmai̯																				
KNEE_9																									ol̥ia									
KNOW (SOMETHING)_1										navota																								
KNOW (SOMETHING)_2																											nanecøra							
KNOW (SOMETHING)_3	eʔnan													oʔna~unani									ɨnaːn				tʰeø							
KNOW (SOMETHING)_4								dedecan																										
KNOW (SOMETHING)_5																														hjoːn				
KNOW (SOMETHING)_6													pucɨ																					
KNOW (SOMETHING)_7																											ara							
KNOW (SOMETHING)_8							mwaʔatʲe~mwaʔareː																											
KNOW (SOMETHING)_9												ma					tːu																	
KNOW (SOMETHING)_10		maʧi		maːti					mati		maci	mai̯~mate						mate		maːt	mati	meti			maːt			matiː	maːʧ		mai̯	maːɡ~amak		
KNOW (SOMETHING)_11																											æhto							
KNOW (SOMETHING)_12			putːucuka																							pucucukʷa							pucucukʷa	
KNOW (SOMETHING)_13															huʔuneija																			huʔunea
KNOW (SOMETHING)_14																											hitːada							
KNOW (SOMETHING)_15						hiwʧu																												
KNOW (SOMETHING)_16																											aɡuae̯ra							
KNOW (SOMETHING)_17					suapetːai̯~sumpanaʔitɨ														sumpanai̯					sumpaːtu~sumpanai̯										
KNOW (SOMETHING)_18																sutːapɨhi																		
KNOW (SOMETHING)_19																	pupːitakːwatu																	
LEAF_1			naŋkapa							naapi			naɡavɨ				nakːapɨ															naŋhabɨːl	nɨkːaʔapi	
LEAF_2																										maːpɨnaŋkapɨ								
LEAF_3							ʃanwei																											
LEAF_4																							qav											
LEAF_5	palat					pɨclʔa								pavlaʃ																				
LEAF_6																			pisi															
LEAF_7				ʃiwitl					ʃiwit																			ʃiːbiːtl						
LEAF_8				iswatl																	iswat			sɨka										
LEAF_9																ɡasa						ʃut												
LEAF_10		sawa						saɡua			sawa	zama			sawa			jaɡa		haːhaɡ					jaʔ		sawat		haːhaɡ		samoar~samwat			sawa
LEAF_11					puhipːɨh																													
LIE (REST)_1							kaʔa					ka																						
LIE (REST)_2				teːka					teːka												teka~teːka	teke	ɨk		bokaʔ					okoː				
LIE (REST)_3																												tietieka						
LIE (REST)_4	max																																	
LIE (REST)_5																																tambɨːʔ~andambɨːʔ		
LIE (REST)_6			hahapi		havi								havi			hapi	hapi~hapːi		hapi					hapi		api							api	
LIE (REST)_7		boʔi						voi̯			poʔi	hu~hui̯			boʔoka			vopːoe		voʔo							vo		woʔo					boʔo
LIE (REST)_8									wectok																			bectiːk~bectotika						
LIE (REST)_9						kʷivɨ								wiwa																				
LIE (REST)_10										waʔøkiwta																								
LIVER_1	neʔma	emela	nɨwɨmpi		nɨmɨ	nɨma		hemat		nɨːma	ema	nema	nɨwɨbi	nooma	heemam	nɨmiɨ̯	nɨmɨ	numad	nɨmɨ	nɨm			nɨːm	nɨwɨn		nɨŋwɨn			nɨm		jamat	nɨːmal		heemam
LIVER_2																									lumaːn									
LIVER_3							njaːmwa																											
LIVER_4																											ʦuhhema							
LIVER_5																																	nuupːɨ	
LIVER_6				eːltaʧtli																	eltapaʧ													
LIVER_7																												eːlli						
LONG_1			paʔantoka										paʔatoɡora													paʔatːokon							paʔatːokʷatːɨ	
LONG_2														tavulvuʃ																				
LONG_3																							mitaʔi											
LONG_4																																utudu		
LONG_5	wavuma																																	
LONG_6											tehpekuma																							
LONG_7								tevei							teebe			tubudu		tɨvɨd														teebe
LONG_8												tewi				ɨti	utɨː~utɨ								təb				ʧɨw					
LONG_9							tjeː																											
LONG_10		wiʔli																													wee			
LONG_11																											ɡueri							
LONG_12					paʔa																													
LONG_13						wɨvaʂiʃ																												
LONG_14				wejak					weːjak	wɨːpa									kɨpa		wejak			kɨpa				bejak						
LONG_15																														kahoːʔ				
LONG_16																		ʦavidija																
LOUSE_1			poːʔapi		pusia											pui̯ciapːi	pusːiʔa~pusːiʔapi		posiaʦːih					posiaʦːih		poʔa							poʔapi	
LOUSE_2									tokoloːt																									
LOUSE_3								viatzi				ateci	acɨvɨ																					
LOUSE_4						alaʔat								ulaat						aːʔat					aat				aːʔaʧ					
LOUSE_5				aʔtenitl~atemitl																	atimet	atomt						atiːmiːtl~atɪmɪtl			atet			
LOUSE_6		te					atʲe			atɨ	ehte				etːen			aːte			atin		acɨm				atːe							ete
LOUSE_7																														ar		nahaːl		
LOUSE_8	saʔwal																																	
MAN_1												uki																			oɲwi			
MAN_2																											uri							
MAN_3		rehoi						dor~dori			tihoe							teodi		tɨod					ʧioɲ				ʧɨoj					
MAN_4															ooʔou̯																			ooʔou̯
MAN_5								dodorte																						voroi̯t				
MAN_6					tenapːɨʔ																			tenkʷapːɨ										
MAN_7													taʔnipɨzi																					
MAN_8	naxaniʃ					naxaniʃ								jaʔaʃ		nana	nana																	
MAN_9				tlaːkatl					taːɡat	taaqa											takat	teket						tløkatl						
MAN_10			tawaci																tai̯ŋwa							taʔŋwa						taːtwal	taʔwaci	
MAN_11							tjaːtaʔa																											
MAN_12																							wɨcɨʂʦ											
MEAT_1		saʔpa						sata~saba~saabaʔa		sikʷi	saʔpa									hai̯van							sata							
MEAT_2				nakatl					nakat						wakas						nakat	neket			bakas			nakatl						
MEAT_3	waʔiʃ					waʔiʃ						wai̯		waaʔiʃ																				
MEAT_4			tukːuapi										tukuaːvi			tɨːnːa	tukːu	tucuɡue	tukːu					tukːu		tukːua			ʧuːkuɡ			tuɡuwa	tukːuapi	tekua
MEAT_5																														tuːkin				
MEAT_6																															tikoɲwat			
MEAT_7					tɨkːapːɨh																													
MEAT_8																							kaːrniʔ											
MEAT_9							weʔiraʔa																											
MOON_1			mijatokopːi																														mɨatːakoci	
MOON_2							maʃkɨraʔi											masːadaɡa																
MOON_3	menaly					mɨnily				mɨːjawɨ																								
MOON_4																		masa		saʂaːd					masan				maʂaːd					
MOON_5		meʧa		meːctli	mɨa			metzat	meːcti		meca	meca	mɨazi	moyla	meeʧa		mɨha		mɨa		mecti	mest	mɨaːʈ͡ʂ	mɨa		mɨæ	meʧa	miectliː		moar~muaːr	mecat			meʧa
MOON_6																tamɨʔa																		
MOON_7																																mɨːjabiʃt		
MOON_8																											æɡui̯t							
MOUNTAIN_1							hɨri																											
MOUNTAIN_2																																muwaːl		
MOUNTAIN_3					tojavi											toja			tojapin					tojapin										
MOUNTAIN_4		rajabo																																
MOUNTAIN_5				tepːeːtl					tepeːt	tɨːwi~tɨːkʷi											tepet							tepietl						
MOUNTAIN_6																				tonica														
MOUNTAIN_7						pɨʔawʔa														doʔaːɡ									doʔaɡ					
MOUNTAIN_8																									oi̯dʱaʔ									
MOUNTAIN_9	qawiʃ	ɡawi	kai̯pa					ʦavit			kawi		keːvi	qawiiʧa	kawi		kai̯pa						qai̯ːʦ			kai̯pa				xai̯	kahi~kahu~kav		kaapi	kawi~kau̯
MOUNTAIN_10																											ʦæɡui̯							
MOUNTAIN_11												jamuri																						
MOUNTAIN_12																															hai̯t			
MOUNTAIN_13																		ʦabulica																
MOUNTAIN_14																															njokoro			
MOUTH_1	tamal			kamaktl		tamʔa								tamat														kamak						
MOUTH_2										moʔa	ʦuʔa																							
MOUTH_3																							ʂɨʈ͡ʂ											
MOUTH_4			tɨːmpa		tɨpe								tɨbivɨ			tɨpːe	tɨpːa		tɨmpe					tɨmpe		tɨmpa							tɨpːapi	
MOUTH_5		rini		teːntli				tenit	teːn			teni			tee			tuni		tɨn	ten~teːn	ten			ʧiɲ			tien	ʧini	toŋin	tinir			teni~teeni
MOUTH_6							tyenʲi																											
MOUTH_7																																toʔoɡo		
NAME_1																																indiŋwa~tiŋwa		
NAME_2							antʲawaː																											
NAME_3				toːkaːi̯tl					toːkay					tuŋla							tukey							tukø		tuaːnʲan				
NAME_4	tewal	rewa				tiwʔa		teɡuat			tewa	tewa			tewam					tɨːɡiɡ			tɨwanʦ				teɡua		ʧɨːɡiɡ		temwara			tea
NAME_5																		tutuɡaraɡa																
NAME_6										tɨŋwni																								
NAME_7							antʲaʔaru																											
NAME_8																			natɨpinia															
NAME_9					nahnia											nanijanːa	nanianːa																	
NAME_10			niapi										nijaːvi											nihja		niaː							niaː	
NECK_1					tojo																			tojompɨh										
NECK_2																					kesckcuju~keckuju							keʧkʷahjo						
NECK_3																												keʧkoʧtla						
NECK_4	pily														biʔa																			
NECK_5						qilyʔa																												
NECK_6										kʷaapi		katuci																						
NECK_7																							ŋɨhɨʦ~ŋɨhɨʔ							ŋoːŋ	kʷai̯r			
NECK_8														qelat								koʃt												
NECK_9				kʷeʧtli					keʧ																									
NECK_10		ɡuta	kuta					ʦutat			kuhtamo		kuravi			kutːa	kutːa		kuta							kuta	ʦuta					kulaːn	kutapi	kutana
NECK_11							kɨhpi					kɨi̯pi						ʦuscuvo		kuʂuv~kuʂvo					kuxbo				kuswo					
NECK_12																	pukːakːwa																	
NECK_13																															moar			
NEW_1				jankʷik					jaːnɡui̯k																			jankʷiːk						
NEW_2															bemela																hemesat			bemela
NEW_3																											veu̯catoa							
NEW_4			ɨaka		ɨkɨ		ahkʷa					hekʷa							ɨkɨ					ɨkɨ										
NEW_5	paŋiʃ					paŋiʃ																												
NEW_6										pɨːhɨ							pɨtɨ	butːude		vɨtud									wɨʧij					
NEW_7														iːpit									amai̯t							imuːt				
NEW_8													ɨːvitɨ																			mapita		
NEW_9																																	aːkatɨ	
NEW_10																										aɨ̯								
NEW_11		kukiwame																																
NEW_12																									xibkam									
NEW_13								hubari																										
NEW_14																pɨtɨttɨpːɨ																		
NEW_15											kaweruma																							
NIGHT_1								ʧuari		mihi																			ʧuhuɡ					
NIGHT_2										mihikpɨ																								
NIGHT_3				yoːawalli					jowaːl												ujuvali	owel						jowaliː						
NIGHT_4																					tikjuvuali													
NIGHT_5																											doʦːo			jau̯ke				
NIGHT_6	tukmijat					tukmut								tuukumit																				
NIGHT_7		rukawali	tuwanu		tukani		tɨkaʔa				tuɡao	tɨkarika	tuɡwa		tukaari	toqa	tuka~tukːaː		tukʷani	tukɡam			tuːk	tukani	tukaʔ	tukʷa						tuːɡit~tuːɡal	tukʷana	tukaria
NIGHT_8																		tucaɡui̯																
NIGHT_9																															kirimoalit			
NO OR NOT_1																qatuʔu		mai̯tiud~mai̯tudo																
NO OR NOT_2												meta									ma													
NO OR NOT_3				aʔmoː					amo																ʧam			amo						
NO OR NOT_4																				pim									pi					
NO OR NOT_5	kiʔi		kacu							qaʔe	kaʔi																		piaʔa					
NO OR NOT_6		ke			ke	qai̯	ka~kai̯	ʦa		qa				qai̯	kaː		kai̯		ke	heː			qai̯	ke		ka	ʦai̯			xai̯	ka	haʃ	ka	ka~kaː~kee
NO OR NOT_7													juwaːtɨ																					
NOSE_1		aka		jakatl				dacat		jaqa	jahka				jekːa			daka		daːk	jaka	jeket			dak				daːk					jeka
NOSE_2									jekacol																			jekacol			nikisor			
NOSE_3													muviːtoʔovebe																					
NOSE_4																																	mopotːʔopːɨ	
NOSE_5							ʦuʔuri					ʦuri																						
NOSE_6	mul		mupi		muvi	mu								muuvil		mupi	mupi		mupin				mukpiʔ	mupin		mupɨ				møpin		mupit		
ONE_1																				maːdo					man									
ONE_2																							hou̯kp											
ONE_3																													hɨmako					
ONE_4			suː	seː	sɨmːɨ		sei	sei̯	seː	sɨːka		zewi	suju		seenu	sɨmɨ	sɨmɨ	huma	sɨwɨ~sɨmːɨ	hɨma	se	se		sɨmːɨ		ʃuː	se	sie~sente			heme	ʧiːʧ		senu
ONE_5																																	suːjis	
ONE_6	suplje					supul								supul																				
ONE_7		bile									pire																			puku				
ONE_8						sulit																												
PATH OR ROAD_1																											donønăi~ɡui̯nonăi~pinonăi							
PATH OR ROAD_2																						otˀkan												
PATH OR ROAD_3				oʔtli					ohti												uhti							ohtliː						
PATH OR ROAD_4															booʔo								pooqt											booʔo
PATH OR ROAD_5			poʔo		puʔe											pojo			poʔi					poʔe									poo	
PATH OR ROAD_6	pit					pit								pet			poː			voːɡ			poːʔ			poː			woːɡ	pet	wota	poht		
PATH OR ROAD_7		bowe					huje	vovet		pøhɨ	poe	huje	toːvɨ					boi̯							boi̯		bowe							
PERSON_1										sino																nɨn								
PERSON_2			nɨwɨ		nɨmɨ			doːme					nɨwɨ		joreme	nɨːmːɨ	nɨmɨ		nɨmɨ					nɨwɨ		nɨŋwɨ						nɨmɨ		joeme
PERSON_3																																	nuuci	
PERSON_4																		odame																
PERSON_5																											uriaʧa							
PERSON_6							tyevi					teɨ̯teri																						
PERSON_7				tlaːkatl		ataxʔa			taːkajoːt					ataax							taɡat		taːqt					tløka		taraxat				
PERSON_8																															tamoi̯tam			
PERSON_9	taxliswet																																	
PERSON_10		paɡotuame									ihpakorume																							
PERSON_11																				hɨmadkam					jatkam				hɨmajkam					
RAIN (PRECIPITATION)_1			ɨwa		ɨma								uwa						ɨma					ɨma		uŋwa							uwatɨ	
RAIN (PRECIPITATION)_2				kiawitl					kiʧwit~kiʧaːt																			kiːjabiːtl						
RAIN (PRECIPITATION)_3												kiewijera																						
RAIN (PRECIPITATION)_4	wewniʃ~wewen					wɨwɨ																												
RAIN (PRECIPITATION)_5																							woːŋt											
RAIN (PRECIPITATION)_6																					wetciat													
RAIN (PRECIPITATION)_7		uʔki						ducan~duqui̯			juʔki				jukːu			daqui̯~duqui̯		duːk					duk				juːki					juku
RAIN (PRECIPITATION)_8										joojoki																								
RAIN (PRECIPITATION)_9																														aqwakin				
RAIN (PRECIPITATION)_10														axilax													ahra					taŋ~andaŋ		
RAIN (PRECIPITATION)_11																	paɨ̯matl							paɨna										
RAIN (PRECIPITATION)_12																tɨːkːwa											dyrurăi~værorăi~dyrarai							
RAIN (PRECIPITATION)_13																tɨːkʷape															horoy			
RAIN (PRECIPITATION)_14							viitʲe																											
RAIN (PRECIPITATION)_15										jojaŋwɨnɨ																								
RED_1			aŋkaka		eka								aɡa						anka					enka		aŋkæ								
RED_2							paʔu			pala							aʦːa																	
RED_3																															sawakar		akːakatɨ	
RED_4																aqːapono																		
RED_5																				svɨɡ					bɨʔ				swɨɡi					
RED_6						kʷati						reta															setːa~setai̯			kʷahoxa				
RED_7								vasei̯																										
RED_8		serakame									sehtaname																							
RED_9								sikei							sikili																			sikiʔi
RED_10	selnekiʃ																																	
RED_11																							ʂɨriːriʔn											
RED_12				ʧiʧiːltik					ʧiːʧiːltik												ʧiltik							ʧiʧiltiːk						
RED_13																		oamasmoe																
RED_14																																melʔmel		
RED_15														qwajaqwjaʃ																				
ROOT_1																		taca		tatka					tak				tatk					
ROOT_2			tɨtɨnapɨ		tɨrana								tɨn			tɨtɨna	tɨna		tɨtɨna					tɨtɨna		tɨna							tɨnaapi	
ROOT_3														kʷiinamuʃ																				
ROOT_4																														wiwin		wiːʃi		
ROOT_5																															namusir			
ROOT_6		nawa				wala	naanaʔa	nava		ŋaʔat	nawa	nana			naːwa								ŋaːqaw				nawa							nawa
ROOT_7				tlaneːlwatl					naːlwat																			nelwajutl~nelwatl						
ROOT_8																					inenɡwaho													
ROOT_9	pukuʔu																																	
SALT_1						jɨwal																												
SALT_2																							ʦukaʔt											
SALT_3					onːavi								owavi				onapi		omapin					onapin									oapi	
SALT_4	iŋily	kona					unah	onat		øŋa	wona	uːna		eŋla	oona	omːa		onːe		on					on	oa			on		onat	oːnahl		ona
SALT_5				istatl					istatl												istatl	ostet						istatl		aŋor				
SALT_6			asoʔna																															
SAND_1																														uheːt~oːhit				
SAND_2																		ore~oːe							oi̯ja									
SAND_3			otːapɨ																				oːqʈ͡ʂ											
SAND_4														exval															oʔoɖ					
SAND_5					pasiwapi											pasːiwa	pasiwapːɨ		pasiŋwampɨh					pasiampin										
SAND_6	ŋaʧiʃ											ziakari~ziukari																						
SAND_7						haxal																									sihat			
SAND_8				ʃaːlli			se	sa~sata	ʃaːl											hia	aʃal							ʃøliː		piri				
SAND_9													ʃihʷabɨ																				siwapːɨ	
SAND_10		sate									sete				seeʔe											patɨ								seeʔe
SAND_11																																ʃihpit		
SAND_12										tɨi̯wa																								
SAND_13																			kuʦːapːɨh															
SAY_1								teen												tɨʔɨ					tɨi̯jaʔ									
SAY_2				iʔtoːa					kihtoːa																			htoa						
SAY_3	kutaʃ									kita																								
SAY_4														hihija	hiawa																			hiawa
SAY_5								aɡuan																							amwa~omwa			
SAY_6											ʦe	ite				ine~ineː							kɨi̯				tui̯~tʰui̯							
SAY_7			mai̯										meː																				mai̯kːɨ~mai̯kːa	
SAY_8							ʃa				ʦa	hai̯																						hia
SAY_9																					inas													
SAY_10																	ɨnakːwi~ɨnaʔwi										era							
SAY_11																																piŋɡɨ		
SAY_12																		aːɡi		aːɡa									aːɡ					
SAY_13					niːkʷi														jɨkʷi					niːkʷi		naːnia								
SAY_14		ʧani				jaxɨ																								paːri				
SEE_1	teew					tɨwa								tiiwi~tow																	tema~temo			
SEE_2				itːa					ta												ita	ote						hta						
SEE_3																		nianto												hutaa				
SEE_4							seihra					zei̯																						
SEE_5		neʔ~eʔne~neʔne									neʔne	niere						nunːide		nɨi̯d					nɨi̯ɲ				nɨi̯d					
SEE_6								vitzan					pikeː		biʧːa												vitza						pɨnikːa	biʧa
SEE_7			punːiː		puni								pɨni			puni	puni~punːi~puʔni		pui̯					pui̯~puni		pɨni								
SEE_8										jori													hihi							huːtu				
SEE_9		naʧi																																
SEE_10																																taːwɨɡɨt		
SKIN_1							navi					nawi~wi																						
SKIN_2		wiʧi									wiʔci																				kucit~kvici			
SKIN_3																sipːoʔi																		
SKIN_4																							qoʦ										siʔaːpi	
SKIN_5			asipɨ~asiʔa							ʦiipɨ			asiaviʔ													asiaːʔ								
SKIN_6																		ulidaɡa		ɨlidaɡ									ɨldaɡ					
SKIN_7				eʔwaːtl																														
SKIN_8					poʔoaʔ														poʔa					poʔanʔ								poːnt		
SKIN_9								beɡuat							beewa												bewa							bea
SKIN_10																	pɨhɨ																	
SKIN_11				kwetlaʃtli					kʷetaʃio												kʷetasti	kʷeteʃt						kʷiːtlaʃtli						
SKIN_12																														axoxoʈ͡ʂ~axoːxoʦ				
SKIN_13	saval													taavaʃ																				
SKIN_14																									joʔ									
SKIN_15						tukʔa																												
SLEEP_1																																tahkin~atahkin		
SLEEP_2																														jetamkua				
SLEEP_3			ɨpːɨi̯		ɨːpɨi̯					pɨːwi			ɨpiː			ɨwi	ɨwi~ɨwi		ɨpːɨi̯					ɨpːɨi̯		apːɨi̯							əpːɨi	
SLEEP_4																																ʦuluːm~uculuːm		
SLEEP_5	kup	ɡoʧi		koʧi		kupɨ	kucu	ʦotzon	koʧi		koci	kuci		kup	koʧːe					koːʂ	kuʧi	koʧo			koːs		ʦotzi	koʧiː	koːʂ		kos			koʧe
SLEEP_6																		ʦocose																
SLEEP_7																							kuːman											
SMALL_1				tepiton																														
SMALL_2																inociʦːiʔ																		
SMALL_3																																kuʔuzubil		
SMALL_4		kuʔta									nuʔiti																							
SMALL_5																				aritu							baʧuʧu		ʧumʧu					
SMALL_6	iniʃily																																	
SMALL_7										ʦaako																miaʔ								
SMALL_8			miʔau̯nci																														miipːɨci	
SMALL_9																												ʦiciːkiːci						
SMALL_10					tɨe														tɨai̯					tɨai̯										
SMALL_11						akulji																								anuysi				
SMALL_12														aluʔmal																				
SMALL_13								ʧupi												sviːd														
SMALL_14							kɨlen										tɨːci																	
SMALL_15																					ʧihʧin													
SMALL_16												pe						alai̯~ali~arali													ujir~uli			
SMALL_17												eʧipɨe~eʧimpe													ɨl̥iʔʦ									
SMALL_18															iliiʧːi								aɲiːʔi											ili
SMALL_19									nohneːl																									
SMALL_20													ɨːvʔepiːʧi																					
SMOKE (EXHAUST)_1								moraɡua			morewa																							
SMOKE (EXHAUST)_2	miʔat	mori				miʔat																	moaːʔt				moh			maːt				
SMOKE (EXHAUST)_3															bwiciria																			bwiʧia
SMOKE (EXHAUST)_4																																uːi̯ja		
SMOKE (EXHAUST)_5										kʷiiciŋwɨ																	piʧire							
SMOKE (EXHAUST)_6													kʷuhidɨ																					
SMOKE (EXHAUST)_7																				kuːbdaɡ														
SMOKE (EXHAUST)_8					kukːwiː													ʦubusci	kukːwiː					kukkʷiː	kubʱɨx				kuːbs					
SMOKE (EXHAUST)_9																															kupicit			
SMOKE (EXHAUST)_10																kukkuhi																		
SMOKE (EXHAUST)_11			kʷihipː									kɨ					kʷiː							kʷiː		kʷiɨ				ʈ͡ʂiaːn			kʷiipɨ	
SMOKE (EXHAUST)_12				poːstli			kɨci		poːkti			kɨci									pukti							puktli						
SMOKE (EXHAUST)_13												kʷau̯ni																						
SMOKE (EXHAUST)_14														kuumit																				
SNAKE_1		sinoi									sinoi̯									vinoi̯							sinot							
SNAKE_2					kʷasinaboː												pasːinuʔju																	
SNAKE_3													toɡowa			toqoqːwa	toko		tokoa					tokoa		tokoa						tuhat	tokoapi	
SNAKE_4			kʷiːjaːci																															
SNAKE_5														piɨ̯qwala																				
SNAKE_6				koːwaːtl					kowaːt			ku						ʦoːi̯				kuet			koʔ			kowatl			koot			
SNAKE_7																													koʔowi					
SNAKE_8								vacotz							baːkot																			baakot
SNAKE_9	sewet					sɨwɨt															kʷat		hɨːŋt							ʃot				
SNAKE_10										løloŋw																								
SNAKE_11							kuʔukuʔu																											
STAR_1						suʔul								ʂuʔla									huːʔʈ͡ʂ						huʔu		soo	ʃuːl		
STAR_2																		jujupa		huhuɡa~uhapa														
STAR_3										soohɨ																								
STAR_4		seʔpoli						sibora			soʔpori																							
STAR_5							ʃuʔuraʔave					zurawe																						
STAR_6																				siɨ̯ovaɡ														
STAR_7																				siavuɡui̯														
STAR_8				sitlalin				sarin	siːtaliːn												sital							sitlaliː						
STAR_9																									ʧɨtʔ									
STAR_10			puːcipɨ										puːciːvɨ													puːci							puuciːpi	
STAR_11															ʧokːi																			ʧoki
STAR_12	suʔwet																													ʃuʃjot				
STAR_13					tacinupi											tacinu			taʦːiumpi					tacɨɨmpin										
STAR_14																											dærirai̯							
STAR_15																	paːtːusːupaʔa																	
STONE_1			tɨmpi		tɨpi								tɨbiʧɨ			tɨpːi	tɨpːi		tɨmpin					tɨmpin		tɨmpɨ							tɨpɨpːɨ	
STONE_2		ree		tetl				tet	tet		tehte	tete		toota	tetːa						tet	tot	tɨmɨt			tɨn	tet			tuːta~tota	tetat~terat	tɨnt		teta
STONE_3							tjetʲe																											
STONE_4																												tietetu						
STONE_5	qawiʃ					kawiʃ																												
STONE_6																		jodːe		hod					joːdai̯				hodai̯					
STONE_7										ou̯a																								
SUN_1		rai̯enali		toːnatiu					toːnal		tahenari										tunal	tunel						tunaliː						
SUN_2	tamit					tamit								timet									taːmiat							tamit	tasalit			
SUN_3			tapapːɨci															tonːeli															tapaci	
SUN_4					tave			tavi		taawa		tau̯	tavi		taːʔa	tape	tapa	tasːe	tapai̯	taʂ				tape	ʧat	tapa~tapi	tæt		taʂ		tata	taːl		taaʔa
SUN_5							ʃɨka																											
SWIM_1											kaʔkena																							
SWIM_2													pɑːkenukʷːi																					
SWIM_3																				komli̠miah														
SWIM_4																			nokoi̯ʦoi̯h															
SWIM_5				aːkʷi																											on~onɑ			
SWIM_6			nɑpːɑkːɯ																														nɑpɑkːi	
SWIM_7		ɑʔke̠																															ɑpipoti	
SWIM_8					pɑhɑpitːɯ										βɑhume	pɑhɑpi	pɑhɑpi							pɑhɑpi										βɑhume
SWIM_9						wɑj						hɑu̯		wɑ̠̄jɑ																				
SWIM_10							ɑhɑu̯βe					hɑu̯rikɑ																	wɑʧːui̯					
SWIM_11																																aːpɑi̯ʔiʧ		
SWIM_12										momortimɑ																								
SWIM_13																												mɑːwilɑːnɑ						
TAIL_1				kʷitlapilli					kʷitapiːl												kʷitapil							kʷiːtlapiːl						
TAIL_2	kʷas	wasi	kʷasi		kʷasi	qwaʃ	kʷasa	basit		sɨri	wahsi	kʷari	kʷasi~koʃivi		bwasia	qwaci	kʷasːi	bai̯di	kʷasi	bahi			wað	kʷesi	bʱai̯	kʷasi			bahi			wiʃiː	kʷasici	bwasia
TAIL_3																															bakusir			
TAIL_4														piqwsiv																				
THAT_1			u													u										u							u	u
THAT_2								ar																										
THAT_3	evat																						pat											
THAT_4																							ama											
THAT_5																											ve							
THAT_6						ɑxwə̠ʃ																												
THAT_7																																untuːkɑl		
THAT_8													sɑmɑnɑ~sɑmɑtɯ~suʔunɑ~suʔutɯ															inoːneːkɑ						
THAT_9	et		ukːɑ~utɯ	inoːn	uti~oti	əβət~ət			nɑ				utɯ~unɑ				osu~okɑ				uni			utɯn		uʔu		inoː			iki̠t		utu	
THAT_10		mu~mi̠	mɑ~mɑkːɑ~mɑtɯ				mɯmɯ			pɑm	puː	iwɑ		oːnu	huri~hu			ɯɡɑi̯	sɑtɯ~sɑ	ɯɡi					ɡwiʔ			neːkɑ~neːkɑhoː	hɯɡʔɑi̯~hɯɡi~hɯɡʔi~hɯɡ~hɯɡɑʔi	peːʔe		wɑnʦil~wɑʔ	mɑ~mɑtɯ	wɑ~wɑi̯~hu
THIS_1			i																							i								i
THIS_2		je̠nɑ~jepunɑ̠																																
THIS_3									nɑmel																									
