	Central Pomo	Central Yana	Chimariko	Cocopa	Eastern Pomo	Highland Chontal	Ipai	Karok	Kashaya	Mohave	Northeastern Pomo	Northern Pomo	Northern Yana	Seri	Shasta	Southeastern Pomo	Southern Pomo	Tipai	Yahi	Yavapai
RAIN (PRECIPITATION)_4			hˈitakʰta																	
RED_1		pawatʔku											tawatʔsa		ʔéʔextiʔ				tawatʔsa	
RED_2					qʼedˈaqʼedˌakʰ			aːxkúniʃ												
RED_3	tʼas		jˈeʦχol~jˈaʦχol	xʷat			ʔəxʷat		kʼiːs	ʔahʷatm~ʔahʷaːtm	ʧʼabˈaran	t̪ʼaʦʼ		kʔɛːɬ		t̪ʼˈant̪ʼan	hˈatʼːa	xʷat		ʔhʷˈati
RED_4						ʔunʃalˈi														
ROAD_1									hiʔda								hˈiʔda			
ROAD_2	da										da	da								
ROAD_3					dˈadaj									ʔˈaːʔo						
ROAD_4		hiːja	hˈisːa	waɲˈa		lˈane	ʔuːnʲaː						hiːja		ʔíʧːaː	dˈawa		waʔɲˈa	hiːja	ʔɲˈa
ROAD_5										ʔavʔuɲe										
ROAD_6								impaːh												
ROOT_1								éːpuːm	ʔihqʰot								sˈuːlen	waxənˈu		
ROOT_2															ʔaráːʔiʔ					
ROOT_3			ʔˈaʧi		ʦʰiʦʰ							jem								
ROOT_4										ʔiʧsama										ʔʔˌiˑmsmˈáˑ
ROOT_5	saːmˈa			ʃma		lˈime	pəxəmaː			sama						sumˈa				
ROOT_6														iχˈaːi						
ROUND_1	ʃbokʼ		nˈolːe					úɾuh	poloːlo			ʧʼadˈol	heːʦil			bˈunbun	lˈupːu			
ROUND_2						ʔaʃpejjˈuɡi					mukˈaːkan				ʔíkʼankʼan					
SALT_1			ˈakʼi		kʰeːʔˈeː	ɬˈoʔwe			taʔqʼo		ʧʰˈeʔeː	ʃeʔˈeː	wiːʦʰu				taʔkʼo			
SALT_2										ʔaθʔiː										ʔθˈiˑ
SALT_3				ʂʔiɾ			ʔəsilʲ	júfiʃ						ʔantˈip	ʔáːtax					
SALT_4																		saːl		
SAND_1														ʔamt						
SAND_2																				ʔhˌaʧwˈá
SAND_3							məsxaɹaːj			ʔamatsaʎʔaj~saʎʔaj										
SAND_4				mˌatʎ̥ʃʔˈaː									kʰuiʔjauna							
SAND_5			ʔamajˈaqʰa			ɬibˈimaʦʼ														
SAND_6	mʦatʼ				tʰaːʔˈaː			júːx	mitaʧ			miʧˈatʼ			tʼáʦːu	mat̪ˈak	mˈiːtaj			
SAND_7											hˈino									
SAY_1	mi	tʰiː		ʔi	n̥iː		wiː	piːp					tʰiː					ʔi~i	tʰiː	ʔˈiˑ
SAY_2			hˈekʼo														ʧˈahnu			
SAY_3									nihʧe					tˈɛːkɛ						
SAY_4											wˈeːn	heʔ								
SAY_5						dimˈiʔma									kʼwísːik					
SAY_6																muwˈat̪a				
SAY_7										im										
SEE_1	pʰwi			wiː												mqo				
SEE_2										ijuːk					kwímːik					
SEE_3					kaːr		əwuːw	mah	ʧad		t̪aːn	ʧadi					ʧˈaːd	wiːw		
SEE_4		tiwai											tiwai	kˈiʔo					tawai	
SEE_5			hˈimamta																	
SEE_6						diʃˈimʔma														
SEE_7																				ʔˈuˑ
SEED_1					qˈaːsoj							soː								
SEED_2						ɡalfanˈuʔ														
SEED_3															mákakʼ					
SEED_4	sˈemija								semíːja							semˈeja	simˈiːja			
SEED_5				jas			əjaʧ			iðiːʧ										jˈaʧ
SEED_6								úhiʃ												
SEED_7														ˈiʔik						
SHORT_1		pakanku	χˈuʦʰʲulːa	xʎʔut	buʔˈuʧʼ		məputk			wenawen			pakatku	kˈisiɬ	ʔehékʼːu			ləʔˈuɲ	pahkanku	
SHORT_2						ʔadˈemɬka		ipʃûːnkinaʧ~ipʃûːnkiniʧ												ʧkrˈoti
SIT_1		wa		wa	kˈaː				ʧa				wa					wa	wa	wˈa
SIT_2			hˈiwohintʼa			diɡuʦˈuja														
SIT_3	ʔaːʧʰˈa											ʧimˈa				sʦʼa	ʧˈiːjo			
SIT_4							wən̪ak			ivak	t̪ˈuman			kiːx	rísːawk					
SIT_5								ikɾiː												
SKIN_1								máːn						inˈaːiɬ						
SKIN_2				ɲkʷʔaɬ		ɬˈabit͡ɬʼ	əkʷaɬʲ			ʧaθkʷil		sijˈan								
SKIN_3	ʦʼda	miwi			ʦʼiːdˈa				ʦʼiʔda		ʃˈuːru					qʼˈot̪al	ʦʼˈiʔda			
SKIN_4															ʔíʧka					
SKIN_5																				θpˈîla
SLEEP_1						diʃmˈajʔma									ríʦmasaːkaʔ					
SLEEP_2										ismam										
SLEEP_3			pʰˈohmu											kiːm						
SLEEP_4								ikβíːtha												
SLEEP_5					siːmˈaːmˈer						ʃimˈaːkan									
SLEEP_6	sma	samsi		ʃma			xəmaː		simaːq			simˈa	sapsi				sˈiːma	ʃəmˈa	ʦamsi	smˈaː~smˈaˑ
SLEEP_7																qnaq				
SMALL_1	kaːwˈi		ˈuleːta						qawi											kˈeʧ
SMALL_2		tʼiniːku		ʔiʎʧˈaʃ	buːhˈuʃ		ʔəst̪ik	nîːnamiʧ			t̪ʼˈuːjaʔan	biʧʼˈuʔ	tʼiniːku	kˈisiɬ	ʔátʼuk	kʼˈuʧʼin	kiʦʼːˈidu	ʎəpˈiʃ	tʼihniːku	
SMALL_3										iʧʔawk										
SMALL_4						ʔaɡˈaʔwa														
SMOKE (EXHAUST)_1			qʰe																	
SMOKE (EXHAUST)_2				xjaj																
SMOKE (EXHAUST)_3					saːxˈa				hosa	ʔahʷaː	ʃˈaha	sahˈa			kʼuːʦá	ʦχa				
SMOKE (EXHAUST)_4	hosˈaha	ʦʰeːkʼauna				liɡuʃˈis	ʔuːxuj	ámkuːf					ʦʰeːkʼauna	ʔamkˈaːχat			ʔohːˈosa			ʔˌohʷˈaja
SNAKE_1				ʔawˈi						ʔave								aʔwˈi		ʔlwˈí~ʔlwˈî
SNAKE_2					qaːlˈutʼuːdˌukʰ	ɬajnˈofaɬ		ápsuːn							núhuːsːu					
SNAKE_3												misakʰala								
SNAKE_4														ʃiːχkokˈaʃniʔantkʷkiːʔ						
SPHERICAL (ROUND IN THREE DIMENSIONS)_1				ɾʔuɾ			ʔəlul			jenajen										
SPHERICAL (ROUND IN THREE DIMENSIONS)_2														ktˈoknix						
SPHERICAL (ROUND IN THREE DIMENSIONS)_3																				klʔˈulki
STAND_1				pʔaː						ivʔawm								pʔaw		
STAND_2								ihjáɾih								qt̪ˈomat̪				
STAND_3	ʧaːtˈom	waːkʼi	hoːhˈatːa		kˈokʰ	deɡˈaʃu	pəxəkʷiː~pəxkʷiː		t̪ʼeːt̪		t̪ˈoːn	t̪omˈa	waːkʼi	kaːp			ʧˈoht̪on		waːkʼi	βskʷˈiˑ
STAND_4															rákʼaːwaːʔ					
STAR_1			mˈunːe	kʷʎ̥ap	ʔˈujaxo							tʰotʰˈol		ˈaʃox						
STAR_2													iʔlala							
STAR_3						ɡalʃˈamna					kˈoʔtaikaː								hiltaka	
STAR_4										hamuse										hˌammsˈíˑ
STAR_5	kʰʔˈaːmul						kʷən̪məsaːp	atájraːm	qʰaːmoʦʼ						xakːwéːsur	ʦʼeχajqʼujqʼuj	kʰˈamhun			
STONE_1										ʔaviː								wiː		ʔwˈíˑ
STONE_2		kʼaina											kʼaina						kʼaina	
STONE_3						ɬabˈik	ʔəwilʲ								ʔíʦːaʔ					
STONE_4	kʰbe		qʰˈaʔa	xuːɾ	xaːbˈe				qʰaʔbe		kʰˈaʔbe	kʰabˈe				χabˈe	kʰˈaʔbe			
STONE_5														ʔast						
STONE_6								as												
SUN_1									haʔda								hˈaʔda			
SUN_2						ɡalʔˈora														
SUN_3								kúːsɾah							ʧʼúːwar					
SUN_4											dˈakaː	mˈit̪ʼaː	tʼuina			mʦˈilda			tʼuixi	
SUN_5	da		ˈasːa	ɲa			ʔənʲaː			ʔaɲa				ʃaːʔ				ɲa~ɲaː		ʔɲˈáː
SUN_6					laː															
SWIM_1		pʰuː	xuː				aːpuɬ		ʧiw				pʰuː						pʰuː	
SWIM_2								ikpuh												
SWIM_3															rumpakaʔ					ʔhˌaθpˈuˑji
SWIM_4										ʔahaʎaʔoːpk										
SWIM_5						diɡafɡˈajʔma														
SWIM_6												kʼot̪ˈama					ʔohkˈomaj			
SWIM_7	kʰˈaʧde			xaʎ̥nup	xaːqaː											χajqam		xanˈup		
SWIM_8														kˈakat						
TAIL_1										iːʔar				iːp						
TAIL_2	baː															ba				βhˈé
TAIL_3		pʼulsu			jiːbˈaː	lˈabo			hibaː			kˈimaː								
TAIL_4				ʃjuʎ̥			xəjuɬ	ápβuːj			ʃˈiʔbaː							ʃəjˈuɬ		
TAIL_5			ˈaqʰuje																	
TAIL_6															ʔíhiwa					
TAIL_7																	hibʔˈakʰle			
THAT_1				ʂuː	ʔo		puː								miː			puː		
THAT_2	mul							paj				mul		tiːχ						ɲθˈa
THAT_3		aiʦeʔe											aiʦeʔe						aiʦi	
THAT_4				ʔuʂˈuː					haʔu		hˈamuː					ʔˈiji	hˈamːu			
THAT_5			pʰˈaʔut			hikˈuʔwa				hovaʧ										
THIN (OF HAIR AND THREAD)_1						ʔaʃalˈof								kχˈatkax						
THIN (OF LEAF AND CLOTH)_1						ʔaɬˈa														
THIN (OF LEAF AND CLOTH)_2														kˈoːsot						
THIN (OF SHAPE OF OBJECT)_1							wəkʷiːɹp	xútnahiʧ												
THIN (OF SHAPE OF OBJECT)_2		pʼutʼaː	χˈelmu	ɾʂaːw	pˈeːt̪ʰ															θˈéqi
THIN (OF SHAPE OF OBJECT)_3										ʔuːhʔaːrk										
THIS_1		aiʦʰ											aiʦʰ							
THIS_2			kʰˈiwat~kˈiwot			hikˈija	pəjaː			viðaʧ				ʔipˈiːχ				pəjˈa		βjˈa
THIS_3	bal			ʔupˈiː				paj				ʔal								
THIS_4									maʔu							mˈiji	mˈaːmu			
THIS_5				piː	me										weː					
THOU_1		aiʔnuma											aiʔnuma						aiʔnuma	
THOU_2			mˈamot	mapˈuʧ						maɲʧ					maːʔi			maːʧ		mˈaːʧ
THOU_3	ma				ma		maː		ma			ma		mɛ		ma				
THOU_4											ˈama						ʔˈaːma			
THOU_5						ʔimˈaʔ														
THOU_6								íːm												
TONGUE_1				mpaʎ̥			ən̪əpaɬ			iːpaʎ				ipɬ				xənpˈaɬ		himpˈál~himpˈâl
TONGUE_2								ápɾiːh												
TONGUE_3					bal											bal				
TONGUE_4													pawaʔla						pawaʔna	
TONGUE_5	hˈawba		hˈipʰen			ɬabˈaɬ			haːba		hˈuʔbaː	hˈabaː			ʔéhena		hˈibʔa			
TOOTH_1	ʔo										ʔo	ʔo				ʔo				jˈoˑ
TOOTH_2			hˈuʦʼʲu		jaːʔˈo				hoʔo	iːðoː					ʔíʧːaw		hˈoʔːo			
TOOTH_3				ʔijˈa			əjaːw													
TOOTH_4						lˈaʔaj														
TOOTH_5								βuh												
TOOTH_6		kʰiʦʼauna																	kʰiʦʼauna	
TOOTH_7														itˈaːst						
TREE_1						ʔˈalʔek														
TREE_2															ʔákaːhaː					
TREE_3							ʔilʲ											ʔiː		ʔʔˈiˑ
TREE_4								ípaha~ípa												
TREE_5		ʔina		ʔajˈaː									ʔina							
TREE_6	kʰle		ˈatʲa~ˈaʦʲa~aʦʲːa		xaːlˈeː				qʰale		kʰˈali	kʰalˈe		ʔˈɛʔɛ		χalˈe	kʰˈaːle		ʔiwi	
TWO_1		ux											ux						ux	
TWO_2	kʰoː		χˈoqχu		xoʧʰ				qʰoː			kʰoː			xúkʼːa	χos	ʔˈakʰːo			
TWO_3											kʰoʔˈoːkai									
TWO_4				xwak			xəwak			havikk								xəwˈak		hwˈâki
TWO_5						ʔoɡˈeʔ								koːkx						
TWO_6								áxak												
WALK_1									w									aː		
WALK_2		ha											ha			wal			ha	
WALK_3		ni											ni						ni	
WALK_4				ʔaː			waː	áhoː				hu								
WALK_5					wˈaduːkˌiː									kontˈika						
WALK_6										ijemk										jˈaˑmi~jˈami
WALK_7			hˈuwam												kʼwátːaʔ					
WALK_8						diʔwˈaʔma														
WARM_1	ho				xo				ʔoho			ho					ʔˈohːo			
WARM_2				ʎ̥ap														ʎ̥ap		
WARM_3								imfiɾ												
WARM_4						ʔinˈuʔ								kmatx						
WARM_5		jaripʼa	ʔˈelohtʼa				wəɹaːw			ipiʎk~ipiːʎk	moʔʦʼˈolon		jaripʼa		ʔáːtitʼːúʔ	mit̪ʼe				ʔrˈuji
WARM_6																			aʔnaina	
WATER_1			aqʰˈa					áːs												
WATER_2	kʰa			xa	xa						kʰa	kʰa				χa		xa		
WATER_3							ʔəxaː			ʔaha										ʔhˈá
WATER_4		xana							ʔahqʰa				xana		ʔáʦːa		ʔˈahkʰa		xana	
WATER_5						lˈahaʔ														
WATER_6														ʔaχ						
WATER_7								íʃaha												
WE_1	ja				waː			núː	ja		ˈajaː	ja		ʔɛ						
WE_2		aikʰiʔniki											aikʰiʔniki						aikʰiʔniki	
WE_3			nˈaːʧʰitas			ʔijˈaŋkʼ	ʔənʲaːwapʧ			ʔiɲeːʧvʧ								ɲaʔwˈaʧ		ʔɲˈaʧβ
WE_4				ɲaːʧ												wij	ʔˈaːja			
WE_5															ʧaːkʼá					
WHAT_1					ʧʰi	de						kʼo								
WHAT_2																		maːjˈiːʧ	ʔahʦa	
WHAT_3	kʼˈowa	aʦʰiːma	pˈaʦʰʲi~pʰˈaʦʰʲi	luːɲ			ʔuːʧ	fâːt	baqʼoː	kuːʧ	pʰaːʃka		aʦʰiːma		kuːʧʼá	ʔˈawi	bˈaːkʼo			kˈaβ
WHAT_4														aʃ						
WHITE_1	kaːlˈe								qahle			kalˈe					kˈahle			
WHITE_2				xmaːʎ̥	pʰiːt̪ʼˈaw						tʰˈajan			koːχp	ʔítʼaːjú	t̪ʼˈot̪ʼo				
WHITE_3							n̪əməʂap			ɲamasav								ɲəmʃˈap		ɲmsˈaβi
WHITE_4		talapʔsa	mˈeneʔi			ʔafˈuhɡa							tʼalapʔ						tʼalapʔ	
WHITE_5								ʧánʧaːfkuniʃ												
WHO_1			qʰˈomasʲ							makaʧ								məʔˈap		
WHO_2							maːp													
WHO_3				luːɲ		nˈajʦi								kiːʔ						
WHO_4	bˈaːwa				kiːjˈaː				ʧibaː		t̪ʰˈaʔa	ʧˈibaː			tákaː	ʦˈaʔe	ʧˈaʔːa			βkˈa
WHO_5		ʔampima											ʔappima						ʔampima	
WHO_6								akâːj												
WIND_1									ʔihja		hˈija				ʔáːska		ʔihja			
WIND_2		ʦukʼalla											ʦukʼalla						ʦuʔkʼalla	
WIND_3			hˈikʼoseʔ							mataha~matha								mat̪xˈa		mˌathˈaja~mˌathˈâːja~mˌathˈája
WIND_4						ɬˈawaʔ														
WIND_5								ikɾéːmjah												
WIND_6	ja				j̥ˈa							ja				ja				
WIND_7				ʧxa																
WIND_8														ʔai						
WIND_9							jaːjp													
WOMAN_1					da						dˈaki									βqˈí~pqˈí
WOMAN_2		mariʔmi	pˈunsar~pˈunsaːr~pˈunʦaːr	sʔak		ɬaɡˈaʔno		asiktáβaːn		θiɲaʔaːk~θiɲaʔaːk			mariʔmi	kmaːm		bitˈed	bˈaʔaj	ɲəʧʔˈak	mariʔmi	
WOMAN_3	mˈaːt̪a								ʔimaːt̪a			mˈaːt̪a								
WOMAN_4															taríːʧʼiʔ					
WOMAN_5							sinʲ													
WORM_1					kʰˈol		iɬ													
WORM_2				maʔˈiːʎ̥		ɬabˈimi		βákaj												
WORM_3										iʔˈiːʎva										ʔʔˈîˑla
WORM_4		piːna							bila											
WORM_5			hemuta																	
WORM_6															ʔámtaːwa					
YEAR_1				mˌatkˈaːm														matwˈam		
YEAR_2									mal			jemal								
YEAR_3					xuːʦʼˈaj	ɬˈamaʦʼ				hoðe~huːðe				ʔant	ʧʼikíːsuʔ	mutin				ʔʧʰˈura
YEAR_4								háɾinaj												
YEAR_5							ʔaːnʲ													
YELLOW_1				qʷaʂ			ʔəkʷas		qʰalaːʧ	ʔaqʷaθm~ʔaqʷaːθm				kmˈasoɬ				kʷas		ʔqʷˈaθi
YELLOW_2	ʧˈot̪ʼəʃəba	tamuxtuisa			quːʃˈiliʃiːbˌa			θúkinkuniʃ			kʰaʃˈiʔba	ʧiʃˈilʃiba	muxtui			kiʔˈilt̪ʼo	biʔdˈubotʼ		tamustuisa	
YELLOW_3						ʔundˈaʔe														
YELLOW_4															xanːárkʼéːʔeːkikʼárik					
