	Cahuilla	Central Tarahumara	Chemehuevi	Classical Nahuatl	Comanche	Cupeño	El Nayar Cora	Eudeve	Highland Puebla Nahuatl	Hopi	Huarijío	Huichol	Kawaiisu	Luiseño	Mayo	Mono	Northern Paiute	Northern Tepehuan	Panamint	Pima Bajo	Pipil	Pochutec	Serrano	Shoshoni	Southeastern Tepehuan	Southern Paiute	Teguima	Tetelcingo Nahuatl	Tohono O'odham	Tongva	Tubar	Tübatulabal	Ute	Yaqui
SMALL_3					tɨe														tɨai̯̯					tɨai̯̯										
SMALL_4												pe																						
SMALL_5																					ʧihʧin								ʧumʧu					
SMALL_6		kuʔta							nohneːl		nuʔiti																							
SMALL_7	iniʃily			tepiton												inociʦːiʔ																		
SMALL_8			miʔau̯̯nci										ɨːvʔepiːʧi															ʦiciːkiːci				kuʔuzubil	miipːɨci	
SMALL_9						akulji	kɨlen	ʧupi		ʦaako		eʧipɨe~eʧimpe			iliiʧːi		tɨːci	arali		aritu			aɲiːʔi		ɨl̥iʔʦ		baʧuʧu			anuysi				
SMALL_10														aluʔmal																				
SMALL_11																										miaʔ								
SMOKE (EXHAUST)_1								moraɡu̯a			morewa																							
SMOKE (EXHAUST)_2	miʔat	mori				miʔat																	moaːʔt				moh			maːt				
SMOKE (EXHAUST)_3												kɨ					kʷiː							kʷiː		kʷiɨ̯								
SMOKE (EXHAUST)_4			kʷihipː									kʷau̯̯ni																		ʈ͡ʂiaːn		uːi̯̯ja	kʷiipɨ	bwiʧia
SMOKE (EXHAUST)_5				poːst͡ɬi	kukːwiː		kɨci		poːkti	kʷiiciŋwɨ		kɨci	kʷuhidɨ		bwiciria	kukkuhi		ʦubusci	kukːwiː	kuːbdaɡ	pukti			kukkʷiː	kubʱɨx		piʧire	pukt͡ɬi	kuːbs		kupicit			
SMOKE (EXHAUST)_6														kuumit																				
SNAKE_1		sinoi̯			kʷasinaboː						sinoi̯̯						pasːinuʔju			vinoi̯̯							sinot							
SNAKE_2													toɡowa			toqoqːwa	toko		tokoa					tokoa		tokoa						tuhat	tokoapi	
SNAKE_3							kuʔukuʔu			løloŋw																			koʔowi					
SNAKE_4												ku						ʦoːi̯̯							koʔ									
SNAKE_5	sewet					sɨwɨt															kʷat		hɨːŋt							ʃot				
SNAKE_6				koːwaːt͡ɬ					kowaːt													kuet						kowat͡ɬ			koot			
SNAKE_7			kʷiːjaːci					vacotz						piɨ̯̯qwala	baːkot																			baakot
STAR_1								sarin							ʧokːi										ʧɨtʔ									ʧoki
STAR_2					tacinupi											tacinu			taʦːiu̯mpi					tacɨɨmpin										
STAR_3																				siɨ̯̯ovaɡ~siavuɡui̯̯							dærirai̯̯							
STAR_4	suʔwet		puːcipɨ			suʔul				soohɨ			puːciːvɨ	ʂuʔla				jujupa		huhuɡa~uhapa			huːʔʈ͡ʂ			puːci			huʔu	ʃuʃjot		ʃuːl	puuciːpi	
STAR_5				sit͡ɬalin					siːtaliːn												sital							sit͡ɬaliː						
STAR_6		seʔpoli					ʃuʔuraʔave	sibora			soʔpori	zurawe																						
STAR_7																	paːtːusːupaʔa																	
STAR_8																															soo			
STONE_1			tɨmpi		tɨpi								tɨbiʧɨ			tɨpːi	tɨpːi		tɨmpin				tɨmɨt	tɨmpin		tɨmpɨ							tɨpɨpːɨ	
STONE_2		ree		tet͡ɬ			tjetʲe	tet	tet		tehte	tete		toota	tetːa						tet	tot				tɨn	tet			tuːta~tota	tetat~terat	tɨnt		teta
STONE_3																												ti̯etetu						
STONE_4	qawiʃ					kawiʃ												jodːe		hod					joːdai̯̯				hodai̯̯					
STONE_5										ou̯̯a																								
SUN_1		rai̯̯enali		toːnatiu̯					toːnal		tahenari										tunal	tunel						tunaliː						
SUN_2	tamit					tamit								timet									taːmiat							tamit	tasalit			
SUN_3												tau̯̯								taʂ					ʧat		tæt		taʂ			taːl		
SUN_4			tapapːɨci		tave			tavi		taawa			tavi		taːʔa	tape	tapa	tasːe~tonːeli	tapai̯̯					tape		tapa~tapi					tata		tapaci	taaʔa
SUN_5							ʃɨka																											
SWIM_1				aːkʷi																											on~onɑ			
SWIM_2		ɑʔke̠	nɑpːɑkːɯ		pɑhɑpitːɯ	wɑj	ɑhɑu̯̯βe					hɑu̯̯~hɑu̯̯rikɑ	pɑːkenukʷːi	wɑ̠̄jɑ	βɑhume	pɑhɑpi	pɑhɑpi							pɑhɑpi				mɑːwilɑːnɑ	wɑʧːui̯̯				nɑpɑkːi	βɑhume
SWIM_3										momortimɑ									nokoi̯̯ʦoi̯̯h	komli̠miah												aːpɑi̯̯ʔiʧ		
SWIM_4																																	ɑpipoti	
SWIM_5											kaʔkena																							
TAIL_1				kʷit͡ɬapilli					kʷitapiːl					piqwsiv							kʷitapil							kʷiːt͡ɬapiːl						
TAIL_2	kʷas	wasi	kʷasi		kʷasi	qwaʃ	kʷasa	basit		sɨri	wahsi	kʷari	kʷasi~koʃivi		bwasia	qwaci	kʷasːi	bai̯̯di	kʷasi	bahi			wað	kʷesi	bʱai̯̯	kʷasi			bahi		bakusir	wiʃiː	kʷasici	bwasia
THAT_1			u													u										u							u	u
THAT_2																							ama											
THAT_3																											ve							
THAT_4	evat~et					ət																	pat											
THAT_5					uti																uni													
THAT_6				inoːn																												untuːkɑl		
THAT_7		mu~mi̠	mɑ						nɑ		puː				hu				sɑ														mɑ	wɑ~hu
THAT_8			ukːɑ~utɯ~mɑkːɑ~mɑtɯ		oti	əβət~ɑxwə̠ʃ	mɯmɯ			pɑm		iwɑ	utɯ~sɑmɑnɑ~sɑmɑtɯ~suʔunɑ~suʔutɯ~unɑ	oːnu	huri		osu~okɑ	ɯɡɑi̯̯	sɑtɯ	ɯɡi				utɯn	ɡwiʔ	uʔu		neːkɑ~inoːneːkɑ~neːkɑhoː~inoː	hɯɡʔɑi̯̯~hɯɡi~hɯɡʔi~hɯɡ~hɯɡɑʔi	peːʔe	iki̠t	wɑnʦil~wɑʔ	utu~mɑtɯ	wɑi̯̯
THAT_9								ar																										
THIS_1			i																							i								i
THIS_2																			si															
THIS_3	iʔ									iʔ																			id			ij	iʧ~in	
THIS_4				iniːn				eni													ini							iːniː						
THIS_5		e̠ʧi~je̠nɑ~jepunɑ̠	ikːɑ~iʦɯ		itːɯ~isɯ	i̠ʔi	iːʔi		nɑmel~inɑ		ihi̠	ikɯ	inɑ~siʔitɯ~siʔinɑ~itɯ	iβi̠ʔ	iʔi	ihu	ikiɑ~isu	iji	sitɯ	idi̠			iβiʔ	sitɯn	djiʔ		iti	iːniːnɑːnkɑ~nɑːnkɑ	iːdɑ~iːdʔɑ~iːdɑʔɑ		irɑ̠			
THIS_6																														mine				
THOU_1		muhe̠	ɯmːi	teh	ɯnɯ	əʔ	mu̠ʔeː			ɯm			mumi~imi			ɯh	ɯ	ɑːpi	ɯ~ɯmːi	aːpi	tɑhɑ		ɯmiʔ	ɯnːɯ		imːi		tɑhɑ	aːpi~aːpiʔi	oːmɑʔ	ipu̠		ɯmɯ	
THOU_2												iɑku																						
THOU_3															empo																	impi		empo
THOU_4								eme			mu̠ː			om													ma							
THOU_5	ʔet																																	
THREE_1				eːi̯̯				vei̯̯dum	eːji	paːjom												ejom												
THREE_2	paha		pahi		pahihtɨ	pah	wai̯̯hka				pai̯̯ka	hai̯̯ka	pehe~peheju	paːhai̯̯	bahi	pahii	pahiju	vai̯̯ka	pahi~pai̯̯	vai̯̯ko	jeːi̯̯		paːhiʔ	pai̯̯h	vai̯̯k	pai̯̯	vai̯̯de	jei̯̯ɪ	wai̯̯k	paheʔ	vajir	paːi̯̯	pai̯̯ni	bahi
THREE_3		bikija																																
THREE_4																tu																		
THROW_1							rai̯̯	toran															pukai̯̯											
THROW_2								hiserani								wɨnaʔi	wɨnai̯̯																winai̯̯	
THROW_3		oʔta																													okoa~wokoa			
THROW_4	ʔamin																	bu̯anta~bu̯ani							mai̯̯bu̯aʔ		qui̯̯ʦ							
THROW_5				t͡ɬaːsa						tɨːva																								
THROW_6				moːt͡ɬa					mota		ʦewa~ʦewa	hɨa~hɨwa			himːa			vupe			muːta	mote						multa~mut͡ɬa						hima
THROW_7						wiʧaxɨ																										apalak~palak		
THROW_8																														piʔ				
THROW_9									tatamoːta											daʔitud~vanicuna									daʔiʧud					
THROW_10																					wetctuk													
THROW_11			tɨtapi		tɨtawɨː																					tɨtapo								
THROW_12													tavi						taŋwi					tawi										
THROW_13														mati																				
THROW_14		i																																
TONGUE_1		ʧamekoala~ʧameroala																																
TONGUE_2																																lalant		
TONGUE_3	naŋily					nɨŋʔa	njanuri																naŋaʦ							noŋin				
TONGUE_4										leŋi	jeni	teni			ninːi			nun		nɨːn					nɨn				nɨːni		ninir			nini
TONGUE_5				nenepiːlli				nenet	nenepiːl												nepil						nene	nenepiːl						
TONGUE_6			akompi		eko								eɡubɨ			eqo	iko		ai̯̯ko					eko		akon							akopːɨ	
TONGUE_7														weeji																				
TOOTH_1																										taŋwan		t͡ɬankoʧ						
TOOTH_2									taːn												tan		taːm											
TOOTH_3				t͡ɬant͡ɬi																														
TOOTH_4																		tatam		taːtam					tatam				taːtami	tatam				
TOOTH_5	tamal	rame	tawampi		tama	tamʔa	tame	tamit		tama	tame	tame	tawabi	tamat	tamːi	tawa	tama		tama					taman						taːmin	tamor~tamanr	tamant	tawapːɨ	tami
TREE_1		kusi					kɨje	ʦut			kuʔu	kɨje			kuta												ʦuht				uːta~uta~kot			kuta
TREE_2																				usi									uːs			uːʔut		
TREE_3																		ost																
TREE_4			mahapɨ																							maʔapɨ								
TREE_5																wɨnɨppɨ																		
TREE_6	kelawat					kɨlawat								kulawut																				
TREE_7				kʷawit͡ɬ					kʷowit												kʷawit	kʷaɡut	wamat					kʷabiːt͡ɬ						
TREE_8					huːppi																			huːppin	tu̯a									
TREE_9										ʦoki			wovi							ʂaʔi														
TREE_10																	sɨŋːapi		sɨŋapi											tuvaːr				
TREE_11																																	ipici	
TWO_1		okʷa		oːme					oːme												ume	omem			jumai̯̯			unte~ume						
TWO_2										løːyøm					wooji																nyor~njohor		wai̯̯ni	
TWO_3								ɡodum~ɡoʦ			woka			we				ɡoca		ɡoːk			wo			waː	ɡode		ɡoːk			woː		woi̯
TWO_4	wih		waha		waha	wih							waha			waha	waha		waha					waha						wehe				
TWO_5												huta																						
TWO_6							waʔapwa																											
VOMIT_1		oʔyo			oːʔi											oːʔi	oaʔi~oaʔi						piːʂ									wajuːb~awajuːp		
VOMIT_2						ŋina		dodan			joʔa										mcuta						dodoa~hinːŭa	sut͡ɬa~jesut͡ɬa						
VOMIT_3										nai̯̯øʔ				mijai̯̯					motoʔi					wɨtːoi̯̯										
VOMIT_4															bisata			biosːe		vihota					biotaʔ				wihos					bisata
VOMIT_5	pipivis		pipːitːana	maːjau̯nit͡ɬa									pitahni~pipitahni													pipːitːaʔni								
VOMIT_6									takepa																									
VOMIT_7							haraʔari																											
WALK_1																											ʦudakæi~ʦudadadai̯̯							
WALK_2										waːi̯̯nɨma				wukala	werama															nuŋino				
WALK_3															wei̯̯je	nɨwi																		weje~weeje
WALK_4					miʔa		jeʔi										mia~miʔa		miʔa					miʔa								iːmiː		
WALK_5	nem																						nɨm											
WALK_6																													him			mij		
WALK_7		eʔyena	utu̯a																	oi̯̯moːr					oi̯̯rɨ									
WALK_8																		ojumure																
WALK_9				nenemi					nehnemi												nehnemi						nenemia	nehnemiː						
WALK_10						nɨnɨwi																												
WALK_11											oi̯̯	uwi~uwa																						
WALK_12																															ona			
WALK_13													paɡi													pakin								
WALK_14								dion~vacon																									pkai̯̯	
WATER_1				aːt͡ɬ					aːt												at	at												
WATER_2																												øcint͡ɬi						
WATER_3	pal		paː		paː	pal	hah	ba~bat				ha					paː		paː				paːt	paː		paː	vat			par		paːl		
WATER_4													poʔo		baːʔa	paja															vata~bata~wota			baaʔa
WATER_5		baʔwi				paw				paahɨ	paʔwi			paala~paaw				zudːaɡi		ʂuːdaɡ					suːdai̯̯ʔ				ʂuːdaɡi					
WATER_6																																	paa	
WE_1	ʦem~ʦe̠mem	tɑmi̠~tɑ̠mu	tɑmːi~nɯmːi	teʔwɑːn	tɑnɯ	ʦəm	i̠teːn	tɑmi̠de		itɑm		tɑme	tɑmi~tɑwɑ~nɯmi	ʦɑ̠̄ʔɑm~ʦɑ̠ʔɑm~ʦɑmʔ~ʦɑ̠̄ʔum	itɑpo	tɑ	tːɑmːi	ɑːtɯ	tɑmːɯ	aːti			ɑʦɑm~iʦɑm	tɑmːɯn		tɑmɑ	tɑmido	tehwɑnte~tehwɑ	aːʦim	ijoːmo	iti̠~ete̠~ite̠	iŋilɑʔɑn~iŋiluːʦ~iŋilɑ	tɑmi~tɑwi~nɯmɯ	itepo
WE_2											reme																							
WE_3																					tehemet													
WHAT_1									te													te												
WHAT_2																		tuma							tuʔ									
WHAT_3																				iktu														
WHAT_4				t͡ɬei̯̯n																								t͡ɬiːn						
WHAT_5	hi̠ʦʔɑ~hi̠ʦɑxɑ~hi̠ʦeʔɑ	mɑ̠	hɑnːiɑ~himpɯ		hiːni~hini	hiʃ	titɑne̠			hiːtɑ~himɯ	ihtɑ̠			hiːʦɑ~hiʃ	hi̠tɑsɑ~hitɑ	hɑ	hiː		hiː	kʷɑn~hɯɡ	tɑj~taː		hiːt	hinɑ~hiːn		inːi			hɑb	hitɑ	hɑte̠k~hɑtep	haːi̯̯ntɑ		hitɑ
WHAT_6																																	ʔini	
WHAT_7													hiniʔipi																					
WHAT_8								ha																				t͡ɬiː						
WHAT_9												hai̯̯																						
WHITE_1						xwajɨ								xwai̯̯a																rawatai̯̯				
WHITE_2				istak					istaːk												istak							istøk						
WHITE_3	teviʃnek															toʦːipono																		
WHITE_4		rosakame			tosapihtɨn						tosaname		seːɡidɨ						tosapihtɨ				jaraːraʔn	tosapihtɨn									sakatɨ	
WHITE_5										qøycaːwasaʔ		putura																						
WHITE_6								sutei̯̯																								poːʃɨɨt		
WHITE_7			tosaka				kʷei̯na					turame			tosali		toha	toxa		stoha					ʧu̯a	toʃa~toʃæ	tosːăi		stoha		tosar	oːboːʃɨ		tosaʔi
WHO_1				aːkin					aːkoni													ak												
WHO_2	hɑ̠xʔi	mɑ̠pu	hinːi~hɑŋɑ		hɑkɑtɯ	hɑx	hatɑne̠	hebeː		hɑk	abu̯aː	qeː~titɑ	hini~hɑnɑ	hɑx	hɑ̠βesu~hɑβːe	haɡʱe	hɑkɑ	voːr	hɑkːɑ~hɑkɑtɯn	hɯli~hɯri	kɑh~kaː		hɑmiʔ	hɑkːe~hɑkːɑi̯̯		anɡa	hawe	aːki	hɯðɑi̯̯	hakiː	hɑki̠	ɑkitin~ɑki	ʔaː	hɑβe
WIND_1		eka		ekat͡ɬ			eeka~aːka				eɡa	eka			heeka																			heeka
WIND_2									ehekat												ahakat							jehjekat͡ɬ						
WIND_3																														axikaŋ				
WIND_4			nɨkatɨ		nɨepi								neːdɨ						nɨe					nɨai̯		nɨa							nɨatɨ~nɨai̯̯	
WIND_5	jaʔi									hɨːkaŋwɨ				huŋla		hɨkːwa	kɨkːwapːa										ɡeca					xkahwal		
WIND_6						sɨvɨl												jubuli		hɨvɨl			ʂɨvɨt		jɨbɨl̥				hɨwɨl					
WIND_7								raheca																										
WIND_8																															honit			
WOMAN_1												uka								oks														
WOMAN_2											oerume																oqui̯̯					koi̯̯mi		
WOMAN_3										wɨːti													nɨːht											
WOMAN_4	ɲiʧily		mamaʔuː		waʔipːɨ	nawikat		huhuɡu̯a~hokis					mamaʔo~mumoʔo	ʂuŋaal	hamːut	hɨːpːiʔ			waʔipːɨ					waʔipːɨ		mamaʔu							mamaci	hamut
WOMAN_5							hɨi̯̯taʔa																											
WOMAN_6				siwaːt͡ɬ					siwaːt												siwat							sowat͡ɬ						
WOMAN_7																	mokoʔni																	
WOMAN_8		muki																ubi							ubiː				uwi					
WOMAN_9																														tokor	tuli			
YEAR_1	tawpaxiʃ					tawpa								tawpaʃ																				
YEAR_2			tomo		tomːo								tiːpɨ			toː	tomːo		tomːo					tomːo		tomːo							tomotːɨ	
YEAR_3																							tamoaʔ											
YEAR_4																		jumiɡui̯̯~oi̯̯diɡui̯̯																
YEAR_5																				hunai̯̯b												ʃuwaːl		
YEAR_6				ʃiwit͡ɬ					ʃiwit												ʃiwit							ʃiːbit͡ɬ	ahidaɡ					
YEAR_7		bamibali					nyinʲeʔira	betaraːwa		jaːsaŋwɨ	pamibame									macohu̯aba										tameːvŋei̯̯				
YEAR_8												witari~wijari													oi̯̯dʱaʔ		veta	ʃiːhpa						
YEAR_9															wasuktiria																			wasuktia~wasuktia
YEAR_10																															asak			
YELLOW_1																		oama		soam					u̯am				soam			u̯am		
YELLOW_2					oha												oha		oa					oa		oæ								
YELLOW_3				kost͡ɬi					kostik												tultik							kostiːk						
YELLOW_4																															kisarakar~mokʷasakara			
YELLOW_5			oasiakka																															
YELLOW_6	tesnekiʃ						tjau̯̯mwa					taraɨ̯̯je	hɨvɨɡidɨ	aʂoʔʂuʃ									ʂaʈ͡ʂiːʈ͡ʂiʔn											huːsai̯̯
YELLOW_7		sawaroame						savei̯̯			saʔwatome				sawari~sawali												saɡu̯ăi						oakːatɨ	sawai̯̯
YELLOW_8																														pajuːwit				
YELLOW_9										sikaŋpɨ																								
YELLOW_10																ohapono																		
YELLOW_11						kɨnɨkɨnɨʔɨʃ																												
