	Cahuilla	Central Tarahumara	Chemehuevi	Classical Nahuatl	Comanche	Cupeño	El Nayar Cora	Eudeve	Highland Puebla Nahuatl	Hopi	Huarijío	Huichol	Kawaiisu	Luiseño	Mayo	Mono	Northern Paiute	Northern Tepehuan	Panamint	Pima Bajo	Pipil	Pochutec	Serrano	Shoshoni	Southeastern Tepehuan	Southern Paiute	Teguima	Tetelcingo Nahuatl	Tohono O'odham	Tongva	Tubar	Tübatulabal	Ute	Yaqui
HEAD_5				kʷaːi̯̯t͡ɬ					kʷaːi̯̯							woø	woø				kʷa	kʷai̯̯						kʷɔ						
HEAD_6															kobːa																	kupu		koba
HEAD_7				ʦocontekon					coːntecoːn												ʦuntekun							conteko						
HEAD_8	julukal																																	
HEAD_9																											notzoniizi							
HEAD_10								zonit															ʂɨːʔ							pwan				
HEAD_11			toci										tocivi	juːla												toci							tɨcipi	
HEAD_12																															tai̯̯r			
HEAR_1												ena~eni̯e																						
HEAR_2								quen																										
HEAR_3				kaki					kaki												ɡak	keki					kai̯̯	kakiː				haʔ~aːhaʔ		
HEAR_4																		ʦame		kaː					kəː				kaː					
HEAR_5		ake																																
HEAR_6											kepu																							
HEAR_7	naqma		naŋka		naka	naqma				navota			naɡa	naqma	hikːaha	naqːa	nakːa~nakːa		nanka					nanka		naŋka				naxaːkʷa			nɨkːai̯̯	hikːa
HEAR_8							namwahra																											
HEAR_9																							maːʈ͡ʂ											
HEART_1										ɨnaŋwɨ		ijari																						
HEART_2																															aramalir~avamalir			
HEART_3							ʃai̯̯hnʲuʔukari																											
HEART_4													pɨhjɨpi																					
HEART_5	sunil	sula				ʂuun					sulu				suːla			jure			jul		huːn		jur					ʂuːn		ʃuːnal		
HEART_6				joːloːt͡ɬ					joolo					ʂunla						iːbdaɡ~hur̥adi	julo							juloht͡ɬi	iːbdaɡ				muku̯avi	
HEART_7			pijɨ		pihi											piwɨ	piwɨ		pihwɨ					pihjɨn		pijɨ								
HEART_8								hibes																			hidăɡu̯a							hiapsi
HEAVY_1						wimɨ								wimai̯̯																				
HEAVY_2				etik					etiːk													eti						jetik						
HEAVY_3								beten		pɨtɨ	pehti	hete			betːe			vɨːtɨ	pɨtːi	svɨːt				pɨtːɨ	bɨt		vetːĕa		swɨːʧ	potoː				
HEAVY_4							tyihetʲe									nɨʔnɨkːwɨ	nɨnːɨkʷi~nɨnːɨkːwi																	
HEAVY_5	pelema	beteame	pɨtːɨja																		hetek		pɨcɨʔ									pɨlɨʔ~ipɨlɨʔ		beteʔa
HEAVY_6																										pɨtːiʔanteɨ̯̯							pɨtːijatːɨ	
HEAVY_7													pitaʔa																					
HEAVY_8					puhtu																													
HORN (ANATOMY)_1								husiɡwa																										
HORN (ANATOMY)_2									kʷetaʃa																									
HORN (ANATOMY)_3			aːpːɨ		aː								aːpɨ				aː																aːpːɨ	
HORN (ANATOMY)_4																				aːɡ			ʔaːʔ	aːn										
HORN (ANATOMY)_5							awah					awate																						
HORN (ANATOMY)_6	awal	awa				awʔa				aːla	awa				aːwam	awa		aɡa	awa													aːwat		aːwa
HORN (ANATOMY)_7																									aaʔ				aʔaɡ					
HORN (ANATOMY)_8																										aæ								
HORN (ANATOMY)_9				kʷaːkʷawit͡ɬ																	kʷakʷau̯̯~kʷakaʧo									ʔaːʔan				
HORN (ANATOMY)_10														ʔaaw																				
HORN (ANATOMY)_11																															hamoat			
HOT_1			kutːu					suka				kuka		ʂaqi	sukːa																			
HOT_2																							ɨcɨ							oroːʔ				
HOT_3																											urudeni					ɨːdɨːʔɨt		
HOT_4					ɨrɨʔi											ɨtɨʔɨ	ɨtɨtːɨ		itɨʔi					ɨtɨi̯̯								ɨʔɨdɨːʔ		
HOT_5										mɨki																								
HOT_6				toːtoniːa					totoktik												tutunik							totunkiː						
HOT_7																		toni		ston					ʧoi̯̯ɲ				stoni		tono			
HOT_8	ʃiwma						pɨsti																											
HOT_9							pɨhʧɨraʔa																											
HOT_10						atiŋvɨ							taraʔwidɨ																					
HOT_11											tahta																							tata
HOT_12		ratali																								tatuʔi							tatiʔi	
I_1	ne	nehe̠	nɯː	neʔwɑːt͡ɬ~neʔ	nɯʔ	nəʔ	i̠neː~neː	neː	neh	nɯʔ	ne̠ː	neː	nɯʔɯ	noː	i̠nɑpo	nɯ	nɯ	ɑːni	nɯː~nɯ	ɑni	nɑhɑ	nen	nɯʔ	nɯ		nɯʔ	ne	nɑhɑ	aːɲi~aːɲiʔi	noː~noːmɑʔ	ine̠~ene̠	nɯː	nɯʔ	ne~inepo
KILL_1			pakːa		pekːa								paka			paʦːa	paʦːa~paʦːa		pakːa					pekːa		pakːa							pakai̯̯	
KILL_2																															wa			
KILL_3		miʔli									meʔri																							
KILL_4				miktia					miktiːa												miktia	mokti						miːktia						
KILL_5							heʔika																mɨmɨkin									mɨʔɨɡ~ɨmɨʔɨk		
KILL_6	mekan	meʔa						mean			meʔa			moknu	meʔak					mɨʔa			mɨqan		mu̯aʔ		mea		muʔa					meʔa
KILL_7						mɨq						mi̯e						mumu												mukaa				
KILL_8																															ma			
KILL_9										niina																								
KNEE_1												watu					miawoː																	
KNEE_2		ʧokobala									ʦohkopo					tonnopoto																		
KNEE_3				t͡ɬankʷaːi̯̯t͡ɬ					taːnkʷaːi̯̯												tankʷak							t͡ɬankʷate						
KNEE_4														qaxmai̯̯																				
KNEE_5							tunu	tonot				tunu			tonːom			tonːa		toːn									toːn	tonɡun	tonor	toŋoːl		tonom
KNEE_6					tanːapːɨh								tanavi						taŋːapːɨh					tankapːɨh			savopo							
KNEE_7	tamily		taŋa			tami				tamə													tamoːʦ			taŋa								
KNEE_8																																	taapɨ	
KNEE_9																									ol̥ia									
KNOW (SOMETHING)_1		maʧi		maːti					mati		maci	mai̯̯~mate						mate		maːt	mati	meti			maːt		tʰeø	matiː	maːʧ		mai̯̯	maːɡ		
KNOW (SOMETHING)_2																																amak		
KNOW (SOMETHING)_3												ma					tːu																	
KNOW (SOMETHING)_4																											æhto							
KNOW (SOMETHING)_5	eʔnan													oʔna~unani									ɨnaːn											
KNOW (SOMETHING)_6								dedecan																										
KNOW (SOMETHING)_7					su̯apetːai̯̯~sumpanaʔitɨ		mwaʔatʲe~mwaʔareː									sutːapɨhi			sumpanai̯̯					sumpaːtu~sumpanai̯̯										
KNOW (SOMETHING)_8			putːucuka												huʔunei̯ja											pucucukʷa							pucucukʷa	huʔunea
KNOW (SOMETHING)_9										navota																	nanecøra							
KNOW (SOMETHING)_10													pucɨ														hitːada							
KNOW (SOMETHING)_11						hiwʧu																					aɡu̯ae̯̯ra							
KNOW (SOMETHING)_12																														hjoːn				
KNOW (SOMETHING)_13																	pupːitakːwatu																	
KNOW (SOMETHING)_14																											ara							
LEAF_1			naŋkapa							naapi			naɡavɨ				nakːapɨ															naŋhabɨːl	nɨkːaʔapi	
LEAF_2																										maːpɨnaŋkapɨ								
LEAF_3																							qav		jaʔ									
LEAF_4		sawa						saɡu̯a			sawa	zama			sawa	ɡasa		jaɡa		haːhaɡ									haːhaɡ		samoar~samwat			sawa
LEAF_5				iswat͡ɬ																	iswat													
LEAF_6				ʃiwit͡ɬ					ʃiwit													ʃut					sawat	ʃiːbiːt͡ɬ						
LEAF_7																								sɨka										
LEAF_8					puhipːɨh	pɨclʔa																												
LEAF_9	palat						ʃanwei̯							pavlaʃ																				
LEAF_10																			pisi															
LIE (REST)_1			hahapi		havi								havi			hapi	hapi~hapːi		hapi					hapi		api							api	
LIE (REST)_2		boʔi				kʷivɨ		voi̯̯			poʔi	hu~hui̯̯			boʔoka			vopːoe		voʔo							vo		woʔo					boʔo
LIE (REST)_3																									bokaʔ									
LIE (REST)_4																							ɨk							okoː				
LIE (REST)_5	max																																	
LIE (REST)_6									wectok																			bectiːk~bectotika				tambɨːʔ~andambɨːʔ		
LIE (REST)_7										waʔøkiwta																								
LIE (REST)_8				teːka					teːka												teka~teːka	teke						ti̯eti̯eka						
LIE (REST)_9							kaʔa																											
LIE (REST)_10												ka																						
LIE (REST)_11														wiwa																				
LIVER_1		emela									ema																							
LIVER_2			nɨwɨmpi		nɨmɨ								nɨwɨbi				nɨmɨ		nɨmɨ					nɨwɨn		nɨŋwɨn							nuupːɨ	
LIVER_3	neʔma					nɨma	njaːmwa			nɨːma		nema		nooma		nɨmiɨ̯̯		numad		nɨm			nɨːm		lumaːn				nɨm					
LIVER_4								hemat							heemam																jamat	nɨːmal		heemam
LIVER_5																											ʦuhhema							
LIVER_6				eːltaʧt͡ɬi																	eltapaʧ													
LIVER_7																												eːlli						
LONG_1			paʔantoka										paʔatoɡora													paʔatːokon							paʔatːokʷatːɨ	
LONG_2					paʔa																													
LONG_3	wavuma										tehpekuma																							
LONG_4														tavulvuʃ																				
LONG_5																	utɨː~utɨ																	
LONG_6																																utudu		
LONG_7																							mitaʔi											
LONG_8																ɨti																		
LONG_9								tevei̯							teebe			tubudu		tɨvɨd														teebe
LONG_10							tjeː					tewi													təb				ʧɨw					
LONG_11																											ɡueri							
LONG_12																															wee			
LONG_13																		ʦavidija																
LONG_14																														kahoːʔ				
LONG_15				wejak					weːjak	wɨːpa									kɨpa		wejak			kɨpa				bejak						
LONG_16		wiʔli				wɨvaʂiʃ																												
LOUSE_1			poːʔapi		pusia											pui̯̯ciapːi	pusːiʔa~pusːiʔapi		posiaʦːih					posiaʦːih		poʔa							poʔapi	
LOUSE_2								viatzi																										
LOUSE_3									tokoloːt																									
LOUSE_4	saʔwal																															nahaːl		
LOUSE_5																														ar				
LOUSE_6																				aːʔat					aat				aːʔaʧ					
LOUSE_7						alaʔat								ulaat																				
LOUSE_8											ehte				etːen																			ete
LOUSE_9		te					atʲe			atɨ								aːte			atin		acɨm				atːe							
LOUSE_10				aʔtenit͡ɬ~atemit͡ɬ																	atimet	atomt						atiːmiːt͡ɬ~atɪmɪt͡ɬ						
LOUSE_11												ateci	acɨvɨ																					
LOUSE_12																															atet			
MAN_1																nana	nana																	
MAN_2	naxaniʃ					naxaniʃ								jaʔaʃ																				
MAN_3				t͡ɬaːkat͡ɬ					taːɡat												takat	teket						t͡ɬøkat͡ɬ				taːtwal		
MAN_4			tawaci		tenapːɨʔ		tjaːtaʔa						taʔnipɨzi											tenkʷapːɨ									taʔwaci	
MAN_5										taaqa									tai̯̯ŋwa							taʔŋwa								
MAN_6												uki																			oɲwi			
MAN_7																											uri							
MAN_8								dodorte															wɨcɨʂʦ											
MAN_9								dor~dori							ooʔou̯̯															voroi̯̯t				ooʔou̯̯
MAN_10		rehoi̯									tihoe							teodi		tɨod					ʧioɲ				ʧɨoj					
MANY_1																							wɨwɨht									joːwi		
MANY_2																														ajohin				
MANY_3															hwebenːa																			huebeena
MANY_4												kʷinija		hihee																				
MANY_5					soːtɨ														soːntɨn					soːntɨn										
MANY_6	meten					mɨtʔiʃ																												
MANY_7							mwiʔi	mui̯̯										mui̯̯		muʔi	muːʧi				mui̯̯ʔ				muʔi					
MANY_8		weka		mi̯ek							wei̯̯ka												wɨr											
MANY_9				miak					miak												mijak							mejak			mui̯̯ar			
MANY_10													awa			ewa	iwa																	
MANY_11										kaasta																								
MANY_12																											surapĕqui̯̯							
MANY_13			apaʔa																														apaʔnatːɨ	
MANY_14																										apæ								
MEAT_1				nakat͡ɬ					nakat						wakas						nakat	neket			bakas			nakat͡ɬ						
MEAT_2	waʔiʃ					waʔiʃ								waaʔiʃ																				
MEAT_3												wai̯̯																						
MEAT_4		saʔpa						sata~saba~saabaʔa		sikʷi	saʔpa									hai̯̯van							sata							
MEAT_5			tukːu̯api										tuku̯aːvi			tɨːnːa	tukːu	tucuɡue	tukːu					tukːu		tukːu̯a			ʧuːkuɡ	tuːkin		tuɡuwa	tukːu̯api	teku̯a
MEAT_6					tɨkːapːɨh																										tikoɲwat			
MEAT_7																							kaːrniʔ											
MEAT_8							weʔiraʔa																											
MOON_1			mijatokopːi																														mɨatːakoci	
MOON_2							maʃkɨraʔi											masːadaɡa																
MOON_3					mɨa														mɨa				mɨaːʈ͡ʂ	mɨa		mɨæ				moar~mu̯aːr				
MOON_4		meʧa						metzat			meca	meca			meeʧa	tamɨʔa	mɨha	masa		saʂaːd					masan		meʧa		maʂaːd		mecat			meʧa
MOON_5	menaly			meːct͡ɬi		mɨnily			meːcti	mɨːjawɨ			mɨazi	moyla							mecti	mest						mi̯ect͡ɬiː				mɨːjabiʃt		
MOON_6																											æɡui̯̯t							
MOUNTAIN_1														qawiiʧa				ʦabulica																
MOUNTAIN_2																																	kaapi	
MOUNTAIN_3			kai̯̯pa														kai̯̯pa									kai̯̯pa					hai̯̯t			
MOUNTAIN_4												jamuri																						
MOUNTAIN_5		ɡawi									kawi				kawi															xai̯̯	kahi~kahu~kav			kawi~kau̯̯
MOUNTAIN_6	qawiʃ							ʦavit															qai̯̯ːʦ				ʦæɡui̯̯					muwaːl		
MOUNTAIN_7		rajabo			tojavi											toja			tojapin	tonica				tojapin										
MOUNTAIN_8				tepːeːt͡ɬ					tepeːt												tepet							tepi̯et͡ɬ						
MOUNTAIN_9							hɨri			tɨːwi~tɨːkʷi			keːvi																					
MOUNTAIN_10																				doʔaːɡ					oi̯̯dʱaʔ				doʔaɡ					
MOUNTAIN_11						pɨʔawʔa																												
MOUNTAIN_12																															njokoro			
MOUTH_1				kamakt͡ɬ																								kamak						
MOUTH_2	tamal					tamʔa								tamat																				
MOUTH_3																																toʔoɡo		
MOUTH_4										moʔa	ʦuʔa												ʂɨʈ͡ʂ		ʧiɲ									
MOUTH_5			tɨːmpa		tɨpe								tɨbivɨ			tɨpːe	tɨpːa		tɨmpe					tɨmpe		tɨmpa							tɨpːapi	
MOUTH_6		rini		teːnt͡ɬi			tyenʲi	tenit	teːn			teni						tuni		tɨn	ten~teːn	ten						ti̯en	ʧini	toŋin	tinir			teni~teeni
MOUTH_7															tee																			
NAME_1			niapi										nijaːvi													niaː							niaː	
NAME_2					nahnia														natɨpinia															
NAME_3							antʲawaː									nanijanːa	nanianːa																	
NAME_4							antʲaʔaru																											
NAME_5				toːkaːi̯̯t͡ɬ					toːkay												tukey							tukø						
NAME_6						tiwʔa								tuŋla										nihja								indiŋwa~tiŋwa		
NAME_7	tewal	rewa						teɡu̯at			tewa	tewa			tewam					tɨːɡiɡ			tɨwanʦ				teɡu̯a		ʧɨːɡiɡ	tu̯aːnʲan				
NAME_8										tɨŋwni																								
NAME_9																															temwara			
NAME_10																																		tea
NAME_11																		tutuɡaraɡa																
NECK_1										kʷaapi																								
NECK_2															biʔa																			
NECK_3					tojo																			tojompɨh										
NECK_4	pily					qilyʔa								qelat									ŋɨhɨʦ~ŋɨhɨʔ								kʷai̯̯r			
NECK_5																					kesckcuju~keckuju							keʧkoʧt͡ɬa~keʧkʷahjo						
NECK_6																	pukːakːwa																	
NECK_7		ɡuta	kuta					ʦutat					kuravi			kutːa	kutːa		kuta							kuta	ʦuta					kulaːn	kutapi	kutana
NECK_8				kʷeʧt͡ɬi			kɨhpi				kuhtamo	kɨi̯̯pi						ʦuscuvo		kuʂuv~kuʂvo					kuxbo				kuswo					
NECK_9									keʧ													koʃt								ŋoːŋ				
NECK_10												katuci																						
NECK_11																															moar			
NEW_1																							amai̯̯t							imuːt				
NEW_2																										aɨ̯̯								
NEW_3					ɨkɨ														ɨkɨ					ɨkɨ										
NEW_4			ɨaka																															
NEW_5		kukiwame																							xibkam									
NEW_6															bemela			butːude													hemesat			bemela
NEW_7											kaweruma																							
NEW_8										pɨːhɨ							pɨtɨ																	
NEW_9							ahkʷa					hekʷa																						
NEW_10	paŋiʃ			jankʷik		paŋiʃ			jaːnɡui̯̯k											vɨtud								jankʷiːk	wɨʧij					
NEW_11													ɨːvitɨ	iːpit													veu̯̯catoa						aːkatɨ	
NEW_12																																mapita		
NEW_13								hubari																										
NEW_14																pɨtɨttɨpːɨ																		
NIGHT_1										mihi~mihikpɨ																								
NIGHT_2	tukmijat					tukmut								tuukumit																				
NIGHT_3		rukawali					tɨkaʔa				tuɡao	tɨkarika			tukaari			tucaɡui̯̯		tukɡam					tukaʔ				ʧuhuɡ			tuːɡit~tuːɡal		tukaria
NIGHT_4				yoːawalli				ʧu̯ari	jowaːl												tikjuvu̯ali~ujuvali	owel						jowaliː						
NIGHT_5			tuwanu		tukani								tuɡwa			toqa	tuka~tukːaː		tukʷani				tuːk	tukani		tukʷa	doʦːo			jau̯̯ke			tukʷana	
NIGHT_6																															kirimoalit			
NO OR NOT_1		ke			ke		ka	ʦa		qa					kaː				ke	heː				ke		ka					ka		ka	ka~kaː
NO OR NOT_2			kacu			qai̯̯	kai̯̯			qaʔe	kaʔi			qai̯̯			kai̯̯						qai̯̯				ʦai̯̯			xai̯̯		haʃ		
NO OR NOT_3	kiʔi																												piaʔa					
NO OR NOT_4																				pim									pi					
NO OR NOT_5																																		kee
NO OR NOT_6																qatuʔu		mai̯̯tiu̯d~mai̯̯tudo																
NO OR NOT_7													juwaːtɨ																					
NO OR NOT_8												meta																						
NO OR NOT_9																					ma													
NO OR NOT_10				aʔmoː					amo																			amo						
NO OR NOT_11																									ʧam									
NOSE_1				jakat͡ɬ				dacat		jaqa	jahka				jekːa			daka		daːk	jaka	jeket			dak				daːk					jeka
NOSE_2		aka																																
NOSE_3	mul					mu																												
NOSE_4			mupi		muvi											mupi	mupi		mupin				mukpiʔ	mupin		mupɨ				møpin		mupit		
NOSE_5							ʦuʔuri					ʦuri		muuvil																				
NOSE_6									jekacol																			jekacol			nikisor			
NOSE_7													muviːtoʔovebe																				mopotːʔopːɨ	
OLD_1									soltik																			soltiːk						
OLD_2																																	nanapːɨtɨ	
OLD_3														amqi																				
OLD_4																															samo			
OLD_5																			pɨai̯̯					pɨai̯̯										
OLD_6							vastaʔa																				daɡu̯at							
OLD_7					ʦuku		vai̯̯hsi	dotzi				raci																			ʦamu			
OLD_8																					ʧuleh													
OLD_9				weːweʔ					weːwet																jaɡɨtˀ			bi̯eben						
OLD_10																						ewe					oze							
OLD_11										wɨːja			ʔiːtʲ		juːwa	mu̯a	mu̯a	ʦuli~alculi		kɨli						iɨ̯								joː
OLD_12			ɨi̯̯tːɨpːɨw																													uːlawɨt~uːʔuːlawica		
OLD_13		ocerame				awɨi̯̯lve				wɨːjoʔo	ocirume		hui̯̯ʔekʷeːpɨ~hɨːjʔekʷeːpɨ																	eraːxpo~eraːkpo				
OLD_14																							uvihpɨʦ											
OLD_15																																	wiitapu	
OLD_16																													hɨkihukam					
ONE_1																				maːdo					man									
ONE_2			suː	seː			sei̯	sei̯̯	seː												se	se				ʃuː	se	si̯e						
ONE_3										sɨːka										hɨma									hɨmako					
ONE_4		bile				sulit					pire	zewi											hou̯̯kp									ʧiːʧ	suːjis	
ONE_5	suplje				sɨmːɨ	supul							suju	supul	seenu	sɨmɨ	sɨmɨ	huma	sɨwɨ~sɨmːɨ					sɨmːɨ				sente		puku	heme			senu
PATH OR ROAD_1																											donønăi~ɡui̯̯nonăi~pinonăi							
PATH OR ROAD_2				oʔt͡ɬi					ohti												uhti							oht͡ɬiː						
PATH OR ROAD_3	pit	bowe				pit	huje	vovet		pøhɨ	poe	huje	toːvɨ	pet			poː	boi̯̯		voːɡ			poːʔ		boi̯̯	poː	bowe		woːɡ	pet				
PATH OR ROAD_4															booʔo								pooqt									poht		booʔo
PATH OR ROAD_5			poʔo		puʔe											pojo			poʔi			otˀkan		poʔe									poo	
PATH OR ROAD_6																															wota			
PERSON_1						ataxʔa								ataax																				
PERSON_2				t͡ɬaːkat͡ɬ					taːkajoːt												taɡat		taːqt					t͡ɬøka						
PERSON_3	taxliswet																													taraxat				
PERSON_4																											uriaʧa							
PERSON_5							tyevi					teɨ̯̯teri																						
PERSON_6			nɨwɨ		nɨmɨ			doːme					nɨwɨ			nɨːmːɨ	nɨmɨ		nɨmɨ					nɨwɨ		nɨŋwɨ~nɨn						nɨmɨ		
PERSON_7																																	nuuci	
PERSON_8																				hɨmadkam					jatkam				hɨmajkam					
PERSON_9															joreme			odame																joeme
PERSON_10		paɡotu̯ame									ihpakorume																							
PERSON_11																															tamoi̯̯tam			
PERSON_12										sino																								
RAIN (PRECIPITATION)_1			ɨwa		ɨma								uwa						ɨma					ɨma		uŋwa								
RAIN (PRECIPITATION)_2																																	uwatɨ	
RAIN (PRECIPITATION)_3						wɨwɨ																												
RAIN (PRECIPITATION)_4														axilax			paɨ̯̯mat͡ɬ															andaŋ		
RAIN (PRECIPITATION)_5																																taŋ		
RAIN (PRECIPITATION)_6																											ahra							
RAIN (PRECIPITATION)_7		uʔki									juʔki				jukːu					duːk					duk				juːki					juku
RAIN (PRECIPITATION)_8							viitʲe																	paɨ̯na										
RAIN (PRECIPITATION)_9	wewniʃ~wewen							ducan~duqui̯̯	kiʧaːt	joojoki~jojaŋwɨnɨ						tɨːkːwa~tɨːkʷape		daqui̯̯~duqui̯̯					woːŋt				dyrurăi~værorăi~dyrarai̯			aqwakin	horoy			
RAIN (PRECIPITATION)_10				kiawit͡ɬ					kiʧwit																			kiːjabiːt͡ɬ						
RAIN (PRECIPITATION)_11												ki̯ewijera																						
RAIN (PRECIPITATION)_12																					wetciat													
RED_1					eka								aɡa						anka					enka		aŋkæ								
RED_2							paʔu			pala							aʦːa																	
RED_3				ʧiʧiːltik					ʧiːʧiːltik												ʧiltik							ʧiʧiltiːk						
RED_4														qwajaqwjaʃ																		melʔmel		
RED_5																		oamasmoe																
RED_6												reta															setːa~setai̯̯							
RED_7																				svɨɡ					bɨʔ				swɨɡi					
RED_8						kʷati		vasei̯̯																										
RED_9			aŋkaka													aqːapono														kʷahoxa	sawakar		akːakatɨ	
RED_10		serakame									sehtaname																							
RED_11	selnekiʃ							sikei̯							sikili								ʂɨriːriʔn											sikiʔi
ROOT_1																		taca		tatka					tak				tatk					
ROOT_2			tɨtɨnapɨ		tɨrana								tɨn			tɨtɨna	tɨna		tɨtɨna					tɨtɨna		tɨna								
ROOT_3																																	tɨnaapi	
ROOT_4		nawa				wala		nava		ŋaʔat	nawa	nana			naːwa								ŋaːqaw				nawa							nawa
ROOT_5				t͡ɬaneːlwat͡ɬ					naːlwat												inenɡwaho							nelwajut͡ɬ~nelwat͡ɬ						
ROOT_6														kʷiinamuʃ																	namusir			
ROOT_7							naanaʔa																											
ROOT_8																														wiwin		wiːʃi		
ROOT_9	pukuʔu																																	
ROPE_1					wia																													
ROPE_2																											bu							
ROPE_3																																	sapɨ	
ROPE_4	wanal																																	
ROPE_5													wʔivs																					
ROPE_6		wiila									witari			wiiʧat	witeri					ɡui̯̯raʧa														
ROPE_7										wikpaŋwa																								
ROPE_8						wiʧuʔɨt																												
ROPE_9																																		wikia
ROPE_10																							ʦikoːtiʔ											
ROPE_11			utumpɨ																												mitaranbsɡ			
ROPE_12																				tahum						tɨʃa								
ROPE_13																		turovini							tɨrbui̯̯ɲ									
ROPE_14								teɡomi					tuʔuru			tɨqapːo	tɨkapːu		tɨmukːu					tɨmukːu										
ROPE_15				mekaːt͡ɬ					mekat												mekat							mekat͡ɬ						
ROPE_16																													wuːɖ			yuːwil		
ROPE_17							kai̯̯hnari					kau̯̯nari											qai̯̯kʷt											
ROUND_1		ɡapo																																
ROUND_2																																		kiiʧu
ROUND_3																			munukantɨn					ponokantɨn										
ROUND_4																																muluŋwal~muluʔuŋa	pootːɨkːwatɨ	
ROUND_5																														turaːrkiwiʔ				
ROUND_6																	paʦːipːonoʔa~paʦːipːunuʔa						pucupuʔq											
ROUND_7																		ʦabulica										miːmiːltiʦ						
ROUND_8						puvɨ	huʔura	tacore~tacoris~ʦaporis~bola			kahpola			peeva	lobːai̯̯~lobola										xikoːl̥ik	potːo~poːtːø	ʦapːŏra~ʦapːŏri		olas					lobola~robːoʔi
ROUND_9	pumule			jawalli						pølaŋpɨ																								
ROUND_10			munuŋki		topːonitɨ								muduʔnidɨ							kovolik														
ROUND_11									teolotik																									
ROUND_12																atːɨppono																		
SALT_1					onːavi								owavi				onapi		omapin					onapin									oapi	
SALT_2	iŋily													eŋla																				
SALT_3		kona					unah	onat		øŋa	wona	uːna			oona	omːa		onːe		on					on				on		onat	oːnahl		ona
SALT_4																										oa								
SALT_5						jɨwal																												
SALT_6																							ʦukaʔt											
SALT_7				istat͡ɬ					istat͡ɬ												istat͡ɬ	ostet						istat͡ɬ		aŋor				
SALT_8			asoʔna																															
SAND_1							se	sa										oːe		hia														
SAND_2					pasiwapi											pasːiwa	pasiwapːɨ		pasiŋwampɨh					pasiampin										
SAND_3	ŋaʧiʃ					haxal																									sihat			
SAND_4			otːapɨ									ziakari~ziu̯kari	ʃihʷabɨ						kuʦːapːɨh														siwapːɨ	
SAND_5		sate		ʃaːlli				sata	ʃaːl		sete										aʃal							ʃøliː						
SAND_6																														piri				
SAND_7															seeʔe																			seeʔe
SAND_8																																ʃihpit		
SAND_9																										patɨ								
SAND_10																		ore					oːqʈ͡ʂ						oʔoɖ	uheːt~oːhit				
SAND_11														exval											oi̯̯ja									
SAND_12										tɨi̯̯wa																								
SAY_1			mai̯̯										meː																					
SAY_2							ʃa				ʦa~ʦe																							hia
SAY_3																				tɨʔɨ					tɨi̯̯jaʔ							piŋɡɨ	mai̯̯kːɨ~mai̯̯kːa	
SAY_4												ite				ine~ineː																		
SAY_5		ʧani			niːkʷi	jaxɨ												aːɡi	jɨkʷi					niːkʷi						paːri				
SAY_6												hai̯̯											kɨi̯̯				tui̯̯~tʰui̯̯							
SAY_7																	ɨnakːwi~ɨnaʔwi																	
SAY_8								aɡu̯an																							amwa~omwa			
SAY_9	kutaʃ																																	
SAY_10										kita																								
SAY_11				iʔtoːa					kihtoːa																			htoa						
SAY_12														hihija	hiawa																			hiawa
SAY_13																										naːnia								
SAY_14																				aːɡa									aːɡ					
SAY_15																					inas													
SAY_16																											era							
SAY_17								teen																										
SEE_1				itːa					ta												ita	ote						hta						
SEE_2		eʔne~neʔne									neʔne	ni̯ere																						
SEE_3							sei̯hra					zei̯̯						nunːide		nɨi̯̯d					nɨi̯̯ɲ				nɨi̯̯d					
SEE_4														tiiwi																				
SEE_5																																taːwɨɡɨt		
SEE_6		neʔ												tow																	tema~temo			
SEE_7	teew					tɨwa																												
SEE_8																		nianto																
SEE_9																														hutaa				
SEE_10		naʧi	punːiː							jori			pikeː										hihi							huːtu				
SEE_11					puni								pɨni			puni	puni~punːi~puʔni		pui̯̯					pui̯̯~puni		pɨni								
SEE_12								vitzan							biʧːa												vitza							biʧa
SEE_13																																	pɨnikːa	
SEED_1																				kai̯̯		aʧ							kai̯̯					
SEED_2																									kai̯̯ʧuk									
SEED_3												imɨari																						
SEED_4																																	pɨʔiapi	
SEED_5								suvatzi	ʃinaːʧ																			ʃiːnøʧt͡ɬi						
SEED_6				aʧt͡ɬi																														
SEED_7		tali					aci														aju													
SEED_8																		usːoqui̯̯			ajuhwaʧ													
SEED_9											pahci	haci			baʧia																waciran			baʧia
SEED_10	puʧily		puʔipi		pehe	puʃ							puʔivi	puʃla		pusi	pui̯̯		pehe				puːʦ	pehe		puʔiɨ̯̯	vuʧit			puːʈ͡ʂin		punʒil		
SEED_11										poosi																								
SHARP_1																									muuk				muuk					
SHARP_2																		mucaɡo																
SHARP_3																							hacaːʔi					t͡ɬatekiː						
SHARP_4							antamɨːmɨ																											
SHARP_5				tentia					teːneh												teni													
SHARP_6	tama																																	
SHARP_7		ʧuta																																
SHARP_8															bwawite																			bwawɨte~bwawi
SHARP_9																											ɡui̯̯tzu							
SHARP_10			kɨwakai̯̯		kɨma	ŋavɨ				qala			kuwaː	ʂowai̯̯		kɨwaː	kɨmaː		kɨma					kɨma		kɨŋʷaː								
SHARP_11											jolame									mucada														
SHARP_12																																	kuwaakatːɨ	
SHORT_1	muti														pooʧi																			
SHORT_2																					kutu													
SHORT_3							ʦapwatun																qapockaʔ											
