Language1,Phone1,Language2,Phone2,PMI
Cahuilla,j,Cahuilla,j,4.267363726353742
Cahuilla,i,Cahuilla,i,2.35371443951665
Cahuilla,p,Cahuilla,p,3.520149324523521
Cahuilla,l,Cahuilla,l,2.5525652982618157
Cahuilla,kʷ,Cahuilla,kʷ,4.855150391255861
Cahuilla,q,Cahuilla,q,5.07829394257007
Cahuilla,ʦ,Cahuilla,ʦ,4.855150391255861
Cahuilla,n,Cahuilla,n,2.853670391045737
Cahuilla,k,Cahuilla,k,3.245712478821761
Cahuilla,i̠,Cahuilla,i̠,5.365976015021851
Cahuilla,u̯,Cahuilla,u̯,6.464588303689961
Cahuilla,s,Cahuilla,s,3.6919995814501796
Cahuilla,v,Cahuilla,v,4.385146762010125
Cahuilla,ʧ,Cahuilla,ʧ,4.267363726353741
Cahuilla,ʧ,Cahuilla,ʃ,1.322924747187301
Cahuilla,e,Cahuilla,e,2.477489271821458
Cahuilla,e,Cahuilla,ɑ,0.9839493803479696
Cahuilla,m,Cahuilla,m,2.8010266575603144
Cahuilla,e̠,Cahuilla,e̠,6.464588303689961
Cahuilla,ɲ,Cahuilla,ɲ,6.464588303689961
Cahuilla,ʔ,Cahuilla,ʔ,3.174253514839616
Cahuilla,ʔ,Cahuilla,x,1.3055330044754325
Cahuilla,w,Cahuilla,w,2.968080742223481
Cahuilla,t,Cahuilla,t,2.8270021439635755
Cahuilla,a,Cahuilla,a,1.8796208250193893
Cahuilla,y,Cahuilla,y,3.7565381025877516
Cahuilla,ŋ,Cahuilla,ŋ,4.518678154634648
Cahuilla,ɑ̠,Cahuilla,ɑ̠,6.464588303689961
Cahuilla,ʃ,Cahuilla,ʃ,3.4688560301359703
Cahuilla,ʃ,Cahuilla,ʧ,1.3894144884561346
Cahuilla,i̯,Cahuilla,i̯,5.771441123130016
Cahuilla,x,Cahuilla,ʔ,1.2998023297664467
Cahuilla,x,Cahuilla,x,3.8255309740747023
Cahuilla,ɑ,Cahuilla,e,0.09640111733946848
Cahuilla,ɑ,Cahuilla,ɑ,4.982983762765746
Cahuilla,u̠,Cahuilla,u̠,6.464588303689961
Cahuilla,h,Cahuilla,h,4.385146762010125
