Sample	prior	likelihood	posterior
36000	10.834065818172848	-515.2207375750315	-504.3866717568587
36200	12.907450153628824	-520.082812884471	-507.17536273084215
36400	12.17811608451728	-519.7806774576692	-507.6025613731519
36600	16.473818746325065	-523.2746267189734	-506.8008079726484
36800	14.742135631328336	-523.4801853176828	-508.73804968635443
37000	12.211754339017933	-520.8649032201546	-508.65314888113664
37200	11.277654712955362	-522.6299073317598	-511.3522526188044
37400	14.410759003875897	-519.630644171767	-505.2198851678911
37600	15.669544879291282	-520.6753182499835	-505.0057733706923
37800	14.518877653276089	-519.9281892876268	-505.4093116343507
38000	14.683394885866585	-519.0879551763932	-504.4045602905266
38200	14.880725771618419	-519.1176839703235	-504.23695819870505
38400	15.082621112852786	-515.9235114839703	-500.8408903711175
38600	15.152084946056862	-516.341736463892	-501.1896515178351
38800	17.221873758196345	-518.4986158888889	-501.2767421306926
39000	17.343730951036573	-514.2508344899566	-496.90710353892
39200	14.466057719199316	-518.4698051591423	-504.00374743994297
39400	15.63720034876037	-520.6542141372282	-505.01701378846786
39600	18.56059957119046	-520.3659917296865	-501.80539215849603
39800	19.31107054010463	-518.9923971318801	-499.6813265917755
40000	21.25651235767299	-523.6401371204677	-502.3836247627947
40200	20.68195676271841	-521.3287803842794	-500.646823621561
40400	19.553196489930393	-519.8613593470993	-500.30816285716895
40600	19.678689901396716	-520.505938919046	-500.8272490176493
40800	18.118659598941786	-519.012032714945	-500.8933731160032
41000	19.751595188250175	-518.9659035176501	-499.2143083293999
41200	15.16416250365177	-519.7947071757718	-504.63054467212004
41400	16.269281816832592	-522.9418609854727	-506.6725791686401
41600	18.19573627156889	-518.4920321606984	-500.2962958891295
41800	16.371180700626535	-522.7692970132789	-506.39811631265235
42000	14.291406493681956	-520.7896693073576	-506.49826281367564
42200	14.825010802622682	-519.4988442890018	-504.6738334863791
42400	13.701059064396139	-520.5866407212729	-506.8855816568768
42600	14.397580036892501	-516.5965862387966	-502.19900620190407
42800	12.896976871679911	-516.434421325514	-503.5374444538341
43000	11.502394935140122	-519.7085531394338	-508.2061582042937
43200	13.376333266405194	-518.1532858833896	-504.7769526169844
43400	15.479495580287702	-518.0756122925376	-502.5961167122499
43600	13.866644170456333	-518.7697262096733	-504.903082039217
43800	14.828891662754742	-520.3343796918243	-505.50548802906957
44000	12.72372357379778	-526.7973877702248	-514.073664196427
44200	13.137960142790105	-516.7479227398888	-503.60996259709873
44400	17.167759811207908	-519.8176091228419	-502.64984931163394
44600	15.210214948099551	-524.0136300371147	-508.8034150890151
44800	14.999113292494979	-516.1340460525979	-501.1349327601029
45000	13.95296767377394	-517.105939003635	-503.152971329861
45200	14.420241544531756	-518.0267429339902	-503.6065013894585
45400	15.550894941032741	-513.9967341444349	-498.4458392034021
45600	14.984411055820111	-518.1560524010436	-503.17164134522346
45800	15.051597175456292	-520.6370685527676	-505.5854713773113
46000	10.23712131757193	-513.1481865308324	-502.9110652132605
46200	13.310723939517096	-515.329906401046	-502.0191824615288
46400	13.730916146550951	-516.8006893147472	-503.0697731681962
46600	11.107128225591977	-515.3880473106786	-504.2809190850867
46800	17.128694278721238	-516.1611978292302	-499.032503550509
47000	17.565144660060785	-520.2054363579273	-502.6402916978665
47200	15.66866250329533	-516.477042999038	-500.80838049574265
47400	16.89836894955066	-514.5849440664308	-497.68657511688014
47600	19.413696437761857	-514.8514498309619	-495.4377533932
47800	19.090075984629458	-516.6617047229346	-497.57162873830515
48000	19.481218074344696	-518.5972801210628	-499.11606204671807
48200	23.823858786688167	-515.565110523231	-491.7412517365429
48400	19.8330308728016	-515.5459956991998	-495.7129648263982
48600	19.511212108801526	-517.8250355824651	-498.3138234736636
48800	24.144270733451563	-520.188316654016	-496.0440459205645
49000	22.320634724827173	-516.6267896108461	-494.30615488601893
49200	24.79862613462595	-517.9820410788953	-493.18341494426943
49400	23.833017619615504	-519.0204165006838	-495.18739888106836
49600	23.3503481406499	-519.2994481317155	-495.9490999910656
49800	24.921758191331556	-520.2461685532097	-495.32441036187817
50000	23.648900743201004	-516.3547330382564	-492.7058322950554
50200	24.105511323258803	-518.8080769272226	-494.7025656039638
50400	24.32495835875005	-516.3285119609614	-492.0035536022113
50600	23.934581478532447	-516.9695019117548	-493.0349204332224
50800	22.160734139537322	-516.2820735150134	-494.12133937547605
51000	22.194106315396347	-517.9857642459309	-495.79165793053454
51200	24.46347080835173	-515.2559203300868	-490.7924495217351
51400	26.33086227751111	-518.4982776256757	-492.1674153481645
51600	27.491992990056417	-517.9909952350495	-490.49900224499305
51800	25.676039606971003	-515.3590208360155	-489.68298122904446
52000	28.47998646119742	-517.9444178363699	-489.46443137517247
52200	26.65261412118824	-518.9165499395706	-492.2639358183823
52400	26.13568516534302	-516.9910481985626	-490.85536303321953
52600	20.05332583423997	-517.0685762560328	-497.0152504217928
52800	22.947216313970372	-515.6118395512424	-492.664623237272
53000	25.78367056042019	-515.7272097301468	-489.9435391697266
53200	21.944347529024434	-516.0348424052316	-494.09049487620723
53400	18.891213545248746	-518.09872517869	-499.2075116334412
53600	17.391973909169455	-517.437556616719	-500.04558270754956
53800	18.9730005493353	-514.458313609534	-495.4853130601987
54000	20.57329287538245	-516.8578711274445	-496.28457825206203
54200	21.63523681776966	-520.7822128305643	-499.1469760127946
54400	20.93352410047707	-520.4653011748186	-499.5317770743415
54600	24.291549331846056	-517.9962517443169	-493.7047024124708
54800	23.495820468535452	-519.4662395207919	-495.97041905225643
55000	20.29841802520205	-514.483753924073	-494.1853358988709
55200	21.051881731493825	-517.6610525557417	-496.6091708242478
55400	16.324328346827784	-516.1670418504815	-499.8427135036537
55600	21.057892676974348	-515.7184007987607	-494.6605081217864
55800	23.029868344175924	-517.8676203120443	-494.83775196786837
56000	17.753755380377278	-519.2951590066295	-501.54140362625225
56200	21.301763885641613	-518.8484198770457	-497.54665599140407
56400	24.25008953957763	-519.1430171496476	-494.89292761006993
56600	20.532633202142414	-519.2116504555066	-498.67901725336424
56800	21.26383567673303	-517.4303683959132	-496.16653271918017
57000	23.49039408758992	-518.0212579168461	-494.5308638292562
57200	22.125536852860247	-520.7381732135071	-498.6126363606469
57400	20.114287506539828	-522.3344549389915	-502.22016743245166
57600	19.090176946797104	-514.2749270570406	-495.1847501102435
57800	20.332340984133467	-512.7740834076916	-492.44174242355814
58000	16.43552122915182	-514.5381269040963	-498.10260567494447
58200	20.159384916955126	-512.9655402124054	-492.80615529545025
58400	19.986925041074677	-515.2338092029574	-495.24688416188275
58600	18.604509606241862	-513.1476998586788	-494.54319025243694
58800	21.279540854971817	-514.9478153819081	-493.6682745269363
59000	20.261652021783142	-517.352593596413	-497.0909415746299
59200	21.527683004068205	-515.267338886982	-493.7396558829138
59400	17.76859843441694	-515.090570170144	-497.32197173572706
59600	18.897724738524285	-516.7856060887617	-497.8878813502374
59800	20.916515119701337	-516.1865940867461	-495.2700789670448
60000	16.239110816617963	-515.9431600309607	-499.7040492143428
60200	18.012605649558818	-517.6329068616341	-499.6203012120753
60400	19.513522690675465	-513.8742694499409	-494.36074675926545
60600	20.890817605506005	-516.4740205035565	-495.5832028980505
60800	19.40513835509834	-516.3045340219853	-496.89939566688696
61000	19.648492747779862	-510.6755963635462	-491.02710361576635
61200	17.344635127512806	-511.41195288297354	-494.06731775546075
61400	18.783311592562118	-513.6164765195269	-494.8331649269648
61600	19.35230495024568	-512.3443487671705	-492.99204381692476
61800	19.228327666187457	-512.6350750476423	-493.40674738145486
62000	18.560210303460607	-512.4065417169397	-493.8463314134791
62200	16.696765498358456	-517.1686726494605	-500.4719071511021
62400	16.770808770472488	-515.1481063356665	-498.377297565194
62600	17.400683120160295	-514.2044287044297	-496.8037455842694
62800	15.04876373756797	-515.083750588443	-500.034986850875
63000	14.888376093121378	-517.7517606387426	-502.86338454562116
63200	18.013320151573346	-519.7871258422675	-501.7738056906942
63400	16.537183093014807	-516.0042527152666	-499.4670696222518
63600	14.220907233133623	-513.7156480349248	-499.4947408017912
63800	13.33616285276386	-514.163987482637	-500.8278246298732
64000	15.12630612827634	-514.2337989186333	-499.10749279035696
64200	15.514872415314738	-513.2049697788411	-497.6900973635264
64400	17.404811761927828	-515.0642109338959	-497.65939917196806
64600	17.08742649488708	-511.7430921170251	-494.65566562213803
64800	17.66808660297542	-513.6848764687096	-496.01678986573415
65000	17.949718683300542	-513.2510142420244	-495.3012955587239
65200	16.112176116847877	-511.5272614680634	-495.4150853512155
65400	14.807304802209753	-512.583802964078	-497.7764981618683
65600	15.313817390008191	-512.2013658196818	-496.8875484296736
65800	14.713260858538911	-511.95709913251653	-497.24383827397764
66000	15.004356779901817	-514.2518890745921	-499.2475322946903
66200	15.047020160704276	-517.506920069088	-502.4598999083837
66400	15.787793388977965	-513.1530336815034	-497.36524029252547
66600	17.21630367724171	-515.3525124587043	-498.1362087814625
66800	22.44148232143259	-513.6703630544508	-491.22888073301823
67000	24.373978308695698	-516.5404053076314	-492.1664269989357
67200	23.528938510519232	-513.9844552890847	-490.4555167785655
67400	27.668398838888663	-514.2957156889344	-486.6273168500457
67600	26.203539987710776	-512.9923107573254	-486.78877076961464
67800	24.465910460375493	-519.1073014319683	-494.6413909715928
68000	26.15358077814432	-524.1497264094203	-497.99614563127597
68200	24.54238273839258	-521.2557854248164	-496.7134026864238
68400	25.328701404153126	-519.4687515366888	-494.1400501325357
68600	26.174603649255584	-517.1697571685273	-490.99515351927175
68800	26.858597465547287	-521.0747914612951	-494.21619399574786
69000	26.43062609406687	-521.1662111207701	-494.7355850267032
69200	22.576433639022866	-519.9346988323792	-497.3582651933564
69400	23.26429516538956	-523.9703829487103	-500.7060877833207
69600	23.564533574437945	-520.7367697151747	-497.1722361407367
69800	22.608440257823034	-520.1096099223832	-497.5011696645602
70000	21.290500492545313	-517.2398075005773	-495.94930700803195
70200	21.147928643619313	-519.2061221370774	-498.0581934934581
70400	23.43499167021535	-518.7034636196406	-495.26847194942525
70600	22.49819633202296	-520.709004317081	-498.21080798505807
70800	23.623435520290943	-520.60642498287	-496.982989462579
71000	22.61455215448878	-519.824196672702	-497.2096445182132
71200	21.973657572050698	-519.5899546101837	-497.616297038133
71400	22.358874799072165	-519.4166810617717	-497.0578062626995
71600	22.08489059574256	-518.8853258036735	-496.80043520793095
71800	20.195910541296016	-520.4213977296516	-500.2254871883556
72000	23.757665626672598	-520.3495065104338	-496.5918408837612
72200	25.305231805719153	-518.0320556543599	-492.7268238486407
72400	27.601706032554617	-522.3527181227682	-494.75101209021364
72600	27.357340892464087	-520.8080939568288	-493.4507530643647
72800	29.939287641865054	-521.2311477939469	-491.2918601520818
73000	29.953065859257098	-520.1887119679793	-490.2356461087222
73200	27.50812227624521	-520.2866110116535	-492.77848873540825
73400	24.803517623702923	-520.942652822987	-496.1391351992841
73600	28.266961015428038	-521.0972441571373	-492.8302831417093
73800	28.671218332905397	-522.3169553683695	-493.6457370354641
74000	26.910712712195618	-523.3709745573605	-496.46026184516484
74200	25.932311658486018	-521.1738351424608	-495.2415234839748
74400	27.565080496567713	-523.3271994239806	-495.76211892741287
74600	28.38293002713367	-519.4311105664796	-491.0481805393459
74800	24.87513890756237	-523.6618471492474	-498.786708241685
75000	27.51949621630538	-519.5986945177407	-492.0791983014353
75200	26.914544276430302	-515.7297818095935	-488.8152375331632
75400	23.83214281492597	-514.3655453704189	-490.5334025554929
75600	23.804293426859264	-513.3629054576663	-489.55861203080707
75800	23.113682867156978	-515.4146361110611	-492.30095324390413
76000	22.991019847365745	-515.8971537625464	-492.90613391518065
76200	21.069675700084915	-515.7861274044941	-494.71645170440917
76400	19.331293661755893	-517.5169342421204	-498.1856405803645
76600	18.929058039226796	-515.6366297935152	-496.70757175428844
76800	18.218469194258432	-518.349983022405	-500.1315138281466
77000	13.900198471164744	-518.8854323180115	-504.9852338468467
77200	20.71339149684745	-517.7462187467897	-497.0328272499423
77400	20.894856952531665	-513.6111230210774	-492.7162660685458
77600	21.5798652787032	-513.5486662040006	-491.9688009252974
77800	21.521958580554895	-513.9547930257957	-492.43283444524076
78000	21.764104693372193	-513.1850012046101	-491.4208965112379
78200	22.189229219775914	-515.1440826007998	-492.9548533810239
78400	20.196773912673912	-516.0265522246691	-495.8297783119952
78600	21.619235159111643	-519.5884624582866	-497.9692272991749
78800	21.588360764624323	-516.3529704544362	-494.7646096898119
79000	16.92129180197144	-511.44834524345606	-494.5270534414846
79200	22.423506515109754	-520.103657076652	-497.68015056154223
79400	19.371686560242864	-516.698464658794	-497.32677809855113
79600	15.443749842723536	-516.8667943572253	-501.4230445145018
79800	10.312599098279327	-516.0772743010899	-505.76467520281057
80000	11.027199004194491	-516.2835598956646	-505.2563608914701
80200	12.205241764603722	-516.7797256115932	-504.5744838469895
80400	12.131855737762587	-513.403975993345	-501.27212025558237
80600	13.699989749200734	-515.147422123022	-501.4474323738213
80800	13.236136888269902	-515.2335747422849	-501.99743785401495
81000	11.755209503453388	-514.5329602221944	-502.77775071874106
81200	13.72861281178016	-515.8433893342718	-502.11477652249164
81400	15.294399018948145	-516.4907702818405	-501.19637126289234
81600	14.625297106100813	-514.7303369685064	-500.10503986240565
81800	14.40213758479006	-516.4354499312386	-502.03331234644855
82000	14.059468532906957	-513.4736009483131	-499.41413241540613
82200	14.332425631258273	-517.169545436912	-502.83711980565374
82400	12.178819679305818	-521.8372624511883	-509.65844277188245
82600	13.973771352553804	-520.5025671597225	-506.5287958071687
82800	12.880975293378594	-515.3680705982448	-502.4870953048662
83000	14.447871596162495	-516.9551517001175	-502.50728010395505
83200	12.594620686638464	-518.2405827409299	-505.64596205429143
83400	12.43442911598455	-519.7084486553123	-507.27401953932775
83600	13.341810147318572	-519.2990819227591	-505.9572717754405
83800	13.29150448943275	-516.7497729750512	-503.4582684856185
84000	9.331911910707339	-513.7543812519542	-504.4224693412469
84200	8.351493005882645	-513.2899929842948	-504.9384999784122
84400	5.932099252434473	-514.6720078406728	-508.73990858823834
84600	5.424336871298613	-519.8444374790756	-514.420100607777
84800	4.155476857502117	-520.7978053754345	-516.6423285179324
85000	5.046895277980613	-515.9281257784083	-510.8812305004277
85200	1.873279469231182	-515.8049476663247	-513.9316681970935
85400	3.206941041096125	-517.1418077568013	-513.9348667157052
85600	3.947148139094149	-515.4651217450551	-511.5179736059609
85800	4.136992075012004	-514.3452412556776	-510.2082491806656
86000	2.552936170164217	-516.8613738726119	-514.3084377024477
86200	2.5498133368998652	-517.6205862362356	-515.0707728993357
86400	3.8645133180763067	-519.7805000875189	-515.9159867694426
86600	4.057896788555948	-519.1976047181092	-515.1397079295533
86800	4.267188529079455	-517.6585106247152	-513.3913220956357
87000	4.995520296798524	-518.5161526730498	-513.5206323762512
87200	4.868591679662837	-522.0959880171973	-517.2273963375345
87400	4.046339103450698	-523.0271099314537	-518.980770828003
87600	-0.21351058943991852	-517.9324230024822	-518.1459335919221
87800	2.082335806973086	-514.6556096423994	-512.5732738354263
88000	2.0507099587975297	-514.4229493115637	-512.3722393527662
88200	1.3899008575978584	-515.6775907873081	-514.2876899297103
88400	0.6520135569097132	-514.3143806399028	-513.662367082993
88600	-1.2616704520842417	-515.2557366490807	-516.517407101165
88800	-5.565569417666408	-519.0971794775135	-524.6627488951799
89000	-2.4798015347465476	-517.1574096191066	-519.6372111538532
89200	-2.461245148791762	-519.6629591806729	-522.1242043294648
89400	-3.3607039396196026	-516.9883586522567	-520.3490625918763
89600	-3.866767250484802	-522.7873676023012	-526.654134852786
89800	-4.2511150010197865	-519.2803575591707	-523.5314725601905
90000	-7.44397231072182	-512.1234921001046	-519.5674644108265
90200	-3.672207102202175	-514.4839069461482	-518.1561140483503
90400	-3.5839554648638092	-514.8918989522022	-518.475854417066
90600	-6.992624642890682	-512.027294940387	-519.0199195832777
90800	-0.6012253292571281	-513.486188630028	-514.0874139592851
91000	3.8390845083629994	-514.0683028881626	-510.22921837979965
91200	5.888840599166686	-514.9844439344462	-509.09560333527946
91400	6.212691962264826	-520.2088369364187	-513.9961449741539
91600	4.159924109950476	-517.4926276079841	-513.3327034980337
91800	2.057679187580585	-514.8371907155308	-512.7795115279503
92000	1.1126533698637724	-514.7050444354102	-513.5923910655464
92200	2.4014533051184888	-516.0757507092774	-513.6742974041589
92400	1.2518250273234646	-517.7178728508893	-516.4660478235659
92600	0.5229847761495146	-516.1464293975766	-515.6234446214271
92800	-2.2449868592165316	-515.1682134313409	-517.4132002905574
93000	-1.56100172250538	-516.782545986124	-518.3435477086293
93200	-2.0676688130426086	-512.7886872541006	-514.8563560671432
93400	-2.585919792327134	-515.7122203290949	-518.298140121422
93600	-3.6198889409428556	-515.2660845683899	-518.8859735093328
93800	-4.3525789840278835	-511.8440623719177	-516.1966413559455
94000	-3.0975039538138587	-512.3256934447122	-515.4231973985261
94200	-3.3736009781720684	-515.6392576092268	-519.0128585873988
94400	-1.2013069602390525	-515.7420868567596	-516.9433938169987
94600	1.600613249709519	-514.0316113705444	-512.4309981208348
94800	1.9030783898339636	-514.5786002432059	-512.675521853372
95000	4.759174307360309	-513.3959690347028	-508.63679472734253
95200	4.359577484547984	-516.7072958607843	-512.3477183762362
95400	3.5647926818175173	-520.319597040314	-516.7548043584965
95600	5.496079357817781	-519.6778360479045	-514.1817566900868
95800	8.389742089170948	-520.6299094720928	-512.2401673829219
96000	6.073991466227877	-520.0315008954125	-513.9575094291846
96200	4.533245968955937	-520.8669664055784	-516.3337204366225
96400	6.828525002288265	-521.3865427073563	-514.558017705068
