Sample	prior	likelihood	posterior
0	-3.8821355275309157	-9.04817338663209	-12.930308914163007
200	-8.423774288371472	-10.545192525296269	-18.96896681366774
400	-1.0453805378977505	-10.08547677156787	-11.130857309465622
600	-4.184125872675321	-9.749949845503064	-13.934075718178384
800	-3.3400318583094064	-10.73214864198504	-14.072180500294447
1000	-2.5385321832998846	-9.851004549460967	-12.389536732760853
1200	-8.211970464131632	-11.034349917616508	-19.24632038174814
1400	-3.5274982543618063	-11.200671412771754	-14.72816966713356
1600	-3.790720386885615	-10.155722046529014	-13.94644243341463
1800	-2.8465567894406174	-11.701682657279395	-14.548239446720013
2000	-3.170813506857817	-11.75812148413185	-14.928934990989667
2200	-6.360556537106294	-10.817762849127597	-17.17831938623389
2400	-6.015218533834464	-11.08695823112278	-17.102176764957242
2600	-5.069257489572735	-8.860587787121627	-13.929845276694362
2800	-1.6594271731083188	-10.183886632577494	-11.843313805685813
3000	-2.743395077483134	-10.33484334530919	-13.078238422792325
3200	-0.7605967579239619	-11.728806092464861	-12.489402850388823
3400	-4.48566693373777	-10.063345083915758	-14.549012017653528
3600	-3.594995951684889	-9.840309667232827	-13.435305618917717
3800	-6.708473176971558	-8.997857050103269	-15.706330227074826
4000	-1.5838076362173257	-11.535570138329305	-13.119377774546631
4200	-2.9436400364850526	-10.083612858084622	-13.027252894569674
4400	-2.922127421451259	-12.091574673031069	-15.013702094482328
4600	-10.917428632260453	-13.441472327855585	-24.35890096011604
4800	-3.210699563715467	-13.634047794351197	-16.844747358066662
5000	-2.7886614763778415	-11.50191595653143	-14.290577432909272
5200	-0.9132300774307496	-10.636863502453235	-11.550093579883985
5400	-4.528871238097997	-11.098743422597952	-15.627614660695949
5600	-3.0765384180445974	-12.021315679748145	-15.097854097792743
5800	-2.4458879772513646	-10.409491350819005	-12.85537932807037
6000	-2.5750445986152917	-11.245381937611619	-13.820426536226911
6200	-3.1675678196802366	-10.489912768873417	-13.657480588553653
6400	-6.214094103282541	-10.189986669986082	-16.404080773268625
6600	-3.1629800716034207	-10.946339825953588	-14.10931989755701
6800	-4.125126105652044	-9.990904001580526	-14.116030107232572
7000	-1.3533950690484788	-9.657145755433465	-11.010540824481943
7200	-3.357317914330891	-10.383211902584446	-13.740529816915338
7400	-1.1422719158626404	-11.857367821967818	-12.999639737830458
7600	0.6558083407200579	-11.65884593757113	-11.003037596851073
7800	0.006370555710184966	-10.192454412359108	-10.186083856648924
8000	2.6885436471133577	-12.96386357079112	-10.275319923677761
8200	-3.088939976666517	-10.351857098058574	-13.44079707472509
8400	-2.829539542450349	-9.967194351108574	-12.796733893558923
