Language_ID,Feature_ID,IPA,Value
Xiamen,CLOUD,hun²⁴,17
Ha'erbin,CLOUD,yn²⁴ʦʰai⁰,18
Beijing,FOOT,ʨjɑu²¹⁴,19
Changsha,FOOT,ʨjo²⁴,19
Guangzhou,FOOT,kœk³,19
Ha'erbin,FOOT,ʨjau²¹³,19
Jinan,FOOT,ʨɥɤ²¹⁴,19
Jixi,FOOT,ʨɥoʔ³²,19
Loudi,FOOT,djo¹³,19
Meixian,FOOT,kjok¹,19
Nanchang,FOOT,ʨjoʔ⁵,19
Nanjing,FOOT,ʨjoʔ⁵,19
Rongcheng,FOOT,cɥɔ²¹⁴,19
Suzhou,FOOT,ʨjɑʔ⁴,19
Taiyuan,FOOT,ʨjau⁵³,19
Wenzhou,FOOT,ʨja⁴¹,19
Xi'an,FOOT,ʨɥo²¹,19
Chengdu,FOOT,ʨɥo²¹pə⁵³,20
Fuzhou,FOOT,kʰa⁵⁵,21
Xiamen,FOOT,kʰa⁵⁵,21
Guilin,FOOT,ɕy⁵⁵te²²,22
Ha'erbin,FOOT,ʨjau²¹³ja⁴⁴ʦɹ̩⁰,23
Beijing,BURN,ʂɑu⁵⁵,24
Changsha,BURN,sau³³,24
Chengdu,BURN,sau⁴⁵,24
Fuzhou,BURN,sjeu⁵⁵,24
Guangzhou,BURN,sju⁵³,24
Guilin,BURN,sɑu⁴²,24
Ha'erbin,BURN,ʂau⁴⁴,24
Jinan,BURN,ʂɔ²¹⁴,24
Jixi,BURN,ɕjo⁵⁵,24
Loudi,BURN,ɕjɤ⁴⁴,24
Meixian,BURN,sau³³,24
Nanchang,BURN,sɛu⁴²,24
Nanjing,BURN,sɔ³¹,24
Rongcheng,BURN,ʂau⁵²,24
Suzhou,BURN,sæ⁴⁴,24
Taiyuan,BURN,sau²¹,24
Wenzhou,BURN,ɕjɛ⁴⁴,24
Xi'an,BURN,ʂɑu²¹,24
Xiamen,BURN,sjo⁵⁵,24
Beijing,NECK,po³⁵ʦɹ̩⁰,25
Changsha,NECK,po¹³ʦɹ̩⁰,25
Chengdu,NECK,ʨin⁵³ʦɹ̩⁵³,25
Ha'erbin,NECK,pɤ²⁴ʦɹ̩⁰,25
Jinan,NECK,pɤ⁵³ʦɹ̩⁰,25
Nanchang,NECK,pɔʔ⁵ʦɹ̩⁰,25
Nanjing,NECK,poʔ⁵ʦɹ̩⁰,25
Rongcheng,NECK,pɔ³⁵kəŋ²¹⁴ʦɹ̩⁰,25
Taiyuan,NECK,paʔ⁵⁴ʦəʔ⁰,25
Xi'an,NECK,po²⁴ʦɹ̩⁰,25
Changsha,NECK,ʨin⁴¹kən³³,26
Meixian,NECK,kjaŋ³¹kin³³,26
Chengdu,NECK,ʨin⁵³xaŋ⁵³,27
Fuzhou,NECK,tau²⁴²ɔuʔ²⁴,28
Loudi,NECK,ʨjɔ̃⁴²ku⁰,28
Guangzhou,NECK,kɛŋ³⁵,29
Guilin,NECK,kei²³,29
Jixi,NECK,kʰi³⁵ʨjɑ̃²¹³,29
Nanchang,NECK,ʨjaŋ²¹³,29
Suzhou,NECK,dʏ¹³ʨin⁵²,29
Wenzhou,NECK,dɤu³⁴¹ʨjaŋ²⁴²,29
Xiamen,NECK,am²²kun⁵³,29
Beijing,STONE,ʂɻ̩³⁵tʰou⁰,30
Changsha,STONE,sɹ̩²⁴təu⁰,30
Chengdu,STONE,sjɹ̩²¹tʰəu²¹,30
Fuzhou,STONE,swoʔ⁵lau⁵³,30
Guangzhou,STONE,sɛk²tʰɐu²¹,30
Guilin,STONE,sei²²tai²²,30
Ha'erbin,STONE,ʂɻ̩²⁴tʰou⁰,30
Jinan,STONE,ʂi⁵³tʰou⁰,30
Jixi,STONE,ɕjeʔ³²tʰi⁴⁴,30
Meixian,STONE,sak⁵tʰeu¹¹,30
Nanchang,STONE,saʔ²tʰɛu⁰,30
Nanjing,STONE,ʂɻ̩ʔ⁵tʰəɯ¹³,30
Rongcheng,STONE,ʂɹ̩³⁵tʰou⁰,30
Suzhou,STONE,zɑʔ²³dʏ¹³,30
Taiyuan,STONE,səʔ⁵⁴tʰəu²¹,30
Xi'an,STONE,ʂɻ̩²⁴tʰou⁰,30
Xiamen,STONE,ʦjoʔ⁵tʰau²⁴,30
Loudi,STONE,ɕjɔ³⁵djɤ¹³kwa⁰,31
Wenzhou,STONE,zei²¹dɤu³⁴¹ʦɹ̩²⁴²ŋ̍⁰,32
Beijing,COUNT,ʂu²¹³,33
Changsha,COUNT,səu⁴¹,33
Chengdu,COUNT,su⁵³,33
Fuzhou,COUNT,sou²¹²,33
Guangzhou,COUNT,sou³⁵,33
Guilin,COUNT,su²⁵,33
Ha'erbin,COUNT,ʂu²¹³,33
Jinan,COUNT,ʂu⁴⁵,33
Jixi,COUNT,su²¹³,33
Loudi,COUNT,sɤu⁴²,33
Meixian,COUNT,sɹ̩⁵³,33
Nanchang,COUNT,su²¹³,33
Nanjing,COUNT,su¹¹,33
Rongcheng,COUNT,ʃu³³⁴,33
Suzhou,COUNT,səu⁵²,33
Taiyuan,COUNT,su⁵³,33
Xi'an,COUNT,sou⁵³,33
Xiamen,COUNT,sɔ²¹,33
Wenzhou,COUNT,ti²⁴,34
Beijing,WIND,fəŋ⁵⁵,35
Changsha,WIND,xən³³,35
Chengdu,WIND,foŋ⁴⁵,35
Fuzhou,WIND,huŋ⁵⁵,35
Guangzhou,WIND,foŋ⁵³,35
Guilin,WIND,fɤn⁴²,35
Ha'erbin,WIND,fəŋ⁴⁴,35
Jinan,WIND,fɛn²¹⁴,35
Jixi,WIND,fɑ̃⁵⁵,35
Loudi,WIND,xɤn⁴⁴,35
Meixian,WIND,fuŋ³³,35
Nanchang,WIND,fuŋ⁴²,35
Nanjing,WIND,fən³¹,35
Rongcheng,WIND,fəŋ⁵²,35
Suzhou,WIND,foŋ⁴⁴,35
Taiyuan,WIND,fəŋ²¹,35
Wenzhou,WIND,hoŋ⁴⁴,35
Xi'an,WIND,fəŋ²¹,35
Xiamen,WIND,hɔŋ⁵⁵,35
Beijing,KNEE,ʨʰi⁵⁵,36
Changsha,KNEE,ɕi²⁴,36
Taiyuan,KNEE,ɕjəʔ²,36
Xi'an,KNEE,ʨʰi²¹,36
Changsha,KNEE,ɕi²⁴kai⁵⁵,37
Ha'erbin,KNEE,ɕi²¹³kai⁵³,37
Nanchang,KNEE,ʨʰit⁵kai⁴²,37
Nanjing,KNEE,po³¹lo¹³kə⁴⁴,37
Rongcheng,KNEE,pɔ⁵²lə⁰kai³³⁴,37
Taiyuan,KNEE,ɕjəʔ²kai⁴⁵,37
Xi'an,KNEE,kʰɯ²¹ʨʰi²¹kɛ⁴⁴,37
Changsha,KNEE,ɕi²⁴təu¹³ku⁰,38
Changsha,KNEE,kə²⁴ɕi²⁴ku⁰,38
Loudi,KNEE,ʨʰi¹³djɤ¹³ku⁰,38
Nanjing,KNEE,ɕiʔ⁵kɛ⁴⁴kuʔ⁵,38
Chengdu,KNEE,kʰe²¹ɕi²¹tʰə²¹,39
Fuzhou,KNEE,kʰa⁵⁵βuʔ²⁴tʰau⁵³,39
Guangzhou,KNEE,sɐt⁵tʰɐu²¹,39
Guilin,KNEE,ɕy⁵⁵tai²²,39
Jixi,KNEE,ʨɥoʔ³²ɕjeʔ⁵⁵tʰi⁴⁴,39
Meixian,KNEE,ʦʰit¹tʰeu¹¹,39
Nanjing,KNEE,kʰu⁴⁴ʨʰi⁰tʰɯ¹³,39
Suzhou,KNEE,ʨjɑʔ⁴mø¹³dʏ¹³,39
Wenzhou,KNEE,ʨja³¹kʰø⁴¹dɤu³⁴¹,39
Ha'erbin,KNEE,pɤ²¹³ləŋ⁰ka⁵³,40
Jinan,KNEE,ʨʰi²¹⁴ka²¹,40
Xiamen,KNEE,kʰa²²tʰau²⁴hu⁵⁵,41
Beijing,WHITE,pɛ³⁵,42
Changsha,WHITE,pə²⁴,42
Chengdu,WHITE,pe²¹,42
Fuzhou,WHITE,paʔ⁵,42
Guangzhou,WHITE,pak²,42
Guilin,WHITE,pja²²,42
Ha'erbin,WHITE,pai²⁴,42
Jinan,WHITE,pei⁵³,42
Jixi,WHITE,pʰaʔ³²,42
Loudi,WHITE,pʰɔ³⁵,42
Meixian,WHITE,pʰak⁵,42
Nanchang,WHITE,pʰaʔ⁵,42
Nanjing,WHITE,pəʔ⁵,42
Rongcheng,WHITE,pɛ³³⁴,42
Suzhou,WHITE,bɑʔ²³,42
Taiyuan,WHITE,pai²¹,42
Taiyuan,WHITE,pjə⁵⁴,42
Wenzhou,WHITE,ba²¹,42
Xi'an,WHITE,pei²⁴,42
Xiamen,WHITE,peʔ⁵,42
Beijing,EAT,ʈ͡ʂʰɻ̩⁵⁵,43
Chengdu,EAT,ʦʰɹ̩²¹,43
Guilin,EAT,ʨʰi⁵⁵,43
Ha'erbin,EAT,ʈ͡ʂʰɻ̩⁴⁴,43
Jinan,EAT,ʈ͡ʂʰɻ̩²¹⁴,43
Jixi,EAT,ʨʰjeʔ³²,43
Nanjing,EAT,ʈ͡ʂʰɻ̩ʔ⁵,43
Taiyuan,EAT,ʦʰəʔ²,43
Wenzhou,EAT,ʦʰɹ̩⁴¹,43
Xi'an,EAT,ʈ͡ʂʰɻ̩²¹,43
Changsha,EAT,ʨʰja²⁴,44
Loudi,EAT,ʨʰjɔ¹³,44
Nanchang,EAT,ʨʰjaʔ⁵,44
Suzhou,EAT,ʨʰjəʔ⁴,44
Fuzhou,EAT,sjeʔ⁵,45
Guangzhou,EAT,sek²,45
Meixian,EAT,sət⁵,45
Xiamen,EAT,ʦjaʔ⁵,45
Rongcheng,EAT,tai²¹⁴,46
Beijing,HEAVY,ʈ͡ʂuŋ⁵¹,47
Changsha,HEAVY,ʦən¹¹,47
Chengdu,HEAVY,ʦoŋ²¹³,47
Fuzhou,HEAVY,tɔyŋ²⁴²,47
Guangzhou,HEAVY,ʦoŋ²²,47
Guilin,HEAVY,ʦwɤŋ²³,47
Ha'erbin,HEAVY,ʦuŋ⁵³,47
Jinan,HEAVY,ʈ͡ʂuŋ³¹,47
Jixi,HEAVY,ʦʰɑ̃²¹³,47
Loudi,HEAVY,dɤn¹¹,47
Meixian,HEAVY,ʦʰuŋ⁵³,47
Nanchang,HEAVY,ʦʰuŋ²¹,47
Nanjing,HEAVY,ʦoŋ⁴⁴,47
Rongcheng,HEAVY,ʈ͡ʂoŋ³³⁴,47
Suzhou,HEAVY,zoŋ²³¹,47
Taiyuan,HEAVY,ʦuŋ⁴⁵,47
Wenzhou,HEAVY,ʥɥɔ²⁴,47
Xi'an,HEAVY,p͡fəŋ⁴⁴,47
Xiamen,HEAVY,taŋ²²,47
Beijing,SKY,tʰjɛn⁵⁵kʰuŋ⁵⁵,48
Changsha,SKY,tʰjẽ³³kʰən³³,48
Guangzhou,SKY,tʰin⁵⁵hoŋ⁵³,48
Guilin,SKY,tʰjã⁴²kʰɤn⁴²,48
Jinan,SKY,tʰjæ̃²¹⁴kʰuŋ³¹,48
Jixi,SKY,tʰẽ⁵⁵kʰwɑ̃⁵⁵,48
Nanchang,SKY,tʰjɛn⁴²kuŋ⁴²,48
Nanjing,SKY,tʰjen³¹kʰoŋ³¹,48
Rongcheng,SKY,tʰjɐn⁵²kʰoŋ³³⁴,48
Xi'an,SKY,tʰjæ̃²¹kʰuŋ²¹,48
Chengdu,SKY,tʰjɛn⁴⁵saŋ²¹³,49
Ha'erbin,SKY,tʰjan⁴⁴ʂaŋ⁰,49
Meixian,SKY,tʰjen³³hoŋ⁵³,49
Taiyuan,SKY,tʰje²¹sɒ̃⁴⁵,49
Fuzhou,SKY,tʰjeŋ⁵⁵nøyŋ⁵⁵,50
Ha'erbin,SKY,tʰjan⁴⁴,51
Loudi,SKY,tʰjæ⁴⁴,51
Suzhou,SKY,tʰjɪ⁴⁴,51
Suzhou,SKY,tʰjɪ⁴¹læ²³¹ɦjɑ¹³,52
Wenzhou,SKY,tʰi⁴⁴lei⁴⁴,53
Xiamen,SKY,tʰjæ⁵⁵tiŋ⁵³,54
Beijing,TAIL,wei²¹³,55
Fuzhou,TAIL,mwoi³²mwoi³²,55
Guangzhou,TAIL,mei²³,55
Xiamen,TAIL,me⁵³,55
Changsha,TAIL,wei⁴¹pa⁰,56
Chengdu,TAIL,wei⁵³pa⁵⁵,56
Guilin,TAIL,wei²³pa⁴²,56
Ha'erbin,TAIL,wei²¹³pa⁰,56
Jinan,TAIL,i⁴⁵pa⁰,56
Jixi,TAIL,vi²¹³po⁵⁵,56
Loudi,TAIL,wi⁴²pa⁰,56
Meixian,TAIL,mi³³pa³³,56
Nanchang,TAIL,wi²¹³pa⁰,56
Nanjing,TAIL,wei¹¹pɑ⁰,56
Rongcheng,TAIL,wei²¹⁴pa³³⁴,56
Suzhou,TAIL,ɲi²³¹po⁴⁴,56
Taiyuan,TAIL,vei⁵³pa⁰,56
Xi'an,TAIL,i⁵³pɑ⁰,56
Xiamen,TAIL,me⁵³pa⁵⁵,56
Chengdu,TAIL,wei⁵³ʦɹ̩⁵³,57
Wenzhou,TAIL,mei²⁴po⁴⁴ŋ̍⁰,58
Beijing,FIVE,u²¹³,59
Changsha,FIVE,u⁴¹,59
Chengdu,FIVE,u⁵³,59
Fuzhou,FIVE,ŋou²⁴²,59
Guangzhou,FIVE,ŋ̍²³,59
Guilin,FIVE,ŋ̍²³,59
Ha'erbin,FIVE,u²¹³,59
Jinan,FIVE,u⁴⁵,59
Jixi,FIVE,vu²¹³,59
Loudi,FIVE,u⁴²,59
Meixian,FIVE,n̩³¹,59
Nanchang,FIVE,ŋ̍²¹³,59
Nanjing,FIVE,u¹¹,59
Rongcheng,FIVE,u²¹⁴,59
Suzhou,FIVE,ŋ̍²³¹,59
Taiyuan,FIVE,u⁵³,59
Wenzhou,FIVE,ŋ̍²⁴,59
Xi'an,FIVE,u⁵³,59
Xiamen,FIVE,ɡɔ²²,59
Beijing,TOOTH,ja³⁵ʈ͡ʂʰɻ̩²¹³,60
Changsha,TOOTH,ŋa¹³ʦʰɹ̩⁴¹,60
Chengdu,TOOTH,ja²¹ʦʰɹ̩⁰,60
Fuzhou,TOOTH,kʰi³²,60
Guangzhou,TOOTH,ŋa²¹ʦʰi³⁵,60
Guilin,TOOTH,ŋa²²ʨʰi²³,60
Jinan,TOOTH,ja⁵³ʈ͡ʂʰɻ̩⁴⁵,60
Jixi,TOOTH,ŋo⁴⁴ʦɹ̩²¹³,60
Loudi,TOOTH,ŋɔ¹³ʣɹ̩⁴²,60
Meixian,TOOTH,ŋa¹¹ʦʰɹ̩³¹,60
Nanchang,TOOTH,ŋo⁴⁵ʦɹ̩⁰,60
Nanjing,TOOTH,jɑ¹³ʈ͡ʂʰɻ̩¹¹,60
Rongcheng,TOOTH,ja⁵²ʈ͡ʂʰɻ̩²¹⁴,60
Taiyuan,TOOTH,ja²¹ʦʰɹ̩⁵³,60
Wenzhou,TOOTH,ŋo³⁴¹ʦʰɹ̩²⁴²,60
Xi'an,TOOTH,ɲjɑ²⁴ʦʰɹ̩⁰,60
Xiamen,TOOTH,ʦʰwi²²kʰi⁵³,60
Ha'erbin,TOOTH,ja²⁴,61
Suzhou,TOOTH,ŋɑ¹³ʦɹ̩⁵²,62
Beijing,SEW,fəŋ³⁵,63
Changsha,SEW,xən¹³,63
Chengdu,SEW,foŋ²¹,63
Guilin,SEW,fɤn²²,63
Ha'erbin,SEW,fəŋ²⁴,63
Jinan,SEW,fəŋ⁵³,63
Jixi,SEW,fɑ̃⁴⁴,63
Loudi,SEW,ɣɤn¹³,63
Meixian,SEW,pʰuŋ¹¹,63
Nanchang,SEW,fuŋ⁴⁵,63
Nanjing,SEW,fən¹³,63
Rongcheng,SEW,fəŋ³⁵,63
Suzhou,SEW,voŋ¹³,63
Taiyuan,SEW,fəŋ²¹,63
Xi'an,SEW,fəŋ²⁴,63
Changsha,SEW,ljẽ¹³,64
Guangzhou,SEW,lyn²¹,64
Nanchang,SEW,ljɛn⁴⁵,64
Fuzhou,SEW,pʰuŋ⁵³ɛiŋ²⁴²,65
Fuzhou,SEW,tʰjeŋ²¹²,66
Xiamen,SEW,tʰjæ²²,66
Wenzhou,SEW,leŋ²²,67
Beijing,WATER,ʂwei²¹³,68
Changsha,WATER,ɕɥei⁴¹,68
Chengdu,WATER,swei⁵³,68
Fuzhou,WATER,ʦwoi³²,68
Guangzhou,WATER,søy³⁵,68
Guilin,WATER,swei²³,68
Ha'erbin,WATER,ʂwei²¹³,68
Jinan,WATER,ʂwei⁴⁵,68
Jixi,WATER,ɕy²¹³,68
Loudi,WATER,ɕy⁴²,68
Meixian,WATER,swi³¹,68
Nanchang,WATER,swi²¹³,68
Nanjing,WATER,swei¹¹,68
Rongcheng,WATER,ʂwei²¹³,68
Suzhou,WATER,sɻ̩ʷ⁵²,68
Taiyuan,WATER,swei⁵³,68
Wenzhou,WATER,sɹ̩²⁴,68
Xi'an,WATER,fei⁵³,68
Xiamen,WATER,ʦwi⁵³,68
Beijing,LEAF,jɛ⁵¹,69
Guangzhou,LEAF,ip²,69
Jixi,LEAF,jaʔ³²,69
Rongcheng,LEAF,jə²¹⁴,69
Taiyuan,LEAF,je⁴⁵,69
Wenzhou,LEAF,ji²¹,69
Xi'an,LEAF,jɛ²¹,69
Changsha,LEAF,je²⁴ʦɹ̩⁰,70
Guilin,LEAF,lje⁵⁵te²³,70
Ha'erbin,LEAF,jɛ⁵³ʦɹ̩⁰,70
Jinan,LEAF,jə³¹ʦɹ̩⁰,70
Loudi,LEAF,je³⁵ʦɹ̩⁰,70
Nanchang,LEAF,jɛt⁵ʦɹ̩⁰,70
Nanjing,LEAF,jeʔ⁵ʦɹ̩⁰,70
Suzhou,LEAF,ɦjəʔ²³ʦɹ̩⁵²,70
Taiyuan,LEAF,je⁴⁵ʦəʔ⁰,70
Chengdu,LEAF,su²¹³ʦɹ̩⁵³je²¹je²¹,71
Fuzhou,LEAF,loʔ⁵,72
Xiamen,LEAF,hjoʔ⁵,72
Fuzhou,LEAF,loʔ⁵loʔ⁵,73
Meixian,LEAF,jap⁵pe⁰,74
Beijing,HEAR,tʰiŋ⁵⁵ʨjɛn⁵¹,75
Changsha,HEAR,tʰin³³ʨjẽ⁵⁵,75
Fuzhou,HEAR,tʰjaŋ⁵⁵ŋjeŋ²¹²,75
Guangzhou,HEAR,tʰɛŋ⁵³kin³³,75
Guilin,HEAR,tʰei⁴²ʨjã²⁵,75
Ha'erbin,HEAR,tʰiŋ⁴⁴ʨjan⁵³,75
Jinan,HEAR,tʰiŋ²¹³ʨjæ̃⁰,75
Jixi,HEAR,tʰjɑ̃³⁵ʨjẽ³⁵,75
Loudi,HEAR,tʰjɔ̃⁴⁴ʨjæ³⁵,75
Nanchang,HEAR,tʰjaŋ⁴²ʨjɛn⁴⁵,75
Nanjing,HEAR,tʰin⁴⁴ʨjen⁴⁴,75
Rongcheng,HEAR,tʰiŋ⁵²cjɐn³³⁴,75
Suzhou,HEAR,tʰin⁴⁴ʨjɪ⁴¹²,75
Taiyuan,HEAR,tʰiŋ²¹ʨje⁴⁵,75
Xi'an,HEAR,tʰiŋ²¹ʨjæ̃⁰,75
Chengdu,HEAR,tʰin⁴⁵tau⁵³,76
Meixian,HEAR,tʰaŋ³³,77
Wenzhou,HEAR,tʰeŋʥja²¹,78
Xiamen,HEAR,tʰjã⁵⁵tjo⁰,78
Beijing,DIE,sɹ̩²¹³,79
Changsha,DIE,sɹ̩⁴¹,79
Chengdu,DIE,sɹ̩⁵³,79
Fuzhou,DIE,si³²,79
Guangzhou,DIE,sei³⁵,79
Guilin,DIE,sɹ̩²³,79
Ha'erbin,DIE,sɹ̩²¹³,79
Jinan,DIE,sɹ̩⁴⁵,79
Jixi,DIE,sɹ̩²¹³,79
Loudi,DIE,sɹ̩⁴²,79
Meixian,DIE,sɹ̩³¹,79
Nanchang,DIE,sɹ̩²¹³,79
Nanjing,DIE,sɹ̩¹¹,79
Rongcheng,DIE,sɹ̩²¹⁴,79
Suzhou,DIE,si⁵²,79
Taiyuan,DIE,sɹ̩⁵³,79
Wenzhou,DIE,sɹ̩²⁴²,79
Xi'an,DIE,sɹ̩⁵³,79
Xiamen,DIE,si⁵³,79
Changsha,DIE,kwa³³,80
Changsha,DIE,tan¹³sɹ̩⁵⁵lan¹³,81
Beijing,BACK,pei⁵¹,82
Changsha,BACK,pei⁵⁵,82
Chengdu,BACK,pei²¹³,82
Fuzhou,BACK,pʰjaŋ⁵⁵,82
Guangzhou,BACK,pwi³³,82
Guilin,BACK,pei²⁵,82
Ha'erbin,BACK,pei⁵³,82
Jinan,BACK,pei³¹,82
Jixi,BACK,pa³⁵,82
Loudi,BACK,pe³⁵,82
Meixian,BACK,poi⁵³,82
Nanjing,BACK,pei⁴⁴,82
Rongcheng,BACK,pei⁵²,82
Suzhou,BACK,pe̞⁴¹²,82
Taiyuan,BACK,pei⁴⁵,82
Xi'an,BACK,ʨi²¹pei²⁴,82
Xi'an,BACK,pei²⁴,82
Nanchang,BACK,pei⁴⁵ʨjaʔ⁰,83
Xiamen,BACK,ka⁵⁵ʦjaʔ³²,83
Wenzhou,BACK,pai⁴²ʥi²⁴saŋ⁴⁴,84
Beijing,DRINK,xɤ⁵⁵,85
Changsha,DRINK,xo²⁴,85
Chengdu,DRINK,xo⁴⁵,85
Guilin,DRINK,xwo⁵⁵,85
Ha'erbin,DRINK,xɤ⁴⁴,85
Jinan,DRINK,xɤ²¹⁴,85
Jixi,DRINK,xɤ⁵⁵,85
Nanchang,DRINK,hot²,85
Nanjing,DRINK,xoʔ⁵,85
Rongcheng,DRINK,xa²¹⁴,85
Taiyuan,DRINK,xəʔ²,85
Wenzhou,DRINK,ha⁴¹,85
Xi'an,DRINK,xwo²¹,85
Changsha,DRINK,ʨʰja²⁴,86
Loudi,DRINK,ʨʰjɔ¹³,86
Suzhou,DRINK,ʨʰjəʔ⁴,86
Fuzhou,DRINK,ʦʰwoʔ²⁴,87
Fuzhou,DRINK,sjøʔ⁵,88
Meixian,DRINK,sət⁵,88
Guangzhou,DRINK,jɐm³⁵,89
Suzhou,DRINK,haʔ⁴,90
Xiamen,DRINK,lim⁵⁵,91
Beijing,NEW,ɕin⁵⁵,92
Changsha,NEW,ɕin³³,92
Chengdu,NEW,ɕin⁴⁵,92
Fuzhou,NEW,siŋ⁵⁵,92
Guangzhou,NEW,sɐn⁵³,92
