Language_ID,Feature_ID,IPA,Value
Western_Cappadocian_Greek,ROAD,strˈata,35
Southern_Tsakonian,ROAD,porˈia,36
Ancient_Attic_Greek,LEAF,pʰýllon,37
Ancient_Ionic_Greek,LEAF,pʰýllon,37
Modern_Demotic_Greek,LEAF,fˈilo,37
Pharasa_Greek,LEAF,fˈio,37
Southern_Tsakonian,LEAF,fˈili,37
Western_Cappadocian_Greek,LEAF,fˈilo,37
Ancient_Attic_Greek,HEAR,akúːoː,38
Ancient_Ionic_Greek,HEAR,akúːoː,38
Modern_Demotic_Greek,HEAR,akˈuo,38
Pharasa_Greek,HEAR,ku,38
Western_Cappadocian_Greek,HEAR,akˈuo,38
Southern_Tsakonian,HEAR,ɲˈiu,39
Ancient_Attic_Greek,DIE,apotʰnéːjskoː,40
Ancient_Ionic_Greek,DIE,apotʰnéːjskoː,40
Modern_Demotic_Greek,DIE,peθˈeno,40
Southern_Tsakonian,DIE,penˈakʰu,40
Western_Cappadocian_Greek,DIE,peranˈiʃko,40
Pharasa_Greek,DIE,xˈan,41
Ancient_Attic_Greek,DRINK,píːnoː,42
Ancient_Ionic_Greek,DRINK,píːnoː,42
Modern_Demotic_Greek,DRINK,pˈino,42
Pharasa_Greek,DRINK,pˈino,42
Southern_Tsakonian,DRINK,cˈinu,42
Western_Cappadocian_Greek,DRINK,pjinˈiʃko,42
Ancient_Attic_Greek,NEW,néo,43
Modern_Demotic_Greek,NEW,nˈeo,43
Modern_Demotic_Greek,NEW,cenˈurʝo,44
Southern_Tsakonian,NEW,ʨinˈurʨe,44
Southern_Tsakonian,NEW,ʨirnˈuʨi,44
Western_Cappadocian_Greek,NEW,cenˈurjo,44
Pharasa_Greek,NEW,tazˈos,45
Ancient_Attic_Greek,NOT,uː,46
Ancient_Attic_Greek,NOT,uːk,46
Ancient_Attic_Greek,NOT,uːkʰ,46
Ancient_Ionic_Greek,NOT,uː,46
Ancient_Ionic_Greek,NOT,uːk,46
Modern_Demotic_Greek,NOT,ðen,46
Pharasa_Greek,NOT,ʤo,46
Southern_Tsakonian,NOT,o,46
Western_Cappadocian_Greek,NOT,ðen,46
Ancient_Attic_Greek,SIT,kátʰeːmaj,47
Ancient_Ionic_Greek,SIT,káteːmaj,47
Modern_Demotic_Greek,SIT,kˈaθome,47
Pharasa_Greek,SIT,kˈaθome,47
Southern_Tsakonian,SIT,kasˈimene,47
Western_Cappadocian_Greek,SIT,kˈarume,47
Ancient_Attic_Greek,EGG,oːjón,48
Ancient_Ionic_Greek,EGG,oːjón,48
Modern_Demotic_Greek,EGG,avɣˈo,48
Pharasa_Greek,EGG,vo,48
Southern_Tsakonian,EGG,avuɣˈo,48
Western_Cappadocian_Greek,EGG,ovɣˈo,48
Ancient_Attic_Greek,BARK,pʰlojós,49
Ancient_Ionic_Greek,BARK,pʰlojós,49
Modern_Demotic_Greek,BARK,fliˈos,49
Pharasa_Greek,BARK,flˈiði,49
Southern_Tsakonian,BARK,frˈua,49
Western_Cappadocian_Greek,BARK,ɣabˈɨx,50
Ancient_Attic_Greek,ROOT,r̥ízdaː,51
Ancient_Ionic_Greek,ROOT,r̥ízdaː,51
Modern_Demotic_Greek,ROOT,rˈiza,51
Pharasa_Greek,ROOT,rˈiza,51
Southern_Tsakonian,ROOT,ʃˈinda,51
Western_Cappadocian_Greek,ROOT,rˈiza,51
Ancient_Attic_Greek,FIRE,pŷːr,52
Ancient_Ionic_Greek,FIRE,pŷːr,52
Modern_Demotic_Greek,FIRE,fotçˈa,53
Pharasa_Greek,FIRE,nistˈia,54
Western_Cappadocian_Greek,FIRE,niʃʧˈa,54
Southern_Tsakonian,FIRE,kʰˈara,55
Ancient_Attic_Greek,ASH,tépʰraː,56
Ancient_Ionic_Greek,ASH,spodós,57
Southern_Tsakonian,ASH,spoˈia,57
Modern_Demotic_Greek,ASH,stˈaxti,58
Pharasa_Greek,ASH,stˈaxti,58
Western_Cappadocian_Greek,ASH,stˈaxʧi,58
Ancient_Attic_Greek,THAT,ekêjno,59
Ancient_Ionic_Greek,THAT,ekêjno,59
Modern_Demotic_Greek,THAT,ecˈino,59
Pharasa_Greek,THAT,aʤˈino,59
Pharasa_Greek,THAT,aʧˈino,59
Western_Cappadocian_Greek,THAT,ecˈino,59
Southern_Tsakonian,THAT,etˈine,60
Ancient_Attic_Greek,HAIR,tríkʰes,61
Ancient_Ionic_Greek,HAIR,tríkʰes,61
Southern_Tsakonian,HAIR,ʧˈiçe,61
Modern_Demotic_Greek,HAIR,maʎˈa,62
Pharasa_Greek,HAIR,malˈia,62
Western_Cappadocian_Greek,HAIR,maljˈa,62
Ancient_Attic_Greek,MOON,seléːneː,63
Ancient_Ionic_Greek,MOON,seléːneː,63
Modern_Demotic_Greek,MOON,feɡˈari,64
Pharasa_Greek,MOON,fˈeŋɡos,64
Southern_Tsakonian,MOON,feŋɡˈar̝i,64
Western_Cappadocian_Greek,MOON,fˈeŋɡos,64
Ancient_Attic_Greek,ONE,hen,65
Ancient_Ionic_Greek,ONE,en,65
Modern_Demotic_Greek,ONE,ˈenas,65
Pharasa_Greek,ONE,ˈena,65
Southern_Tsakonian,ONE,ˈena,65
Western_Cappadocian_Greek,ONE,ˈena,65
Ancient_Attic_Greek,I,eɡóː,66
Ancient_Ionic_Greek,I,eɡóː,66
Modern_Demotic_Greek,I,eɣˈo,66
Pharasa_Greek,I,eɣˈo,66
Pharasa_Greek,I,o,66
Southern_Tsakonian,I,ezˈu,66
Western_Cappadocian_Greek,I,eɣˈo,66
Ancient_Attic_Greek,I,em,67
Ancient_Ionic_Greek,I,em,67
Modern_Demotic_Greek,I,emˈena,67
Pharasa_Greek,I,emˈena,67
Southern_Tsakonian,I,eɲˈi,67
Western_Cappadocian_Greek,I,emˈena,67
Ancient_Ionic_Greek,WORM,ewléː,68
Modern_Demotic_Greek,WORM,skulˈici,69
Southern_Tsakonian,WORM,kʰˈoaka,69
Western_Cappadocian_Greek,WORM,skulˈik,69
Ancient_Attic_Greek,FISH,ikʰtʰýːs,70
Ancient_Ionic_Greek,FISH,ikʰtʰýːs,70
Modern_Demotic_Greek,FISH,psˈari,71
Pharasa_Greek,FISH,psˈari,71
Southern_Tsakonian,FISH,psˈar̝i,71
Western_Cappadocian_Greek,FISH,psar,71
Ancient_Attic_Greek,SMALL,smiːkrós,72
Ancient_Ionic_Greek,SMALL,smiːkró,72
Modern_Demotic_Greek,SMALL,mikrˈo,72
Southern_Tsakonian,SMALL,miʦˈi,72
Western_Cappadocian_Greek,SMALL,mikrˈo,72
Pharasa_Greek,SMALL,ˈokk,73
Ancient_Attic_Greek,SHORT,brakʰý,74
Ancient_Ionic_Greek,SHORT,brakʰý,74
Modern_Demotic_Greek,SHORT,kodˈo,75
Southern_Tsakonian,SHORT,kondˈe,75
Western_Cappadocian_Greek,SHORT,kondˈo,75
Ancient_Attic_Greek,MOUTH,stóma,76
Ancient_Ionic_Greek,MOUTH,stóma,76
Modern_Demotic_Greek,MOUTH,stomˈa,76
Pharasa_Greek,MOUTH,stomˈa,76
Southern_Tsakonian,MOUTH,tʰˈuma,76
Western_Cappadocian_Greek,MOUTH,stomˈa,76
Ancient_Attic_Greek,BURN (SOMETHING),káoː,77
Ancient_Ionic_Greek,BURN (SOMETHING),kájoː,77
Modern_Demotic_Greek,BURN (SOMETHING),cˈeo,77
Pharasa_Greek,BURN (SOMETHING),kˈafto,77
Western_Cappadocian_Greek,BURN (SOMETHING),kˈafto,77
Southern_Tsakonian,BURN (SOMETHING),ðˈesu,78
Ancient_Attic_Greek,WE,heːmêjs,79
Ancient_Ionic_Greek,WE,eːmêjs,79
Modern_Demotic_Greek,WE,emˈis,79
Pharasa_Greek,WE,emˈis,79
Southern_Tsakonian,WE,eɲˈi,79
Southern_Tsakonian,WE,emˈunane,79
Southern_Tsakonian,WE,eɲˈinane,79
Western_Cappadocian_Greek,WE,emˈis,79
Ancient_Attic_Greek,BIRD,órnis,80
Ancient_Ionic_Greek,BIRD,órnis,80
Modern_Demotic_Greek,BIRD,pulˈi,81
Pharasa_Greek,BIRD,pulˈi,81
Southern_Tsakonian,BIRD,puʎˈi,81
Western_Cappadocian_Greek,BIRD,pulˈi,81
Ancient_Attic_Greek,PERSON,ántʰroːpos,82
Ancient_Ionic_Greek,PERSON,ántʰroːpos,82
Modern_Demotic_Greek,PERSON,ˈanθropos,82
Southern_Tsakonian,PERSON,ˈaʧopo,82
Western_Cappadocian_Greek,PERSON,ˈaropos,82
Pharasa_Greek,PERSON,nomˈat,83
Ancient_Attic_Greek,BIG,méɡas,84
Ancient_Ionic_Greek,BIG,méɡas,84
Modern_Demotic_Greek,BIG,meɣˈalo,84
Pharasa_Greek,BIG,mˈeɣo,84
Western_Cappadocian_Greek,BIG,mˈeɣa,84
Southern_Tsakonian,BIG,aʧˈe,85
Ancient_Attic_Greek,BREAST,stêːtʰos,86
Ancient_Ionic_Greek,BREAST,stéːtʰea,86
Modern_Demotic_Greek,BREAST,stˈiθos,86
Southern_Tsakonian,BREAST,stˈiθi,86
Pharasa_Greek,BREAST,kardˈia,87
Western_Cappadocian_Greek,BREAST,kˈorfos,88
Western_Cappadocian_Greek,BREAST,kˈolfos,88
Ancient_Attic_Greek,HAND,kʰéjr,89
Ancient_Ionic_Greek,HAND,kʰéjr,89
Modern_Demotic_Greek,HAND,çˈeri,89
Pharasa_Greek,HAND,ʃˈeri,89
Southern_Tsakonian,HAND,çˈera,89
Western_Cappadocian_Greek,HAND,çer,89
Ancient_Attic_Greek,FINGERNAIL,ónykʰ,90
Ancient_Ionic_Greek,FINGERNAIL,ónykʰ,90
Modern_Demotic_Greek,FINGERNAIL,nˈiçi,90
Pharasa_Greek,FINGERNAIL,nˈiʃi,90
Southern_Tsakonian,FINGERNAIL,ɲˈiçi,90
Western_Cappadocian_Greek,FINGERNAIL,niç,90
Ancient_Attic_Greek,SPHERICAL (ROUND IN THREE DIMENSIONS),stronɡýlos,91
Ancient_Ionic_Greek,SPHERICAL (ROUND IN THREE DIMENSIONS),stronɡýlo,91
Modern_Demotic_Greek,SPHERICAL (ROUND IN THREE DIMENSIONS),stroɟilˈo,91
Southern_Tsakonian,SPHERICAL (ROUND IN THREE DIMENSIONS),stronʒilˈe,91
Pharasa_Greek,SPHERICAL (ROUND IN THREE DIMENSIONS),juvarlaxi,92
Ancient_Attic_Greek,SEE,horôː,93
Ancient_Ionic_Greek,SEE,orôː,93
Southern_Tsakonian,SEE,orˈu,93
Ancient_Attic_Greek,SEE,êjdon,94
Ancient_Ionic_Greek,SEE,êjdon,94
Modern_Demotic_Greek,SEE,ˈiða,94
Pharasa_Greek,SEE,ˈiða,94
Western_Cappadocian_Greek,SEE,ˈira,94
Modern_Demotic_Greek,SEE,vlˈepo,95
Pharasa_Greek,SEE,θorˈo,96
Western_Cappadocian_Greek,SEE,dranˈo,97
Ancient_Attic_Greek,SMOKE (EXHAUST),kapnós,98
Ancient_Ionic_Greek,SMOKE (EXHAUST),kapnós,98
Modern_Demotic_Greek,SMOKE (EXHAUST),kapnˈos,98
Southern_Tsakonian,SMOKE (EXHAUST),kapinˈe,98
Southern_Tsakonian,SMOKE (EXHAUST),kapnˈe,98
Pharasa_Greek,SMOKE (EXHAUST),ʦˈikna,99
Western_Cappadocian_Greek,SMOKE (EXHAUST),ʧˈikna,99
Ancient_Attic_Greek,STAND,hísteːmi,100
Ancient_Ionic_Greek,STAND,ísteːmi,100
Modern_Demotic_Greek,STAND,stˈekome,100
Pharasa_Greek,STAND,stˈikno,100
Pharasa_Greek,STAND,stˈekno,100
Southern_Tsakonian,STAND,stˈeku,100
Western_Cappadocian_Greek,STAND,stˈekno,100
Ancient_Attic_Greek,SNAKE,ópʰis,101
Ancient_Ionic_Greek,SNAKE,ópʰis,101
Modern_Demotic_Greek,SNAKE,fˈiði,101
Pharasa_Greek,SNAKE,fˈiði,101
Southern_Tsakonian,SNAKE,ˈuθi,101
Southern_Tsakonian,SNAKE,ˈuiθi,101
Western_Cappadocian_Greek,SNAKE,ofir,101
Ancient_Attic_Greek,TREE,déndron,102
Ancient_Ionic_Greek,TREE,déndreon,102
Modern_Demotic_Greek,TREE,ðˈedro,102
Southern_Tsakonian,TREE,ðenʤikˈo,102
Western_Cappadocian_Greek,TREE,ðendrˈo,102
Pharasa_Greek,TREE,ksˈio,103
Ancient_Attic_Greek,FAR,pórroː,104
Ancient_Ionic_Greek,FAR,prósoː,104
Modern_Demotic_Greek,FAR,makriˈa,105
Pharasa_Greek,FAR,makrˈa,105
Western_Cappadocian_Greek,FAR,makrˈa,105
Southern_Tsakonian,FAR,alˈarɣa,106
Ancient_Attic_Greek,BELLY,ɡastéːr,107
Ancient_Ionic_Greek,BELLY,ɡastéːr,107
Modern_Demotic_Greek,BELLY,ciʎˈa,108
Pharasa_Greek,BELLY,ʤilˈia,108
Southern_Tsakonian,BELLY,fˈukʰa,109
Western_Cappadocian_Greek,BELLY,karjˈa,110
Ancient_Attic_Greek,BONE,ostéon,111
Ancient_Ionic_Greek,BONE,ostéon,111
Pharasa_Greek,BONE,sto,111
Western_Cappadocian_Greek,BONE,sʧas,111
Modern_Demotic_Greek,BONE,kˈokalo,112
Southern_Tsakonian,BONE,kˈokale,112
Ancient_Attic_Greek,SALT,háls,113
Ancient_Ionic_Greek,SALT,áls,113
Modern_Demotic_Greek,SALT,alˈati,113
Pharasa_Greek,SALT,as,113
Southern_Tsakonian,SALT,ˈaʦi,113
Western_Cappadocian_Greek,SALT,ˈalas,113
Ancient_Attic_Greek,RAIN (PRECIPITATION),ómbros,114
Ancient_Ionic_Greek,RAIN (PRECIPITATION),ómbros,114
Modern_Demotic_Greek,RAIN (PRECIPITATION),vroçˈi,115
Pharasa_Greek,RAIN (PRECIPITATION),vreʃˈi,115
Southern_Tsakonian,RAIN (PRECIPITATION),vrˈexo,115
Western_Cappadocian_Greek,RAIN (PRECIPITATION),vrexˈos,115
Ancient_Attic_Greek,SLEEP,katʰéwdoː,116
Ancient_Ionic_Greek,SLEEP,éwdoː,116
Southern_Tsakonian,SLEEP,kasˈiu,116
Modern_Demotic_Greek,SLEEP,cimˈame,117
Western_Cappadocian_Greek,SLEEP,cimˈume,117
Pharasa_Greek,SLEEP,pnˈono,118
Southern_Tsakonian,SLEEP,ecˈuva,119
Ancient_Attic_Greek,WOMAN,ɡynéː,120
Ancient_Ionic_Greek,WOMAN,ɡynéː,120
Modern_Demotic_Greek,WOMAN,ʝinˈeka,120
Pharasa_Greek,WOMAN,nˈeka,120
Southern_Tsakonian,WOMAN,ɣunˈeka,120
Western_Cappadocian_Greek,WOMAN,nˈeka,120
Ancient_Attic_Greek,LONG,makró,121
Ancient_Ionic_Greek,LONG,makró,121
Modern_Demotic_Greek,LONG,makrˈi,121
Southern_Tsakonian,LONG,makr̝ˈu,121
Western_Cappadocian_Greek,LONG,makrˈi,121
Ancient_Attic_Greek,MOUNTAIN,óros,122
Ancient_Ionic_Greek,MOUNTAIN,óros,122
Modern_Demotic_Greek,MOUNTAIN,vunˈo,123
Western_Cappadocian_Greek,MOUNTAIN,vunˈi,123
Pharasa_Greek,MOUNTAIN,ruʃˈi,124
Southern_Tsakonian,MOUNTAIN,ʃˈina,125
Ancient_Attic_Greek,WALK,êjmi,126
Ancient_Ionic_Greek,WALK,êjmi,126
Modern_Demotic_Greek,WALK,pˈao,127
Modern_Demotic_Greek,WALK,piʝˈeno,127
Modern_Demotic_Greek,WALK,pˈiɣa,127
Pharasa_Greek,WALK,pajˈeno,127
Pharasa_Greek,WALK,pˈeno,127
Pharasa_Greek,WALK,piˈaɣa,127
Pharasa_Greek,WALK,pˈiɣa,127
Western_Cappadocian_Greek,WALK,pˈeno,127
Western_Cappadocian_Greek,WALK,pˈiɣa,127
Southern_Tsakonian,WALK,ˈeŋɡu,128
Southern_Tsakonian,WALK,ezˈak,129
Ancient_Attic_Greek,DRY,kseːró,130
Pharasa_Greek,DRY,kserˈo,130
Southern_Tsakonian,DRY,ʦerˈe,130
Western_Cappadocian_Greek,DRY,kserˈo,130
Ancient_Ionic_Greek,DRY,âwo,131
Modern_Demotic_Greek,DRY,steɣnˈo,132
Ancient_Attic_Greek,THIS,hûːto,133
Ancient_Ionic_Greek,THIS,ûːto,133
Modern_Demotic_Greek,THIS,aftˈo,134
Pharasa_Greek,THIS,atˈe,134
Western_Cappadocian_Greek,THIS,etˈo,134
Southern_Tsakonian,THIS,ˈenderi,135
Southern_Tsakonian,THIS,ˈendeni,135
Southern_Tsakonian,THIS,ˈeteni,136
Ancient_Attic_Greek,LIE (REST),katákejmaj,137
Ancient_Ionic_Greek,LIE (REST),kêjmaj,137
Modern_Demotic_Greek,LIE (REST),ksaplˈono,138
Southern_Tsakonian,LIE (REST),ʦaprˈukʰu,138
Western_Cappadocian_Greek,LIE (REST),xalˈano,139
Ancient_Attic_Greek,COME,héːkoː,140
Ancient_Attic_Greek,COME,ʌltʰ,141
Ancient_Ionic_Greek,COME,eltʰ,141
Modern_Demotic_Greek,COME,ˈirθa,141
Pharasa_Greek,COME,ˈirta,141
Western_Cappadocian_Greek,COME,ˈirta,141
Ancient_Ionic_Greek,COME,érkʰomaj,142
Modern_Demotic_Greek,COME,ˈerxome,142
Pharasa_Greek,COME,ˈerxume,142
Western_Cappadocian_Greek,COME,ˈerxume,142
Southern_Tsakonian,COME,par̝ˈiu,143
Southern_Tsakonian,COME,ekˈan,144
Ancient_Attic_Greek,NOSE,r̥iːn,145
Ancient_Ionic_Greek,NOSE,r̥iːn,145
Southern_Tsakonian,NOSE,ʃˈukʰo,145
Modern_Demotic_Greek,NOSE,mˈiti,146
Pharasa_Greek,NOSE,mˈiti,146
Western_Cappadocian_Greek,NOSE,mˈita,146
Ancient_Attic_Greek,NIGHT,nýkt,147
Ancient_Ionic_Greek,NIGHT,nýkt,147
Modern_Demotic_Greek,NIGHT,nˈixta,147
Pharasa_Greek,NIGHT,niˈexta,147
Southern_Tsakonian,NIGHT,ɲˈutʰa,147
Western_Cappadocian_Greek,NIGHT,nˈixta,147
Ancient_Attic_Greek,KILL,apoktéjnoː,148
Ancient_Ionic_Greek,KILL,ktéjnoː,148
Modern_Demotic_Greek,KILL,skotˈono,149
Pharasa_Greek,KILL,skotˈono,149
Southern_Tsakonian,KILL,skotˈunu,149
Western_Cappadocian_Greek,KILL,skotˈono,149
Pharasa_Greek,KILL,fsˈaɣno,150
Western_Cappadocian_Greek,KILL,fˈaxno,150
Ancient_Attic_Greek,RED,erytʰrós,151
Ancient_Ionic_Greek,RED,erytʰrós,151
Modern_Demotic_Greek,RED,kˈocino,152
Southern_Tsakonian,RED,koʦinˈe,152
Pharasa_Greek,RED,ltʰinˈos,153
Western_Cappadocian_Greek,RED,açnˈo,153
Western_Cappadocian_Greek,RED,açlˈo,153
Western_Cappadocian_Greek,RED,alçˈo,153
Ancient_Attic_Greek,HEART,kardíaː,154
Ancient_Ionic_Greek,HEART,kardíeː,154
Modern_Demotic_Greek,HEART,karðʝˈa,154
Pharasa_Greek,HEART,kardˈia,154
Southern_Tsakonian,HEART,karðˈia,154
Western_Cappadocian_Greek,HEART,karjˈa,154
Ancient_Attic_Greek,SWIM,néoː,155
Ancient_Ionic_Greek,SWIM,néoː,155
Modern_Demotic_Greek,SWIM,kolibˈo,156
Pharasa_Greek,SWIM,plˈefo,157
Southern_Tsakonian,SWIM,aplˈeu,157
Southern_Tsakonian,SWIM,plˈeu,157
Western_Cappadocian_Greek,SWIM,yzd,158
Ancient_Attic_Greek,WARM (OF WEATHER),tʰermó,159
Ancient_Ionic_Greek,WARM (OF WEATHER),tʰermó,159
Modern_Demotic_Greek,WARM (OF WEATHER),zestˈo,160
Ancient_Attic_Greek,TWO,dýo,161
Ancient_Ionic_Greek,TWO,dýo,161
Modern_Demotic_Greek,TWO,ðˈio,161
Pharasa_Greek,TWO,ðˈio,161
Southern_Tsakonian,TWO,ðˈi,161
Western_Cappadocian_Greek,TWO,erjˈo,161
Ancient_Attic_Greek,THIN,leptós,162
Ancient_Ionic_Greek,THIN,leptó,162
Modern_Demotic_Greek,THIN,leptˈo,162
Southern_Tsakonian,THIN,ftenˈe,163
Western_Cappadocian_Greek,THIN,ftenˈo,163
Southern_Tsakonian,THIN,psilˈe,164
Ancient_Attic_Greek,WHAT,tí,165
Ancient_Ionic_Greek,WHAT,tí,165
Modern_Demotic_Greek,WHAT,ti,165
Pharasa_Greek,WHAT,tˈipo,165
Southern_Tsakonian,WHAT,ʦi,165
Western_Cappadocian_Greek,WHAT,ʧi,165
Ancient_Attic_Greek,STAR,astéːr,166
Ancient_Ionic_Greek,STAR,astéːr,166
Modern_Demotic_Greek,STAR,astˈeri,166
Pharasa_Greek,STAR,ˈastro,166
Southern_Tsakonian,STAR,ˈaʃi,166
Western_Cappadocian_Greek,STAR,ˈastro,166
Ancient_Attic_Greek,BLOOD,hâjma,167
Ancient_Ionic_Greek,BLOOD,âjma,167
Modern_Demotic_Greek,BLOOD,ˈema,167
Pharasa_Greek,BLOOD,ˈaima,167
Southern_Tsakonian,BLOOD,ˈema,167
Western_Cappadocian_Greek,BLOOD,ˈoima,167
Ancient_Attic_Greek,SAY,pʰeːmí,168
Ancient_Ionic_Greek,SAY,pʰeːmí,168
Ancient_Attic_Greek,SAY,êjpa,169
Ancient_Ionic_Greek,SAY,êjpa,169
Modern_Demotic_Greek,SAY,ˈipa,169
Pharasa_Greek,SAY,ˈipa,169
Southern_Tsakonian,SAY,epˈeka,169
Western_Cappadocian_Greek,SAY,ˈipa,169
Modern_Demotic_Greek,SAY,lˈeo,170
Pharasa_Greek,SAY,lˈeo,170
Western_Cappadocian_Greek,SAY,lˈeo,170
Southern_Tsakonian,SAY,aˈu,171
Ancient_Attic_Greek,BLACK,mélan,172
Ancient_Ionic_Greek,BLACK,mélan,172
Modern_Demotic_Greek,BLACK,mˈavros,173
Pharasa_Greek,BLACK,mˈavro,173
Western_Cappadocian_Greek,BLACK,mˈavro,173
Southern_Tsakonian,BLACK,kuvˈane,174
Ancient_Attic_Greek,YELLOW,ksantʰó,175
Modern_Demotic_Greek,YELLOW,cˈitrino,176
Southern_Tsakonian,YELLOW,ʨˈitr̝ine,176
Pharasa_Greek,YELLOW,xworˈo,177
Western_Cappadocian_Greek,YELLOW,xlorˈo,177
