	Central Pomo	Central Yana	Chimariko	Cocopa	Eastern Pomo	Highland Chontal	Ipai	Karok	Kashaya	Mohave	Northeastern Pomo	Northern Pomo	Northern Yana	Seri	Shasta	Southeastern Pomo	Southern Pomo	Tipai	Yahi	Yavapai
NOSE_3				ʔixˈu					ʔila						ʔéːr					
NOSE_4	la						əxuː			iːhu	lˈimo	la		iːɸ		la		xu		hˈúː
NOSE_5			hˈoχu																	
NOSE_6						ɬˈaʔnaɬ														
NOSE_7																	hiːlˈamʔda			
NOT_1											ʧʰˈoːt̪on						t̪ʰot̪ʰ			
NOT_2	ʧʰow	kʰuː	xna	lum	kʰuj	ʔaj	umaːw	pu	t̪ʰin	mot		kʼo	kʰuː	m	máː	da		xəmˈaːw	kʰuː	ʔˈúmi
ONE_1																				ʔsˈiti~ʔsˈiˑti
ONE_2							ʔəxin̪k			ʔasentk										
ONE_3	tʼaːtʼˈo	paiku	pʼun	ʃit	kʼˈali	ʔanˈuli					ʧʼˈaːki	ʧʼaː	paiku	tˈaʃo		dan	ʧʼˈaːʔa	ʃin	paiku	
ONE_4															ʧʼéːʔaʔ					
ONE_5								jíθa												
ONE_6									hku											
PERSON_1						ɡˈalʃans~ɡalʃˈans														
PERSON_2									ʔaʧaːʧ								ʔahʧˈahʧej			
PERSON_3		jaːna						áɾaːɾ					jaːna						jaːxi	
PERSON_4										piʔpa~piʔipa										
PERSON_5			ʦʼʲˈimar~tʼʲimar																	
PERSON_6	ʧaːʧʼ			ʧapˈaj			ʔiːpaj			piːpa		ʧaʔ			ʔís			t̪iːpˈaj		ʔpˈáˑ~ʔpˈâˑ
PERSON_7					kaːwkʰ															
PERSON_8											t̪ˈaːt̪kaː									
PERSON_9																ʔˈumt̪iwi				
PERSON_10														ʃiːχkˈiːsaχ						
RAIN (PRECIPITATION)_1										kuvʔaw~kuvʔaw										kˌiβˈâwa~kˌiβˈâwa
RAIN (PRECIPITATION)_2				pʔaj	kʰiːkˈeː		ʔəkʷij							ˈipka						
RAIN (PRECIPITATION)_3	ʧʰe					ɬˈaɡwi												kʷiː		
RAIN (PRECIPITATION)_4									ʔihʧʰe								ʧˈehʧʰe			
RAIN (PRECIPITATION)_5												biʃˈemaː				sʦʼen				
RAIN (PRECIPITATION)_6											ʃˈiʔt̪ʼoːn									
RAIN (PRECIPITATION)_7		pareːkʼu											parikʼu						parikʼu	
RAIN (PRECIPITATION)_8															ʔistúkʼ					
RAIN (PRECIPITATION)_9								paθɾih												
RAIN (PRECIPITATION)_10			hˈitakʰta																	
RED_1					qʼedˈaqʼedˌakʰ										ʔéʔextiʔ					
RED_2		pawatʔku											tawatʔsa						tawatʔsa	
RED_3			jˈeʦχol~jˈaʦχol																	
RED_4								aːxkúniʃ												
RED_5							ʔəxʷat			ʔahʷatm~ʔahʷaːtm										ʔhʷˈati
RED_6						ʔunʃalˈi										t̪ʼˈant̪ʼan				
RED_7											ʧʼabˈaran									
RED_8	tʼas			xʷat					kʼiːs			t̪ʼaʦʼ					hˈatʼːa	xʷat		
RED_9														kʔɛːɬ						
ROAD_1				waɲˈa		lˈane	ʔuːnʲaː											waʔɲˈa		ʔɲˈa
ROAD_2	da				dˈadaj						da	da		ʔˈaːʔo	ʔíʧːaː	dˈawa				
ROAD_3		hiːja											hiːja						hiːja	
ROAD_4			hˈisːa						hiʔda								hˈiʔda			
ROAD_5								impaːh												
ROAD_6										ʔavʔuɲe										
ROOT_1									ʔihqʰot											
ROOT_2															ʔaráːʔiʔ					
ROOT_3			ʔˈaʧi		ʦʰiʦʰ															
ROOT_4	saːmˈa			ʃma		lˈime		éːpuːm		sama		jem		iχˈaːi		sumˈa	sˈuːlen	waxənˈu		
ROOT_5							pəxəmaː			ʔiʧsama										
ROOT_6																				ʔʔˌiˑmsmˈáˑ
ROUND_1											mukˈaːkan									
ROUND_2															ʔíkʼankʼan					
ROUND_3			nˈolːe						poloːlo											
ROUND_4	ʃbokʼ											ʧʼadˈol								
ROUND_5																bˈunbun				
ROUND_6																	lˈupːu			
ROUND_7													heːʦil							
ROUND_8								úɾuh												
ROUND_9						ʔaʃpejjˈuɡi														
SALT_1			ˈakʼi					júfiʃ					wiːʦʰu							
SALT_2				ʂʔiɾ	kʰeːʔˈeː	ɬˈoʔwe			taʔqʼo		ʧʰˈeʔeː	ʃeʔˈeː					taʔkʼo			
SALT_3							ʔəsilʲ			ʔaθʔiː										ʔθˈiˑ
SALT_4														ʔantˈip	ʔáːtax					
SALT_5																		saːl		
SAND_1								júːx												
SAND_2											hˈino									
SAND_3			ʔamajˈaqʰa											ʔamt						
SAND_4						ɬibˈimaʦʼ														
SAND_5	mʦatʼ								mitaʧ			miʧˈatʼ				mat̪ˈak				
SAND_6					tʰaːʔˈaː					saʎʔaj					tʼáʦːu		mˈiːtaj			
SAND_7				mˌatʎ̥ʃʔˈaː																
SAND_8																				ʔhˌaʧwˈá
SAND_9													kʰuiʔjauna							
SAND_10							məsxaɹaːj													
SAND_11										ʔamatsaʎʔaj										
SAY_1									nihʧe											
SAY_2																	ʧˈahnu			
SAY_3			hˈekʼo									heʔ								
SAY_4							wiː			im	wˈeːn							i		
SAY_5	mi	tʰiː		ʔi	n̥iː			piːp					tʰiː	tˈɛːkɛ				ʔi	tʰiː	ʔˈiˑ
SAY_6																muwˈat̪a				
SAY_7															kʼwísːik					
SAY_8						dimˈiʔma														
SEE_1				wiː			əwuːw											wiːw		
SEE_2	pʰwi	tiwai											tiwai						tawai	
SEE_3					kaːr				ʧad		t̪aːn	ʧadi		kˈiʔo			ʧˈaːd			ʔˈuˑ
SEE_4								mah								mqo				
SEE_5															kwímːik					
SEE_6										ijuːk										
SEE_7			hˈimamta																	
SEE_8						diʃˈimʔma														
SEED_1	sˈemija								semíːja							semˈeja	simˈiːja			
SEED_2					qˈaːsoj															
SEED_3										iðiːʧ		soː		ˈiʔik						
SEED_4				jas			əjaʧ	úhiʃ												jˈaʧ
SEED_5															mákakʼ					
SEED_6						ɡalfanˈuʔ														
SHORT_1								ipʃûːnkinaʧ~ipʃûːnkiniʧ												
SHORT_2			χˈuʦʰʲulːa											kˈisiɬ						
SHORT_3				xʎʔut	buʔˈuʧʼ															
SHORT_4																		ləʔˈuɲ		
SHORT_5		pakanku											pakatku						pahkanku	
SHORT_6						ʔadˈemɬka														
SHORT_7							məputk													
SHORT_8															ʔehékʼːu					
SHORT_9																				ʧkrˈoti
SHORT_10										wenawen										
SIT_1	ʔaːʧʰˈa								ʧa		t̪ˈuman	ʧimˈa				sʦʼa	ʧˈiːjo			
SIT_2							wən̪ak			ivak					rísːawk					
SIT_3		wa		wa									wa					wa	wa	wˈa
SIT_4					kˈaː			ikɾiː						kiːx						
SIT_5						diɡuʦˈuja														
SIT_6			hˈiwohintʼa																	
SKIN_1	ʦʼda				ʦʼiːdˈa	ɬˈabit͡ɬʼ			ʦʼiʔda							qʼˈot̪al	ʦʼˈiʔda			θpˈîla
SKIN_2										ʧaθkʷil					ʔíʧka					
SKIN_3							əkʷaɬʲ							inˈaːiɬ						
SKIN_4		miwi						máːn			ʃˈuːru	sijˈan								
SKIN_5				ɲkʷʔaɬ																
SLEEP_1					siːmˈaːmˈer						ʃimˈaːkan									
SLEEP_2	sma	samsi		ʃma			xəmaː		simaːq	ismam		simˈa	sapsi	kiːm			sˈiːma	ʃəmˈa	ʦamsi	smˈaː~smˈaˑ
SLEEP_3																qnaq				
SLEEP_4			pʰˈohmu																	
SLEEP_5								ikβíːtha												
SLEEP_6						diʃmˈajʔma														
SLEEP_7															ríʦmasaːkaʔ					
SMALL_1	kaːwˈi								qawi											
SMALL_2						ʔaɡˈaʔwa														
SMALL_3			ˈuleːta															ʎəpˈiʃ		
SMALL_4											t̪ʼˈuːjaʔan									
SMALL_5		tʼiniːku											tʼiniːku						tʼihniːku	
SMALL_6												biʧʼˈuʔ		kˈisiɬ	ʔátʼuk	kʼˈuʧʼin	kiʦʼːˈidu			kˈeʧ
SMALL_7				ʔiʎʧˈaʃ																
SMALL_8							ʔəst̪ik													
SMALL_9					buːhˈuʃ															
SMALL_10								nîːnamiʧ												
SMALL_11										iʧʔawk										
SMOKE (EXHAUST)_1						liɡuʃˈis														
SMOKE (EXHAUST)_2														ʔamkˈaːχat						
SMOKE (EXHAUST)_3		ʦʰeːkʼauna											ʦʰeːkʼauna							
SMOKE (EXHAUST)_4	hosˈaha								hosa											
SMOKE (EXHAUST)_5								ámkuːf							kʼuːʦá					
SMOKE (EXHAUST)_6			qʰe	xjaj	saːxˈa		ʔuːxuj			ʔahʷaː	ʃˈaha	sahˈa				ʦχa				ʔˌohʷˈaja
SMOKE (EXHAUST)_7																	ʔohːˈosa			
SNAKE_1				ʔawˈi						ʔave								aʔwˈi		ʔlwˈí~ʔlwˈî
SNAKE_2								ápsuːn												
SNAKE_3												misakʰala								
SNAKE_4						ɬajnˈofaɬ														
SNAKE_5															núhuːsːu					
SNAKE_6					qaːlˈutʼuːdˌukʰ															
SNAKE_7														ʃiːχkokˈaʃniʔantkʷkiːʔ						
SPHERICAL (ROUND IN THREE DIMENSIONS)_1							ʔəlul													
SPHERICAL (ROUND IN THREE DIMENSIONS)_2																				klʔˈulki
SPHERICAL (ROUND IN THREE DIMENSIONS)_3				ɾʔuɾ																
SPHERICAL (ROUND IN THREE DIMENSIONS)_4										jenajen										
SPHERICAL (ROUND IN THREE DIMENSIONS)_5														ktˈoknix						
STAND_1			hoːhˈatːa																	
STAND_2								ihjáɾih												
STAND_3		waːkʼi											waːkʼi		rákʼaːwaːʔ				waːkʼi	
STAND_4				pʔaː						ivʔawm								pʔaw		
STAND_5							pəxəkʷiː~pəxkʷiː													βskʷˈiˑ
STAND_6						deɡˈaʃu														
STAND_7	ʧaːtˈom				kˈokʰ				t̪ʼeːt̪		t̪ˈoːn	t̪omˈa		kaːp			ʧˈoht̪on			
STAND_8																qt̪ˈomat̪				
STAR_1											kˈoʔtaikaː									
STAR_2																ʦʼeχajqʼujqʼuj				
STAR_3										hamuse										hˌammsˈíˑ
STAR_4																			hiltaka	
STAR_5															xakːwéːsur					
STAR_6								atájraːm												
STAR_7														ˈaʃox						
STAR_8				kʷʎ̥ap	ʔˈujaxo															
STAR_9													iʔlala							
STAR_10			mˈunːe																	
STAR_11												tʰotʰˈol								
STAR_12									qʰaːmoʦʼ								kʰˈamhun			
STAR_13	kʰʔˈaːmul																			
STAR_14							kʷən̪məsaːp													
STAR_15						ɡalʃˈamna														
STONE_1								as										wiː		
STONE_2							ʔəwilʲ													ʔwˈíˑ
STONE_3														ʔast	ʔíʦːaʔ					
STONE_4		kʼaina		xuːɾ									kʼaina						kʼaina	
STONE_5	kʰbe		qʰˈaʔa		xaːbˈe	ɬabˈik			qʰaʔbe	ʔaviː	kʰˈaʔbe	kʰabˈe				χabˈe	kʰˈaʔbe			
SUN_1						ɡalʔˈora														
SUN_2								kúːsɾah												
SUN_3									haʔda								hˈaʔda			
SUN_4												mˈit̪ʼaː				mʦˈilda				
SUN_5	da		ˈasːa	ɲa	laː													ɲa~ɲaː		
SUN_6							ʔənʲaː			ʔaɲa	dˈakaː		tʼuina	ʃaːʔ					tʼuixi	ʔɲˈáː
SUN_7															ʧʼúːwar					
SWIM_1		pʰuː	xuː				aːpuɬ		ʧiw				pʰuː						pʰuː	
SWIM_2								ikpuh												
SWIM_3	kʰˈaʧde											kʼot̪ˈama								
SWIM_4				xaʎ̥nup														xanˈup		
SWIM_5					xaːqaː									kˈakat		χajqam				
SWIM_6																	ʔohkˈomaj			
SWIM_7																				ʔhˌaθpˈuˑji
SWIM_8															rumpakaʔ					
SWIM_9										ʔahaʎaʔoːpk										
SWIM_10						diɡafɡˈajʔma														
TAIL_1															ʔíhiwa					βhˈé
TAIL_2		pʼulsu																		
TAIL_3				ʃjuʎ̥			xəjuɬ											ʃəjˈuɬ		
TAIL_4	baː		ˈaqʰuje		jiːbˈaː	lˈabo		ápβuːj	hibaː	iːʔar				iːp		ba				
TAIL_5												kˈimaː								
TAIL_6											ʃˈiʔbaː									
TAIL_7																	hibʔˈakʰle			
THAT_1									haʔu		hˈamuː						hˈamːu			
THAT_2						hikˈuʔwa														
THAT_3										hovaʧ										
THAT_4	mul	aiʦeʔe		ʂuː~ʔuʂˈuː	ʔo		puː	paj				mul	aiʦeʔe	tiːχ	miː	ʔˈiji		puː	aiʦi	
THAT_5			pʰˈaʔut																	
THAT_6																				ɲθˈa
THIN (OF HAIR AND THREAD)_1						ʔaʃalˈof														
THIN (OF HAIR AND THREAD)_2														kχˈatkax						
THIN (OF LEAF AND CLOTH)_1						ʔaɬˈa								kˈoːsot						
THIN (OF SHAPE OF OBJECT)_1			χˈelmu																	
THIN (OF SHAPE OF OBJECT)_2							wəkʷiːɹp													
THIN (OF SHAPE OF OBJECT)_3		pʼutʼaː			pˈeːt̪ʰ															θˈéqi
THIN (OF SHAPE OF OBJECT)_4										ʔuːhʔaːrk										
THIN (OF SHAPE OF OBJECT)_5				ɾʂaːw																
THIN (OF SHAPE OF OBJECT)_6								xútnahiʧ												
THIS_1				ʔupˈiː										ʔipˈiːχ						
THIS_2		aiʦʰ											aiʦʰ		weː					
THIS_3					me				maʔu							mˈiji	mˈaːmu			
THIS_4	bal		kʰˈiwat~kˈiwot	piː			pəjaː	paj				ʔal						pəjˈa		βjˈa
THIS_5										viðaʧ										
THIS_6						hikˈija														
THOU_1	ma		mˈamot	mapˈuʧ	ma		maː	íːm	ma	maɲʧ	ˈama	ma		mɛ	maːʔi	ma		maːʧ		mˈaːʧ
THOU_2		aiʔnuma											aiʔnuma						aiʔnuma	
THOU_3						ʔimˈaʔ											ʔˈaːma			
TONGUE_1	hˈawba		hˈipʰen						haːba		hˈuʔbaː	hˈabaː					hˈibʔa			himpˈál~himpˈâl
TONGUE_2				mpaʎ̥	bal	ɬabˈaɬ	ən̪əpaɬ			iːpaʎ				ipɬ		bal				
TONGUE_3								ápɾiːh												
TONGUE_4																		xənpˈaɬ		
TONGUE_5													pawaʔla						pawaʔna	
TONGUE_6															ʔéhena					
TOOTH_1		kʰiʦʼauna													ʔíʧːaw				kʰiʦʼauna	
TOOTH_2							əjaːw													jˈoˑ
TOOTH_3	ʔo		hˈuʦʼʲu	ʔijˈa	jaːʔˈo	lˈaʔaj			hoʔo	iːðoː	ʔo	ʔo				ʔo	hˈoʔːo			
TOOTH_4								βuh												
TOOTH_5														itˈaːst						
TREE_1			ˈatʲa~ˈaʦʲa~aʦʲːa					ípaha~ípa												
TREE_2	kʰle	ʔina		ʔajˈaː	xaːlˈeː		ʔilʲ		qʰale		kʰˈali	kʰalˈe	ʔina	ʔˈɛʔɛ	ʔákaːhaː	χalˈe	kʰˈaːle	ʔiː	ʔiwi	ʔʔˈiˑ
TREE_3						ʔˈalʔek														
TWO_1			χˈoqχu			ʔoɡˈeʔ					kʰoʔˈoːkai			koːkx			ʔˈakʰːo			
TWO_2	kʰoː	ux		xwak	xoʧʰ		xəwak	áxak	qʰoː			kʰoː	ux		xúkʼːa	χos		xəwˈak	ux	hwˈâki
TWO_3										havikk										
WALK_1		ni~ha		ʔaː			waː	áhoː	w			hu	ni~ha			wal		aː	ni~ha	jˈaˑmi~jˈami
WALK_2			hˈuwam																	
WALK_3					wˈaduːkˌiː															
WALK_4										ijemk										
WALK_5														kontˈika						
WALK_6															kʼwátːaʔ					
WALK_7						diʔwˈaʔma														
WARM_1														kmatx						
WARM_2															ʔáːtitʼːúʔ					
WARM_3	ho				xo				ʔoho			ho					ʔˈohːo			
WARM_4						ʔinˈuʔ													aʔnaina	
WARM_5																				ʔrˈuji
WARM_6								imfiɾ		ipiʎk~ipiːʎk										
WARM_7			ʔˈelohtʼa																	
WARM_8		jaripʼa		ʎ̥ap									jaripʼa					ʎ̥ap		
WARM_9																mit̪ʼe				
WARM_10							wəɹaːw													
WARM_11											moʔʦʼˈolon									
WATER_1	kʰa	xana	aqʰˈa	xa	xa						kʰa	kʰa	xana			χa		xa	xana	
WATER_2							ʔəxaː	íʃaha	ʔahqʰa	ʔaha				ʔaχ	ʔáʦːa		ʔˈahkʰa			ʔhˈá
WATER_3								áːs												
WATER_4						lˈahaʔ														
WE_1		aikʰiʔniki											aikʰiʔniki						aikʰiʔniki	
WE_2										ʔiɲeːʧvʧ										ʔɲˈaʧβ
WE_3							ʔənʲaːwapʧ													
WE_4			nˈaːʧʰitas																	
WE_5																		ɲaʔwˈaʧ		
WE_6	ja			ɲaːʧ	waː			núː	ja		ˈajaː	ja				wij				
WE_7						ʔijˈaŋkʼ								ʔɛ			ʔˈaːja			
WE_8															ʧaːkʼá					
WHAT_1			pˈaʦʰʲi~pʰˈaʦʰʲi				ʔuːʧ	fâːt	baqʼoː	kuːʧ	pʰaːʃka				kuːʧʼá		bˈaːkʼo		ʔahʦa	kˈaβ
WHAT_2	kʼˈowa	aʦʰiːma			ʧʰi	de						kʼo	aʦʰiːma	aʃ		ʔˈawi				
WHAT_3				luːɲ																
WHAT_4																		maːjˈiːʧ		
WHITE_1							n̪əməʂap			ɲamasav								ɲəmʃˈap		ɲmsˈaβi
WHITE_2			mˈeneʔi																	
WHITE_3														koːχp						
WHITE_4		talapʔsa											tʼalapʔ						tʼalapʔ	
WHITE_5					pʰiːt̪ʼˈaw										ʔítʼaːjú	t̪ʼˈot̪ʼo				
WHITE_6	kaːlˈe								qahle			kalˈe					kˈahle			
WHITE_7				xmaːʎ̥																
WHITE_8											tʰˈajan									
WHITE_9						ʔafˈuhɡa														
WHITE_10								ʧánʧaːfkuniʃ												
WHO_1		ʔampima											ʔappima						ʔampima	
WHO_2	bˈaːwa				kiːjˈaː			akâːj												
WHO_3				luːɲ																
WHO_4						nˈajʦi														
WHO_5							maːp			makaʧ								məʔˈap		
WHO_6									ʧibaː		t̪ʰˈaʔa	ʧˈibaː		kiːʔ	tákaː	ʦˈaʔe	ʧˈaʔːa			βkˈa
WHO_7			qʰˈomasʲ																	
WIND_1		ʦukʼalla		ʧxa									ʦukʼalla						ʦuʔkʼalla	
WIND_2	ja				j̥ˈa		jaːjp				hˈija	ja				ja				
WIND_3						ɬˈawaʔ														
WIND_4										mataha~matha								mat̪xˈa		mˌathˈaja~mˌathˈâːja~mˌathˈája
WIND_5									ʔihja					ʔai			ʔihja			
WIND_6															ʔáːska					
WIND_7								ikɾéːmjah												
WIND_8			hˈikʼoseʔ																	
WOMAN_1		mariʔmi											mariʔmi						mariʔmi	
WOMAN_2						ɬaɡˈaʔno														
WOMAN_3								asiktáβaːn												
WOMAN_4			pˈunsar~pˈunsaːr~pˈunʦaːr																	
WOMAN_5					da		sinʲ							kmaːm						
WOMAN_6									ʔimaːt̪a							bitˈed				
WOMAN_7	mˈaːt̪a										dˈaki	mˈaːt̪a					bˈaʔaj			βqˈí~pqˈí
WOMAN_8				sʔak						θiɲaʔaːk~θiɲaʔaːk								ɲəʧʔˈak		
WOMAN_9															taríːʧʼiʔ					
WORM_1				maʔˈiːʎ̥				βákaj												
WORM_2		piːna			kʰˈol				bila											ʔʔˈîˑla
WORM_3						ɬabˈimi														
WORM_4										iʔˈiːʎva										
WORM_5															ʔámtaːwa					
WORM_6			hemuta																	
WORM_7							iɬ													
YEAR_1					xuːʦʼˈaj					hoðe~huːðe										
YEAR_2								háɾinaj												
YEAR_3				mˌatkˈaːm												mutin		matwˈam		
YEAR_4									mal			jemal								
YEAR_5						ɬˈamaʦʼ	ʔaːnʲ							ʔant						
YEAR_6																				ʔʧʰˈura
YEAR_7															ʧʼikíːsuʔ					
YELLOW_1	ʧˈot̪ʼəʃəba				quːʃˈiliʃiːbˌa							ʧiʃˈilʃiba								
YELLOW_2											kʰaʃˈiʔba									
YELLOW_3		tamuxtuisa																	tamustuisa	
YELLOW_4						ʔundˈaʔe														
YELLOW_5							ʔəkʷas			ʔaqʷaθm~ʔaqʷaːθm										ʔqʷˈaθi
YELLOW_6				qʷaʂ					qʰalaːʧ									kʷas		
YELLOW_7														kmˈasoɬ						
YELLOW_8													muxtui							
YELLOW_9																kiʔˈilt̪ʼo				
YELLOW_10																	biʔdˈubotʼ			
YELLOW_11								θúkinkuniʃ												
YELLOW_12															xanːárkʼéːʔeːkikʼárik					
