	Central Pomo	Central Yana	Chimariko	Cocopa	Eastern Pomo	Highland Chontal	Ipai	Karok	Kashaya	Mohave	Northeastern Pomo	Northern Pomo	Northern Yana	Seri	Shasta	Southeastern Pomo	Southern Pomo	Tipai	Yahi	Yavapai
NIGHT_7							kuxun													
NOSE_1				ʔixˈu					ʔila						ʔéːr					
NOSE_2						ɬˈaʔnaɬ														
NOSE_3							əxuː							iːɸ				xu		
NOSE_4					lˈaboːbo			júfiβ												
NOSE_5	la										lˈimo	la	liːlimauna			la			niːnimauna	
NOSE_6										iːhu										hˈúː
NOSE_7			hˈoχu																	
NOSE_8																	hiːlˈamʔda			
NOT_1				lum			umaːw													
NOT_2										mot				m	máː					
NOT_3											ʧʰˈoːt̪on						t̪ʰot̪ʰ			
NOT_4			xna						t̪ʰin									xəmˈaːw		ʔˈúmi
NOT_5	ʧʰow	kʰuː			kʰuj	ʔaj		pu				kʼo	kʰuː			da			kʰuː	
ONE_1					kʼˈali															
ONE_2									hku											
ONE_3							ʔəxin̪k			ʔasentk										ʔsˈiti~ʔsˈiˑti
ONE_4	tʼaːtʼˈo	paiku		ʃit							ʧʼˈaːki		paiku	tˈaʃo	ʧʼéːʔaʔ		ʧʼˈaːʔa		paiku	
ONE_5			pʼun			ʔanˈuli										dan		ʃin		
ONE_6								jíθa				ʧʼaː								
PERSON_1		jaːna						áɾaːɾ					jaːna						jaːxi	
PERSON_2				ʧapˈaj			ʔiːpaj			piʔpa~piʔipa~piːpa								t̪iːpˈaj		ʔpˈáˑ~ʔpˈâˑ
PERSON_3			ʦʼʲˈimar~tʼʲimar																	
PERSON_4															ʔís	ʔˈumt̪iwi				
PERSON_5	ʧaːʧʼ										t̪ˈaːt̪kaː	ʧaʔ								
PERSON_6						ɡˈalʃans~ɡalʃˈans														
PERSON_7					kaːwkʰ															
PERSON_8									ʔaʧaːʧ								ʔahʧˈahʧej			
PERSON_9														ʃiːχkˈiːsaχ						
RAIN (PRECIPITATION)_1						ɬˈaɡwi												kʷiː		
RAIN (PRECIPITATION)_2					kʰiːkˈeː		ʔəkʷij			kuvʔaw~kuvʔaw										kˌiβˈâwa~kˌiβˈâwa
RAIN (PRECIPITATION)_3				pʔaj										ˈipka						
RAIN (PRECIPITATION)_4			hˈitakʰta																	
RAIN (PRECIPITATION)_5		pareːkʼu											parikʼu		ʔistúkʼ				parikʼu	
RAIN (PRECIPITATION)_6								paθɾih												
RAIN (PRECIPITATION)_7									ʔihʧʰe			biʃˈemaː				sʦʼen	ʧˈehʧʰe			
RAIN (PRECIPITATION)_8											ʃˈiʔt̪ʼoːn									
RAIN (PRECIPITATION)_9	ʧʰe																			
RED_1							ʔəxʷat			ʔahʷatm~ʔahʷaːtm										ʔhʷˈati
RED_2					qʼedˈaqʼedˌakʰ										ʔéʔextiʔ					
RED_3														kʔɛːɬ						
RED_4			jˈeʦχol~jˈaʦχol																	
RED_5								aːxkúniʃ												
RED_6		pawatʔku											tawatʔsa						tawatʔsa	
RED_7	tʼas								kʼiːs			t̪ʼaʦʼ								
RED_8						ʔunʃalˈi					ʧʼabˈaran					t̪ʼˈant̪ʼan				
RED_9				xʷat													hˈatʼːa	xʷat		
ROAD_1		hiːja											hiːja						hiːja	
ROAD_2			hˈisːa						hiʔda								hˈiʔda			
ROAD_3							ʔuːnʲaː											waʔɲˈa		ʔɲˈa
ROAD_4				waɲˈa		lˈane														
ROAD_5	da										da	da				dˈawa				
ROAD_6					dˈadaj					ʔavʔuɲe				ʔˈaːʔo	ʔíʧːaː					
ROAD_7								impaːh												
ROOT_1			ʔˈaʧi		ʦʰiʦʰ										ʔaráːʔiʔ					
ROOT_2									ʔihqʰot											
ROOT_3										ʔiʧsama										
ROOT_4																				ʔʔˌiˑmsmˈáˑ
ROOT_5						lˈime						jem								
ROOT_6	saːmˈa			ʃma			pəxəmaː	éːpuːm		sama						sumˈa	sˈuːlen	waxənˈu		
ROOT_7														iχˈaːi						
ROUND_1			nˈolːe						poloːlo											
ROUND_2											mukˈaːkan				ʔíkʼankʼan					
ROUND_3																bˈunbun				
ROUND_4																	lˈupːu			
ROUND_5	ʃbokʼ					ʔaʃpejjˈuɡi														
ROUND_6												ʧʼadˈol								
ROUND_7													heːʦil							
ROUND_8								úɾuh												
SALT_1								júfiʃ					wiːʦʰu							
SALT_2			ˈakʼi																	
SALT_3					kʰeːʔˈeː		ʔəsilʲ			ʔaθʔiː				ʔantˈip	ʔáːtax					ʔθˈiˑ
SALT_4									taʔqʼo								taʔkʼo			
SALT_5				ʂʔiɾ		ɬˈoʔwe					ʧʰˈeʔeː	ʃeʔˈeː								
SALT_6																		saːl		
SAND_1	mʦatʼ								mitaʧ			miʧˈatʼ				mat̪ˈak				
SAND_2							məsxaɹaːj										mˈiːtaj			
SAND_3				mˌatʎ̥ʃʔˈaː						ʔamatsaʎʔaj										
SAND_4					tʰaːʔˈaː					saʎʔaj					tʼáʦːu					ʔhˌaʧwˈá
SAND_5			ʔamajˈaqʰa											ʔamt						
SAND_6													kʰuiʔjauna							
SAND_7						ɬibˈimaʦʼ														
SAND_8											hˈino									
SAND_9								júːx												
SAY_1							wiː				wˈeːn									
SAY_2										im								i		
SAY_3			hˈekʼo									heʔ								
SAY_4	mi				n̥iː											muwˈat̪a				
SAY_5									nihʧe											
SAY_6		tʰiː		ʔi									tʰiː					ʔi	tʰiː	ʔˈiˑ
SAY_7						dimˈiʔma		piːp						tˈɛːkɛ						
SAY_8															kʼwísːik					
SAY_9																	ʧˈahnu			
SEE_1				wiː			əwuːw											wiːw		
SEE_2										ijuːk										
SEE_3			hˈimamta																	
SEE_4																mqo				
SEE_5								mah												
SEE_6	pʰwi	tiwai											tiwai						tawai	ʔˈuˑ
SEE_7					kaːr															
SEE_8															kwímːik					
SEE_9									ʧad		t̪aːn	ʧadi		kˈiʔo			ʧˈaːd			
SEE_10						diʃˈimʔma														
SEED_1	sˈemija								semíːja			soː				semˈeja	simˈiːja			
SEED_2					qˈaːsoj															
SEED_3				jas			əjaʧ													jˈaʧ
SEED_4								úhiʃ												
SEED_5										iðiːʧ										
SEED_6														ˈiʔik						
SEED_7						ɡalfanˈuʔ														
SEED_8															mákakʼ					
SHORT_1								ipʃûːnkinaʧ~ipʃûːnkiniʧ												
SHORT_2		pakanku			buʔˈuʧʼ	ʔadˈemɬka							pakatku						pahkanku	
SHORT_3							məputk													
SHORT_4			χˈuʦʰʲulːa											kˈisiɬ						
SHORT_5				xʎʔut																
SHORT_6																		ləʔˈuɲ		
SHORT_7															ʔehékʼːu					
SHORT_8										wenawen										
SHORT_9																				ʧkrˈoti
SIT_1		wa		wa									wa					wa	wa	wˈa
SIT_2			hˈiwohintʼa																	
SIT_3					kˈaː			ikɾiː						kiːx						
SIT_4							wən̪ak			ivak					rísːawk					
SIT_5									ʧa		t̪ˈuman	ʧimˈa					ʧˈiːjo			
SIT_6	ʔaːʧʰˈa															sʦʼa				
SIT_7						diɡuʦˈuja														
SKIN_1										ʧaθkʷil					ʔíʧka					
SKIN_2						ɬˈabit͡ɬʼ														θpˈîla
SKIN_3	ʦʼda				ʦʼiːdˈa				ʦʼiʔda							qʼˈot̪al	ʦʼˈiʔda			
SKIN_4				ɲkʷʔaɬ																
SKIN_5							əkʷaɬʲ							inˈaːiɬ						
SKIN_6											ʃˈuːru	sijˈan								
SKIN_7		miwi																		
SKIN_8								máːn												
SLEEP_1	sma	samsi		ʃma	siːmˈaːmˈer		xəmaː		simaːq	ismam	ʃimˈaːkan	simˈa	sapsi	kiːm			sˈiːma	ʃəmˈa	ʦamsi	smˈaː~smˈaˑ
SLEEP_2															ríʦmasaːkaʔ					
SLEEP_3						diʃmˈajʔma														
SLEEP_4																qnaq				
SLEEP_5			pʰˈohmu																	
SLEEP_6								ikβíːtha												
SMALL_1	kaːwˈi								qawi											
SMALL_2						ʔaɡˈaʔwa														
SMALL_3			ˈuleːta															ʎəpˈiʃ		
SMALL_4											t̪ʼˈuːjaʔan									
SMALL_5				ʔiʎʧˈaʃ			ʔəst̪ik					biʧʼˈuʔ		kˈisiɬ	ʔátʼuk		kiʦʼːˈidu			kˈeʧ
SMALL_6																kʼˈuʧʼin				
SMALL_7		tʼiniːku											tʼiniːku						tʼihniːku	
SMALL_8								nîːnamiʧ												
SMALL_9					buːhˈuʃ															
SMALL_10										iʧʔawk										
SMOKE (EXHAUST)_1								ámkuːf							kʼuːʦá					
SMOKE (EXHAUST)_2						liɡuʃˈis														
SMOKE (EXHAUST)_3														ʔamkˈaːχat						
SMOKE (EXHAUST)_4	hosˈaha								hosa											
SMOKE (EXHAUST)_5											ʃˈaha	sahˈa								
SMOKE (EXHAUST)_6		ʦʰeːkʼauna			saːxˈa								ʦʰeːkʼauna			ʦχa				
SMOKE (EXHAUST)_7			qʰe	xjaj																
SMOKE (EXHAUST)_8							ʔuːxuj			ʔahʷaː							ʔohːˈosa			ʔˌohʷˈaja
SNAKE_1					qaːlˈutʼuːdˌukʰ															
SNAKE_2										ʔave										
SNAKE_3															núhuːsːu					
SNAKE_4				ʔawˈi														aʔwˈi		ʔlwˈí~ʔlwˈî
SNAKE_5						ɬajnˈofaɬ														
SNAKE_6								ápsuːn												
SNAKE_7												misakʰala								
SNAKE_8														ʃiːχkokˈaʃniʔantkʷkiːʔ						
SPHERICAL (ROUND IN THREE DIMENSIONS)_1							ʔəlul													klʔˈulki
SPHERICAL (ROUND IN THREE DIMENSIONS)_2														ktˈoknix						
SPHERICAL (ROUND IN THREE DIMENSIONS)_3				ɾʔuɾ																
SPHERICAL (ROUND IN THREE DIMENSIONS)_4										jenajen										
STAND_1											t̪ˈoːn	t̪omˈa								
STAND_2	ʧaːtˈom								t̪ʼeːt̪								ʧˈoht̪on			
STAND_3																qt̪ˈomat̪				
STAND_4				pʔaː						ivʔawm								pʔaw		
STAND_5							pəxəkʷiː~pəxkʷiː													βskʷˈiˑ
STAND_6						deɡˈaʃu														
STAND_7			hoːhˈatːa																	
STAND_8								ihjáɾih												
STAND_9		waːkʼi											waːkʼi						waːkʼi	
STAND_10					kˈokʰ									kaːp	rákʼaːwaːʔ					
STAR_1										hamuse										hˌammsˈíˑ
STAR_2																			hiltaka	
STAR_3											kˈoʔtaikaː					ʦʼeχajqʼujqʼuj				
STAR_4														ˈaʃox						
STAR_5					ʔˈujaxo			atájraːm				tʰotʰˈol	iʔlala							
STAR_6			mˈunːe																	
STAR_7	kʰʔˈaːmul														xakːwéːsur					
STAR_8							kʷən̪məsaːp		qʰaːmoʦʼ											
STAR_9																	kʰˈamhun			
STAR_10				kʷʎ̥ap																
STAR_11						ɡalʃˈamna														
STONE_1								as												
STONE_2																		wiː		
STONE_3							ʔəwilʲ													ʔwˈíˑ
STONE_4														ʔast	ʔíʦːaʔ					
STONE_5		kʼaina		xuːɾ									kʼaina						kʼaina	
STONE_6	kʰbe		qʰˈaʔa		xaːbˈe				qʰaʔbe	ʔaviː	kʰˈaʔbe	kʰabˈe				χabˈe	kʰˈaʔbe			
STONE_7						ɬabˈik														
SUN_1									haʔda								hˈaʔda			
SUN_2				ɲa														ɲa~ɲaː		
SUN_3															ʧʼúːwar					
SUN_4	da		ˈasːa																	
SUN_5					laː															
SUN_6							ʔənʲaː			ʔaɲa			tʼuina							ʔɲˈáː
SUN_7											dˈakaː			ʃaːʔ					tʼuixi	
SUN_8												mˈit̪ʼaː				mʦˈilda				
SUN_9						ɡalʔˈora														
SUN_10								kúːsɾah												
SWIM_1				xaʎ̥nup														xanˈup		
SWIM_2												kʼot̪ˈama					ʔohkˈomaj			
SWIM_3					xaːqaː									kˈakat		χajqam				
SWIM_4	kʰˈaʧde																			ʔhˌaθpˈuˑji
SWIM_5										ʔahaʎaʔoːpk										
SWIM_6						diɡafɡˈajʔma														
SWIM_7															rumpakaʔ					
SWIM_8		pʰuː					aːpuɬ						pʰuː						pʰuː	
SWIM_9			xuː						ʧiw											
SWIM_10								ikpuh												
TAIL_1									hibaː								hibʔˈakʰle			
TAIL_2											ʃˈiʔbaː									
TAIL_3				ʃjuʎ̥			xəjuɬ											ʃəjˈuɬ		
TAIL_4	baː		ˈaqʰuje		jiːbˈaː	lˈabo		ápβuːj						iːp		ba				
TAIL_5												kˈimaː								
TAIL_6															ʔíhiwa					βhˈé
TAIL_7		pʼulsu								iːʔar										
THAT_1								paj								ʔˈiji				
THAT_2		aiʦeʔe		ʂuː	ʔo		puː						aiʦeʔe	tiːχ				puː	aiʦi	
THAT_3				ʔuʂˈuː																
THAT_4			pʰˈaʔut																	
THAT_5	mul											mul			miː					
THAT_6									haʔu		hˈamuː						hˈamːu			
THAT_7						hikˈuʔwa				hovaʧ										
THAT_8																				ɲθˈa
THIN (OF HAIR AND THREAD)_1						ʔaʃalˈof														
THIN (OF HAIR AND THREAD)_2														kχˈatkax						
THIN (OF LEAF AND CLOTH)_1						ʔaɬˈa								kˈoːsot						
THIN (OF SHAPE OF OBJECT)_1			χˈelmu																	
THIN (OF SHAPE OF OBJECT)_2							wəkʷiːɹp													
THIN (OF SHAPE OF OBJECT)_3		pʼutʼaː			pˈeːt̪ʰ															
THIN (OF SHAPE OF OBJECT)_4										ʔuːhʔaːrk										
THIN (OF SHAPE OF OBJECT)_5																				θˈéqi
THIN (OF SHAPE OF OBJECT)_6								xútnahiʧ												
THIN (OF SHAPE OF OBJECT)_7				ɾʂaːw																
THIS_1				ʔupˈiː										ʔipˈiːχ						
THIS_2										viðaʧ										
THIS_3					me				maʔu							mˈiji	mˈaːmu			
THIS_4	bal											ʔal								
THIS_5			kʰˈiwat~kˈiwot	piː			pəjaː	paj										pəjˈa		βjˈa
THIS_6		aiʦʰ											aiʦʰ							
THIS_7															weː					
THIS_8						hikˈija														
THOU_1		aiʔnuma											aiʔnuma				ʔˈaːma		aiʔnuma	
THOU_2			mˈamot	mapˈuʧ						maɲʧ										
THOU_3	ma				ma		maː	íːm	ma		ˈama	ma		mɛ	maːʔi	ma		maːʧ		mˈaːʧ
THOU_4						ʔimˈaʔ														
TONGUE_1	hˈawba		hˈipʰen						haːba		hˈuʔbaː	hˈabaː					hˈibʔa			himpˈál~himpˈâl
TONGUE_2					bal	ɬabˈaɬ	ən̪əpaɬ			iːpaʎ				ipɬ		bal				
TONGUE_3				mpaʎ̥																
TONGUE_4																		xənpˈaɬ		
TONGUE_5													pawaʔla						pawaʔna	
TONGUE_6								ápɾiːh												
TONGUE_7															ʔéhena					
TOOTH_1							əjaːw													jˈoˑ
TOOTH_2			hˈuʦʼʲu						hoʔo								hˈoʔːo			
TOOTH_3		kʰiʦʼauna													ʔíʧːaw				kʰiʦʼauna	
TOOTH_4	ʔo			ʔijˈa							ʔo	ʔo				ʔo				
TOOTH_5					jaːʔˈo	lˈaʔaj														
TOOTH_6										iːðoː										
TOOTH_7														itˈaːst						
TOOTH_8								βuh												
TREE_1			ˈatʲa~ˈaʦʲa~aʦʲːa					ípaha~ípa												
TREE_2	kʰle	ʔina		ʔajˈaː	xaːlˈeː		ʔilʲ		qʰale		kʰˈali	kʰalˈe	ʔina			χalˈe	kʰˈaːle	ʔiː	ʔiwi	
TREE_3														ʔˈɛʔɛ	ʔákaːhaː					ʔʔˈiˑ
TREE_4						ʔˈalʔek														
TWO_1		ux											ux						ux	
TWO_2	kʰoː								qʰoː			kʰoː								
TWO_3				xwak			xəwak											xəwˈak		hwˈâki
TWO_4					xoʧʰ			áxak							xúkʼːa	χos				
TWO_5			χˈoqχu			ʔoɡˈeʔ					kʰoʔˈoːkai			koːkx			ʔˈakʰːo			
TWO_6										havikk										
WALK_1		ha						áhoː				hu	ha						ha	
WALK_2														kontˈika	kʼwátːaʔ					
WALK_3				ʔaː																
WALK_4						diʔwˈaʔma														
WALK_5		ni											ni						ni	
WALK_6					wˈaduːkˌiː															
WALK_7										ijemk										
WALK_8			hˈuwam				waː		w							wal				jˈaˑmi~jˈami
WALK_9																		aː		
WARM_1	ho											ho								
WARM_2									ʔoho								ʔˈohːo			
WARM_3														kmatx						
WARM_4															ʔáːtitʼːúʔ					
WARM_5						ʔinˈuʔ													aʔnaina	
WARM_6																				ʔrˈuji
WARM_7		jaripʼa		ʎ̥ap									jaripʼa					ʎ̥ap		
WARM_8			ʔˈelohtʼa							ipiʎk~ipiːʎk										
WARM_9											moʔʦʼˈolon					mit̪ʼe				
WARM_10					xo			imfiɾ												
WARM_11							wəɹaːw													
WATER_1						lˈahaʔ														
WATER_2								áːs												
WATER_3	kʰa	xana	aqʰˈa	xa	xa						kʰa	kʰa	xana			χa		xa	xana	
WATER_4							ʔəxaː	íʃaha	ʔahqʰa	ʔaha				ʔaχ	ʔáʦːa		ʔˈahkʰa			ʔhˈá
WE_1	ja				waː				ja		ˈajaː	ja				wij				
WE_2							ʔənʲaːwapʧ			ʔiɲeːʧvʧ										ʔɲˈaʧβ
WE_3			nˈaːʧʰitas	ɲaːʧ														ɲaʔwˈaʧ		
WE_4								núː												
WE_5															ʧaːkʼá					
WE_6		aikʰiʔniki											aikʰiʔniki						aikʰiʔniki	
WE_7						ʔijˈaŋkʼ								ʔɛ			ʔˈaːja			
WHAT_1			pˈaʦʰʲi~pʰˈaʦʰʲi				ʔuːʧ	fâːt	baqʼoː	kuːʧ	pʰaːʃka				kuːʧʼá		bˈaːkʼo		ʔahʦa	kˈaβ
WHAT_2		aʦʰiːma			ʧʰi								aʦʰiːma	aʃ						
WHAT_3				luːɲ																
WHAT_4	kʼˈowa											kʼo				ʔˈawi				
WHAT_5						de														
WHAT_6																		maːjˈiːʧ		
WHITE_1		talapʔsa											tʼalapʔ						tʼalapʔ	
WHITE_2								ʧánʧaːfkuniʃ												
WHITE_3											tʰˈajan									
WHITE_4					pʰiːt̪ʼˈaw										ʔítʼaːjú	t̪ʼˈot̪ʼo				
WHITE_5	kaːlˈe								qahle			kalˈe					kˈahle			
WHITE_6				xmaːʎ̥																
WHITE_7			mˈeneʔi				n̪əməʂap			ɲamasav								ɲəmʃˈap		ɲmsˈaβi
WHITE_8						ʔafˈuhɡa														
WHITE_9														koːχp						
WHO_1	bˈaːwa				kiːjˈaː			akâːj												
WHO_2		ʔampima											ʔappima						ʔampima	
WHO_3									ʧibaː		t̪ʰˈaʔa	ʧˈibaː		kiːʔ	tákaː	ʦˈaʔe	ʧˈaʔːa			βkˈa
WHO_4			qʰˈomasʲ																	
WHO_5							maːp			makaʧ								məʔˈap		
WHO_6						nˈajʦi														
WHO_7				luːɲ																
WIND_1	ja				j̥ˈa		jaːjp					ja				ja				
WIND_2											hˈija									
WIND_3		ʦukʼalla		ʧxa									ʦukʼalla						ʦuʔkʼalla	
WIND_4			hˈikʼoseʔ																	
WIND_5								ikɾéːmjah												
WIND_6															ʔáːska					
WIND_7										mataha~matha								mat̪xˈa		mˌathˈaja~mˌathˈâːja~mˌathˈája
WIND_8									ʔihja					ʔai			ʔihja			
WIND_9						ɬˈawaʔ														
WOMAN_1				sʔak						θiɲaʔaːk~θiɲaʔaːk								ɲəʧʔˈak		
WOMAN_2			pˈunsar~pˈunsaːr~pˈunʦaːr																	
WOMAN_3											dˈaki									βqˈí~pqˈí
WOMAN_4									ʔimaːt̪a						taríːʧʼiʔ	bitˈed				
WOMAN_5		mariʔmi											mariʔmi						mariʔmi	
WOMAN_6	mˈaːt̪a											mˈaːt̪a					bˈaʔaj			
WOMAN_7					da		sinʲ													
WOMAN_8						ɬaɡˈaʔno		asiktáβaːn												
WOMAN_9														kmaːm						
WORM_1		piːna				ɬabˈimi														
WORM_2				maʔˈiːʎ̥	kʰˈol				bila	iʔˈiːʎva					ʔámtaːwa					ʔʔˈîˑla
WORM_3								βákaj												
WORM_4			hemuta																	
WORM_5							iɬ													
YEAR_1								háɾinaj		hoðe~huːðe										
YEAR_2					xuːʦʼˈaj															
YEAR_3									mal			jemal								
YEAR_4							ʔaːnʲ							ʔant						
YEAR_5																				ʔʧʰˈura
YEAR_6						ɬˈamaʦʼ										mutin		matwˈam		
YEAR_7				mˌatkˈaːm																
YEAR_8															ʧʼikíːsuʔ					
YELLOW_1								θúkinkuniʃ												
YELLOW_2															xanːárkʼéːʔeːkikʼárik					
YELLOW_3							ʔəkʷas			ʔaqʷaθm~ʔaqʷaːθm										ʔqʷˈaθi
YELLOW_4		tamuxtuisa				ʔundˈaʔe								kmˈasoɬ					tamustuisa	
YELLOW_5				qʷaʂ														kʷas		
YELLOW_6									qʰalaːʧ											
YELLOW_7													muxtui							
YELLOW_8																kiʔˈilt̪ʼo				
YELLOW_9	ʧˈot̪ʼəʃəba				quːʃˈiliʃiːbˌa						kʰaʃˈiʔba	ʧiʃˈilʃiba								
YELLOW_10																	biʔdˈubotʼ			
