	Aromanian	Asturian	Catalan (Castelló de la Plana)	Catalan (Central)	Catalan (Manises)	Catalan (Minorcan)	Catalan (Northwestern)	Catalan (Valencia)	Dalmatian	Emiliano (Carpigiano)	Emiliano (Ferrarese)	Emiliano (Reggiano)	Franco-Provençal	French	Friulian	Galician	Istro-Romanian	Italian	Ladin (Fassano)	Ladin (Gardenese)	Latin (Archaic)	Latin (Late Classical)	Ligurian (Genoa)	Ligurian (Rapallo)	Ligurian (Stella)	Lombard (Bergamo)	Lombard (Plesio)	Megleno-Romanian	Neapolitan	Occitan	Old French	Old Italian	Picard	Piedmontese (Barbania)	Piedmontese (Carmagnola)	Piedmontese (Lanzo Torinese)	Piedmontese (Turinese)	Piedmontese (Vercellese)	Portuguese	Romagnol	Romanian	Romansh (Grischun)	Romansh (Surmiran)	Romansh (Sursilvan)	Romansh (Vallader)	Sardinian (Campidanese)	Sardinian (Logudorese)	Sicilian (Catanian)	Sicilian (Messinese)	Sicilian (Palermitan)	Sicilian (Southeastern)	Spanish	Tuscan	Umbrian	Venetian (Bellunese)	Venetian (Primiero)	Venetian (Venice)	Walloon
MOUNTAIN_1	mˈunte	montˈaɲa	muntˈaɲa	muntˈaɲə	muntˈaɲa	muntˈaɲə	muntˈaɲɛ~montˈaɲɛ	muntˈaɲa	mwant	muntˈaɲa	muntˈaɲa	muntˈaːɲa	mɔ̃tˈaɲe	mɔ̃taɲ	mɔnt	montˈaɲa		montˈaɲɲa~mˈonte			moːns	moːns		muntˈaɲa		montˈaɲa	muntˈaɲa	mˈunti	muntˈaɲɲə	muntˈaɲo	mõntˈẽj̃ɲə	mˈonte~montˈaɲa	mɔ̃tɛ̃ɲ	muŋt~muŋtˈaɲa	muŋtˈaɲa	muŋtˈaɲa	muŋtˈaɲa	muŋtˈaːɲa	mõntˈɐɲɐ~mˈõntɨ	mownt~muntˈãɲa	mˈunte	muntˈoɲə	muntˈoɲə		muntˈoɲə	mˈɔnti	mˈonte	muntˈaɲɲa	mˈunti~muntˈaɲɲa	muntˈaɲɲa	muntˈaɲɲa	montˈaɲa	montˈaɲɲa~mˈonte	mˈonte	moŋtˈaɲa	moŋtˈaɲa	moŋtˈaɲa	mɔ̃taɲ
MOUNTAIN_2																			krˈepa	krəp			brˈikku		brˈikku																																	
MOUNTAIN_3																	kˈodru																																									
MOUNTAIN_4																																												kwɔlm														
MOUTH_1																					oːs	oːs																										ˈukka			ˈukka							
MOUTH_2																												rost																														
MOUTH_3		bˈoka	bˈoka	bˈokə	bˈoka	bˈokə	bˈokɛ	bˈoka	bwak	bˈɔka	bˈɔka	bˈɔka		buʃ	bˈɔce	bˈoka		bˈokka	bˈoʧa	bˈoʧa			bˈukka	bˈukka	bˈukka	bˈoka	bˈuka		vˈokkə	bˈuko	bˈoʧə	bˈokka	buk	bˈuka	bˈuka	bˈuka	bˈuka	bˈuka	bˈokɐ	bˈoka		bˈukə	bˈukə	bˈukə	bˈɔkə	bˈukka	vˈukka	vˈukka	bˈukka	vˈukka	vˈukka	bˈoka	bˈokka	vˈokka	bˈoka	bˈoka	bˈoka	buʧ
MOUTH_4	ɡˈurə												ɡrwɛ̃				ɡˈuræ																								ɡˈurə																	
NAME_1	nˈumə	nˈome	nɔm	nɔm	nɔm	nɔm	nɔm	nɔm	nawŋ~nam	nɔm	nom	nɔm	nɔ̃	nɔ̃	nɔŋ	nˈome	lˈume	nˈome	inˈom	inwˈem	nˈoːmɛn	nˈoːmɛn	nˈumme	nˈumme	nˈumme	nɔm	nomm	nˈumi	nˈɔmmə	num	nõm	nˈome	nɔ̃	nɔm	nɔm	nɔm	nɔm	nɔːm	nˈomɨ	nom	nˈume	num	nom	num	nom	nˈɔmini	lˈummene	nˈɔmu	nˈumi	nwˈɔmu~nwˈɔmmu	nˈɔmi	nˈombɾe	nˈome	nˈome	nˈɔme	nˈɔme	nˈɔme	nɔ̃
NECK_1		peskwˈeθo														peskˈɔθo																							pɨʃkˈosu																			
NECK_2																	ʧerbˈiʧe																																									
NECK_3			kɔʎ	kɔʎ	kɔʎ	kɔj	kɔʎ	kɔʎ	kwal	kɔːl	kɔl	kɔːl	ku~kuː	ku	kwɛl			kˈɔllo	kɔl	kɔl	kˈɔɫɫũ	kˈɔɫɫũ	kˈøllu	kˈɔllu	kˈoːllu	kɔl	kɔll		kwˈollə	kɔw~kuj	kol	kˈɔllo	kɔ	kɔl	kɔl	kɔl	kɔl	kɔl		kɔl		kuljˈeʦ	kuljˈeʦ	kuljˈeʦ	kulˈøʦ							kwˈeʎo	kˈɔllo	kˈollu	kɔl	kɔl	kˈɔe̯o	kõː
NECK_4	ɡˈuʃe																											ɡˈuʃə													ɡɨt						kˈoɖɖu	kˈɔɖɖu	kˈɔɖɖu	kwˈɔɖɖu	kwˈɔɖɖu							
NECK_5																																														ʦˈuɣu												
NEW_1									nuf~nwaf	noːv	nov	noːv	novˈe	nuvo	ɲuːf	nˈɔβo	nov	nwˈɔvo	nef	nwef		nˈɔvʊs	nˈøvu	nˈøːvu	nˈøːvu	nøf	nøːf		nwˈovə	nuvˈɛw	nˈovel	nwˈɔvo	nuvjø	nøv		nøv	nøv	nøf	nˈovu	nɔə̯v		nof	nof	nɛjf	nowf		nˈovu	nˈɔvu	nˈɔvu	nwˈɔvu	nˈɔvu	nwˈeβo	nˈɔvo		nˈovo		nˈovo	noveː
NEW_2	now	nwˈeu	nɔw	nɔw	nɔw	nɔw	nɔw	nɔw													nˈɔwʊs							now							nøw						now					now								nˈɔu		nɔw		nyː
NIGHT_1													ne	nɥi																nɥe~nˈiwe~niw			nɥi																									
NIGHT_2	nˈo̯apte	nwˈeʧe	nit	nit	nit	nit	nit	nit	nwat	nɔːt	nɔt	nɔːt~nˈɔːta			ɲɔt	nˈojte	nˈopte	nˈɔtte	net	nwet	nɔks	nɔks	nˈøtte	nˈøtte	nˈøʧʧe	nøʧ	nɔʧʧ	nˈo̯apti	nˈɔttə		nɥit	nˈɔtte		nøjt	nøjt	nøjt	nøjt	nøʧ	nˈojtɨ	nˈɔta	nˈo̯apte	noɕ	noc	noɕ	not	nˈɔtti	nˈotte	nˈɔtti	nˈutti	nwˈɔtti	nˈɔtti	nˈoʧe	nˈɔte	nˈɔtte	nɔt	nɔt	nˈɔte	nyt
NOSE_1	nˈare	nˈaɾiθ	nas	nas	nas	nas	nas	nas	nwos	nɛːz	nas	nɛːs	naː	ne	naːs	naɾˈiθ	nɒs	nˈaso	nɛs	nɛs	nˈaːssũ	nˈaːssʊs	nˈazu	nˈazu	nˈaːzu	nas	nas	nas	nˈasə	nas	nes	nˈaso	naz	nas	naz	nas	nas	nas	nɐɾˈiʃ	neə̯z	nas	nas	nas	nas	nas	nˈazu	nˈasu	nˈasu	nˈaska	nˈasu	nˈasu	naɾˈiθ	nˈaso	nˈasu	nas	nas	nˈazo	ne
NOT_1											brˈiza																							pa	pa		pa					beɕ	bec	buk~bukə														
NOT_2	nu	noŋ	no	no	no	no	no	no	noŋ~no	nɔmˈia		mˈia			nɔ	noŋ	nu	non	no	nenˈia	noːn	noːn	nu	nu	nɛ~nu	mˈia	mˈiɲa	nu	nun	nuŋ~nani		non		nɛŋ	nɛŋ	nɛŋ	nɛŋ	neːŋ	nɐ̃w̃	n	nu				nu	nɔ	non	nɔ~nun	nɔ	nɔ	nun	no	un	non	no	no	no	nynɛ̃
NOT_3													nepaː~nepaːz	nəpa																	nəpas		npwɛ̃																									
ONE_1												vɔn															vyŋ																															
ONE_2													jɔ̃~jɔ̃n																																													
ONE_3	ˈunŭ	uŋ	un	un	un	un	un	un	jojŋ	un	un	uːn		œ̃	uŋ	uŋ	ur	ˈuno	uŋ	uŋ	ˈuːnʊs	ˈuːnʊs	uŋ	yŋ	yːŋ	y		un	ˈunə	yŋ	ỹn	ˈuno	œ̃	yŋ	yŋ	yŋ	yŋ	jyŋ	ũ	own	un	en	en	in	yn	ˈunu	ˈunu	ˈunu	ˈunu	ˈunu	ˈunu	un	ˈuno	ˈunu	ˈuno	uŋ	ˈuno	ɛ̃
PERSON_1	ˈomŭ	ˈome	ˈɔme	ˈɔmə	ˈɔme	ˈɔmu	ˈɔme	ˈɔme	om~jom	ɔm		om	ˈomo	ɔm	ɔm	ˈɔme	om	wˈɔmo	om	wˈɔmo		ˈɔmoː	ˈɔmmu	ˈɔmmu		øm	omm	wom		ˈɔme	ˈõmə	wˈɔmo	ɔ̃m	ˈɔm	ˈɔm	ˈɔm	ɔm	ˈoːmaŋ	ˈɔmɐ̃j̃		om				umˈan	ˈommini	ˈommine					ˈombɾe	ˈɔmo	ˈɔmu	ɔm	ɔm	ˈɔmo	
PERSON_2																					hˈɔmoː																																					
PERSON_3					peɾsˈona																				kristjˈaŋ				krəstjˈanə								persˈoŋa					kərʃɕˈawn	kərʃcˈaŋ	kərʃɕˈawn				kɾistjˈanu	kɾɨstjˈanu	kɾiʃtjˈanu	kɾiʃtjˈanu							
PERSON_4											stjan																																															
PERSON_5																																								sʧãn																		
PERSON_6																																																										ʤɛ̃
RAIN (PRECIPITATION)_1	plˈo̯aje													plɥi	plˈɔje~plˈɔe		plˈoje			plwˈeja	pɫˈʊwɪa			pˈuja				plˈo̯ajə		plɥˈɛjo	plɥˈiə										plˈo̯aje																	
RAIN (PRECIPITATION)_2			pɫˈuʤa	pɫˈuʒə	pɫˈuʧa	pɫˈuʒə	pɫˈuʒɛ	pɫˈuʧa	plovaja~pluv	pjˈova	pjˈɔva		pʎˈoðe					pjˈɔʤʤa	pjˈevja			pɫˈʊvja							kjˈɔʤʤə			pjˈɔʤʤa	plœv	pjˈøva	pjˈøva	pjˈøva	pjˈøva	pjˈɔva		pjˈuva		pljˈɛvʤə	pljˈɛvʤə	pljˈɛvʤə	plˈøvʤə		prˈoɡida	kjuvˈuta	kjuvˈuta				pjˈɔʤʤa	pjˈɔɟɟa	pjˈova	pjˈova	pjˈɔva~pjˈova	plyːf
RAIN (PRECIPITATION)_3												ˈaːkwa											ˈɛːɡwa		ˈɛːɡwa	ˈakkwa	ˈakkwa																							ˈakkwa	ˈakkwa							
RAIN (PRECIPITATION)_4		ʎˈubja																																																		ʎˈuβja						
RAIN (PRECIPITATION)_5												ˈaːkva				ʧˈojβa																							ʃˈuvɐ							ˈabba												
RED_1																					rˈʊbɛr																									arrˈubju	rˈuvju											
RED_2	arˈoʃŭ		rɔʧ		rɔʧ		rɔʧ	rɔʧ	raws~rwas	rɔs	ros	rɔs	rˈoðo	ʁuʒ	rɔs		rˈojsu	rˈosso					rˈussu	rˈuʒu	rˈussu	ros	russ	roʃ	rˈussə	ʀˈuʤe	rˈoʤə	rˈosso	ʁuʃ	rus	rus	rus	rus	rus		roz	rˈoʃu							rrˈussu	rrˈussu	ʐˈussu	ʐˈussu	rˈoxo	rˈosso	rˈuʃʃu	ros	ros	rˈoso	ʀuʧ
RED_3																			kˈeʧeŋ	kwˈeʧuŋ																						kˈoʧən	kˈoʧən	ɕjˈeʧən	kˈoʧən													
RED_4				bəɾmˈɛʎ		vəɾmˈɛj										beɾmˈeʎo																							vɨɾmˈɐʎu																			
RED_5		koʎoɾˈao																																																								
ROAD_1																						vˈɪa									vˈojə											vˈiə	vˈejə	vˈiə	vˈiə													võːj
ROAD_2																												drum													drum																	
ROAD_3	kˈale	kamˈiŋ	kamˈi	kəmˈi	kamˈi	kəmˈi	kamˈi	kamˈi	kal							kamˈiɲo	kˈɒle													kamˈiŋ																						kamˈino						
ROAD_4										strˈɛda	strˈada	strˈɛːda			strˈade			strˈada	ʃtrˈɛda	ʃtrˈɛda			strˈadda	strˈadda	ʃtrɔ	strˈada	ʃtrˈada		stɾˈatə			strˈada		stra	stra	stra	stra	stra	iʃtɾˈaðɐ	streə̯							istrˈada	ʂɽˈata	ʂɽˈata	ʂɽˈata	ʂɽˈata		strˈada	ʃtrˈada	strˈaða	strˈaða	strˈada	
ROAD_5													rˈota	ʁut																			ʁut													arrˈuɣa												
ROAD_6																					wˈɪa																																					
ROOT_1																	kˈoren											kˈorin																			rajɡˈina											
ROOT_2													rasˈina	ʁasin																ʀasˈino	raʦˈĩnə		ʁaʃɛn						ʁɐˈiʃ							arrˈeʒini												ʀysineːj~ʀsineːj
ROOT_3																													rˈaɾəkə~rˈaɾikə~rˈaɾiʃə																					ʐˈaɾika	ʐˈaɾika		bˈarba					
ROOT_4	arədəʦˈinə	raˈiθ	arˈɛɫ	ərˈeɫ~reɫ	raˈiɫ	rɛɫ	arˈeɫ~reɫ	raˈiɫ~araˈiɫ	radˈajka	raiːz	radˈis	jarˈiːsa~raˈiːza			lidrˈiːs	raˈiθ		radˈiʧe	rejʃ	ravˈiza	rˈaːdiːks	rˈaːdiːks	rˈejʒa	radˈiʧi	rˈɛːjʒe	raˈis	radˈiːs					radˈiʧe		rɛjs	rɛjz	rɛjs	radˈis~rajs	radˈiːs		radˈiza	rədəʧˈinə	rəʤˈiʃ	rɛjʃ	rəʤˈiʃ	rəʤˈiʃ			rrˈadika	rrˈadika			raˈiθ		rˈadika	raðˈiza	rˈaðis	raˈiza	
SALT_1	sˈare	sal	saɫ	saɫ	saɫ	saɫ	saɫ	saɫ	swal	sɛːl	sal	sɛːl	saː	sɛl	saːl	sal	sˈɒre	sˈale	sɛl	sɛl	saːɫ	saːɫ	saː	saː	soː	sal	sˈaa	sˈari	sˈalə	saw	seːl	sˈale	se	sal	sal	sal	sal	sal	saɫ	seə̯l	sˈare	sal	sal	sal	sal	sˈali	sˈale	sˈali	sˈalɨ	sˈali	sˈali	sal	sˈale	sˈale	sal	sal	sal	se
SAND_1	arˈinə	aɾˈena	aɾˈena	sˈorə	aɾˈena	əɾˈɛnə	aɾˈenɛ	aɾˈena								aɾˈea			saolˈoŋ		harˈeːna	arˈeːna	ˈɛːŋŋa						rˈena		arˈẽj̃nə	rˈena							ɐɾˈɐjɐ							arˈɛna	rena	rrˈina	rrˈina	ʐˈina	ʐˈina	aɾˈena	rˈena					
SAND_2		sˈable							salbwˈoŋ	sˈabja	sˈaːbja	sˈabja	sˈabʎa	sɑbl	savalˈɔŋ		salbˈun	sˈabbja		sablˈoŋ				sˈabbja	sˈaːbbja	sˈabbja	sˈabja			sˈablo		sabbjˈone	sab	sˈabja	sˈabja	sˈabja	sˈabja	sˈabja		sabjˈown	nisˈip	səblˈun	səvlˈuŋ	səblˈun	səblˈun~siblˈun									sˈabbja	sˈabja	sˈabja	sˈabja	saːp
SAND_3																												pisˈok																														
SAY_1	aspˈunŭ																											spun													aspˈune																	
SAY_2																																														naj	nˈarrere~narˈare											
SAY_3																																																		ɾˈiɾi	ɾˈiɾi							
SAY_4	ʒˈɨkŭ	diθˈiɾ	diɾ	di	diɾ	di	di	diɾ	dˈekro	diːr	dir	diːr	dˈire	diʁ	diː	diθˈiɾ	zˈiʧe	dˈire	dir	di	dˈe̝ːkɛrɛ	dˈiːkɛrɛ	di	di	di	di	di	zik	dˈiʃəɾə	dˈiɾe	dˈirə	dˈiʧere~dˈire	diʁ	di	di	di	di	diː	dizˈeɾ	di	azˈiʧe	dir	dɛkr	dir	dir			dˈiɾi~dˈiʧiɾi	dˈiɾɨ	dˈiɾi		deθˈiɾ	di	di	dir	dir	dir	diːʀ
SEE_1																				udˈəj	wɪdˈeːrɛ					ɛt																																
SEE_2														vwaʁ																			viʁ																									
SEE_3	vˈedŭ	beɾ	vˈɛwɾe	bˈɛwɾə	bˈoɾe	vˈɛwɾə	bˈɛwɾe	bˈoɾe	vedˈar	vˈɛder	vˈɛdar	vˈɛder	vi		vjˈɔdi	beɾ	vedˈæ	vedˈere	vedˈer			vɪdˈeːrɛ	vˈedde	vˈedde	vjɛj		vedˈɛ	vet	vəɾˈɛ~vəɾˈe	vˈɛjɾe	veˈojr	vedˈere		vˈəde	vˈəde	vˈədi	vˈəde	vˈøɡi	veɾ	vdeː~avdˈeː	avedˈe̯a	vəzˈajr	vɛkr	vəzˈer	vəʦˈer~vərˈer	bˈiri~bˈiði	bˈiere	vˈidiɾi	vˈidɨɾɨ	vˈiɾiɾi	vˈiʐi	beɾ	vedˈere	vedˈe	vˈeðer	vˈeðer	vˈɛder~vˈeder~vedˈer~vˈedar	vɛj
SEE_4																																					sʧarˈɛ																					
SIT_1			sˈɛwɾe	sˈɛwɾə		sˈɛwɾə	sˈɛwɾe																								seˈojr																											
SIT_2	ʃˈedŭ	sentˈase			estˈaɾasentˈat			sentˈaɾse	sedwˈor~sentwˈor	sˈeder	santˈaras	sˈeːder		ɛtʁasi	staːsentˈaːt	sentˈaɾse	ʃedˈæ	sedˈere	ˈesersentˈa~ˈesersentˈaʒˈu	vˈeʃtərsəntˈa	sɛdˈeːrɛ	sɛdˈeːrɛ	ˈeːsesetˈɔw	settˈase	setˈɛ	sentˈasˈo	setˈasʤˈu	ʃɔt	stˈaassəttˈatə~assəttˈa	ˈɛstɾeasetˈa	saseˈojr	sedˈere	ɛtasi	stˈesɛtˈa	stˈese	stˈe	stˈɛsetˈa	satˈɛsi	iʃtˈaɾsẽntˈaðu	zdeː	aʃedˈe̯a	sˈesər	ʧəntˈar	sˈesər	sˈɛʦər	sˈɛʦʦi~sˈiʦʦi	sˈedere	assittˈaɾisi~sittˈaɾisi	sɨttˈaɾɨsɨ	assittˈaɾisi	assittˈaɾisi	estˈaɾsentˈaðo	sjˈɛde	sedˈe	seŋtˈarsedo	seŋtˈarse	seŋtˈarse~stˈarseŋtˈa	ɛsasiː
SIT_3													ˈetreaʃtˈaː																																													
SKIN (HUMAN)_1	cˈe̯ale	pjel	peʎ	peʎ	peʎ	pej	peʎ	peʎ	pjal	pˈɛla	pel	pˈɛla	pe	po	pjɛl	pɛl		pˈɛlle	pel	pel			pˈelle	pˈelle	pˈɛːlle	pɛl	pɛll		pˈɛllə	pɛw	pɛl	pˈɛlle	pjo	pɛl	pɛl	pɛl	pɛl	pɛl	pˈɛlɨ	pˈɛə̯la	pjˈele	pel	pel	pjal	pel							pjel	pˈɛlle	pˈɛlle	pɛl	pɛl	pˈɛe	peː
SKIN (HUMAN)_2																																														pˈɛddi	pˈeɖɖe	pˈɛɖɖi	pˈɛɖɖɨ	pjˈɛɖɖi	pˈɛɖɖi							
SKIN (HUMAN)_3																	kˈoze				kˈʊtɪs	kˈʊtɪs						kˈo̯aʒə																														
SLEEP_1	dˈormu	duɾmˈiɾ	doɾmˈiɾ	duɾmˈi	doɾmˈiɾ	duɾmˈi	doɾmˈi	doɾmˈiɾ	dormˈar	durmˈiːr	durmˈir	durmˈiːr	dromˈi	dɔʁmiʁ	durmˈiː	duɾmˈiɾ	durmˈi	dormˈire	dormˈir	durmˈi	dɔrmˈiːrɛ	dɔrmˈiːrɛ	durmˈiː	durmˈi	durmˈi	dyrmˈi	durmˈi	dorm	durmˈi	duɾmˈi	dormˈir	dormˈire	dœʁmiʁ	dˈørme	dˈørme	dˈørme	dˈørme	dˈɔːrmi	duɾmˈiɾ	durmˈi	adormˈi	durmˈir	durmˈɛkr	durmˈir	durmˈir	drˈommiri	drommˈire	dˈɔɾmiɾi	dˈɔmmɨɾɨ	ɾwˈɔɾmiɾi	ɾˈɔɾmiɾi	doɾmˈiɾ	dormˈire	durmˈi	dormˈir	dromˈir	dormˈir	dwaːʀmy
SMALL_1									pˈelo												pˈarwʊs	pˈarvʊs																																				
SMALL_2																																	tjo																									
SMALL_3	ɲˈikŭ		menˈut														mik											mik													mik						minˈuʒu	nˈiku		nˈiku	nˈiku							
SMALL_4																											penˈiŋ													ʦnin				piɲ														
SMALL_5					ʧikotˈet			ʧikotˈet		ʧik		ʧɛk													ʧˈiːtu~ʧˈittu									ʧit	ʧit	ʧit	ʧit																		ʧek			
SMALL_6		pekˈeɲo		pətˈit		pətˈit	petˈit				pˈikul		ptju	pəti	pˈiʧul	pekˈeno		pˈikkolo	pˈikol~pˈiʧol	pitl			piʧʧˈin	piʧˈin	piʧˈiːtu	piʧˈɛn~piʧinˈi			piʧʧiɾˈillə~piʧʧəɾˈillə~piʧʧəɾˈellə~pəʧʧəɾˈillə~piʦʦəɾˈillə	piʧˈot~piʧˈuŋ	pətˈit	pˈiʧʧolo						pˈiːʧu~piːʧnˈiːŋ	pɨkˈenu			pˈiʧən	pˈiʧən		pˈiʧən	pittˈiku			piʧʧiɾiɖɖu			pekˈeɲo	piʧʧˈino	pˈikkulu		pˈikol	pˈikoe̯o	piti~pti
SMOKE (EXHAUST)_1	fˈumŭ	fˈumo	fum	fum	fum	fum	fum	fum		fum	fum	fom	fmˈiːre~fomˈiːre	fyme	fum	fˈume	dim	fˈumo	fum	fum	fˈuːmʊs	fˈuːmʊs	fˈymmu	fˈymmu	fˈyːmme	føm	fymm	fum	fˈummə	fym	fỹm	fˈummo	fœmɛ	fym	fym	fym	fym	fym	fˈumu	fom	fum	fim	fem	fem	fym	fˈummu~fˈumu	fˈumu	fˈumu	fˈumu	fˈumu	fˈumu		fˈumo	fˈumu	fuŋ	fum	fˈumo	fymiːʀ
SMOKE (EXHAUST)_2																																																				ˈumo						
SNAKE_1	ʃˈarpe		seɾp	seɾp	seɾp	seɾp	seɾp	seɾp	serpjˈant	serpˈɛjnt	serpˈɛnt	sarpˈɛjnt~serpˈɛjnt	sarpˈɛ~sarpˈɛ̃	sɛʁpɑ̃	sarpˈint	sˈɛɾpe	ʃˈɒrpe	sˈɛrpe	serpˈent~serp			sˈɛrpeːns	serpˈente			serpˈɛnt		ʃˈarpi	sˈɛrpə~sərpˈentə~sərpjˈentə	sɛɾp~seɾpˈɛnt	serpˈãnt	sˈɛrpe~serpˈɛnte	sɛʁpɛ̃	sɛrpˈɛŋt	sɛrp	sɛrp	sɛrp	sarpˈeːŋt	sɨɾpˈẽntɨ	sarpˈẽnt~serpˈẽnt	ʃˈarpe	sɛrp	ʦɛrp	sjarp	sɛrp~vˈɛrmə	sˈɛrpi			sˈɛɾpi	sjˈɛɾpi~siɾpjˈɛnti		seɾpjˈente	sˈɛrpe	sˈɛrpa			serpˈeŋte	vipeːʀ
SNAKE_2		kulˈebɾa																																													kolˈovriu~kolˈovra											
SNAKE_3																				bˈeka				bˈiʒa	bˈiʃʃa		bˈiza																												bˈisa	bˈisa		
SNAKE_4																					ˈaŋɡʷɪs																											skuɾsˈuni			ʃkussˈuni							
STAND_1																																						vesiŋpˈeː								abarrˈajiβˈej												
STAND_2	ʃˈedŭmprˈostu	tˈaɾdepjˈe	estˈaɾdepɛw	əstˈaðɾɛt	estˈaɾdɾet	əstˈaðɾɛt	astˈaðɾɛt	estˈaɾdepɛw	stworiŋpˈins	stˈɛːrinpˈeː	stˈarinpjˈe	stˈɛːrinpˈee	ˈetredɛpˈiː~ˈetredɛ̃pˈiː	ɛtʁdəbu~sətəniʁdəbu~ʁɛstedəbu	staːimpˈins	estˈaɾdepˈɛ	stɒ	stˈareinpjˈɛdi	ʃtˈɛrenpˈe	ʃtˈɛmpˈe	stˈaːrɛ	stˈaːrɛ	stˈaːiŋpˈeː	stˈaiŋpˈe	ʃtˈeimpˈe	stˈanpˈe	ʃtˈainpˈee	staw	stˈaalljˈertə~stˈaallˈertə	ˈɛstɾedɾˈe	estˈerãnpjˈeʦ~estˈersorpjˈeʦ	stˈaredrˈitto~ˈɛsseredrˈitto	ɛtdbu	stˈeɛnpˈe	stˈedrit	stˈedrit	stˈɛaŋpˈe	stɛŋpˈeː	iʃtˈaɾɐ̃j̃pˈɛ		astˈaɨnpiʧˈo̯are	ʃtar	ʃtar	ʃtar~ʃtˈarənpˈej~ʃtˈarsinpˈɛjs	ʃtar~ʃtˈarinpˈe		istˈareasarˈiʦʦa	stˈaɾiaddˈitta~stˈaɾiaɖɖɽˈitta	stˈaɾɨaɖɖɽˈitta	stˈaɾiaɡɾˈitta	stˈaɾiadˈitta	estˈaɾdepjˈe	stˈareinpjˈɛdi	ʃtˈarrˈittu	stˈariŋpˈie	stˈariŋpˈɛ~stˈariŋpjˈɛj~stˈariŋpˈie	stˈariŋpˈie	ɛsdʀɛse
STAR_1																																														stˈɛdda	istˈeɖɖa	stˈiɖɖa	stˈiɖɖa	ʃtˈiɖɖa	ʃtˈiɖɖa							
STAR_2													etˈajla	etwal																			etwɛl																									
STAR_3	stˈe̯ao	estɾˈeʎa	estɾˈeʎa	əstɾˈeʎə	estɾˈɛɫa	əstɾˈeʎə	estɾˈeʎɛ~stɾˈeʎɛ	astɾˈeɫa	stˈalla	stˈɛla	stˈɛla	strˈɛla			stˈɛle	estɾˈela	stæ	stˈella	ʃtˈejla	ʃtˈəjla	stˈeːɫɫa	stˈeːɫɫa	stˈela	stˈella	ʃtˈɛja	stˈɛla	ʃtˈɛla	stˈewə	stˈellə	estˈelo	estˈojlə	stˈella		stˈɛjla	stˈɛjla	stˈɛjla	stˈejla	stˈøla	iʃtɾˈelɐ	stˈɛə̯la	ste̯a	ʃtˈajlə	ʃtˈɛjlə	ʃtˈɛjlə	ʃtˈajlə							estɾˈeʎa	stˈella	ʃtˈella	stˈela	stˈela	stˈea	stwaːj
STONE_1																			sas	sas							sass													sas													sˈasso	sˈassu		sas		
STONE_2				rɔk			rɔk										ˈərpa				ɫˈapɪs	ɫˈapɪs						rˈɔpə																														
STONE_3														pjɛʁ																			pjɛʁ																									
STONE_4															klap																											krap	krap	krap	krap													
STONE_5	cˈe̯atrə	pjˈedɾa	pˈeðɾa	pˈeðɾə	pˈeðɾa	pˈeðɾə	pˈeðɾɛ	pˈeðɾa	pˈitra		prˈɛda	prˈeːda	pjˈɛro			pˈɛðɾa		pjˈɛtra					prˈiːa	prˈia	prˈɛja	prˈeda			prˈɛtə	pˈɛjɾo	pjˈerə	pjˈɛtra		pˈɛra	pˈera	pˈɛra	pˈɛra	prˈɛja	pˈɛðɾɐ		pjˈatrə					pˈerda~pˈedra	pˈerda	pˈɛʈɽa	pˈɛʈɽa	pjˈɛʈɽa	pˈɛʈɽa	pjˈeðɾa			pjˈɛra		pjˈɛra	piːʀ
STONE_6										ʤarˈɔwn																																																
SUN_1	sˈo̯are	sol	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sawl	soːl	sol	sɔwl	sɛlwˈa	sɔlɛj	sorˈɛli	sol	sˈore	sˈole	sorˈeje	surˈədl	soːɫ	soːɫ	suː	su	su	sul	sˈuu	sˈo̯ari	sˈolə	sulˈɛw	solˈɛʎ	sˈole	sɔle	sul	sul	sul	sul	sul	sɔɫ	sowl	sˈo̯are	sulˈeʎ	suʎˈeʎ	sulˈeʎ	sulˈaj	sˈɔli	sˈole	sˈuli	sˈuli	sˈuli	sˈuli	sol	sˈole	sˈole	sol	sol	sol	sɔlɛː
SWIM_1																	plivˈi											plivəjˈes																														
SWIM_2	anˈotŭ	nadˈaɾ	naðˈaɾ	nəðˈa	naðˈaɾ	nəðˈa	naðˈa	naðˈaɾ	notwˈor	nudˈɛːr	nudˈar	nudˈɛːr	naðˈiː	naʒe	nadˈaː	naðˈaɾ		nwotˈare	nodˈɛr	nudˈɛ	nˈaːrɛ~natˈaːrɛ	natˈaːrɛ	nøˈaː	ɲuˈa	nøˈɛ	nydˈa	nudˈa		natˈa	nedˈa	noˈeːr	nwotˈare	naʒe	nuˈe	nuˈe	nuˈe	nuˈe~nuatˈɛ	navˈɛ	nɐðˈaɾ	naviɡˈeə̯~nuviɡˈeə̯	aɨnotˈa	nudˈar	nudˈar	sənudˈar	nədˈar	nadˈaj	nadˈare	natˈaɾi	natˈaɾɨ	natˈaɾi	natˈaɾi	naðˈaɾ	notˈare	notˈa	noðˈar	noɡˈar~noðˈar	nuˈar	nɛʤe
SWIM_3																				ʒbimənˈɛ																																						
TAIL_1		rˈabo														rˈaβo																																				rˈaβo						
