	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
LOUSE_3		tæi	tæi	tɛtyː	tæi	tæi		tɨhkʲ	toj	toj	tɛi	tɑːkəm	tij		tihkːi		tɛc͡çːɘ	tihkiɛ		tej	tæi	tæi	tˑæi
LOUSE_4							tøɣtəm																
LOUSE_5																			pənzʲeːʔæ				
MAN_1				feːrfi												tipi							
MAN_2	ʨorɑ						ku~kɑ̆sɯ					χum							xɑsɑwɑ				
MAN_3													pørjeŋ~mɑrij										
MAN_4		meːs	mies		meːz	miɛs			muʒik	mort~muʒɯk	miːɛz										mɛzʲ	meːz	miːsʲˑ
MAN_5	ɑʎɑ							ɒːlmolma							ɔlmːaːj		ɔːlmɐ	ɔlma					
MAN_6				ɛmbɛr																			
MAN_7														ŋɑnɑʔsɑ									
MAN_8														kuədʲumu									
MAN_9																				piosmurt			
MAN_10																				vorɡoron			
MANY_1		pɑljut																					pˑɑllʲo
MANY_2																koʨːə				tros			
MANY_3	lɑmo	mitːu	moni		moni		ær	jeːnːe	unɑ	unɑ												mɤni	
MANY_4			useɑ	ʃok								sɑːw	ʃuko										
MANY_5													jɑtə̠r										
MANY_6														ŋuŋkəɡə									
MEAT_1				huːʃ				vuenːʧ			vʊzɑː						vuaʤʲːɘ						
MEAT_2	siveʎ												ʃə̠l							siʎ			
MEAT_3							ɲoɣɯ												ŋəmzɑ				
MEAT_4												ɲowəʎ											
MEAT_5		lihɑ	liɦɑ		lihɑ	lihɑ								ɕɑhɯ							lihɑ	lihɑ	lihɑ
MEAT_6									jɑj	jɑi			jør			uə̠ʨə							
MEAT_7																		peærkuʌ					
MOON_1								maːnː							maːnːʊ		maːnɐ						
MOON_2	kov	kuː	kuː		kuː	kuː	iki				kuː					iræ		askɛ	jirɨ			kuː	kˑuː
MOON_3									tɤliɕ	tɤlɯɕ			tə̠lze							toleʑ			
MOON_4														kiʧəðəː									
MOON_5												eːtpos											
MOON_6				hold																			
MOUNTAIN_1		mæki			mæki						mæɡ										mæɡi	mæʧi	mæki
MOUNTAIN_2	pɑndo																						
MOUNTAIN_3						vʊɑrɑ	pelæ		kerɤs	ʨoj			kurə̠k	bəru	vaːrːi	qɤː	vaːrʲːɘ	pɨɛrjɛ	xoːj	ɡureʑ			
MOUNTAIN_4			ʋuori				jŏɣ					ur~ɲoːr											
MOUNTAIN_5				hɛɟ																			
MOUNTAIN_6								paːhkʲ															
MOUTH_1								ɲaːlʲːm						ŋɑŋ	ɲaːlɛbmi		ɲalʲmʲːɘ	ɲæːlmiɛ	ɲɑʔ				
MOUTH_2		suː	suː	saːj	suː	suː	lul		ɤm	vom	suː	suːp~tuːs	umʃɑ			ɑːŋ				ɯm	sʊ	suː	sˑuː
MOUTH_3	kurɡo																						
NAME_1	ʎem	nimi	nimi	neːv	imi	nimi	nem	neːmː	ɲim	ɲim	niˀm	nɑm	lym	ɲim	nɑmːɑ	ɲim	nəmːɐ	numːɛ	ɲumʔ	ɲim	nimi	nimi	nimi
NEAR_1																		kiɛʦkiɛs					
NEAR_2																			xɑxəjɑdɑ				
NEAR_3			læɦelːæ																		læhɛlinɛ		
NEAR_4		læhetɑl																					læhikˑsˑel
NEAR_5											lɛˀʒɡɨli												
NEAR_6	mɑlɑso																					juːrɤz	
NEAR_7									mɑtɯn	mɑtɯn										mɑtɯn			
NEAR_8		liki			liɡ̊i		wæɳ	alʲːt				wɑːtʲi~ʎɑpɑt										liʧi	
NEAR_9				køzɛl										kɑdʲɑ		ʧɑʧæ							
NEAR_10													liʃne									tyven	
NEAR_11																	ɐldːləs						
NEAR_12														noɡɑʔʎuky									
NECK_1				ɲɒk															jik				
NECK_2	kirʲɡɑ	kɑel	kɑwlɑ		kɑɡ̊lɑ	kɑklɑ	sæwəl~tur		ɡoʎɑ	ɕilɯ~ɡoʎɑ	kɑˀɡːɨl		ʃyj			soːʎ				ʨɯrtɯ	kɑɡl	kɑɡl	kˑɑːl
NECK_3								ʧaːpex				sip			ʧe̯æpeh		ʧɛapːɒt	ʧeæpuhkɛ					
NECK_4														bɑkəðə									
NEW_1							jələw					jiʎpi							jeːdæj				
NEW_2	od	uːs	uːsi	uːj	uːz	uːsi		oːdː	viʎ	vɯʎ	uːʒ		u		ɔðɑs		oːðɐs	urːɛ		vɯʎ	ʊzʲ	uːsi	
NEW_3														meɲdʲɑdʲe									
NEW_4																ɕentə							
NEW_5																							vɑhʦɤnɤ
NIGHT_1	ve	øː	yø̯	eːj	øː	yœ	əj	ɨjː	oj	voj		eːt	jyt	hiː	icːɑ	pi	inːɐ	jɨjːɛ	pʲi	uj	œ	yː	yː
NOSE_1		ninɑ	nenæ	orː	nenæ	nɛnæ	ɲŏl	ɲunʲː	nɯr	nɯr	nɑnɑː	ɲol	ner		ɲʊnːi		ɲuːnʲːɘ	ɲʉɛniɛ		nɯr	nɛnɑ	nenæ	nɤnɑ
NOSE_2														ŋyŋkə									
NOSE_3	sudo															puʨə							
NOSE_4																			pɨjɑ				
NOT_1	ɑ	ei	ej	nɛm	ei	ɛi	ənt	e	ɑbu~ɲe	oz	æˀb	ɑt	oɣə̠ʃ	ɲisɯ	ij	ɑsə	iʝɐ	ij		uz	ɛi	ei	ei
OLD_1												mɑtəm		mɑnuədʲəː									
OLD_2																meːntæʎ							
OLD_3	kezerʲeɲ																						
OLD_4													toʃto										
OLD_5	sirʲe						pɯrəs	puerʲesʲ~vuːras	pɤriɕ	pɤrɯɕ					pɔ̯ɑris		puarʲɛs	poæriɛs~βuʌrɛs		pereɕ			
OLD_6		vɑnɑ			vɑnhɑ	vɑnhɑ			vɑʒ	vɑʒ	vɑnɑː		ʃoŋɣo				vuamʲɛs			vuʒ	vɑnh	vɑnɑ	vɑnɑ
OLD_7				ørɛɡ~reːɡi										bəjkuɑ					ɲeːwxɨ				
OLD_8			ʋɑnxɑ				əs					jis											
ONE_1														ŋuʔəiʔ					ŋoːbʔ				
ONE_2		ykːs	yksi	ɛɟː	yks	yksi		eːxːt	ɤtʲik	ɤtʲik	ikʃ	ɑkʷɑ	ikte		ɔktɑ	okːər	əxtːɐ	aktɛ		odiɡ	ʏksʲ		yʦʲ
ONE_3																						yhs	
ONE_4							əjəl																
ONE_5	vejke																						
PATH OR ROAD_1	ki							keajːn					korno		kæjdnʊ								
PATH OR ROAD_2														sərəː					sʲeːxærɨ	ɕures			
PATH OR ROAD_3		teː	tie	uːt	teː	tiɛ	ɭœk		tuj	tuj		ʎoːχ		ŋutɑ		uə̠tːə					tɛ	teː	tˑiː
PATH OR ROAD_4																		juʌnɛ					
PERSON_1											riʃtiːŋɡ										ristit		
PERSON_2			heŋkilø		henki																		
PERSON_3		inimene	içminen		inmiːn	ixmini																inimin	inemine
PERSON_4					elˑæːjæ								jeŋ										
PERSON_5				sɛmeːj								χum	ɑjðeme			qum				ɑdʲɑmi			
PERSON_6									mort	mort									ɲeːnæʦʲ	murt			
PERSON_7	lomɑɲ							olma							ɔlmːɔʃ		oːumɐʒ	almɛʧɛ					
PERSON_8				ɛmbɛr																		enʧi	
PERSON_9		isik																					
PERSON_10							kɑ̆sɯ																
PERSON_11												eːləmχoːlɑs											
PERSON_12														ŋɑnɑʔsɑ									
RAIN_1				ɛʃøː				aːbʲːr				rɑkʷ	jyr		ɑrɛvi		ɐbʲrʲːɘ	ɛbriɛ					
RAIN_2			sɑde		sɑe				zer	zer	sɑˀd			soruɑ		sorənʧæ			sɑrʲoː	zor			
RAIN_3							ɭɑ̆wətʲ																
RAIN_4		vihm			vihmɑ	vixmɑ					viːˀmə										vixm	vihm	vihm
RAIN_5	piʑems																						
RAIN_6		sɑtɑtɑ																					
RED_1		punɑne	punɑinen		punˑɑin						punːi											punɑ~kɑuniz	
RED_2				piroʃ~vørøʃ					ɡɤrd	ɡɤrd										ɡord			verːev
RED_3												neːrp				ɲɑːrqə			ɲɑrjɑnɑ				
RED_4							wertə																
RED_5								ruːpːse									ruəpsːɐd	røːpsɛs					
RED_6															rʊ̯ɔksɑh								
RED_7						rʊskiɛ							joʃkɑr								rʊskɛd		
RED_8												wiɣər											
RED_9	jɑkstʲerʲe																						
RED_10														dʲɑbɑʔkuo									
ROOT_1	jur	juːr	juːri		juːri	juːri	ler				juːrʲ								wɑnoː		jʊrʲ	juːri	juːrʲ
ROOT_2	korʲon			ɟøkeːr								tɑːr											
ROOT_3															rʊ̯ɔhtɑs			ruʌhʦɛ					
ROOT_4														bəntu		konʧə							
ROOT_5								vuenʲtesʲ	vuʒ	vuʒ			βoʒ				vuɛdʲːɛs			vɯʒɯ			
ROOT_6	undoks																						
ROPE_1							irkæn							bɯnɯ									
ROPE_2		køis	køysi	køteːl	køyz				ɡez	ɡez		kʷɑːliɣ	kerem							ɡozɯ		ʧøysi	kˑøyʦʲˑ
ROPE_3																						trosːi	
ROPE_4							ʧoɳʧəɣ									ʧeːmʧə							
ROPE_5	piks																						
ROPE_6								nurʲː															
ROUND_1														lɑlujkuə									
ROUND_2														mɑndɑjku									
ROUND_3					ymb̥ærikːoi̯																		ymærikˑ
ROUND_4		ymːɑrkune																				ymːerkɤin	
ROUND_5											imːɨrɡoutlimi												
ROUND_6													tə̠rtə̠ʃ				ʝoːrbɐs						
ROUND_7													ʧumə̠rɑʃ										
ROUND_8								jorʲːpesʲ							jɔrbpɑs			jurpɛ					
ROUND_9													jə̠rɣeʃke										
ROUND_10									ɡɤɡrɤsɑ	ɡɤɡrɤs										kotɯres~pitɯres			
ROUND_11	kruɡlovoj																						
ROUND_12	keverʲ																				kɛxkɛr		
ROUND_13				kɛrɛk			pøŋɭək~kørək																
ROUND_14			pyøreæ			pyœriɛ										pyrəʎ~koʎɑʎ							
ROUND_15					pøːræhæin																		
ROUND_16												mɑrɑwi											
ROUND_17																			sʲurtʲɑw				
ROUND_18				ɡømbøjyː																			
SALT_1	sɑl	soːl	suolɑ	ʃoː	soːlɑ	sʊɔlɑ	sɑ̆lnə	suːlʲː	sov	sov	suːoʎ	solwɑl		sɯr	saːlti	ɕɑːq	salʲtʲːɘ	sæːlhtiɛ	seːrʔ	sɯlɑl	sɔl	soːl	sˑuːl
SALT_2													ʃiɲʧɑl										
SAND_1			hie̯kːɑ																				
SAND_2				homok																			
SAND_3	pesok								pesɤk														
SAND_4								vuːntas							saːtːʊ		vuədːɐs	sæːtːiɛ					
SAND_5							sɑ̆ŋkɯ						oʃmɑ										
SAND_6		liːv			liːvɑ					lɯɑ	jɨuɡə	seːj~χis		dʲuː		koːrɑ			təb	luo	lɛtɛ	liːv	liːv
SAY_1									viɕtɑvnɯ	viɕtɑvnɯ													
SAY_2																						jutːɤˑmɑ	ytˑlemæ
SAY_3												lɑːwi	ojlem										
SAY_4	merʲems			mond									mɑnɑm	munsɑ					mɑnzʲ				
SAY_5							ɑt~tŏɭəɣ																
SAY_6															tɑcːɑh								
SAY_7			sɑnoɑ		sɑnˑoːɑ	sɑnʊɔ			ʃunɯ	ʃunɯ										ʃuɯnɯ~verɑnɯ	sɑnʊdɑ		
SAY_8		ytːeltɑ									kiːtə					kɤt							
SAY_9					verkːɑː			ʦiel̥ʲːke									ʦɛalʲc͡çːɛd						
SAY_10	jovtɑms																						
SAY_11																		jiɛhtɛdh					
SEE_1																	vuɛinʲːɛd	βʉɛjnɛdh					
SEE_2	ɲejems															mɑnʧə							
SEE_3																			mɑɲijeːsʲ				
SEE_4							wu	ujːne				wɑːɣ	uʒɑm										
SEE_5									ɑʥːɯnɯ	ɑʥːɯnɯ										ɑʥːɯnɯ		næʧemæ	nækemæ
SEE_6		næhɑ			næhːæ	næhæ																	
SEE_7			næçdæ	laːt							næːdə			ŋəðyɕɑ							næxtɑ		
SEE_8									viʥɤtnɯ														
SEE_9															ɔ̯ɑidniːh								
SEE_10														ɕejmɯʔsɯ									
SEED_1			jyʋæ																			jyvæ	
SEED_2												uːrlɑχ											
SEED_3									kɤʥɯs	kɤidɯs										kidɯs			
SEED_4				mɒɡ												mumːol							
SEED_5											siːɛmɡɨz								sæwkoː				
SEED_6		seːme	siemen		seːmen	siɛmɛn	sem	siem					tom		siɛpmɑn		siəmɐ				sɛmnɛd	seːmen	sˑeːmeʔ
SEED_7	vidʲme																						
SEED_8									tuɕ	tuɕ										tɯɕ			
SEED_9							lænsem						nøʃmø										
SEW_1							jɑnt~jɯn					juːnti											
SEW_2		ɤmːeltɑ	omːelːɑ		omːelːɑ	ɔmːɛlːɑ																ɤmːɤlːɑ	
SEW_3											umblə										ɔmbɛltɑ		umplɤmɑ
SEW_4													urɣem										
SEW_5				vɒrː				kuarːe	vurnɯ	vurnɯ										vurɯnɯ			
SEW_6															kɔ̯ɑrːʊh		kuarːɒd	koɒrudh					
SEW_7	stɑms													soʧədʲɑ		ɕyːtːə			sædəsʲ				
SEW_8														sonsɯdʲi									
SHARP_1	pʃtʲi							pasʲːtlesʲ							pɑstilih		pɐsʲtʲːɛl	pɛstɛlɛs					
SHARP_2				eːlɛʃ					leʨɯt	leʨɯd~joɕ										leʨɯt			
SHARP_3				hɛɟɛʃ																			
SHARP_4					suiɡ̊u						vɑˀimi												
SHARP_5	kerʲi	terɑv	teræʋæ		terˑæːvæ	tɛrævæ						peːlpɑ	pysø								tɛrɑv	terævʲ	tˑerːæv
SHARP_6																ɑːŋtəʎ							
SHARP_7														ɲomsɑjkuə									
SHARP_8														homɯntɯə									
SHORT_1															ɔ̯ɑnehɑʃ			oænɛhks					
SHORT_2		lyhikːe	lyɦyt	røvid	lyhyd̥	lyhyt															lʏhʏd	lyhyd̥	
SHORT_3																							lyhkˑene
SHORT_4							wæɳ				liːti	wɑːtʲi											
SHORT_5	nurʲkɑ																						
SHORT_6													kyʧə̠k	kəːʎyky									
SHORT_7									ʤeɲɯt	ʤeɲɯd						qɑːmə	vuanʲic͡ç		xæmʔ				
SHORT_8																				vɑkʨi			
SHORT_9							ɲɑɣəlt	ɒːnʲxesʲ															
SHORT_10					mɑd̥ɑlɑin																		
SIT_1	ɑʃtʲemsozɑdo																						
SIT_2																	iʃtːɐdɔːrːɒd						
SIT_3		istutɑ	istuɑ		istuɑ	istʊɔ		ɨʃːte			istə					ɑːmti					iʃtːɑ	isːumɑ	isˑtˑmɑ
SIT_4				yl			ɑməs					uːnli											
SIT_5														ŋomtyɕɑ					ŋɑmdʲoːsʲ				
SIT_6													ʃiɲʧem										
SIT_7									pukɑvnɯ	pukɑvnɯ										pukɯnɯ			
SIT_8															ʧɔhkːaːh								
SIT_9																		ʧahkaʃidh					
SKIN_1			iɦo		iho~hibjæ																	iho	iho
SKIN_2	kiɕke								kuʨik							qopə							
SKIN_3													koβɑʃte										
SKIN_4																		ɲalʧa	ŋɑjɑ				
SKIN_5	kedʲ			bøːr	teːlɑ		sŏɣ	tuːʎː		ku		sow		kuhuo						ku			
SKIN_6		nɑhk									noːɡə				lijki								nɑhkˑ
SKIN_7																	lɛʃʲc͡çːɘ						
SKY_1							torəm					toːrəm											
SKY_2		tɑevɑs	tɑiʋɑs		tɑivɑz	tɑivɑs					toːvɑz	kors	kɑβɑ								tɑivɑz	tɑivɤz	tˑɑivɑsˑ
SKY_3														ŋuə		nom			numʔ				
SKY_4									jenɤʒ	jeneʒ													
SKY_5				eːɡ				alʲːm							ɑlɛbmi		ɐlʲmʲːɘ	ɛlmiɛ		in			
SKY_6	meɲeʎ																						
SLEEP_1									uʑnɯ	uʑnɯ										iʑɯnɯ			
SLEEP_2				ɒlsik			ɑ̆lɑ																
SLEEP_3															ɔ̯ɑðːih								
SLEEP_4																		oærɛdh					
SLEEP_5								vuedʲːe									vuɐðʲːɛd						
SLEEP_6		mɑkɑtɑ	nukːuɑ		nukːuɑ~mɑmːɑd̥ɑ	mʊɑtɑ					mɑˀɡːə										mɑɡɑtɑ	mɑkːɑmɑ	mɑkɑmɑ
SLEEP_7													mɑlem										
SLEEP_8	udoms															qonti							
SLEEP_9														kunsuɑsɑ					xoːɲoːsʲ				
SLEEP_10												χoji											
SMALL_1													tə̠ɣə̠ðe										
SMALL_2																		smɑːβɛ					
SMALL_3										posɲɯd													
SMALL_4							æj	udʦʲ	uʨɤt	iʨɤt		ɑj	izi		ʊhʦːi~ʊnːi		uʦʲːɘ	unːɛ					
SMALL_5			pieni		peːn	piɛni	økəm					mɑːɲ							ɲudʲɑ		pɛnʲ	peːn	
SMALL_6	viʃkɑ	væikːe		kiʃ							piʃki			ɕeəlɑku		kɯpɑ				piʨi			væikˑu
SMALL_7														hiɲiə									
SMOKE_1							pŏrkɯ									purqə							
SMOKE_2	kɑʧɑmo											posim											
SMOKE_3		suiʦ	sɑʋu		sɑvːu	sɑvʊ		suːvː	ʧɯn	ʧɯn	soˀv				sʊ̯ɔvːɑ		suəvːɐ	suʌβɛ		ʧɯn	sɑvʊ	sɑvːu	sˑɑvː
SMOKE_4													ʃikʃ	dʲɑkɑɡə									
SMOKE_5																			jɑkæ				
SNAKE_1			kæːrme			kiærmis												kɨɛrmɛʃɛ					
SNAKE_2															ke̯ærhpmɑʃ								
SNAKE_3								kuːvʲːt					kiʃke				kuvʲdʲːɘ						
SNAKE_4	jozne	usː									uːʃkɑ												
SNAKE_5					mɑd̥o							ɲoːliɣ									mɑdɔ	mɑto	
SNAKE_6	kuj			kiːɟoː						kɯj						ɕyː				kɯj			ʦusʲː~sˑiuk
SNAKE_7									zmej														
SNAKE_8					mɑːhiːn																		
SNAKE_9							møŋkæm																
STAND_1									sulɑvnɯ	sulɑvnɯ										sɯlɯnɯ			
STAND_2															ʧʊ̯ɔʤːʊh		ʧuɐʤːɒd	ʧoɒʧːudh					
STAND_3		seistɑ	sejstæ		seisːæ	sɛisʊɔ		ʧuenːʧe													sɛiʃtɑ	seisomɑ	sˑɑisˑmɑ
STAND_4													ʃoɣem										
STAND_5							lɑʎ				piːˀlə	ʎuːʎi											
STAND_6																nɯŋki			nusʲ				
STAND_7														nənsɯdʲi									
STAND_8	ɑʃtʲemsɕtʲɑdo																						
STAR_1				ʧilːɒɡ								sow											
STAR_2																			numɡɨ				
STAR_3	tʲeʃtʲe	tæht	tæçti		tæhti	tæxti		taːsʲːt			tɛːɟ				naːsti		tasʲnʲːɘ	tɑːsta			tæxtɑz	tæhti	tˑæhtʲˑ
STAR_4							kɔs		kɤʥɯv	koʥuv										kiʑiʎi			
STAR_5													ʃyðə̠r										
STAR_6																qɯɕəŋqɑ							
STAR_7														hotədʲiə									
STONE_1								kiedʲːk							ke̯æðɛki		c͡çɛadʲɟ͡ʝːɘ	kiɛrkiɛ					
STONE_2	cæv	kivi	kiʋi	køː	kivi	kivi	køχ				kiv		ky			pyː			pæ		kivi	ʧivi	kˑivi
STONE_3									iz	iz										iz			
STONE_4												ɑːχwtɑs											
STONE_5														huɑlə									
SUCK_1									ɲimɑvnɯ	ɲoɲɑvnɯ										nonɯnɯ			
SUCK_2		imetɑ	imeæ		imˑiːæ		em	ɲumːe								ɲim						imemæ	imemæ
SUCK_3				sopik~siːv								sipɣi	ʃupʃɑm										
SUCK_4	potʲɑms																						
SUN_1		pæikːe			pæivyd̥	pæivæ		piejːv			pæːvɑ				pæjvːaːʃ		pɛivʲːɘ				pæivæinɛ	pæivʲ	pˑæiv
SUN_2												χoːtɑl	keʧe										
SUN_3	ʧi													kou		ʨeːlə		piɛjːiɛ					
SUN_4							syŋk		ʃondi	ʃondi										ʃundɯ			
SUN_5				nɒp																			
SUN_6																			xɑjeːrdʔ				
SUN_7			ɑwriŋko																				
SWIM_1														hoðɯrsɯ									
SWIM_2																			ŋoːxoːləsʲ				
SWIM_3											vʊiɡə				vʊ̯ɔcːɑh		vuəʝːɐd						
SWIM_4								vuːjːe										βuʌjɛdh					
SWIM_5	ujems	ujutɑ	uidɑ		ujˑuːɑ	ʊijɑ	otʲ		ujɑvnɯ	ujɑvnɯ		uji	ijɑm			uː				ujɑnɯ	ʊjʊdɑ	ujumɑ	ujomɑ
SWIM_6				uːsik																			
SWIM_7							ɲorəɣ																
SWIM_8										vɑrtʲʨɯnɯ													
TAIL_1			hæntæ		hænd̥æ	hæntæ															hænd		hɑnt
TAIL_2		sɑpɑ						siejːp			tɑbɑːr			təjbu	sæjpi	tɑlʨu	sɛibʲːɘ	siɛjpiɛ				sɑpɑ	
TAIL_3							ləɣ					leːɣ											
TAIL_4	pulo								bɤʒ	bɤʒ			poʧ			meʨɑ				bɯʒ			
TAIL_5				fɒrok																			
TAKE_1			otːɑː		otːɑː	ɔtːʊɑ	wə					wiɣ				iː			meːsʲ		ɔtːɑ		
TAKE_2									boɕtnɯ	boɕtnɯ										bɑɕtɯnɯ			
TAKE_3		vɤtːɑ		vɛs~foɡ				vaːlʲːte			vɨtːə				vaːltih		valʲdʲːɛd	βæːltɛdh				vɤtːɤmɑ	vɤtˑmɑ
TAKE_4	sɑjems																						
TAKE_5													nɑlɑm										
TAKE_6														ŋohyləsɑ									
THAT_1	tonɑ~ɕe	toː~seː	tuo	ɒz	toː		tom	tudː~ʃto	sijɑ	tɯ~sijɤ	sɛ	tɑ	tu~sɑðe	tɑːniə~təti~tɑkəː	tɑh	toː	tətɐ	tuhtɛ	tʲikɨ	so		to~seː	tˑuː
THEY_1																tɤpət			pɨdoːʔ				
THEY_2		nemɑt									nɛ		nuno									næmæ	nimæʔ
THEY_3								sɨjː	nijɑ	nɑjɤ					sij								
THEY_4	siɲ											tɑːn		sɯtɯŋ			siʝɐ			soːs			
THEY_5			he		høː	hyœ															hœ		
THEY_6				øːk			jəɣ																
THICK_1	eʧke						eɳəki					osəŋ			ɑsːaːj					zɤk			
THICK_2		pɑks	pɑksu		pɑksu	pɑksʊ																pɑksu	pˑɑkˑsˑ
THICK_3							kø̆l	keːsː	kɯz	kɯz			kyʒɣø				kəsːɐd	kɨsːɛ				kruːtoi	
THICK_4				vɒʃtɒɡ																			
THICK_5																ɲɑŋtu			ɲɑŋoːtɑ				
THICK_6											jɑˀmdi											jæmiæ	
THICK_7																		jasːijɛs					
THIN_1									vɤsɲit	vesɲɯd													
THIN_2				veːkoɲ									βiʧkə̠ʒ							vekʨi			
THIN_3								sieŋʲkesʲ															
THIN_4														dʲobtəɡəː		ʨoːptə							
THIN_5																	ɐːzʲːtʲɛmʲɘ						
THIN_6																			jɑbtɑ				
THIN_7															ɑsehɑʃ			jisːɛhʦ					
THIN_8		ɤhukːene	oɦut		hoikːɑ~heːno	hɔikːɑ															hɔik	hoik	ohukˑɤnɤ
THIN_9							ætəm					oɕːɑ		ɲeu									
THIN_10							woɣəʎ																
THIN_11	ʧovɑ										vʊiti												
THIN_12																						nɤdrɑ	
THIN_13																						lɑih	
THINK_1																		ʉsːjɛdidh					
THINK_2																			jiʔʲɑdærʦʲ				
THINK_3							noməɣsətə																
THINK_4																	ʝuːrdʧɛd						
THINK_5											mɨtlə												mɤtˑlɤmɑ
THINK_6			ɑjɑtelːɑ																				
THINK_7																				mɑlpɑnɯ	mɛlɛtɑdɑ		
THINK_8		mɤeltɑ			meinɑd̥ɑ							nomsi											
THINK_9								jurʲːte															
THINK_10				ɡondol																			
THINK_11									dumɑjtnɯ	dumɑjtnɯ													
THINK_12														sɯɲəruədʲi		tenirpi							
THINK_13	dumɑms												ʃonem									duːmɑmɑ	
THINK_14	ɑrʲɕems																						
THINK_15										mɤvnɑvnɯ													
THINK_16															jʊrdtɑʃih								
THIS_1	tʲe	seː	tæmæ		tæmæ	tæmæ	tim	tadː	etɑ	tɑ~etɑjɤ	tɑ	ti	tə̠	əmə	taːh	tɑm	tatɐ		tʲikɨ	tɑ	nɛʦɛ	seː~to	sˑeo
THOU_1	ton	sɑ	sinæ	tɛ	siæ	siɛ	nø̆ŋ	toːnː	te	te	sinɑː	nɑŋ	tə̠j	tənə	tɔn	tɑn	tonɐ	tatnɛ		ton	sinæ	siæ	sˑɑk
THOU_2																			pɨdər				
THREE_1														nɑɡyr		nɑːkur			ɲɑxɑrʔ				
THREE_2	kolmo	kolm	kolme		kolmed̥	kɔlmɛ	koləm	koːlːm	kujim	kujim	kuolm	χuːrəm	kum		kɔlɔbmɑ		koumːɐ	kulmɛ		kuiɲ	kɔʊmɛ	kɤlmi	kˑolm
THREE_3				haːrom																			
THROW_1									ʃupkɑvnɯ~ʨɑpkɑvnɯ														
THROW_2										ʨɤvtnɯ													
THROW_3																				serpɑʎːɑnɯ			
THROW_4	jortoms																						
THROW_5														sətəməsɑ									
THROW_6										kojnɯ										kujɑnɯ			
THROW_7	kɑjɑms																						
THROW_8														bɑjbudʲɑ									
THROW_9				dob			ʎæk~tɑ̆ɣɑ				ɛitə	reːpi				ʨɑʧːə			moːsʲ				
THROW_10								ʧaʦʲːke													tɑʦtæ		
THROW_11		visɑtːɑ				visɑtɑ					viskə		kə̠ʃkem										visˑkˑɑmɑ
THROW_12		heitːɑ	heitːæː	hɒjiːt	heitːæː																	heitːemæ	hiːtˑmæ
THROW_13																						porotːɤmɑ~virɑutːɤmɑ	
THROW_14													ʃuem										
THROW_15															sʊhpːeh								
TONGUE_1								ɲuxʧemʲ							ɲʊ̯ɔvʧːɑ		ɲuxʧːɐm	ɲuʌkʧɛmɛ					
TONGUE_2				ɲɛlv			ɲæləm					ɲeːlm	jə̠lme						ɲɑmʲu				
TONGUE_3	keʎ	keːl	kie̯li		keːli	kiɛli			kɯv	kɯv	kɛːʎ			ɕiədʲə		ɕeː				kɯl	kɛlʲ	ʧeːli	kˑiːlʲ
TOOTH_1	pej			foɡ			pøŋk	paːnʲː	piɲ	piɲ		puŋk	pyj	ʧimi	paːtni	timə	paːnʲːɘ	pæːniɛ	tʲibʲɑ	piɲ		piː	
TOOTH_2		hɑmːɑs	hɑmːɑs		hɑmːɑz	hɑmːɑs					ɑːmbɑz										hɑmbɑz	ɑmːɤz	hɑmːɑsˑ
TREE_1													puʃeŋɡe							pispu			
TREE_2	ʧuvto																						
TREE_3							juɣ					jiw											
TREE_4		puː	puː	fɒ	puː	puː		muːrː	pu	pu	puː				mʊ̯ɔrːɑ	poː	muərːɐ	muʌrɛ	pʲɑ		pʊ	puː	pˑuː
TREE_5														huɑː									
TWO_1	kɑvto	kɑks	kɑksi	kɛtːøː	kɑks	kɑksi		kuːht	kɯk	kɯk	kɑkʃ	kitiɣ	kok	ɕiti	kʊ̯ɔkte	ɕitə	kuəxʲtʲːɘ	køːktɛ	sʲidʲɑ	kɯk	kɑksʲ	kɑhs	kˑɑʦʲ
TWO_2							kætkən																
VOMIT_1		okːsentɑtɑ	oksentɑː		oksend̥ɑisːɑ								ukʃiɲʧɑm										
VOMIT_2	uksnoms																						
VOMIT_3										vosnɯ~ɡorʥɯnɯ													
VOMIT_4								vukʲːse															
VOMIT_5												ɑːjtɑχti				tøːtə							
VOMIT_6													βɑkem							ɤskɯnɯ			
VOMIT_7									ɤsɤtnɯ													ɤhsɤtːɤmɑ	osːɤntɑmɑ
VOMIT_8							ɑɣət																
VOMIT_9				haːɲ																			
WALK_1																				wɑmɯʃtɯnɯ			
WALK_2																						jɑlɡɤtːɤːmɑ	
WALK_3									vetlɤnɯ	vetlɯnɯ										vetlɯnɯ			
WALK_4								vaːnʲːʦe							vaːʣːih		vaʣʲːɛd	βæːʦːɛdh					
WALK_5				jaːr			jəlil					jɑli~joːmi											
WALK_6	jɑkɑms																						
WALK_7													koʃtɑm										kˑɤntʲmɑ
WALK_8		kæiɑ	kæʋelːæ		kævelːæ	kævɛlːæ										qyəl					kævʊdɑ		
WALK_9				ɟɒloɡol																			
WALK_10														dʲoðyrɕɑ									
WARM_1								pɒːhk														løyhkæ	
