	Cahuilla	Central Tarahumara	Chemehuevi	Classical Nahuatl	Comanche	Cupeño	El Nayar Cora	Eudeve	Highland Puebla Nahuatl	Hopi	Huarijío	Huichol	Kawaiisu	Luiseño	Mayo	Mono	Northern Paiute	Northern Tepehuan	Panamint	Pima Bajo	Pipil	Pochutec	Serrano	Shoshoni	Southeastern Tepehuan	Southern Paiute	Teguima	Tetelcingo Nahuatl	Tohono O'odham	Tongva	Tubar	Tübatulabal	Ute	Yaqui
HEAR_5		ake		kaki					kaki		kepu									kaː	ɡak	keki			kəː		kai̯̯	kakiː	kaː					
HEART_1								hibes												hur̥adi														hiapsi
HEART_2																				iːbdaɡ							hidăɡu̯a		iːbdaɡ					
HEART_3			pijɨ		pihi								pɨhjɨpi			piwɨ	piwɨ		pihwɨ					pihjɨn		pijɨ								
HEART_4																																	muku̯avi	
HEART_5				joːloːt͡ɬ					joolo			ijari						jure			jul~julo				jur			juloht͡ɬi						
HEART_6	sunil	sula				ʂuun					sulu			ʂunla	suːla															ʂuːn		ʃuːnal		
HEART_7										ɨnaŋwɨ																					aramalir~avamalir			
HEART_8																							huːn											
HEART_9							ʃai̯̯hnʲuʔukari																											
HEAVY_1						wimɨ								wimai̯̯																				
HEAVY_2																				svɨːt														
HEAVY_3																													swɨːʧ					
HEAVY_4												hete									hetek													
HEAVY_5				etik					etiːk													eti						jetik						
HEAVY_6																nɨʔnɨkːwɨ	nɨnːɨkʷi~nɨnːɨkːwi																	
HEAVY_7	pelema	beteame	pɨtːɨja		puhtu		tyihetʲe	beten		pɨtɨ	pehti		pitaʔa		betːe			vɨːtɨ	pɨtːi				pɨcɨʔ	pɨtːɨ	bɨt	pɨtːiʔanteɨ̯̯	vetːĕa			potoː		pɨlɨʔ~ipɨlɨʔ	pɨtːijatːɨ	beteʔa
HORN (ANATOMY)_1				kʷaːkʷawit͡ɬ										ʔaaw							kʷakʷau̯̯													
HORN (ANATOMY)_2																					kʷakaʧo		ʔaːʔ						aʔaɡ	ʔaːʔan				
HORN (ANATOMY)_3									kʷetaʃa																									
HORN (ANATOMY)_4								husiɡwa																										
HORN (ANATOMY)_5																															hamoat			
HORN (ANATOMY)_6			aːpːɨ										aːpɨ					aɡa		aːɡ													aːpːɨ	
HORN (ANATOMY)_7	awal	awa			aː	awʔa	awah			aːla	awa	awate			aːwam	awa	aː		awa					aːn	aaʔ	aæ						aːwat		aːwa
HOT_1					ɨrɨʔi																									oroːʔ				
HOT_2									totoktik																									
HOT_3													taraʔwidɨ																					
HOT_4		ratali																					ɨcɨ	ɨtɨi̯̯										
HOT_5										mɨki																								
HOT_6	ʃiwma																								ʧoi̯̯ɲ									
HOT_7						atiŋvɨ												toni													tono			
HOT_8				toːtoniːa			pɨsti~pɨhʧɨraʔa													ston	tutunik					tatuʔi	urudeni	totunkiː	stoni			ɨʔɨdɨːʔ	tatiʔi	
HOT_9			kutːu					suka			tahta	kuka		ʂaqi	sukːa	ɨtɨʔɨ	ɨtɨtːɨ		itɨʔi													ɨːdɨːʔɨt		tata
I_1		nehe̠							neh												nɑhɑ							nɑhɑ						
I_2	ne		nɯː	neʔwɑːt͡ɬ~neʔ	nɯʔ	nəʔ	i̠neː~neː	neː		nɯʔ	ne̠ː	neː	nɯʔɯ	noː	i̠nɑpo	nɯ	nɯ	ɑːni	nɯː~nɯ	ɑni			nɯʔ	nɯ		nɯʔ	ne		aːɲi~aːɲiʔi	noː~noːmɑʔ	ine̠~ene̠	nɯː	nɯʔ	ne~inepo
I_3																						nen												
KILL_1			pakːa		pekːa								paka			paʦːa	paʦːa~paʦːa		pakːa					pekːa		pakːa							pakai̯̯	
KILL_2	mekan	meʔa~miʔli		miktia		mɨq			miktiːa		meʔa~meʔri			moknu	meʔak					mɨʔa	miktia	mokti	mɨmɨkin~mɨqan					miːktia	muʔa	mukaa		mɨʔɨɡ~ɨmɨʔɨk		meʔa
KILL_3								mean		niina		mi̯e						mumu							mu̯aʔ		mea				ma			
KILL_4							heʔika																											
KILL_5																															wa			
KNEE_1		ʧokobala									ʦohkopo																savopo							
KNEE_2				t͡ɬankʷaːi̯̯t͡ɬ					taːnkʷaːi̯̯							tonnopoto					tankʷak							t͡ɬankʷate		tonɡun				
KNEE_3	tamily		taŋa		tanːapːɨh	tami	tunu	tonot		tamə		tunu	tanavi		tonːom			tonːa	taŋːapːɨh	toːn			tamoːʦ	tankapːɨh		taŋa			toːn		tonor	toŋoːl	taapɨ	tonom
KNEE_4														qaxmai̯̯																				
KNEE_5																	miawoː								ol̥ia									
KNEE_6												watu																						
KNOW (SOMETHING)_1						hiwʧu									huʔunei̯ja												æhto~hitːada			hjoːn				huʔunea
KNOW (SOMETHING)_2					su̯apetːai̯̯~sumpanaʔitɨ														sumpanai̯̯					sumpaːtu~sumpanai̯̯										
KNOW (SOMETHING)_3								dedecan																			nanecøra							
KNOW (SOMETHING)_4			putːucuka										pucɨ				pupːitakːwatu									pucucukʷa							pucucukʷa	
KNOW (SOMETHING)_5																sutːapɨhi																		
KNOW (SOMETHING)_6	eʔnan													oʔna~unani									ɨnaːn											
KNOW (SOMETHING)_7												ma~mai̯̯																			mai̯̯			
KNOW (SOMETHING)_8		maʧi		maːti			mwaʔatʲe~mwaʔareː		mati	navota	maci	mate						mate		maːt	mati	meti			maːt			matiː	maːʧ			maːɡ~amak		
KNOW (SOMETHING)_9																	tːu										tʰeø							
KNOW (SOMETHING)_10																											aɡu̯ae̯̯ra~ara							
LEAF_1																				haːhaɡ									haːhaɡ					
LEAF_2																		jaɡa							jaʔ									
LEAF_3		sawa		ʃiwit͡ɬ~iswat͡ɬ			ʃanwei̯	saɡu̯a	ʃiwit		sawa	zama			sawa						iswat	ʃut		sɨka			sawat	ʃiːbiːt͡ɬ			samoar~samwat			sawa
LEAF_4			naŋkapa							naapi			naɡavɨ				nakːapɨ									maːpɨnaŋkapɨ						naŋhabɨːl	nɨkːaʔapi	
LEAF_5	palat													pavlaʃ		ɡasa			pisi				qav											
LEAF_6						pɨclʔa																												
LEAF_7					puhipːɨh																													
LIE (REST)_1								voi̯̯																		api	vo						api	
LIE (REST)_2			hahapi		havi							hu~hui̯̯	havi			hapi	hapi~hapːi		hapi					hapi										
LIE (REST)_3	max																																	
LIE (REST)_4														wiwa																				
LIE (REST)_5												ka											ɨk						woʔo	okoː				
LIE (REST)_6		boʔi		teːka		kʷivɨ	kaʔa		wectok~teːka	waʔøkiwta	poʔi							vopːoe		voʔo	teka~teːka	teke			bokaʔ									boʔo
LIE (REST)_7																												bectiːk~bectotika						
LIE (REST)_8															boʔoka													ti̯eti̯eka				tambɨːʔ~andambɨːʔ		
LIVER_1				eːltaʧt͡ɬi																	eltapaʧ													
LIVER_2																												eːlli						
LIVER_3		emela									ema														lumaːn						jamat			
LIVER_4	neʔma		nɨwɨmpi		nɨmɨ	nɨma	njaːmwa			nɨːma		nema	nɨwɨbi	nooma		nɨmiɨ̯̯	nɨmɨ	numad	nɨmɨ	nɨm			nɨːm	nɨwɨn		nɨŋwɨn			nɨm			nɨːmal	nuupːɨ	
LIVER_5								hemat							heemam																			heemam
LIVER_6																											ʦuhhema							
LONG_1	wavuma	wiʔli				wɨvaʂiʃ				wɨːpa																								
LONG_2				wejak					weːjak												wejak										wee			
LONG_3																											ɡueri	bejak						
LONG_4			paʔantoka		paʔa								paʔatoɡora													paʔatːokon							paʔatːokʷatːɨ	
LONG_5							tjeː					tewi				ɨti	utɨː~utɨ												ʧɨw					
LONG_6								tevei̯						tavulvuʃ	teebe			tubudu~ʦavidija	kɨpa	tɨvɨd			mitaʔi	kɨpa	təb							utudu		teebe
LONG_7											tehpekuma																							
LONG_8																														kahoːʔ				
LOUSE_1														ulaat																ar				
LOUSE_2		te		aʔtenit͡ɬ~atemit͡ɬ		alaʔat	atʲe			atɨ	ehte	ateci	acɨvɨ		etːen			aːte		aːʔat	atin~atimet	atomt	acɨm		aat		atːe	atiːmiːt͡ɬ~atɪmɪt͡ɬ	aːʔaʧ		atet			ete
LOUSE_3			poːʔapi		pusia											pui̯̯ciapːi	pusːiʔa~pusːiʔapi		posiaʦːih					posiaʦːih		poʔa							poʔapi	
LOUSE_4								viatzi																										
LOUSE_5	saʔwal																																	
LOUSE_6									tokoloːt																									
LOUSE_7																																nahaːl		
MAN_1	naxaniʃ					naxaniʃ										nana	nana																	
MAN_2								dor~dori			tihoe								tai̯̯ŋwa						ʧioɲ				ʧɨoj					
MAN_3					tenapːɨʔ								taʔnipɨzi											tenkʷapːɨ										
MAN_4																										taʔŋwa						taːtwal		
MAN_5			tawaci	t͡ɬaːkat͡ɬ			tjaːtaʔa	dodorte	taːɡat	taaqa								teodi		tɨod	takat	teket						t͡ɬøkat͡ɬ					taʔwaci	
MAN_6																														voroi̯̯t				
MAN_7														jaʔaʃ									wɨcɨʂʦ											
MAN_8												uki			ooʔou̯̯																			ooʔou̯̯
MAN_9		rehoi̯																									uri							
MAN_10																															oɲwi			
MANY_1		weka									wei̯̯ka		awa			ewa	iwa						wɨr									joːwi		
MANY_2																							wɨwɨht											
MANY_3																														ajohin				
MANY_4				miak~mi̯ek				mui̯̯	miak									mui̯̯			mijak							mejak			mui̯̯ar			
MANY_5	meten					mɨtʔiʃ	mwiʔi													muʔi	muːʧi				mui̯̯ʔ				muʔi					
MANY_6															hwebenːa																			huebeena
MANY_7			apaʔa																							apæ								
MANY_8					soːtɨ														soːntɨn					soːntɨn									apaʔnatːɨ	
MANY_9										kaasta																	surapĕqui̯̯							
MANY_10												kʷinija																						
MANY_11														hihee																				
MEAT_1	waʔiʃ					waʔiʃ	weʔiraʔa							waaʔiʃ	wakas																			
MEAT_2												wai̯̯																						
MEAT_3																tɨːnːa							kaːrniʔ											
MEAT_4		saʔpa			tɨkːapːɨh			sata~saba~saabaʔa		sikʷi	saʔpa																sata							
MEAT_5				nakat͡ɬ					nakat												nakat	neket			bakas			nakat͡ɬ						
MEAT_6			tukːu̯api										tuku̯aːvi				tukːu	tucuɡue	tukːu					tukːu		tukːu̯a			ʧuːkuɡ	tuːkin	tikoɲwat	tuɡuwa	tukːu̯api	teku̯a
MEAT_7																				hai̯̯van														
MOON_1																tamɨʔa				saʂaːd														
MOON_2	menaly	meʧa			mɨa	mɨnily				mɨːjawɨ	meca	meca	mɨazi	moyla	meeʧa		mɨha	masa	mɨa				mɨaːʈ͡ʂ	mɨa	masan	mɨæ	meʧa			moar~mu̯aːr				meʧa
MOON_3			mijatokopːi	meːct͡ɬi			maʃkɨraʔi	metzat	meːcti									masːadaɡa			mecti	mest						mi̯ect͡ɬiː	maʂaːd		mecat	mɨːjabiʃt	mɨatːakoci	
MOON_4																											æɡui̯̯t							
MOUNTAIN_1							hɨri																								hai̯̯t			
MOUNTAIN_2												jamuri																			njokoro	muwaːl		
MOUNTAIN_3				tepːeːt͡ɬ				ʦavit	tepeːt									ʦabulica		doʔaːɡ~tonica	tepet							tepi̯et͡ɬ	doʔaɡ					
MOUNTAIN_4										tɨːkʷi																	ʦæɡui̯̯							
MOUNTAIN_5						pɨʔawʔa																												
MOUNTAIN_6																															kahi~kahu			
MOUNTAIN_7	qawiʃ	rajabo~ɡawi	kai̯̯pa		tojavi					tɨːwi	kawi		keːvi	qawiiʧa	kawi	toja	kai̯̯pa		tojapin				qai̯̯ːʦ	tojapin		kai̯̯pa				xai̯̯	kav		kaapi	kawi~kau̯̯
MOUNTAIN_8																									oi̯̯dʱaʔ									
MOUTH_1				kamakt͡ɬ																								kamak						
MOUTH_2	tamal	rini		teːnt͡ɬi			tyenʲi	tenit	teːn			teni		tamat	tee			tuni		tɨn	ten~teːn	ten			ʧiɲ			ti̯en	ʧini	toŋin	tinir			teni~teeni
MOUTH_3			tɨːmpa		tɨpe	tamʔa					ʦuʔa		tɨbivɨ			tɨpːe	tɨpːa		tɨmpe				ʂɨʈ͡ʂ	tɨmpe		tɨmpa						toʔoɡo	tɨpːapi	
MOUTH_4										moʔa																								
NAME_1			niapi		nahnia								nijaːvi			nanijanːa	nanianːa							nihja		niaː							niaː	
NAME_2				toːkaːi̯̯t͡ɬ			antʲaʔaru	teɡu̯at	toːkay									tutuɡaraɡa	natɨpinia	tɨːɡiɡ	tukey						teɡu̯a	tukø	ʧɨːɡiɡ					
NAME_3														tuŋla																tu̯aːnʲan				
NAME_4						tiwʔa																	tɨwanʦ											
NAME_5	tewal	rewa					antʲawaː			tɨŋwni	tewa	tewa			tewam																temwara	indiŋwa~tiŋwa		tea
NECK_1																							ŋɨhɨʦ~ŋɨhɨʔ											
NECK_2																														ŋoːŋ	moar			
NECK_3					tojo																			tojompɨh										
NECK_4		ɡuta	kuta	kʷeʧt͡ɬi			kɨhpi	ʦutat	keʧ		kuhtamo	katuci				kutːa	kutːa		kuta	kuʂuv~kuʂvo		koʃt			kuxbo	kuta	ʦuta		kuswo				kutapi	kutana
NECK_5	pily					qilyʔa				kʷaapi		kɨi̯̯pi	kuravi	qelat	biʔa																kʷai̯̯r	kulaːn		
NECK_6																					kesckcuju~keckuju							keʧkʷahjo						
NECK_7																		ʦuscuvo										keʧkoʧt͡ɬa						
NECK_8																	pukːakːwa																	
NEW_1	paŋiʃ					paŋiʃ									bemela																			bemela
NEW_2		kukiwame									kaweruma																							
NEW_3										pɨːhɨ																								
NEW_4																									xibkam									
NEW_5							ahkʷa	hubari				hekʷa																						
NEW_6																															hemesat			
NEW_7				jankʷik					jaːnɡui̯̯k																			jankʷiːk						
NEW_8			ɨaka		ɨkɨ														ɨkɨ					ɨkɨ					wɨʧij					
NEW_9													ɨːvitɨ	iːpit			pɨtɨ						amai̯̯t							imuːt		mapita	aːkatɨ	
NEW_10																pɨtɨttɨpːɨ		butːude		vɨtud							veu̯̯catoa							
NEW_11																										aɨ̯̯								
NIGHT_1										mihi~mihikpɨ																								
NIGHT_2																													ʧuhuɡ					
NIGHT_3				yoːawalli					jowaːl												ujuvali	owel						jowaliː						
NIGHT_4																														jau̯̯ke				
NIGHT_5	tukmijat				tukani	tukmut	tɨkaʔa				tuɡao	tɨkarika	tuɡwa	tuukumit	tukaari	toqa	tuka~tukːaː	tucaɡui̯̯	tukʷani	tukɡam	tikjuvu̯ali		tuːk	tukani	tukaʔ	tukʷa	doʦːo					tuːɡit~tuːɡal	tukʷana	tukaria
NIGHT_6		rukawali	tuwanu					ʧu̯ari																							kirimoalit			
NO OR NOT_1																				heː												haʃ		
NO OR NOT_2	kiʔi		kacu							qaʔe	kaʔi					qatuʔu													piaʔa					
NO OR NOT_3		ke			ke	qai̯̯	ka~kai̯̯	ʦa		qa				qai̯̯	kaː		kai̯̯		ke				qai̯̯	ke		ka	ʦai̯̯			xai̯̯	ka		ka	ka~kaː~kee
NO OR NOT_4													juwaːtɨ												ʧam									
NO OR NOT_5												meta						mai̯̯tiu̯d~mai̯̯tudo																
NO OR NOT_6									amo												ma							amo						
NO OR NOT_7				aʔmoː																pim									pi					
NOSE_1								dacat										daka		daːk					dak				daːk					
NOSE_2		aka		jakat͡ɬ					jekacol	jaqa	jahka				jekːa						jaka	jeket						jekacol						jeka
NOSE_3							ʦuʔuri					ʦuri																						
NOSE_4													muviːtoʔovebe																				mopotːʔopːɨ	
NOSE_5	mul		mupi		muvi	mu								muuvil		mupi	mupi		mupin				mukpiʔ	mupin		mupɨ				møpin	nikisor	mupit		
OLD_1				weːweʔ		awɨi̯̯lve			weːwet	wɨːjoʔo~wɨːja					juːwa							ewe				iɨ̯						uːlawɨt~uːʔuːlawica		joː
OLD_2													ʔiːtʲ															bi̯eben						
OLD_3								dotzi																									nanapːɨtɨ	
OLD_4																									jaɡɨtˀ					eraːxpo~eraːkpo				
OLD_5			ɨi̯̯tːɨpːɨw		ʦuku																						daɡu̯at						wiitapu	
OLD_6												raci																						
OLD_7													hui̯̯ʔekʷeːpɨ~hɨːjʔekʷeːpɨ																					
OLD_8							vastaʔa		soltik																			soltiːk						
OLD_9																													hɨkihukam					
OLD_10																mu̯a	mu̯a																	
OLD_11														amqi																				
OLD_12																			pɨai̯̯					pɨai̯̯										
OLD_13							vai̯̯hsi																uvihpɨʦ											
OLD_14		ocerame									ocirume																oze				ʦamu~samo			
OLD_15																		ʦuli~alculi		kɨli	ʧuleh													
ONE_1		bile									pire																							
ONE_2																														puku				
ONE_3	suplje					supul				sɨːka				supul														sente				ʧiːʧ		
ONE_4			suː	seː	sɨmːɨ	sulit	sei̯	sei̯̯	seː			zewi	suju		seenu	sɨmɨ	sɨmɨ		sɨwɨ~sɨmːɨ		se	se		sɨmːɨ		ʃuː	se	si̯e					suːjis	senu
ONE_5																		huma		hɨma									hɨmako		heme			
ONE_6																				maːdo					man									
ONE_7																							hou̯̯kp											
PATH OR ROAD_1							huje					huje																						
PATH OR ROAD_2													toːvɨ									otˀkan												
PATH OR ROAD_3	pit		poʔo		puʔe	pit		vovet						pet	booʔo				poʔi	voːɡ			pooqt~poːʔ	poʔe						pet		poht		booʔo
PATH OR ROAD_4		bowe								pøhɨ	poe					pojo	poː	boi̯̯							boi̯̯	poː	donønăi~ɡui̯̯nonăi~pinonăi~bowe						poo	
PATH OR ROAD_5									ohti												uhti							oht͡ɬiː						
PATH OR ROAD_6																													woːɡ		wota			
PATH OR ROAD_7				oʔt͡ɬi																														
PERSON_1							tyevi							ataax													uriaʧa						nuuci	
PERSON_2	taxliswet			t͡ɬaːkat͡ɬ		ataxʔa			taːkajoːt			teɨ̯̯teri									taɡat		taːqt					t͡ɬøka		taraxat	tamoi̯̯tam			
PERSON_3		paɡotu̯ame									ihpakorume									hɨmadkam									hɨmajkam					
PERSON_4															joreme										jatkam									joeme
PERSON_5			nɨwɨ		nɨmɨ			doːme		sino			nɨwɨ			nɨːmːɨ	nɨmɨ	odame	nɨmɨ					nɨwɨ		nɨŋwɨ~nɨn						nɨmɨ		
RAIN (PRECIPITATION)_1																											ahra				horoy			
RAIN (PRECIPITATION)_2				kiawit͡ɬ								ki̯ewijera					paɨ̯̯mat͡ɬ							paɨ̯na			dyrurăi~værorăi~dyrarai̯							
RAIN (PRECIPITATION)_3									kiʧwit~kiʧaːt																									
RAIN (PRECIPITATION)_4														axilax																				
RAIN (PRECIPITATION)_5																																taŋ~andaŋ		
RAIN (PRECIPITATION)_6							viitʲe	ducan~duqui̯̯								tɨːkːwa~tɨːkʷape		daqui̯̯~duqui̯̯		duːk					duk					aqwakin				
RAIN (PRECIPITATION)_7																												kiːjabiːt͡ɬ						
RAIN (PRECIPITATION)_8		uʔki									juʔki				jukːu						wetciat								juːki					juku
RAIN (PRECIPITATION)_9					ɨma														ɨma					ɨma		uŋwa								
RAIN (PRECIPITATION)_10	wewniʃ~wewen		ɨwa			wɨwɨ				joojoki~jojaŋwɨnɨ			uwa										woːŋt										uwatɨ	
RED_1																	aʦːa	oamasmoe																
RED_2								vasei̯̯																										
RED_3	selnekiʃ			ʧiʧiːltik					ʧiːʧiːltik												ʧiltik							ʧiʧiltiːk						
RED_4																				svɨɡ													akːakatɨ	sikiʔi
RED_5		serakame						sikei̯			sehtaname	reta			sikili												setːa~setai̯̯		swɨɡi		sawakar			
RED_6						kʷati	paʔu			pala						aqːapono									bɨʔ									
RED_7																							ʂɨriːriʔn											
RED_8																																melʔmel		
RED_9			aŋkaka		eka								aɡa						anka					enka		aŋkæ								
RED_10														qwajaqwjaʃ																				
RED_11																														kʷahoxa				
ROOT_1						wala																								wiwin		wiːʃi		
ROOT_2			tɨtɨnapɨ		tɨrana								tɨn			tɨtɨna	tɨna	taca	tɨtɨna	tatka				tɨtɨna	tak	tɨna			tatk				tɨnaapi	
ROOT_3														kʷiinamuʃ																				
ROOT_4	pukuʔu																																	
ROOT_5																					inenɡwaho		ŋaːqaw											
ROOT_6		nawa		t͡ɬaneːlwat͡ɬ					naːlwat		nawa				naːwa												nawa	nelwajut͡ɬ~nelwat͡ɬ						nawa
ROOT_7							naanaʔa	nava		ŋaʔat		nana																			namusir			
ROPE_1																		turovini		tahum														
ROPE_2																											bu							
ROPE_3							kai̯̯hnari					kau̯̯nari																						
ROPE_4																				ɡui̯̯raʧa			qai̯̯kʷt			tɨʃa								
ROPE_5				mekaːt͡ɬ					mekat												mekat							mekat͡ɬ						
ROPE_6													tuʔuru												tɨrbui̯̯ɲ								sapɨ	
ROPE_7			utumpɨ					teɡomi								tɨqapːo	tɨkapːu		tɨmukːu				ʦikoːtiʔ	tɨmukːu										
ROPE_8						wiʧuʔɨt								wiiʧat																				
ROPE_9	wanal	wiila			wia						witari				witeri														wuːɖ			yuːwil		wikia
ROPE_10										wikpaŋwa																								
ROPE_11													wʔivs																					
ROPE_12																															mitaranbsɡ			
ROUND_1																							pucupuʔq							turaːrkiwiʔ				
ROUND_2	pumule	ɡapo				puvɨ								peeva												potːo~poːtːø								kiiʧu
ROUND_3								bola							lobːai̯̯~lobola																			lobola~robːoʔi
ROUND_4																	paʦːipːonoʔa~paʦːipːunuʔa																	
ROUND_5					topːonitɨ			tacore~tacoris~ʦaporis			kahpola					atːɨppono		ʦabulica		kovolik					xikoːl̥ik		ʦapːŏra~ʦapːŏri							
ROUND_6									teolotik																			miːmiːltiʦ						
ROUND_7													muduʔnidɨ						munukantɨn					ponokantɨn									pootːɨkːwatɨ	
ROUND_8																																muluŋwal~muluʔuŋa		
ROUND_9			munuŋki							pølaŋpɨ																								
ROUND_10				jawalli																														
ROUND_11																													olas					
ROUND_12							huʔura																											
SALT_1			asoʔna	istat͡ɬ					istat͡ɬ												istat͡ɬ	ostet						istat͡ɬ						
SALT_2																							ʦukaʔt											
SALT_3													owavi													oa							oapi	
SALT_4	iŋily				onːavi		unah	onat		øŋa	wona	uːna		eŋla	oona	omːa	onapi	onːe	omapin	on				onapin	on				on	aŋor	onat	oːnahl		ona
SALT_5						jɨwal																												
SALT_6		kona																																
SAND_1																		ore~oːe							oi̯̯ja									
SAND_2						haxal														hia										uheːt~oːhit				
SAND_3			otːapɨ																				oːqʈ͡ʂ						oʔoɖ					
SAND_4	ŋaʧiʃ																																	
SAND_5																			kuʦːapːɨh															
SAND_6													ʃihʷabɨ																		sihat	ʃihpit		
SAND_7					pasiwapi											pasːiwa	pasiwapːɨ		pasiŋwampɨh					pasiampin		patɨ				piri				
SAND_8		sate		ʃaːlli			se	sa~sata	ʃaːl		sete	ziakari~ziu̯kari			seeʔe						aʃal							ʃøliː					siwapːɨ	seeʔe
SAND_9										tɨi̯̯wa																								
SAND_10														exval																				
SAY_1												hai̯̯		hihija	hiawa																			hiawa~hia
SAY_2																												htoa						
SAY_3						jaxɨ		aɡu̯an										aːɡi	jɨkʷi	aːɡa									aːɡ					
SAY_4					niːkʷi																			niːkʷi		naːnia							mai̯̯kːɨ~mai̯̯kːa	
SAY_5			mai̯̯										meː			ine~ineː	ɨnakːwi~ɨnaʔwi				inas						era				amwa~omwa			
SAY_6		ʧani					ʃa	teen			ʦa~ʦe	ite											kɨi̯̯		tɨi̯̯jaʔ		tui̯̯~tʰui̯̯							
SAY_7				iʔtoːa																														
SAY_8	kutaʃ								kihtoːa	kita										tɨʔɨ														
SAY_9																														paːri				
SAY_10																																piŋɡɨ		
SEE_1		neʔ~eʔne~neʔne									neʔne																							
SEE_2								vitzan																			vitza							
SEE_3			punːiː		puni								pikeː~pɨni		biʧːa	puni	puni~punːi~puʔni							puni		pɨni					tema~temo		pɨnikːa	biʧa
SEE_4																																taːwɨɡɨt		
SEE_5										jori		ni̯ere																						
SEE_6		naʧi																nunːide~nianto		nɨi̯̯d									nɨi̯̯d					
SEE_7																									nɨi̯̯ɲ									
SEE_8																												hta		hutaa~huːtu				
SEE_9				itːa					ta												ita	ote												
SEE_10	teew					tɨwa	sei̯hra					zei̯̯		tiiwi~tow					pui̯̯					pui̯̯										
SEE_11																							hihi											
SEED_1									ʃinaːʧ																		vuʧit	ʃiːnøʧt͡ɬi						
SEED_2								suvatzi																										
SEED_3					pehe						pahci								pehe					pehe										
SEED_4	puʧily		puʔipi			puʃ				poosi			puʔivi	puʃla	baʧia	pusi							puːʦ			puʔiɨ̯̯				puːʈ͡ʂin		punʒil	pɨʔiapi	baʧia
SEED_5																	pui̯̯	usːoqui̯̯		kai̯̯									kai̯̯					
SEED_6		tali																																
SEED_7																									kai̯̯ʧuk									
SEED_8												imɨari									aju													
SEED_9												haci									ajuhwaʧ													
SEED_10				aʧt͡ɬi			aci															aʧ									waciran			
SHARP_1																											ɡui̯̯tzu						kuwaakatːɨ	
SHARP_2			kɨwakai̯̯							qala			kuwaː	ʂowai̯̯	bwawite	kɨwaː																		bwawɨte~bwawi
SHARP_3		ʧuta		tentia																								t͡ɬatekiː						
SHARP_4	tama				kɨma		antamɨːmɨ		teːneh								kɨmaː		kɨma		teni			kɨma		kɨŋʷaː								
SHARP_5											jolame																							
SHARP_6																		mucaɡo		mucada					muuk				muuk					
SHARP_7						ŋavɨ																												
SHARP_8																							hacaːʔi											
SHORT_1											eʔmeruma~aʔmerima									dumarica					dumaːl̥									
SHORT_2																														kamuhoʔ				
SHORT_3	muti					mutɨqɨ											miʦːi						mutipik											
SHORT_4		kuʔteli			paʔitɨːci		ʦapwatun																	kɨpihtɨn										
SHORT_5																							qapockaʔ										kapaʔatːokowatːɨ	
SHORT_6				ʦicikicin					ʦikciːn				tovʔepiːʧɨ	kapakpamal		topːociʦːini			topːoʦːitɨ									ʦiciːkiːci				tabuːʔupil		
SHORT_7															pooʧi						kutu													poʧilai̯̯
SHORT_8			topici					ʧupica		ʦaava								kavulika					ʦaːpuʔ			topɨ~topːɨ	sapːada~sapːata		ʂopolk					
SKIN_1																		ulidaɡa		ɨlidaɡ									ɨldaɡ					
SKIN_2		wiʧi									wiʔci	wi													joʔ									
SKIN_3												nawi			beewa												bewa							bea
SKIN_4																	pɨhɨ																	
SKIN_5	saval						navi																											
SKIN_6			asipɨ~asiʔa			tukʔa				ʦiipɨ			asiaviʔ			sipːoʔi										asiaːʔ							siʔaːpi	
SKIN_7				eʔwaːt͡ɬ																			qoʦ											
SKIN_8														taavaʃ																	kvici			
SKIN_9					poʔoaʔ														poʔa					poʔanʔ								poːnt		
SKIN_10				kwet͡ɬaʃt͡ɬi				beɡu̯at	kʷetaʃio												kʷetasti	kʷeteʃt						kʷiːt͡ɬaʃt͡ɬi		axoxoʈ͡ʂ~axoːxoʦ	kucit			
SKY_1		riwiɡaʧi		ilwikat͡ɬ					elwiak												ilwakak							iːlfiːkak						
SKY_2							utʲe					tahei̯̯ma													dʱam									
SKY_3																				damacatuma									daːmkahʧim					
SKY_4	tukvaʃ		tukumpa		tomːoːpi	tukvaʔaʃ		tevika		tokpela	teweka		tuɡu	tuupaʃ	teeka~tewka	tukupːa	tukupːaːtːɨ	tɨvaɡi	tukumpana				tukumit~tuːkumit~tukumiʦ	tukumpin		tukun	teɡui̯̯kat			tukupar	tamwakalit~temokalit	toːkoːmbahl	tukupːaja	teeka
SKY_5		seʔpolɨtali																																
SLEEP_1																ɨwi	ɨwi~ɨwi																	
SLEEP_2			ɨpːɨi̯̯		ɨːpɨi̯̯					pɨːwi			ɨpiː						ɨpːɨi̯̯					ɨpːɨi̯̯		apːɨi̯̯							əpːɨi̯	
SLEEP_3																														jetamku̯a				
SLEEP_4																																tahkin~atahkin		
SLEEP_5								ʦotzon										ʦocose									ʦotzi							
SLEEP_6	kup	ɡoʧi		koʧi		kupɨ	kucu		koʧi		koci	kuci		kup	koʧːe					koːʂ	kuʧi	koʧo			koːs			koʧiː	koːʂ		kos			koʧe
SLEEP_7																							kuːman									ʦuluːm~uculuːm		
SMALL_1									nohneːl												ʧihʧin													
SMALL_2														aluʔmal											ɨl̥iʔʦ									
SMALL_3		kuʔta		tepiton							nuʔiti																							
SMALL_4																																kuʔuzubil		
