	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
RED_6				piroʃ~vørøʃ					ɡɤrd	ɡɤrd										ɡord			verːev
RED_7														dʲɑbɑʔkuo									
ROOT_1	korʲon											tɑːr											
ROOT_2	jur	juːr	juːri		juːri	juːri	ler				juːrʲ								wɑnoː		jʊrʲ	juːri	juːrʲ
ROOT_3	undoks			ɟøkeːr																			
ROOT_4															rʊ̯ɔhtɑs			ruʌhʦɛ					
ROOT_5														bəntu		konʧə							
ROOT_6								vuenʲtesʲ	vuʒ	vuʒ			βoʒ				vuɛdʲːɛs			vɯʒɯ			
ROUND_1								jorʲːpesʲ					jə̠rɣeʃke		jɔrbpɑs			jurpɛ					
ROUND_2														lɑlujkuə~mɑndɑjku									
ROUND_3		ymːɑrkune			ymb̥ærikːoi̯						imːɨrɡoutlimi											ymːerkɤin	ymærikˑ
ROUND_4													ʧumə̠rɑʃ~tə̠rtə̠ʃ				ʝoːrbɐs						
ROUND_5																			sʲurtʲɑw				
ROUND_6	keverʲ																				kɛxkɛr		
ROUND_7				ɡømbøjyː																			
ROUND_8	kruɡlovoj			kɛrɛk			pøŋɭək~kørək		ɡɤɡrɤsɑ	ɡɤɡrɤs										kotɯres~pitɯres			
ROUND_9			pyøreæ		pøːræhæin	pyœriɛ						mɑrɑwi				pyrəʎ~koʎɑʎ							
SALT_1													ʃiɲʧɑl		saːlti	ɕɑːq	salʲtʲːɘ	sæːlhtiɛ	seːrʔ				
SALT_2	sɑl	soːl	suolɑ	ʃoː	soːlɑ	sʊɔlɑ	sɑ̆lnə	suːlʲː	sov	sov	suːoʎ	solwɑl		sɯr						sɯlɑl	sɔl	soːl	sˑuːl
SAND_1			hie̯kːɑ																				
SAND_2				homok																			
SAND_3		liːv			liːvɑ					lɯɑ	jɨuɡə									luo	lɛtɛ	liːv	liːv
SAND_4							sɑ̆ŋkɯ						oʃmɑ										
SAND_5																			təb				
SAND_6	pesok								pesɤk														
SAND_7								vuːntas							saːtːʊ		vuədːɐs	sæːtːiɛ					
SAND_8												seːj		dʲuː		koːrɑ							
SAND_9												χis											
SAY_1	merʲems			mond									mɑnɑm	munsɑ					mɑnzʲ				
SAY_2																						jutːɤˑmɑ	ytˑlemæ
SAY_3												lɑːwi	ojlem										
SAY_4	jovtɑms																						
SAY_5															tɑcːɑh			jiɛhtɛdh					
SAY_6							ɑt~tŏɭəɣ																
SAY_7									viɕtɑvnɯ	viɕtɑvnɯ													
SAY_8			sɑnoɑ		sɑnˑoːɑ	sɑnʊɔ			ʃunɯ	ʃunɯ										ʃuɯnɯ~verɑnɯ	sɑnʊdɑ		
SAY_9		ytːeltɑ			verkːɑː			ʦiel̥ʲːke			kiːtə					kɤt	ʦɛalʲc͡çːɛd						
SEE_1		næhɑ			næhːæ	næhæ																	
SEE_2															ɔ̯ɑidniːh								
SEE_3							wu					wɑːɣ											
SEE_4													uʒɑm										
SEE_5			næçdæ											ŋəðyɕɑ							næxtɑ	næʧemæ	nækemæ
SEE_6								ujːne	ɑʥːɯnɯ	ɑʥːɯnɯ										ɑʥːɯnɯ			
SEE_7									viʥɤtnɯ														
SEE_8																	vuɛinʲːɛd	βʉɛjnɛdh					
SEE_9				laːt							næːdə												
SEE_10	ɲejems															mɑnʧə			mɑɲijeːsʲ				
SEE_11														ɕejmɯʔsɯ									
SEED_1												uːrlɑχ										jyvæ	
SEED_2			jyʋæ																				
SEED_3				mɒɡ												mumːol							
SEED_4									kɤʥɯs	kɤidɯs										kidɯs			
SEED_5									tuɕ	tuɕ										tɯɕ			
SEED_6		seːme	siemen		seːmen	siɛmɛn	sem	siem			siːɛmɡɨz		tom		siɛpmɑn		siəmɐ		sæwkoː		sɛmnɛd	seːmen	sˑeːmeʔ
SEED_7	vidʲme						lænsem						nøʃmø										
SHORT_1		lyhikːe	lyɦyt	røvid	lyhyd̥	lyhyt															lʏhʏd	lyhyd̥	lyhkˑene
SHORT_2															ɔ̯ɑnehɑʃ			oænɛhks					
SHORT_3											liːti	wɑːtʲi											
SHORT_4							wæɳ																
SHORT_5							ɲɑɣəlt	ɒːnʲxesʲ															
SHORT_6	nurʲkɑ																						
SHORT_7					mɑd̥ɑlɑin																		
SHORT_8													kyʧə̠k	kəːʎyky									
SHORT_9									ʤeɲɯt	ʤeɲɯd							vuanʲic͡ç		xæmʔ				
SHORT_10																qɑːmə							
SHORT_11																				vɑkʨi			
SIT_1									pukɑvnɯ	pukɑvnɯ										pukɯnɯ			
SIT_2															ʧɔhkːaːh			ʧahkaʃidh					
SIT_3				yl								uːnli											
SIT_4	ɑʃtʲemsozɑdo																iʃtːɐdɔːrːɒd						
SIT_5		istutɑ	istuɑ		istuɑ	istʊɔ		ɨʃːte			istə										iʃtːɑ	isːumɑ	isˑtˑmɑ
SIT_6														ŋomtyɕɑ					ŋɑmdʲoːsʲ				
SIT_7							ɑməs									ɑːmti							
SIT_8													ʃiɲʧem										
SKIN_1			iɦo		iho~hibjæ																	iho	iho
SKIN_2		nɑhk									noːɡə												nɑhkˑ
SKIN_3																	lɛʃʲc͡çːɘ						
SKIN_4	kiɕke												koβɑʃte			qopə							
SKIN_5									kuʨik														
SKIN_6	kedʲ														lijki								
SKIN_7																		ɲalʧa	ŋɑjɑ				
SKIN_8										ku				kuhuo						ku			
SKIN_9				bøːr	teːlɑ			tuːʎː															
SKIN_10												sow											
SKIN_11							sŏɣ																
SLEEP_1															ɔ̯ɑðːih								
SLEEP_2																		oærɛdh					
SLEEP_3									uʑnɯ	uʑnɯ										iʑɯnɯ			
SLEEP_4				ɒlsik																			
SLEEP_5							ɑ̆lɑ																
SLEEP_6		mɑkɑtɑ	nukːuɑ		nukːuɑ~mɑmːɑd̥ɑ	mʊɑtɑ					mɑˀɡːə		mɑlem								mɑɡɑtɑ	mɑkːɑmɑ	mɑkɑmɑ
SLEEP_7	udoms													kunsuɑsɑ		qonti							
SLEEP_8								vuedʲːe									vuɐðʲːɛd		xoːɲoːsʲ				
SLEEP_9												χoji											
SMALL_1							æj					ɑj											
SMALL_2													izi		ʊhʦːi~ʊnːi		uʦʲːɘ	unːɛ					
SMALL_3														hiɲiə									
SMALL_4								udʦʲ	uʨɤt	iʨɤt													
SMALL_5													tə̠ɣə̠ðe					smɑːβɛ					
SMALL_6				kiʃ												kɯpɑ							
SMALL_7	viʃkɑ	væikːe									piʃki			ɕeəlɑku						piʨi			væikˑu
SMALL_8												mɑːɲ							ɲudʲɑ				
SMALL_9			pieni		peːn	piɛni	økəm														pɛnʲ	peːn	
SMALL_10										posɲɯd													
SNAKE_1	jozne	usː																					
SNAKE_2					mɑːhiːn																		
SNAKE_3									zmej														
SNAKE_4								kuːvʲːt					kiʃke				kuvʲdʲːɘ						
SNAKE_5			kæːrme			kiærmis									ke̯ærhpmɑʃ			kɨɛrmɛʃɛ					
SNAKE_6	kuj									kɯj	uːʃkɑ									kɯj			
SNAKE_7				kiːɟoː																			
SNAKE_8																ɕyː							ʦusʲː~sˑiuk
SNAKE_9					mɑd̥o							ɲoːliɣ									mɑdɔ	mɑto	
SNAKE_10							møŋkæm																
STAND_1							lɑʎ					ʎuːʎi											
STAND_2														nənsɯdʲi		nɯŋki			nusʲ				
STAND_3									sulɑvnɯ	sulɑvnɯ	piːˀlə									sɯlɯnɯ			
STAND_4		seistɑ	sejstæ		seisːæ	sɛisʊɔ		ʧuenːʧe							ʧʊ̯ɔʤːʊh		ʧuɐʤːɒd	ʧoɒʧːudh			sɛiʃtɑ	seisomɑ	sˑɑisˑmɑ
STAND_5													ʃoɣem										
STAND_6	ɑʃtʲemsɕtʲɑdo																						
STAR_1				ʧilːɒɡ								sow											
STAR_2																			numɡɨ				
STAR_3	tʲeʃtʲe	tæht	tæçti		tæhti	tæxti		taːsʲːt			tɛːɟ				naːsti		tasʲnʲːɘ	tɑːsta			tæxtɑz	tæhti	tˑæhtʲˑ
STAR_4							kɔs		kɤʥɯv	koʥuv						qɯɕəŋqɑ				kiʑiʎi			
STAR_5													ʃyðə̠r										
STAR_6														hotədʲiə									
STONE_1																pyː			pæ				
STONE_2												ɑːχwtɑs					c͡çɛadʲɟ͡ʝːɘ						
STONE_3	cæv	kivi	kiʋi	køː	kivi	kivi	køχ	kiedʲːk			kiv		ky		ke̯æðɛki			kiɛrkiɛ			kivi	ʧivi	kˑivi
STONE_4									iz	iz										iz			
STONE_5														huɑlə									
SUN_1		pæikːe			pæivyd̥	pæivæ		piejːv			pæːvɑ				pæjvːaːʃ		pɛivʲːɘ				pæivæinɛ	pæivʲ	pˑæiv
SUN_2	ʧi													kou		ʨeːlə		piɛjːiɛ					
SUN_3									ʃondi	ʃondi										ʃundɯ			
SUN_4												χoːtɑl	keʧe										
SUN_5																			xɑjeːrdʔ				
SUN_6			ɑwriŋko				syŋk																
SUN_7				nɒp																			
SWIM_1	ujems	ujutɑ	uidɑ		ujˑuːɑ	ʊijɑ	otʲ		ujɑvnɯ	ujɑvnɯ		uji	ijɑm			uː				ujɑnɯ	ʊjʊdɑ	ujumɑ	ujomɑ
SWIM_2							ɲorəɣ																
SWIM_3														hoðɯrsɯ									
SWIM_4																			ŋoːxoːləsʲ				
SWIM_5				uːsik																			
SWIM_6								vuːjːe										βuʌjɛdh					
SWIM_7											vʊiɡə				vʊ̯ɔcːɑh		vuəʝːɐd						
SWIM_8										vɑrtʲʨɯnɯ													
TAIL_1			hæntæ		hænd̥æ	hæntæ															hænd		hɑnt
TAIL_2							ləɣ					leːɣ											
TAIL_3		sɑpɑ						siejːp			tɑbɑːr			təjbu	sæjpi	tɑlʨu	sɛibʲːɘ	siɛjpiɛ				sɑpɑ	
TAIL_4	pulo			fɒrok																			
TAIL_5									bɤʒ	bɤʒ			poʧ			meʨɑ				bɯʒ			
THAT_1	tonɑ~ɕe	toː~seː	tuo		toː		tom		sijɑ	tɯ~sijɤ	sɛ	tɑ	tu	tɑːniə	tɑh	toː				so		to~seː	tˑuː
THAT_2								ʃto					sɑðe										
THAT_3								tudː						təti~tɑkəː			tətɐ	tuhtɛ	tʲikɨ				
THAT_4				ɒz																			
THIN_1														dʲobtəɡəː		ʨoːptə							
THIN_2									vɤsɲit	vesɲɯd													
THIN_3				veːkoɲ																vekʨi			
THIN_4								sieŋʲkesʲ					βiʧkə̠ʒ										
THIN_5		ɤhukːene	oɦut		hoikːɑ~heːno	hɔikːɑ					vʊiti										hɔik	hoik	ohukˑɤnɤ
THIN_6	ʧovɑ														ɑsehɑʃ			jisːɛhʦ					
THIN_7														ɲeu								nɤdrɑ	
THIN_8							woɣəʎ					oɕːɑ											
THIN_9							ætəm										ɐːzʲːtʲɛmʲɘ		jɑbtɑ				
THIN_10																						lɑih	
THIS_1	tʲe	seː	tæmæ		tæmæ	tæmæ	tim		etɑ	tɑ~etɑjɤ	tɑ	ti	tə̠			tɑm				tɑ		seː~to	sˑeo
THIS_2								tadː									tatɐ		tʲikɨ		nɛʦɛ		
THIS_3															taːh								
THIS_4														əmə									
THOU_1		sɑ		tɛ	siæ	siɛ			te	te			tə̠j									siæ	
THOU_2	ton		sinæ				nø̆ŋ	toːnː			sinɑː	nɑŋ		tənə	tɔn	tɑn	tonɐ	tatnɛ		ton	sinæ		
THOU_3																			pɨdər				
THOU_4																							sˑɑk
TONGUE_1									kɯv	kɯv													
TONGUE_2	keʎ	keːl	kie̯li		keːli	kiɛli					kɛːʎ									kɯl	kɛlʲ	ʧeːli	kˑiːlʲ
TONGUE_3														ɕiədʲə		ɕeː							
TONGUE_4								ɲuxʧemʲ							ɲʊ̯ɔvʧːɑ		ɲuxʧːɐm	ɲuʌkʧɛmɛ					
TONGUE_5				ɲɛlv			ɲæləm					ɲeːlm	jə̠lme						ɲɑmʲu				
TOOTH_1		hɑmːɑs	hɑmːɑs		hɑmːɑz	hɑmːɑs					ɑːmbɑz										hɑmbɑz	ɑmːɤz	hɑmːɑsˑ
TOOTH_2				foɡ			pøŋk					puŋk											
TOOTH_3	pej												pyj									piː	
TOOTH_4								paːnʲː	piɲ	piɲ				ʧimi	paːtni	timə	paːnʲːɘ	pæːniɛ		piɲ			
TOOTH_5																			tʲibʲɑ				
TREE_1							juɣ																
TREE_2												jiw											
TREE_3								muːrː							mʊ̯ɔrːɑ		muərːɐ	muʌrɛ					
TREE_4		puː	puː	fɒ	puː	puː			pu	pu	puː					poː			pʲɑ		pʊ	puː	pˑuː
TREE_5													puʃeŋɡe							pispu			
TREE_6	ʧuvto																						
TREE_7														huɑː									
TWO_1								kuːht														kɑhs	
TWO_2	kɑvto			kɛtːøː								kitiɣ		ɕiti		ɕitə			sʲidʲɑ				kˑɑʦʲ
TWO_3		kɑks	kɑksi		kɑks	kɑksi	kætkən		kɯk	kɯk	kɑkʃ		kok		kʊ̯ɔkte		kuəxʲtʲːɘ	køːktɛ		kɯk	kɑksʲ		
WALK_1				jaːr			jəlil					jɑli~joːmi											
WALK_2	jɑkɑms																						
WALK_3									vetlɤnɯ	vetlɯnɯ										vetlɯnɯ			
WALK_4								vaːnʲːʦe							vaːʣːih		vaʣʲːɛd	βæːʦːɛdh					
WALK_5													koʃtɑm										kˑɤntʲmɑ
WALK_6																				wɑmɯʃtɯnɯ		jɑlɡɤtːɤːmɑ	
WALK_7		kæiɑ	kæʋelːæ		kævelːæ	kævɛlːæ										qyəl					kævʊdɑ		
WALK_8				ɟɒloɡol										dʲoðyrɕɑ									
WARM_1								pɒːhk														løyhkæ	
WARM_2				mɛlɛɡ			meɭək					mɑːltip											
WARM_3			læmːin		læmːæː	læmːin					lɛm			ɲyɲɑ							læmʲ		læmːi
WARM_4	ʎembe											reːɣ	leβe						jibɑd				
WARM_5													ʃokʃo	hekusɯ	liɛkːɑs		liəɡːɐs~pɒːkːɐs						
WARM_6									ʃonɯt	ʃonɯd										ʃunɯt			
WARM_7		soe			soːjɑ~vɑri											pyː						soːjɤ	
WARM_8																		pɨjβɛlɛs					
WATER_1								ʧaːʣʲ							ʧaːhʦi		ʧaːʦʲːɘ	ʧæːʦiɛ					
WATER_2	vedʲ	vesi		viːz	vezi	vɛsi			vɑ	vɑ	vɛʒ		βyt	bɯʔ						vu	vɛzi	vesi	vesˑi
WATER_3			ʋesi									wit							jiʔ				
WATER_4							jəŋk																
WATER_5																yt							
WE_1	miɲ	meie	me	mi	møː	myœ	məŋ	mɨjː	mijɤ	mi	mɛːɡ	mɑːn	me	mɯŋ	mij	meː	miʝɐ	mijːiɛh	mɑɲɑʔ	mi	mœ	myː	miːʔ
WHAT_1	meʑe	mis	mi	mi	mi	mi	mø̆ɣi	meɡː~miː	mɯj	mɯj	mis	mɑn	mo	mɑː	mij		miːɐ	mij	ŋɑmɡæ	mɑ	mi	mikæ	miæ
WHAT_2																qɑji							
WHITE_1	ɑʃo												oʃ										
WHITE_2										jeʤɯd													
WHITE_3							næɣi																
WHITE_4												ɲɑːr											
WHITE_5														sɯr		sɤrə				tɤdʲɯ			
WHITE_6		vɑlke			vɑlkiɑ	vɑlkiɛ		viːlːke			vɑːldɑ				viɛlɑkɑh		viəlɡːɐd	βeːlkɛs	seːrʔ		vɑʊɡɛd	vɑlɡɤkɤz	vɑlkɤ
WHITE_7			ʋɑlkoinen																				
WHITE_8									ʨoʨkom														
WHITE_9				fɛɦeːr																			
WHITE_10												jɑːŋk											
WHO_1		kes	kukɑ		kuɡ̊ɑ			keɡː		kod	kis		kuðo			kuti			xibʲɑ				
WHO_2	ki		ken	ki	ken	kɛn	kojɯ	keː	kin	kin			kø		kij		c͡çiːɐ	kiɛ		kin	kɛn	ʧen	kˑiæ
WHO_3												χoːŋχɑ											
WHO_4														sɯlɯ									
WIND_1							wɑt					woːt											
WIND_2		tuːl	tuːli		tuːli	tuːli			tɤv	tɤv	tuːʎ									tɤl		tuːli	tˑuːlʲ
WIND_3													mɑrðeʒ			merkə			mʲeːrʦʲɑ				
WIND_4								piːŋːk							piɛɡkɑ		piəɡːɐ	pɨɛkːɛ					
WIND_5	vɑrmɑ													biə									
WOMAN_1													βɑte										
WOMAN_2																				kɯʃno			
WOMAN_3		nɑine	nɑinen	nøː	nɑin	nɑini	ni	nɨzan			nɑi	neː		nɯ	nisʊ		neːzːɒn	nyjsɛnɛ	ɲeː		nɑinɛ	nɑin	nɑːnɤ
WOMAN_4	ɑvɑ			ɒsːoɲ																			
WOMAN_5									iɲkɑ	ɑɲ			yðə̠rɑmɑʃ			imːɑ							
WOMAN_6										nɯvbɑbɑ													
WORM_1		usː																					
WORM_2																							husʲː
WORM_3														kəʎɕyʔə									
WORM_4																			xəlɨ				
WORM_5	suks												ʃukʃ										
WORM_6				feːrɛɡ			soɣ		ɡɑɡ			peːrk				ʧuk						touko	vɑkɤl
WORM_7										nomɯr										numɯr			
WORM_8			mɑto		mɑd̥o	mɑtɔ		maːdː							maːhtʊ		maːtːɐ				mɑdɔ		
YEAR_1				eːv				ɨɡʲː									eːc͡çːɘ						
YEAR_2		ɑːstːɑ																				ɑːstɑik	ɑːsˑtˑɑkˑ
YEAR_3									ɡod		ɑːiɡɑst												
YEAR_4												tɑːl			jɑhki	po		jæːpiɛ	poː				
YEAR_5					voːz	vʊɔsi			vo	vo											vɔzʲ		
YEAR_6			ʋuosi																				
YEAR_7	ije						ɑl						ij							ɑr			
YEAR_8														hyə									
YELLOW_1		kolːɑne	keltɑinen		keltɑin	kɛltɑni						kɑsm										kɤltɤin	kˑɤlːɑnɤ
YELLOW_2				ʃaːrɡɒ																	pɑkʊinɛ		
YELLOW_3							kullø̆j				viːri		sɑrə̠										
YELLOW_4	oʒo																						
YELLOW_5													nɑrə̠ɲʧe										
YELLOW_6								ruʧːkesʲ							fiskes		viskːɐd	βiskɛs					
YELLOW_7									veʒ	viʒ				todʲɑkuə					tɑsʲeːxæj	ʧuʒ			
YELLOW_8																pɑtəʎ							
