	Bemba	Bulu	Fang	Ganda	Gogo	Haya	Kalanga	Kamba	Kikuyu	Kimbundu	Koongo	Lingala	Lozi	Luba-Katanga	Luba-Lulua	Makhuwa	Meru	Ndonga	Ndzwani Comorian	Ngazidja Comorian	North Ndebele	Nyanja	Nyankole	Rundi	Shona	Songe	Sukuma	Swahili	Tonga	Tsonga	Tswa	Tswana	Umbundu	Venda	Xhosa	Yaka	Zulu
LIVER_3				kibumba									sibiti								isibindi									ʃivi˦nʣi˦	ʧivi˦nʣi˦			ʧiβindi	isibindi		isibindi
LIVER_4																										eʃimbadifite											
LIVER_5		osaɲ				omwiilima		etɛma	ini								irima			ɲe			ekine				itima	ini	muni								
LIVER_6							lopa					libale																									
LIVER_7																		ehuli																			
LIVER_8															mu˦ʧima˦																	bɪ˦tɪ˦					
LIVER_9	ili˨bu																								ro˦pa˦								o˦mu̍ma˦				
LIVER_10					i˦toɡa																																
LIVER_11																ha˦pa																					
LIVER_12																			ɲe˦																		
LIVER_13																						windi˦															
LIVER_14																																				ba˨e˨	
LOUSE_1											sina	sili										sabwe						ʧawa									
LOUSE_2														kuso	nkusu																						
LOUSE_3																										n˦ki˨sa											
LOUSE_4																iʈʰu˦po																				si˨di˨	
LOUSE_5																														n̤wa˦la˦	n̤wa˦la˦	n˨ta˦					i˦ntwa˦la˨
LOUSE_6																																	o˦na˨				
LOUSE_7		njin	ɲin							ina								ona											njina								
LOUSE_8	inda˨					endai		ndaa	ndaː˦a				nda				nda		nɖa˦	nda	intwala		enda	inda	inda		nda							nnda	intwala		
LOUSE_9					mpani																																
MAN_1																														wa˦nu˦na˦	wa˦nu˦na˦		u˦lu˦me˦				i˦ndo˨da˨
MAN_2																																				to˨	
MAN_3		fam	fam																																		
MAN_4				musajja		ʃaija				diala													ʃaija														
MAN_5																					indoda			inɡabo			nɡoʃi								indodaama		
MAN_6											jakala																										
MAN_7																						aḿna															
MAN_8									ɲja˦mba							nlo˦pwa˨na																					
MAN_9												moba˦li							mnʈubaba˦																		
MAN_10														mwa˥˩namulu˨me			nndumi											mwanamume									
MAN_11	umwaː˨ume				mu˦lume		lume	omɛ							mulume			omulumentu		mume					muru˦me˦	mulu˨me			mulombwana					muluna			
MOON_1																						ezi˦															
MOON_2																																	e˦sa˦ji˨				
MOON_3																														n̍hwe˦ti˦	hwe˦ti˦						
MOON_4												sa˦nza˦																				ǃʰwe˨di˦				so˦nɡe˦	
MOON_5																																					i˦ɲa˨nɡa˦
MOON_6													kweli	kwe˥˩zi									okwezi	ukwezi													
MOON_7	umwe˨si			mwezi	mwe˦ezi	omwezi	ŋweʣi	mwɛi	mwɛ˦ri						mwenzi˦	mwee˦ri	mwiiri	omweʤi	mwe˦zi	mwe˦zi					mwe˨ʣi˦	mwe˥˩ʃi	ŋweji	mwezi	mwezi					mweʣi			
MOON_8																					injanɡa														injanɡa		
MOON_9		nɡon	ŋɡwan								nɡonda																										
MOON_10										mbeji																											
MOUTH_1																			ha˦ɲo	haɲwa																	
MOUTH_2																									ro˨mo˨							lo˨mʊ˨				nu˨a˨	u˦mlo˨mo˨
MOUTH_3														kja˨kanwa	mu˦ka˦na˦											kuka˨nwa˨											
MOUTH_4	a˨kanwa			kamwa				kaɲẅa	kanua	dikanu							kana	okana				kamwa	akanwa					kiɲwa	kanwa								
MOUTH_5												monɔkɔ				mala˦ku																					
MOUTH_6		anju	aɲu		m˦lomo	omunwa	lomo				nwa		mulomo								umlomo			umunwa			nomo			nomo	nomo		omena	mulomo	umlomo		
NAME_1			ejola																																		
NAME_2										dijina																											
NAME_3	isiː˨na			linɲa			zina				zina			diːzi˨na	di˥˩na˦		irina	eʤina	ʣi˦na	ʣi˦na		ʣi˦na	eiziina	izina		eʃi˨na	lina	ʄina	zina					ʣina			
NAME_4						eibala							libizo								ibizo														iɡama		
NAME_5					i˦taɡwa			esjetwa	ritwa																												
NAME_6																									zi˦ta˦					vi˦to˦	vi˦tu˦						
NAME_7												nko˦mbo˦																					o˦ndu˦ko˨				
NAME_8																																i˦na˦				i˦na˨	
NAME_9		jo˥˩e˦																																			
NAME_10																																					i˥˩ka˥˩ma˨
NAME_11																ʔnʧi˦na																					
NECK_1		tjin˥˩																																			
NECK_2			kiŋ																																		
NECK_3													mulala																	n̤amu	n̤amu						
NECK_4															nʃiŋu						intamo														intamo		intamu
NECK_5								ŋɡiŋɡɔ		ʃinɡu	nsinɡu	nkinɡo˦		nʃinɡo			sunɡo	oθinɡo	nʦi˦ŋɡo	nʦiŋɡo						nʃi˨nɡo	n̤inɡo	ʃinɡo	nsinɡo					muʦinɡa			
NECK_6					si˦iŋɡo				ŋɡi˦ŋɡɔ˦							isi˦ko																	o˦si˦nɡo˦			ki˦nɡo˦	
NECK_7																									muʦi˨pa˨												
NECK_8						enɡoto																kʰosi	ebiʦja	izosi													
NECK_9				bulaɡo			ʦʰibʱa																														
NECK_10	u˨mukoʃi																																				
NECK_11																																la˨la˨					
NIGHT_1													busihu							masihu																	
NIGHT_2												butu˦			bu˦tuku˦																		u˦te̍ke˦			bu˨tu˦	
NIGHT_3	ubu˨siku						siku	otuko		usuku				bufuku				uusiku			ubusuku							usiku	busiku					βusiku	ubusuku		ubusuku
NIGHT_4									otu˦ko													si˦ku			usi˦ku˦	bufu˨ku				vusi˦ku˦	wusi˦ku˦	si˦χʊ˦					
NIGHT_5																											bujiku										
NIGHT_6		alu	alu														jijo							ijoro													
NIGHT_7				kiro	ci˦lo	ekilo													uku˦				ekiro														
NIGHT_8																uhi˦ju																					
NIGHT_9											mpimpa																										
NOSE_1															dju˥˩lu˦di˦ulu˦																						
NOSE_2																																					i˦kʰa˨la˨
NOSE_3		jo˥˩e˦																																			
NOSE_4																									m̤u˨no˨					n̤o˦mp͡fu˦	n̤o˦vu˦	ŋ˨kɔ˦				mi˦ɔ˨	
NOSE_5											mbombo															mpe˨mbe											
NOSE_6					mpu˥˩la								ŋɡo				mbua		mpu˦a	mbu˨a																	
NOSE_7												nzo˦lo																									
NOSE_8	u˨moːna																												i˦mpemo				e˦ɲulu				
NOSE_9				nɲindo		eɲindo																	eɲindo											ninɡo			
NOSE_10																		ejulu									ljulu										
NOSE_11							milo		inoro					muːlu˨		noroo																					
NOSE_12										zunu											impumulo	funo		izuru											pumlo		
NOSE_13								eɲoo																													
NOSE_14																												pua									
NOSE_15			ʤwiɲ																																		
ONE_1		fok	bɔʔɔ																																		
ONE_2							nʔompela																														
ONE_3	mo			mu		emoi		mwɛ˥	emwɛ				ŋwi	mo	mwe˦		jimwi	mwe			ɲe		mwe	mwe	mwe˦	mone	imo		mwe	n̍we	n̍we	ŋwɪ˨			ɲe		ɲe
ONE_4					moŋɡa					moʃi	mosi					moka			moʒa˦	monʦi								moʄa									
ONE_5												mɔ˦kɔ˦										mo˦ʣi											mo˦si˨			e˦mɔ˨ti˦	
ONE_6																																		tʰihi			
ORGANIC FAT OR OIL_1																																	u˦le˦la˨				
ORGANIC FAT OR OIL_2																																				bo˨a˨di˦	
ORGANIC FAT OR OIL_3																										mwi˥˩mu˨											
ORGANIC FAT OR OIL_4		avon˥˩	avɔŋ																																		
ORGANIC FAT OR OIL_5										maji				mani																							
ORGANIC FAT OR OIL_6	ama˨futa			mafuta	ma˦futa	amajuta	futa	mau˦ta˩	maɣu˦ta		mafuta	mafu˦ta	mafula		mafu˦ta	makʰu˦ra	mafura		maʈa˦	mafu˦ra	amafutʰa	fu˦ta	amajuta	amavuta	mafu˦ta˦		maɡuta	mafuta	ma˦futa	mafu˦rʱa˦	mafu˦ra˦	fu˦ra˦		map͡fura	amafutʰa		
ORGANIC FAT OR OIL_7																																					a˦ma˦fu˨tʰa˨
ORGANIC FAT OR OIL_8																		omakaɡaʤi																			
PERSON_1							tʰu																									tʰʊ˨				to˨	
PERSON_2	u˨muntu	mo˥˩t	mbot	omuntu	muu˦ntu	omuntu		moː˧n˩do˩	mo˨ndo˨	mutu	muntu	moto	mutu	muntu	muntu		ndu	omuntu	mu˦nʈu	m˨nɖu	umuntu	ntʰu	omuntu	umuntu	mun̤u	mu˥˩ntu	mun̤u	mtu	muntu	mun̤u	mun̤u			mutʰu	umntu		umuntu
PERSON_3																																	o˦mu˦nu˨				
PERSON_4																ʔnttʰu																					
RAIN (PRECIPITATION)_1						enjula	na													ɲa	na		enjura		mʋura												
RAIN (PRECIPITATION)_2		mven˥˩	mvəŋ																																		
RAIN (PRECIPITATION)_3				nkuba																																	
RAIN (PRECIPITATION)_4																ipu˦la			vu˦a												vu˦la˦	pu˦la˦					
RAIN (PRECIPITATION)_5													pula				fua																				
RAIN (PRECIPITATION)_6	m˦fu˨la˨				mvu˥˩la			mbua	mbu˦ra	nvula	mvula	mbu˦la		mvula	mvula˦			omvula				bvu˦la		imvura			mbula	mvua	mvula	mp͡fu˦la˦			o˦mbe̍la	mvula	imvula	mbu˦a˦	i˦mvu˥˩la˨
RAIN (PRECIPITATION)_7																										mpe˨ʃi											
ROAD_1				kkubo																	umɡwaǃo																
ROAD_2						omuhanda																	omuhanda														
ROAD_3														diːʃi˨nda˨												eʃi˨nda											
ROAD_4	n˨sila							nzea	ɲjera˦	njila	nzila	nzela˦	nzila					ondjila						inzira			nzila	nʄia	inzila	nd͡lela	nd͡lela			ndʰila	ind͡ɮela		
ROAD_5					nzi˥˩la										nzi˦la˦	ntta˦la									nzi˨ra˨											ndi˦a˦	
ROAD_6																																ʦɪ˨la˨	o˦udji˦la˨				i˦nd͡ɮʱe˨la˨
ROAD_7																			pare˦	pare˦																	
ROAD_8		zen	zən				zila										ʃija																				
ROAD_9																						jira															
ROOT_1		nkaɲ	ŋ̍kaŋ																																		
ROOT_2																																			inɡǀambu		
ROOT_3												moka˦nɡa˦																					o˦lu˦mbo˦mbo˨				i˦mpa˨nde˨
ROOT_4									mo˨ri˨																											nɡi˨li˨	
ROOT_5					m˦dela										mu˦zi˦				mwi˦zi																		
ROOT_6							ʣi															zu										di˨					
ROOT_7	u˨musila			mulandila		omuzi		moi			mwansi		mubisi					omuʤi		mzi	impande		omuzi	umuzi	muʣi˨	muʃi˨		mzizi	imujanda	riminʦu	liminʦu			muʣi			
ROOT_8										ndanji						nritaatʰi	nrari										nzwi										
ROOT_9														ji																							
SALT_1															muke˨le˨a˨																						
SALT_2																																				ku˦a˦	
SALT_3																					iʧwʔaji														itjuwa		iʦwaji
SALT_4	ʧele																					ʧe˦re															
SALT_5																																ʦwa˦i˦					
SALT_6																	ʃimbi		ʃi˦ŋɡo																		
SALT_7				munɲo	mwi˦ino	mwoɲu		moɲo	moo˦ɲo											mɲo			omwoɲo	umwuɲu	muɲu		mun̤u	muɲu		mu˦ɲu˦							
SALT_8		nku	ŋ̍ku								munɡwa	monɡwa				maakʰa										munɡwa							omonɡwa				
SALT_9																																		mataβa			
SAND_1												zɛlɔ						evi																			
SAND_2	u˨muse˨nɡa	nselek	n̩sələʔ	museɲu	mhaa˦ŋka	omuʃeɲe			moθa˥˩ŋɡa					musenɡa			nsanɡa		mʦa˨ŋɡa	mʦaŋɡa			omuʃeeɲi	umuseɲi		mafje˨nkjeɲi˨		mʧanɡa	musenɡa								
SAND_3							seʧe			senɡe	senɡi											ʧenɡa									seke				isanti		
SAND_4								keðaŋɡaðe					muʃabati								isiɬabatʰi																
SAND_5																ʔnha˦a˦va																					
SAND_6																																ʃa˨wa˨					
SAND_7																														sa˦va˦						kɛ˦nzɛ˦	
SAND_8															lu˦se˦ŋa˦										je˦ʧa˨								e˦ve˨				
SAND_9																																					i˦si˦ɬa˨ba˥˩tʰi˨
SEE_1		jen	jen		wona																																
SEE_2								ɔna	ɔ˦na							oo˦na			o˦na	ona		ona			o˦na			ona			wo˦na˦						
SEE_3	mona					bona				mona	mona		bona	mona	mona˦			mona			bona			bona			bona		bona					βona	bona		
SEE_4												mo˦na														mo˨na				vo˦na˦		bɔ˦na˦	mo˦la˦				bo˦na˨
SEE_5				laba																			reeba														
SEE_6																	lolija																				
SEE_7																																				ta˦	
SKIN_1																						nɡuo													ijwambu		
SKIN_2													litalo														iɡula										
SKIN_3						omubilihomme																		uruhu													
SKIN_4																										eko˨ba					ɬo˦nɡe˦	t͡ɬa˨pɪ˨				ka˦ta˦	
SKIN_5																nra˦pa˦la																					
SKIN_6																													i˦ci˦kanda								i˦si˦kʰu˨mba˨
SKIN_7		e˦ko˥˩p																															e˦ko̍va˦				
SKIN_8							ɡanda	kekɔndɛ	ɣekɔndɛ˦		nkanda						ikanda								ɡanda									lukanda			
SKIN_9															di˦koba						isiɡoɡo																
SKIN_10			ekop							kiba				lukoba				oʃipa					ekiʃuʃu														
SKIN_11				nkuta								lopo˦so							ŋɡo˦zi	ŋɡo˨zi								nɡozi									
SKIN_12	nka˨nda˨				ɲcii˦ŋɡo																									nɬonɡe˦							
SKY_1								jajaja																ijuru		eilu											
SKY_2						eiɡulu					zulu	likolo˦											eiɡuru											lʰitʰadʰulu	izulu		izulu
SKY_3				ɡɡuru																																	
SKY_4			ʣop														iruveu																				
SKY_5															djulu																						
SKY_6					ulaŋɡa															biŋɡu		tʰambo			denɡa			uwinɡu									
SKY_7																					isibakabaka																
SKY_8																																				nza˨mbe˦	
SKY_9									i˨ɣo˨ro˨																					tʼi˨lo˨							
SKY_10																iri˦mu			wi˦ŋɡu																		
SKY_11		jo˥˩p																																			
SKY_12																																a˦pi˦					
SLEEP (STATE)_1		o˥˩jo	ojo																																		
SLEEP (STATE)_2												mpɔnɡi˦						oomposi											n̍ɡonzi								
SLEEP (STATE)_3																												sinɡizi									
SLEEP (STATE)_4																	nruo																				
SLEEP (STATE)_5																			la˦la	la˦la																	
SLEEP (STATE)_6																																rɔ˨kɔ˨				tɔ˨nɡi˨	
SLEEP (STATE)_7																					ubutʰonɡo									βur̥oŋɡo˦					ubu˦tʰoŋɡo		ubu˦tʰoŋɡo
SLEEP (STATE)_8					nto˦oŋɡo																																
SLEEP (STATE)_9																ikʰo˦ve																		kʰoɸe			
SLEEP (STATE)_10	utu˨lo			otulo		otulo		tɔɔ	tɔrɔ˩˥	kilu	tulu				tu˦lu							tulo˦		amatiro		tu˦lo˩˥	tulo						e˦tu˦lo̍				
SLEEP (STATE)_11							nkopeʃulo																okuɡwejeɡjera														
SLEEP (STATE)_12																									hope												
SMOKE (EXHAUST)_1	iʧu˨nsi																				tʰunǃa																
SMOKE (EXHAUST)_2		o˥˩tita	oʦira							diʃi										ʤosi																	
SMOKE (EXHAUST)_3														mwi˥˩ʃi	mwi˥˩nʃi˦	mwii˦ʃi			mo˦si							mi˥˩ʃi				mu˦si˦	mu˦si˦				um˦si	mu˦e˨	
SMOKE (EXHAUST)_4																									u˨ʦi˦				i˦bu˦si				o˦wi˦si˦				u˦mu˦si˨
SMOKE (EXHAUST)_5							si															ʦi˦										si˦					
SMOKE (EXHAUST)_6					ljo˦osi													olwiθi									ljoʧi										
SMOKE (EXHAUST)_7						omwiika		sjoki			mwisi		musi				musu						omwika	umwoʦi				moʃi						muʦi			
SMOKE (EXHAUST)_8				mukka																																	
SMOKE (EXHAUST)_9												mo˦linɡa																									
SMOKE (EXHAUST)_10									ndɔː˨ɣɔ˨																												
SNAKE_1			ɲo										noha			inwa˦a			ɲo˦ha	ɲo˦ha													onjoha				
SNAKE_2				musota	nzo˥˩ka			nzoka														nʣiira		inɡoka			nzoka									nzɔ	
SNAKE_3											mboma																										
SNAKE_4		njo							ɲamojaðe																									nʰowa			
SNAKE_5												njo˦ka			nnjo˨ka															ɲo˦kʼa˦		nɔ˦χa˦					
SNAKE_6						enjoka	ɲoka										ʃoka				injoka		enjoka		ɲoka	nioka		ɲoka			ɲoka				iɲoka		iɲoka
SNAKE_7	iʧilamba																																				
STONE_1		akok	akɔʔ																		iliʧʔe																
STONE_2									ihi˦ɣa																												i˦ʧe˨
STONE_3															di˦bwe˦																	t͡ɬa˨pa˦					
STONE_4												liba˦nɡa˦																									
STONE_5																																				bu˨e˨	
STONE_6																						ala˦											e˦we̍				
STONE_7				ejjinja													iwe	emanja									iwe										
STONE_8																												ʄiwe			ʃwa						
STONE_9	i˨libwe				i˦bwe	eibale		eβia					liʧwe						bwe˦	bwe˨			eibaare	ibuje	bwe	ebwa˨			ibbwe	ribje					ilitje		
STONE_10							bɡe			tadi	tadi			diːbwe																							
STONE_11																																		muʣiβo			
STONE_12																ʔnlu˨ku																					
SUN_1															di˥˩ba˦																	ʦa˨ʦi˦					
SUN_2																																	e˦ku̍mbi˦			i˦se˦	
SUN_3																																					i˨la˨nɡa˨
SUN_4																										n˦ɡu˨ba											
SUN_5		jo˥˩p																																			
SUN_6									rio˦a							́nʧu˦wa			ʒu˦a			ʣu˦wa															
SUN_7												mo˦i																									
SUN_8	aka˨suba				i˦zuva																																
SUN_9						eizoba	ʒuba	sjoa						djuba			saa			ʤua			eizooba	izuba	zuʋa			ʄua	zuba					dʰuβa			
SUN_10											ntanɡu							etanɡo			ilanɡa									djambu	ɡambu				ilanɡa		
SUN_11				njuba						muaɲa																											
SUN_12													lizazazi																								
SUN_13																											limi										
SUN_14			n̩loʣop																																		
TAIL_1									mutiːŋɡɔ˦ɛ																											mba˨nɡu˦	
TAIL_2																			mʃi˦a	mʃi˦a		ʧi˦ra								nʧi˦la˦	ʧi˦la˦						
TAIL_3																																χa˨t͡ɬa˦					
TAIL_4							ŋwise	mweðɛ								mwila	njija							umurizo													
TAIL_5	umu˨kila			mukira	mu˦cila	omukila				mukila	nkila	mokila˦		kila	mu˦kila˦			omuʃila			isisila		omukira		muʧira	muki˨la	nkila	mkia	mucila				u˦kɪ̠̍l̠a˦̠	muʧila	umsila		umsila
TAIL_6		njem	ŋɡjem																																		
TAIL_7													muhata																								
THREE_1		la	laa													raru	firaru		ra˦ru	ra˦ru										r̥a˦r̥u	nʱaru	ra˦rʊ˦		raru			
THREE_2				satu	datu	iʃatu	tʰatu	itato	iθatu		tatu		talu								tʰatʰu	ita˦tu	ʃatu	tatu	n̤atu	satu	idatu	tatu					tatu		tʰatʰu	sa˦to˨	tʰatʰu
THREE_3												mi˦sa˦to																									
THREE_4															sa˨tu˨pronomnume˦ralʧardinal																						
TONGUE_1																		elaka											mulaka								
TONGUE_2	ulu˨limi		ojəm	lulimi	ilimi	olurimi	limi	oemɛ	rore˦me	dimi	ludimi	lole˦mu	lulimi	ludi˨mi		nlumi	ulumi		uli˦mi	uli˦me	ulimi	li˦me	orurimi	ururimi	ri˨mi˨	edi˨mi	lulimi	ulimi		riri˦mi˦	liri˦mi˦	lɪ˦mɪ˦	e˦li˦mi˦	lulimi	ulwimi	le˦me˨	ulimi
TONGUE_3															lu˦dimi˦																						
TONGUE_4		o˥˩jem																																			
TOOTH_1								eɛɔ										ejeɡo																			
TOOTH_2																niino	mwiini																				
TOOTH_3			asoŋ	elinɲo		eliino	ʒino				dinu		liino								iziɲo		eriino	iriɲo			lino	ʄino						lʰinʰo	iziɲo		
TOOTH_4										diju																											
TOOTH_5	iliː˨no				li˦ino							li˦no		di˥˩no	di˥˩nu˦				ʣi˦ɲo	ʣi˦ɲo		ʣi˦no			zi˦no˦	ei˨no			i˦li˦ɲo	ti˦no˦	ti˦no˦	i˦nɔ˦				i˦no˨	
TOOTH_6									i˨ɣɛ˨ɣɔ˨																												i˦zi˥˩ɲo˨
TOOTH_7																																	e˦ijo˨				
TOOTH_8		ason˥˩																																			
TREE_1			ele																																	le˦	
TREE_2		e˦le˦																														t͡ɬʰa˨rɪ˨	u˦ti˨				
TREE_3	i˨ʧimu˨ti																																				
TREE_4													kota											iɡiti					cisamu								
TREE_5							ti														isiɬaɬa										siɲa						
TREE_6					mu˦ti										mu˦ʧi	mwi˦ri																					
TREE_7				muti		omuti		mote	mote˦	muʃi	nti			muʧi˨			nri	omuti	mwiri˦				omuti		muti˦	muʦʰi	linti	mti		murʱe				muri	umtʰi		umutʰi
TREE_8												nzete˦								mdri˦																	
TREE_9																						nte˦nɡo															
TWO_1																						iwi˦ri			ʋi˨ri˦												
TWO_2								ile		iadi	ole					ili		jaali	ili˦	ili˦								wili									
TWO_3														bi˨di˨												ba˨bi˨di˨						be˨di˦	vaː˦li˨			ba˦e˦	
TWO_4		bae˦																											bi˥le								
TWO_5	bili		bɛɲ	bili		bili			iɣere				beli		bidi						bili		biri	biri			ibili							βili	bini		bili
TWO_6												mi˦bale˦																		mbi˦rʱi˦	mbiri˦						
TWO_7																	fivili																				
TWO_8					ɲejete																																
VOMIT_1															lu˨ka	ra˦pʰja˨a																				lo˦	
VOMIT_2																														ɬa˦ntʼa		t͡ɬʰa˦ʦa˦					
VOMIT_3									ta˦heka																												
VOMIT_4					deeka	tabika		taβeka															tanaka					tapika									
VOMIT_5													taza																						ɡabʱa		bujisa
VOMIT_6												sanza									amaɬanzo	sanza												matanza			
VOMIT_7							tʰo																										sanja				
VOMIT_8				sesema																																	
VOMIT_9																			ravi˦ha	raβiha																	
VOMIT_10	luk										luka						jooka							ruka	ruʦa	lasa	luka										
VOMIT_11			jo																																		
WALK_1		wulu	wulu														irajaaro																				
WALK_2									ʃɛː˨ra										da˨ɡa																		
WALK_3														na˥˩nɡa˨																							
WALK_4	enda				jeenda					enda	enda				e˦nda˦	ee˦tta		eenda		enda		jenda							eenda				e˦nda˨	enda			
WALK_5							nanɡajila						zamaja																								
WALK_6																							ɡjenda				siminza										
WALK_7																					hamba														hamba		hamba
WALK_8				tambula		tambuka		tɛmbɛa				ta˦mbola˦												tambuka	fa˦mba	ta˨mbuka		tembea		fa˦mba˦	fa˦mba˦					ta˦mbol	
WATER_1							vula																														
WATER_2								keɣwo																													
WATER_3																						ʣi˦															
WATER_4																																	o˦va˦va˦				
WATER_5		mendim	mənʣim	mazzi		emaizi					masa		nezi			maaʃi	mura	omeja			amanzi		amaizi	amazi	mʋura		minzi	maʄi							amanzi		
WATER_6	ame˨nsi				malee˦ŋɡa				maː˦e			ma˦i							ma˦ʒi	ma˦ʤi									i˦ma˦anzi	ma˦ti˦	ma˦ti˦	me˨ʦi˦		ma˦d̪i˦		ma˦i˨	a˦ma˨nzi˨
WATER_7										meɲa				me˥˩ma	ma˥˩ji˦ma˦aji˦											me˥˩ma											
WIND_1					mbe˦ho														mpe˦vo																		
WIND_2							pʰepo					mopɛpɛ								upe˦po		pʰe˦po						upepo				pʰɪ˦fɔ˦					
WIND_3																ipʰe˦jo														mo˦ja˦							
WIND_4																																				vu˦nɡa˦	
WIND_5		e˦vun˥˩ulu																																			
WIND_6			m̩fuã	mpewo																																	
WIND_7																	mburato																				
WIND_8								okoŋɡi			kitembo																										
WIND_9	ela																																ofela				
WIND_10						omujaɡa															umoja		omujaɡa	umujaɡa	m̤epo		ɲaɡa							muja	umoja		umoja
WIND_11									ro˨huː˨hɔ˨																												
WOMAN_1		minɡa	minŋɡa																									mwanamke									
WOMAN_2								mondomoka											mnʈumama˦	mnɖumama˦																	
WOMAN_3												mwa˦si		mwanamuka˨zi												muka˨ʃiba										moe˦to˨	
WOMAN_4	umwa˨nakaʃi				mce˦ekulu										mu˦kazi																						
WOMAN_5				omukazi		omukazi	kaʣi		motuma	mukaji	nkento		musali				nka	omukiintu			inina		omukazi	umuɡore			nkima		mukaintu					musaʣi	umfazi		
WOMAN_6																						ka˦zi			ka˦ʣi˦					wa˦nsa˦ti˦	wa˦sa˦ti˦	sa˦di˦					
WOMAN_7																																					u˦m˦fa˥˩zi˨
WOMAN_8																																	u˦kaji˨				
WOMAN_9																ntʰi˦ja˨na																					
