Language_ID,Feature_ID,IPA,Value
Iraqi_Arabic,WIND,hɑwɑ,38
Levantine_Arabic,WIND,hɑwɑ,38
Modern_Standard_Arabic,WIND,hawaːʔ,38
Sanaani_Arabic,WIND,hawa,38
Dhofari_Arabic,WIND,habu,39
Gulf_Arabic,WIND,hbuːb,39
Chadian_Arabic,KNEE,rukba,40
Dhofari_Arabic,KNEE,rikba,40
Egyptian_Arabic,KNEE,rɔkba,40
Gulf_Arabic,KNEE,riʧba,40
Gulf_Arabic,KNEE,rukba,40
Hassaniya_Arabic,KNEE,rɔkba,40
Iraqi_Arabic,KNEE,rukbɑ,40
Levantine_Arabic,KNEE,rɛkbɛ,40
Maltese,KNEE,rkɔppɐ,40
Modern_Standard_Arabic,KNEE,rukba,40
Moroccan_Arabic,KNEE,rukbɑ,40
Najdi_Arabic,KNEE,rikbah,40
North_Mesopotamian_Arabic,KNEE,ɣəkbaj,40
Sanaani_Arabic,KNEE,rukbih,40
Sudanese_Arabic,KNEE,rukba,40
Tunisian_Arabic,KNEE,rukba,40
Chadian_Arabic,WHITE,ʔabjɛt,41
Cypriot_Arabic,WHITE,apkjað,41
Dhofari_Arabic,WHITE,bjɑːðˤ,41
Egyptian_Arabic,WHITE,ɑbjɑd,41
Gulf_Arabic,WHITE,ɑbjɑðˤ,41
Hassaniya_Arabic,WHITE,ʌbjɑðˤ,41
Iraqi_Arabic,WHITE,ʔɑbjɑðˤ,41
Levantine_Arabic,WHITE,ʔɑbjɑdˤ,41
Maltese,WHITE,ɐbjɐt,41
Modern_Standard_Arabic,WHITE,ʔabjɑdˤ,41
Moroccan_Arabic,WHITE,bjədˤ,41
Najdi_Arabic,WHITE,ɑbjɑðˤ,41
North_Mesopotamian_Arabic,WHITE,ʌbjɑðˤ,41
Sanaani_Arabic,WHITE,ʔabjɑðˤ,41
Sudanese_Arabic,WHITE,ɑbjɑdˤ,41
Tunisian_Arabic,WHITE,abjidˤ,41
Chadian_Arabic,EAT,akɛl,42
Cypriot_Arabic,EAT,kɛl,42
Dhofari_Arabic,EAT,kil,42
Egyptian_Arabic,EAT,kal,42
Gulf_Arabic,EAT,kal,42
Hassaniya_Arabic,EAT,kaːl,42
Iraqi_Arabic,EAT,iːaːkuːl,42
Levantine_Arabic,EAT,ʔɑkɑl,42
Maltese,EAT,kɪːl,42
Modern_Standard_Arabic,EAT,ʔakala,42
Moroccan_Arabic,EAT,kla,42
Najdi_Arabic,EAT,akal,42
North_Mesopotamian_Arabic,EAT,ʔʌkal,42
Sanaani_Arabic,EAT,kal,42
Sudanese_Arabic,EAT,ʔakal,42
Tunisian_Arabic,EAT,klaː,42
Chadian_Arabic,HEAVY,tɑɡiːl,43
Cypriot_Arabic,HEAVY,θkiːl,43
Dhofari_Arabic,HEAVY,θiqiːl,43
Egyptian_Arabic,HEAVY,tɛʔiːl,43
Gulf_Arabic,HEAVY,θaɡiːl,43
Hassaniya_Arabic,HEAVY,əθ̬ɡiːl,43
Iraqi_Arabic,HEAVY,θɛɡiːl,43
Levantine_Arabic,HEAVY,tʔiːl,43
Maltese,HEAVY,tʔiːl,43
Modern_Standard_Arabic,HEAVY,θaqiːl,43
Moroccan_Arabic,HEAVY,tqil,43
Najdi_Arabic,HEAVY,θaɡiːl,43
North_Mesopotamian_Arabic,HEAVY,θʌqiːl,43
Sanaani_Arabic,HEAVY,θaɢiːl,43
Sudanese_Arabic,HEAVY,tɑɢiːl,43
Tunisian_Arabic,HEAVY,θqiːl,43
Chadian_Arabic,SKY,sama,44
Cypriot_Arabic,SKY,sama,44
Dhofari_Arabic,SKY,smaː,44
Egyptian_Arabic,SKY,sama,44
Gulf_Arabic,SKY,sama,44
Hassaniya_Arabic,SKY,sma,44
Iraqi_Arabic,SKY,sɛma,44
Levantine_Arabic,SKY,samɑ,44
Maltese,SKY,sɛmɐ,44
Modern_Standard_Arabic,SKY,samaːʔ,44
Moroccan_Arabic,SKY,smɑ,44
Najdi_Arabic,SKY,sɛma,44
North_Mesopotamian_Arabic,SKY,sama,44
Sanaani_Arabic,SKY,samɛːʔ,44
Sudanese_Arabic,SKY,sama,44
Tunisian_Arabic,SKY,smaː,44
Egyptian_Arabic,SKY,dɛnja,45
Iraqi_Arabic,SKY,dɛnjɑ,45
Chadian_Arabic,TAIL,danab,46
Levantine_Arabic,TAIL,danɛb,46
Maltese,TAIL,dɛmp,46
Modern_Standard_Arabic,TAIL,ðanab,46
Najdi_Arabic,TAIL,ðanab,46
Sudanese_Arabic,TAIL,danab,46
Cypriot_Arabic,TAIL,tumpjɛ,47
Dhofari_Arabic,TAIL,ðɛːl,48
Egyptian_Arabic,TAIL,dɛːl,48
Gulf_Arabic,TAIL,ðɛːl,48
Iraqi_Arabic,TAIL,ðɪe̯l,48
Modern_Standard_Arabic,TAIL,ðajl,48
North_Mesopotamian_Arabic,TAIL,ðɛl,48
Sanaani_Arabic,TAIL,ðajl,48
Hassaniya_Arabic,TAIL,sbiːb,49
Hassaniya_Arabic,TAIL,nəwwaːʃa,50
Hassaniya_Arabic,TAIL,aːɡilaːl,51
Moroccan_Arabic,TAIL,ʃwwal,52
Moroccan_Arabic,TAIL,zɑntˤitˤ,53
Tunisian_Arabic,TAIL,baʕbuːsˤ,54
Chadian_Arabic,FIVE,xamsa,55
Cypriot_Arabic,FIVE,xampsɛ,55
Dhofari_Arabic,FIVE,xumsa,55
Egyptian_Arabic,FIVE,xamsa,55
Gulf_Arabic,FIVE,xamsɑ,55
Hassaniya_Arabic,FIVE,xʌmsa,55
Iraqi_Arabic,FIVE,xumˤsɑ,55
Levantine_Arabic,FIVE,xɑmsɛ,55
Maltese,FIVE,ħɐmsɐ,55
Modern_Standard_Arabic,FIVE,xamsa,55
Moroccan_Arabic,FIVE,xəmsɑ,55
Najdi_Arabic,FIVE,xams,55
North_Mesopotamian_Arabic,FIVE,xʌmsi,55
Sanaani_Arabic,FIVE,χamsih,55
Sudanese_Arabic,FIVE,χamsɑ,55
Tunisian_Arabic,FIVE,xamsa,55
Chadian_Arabic,TOOTH,sɛnn,56
Cypriot_Arabic,TOOTH,sinn,56
Egyptian_Arabic,TOOTH,sɛnna,56
Gulf_Arabic,TOOTH,sɛnn,56
Hassaniya_Arabic,TOOTH,sʌnn,56
Iraqi_Arabic,TOOTH,sɛnn,56
Levantine_Arabic,TOOTH,sɛnn,56
Maltese,TOOTH,sɪnnɐ,56
Modern_Standard_Arabic,TOOTH,sinna,56
Moroccan_Arabic,TOOTH,sənnɑ,56
Najdi_Arabic,TOOTH,sinn,56
North_Mesopotamian_Arabic,TOOTH,sin,56
Sanaani_Arabic,TOOTH,sɛnnih,56
Sudanese_Arabic,TOOTH,sɛnn,56
Tunisian_Arabic,TOOTH,sinna,56
Dhofari_Arabic,TOOTH,ðars,57
Gulf_Arabic,TOOTH,ðˤɛrs,57
Hassaniya_Arabic,TOOTH,dˤars,57
Modern_Standard_Arabic,TOOTH,dˤirs,57
Moroccan_Arabic,TOOTH,dərsɑ,57
Najdi_Arabic,TOOTH,ðˤirs,57
Sanaani_Arabic,TOOTH,ðˤirs,57
Chadian_Arabic,SEW,xajjat,58
Dhofari_Arabic,SEW,xɛːtˤ,58
Egyptian_Arabic,SEW,xɑjjɑtˤ,58
Gulf_Arabic,SEW,xɑːtˤ,58
Hassaniya_Arabic,SEW,xʌjjɑtˤ,58
Iraqi_Arabic,SEW,xɑjjɑtˤ,58
Levantine_Arabic,SEW,xɑjjɛt,58
Modern_Standard_Arabic,SEW,xɑːtˤa,58
Moroccan_Arabic,SEW,xəjjətˤ,58
Najdi_Arabic,SEW,xɑːtˤ,58
North_Mesopotamian_Arabic,SEW,xʌjjitˤ,58
Sanaani_Arabic,SEW,χɑjjɑtˤ,58
Sudanese_Arabic,SEW,χɑjjɑtˤ,58
Tunisian_Arabic,SEW,xɑjjitˤ,58
Cypriot_Arabic,SEW,ʃall,59
Gulf_Arabic,SEW,ʃall,59
Hassaniya_Arabic,SEW,ʃəll,59
Sanaani_Arabic,SEW,ʃall,59
Maltese,SEW,ħɪːt,60
Chadian_Arabic,WATER,almɛ,61
Chadian_Arabic,WATER,mɔːja,61
Cypriot_Arabic,WATER,mɔɛ,61
Dhofari_Arabic,WATER,maːj,61
Dhofari_Arabic,WATER,miː,61
Egyptian_Arabic,WATER,mɑjjɑ,61
Gulf_Arabic,WATER,mɑːj,61
Hassaniya_Arabic,WATER,ʌlma,61
Iraqi_Arabic,WATER,mˤɑːj,61
Levantine_Arabic,WATER,mɑjj,61
Maltese,WATER,ɪlmɐ,61
Modern_Standard_Arabic,WATER,maːʔ,61
Modern_Standard_Arabic,WATER,mijaːh,61
Moroccan_Arabic,WATER,ma,61
Najdi_Arabic,WATER,maː,61
Najdi_Arabic,WATER,mɔːja,61
North_Mesopotamian_Arabic,WATER,mɑːj,61
Sanaani_Arabic,WATER,mɛːʔ,61
Sudanese_Arabic,WATER,mɔːja,61
Sudanese_Arabic,WATER,ɛlmiː,61
Tunisian_Arabic,WATER,maː,61
Chadian_Arabic,ROAD,dirib,62
Cypriot_Arabic,ROAD,tɑrp,62
Gulf_Arabic,ROAD,darɛb,62
Iraqi_Arabic,ROAD,darɛb,62
Levantine_Arabic,ROAD,darb,62
Modern_Standard_Arabic,ROAD,darb,62
Najdi_Arabic,ROAD,darəb,62
North_Mesopotamian_Arabic,ROAD,daɣib,62
Sanaani_Arabic,ROAD,darb,62
Chadian_Arabic,ROAD,tariːɡ,63
Cypriot_Arabic,ROAD,triːk,63
Dhofari_Arabic,ROAD,tˤɑriːq,63
Egyptian_Arabic,ROAD,tɑriːʔ,63
Gulf_Arabic,ROAD,tˤɑriːɡ,63
Hassaniya_Arabic,ROAD,tˤriːɡ,63
Levantine_Arabic,ROAD,tɑriːʔ,63
Maltese,ROAD,trɪːʔ,63
Modern_Standard_Arabic,ROAD,tˤɑriːq,63
Moroccan_Arabic,ROAD,tˤriq,63
Najdi_Arabic,ROAD,tˤɑriːɡ,63
North_Mesopotamian_Arabic,ROAD,tˤriːq,63
Sudanese_Arabic,ROAD,tˤɑriːɢ,63
Tunisian_Arabic,ROAD,tˤriq,63
Egyptian_Arabic,ROAD,sɛkka,64
Sudanese_Arabic,ROAD,sikka,64
Chadian_Arabic,LEAF,warʃaːl,65
Chadian_Arabic,LEAF,warɡa,65
Cypriot_Arabic,LEAF,varka,65
Egyptian_Arabic,LEAF,waraʔɛt ʃɑɡɑr,65
Gulf_Arabic,LEAF,wruɡa,65
Hassaniya_Arabic,LEAF,warˤɡa,65
Iraqi_Arabic,LEAF,warɡa,65
Levantine_Arabic,LEAF,wɑrʔɑ,65
Maltese,LEAF,wɛrʔɐ,65
Modern_Standard_Arabic,LEAF,waraqɑ,65
Moroccan_Arabic,LEAF,wərˤqɑ,65
Najdi_Arabic,LEAF,waraɡah,65
North_Mesopotamian_Arabic,LEAF,waɣʌqɑ,65
Sanaani_Arabic,LEAF,waraɢih,65
Sudanese_Arabic,LEAF,waraɢa,65
Tunisian_Arabic,LEAF,warqa,65
Dhofari_Arabic,LEAF,ħuːsˤɑ,66
Chadian_Arabic,HEAR,sɛmiː,67
Cypriot_Arabic,HEAR,simʕe,67
Dhofari_Arabic,HEAR,smaːʕ,67
Egyptian_Arabic,HEAR,sɛmɛʕ̞,67
Gulf_Arabic,HEAR,sɛmaʕ,67
Hassaniya_Arabic,HEAR,smʌʕ,67
Iraqi_Arabic,HEAR,sɛmaʢ,67
Levantine_Arabic,HEAR,sɑmɑʕ,67
Maltese,HEAR,sɛmɐ,67
Modern_Standard_Arabic,HEAR,samiʕa,67
Moroccan_Arabic,HEAR,sməʕ,67
Najdi_Arabic,HEAR,samiʕ,67
North_Mesopotamian_Arabic,HEAR,simiʕ,67
Sanaani_Arabic,HEAR,simiʕ,67
Sudanese_Arabic,HEAR,sɛmɛʕ,67
Tunisian_Arabic,HEAR,smaʕ,67
Chadian_Arabic,MEAT,lɛham,68
Cypriot_Arabic,MEAT,laxm,68
Dhofari_Arabic,MEAT,laħam,68
Egyptian_Arabic,MEAT,laħma,68
Gulf_Arabic,MEAT,laħam,68
Hassaniya_Arabic,MEAT,lħʌm,68
Iraqi_Arabic,MEAT,laʜam,68
Levantine_Arabic,MEAT,lɑħm,68
Maltese,MEAT,lɐħɐm,68
Modern_Standard_Arabic,MEAT,laħm,68
Moroccan_Arabic,MEAT,lħam,68
Najdi_Arabic,MEAT,laħam,68
North_Mesopotamian_Arabic,MEAT,laħim,68
Sanaani_Arabic,MEAT,laħm,68
Sudanese_Arabic,MEAT,laħm,68
Tunisian_Arabic,MEAT,lħam,68
Chadian_Arabic,DIE,maːt,69
Cypriot_Arabic,DIE,mat,69
Dhofari_Arabic,DIE,maːt,69
Egyptian_Arabic,DIE,maːt,69
Gulf_Arabic,DIE,mɑːt,69
Hassaniya_Arabic,DIE,maːt,69
Iraqi_Arabic,DIE,mɑːt,69
Levantine_Arabic,DIE,maːt,69
Maltese,DIE,mɪːt,69
Modern_Standard_Arabic,DIE,maːta,69
Moroccan_Arabic,DIE,mat,69
Najdi_Arabic,DIE,maːt,69
North_Mesopotamian_Arabic,DIE,mɑːt,69
Sanaani_Arabic,DIE,mɑːt,69
Sudanese_Arabic,DIE,mɑːt,69
Tunisian_Arabic,DIE,maːt,69
Chadian_Arabic,BACK,dahr,70
Cypriot_Arabic,BACK,ðɑxr,70
Dhofari_Arabic,BACK,ðˤɑhɑr,70
Egyptian_Arabic,BACK,dɑhr,70
Gulf_Arabic,BACK,ðˤɑhɛr,70
Hassaniya_Arabic,BACK,ðˤhər,70
Iraqi_Arabic,BACK,ðˤɑhɑr,70
Levantine_Arabic,BACK,dɑhr,70
Maltese,BACK,dɐːr,70
Modern_Standard_Arabic,BACK,ðˤahar,70
Moroccan_Arabic,BACK,dˤhər,70
Najdi_Arabic,BACK,ðˤɑhɑr,70
North_Mesopotamian_Arabic,BACK,ðˤɑhɛɣ,70
Sanaani_Arabic,BACK,ðˤɑhr,70
Sudanese_Arabic,BACK,dˤɑhr,70
Tunisian_Arabic,BACK,ðˤhɑr,70
Hassaniya_Arabic,BACK,ɡfa,71
Iraqi_Arabic,BACK,ɡufˤɑ,71
Levantine_Arabic,BACK,ʔɑfɑ,71
Modern_Standard_Arabic,BACK,qufaː,71
Sanaani_Arabic,BACK,ɢafaː,71
Hassaniya_Arabic,BACK,lluːrɑ,72
Moroccan_Arabic,BACK,llur,72
Chadian_Arabic,DRINK,ʃɛrɛb,73
Cypriot_Arabic,DRINK,ʃirɛp,73
Dhofari_Arabic,DRINK,ʃraːb,73
Egyptian_Arabic,DRINK,ʃɛrɛb,73
Gulf_Arabic,DRINK,ʃɛrɛb,73
Hassaniya_Arabic,DRINK,ʃrəb,73
Iraqi_Arabic,DRINK,ʃɛrab,73
Levantine_Arabic,DRINK,ʃɛrɛb,73
Maltese,DRINK,ʃɔrɔp,73
Modern_Standard_Arabic,DRINK,ʃariba,73
Moroccan_Arabic,DRINK,ʃrəb,73
Najdi_Arabic,DRINK,ʃɛrɛb,73
North_Mesopotamian_Arabic,DRINK,ʃiɣib,73
Sanaani_Arabic,DRINK,ʃirib,73
Sudanese_Arabic,DRINK,ʃɛrɛb,73
Tunisian_Arabic,DRINK,ʃrab,73
Chadian_Arabic,NEW,ʤɛdiːd,74
Cypriot_Arabic,NEW,ʒtiːt,74
