# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
2351	Modern Standard Arabic	ALL	ʤ a m iː ʕ	2 7 4 7 1	AXBYN	CAMIH	10	10.C.C 10.A.V 10.M.C 10.I.V 10.H.c	2.0 1.5 1.75 1.3 0.8	ʤamiːʕ	0	19
2711	Moroccan Arabic	ALL	k u l	1 7 5	AXN	KYL	11	11.K.C 11.Y.V 11.L.c	2.0 1.5 0.8	kul	0	3
2965	Najdi Arabic	ALL	k ɛ l l	1 7 5 5	AXLN	KELL	12	12.K.C 12.E.V 12.L.c 12.L.c	2.0 1.5 1.1 0.8	kɛll	0	3
2966	Najdi Arabic	ALL	ʤ ə m iː ʕ	2 7 4 7 1	AXBYN	CEMIH	12	12.C.C 12.E.V 12.M.C 12.I.V 12.H.c	2.0 1.5 1.75 1.3 0.8	ʤəmiːʕ	0	19
3236	North Mesopotamian Arabic	ALL	k i l l	1 7 5 5	AXLN	KILL	13	13.K.C 13.I.V 13.L.c 13.L.c	2.0 1.5 1.1 0.8	kill	0	3
3237	North Mesopotamian Arabic	ALL	k aː m ə l	1 7 4 7 5	AXBYN	KAMEL	13	13.K.C 13.A.V 13.M.C 13.E.V 13.L.c	2.0 1.5 1.75 1.3 0.8	kaːməl	0	3
3487	Sanaani Arabic	ALL	k u l l	1 7 5 5	AXLN	KYLL	14	14.K.C 14.Y.V 14.L.c 14.L.c	2.0 1.5 1.1 0.8	kull	0	3
3488	Sanaani Arabic	ALL	ɡʲ aː m i ʕ	1 7 4 7 1	AXBYN	KAMIH	14	14.K.C 14.A.V 14.M.C 14.I.V 14.H.c	2.0 1.5 1.75 1.3 0.8	ɡʲaːmiʕ	0	19
3775	Sudanese Arabic	ALL	k u l l	1 7 5 5	AXLN	KYLL	15	15.K.C 15.Y.V 15.L.c 15.L.c	2.0 1.5 1.1 0.8	kull	0	3
4052	Tunisian Arabic	ALL	k u l	1 7 5	AXN	KYL	16	16.K.C 16.Y.V 16.L.c	2.0 1.5 0.8	kul	0	3
#
244	Chadian Arabic	AND	w a	6 7	AX	WA	1	1.W.C 1.A.V	2.0 1.5	wa	0	20
436	Cypriot Arabic	AND	u	7	X	Y	2	2.Y.V	1.5	u	0	21
686	Dhofari Arabic	AND	w a	6 7	AX	WA	3	3.W.C 3.A.V	2.0 1.5	wa	0	20
957	Egyptian Arabic	AND	w ɔ	6 7	AX	WU	4	4.W.C 4.U.V	2.0 1.5	wɔ	0	20
958	Egyptian Arabic	AND	w	6	A	W	4	4.W.C	2.0	w	0	20
1248	Gulf Arabic	AND	w	6	A	W	5	5.W.C	2.0	w	0	20
1249	Gulf Arabic	AND	w ɑ	6 7	AX	WA	5	5.W.C 5.A.V	2.0 1.5	wɑ	0	20
1528	Hassaniya Arabic	AND	u	7	X	Y	6	6.Y.V	1.5	u	0	21
1529	Hassaniya Arabic	AND	w	6	A	W	6	6.W.C	2.0	w	0	20
1822	Iraqi Arabic	AND	w ɛ	6 7	AX	WE	7	7.W.C 7.E.V	2.0 1.5	wɛ	0	20
1823	Iraqi Arabic	AND	w	6	A	W	7	7.W.C	2.0	w	0	20
2103	Levantine Arabic	AND	u	7	X	Y	8	8.Y.V	1.5	u	0	21
2317	Maltese	AND	ʊ	7	X	Y	9	9.Y.V	1.5	ʊ	0	21
2675	Modern Standard Arabic	AND	w a	6 7	AX	WA	10	10.W.C 10.A.V	2.0 1.5	wa	0	20
2933	Moroccan Arabic	AND	u	7	X	Y	11	11.Y.V	1.5	u	0	21
3207	Najdi Arabic	AND	w	6	A	W	12	12.W.C	2.0	w	0	20
3208	Najdi Arabic	AND	w ɑ	6 7	AX	WA	12	12.W.C 12.A.V	2.0 1.5	wɑ	0	20
3459	North Mesopotamian Arabic	AND	u	7	X	Y	13	13.Y.V	1.5	u	0	21
3460	North Mesopotamian Arabic	AND	w	6	A	W	13	13.W.C	2.0	w	0	20
3745	Sanaani Arabic	AND	w a	6 7	AX	WA	14	14.W.C 14.A.V	2.0 1.5	wa	0	20
3746	Sanaani Arabic	AND	w	6	A	W	14	14.W.C	2.0	w	0	20
4020	Sudanese Arabic	AND	w a	6 7	AX	WA	15	15.W.C 15.A.V	2.0 1.5	wa	0	20
4021	Sudanese Arabic	AND	u	7	X	Y	15	15.Y.V	1.5	u	0	21
4256	Tunisian Arabic	AND	uː	7	X	Y	16	16.Y.V	1.5	uː	0	21
#
54	Chadian Arabic	ANIMAL	h a j a w aː n	3 7 6 7 6 7 4	AXBYBYN	HAJAWAN	1	1.H.C 1.A.V 1.J.C 1.A.V 1.W.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	hajawaːn	0	22
298	Cypriot Arabic	ANIMAL	x ɛ v a n	3 7 3 7 4	AXBYN	GEBAN	2	2.G.C 2.E.V 2.B.C 2.A.V 2.N.c	2.0 1.5 1.75 1.3 0.8	xɛvan	0	22
501	Dhofari Arabic	ANIMAL	ħ ɛː w aː n	3 7 6 7 4	AXBYN	HEWAN	3	3.H.C 3.E.V 3.W.C 3.A.V 3.N.c	2.0 1.5 1.75 1.3 0.8	ħɛːwaːn	0	22
758	Egyptian Arabic	ANIMAL	ħ a j a w aː n	3 7 6 7 6 7 4	AXBYBYN	HAJAWAN	4	4.H.C 4.A.V 4.J.C 4.A.V 4.W.C 4.A.V 4.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ħajawaːn	0	22
1033	Gulf Arabic	ANIMAL	ħ a j a w ɑː n	3 7 6 7 6 7 4	AXBYBYN	HAJAWAN	5	5.H.C 5.A.V 5.J.C 5.A.V 5.W.C 5.A.V 5.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ħajawɑːn	0	22
1324	Hassaniya Arabic	ANIMAL	ħ ʌ j w aː n	3 7 6 6 7 4	AXMBYN	HEJWAN	6	6.H.C 6.E.V 6.J.c 6.W.C 6.A.V 6.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ħʌjwaːn	0	22
1602	Iraqi Arabic	ANIMAL	ʜ a j w ɑː n	0 7 6 6 7 4	AXMBYN	0AJWAN	7	7.0.C 7.A.V 7.J.c 7.W.C 7.A.V 7.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ʜajwɑːn	0	22
1901	Levantine Arabic	ANIMAL	ħ ɑ j w aː n	3 7 6 6 7 4	AXMBYN	HAJWAN	8	8.H.C 8.A.V 8.J.c 8.W.C 8.A.V 8.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ħɑjwaːn	0	22
1902	Levantine Arabic	ANIMAL	d aː b b i	1 7 1 1 7	AXMBZ	TAPPI	8	8.T.C 8.A.V 8.P.c 8.P.C 8.I.V	2.0 1.5 1.1 1.75 0.8	daːbbi	0	38
2156	Maltese	ANIMAL	b iː m ɐ	1 7 4 7	AXBZ	PIME	9	9.P.C 9.I.V 9.M.C 9.E.V	2.0 1.5 1.75 0.8	biːmɐ	0	30
2400	Modern Standard Arabic	ANIMAL	ħ a j w aː n	3 7 6 6 7 4	AXMBYN	HAJWAN	10	10.H.C 10.A.V 10.J.c 10.W.C 10.A.V 10.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ħajwaːn	0	22
2401	Modern Standard Arabic	ANIMAL	d aː b b a	1 7 1 1 7	AXMBZ	TAPPA	10	10.T.C 10.A.V 10.P.c 10.P.C 10.A.V	2.0 1.5 1.1 1.75 0.8	daːbba	0	38
2402	Modern Standard Arabic	ANIMAL	b a h iː m a	1 7 3 7 4 7	AXBYBZ	PAHIMA	10	10.P.C 10.A.V 10.H.C 10.I.V 10.M.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	bahiːma	0	30
2747	Moroccan Arabic	ANIMAL	ħ ə j w a n	3 7 6 6 7 4	AXMBYN	HEJWAN	11	11.H.C 11.E.V 11.J.c 11.W.C 11.A.V 11.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ħəjwan	0	22
3014	Najdi Arabic	ANIMAL	ħ a j a w aː n	3 7 6 7 6 7 4	AXBYBYN	HAJAWAN	12	12.H.C 12.A.V 12.J.C 12.A.V 12.W.C 12.A.V 12.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ħajawaːn	0	22
3272	North Mesopotamian Arabic	ANIMAL	ħ ʌ j w aː n	3 7 6 6 7 4	AXMBYN	HEJWAN	13	13.H.C 13.E.V 13.J.c 13.W.C 13.A.V 13.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ħʌjwaːn	0	22
3528	Sanaani Arabic	ANIMAL	ħ a j a w aː n	3 7 6 7 6 7 4	AXBYBYN	HAJAWAN	14	14.H.C 14.A.V 14.J.C 14.A.V 14.W.C 14.A.V 14.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ħajawaːn	0	22
3529	Sanaani Arabic	ANIMAL	d aː b b i h	1 7 1 1 7 3	AXMBYN	TAPPIH	14	14.T.C 14.A.V 14.P.c 14.P.C 14.I.V 14.H.c	2.0 1.5 1.1 1.75 1.3 0.8	daːbbih	0	38
3808	Sudanese Arabic	ANIMAL	b a h iː m a	1 7 3 7 4 7	AXBYBZ	PAHIMA	15	15.P.C 15.A.V 15.H.C 15.I.V 15.M.C 15.A.V	2.0 1.5 1.75 1.3 1.75 0.8	bahiːma	0	30
3809	Sudanese Arabic	ANIMAL	ħ a j a w ɑː n	3 7 6 7 6 7 4	AXBYBYN	HAJAWAN	15	15.H.C 15.A.V 15.J.C 15.A.V 15.W.C 15.A.V 15.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ħajawɑːn	0	22
4085	Tunisian Arabic	ANIMAL	ħ a j a w aː n	3 7 6 7 6 7 4	AXBYBYN	HAJAWAN	16	16.H.C 16.A.V 16.J.C 16.A.V 16.W.C 16.A.V 16.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ħajawaːn	0	22
#
202	Chadian Arabic	ASH	r u m aː d	5 7 4 7 1	AXBYN	RYMAT	1	1.R.C 1.Y.V 1.M.C 1.A.V 1.T.c	2.0 1.5 1.75 1.3 0.8	rumaːd	0	39
404	Cypriot Arabic	ASH	r m a t	5 4 7 1	ACYN	RMAT	2	2.R.C 2.M.C 2.A.V 2.T.c	2.0 1.5 1.3 0.8	rmat	0	39
644	Dhofari Arabic	ASH	r iː d	5 7 1	AXN	RIT	3	3.R.C 3.I.V 3.T.c	2.0 1.5 0.8	riːd	0	39
913	Egyptian Arabic	ASH	r ɑ m ɑː d	5 7 4 7 1	AXBYN	RAMAT	4	4.R.C 4.A.V 4.M.C 4.A.V 4.T.c	2.0 1.5 1.75 1.3 0.8	rɑmɑːd	0	39
1203	Gulf Arabic	ASH	r m ɑː d	5 4 7 1	ACYN	RMAT	5	5.R.C 5.M.C 5.A.V 5.T.c	2.0 1.5 1.3 0.8	rmɑːd	0	39
1482	Hassaniya Arabic	ASH	r m ɑː d	5 4 7 1	ACYN	RMAT	6	6.R.C 6.M.C 6.A.V 6.T.c	2.0 1.5 1.3 0.8	rmɑːd	0	39
1771	Iraqi Arabic	ASH	r mˤ ɑː d	5 4 7 1	ACYN	RMAT	7	7.R.C 7.M.C 7.A.V 7.T.c	2.0 1.5 1.3 0.8	rmˤɑːd	0	39
2047	Levantine Arabic	ASH	r i m ɛː d	5 7 4 7 1	AXBYN	RIMET	8	8.R.C 8.I.V 8.M.C 8.E.V 8.T.c	2.0 1.5 1.75 1.3 0.8	rimɛːd	0	39
2280	Maltese	ASH	r m ɪː t	5 4 7 1	ACYN	RMIT	9	9.R.C 9.M.C 9.I.V 9.T.c	2.0 1.5 1.3 0.8	rmɪːt	0	39
2614	Modern Standard Arabic	ASH	r ɑ m aː d	5 7 4 7 1	AXBYN	RAMAT	10	10.R.C 10.A.V 10.M.C 10.A.V 10.T.c	2.0 1.5 1.75 1.3 0.8	rɑmaːd	0	39
2892	Moroccan Arabic	ASH	r m ɑ dˤ	5 4 7 1	ACYN	RMAT	11	11.R.C 11.M.C 11.A.V 11.T.c	2.0 1.5 1.3 0.8	rmɑdˤ	0	39
3168	Najdi Arabic	ASH	r ɛ m ɑː d	5 7 4 7 1	AXBYN	REMAT	12	12.R.C 12.E.V 12.M.C 12.A.V 12.T.c	2.0 1.5 1.75 1.3 0.8	rɛmɑːd	0	39
3415	North Mesopotamian Arabic	ASH	ɣ ɑ m ɑː d	3 7 4 7 1	AXBYN	GAMAT	13	13.G.C 13.A.V 13.M.C 13.A.V 13.T.c	2.0 1.5 1.75 1.3 0.8	ɣɑmɑːd	0	39
3697	Sanaani Arabic	ASH	r ɑ m aː d	5 7 4 7 1	AXBYN	RAMAT	14	14.R.C 14.A.V 14.M.C 14.A.V 14.T.c	2.0 1.5 1.75 1.3 0.8	rɑmaːd	0	39
3970	Sudanese Arabic	ASH	rˤ ɑ m ɑː dˤ	5 7 4 7 1	AXBYN	RAMAT	15	15.R.C 15.A.V 15.M.C 15.A.V 15.T.c	2.0 1.5 1.75 1.3 0.8	rˤɑmɑːdˤ	0	39
4217	Tunisian Arabic	ASH	r m aː d	5 4 7 1	ACYN	RMAT	16	16.R.C 16.M.C 16.A.V 16.T.c	2.0 1.5 1.3 0.8	rmaːd	0	39
#
240	Chadian Arabic	AT	f iː	3 7	AX	BI	1	1.B.C 1.I.V	2.0 1.5	fiː	0	40
433	Cypriot Arabic	AT	ʕ i n t	1 7 4 1	AXLN	HINT	2	2.H.C 2.I.V 2.N.c 2.T.c	2.0 1.5 1.1 0.8	ʕint	0	41
682	Dhofari Arabic	AT	ʕ i n d	1 7 4 1	AXLN	HINT	3	3.H.C 3.I.V 3.N.c 3.T.c	2.0 1.5 1.1 0.8	ʕind	0	41
952	Egyptian Arabic	AT	ʕ̞ a n d	1 7 4 1	AXLN	HANT	4	4.H.C 4.A.V 4.N.c 4.T.c	2.0 1.5 1.1 0.8	ʕ̞and	0	41
1244	Gulf Arabic	AT	ʕ ɛ n d	1 7 4 1	AXLN	HENT	5	5.H.C 5.E.V 5.N.c 5.T.c	2.0 1.5 1.1 0.8	ʕɛnd	0	41
1524	Hassaniya Arabic	AT	ʕ a n d	1 7 4 1	AXLN	HANT	6	6.H.C 6.A.V 6.N.c 6.T.c	2.0 1.5 1.1 0.8	ʕand	0	41
1818	Iraqi Arabic	AT	ʢ ɛ d	0 7 1	AXN	0ET	7	7.0.C 7.E.V 7.T.c	2.0 1.5 0.8	ʢɛd	0	41
1819	Iraqi Arabic	AT	ɛ b	7 1	XN	EP	7	7.E.V 7.P.c	1.5 0.8	ɛb	0	56
2094	Levantine Arabic	AT	ʕ i n d	1 7 4 1	AXLN	HINT	8	8.H.C 8.I.V 8.N.c 8.T.c	2.0 1.5 1.1 0.8	ʕind	0	41
2095	Levantine Arabic	AT	ɛ b	7 1	XN	EP	8	8.E.V 8.P.c	1.5 0.8	ɛb	0	56
2096	Levantine Arabic	AT	b i	1 7	AX	PI	8	8.P.C 8.I.V	2.0 1.5	bi	0	49
2314	Maltese	AT	ɐː n t	7 4 1	XLN	ENT	9	9.E.V 9.N.c 9.T.c	1.5 1.1 0.8	ɐːnt	0	41
2669	Modern Standard Arabic	AT	b i	1 7	AX	PI	10	10.P.C 10.I.V	2.0 1.5	bi	0	49
2670	Modern Standard Arabic	AT	ʕ i n d	1 7 4 1	AXLN	HINT	10	10.H.C 10.I.V 10.N.c 10.T.c	2.0 1.5 1.1 0.8	ʕind	0	41
2930	Moroccan Arabic	AT	ʕ ə n d	1 7 4 1	AXLN	HENT	11	11.H.C 11.E.V 11.N.c 11.T.c	2.0 1.5 1.1 0.8	ʕənd	0	41
3203	Najdi Arabic	AT	ʕ ə n d	1 7 4 1	AXLN	HENT	12	12.H.C 12.E.V 12.N.c 12.T.c	2.0 1.5 1.1 0.8	ʕənd	0	41
3456	North Mesopotamian Arabic	AT	ʕ i d d	1 7 1 1	AXLN	HITT	13	13.H.C 13.I.V 13.T.c 13.T.c	2.0 1.5 1.1 0.8	ʕidd	0	41
3741	Sanaani Arabic	AT	ʕ i n d	1 7 4 1	AXLN	HINT	14	14.H.C 14.I.V 14.N.c 14.T.c	2.0 1.5 1.1 0.8	ʕind	0	41
3742	Sanaani Arabic	AT	f iː	3 7	AX	BI	14	14.B.C 14.I.V	2.0 1.5	fiː	0	40
4016	Sudanese Arabic	AT	ʕ i n d	1 7 4 1	AXLN	HINT	15	15.H.C 15.I.V 15.N.c 15.T.c	2.0 1.5 1.1 0.8	ʕind	0	41
4253	Tunisian Arabic	AT	ʕ a n d	1 7 4 1	AXLN	HANT	16	16.H.C 16.A.V 16.N.c 16.T.c	2.0 1.5 1.1 0.8	ʕand	0	41
#
106	Chadian Arabic	BACK	d a h r	1 7 3 5	AXBC	TAHR	1	1.T.C 1.A.V 1.H.C 1.R.C	2.0 1.5 1.75 1.5	dahr	0	59
332	Cypriot Arabic	BACK	ð ɑ x r	3 7 3 5	AXBC	DAGR	2	2.D.C 2.A.V 2.G.C 2.R.C	2.0 1.5 1.75 1.5	ðɑxr	0	59
550	Dhofari Arabic	BACK	ðˤ ɑ h ɑ r	3 7 3 7 5	AXBYN	DAHAR	3	3.D.C 3.A.V 3.H.C 3.A.V 3.R.c	2.0 1.5 1.75 1.3 0.8	ðˤɑhɑr	0	59
810	Egyptian Arabic	BACK	d ɑ h r	1 7 3 5	AXBC	TAHR	4	4.T.C 4.A.V 4.H.C 4.R.C	2.0 1.5 1.75 1.5	dɑhr	0	59
1094	Gulf Arabic	BACK	ðˤ ɑ h ɛ r	3 7 3 7 5	AXBYN	DAHER	5	5.D.C 5.A.V 5.H.C 5.E.V 5.R.c	2.0 1.5 1.75 1.3 0.8	ðˤɑhɛr	0	59
1374	Hassaniya Arabic	BACK	ðˤ h ə r	3 3 7 5	ACYN	DHER	6	6.D.C 6.H.C 6.E.V 6.R.c	2.0 1.5 1.3 0.8	ðˤhər	0	59
1375	Hassaniya Arabic	BACK	ɡ f a	1 3 7	ACX	KBA	6	6.K.C 6.B.C 6.A.V	2.0 1.5 1.5	ɡfa	0	70
1376	Hassaniya Arabic	BACK	l l uː r ɑ	5 5 7 5 7	ACYBZ	LLYRA	6	6.L.C 6.L.C 6.Y.V 6.R.C 6.A.V	2.0 1.5 1.3 1.75 0.8	lluːrɑ	0	77
1660	Iraqi Arabic	BACK	ðˤ ɑ h ɑ r	3 7 3 7 5	AXBYN	DAHAR	7	7.D.C 7.A.V 7.H.C 7.A.V 7.R.c	2.0 1.5 1.75 1.3 0.8	ðˤɑhɑr	0	59
1661	Iraqi Arabic	BACK	ɡ u fˤ ɑ	1 7 3 7	AXBZ	KYBA	7	7.K.C 7.Y.V 7.B.C 7.A.V	2.0 1.5 1.75 0.8	ɡufˤɑ	0	70
1953	Levantine Arabic	BACK	d ɑ h r	1 7 3 5	AXBC	TAHR	8	8.T.C 8.A.V 8.H.C 8.R.C	2.0 1.5 1.75 1.5	dɑhr	0	59
1954	Levantine Arabic	BACK	ʔ ɑ f ɑ	1 7 3 7	AXBZ	HABA	8	8.H.C 8.A.V 8.B.C 8.A.V	2.0 1.5 1.75 0.8	ʔɑfɑ	0	70
2205	Maltese	BACK	d ɐː r	1 7 5	AXN	TER	9	9.T.C 9.E.V 9.R.c	2.0 1.5 0.8	dɐːr	0	59
2476	Modern Standard Arabic	BACK	ðˤ a h a r	3 7 3 7 5	AXBYN	DAHAR	10	10.D.C 10.A.V 10.H.C 10.A.V 10.R.c	2.0 1.5 1.75 1.3 0.8	ðˤahar	0	59
2477	Modern Standard Arabic	BACK	q u f aː	1 7 3 7	AXBZ	KYBA	10	10.K.C 10.Y.V 10.B.C 10.A.V	2.0 1.5 1.75 0.8	qufaː	0	70
2798	Moroccan Arabic	BACK	dˤ h ə r	1 3 7 5	ACXN	THER	11	11.T.C 11.H.C 11.E.V 11.R.c	2.0 1.5 1.5 0.8	dˤhər	0	59
2799	Moroccan Arabic	BACK	l l u r	5 5 7 5	ACYN	LLYR	11	11.L.C 11.L.C 11.Y.V 11.R.c	2.0 1.5 1.3 0.8	llur	0	77
3069	Najdi Arabic	BACK	ðˤ ɑ h ɑ r	3 7 3 7 5	AXBYN	DAHAR	12	12.D.C 12.A.V 12.H.C 12.A.V 12.R.c	2.0 1.5 1.75 1.3 0.8	ðˤɑhɑr	0	59
3322	North Mesopotamian Arabic	BACK	ðˤ ɑ h ɛ ɣ	3 7 3 7 3	AXBYN	DAHEG	13	13.D.C 13.A.V 13.H.C 13.E.V 13.G.c	2.0 1.5 1.75 1.3 0.8	ðˤɑhɛɣ	0	59
3588	Sanaani Arabic	BACK	ɢ a f aː	1 7 3 7	AXBZ	KABA	14	14.K.C 14.A.V 14.B.C 14.A.V	2.0 1.5 1.75 0.8	ɢafaː	0	70
3589	Sanaani Arabic	BACK	ðˤ ɑ h r	3 7 3 5	AXBC	DAHR	14	14.D.C 14.A.V 14.H.C 14.R.C	2.0 1.5 1.75 1.5	ðˤɑhr	0	59
3868	Sudanese Arabic	BACK	dˤ ɑ h r	1 7 3 5	AXBC	TAHR	15	15.T.C 15.A.V 15.H.C 15.R.C	2.0 1.5 1.75 1.5	dˤɑhr	0	59
4131	Tunisian Arabic	BACK	ðˤ h ɑ r	3 3 7 5	ACYN	DHAR	16	16.D.C 16.H.C 16.A.V 16.R.c	2.0 1.5 1.3 0.8	ðˤhɑr	0	59
#
222	Chadian Arabic	BAD	h a w aː n	3 7 6 7 4	AXBYN	HAWAN	1	1.H.C 1.A.V 1.W.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 0.8	hawaːn	0	78
223	Chadian Arabic	BAD	m aː s ɛː m ɛ	4 7 3 7 4 7	AXBYBZ	MASEME	1	1.M.C 1.A.V 1.S.C 1.E.V 1.M.C 1.E.V	2.0 1.5 1.75 1.3 1.75 0.8	maːsɛːmɛ	0	94
423	Cypriot Arabic	BAD	v ɛ ʃ ɛ x	3 7 3 7 3	AXBYN	BESEG	2	2.B.C 2.E.V 2.S.C 2.E.V 2.G.c	2.0 1.5 1.75 1.3 0.8	vɛʃɛx	0	79
664	Dhofari Arabic	BAD	b ɑː tˤ i l	1 7 1 7 5	AXBYN	PATIL	3	3.P.C 3.A.V 3.T.C 3.I.V 3.L.c	2.0 1.5 1.75 1.3 0.8	bɑːtˤil	0	80
934	Egyptian Arabic	BAD	w a ħ ɛ ʃ	6 7 3 7 3	AXBYN	WAHES	4	4.W.C 4.A.V 4.H.C 4.E.V 4.S.c	2.0 1.5 1.75 1.3 0.8	waħɛʃ	0	81
1225	Gulf Arabic	BAD	ʃ ɛː n	3 7 4	AXN	SEN	5	5.S.C 5.E.V 5.N.c	2.0 1.5 0.8	ʃɛːn	0	82
1502	Hassaniya Arabic	BAD	m aː h u z a j n	4 7 3 7 3 7 6 4	AXBYBYLN	MAHYSAJN	6	6.M.C 6.A.V 6.H.C 6.Y.V 6.S.C 6.A.V 6.J.c 6.N.c	2.0 1.5 1.75 1.3 1.75 1.3 1.1 0.8	maːhuzajn	0	82
1503	Hassaniya Arabic	BAD	ʃ a j n	3 7 6 4	AXLN	SAJN	6	6.S.C 6.A.V 6.J.c 6.N.c	2.0 1.5 1.1 0.8	ʃajn	0	82
1504	Hassaniya Arabic	BAD	m m ʌ h l i	4 4 7 3 5 7	ACYBCZ	MMEHLI	6	6.M.C 6.M.C 6.E.V 6.H.C 6.L.C 6.I.V	2.0 1.5 1.3 1.75 1.5 0.8	mmʌhli	0	100
1795	Iraqi Arabic	BAD	m u z ɪ e̯ n	4 7 3 7 7 4	AXBYYN	MYSIEN	7	7.M.C 7.Y.V 7.S.C 7.I.V 7.E.V 7.N.c	2.0 1.5 1.75 1.3 1.3 0.8	muzɪe̯n	0	82
1796	Iraqi Arabic	BAD	ʧ u r u k	2 7 5 7 1	AXBYN	CYRYK	7	7.C.C 7.Y.V 7.R.C 7.Y.V 7.K.c	2.0 1.5 1.75 1.3 0.8	ʧuruk	0	96
2075	Levantine Arabic	BAD	ʕ ɑː tˤ ɛ l	1 7 1 7 5	AXBYN	HATEL	8	8.H.C 8.A.V 8.T.C 8.E.V 8.L.c	2.0 1.5 1.75 1.3 0.8	ʕɑːtˤɛl	0	80
2300	Maltese	BAD	ħ ɐ z iː n	3 7 3 7 4	AXBYN	HESIN	9	9.H.C 9.E.V 9.S.C 9.I.V 9.N.c	2.0 1.5 1.75 1.3 0.8	ħɐziːn	0	82
2642	Modern Standard Arabic	BAD	r a d iː ʔ	5 7 1 7 1	AXBYN	RATIH	10	10.R.C 10.A.V 10.T.C 10.I.V 10.H.c	2.0 1.5 1.75 1.3 0.8	radiːʔ	0	87
2911	Moroccan Arabic	BAD	x a j b	3 7 6 1	AXLN	GAJP	11	11.G.C 11.A.V 11.J.c 11.P.c	2.0 1.5 1.1 0.8	xajb	0	88
3188	Najdi Arabic	BAD	ʃ ɛː n	3 7 4	AXN	SEN	12	12.S.C 12.E.V 12.N.c	2.0 1.5 0.8	ʃɛːn	0	82
3189	Najdi Arabic	BAD	r ə d i j j	5 7 1 7 6 6	AXBYLN	RETIJJ	12	12.R.C 12.E.V 12.T.C 12.I.V 12.J.c 12.J.c	2.0 1.5 1.75 1.3 1.1 0.8	rədijj	0	97
