Language1,Phone1,Language2,Phone2,PMI
Beijing,n,Ha'erbin,l,-0.20194134366360714
Beijing,n,Ha'erbin,ɛ,0.714349388210548
Beijing,n,Ha'erbin,ʨʰ,2.3237873006446486
Beijing,n,Ha'erbin,n,2.921624301400269
Beijing,ə,Ha'erbin,a,0.016978336534418267
Beijing,ə,Ha'erbin,ɹ,0.9575336904082042
Beijing,ə,Ha'erbin,i,0.4842459859612788
Beijing,ə,Ha'erbin,e,0.9575336904082042
Beijing,ə,Ha'erbin,ə,3.4029815034556568
Beijing,ə,Ha'erbin,ɤ,1.8225311278948089
Beijing,ɑ,Ha'erbin,ɤ,0.7239188392266992
Beijing,ɑ,Ha'erbin,a,2.1504870994845295
Beijing,p,Ha'erbin,p,4.1155467698727035
Beijing,kʰ,Ha'erbin,kʰ,5.368309738368072
Beijing,kʰ,Ha'erbin,ʂ,2.11021320034659
Beijing,kʰ,Ha'erbin,ʈ͡ʂʰ,3.288868196688236
Beijing,ɹ,Ha'erbin,ɤ,1.9895852125579752
Beijing,ɹ,Ha'erbin,u,0.40546510810816483
Beijing,ɹ,Ha'erbin,ɹ,4.014959532967535
Beijing,ʐ,Ha'erbin,ʐ,5.145166187053862
Beijing,ʐ,Ha'erbin,m,2.911573965546768
Beijing,o,Ha'erbin,o,3.685260008590725
Beijing,o,Ha'erbin,ɤ,1.1686046604881446
Beijing,ɥ,Ha'erbin,ɥ,5.368309738368072
Beijing,⁵⁵,Ha'erbin,u,-1.3555227024531367
Beijing,⁵⁵,Ha'erbin,⁴⁴,2.8470354444091965
Beijing,⁵⁵,Ha'erbin,⁰,0.09246522767209361
Beijing,ʦ,Ha'erbin,f,1.9130451354356401
Beijing,ʦ,Ha'erbin,ʦ,3.6148563680007557
Beijing,ʦ,Ha'erbin,pʰ,2.423870759201631
Beijing,ʂ,Ha'erbin,ʂ,3.9019726695746444
Beijing,l,Ha'erbin,l,3.7588718259339715
Beijing,l,Ha'erbin,k,2.1296312862036912
Beijing,l,Ha'erbin,t,1.0916436193520163
Beijing,⁰,Ha'erbin,⁰,3.152736022363656
Beijing,k,Ha'erbin,j,0.868500068037807
Beijing,k,Ha'erbin,k,4.221495347882085
Beijing,²¹⁴,Ha'erbin,⁴⁴,-0.48962341611538823
Beijing,²¹⁴,Ha'erbin,²⁴,-0.26647986480117847
Beijing,²¹⁴,Ha'erbin,²¹³,2.625168217454591
Beijing,ʦʰ,Ha'erbin,ʦ,2.33978764199109
Beijing,ʦʰ,Ha'erbin,ʦʰ,5.262949222710246
Beijing,y,Ha'erbin,y,4.857484114602081
Beijing,x,Ha'erbin,x,4.1155467698727035
Beijing,³⁵,Ha'erbin,²⁴,3.0145732050189142
Beijing,³⁵,Ha'erbin,⁰,0.5687384699314243
Beijing,³⁵,Ha'erbin,²¹,2.496630113484059
Beijing,j,Ha'erbin,u,-0.9343092373768337
Beijing,j,Ha'erbin,j,3.1469876094527915
Beijing,pʰ,Ha'erbin,pʰ,5.3683097383680725
Beijing,ɛ,Ha'erbin,ɛ,3.2819477538436623
Beijing,ɛ,Ha'erbin,ŋ,-0.057374224100405706
Beijing,ɛ,Ha'erbin,a,1.9002092092596323
Beijing,ʨ,Ha'erbin,t,1.3429580476329226
Beijing,ʨ,Ha'erbin,ʈ͡ʂ,1.7484231557410868
Beijing,ʨ,Ha'erbin,ʨ,4.440969170307332
Beijing,u,Ha'erbin,ɛ,0.7631395523799799
Beijing,u,Ha'erbin,u,2.7865532625901532
Beijing,ŋ,Ha'erbin,ŋ,3.249296984069633
Beijing,ŋ,Ha'erbin,ə,0.3015041728047614
Beijing,ŋ,Ha'erbin,m,0.9946513533647067
Beijing,ʨʰ,Ha'erbin,l,2.8425810940598164
Beijing,ʨʰ,Ha'erbin,ɕ,3.1710851610318525
Beijing,ʨʰ,Ha'erbin,ʨʰ,5.368309738368072
Beijing,w,Ha'erbin,ʋ,3.5765502691400166
Beijing,w,Ha'erbin,w,3.394228712346062
Beijing,ʈ͡ʂ,Ha'erbin,ʦ,2.11664409067688
Beijing,ʈ͡ʂ,Ha'erbin,ʈ͡ʂ,4.0773255570525055
Beijing,ʈ͡ʂ,Ha'erbin,t,1.2739651761459712
Beijing,t,Ha'erbin,t,3.9820153772481808
Beijing,i,Ha'erbin,a,-1.0424132389804104
Beijing,i,Ha'erbin,ŋ,-0.6021013995420778
Beijing,i,Ha'erbin,i,2.9658137344837647
Beijing,i,Ha'erbin,j,-0.7409378443962935
Beijing,tʰ,Ha'erbin,tʰ,4.1155467698727035
Beijing,⁵¹,Ha'erbin,⁵³,2.693012323737669
Beijing,⁵¹,Ha'erbin,⁰,0.5574813154067897
Beijing,⁵¹,Ha'erbin,²¹³,-0.8173843498894783
Beijing,f,Ha'erbin,f,4.723952721977558
Beijing,f,Ha'erbin,p,2.036105228192868
Beijing,s,Ha'erbin,s,5.3683097383680725
Beijing,²¹³,Ha'erbin,a,-1.6077270480304706
Beijing,²¹³,Ha'erbin,²¹³,2.6476410733066507
Beijing,²¹³,Ha'erbin,⁰,-0.6314536115546051
Beijing,ʈ͡ʂʰ,Ha'erbin,ʈ͡ʂʰ,4.610624036670555
Beijing,ʈ͡ʂʰ,Ha'erbin,ʦʰ,3.4711897534821907
Beijing,ʈ͡ʂʰ,Ha'erbin,ʈ͡ʂ,2.3080389436765096
Beijing,ʈ͡ʂʰ,Ha'erbin,s,3.288868196688236
