Language1,Phone1,Language2,Phone2,PMI
Beijing,ɑ,Beijing,ɑ,3.267408555647101
Beijing,ɥ,Beijing,ɥ,5.08656699906327
Beijing,y,Beijing,y,4.932416319236012
Beijing,ɹ,Beijing,ɹ,4.575741375297279
Beijing,²¹³,Beijing,²¹³,3.2147648221616785
Beijing,kʰ,Beijing,kʰ,5.268888555857225
Beijing,ʂ,Beijing,ʂ,3.700272637943379
Beijing,⁰,Beijing,⁰,4.105737746051544
Beijing,k,Beijing,k,4.575741375297279
Beijing,s,Beijing,s,5.268888555857225
Beijing,x,Beijing,x,4.045113124235109
Beijing,ə,Beijing,ə,3.6202299302698426
Beijing,ɤ,Beijing,ɤ,4.798884926611489
Beijing,ɕ,Beijing,ɕ,4.313377110829788
Beijing,pʰ,Beijing,pʰ,5.268888555857225
Beijing,ʨ,Beijing,ʨ,4.4804311954929545
Beijing,⁵¹,Beijing,⁵¹,2.7839819060692244
Beijing,n,Beijing,n,2.8007890243856055
Beijing,j,Beijing,j,3.3229784068019113
Beijing,ʈ͡ʂʰ,Beijing,ʈ͡ʂʰ,4.681101890955105
Beijing,ŋ,Beijing,ŋ,3.294807529835215
Beijing,ʦʰ,Beijing,ʦʰ,5.492032107171434
Beijing,f,Beijing,f,4.575741375297279
Beijing,tʰ,Beijing,tʰ,4.105737746051544
Beijing,³⁵,Beijing,³⁵,2.8352752004567745
Beijing,a,Beijing,a,3.1406568500079564
Beijing,ɛ,Beijing,ɛ,3.6202299302698426
Beijing,o,Beijing,o,3.7872840149330096
Beijing,t,Beijing,t,4.170276267189115
Beijing,ɻ,Beijing,ɻ,4.681101890955105
Beijing,²¹⁴,Beijing,²¹⁴,3.4771290866291698
Beijing,⁵⁵,Beijing,⁵⁵,2.7511920832462335
Beijing,i,Beijing,i,2.946500835566999
Beijing,p,Beijing,p,4.239269138676066
Beijing,w,Beijing,w,3.3229784068019113
Beijing,l,Beijing,l,4.105737746051544
Beijing,ʨʰ,Beijing,ʨʰ,5.492032107171434
Beijing,m,Beijing,m,4.798884926611489
Beijing,ʈ͡ʂ,Beijing,ʈ͡ʂ,4.393419818503324
Beijing,ʦ,Beijing,ʦ,4.170276267189115
Beijing,e,Beijing,e,4.105737746051544
Beijing,ʐ,Beijing,ʐ,4.681101890955105
Beijing,u,Beijing,u,2.7839819060692244
Beijing,ɥ,Changsha,ɥ,4.191816905030921
