# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
126	Ipai	BREAST	iː ʧ i x	7 2 7 3	XBYN	ICIG	2	2.I.V 2.C.C 2.I.V 2.G.c	1.5 1.75 1.3 0.8	iːʧix	0	39
241	Mohave	BREAST	iː w a	7 6 7	XBZ	IWA	3	3.I.V 3.W.C 3.A.V	1.5 1.75 0.8	iːwa	0	40
368	Tipai	BREAST	t̪ ə x k a r	1 7 3 1 7 5	AXMBYN	TEGKAR	4	4.T.C 4.E.V 4.G.c 4.K.C 4.A.V 4.R.c	2.0 1.5 1.1 1.75 1.3 0.8	t̪əxkar	0	38
462	Yavapai	BREAST	ɲ m a j a	4 4 7 6 7	ACYBZ	NMAJA	5	5.N.C 5.M.C 5.A.V 5.J.C 5.A.V	2.0 1.5 1.3 1.75 0.8	ɲmaja	0	42
#
13	Cocopa	BURN (SOMETHING)	ʎ̥ m a ɾ	5 4 7 5	ACYN	LMAR	1	1.L.C 1.M.C 1.A.V 1.R.c	2.0 1.5 1.3 0.8	ʎ̥maɾ	0	43
127	Ipai	BURN (SOMETHING)	aː ɹ aː w	7 5 7 6	XBYN	ARAW	2	2.A.V 2.R.C 2.A.V 2.W.c	1.5 1.75 1.3 0.8	aːɹaːw	0	44
242	Mohave	BURN (SOMETHING)	t a p oː m m	1 7 1 7 4 4	AXBYLN	TAPUMM	3	3.T.C 3.A.V 3.P.C 3.U.V 3.M.c 3.M.c	2.0 1.5 1.75 1.3 1.1 0.8	tapoːmm	0	45
369	Tipai	BURN (SOMETHING)	a ʎ̥ m a r	7 5 4 7 5	XMBYN	ALMAR	4	4.A.V 4.L.c 4.M.C 4.A.V 4.R.c	1.5 1.1 1.75 1.3 0.8	aʎ̥mar	0	43
463	Yavapai	BURN (SOMETHING)	t u	1 7	AX	TY	5	5.T.C 5.Y.V	2.0 1.5	tu	0	47
#
72	Cocopa	CIRCULAR (ROUND IN TWO DIMENSIONS)	ɾ j a ɾ	5 6 7 5	ACXN	RJAR	1	1.R.C 1.J.C 1.A.V 1.R.c	2.0 1.5 1.5 0.8	ɾjaɾ	0	48
186	Ipai	CIRCULAR (ROUND IN TWO DIMENSIONS)	j a ɹ ə j a ɹ	6 7 5 7 6 7 5	AXBYBYN	JAREJAR	2	2.J.C 2.A.V 2.R.C 2.E.V 2.J.C 2.A.V 2.R.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	jaɹəjaɹ	0	49
415	Tipai	CIRCULAR (ROUND IN TWO DIMENSIONS)	j ə r j a r	6 7 5 6 7 5	AXBCYN	JERJAR	4	4.J.C 4.E.V 4.R.C 4.J.C 4.A.V 4.R.c	2.0 1.5 1.75 1.5 1.3 0.8	jərjar	0	49
#
14	Cocopa	CLAW OR NAIL	ɬ k a xʷ a w	5 1 7 3 7 6	ACYBYN	LKAGAW	1	1.L.C 1.K.C 1.A.V 1.G.C 1.A.V 1.W.c	2.0 1.5 1.3 1.75 1.3 0.8	ɬkaxʷaw	0	50
15	Cocopa	CLAW OR NAIL	ʎ̥ k a xʷ a w	5 1 7 3 7 6	ACYBYN	LKAGAW	1	1.L.C 1.K.C 1.A.V 1.G.C 1.A.V 1.W.c	2.0 1.5 1.3 1.75 1.3 0.8	ʎ̥kaxʷaw	0	50
128	Ipai	CLAW OR NAIL	s a lʲ ə xʷ uː w	3 7 5 7 3 7 6	AXBYBYN	SALEGYW	2	2.S.C 2.A.V 2.L.C 2.E.V 2.G.C 2.Y.V 2.W.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	salʲəxʷuːw	0	51
243	Mohave	CLAW OR NAIL	iː s a ʎ k u ʎ o h o	7 3 7 5 1 7 5 7 3 7	XBYMBYBYBZ	ISALKYLUHU	3	3.I.V 3.S.C 3.A.V 3.L.c 3.K.C 3.Y.V 3.L.C 3.U.V 3.H.C 3.U.V	1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 1.75 0.8	iːsaʎkuʎoho	0	52
370	Tipai	CLAW OR NAIL	ʃ a ʎ̥ n ə p uː l	3 7 5 4 7 1 7 5	AXMBYBYN	SALNEPYL	4	4.S.C 4.A.V 4.L.c 4.N.C 4.E.V 4.P.C 4.Y.V 4.L.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	ʃaʎ̥nəpuːl	0	53
464	Yavapai	CLAW OR NAIL	s l h β o	3 5 3 3 7	AXMBZ	SLHBU	5	5.S.C 5.L.V 5.H.c 5.B.C 5.U.V	2.0 1.5 1.1 1.75 0.8	slhβo	0	54
#
16	Cocopa	CLOUD	kʷ iː	1 7	AX	KI	1	1.K.C 1.I.V	2.0 1.5	kʷiː	0	55
129	Ipai	CLOUD	ʔ ə kʷ iː j	1 7 1 7 6	AXBYN	HEKIJ	2	2.H.C 2.E.V 2.K.C 2.I.V 2.J.c	2.0 1.5 1.75 1.3 0.8	ʔəkʷiːj	0	55
244	Mohave	CLOUD	ʔ iː kʷ e	1 7 1 7	AXBZ	HIKE	3	3.H.C 3.I.V 3.K.C 3.E.V	2.0 1.5 1.75 0.8	ʔiːkʷe	0	55
371	Tipai	CLOUD	kʷ iː	1 7	AX	KI	4	4.K.C 4.I.V	2.0 1.5	kʷiː	0	55
465	Yavapai	CLOUD	ʔ kʷ i	1 1 7	ACZ	HKI	5	5.H.C 5.K.C 5.I.V	2.0 1.5 0.8	ʔkʷi	0	55
#
17	Cocopa	COLD	x s uː ɾ	3 3 7 5	ACYN	GSYR	1	1.G.C 1.S.C 1.Y.V 1.R.c	2.0 1.5 1.3 0.8	xsuːɾ	0	56
130	Ipai	COLD	x ə ʧ uː ɹ	3 7 2 7 5	AXBYN	GECYR	2	2.G.C 2.E.V 2.C.C 2.Y.V 2.R.c	2.0 1.5 1.75 1.3 0.8	xəʧuːɹ	0	56
245	Mohave	COLD	h a ʧ uː r k	3 7 2 7 5 1	AXBYLN	HACYRK	3	3.H.C 3.A.V 3.C.C 3.Y.V 3.R.c 3.K.c	2.0 1.5 1.75 1.3 1.1 0.8	haʧuːrk	0	58
372	Tipai	COLD	ʃ uː k a t	3 7 1 7 1	AXBYN	SYKAT	4	4.S.C 4.Y.V 4.K.C 4.A.V 4.T.c	2.0 1.5 1.75 1.3 0.8	ʃuːkat	0	59
466	Yavapai	COLD	m u n i	4 7 4 7	AXBZ	MYNI	5	5.M.C 5.Y.V 5.N.C 5.I.V	2.0 1.5 1.75 0.8	muni	0	60
#
18	Cocopa	COME	j iː	6 7	AX	JI	1	1.J.C 1.I.V	2.0 1.5	jiː	0	61
131	Ipai	COME	w ə j i w	6 7 6 7 6	AXBYN	WEJIW	2	2.W.C 2.E.V 2.J.C 2.I.V 2.W.c	2.0 1.5 1.75 1.3 0.8	wəjiw	0	61
246	Mohave	COME	i ð iː k	7 3 7 1	XBYN	IDIK	3	3.I.V 3.D.C 3.I.V 3.K.c	1.5 1.75 1.3 0.8	iðiːk	0	63
373	Tipai	COME	j i w	6 7 6	AXN	JIW	4	4.J.C 4.I.V 4.W.c	2.0 1.5 0.8	jiw	0	61
467	Yavapai	COME	j u w i	6 7 6 7	AXBZ	JYWI	5	5.J.C 5.Y.V 5.W.C 5.I.V	2.0 1.5 1.75 0.8	juwi	0	61
#
19	Cocopa	DIE	m ʂ p a	4 3 1 7	AMBZ	MSPA	1	1.M.C 1.S.c 1.P.C 1.A.V	2.0 1.1 1.75 0.8	mʂpa	0	64
132	Ipai	DIE	m ə l a j	4 7 5 7 6	AXBYN	MELAJ	2	2.M.C 2.E.V 2.L.C 2.A.V 2.J.c	2.0 1.5 1.75 1.3 0.8	məlaj	0	65
247	Mohave	DIE	i p u j k	7 1 7 6 1	XBYLN	IPYJK	3	3.I.V 3.P.C 3.Y.V 3.J.c 3.K.c	1.5 1.75 1.3 1.1 0.8	ipujk	0	66
374	Tipai	DIE	m ə s p a	4 7 3 1 7	AXMBZ	MESPA	4	4.M.C 4.E.V 4.S.c 4.P.C 4.A.V	2.0 1.5 1.1 1.75 0.8	məspa	0	64
468	Yavapai	DIE	p i	1 7	AX	PI	5	5.P.C 5.I.V	2.0 1.5	pi	0	68
#
20	Cocopa	DOG	x a t	3 7 1	AXN	GAT	1	1.G.C 1.A.V 1.T.c	2.0 1.5 0.8	xat	0	69
133	Ipai	DOG	ʔ ə x a t	1 7 3 7 1	AXBYN	HEGAT	2	2.H.C 2.E.V 2.G.C 2.A.V 2.T.c	2.0 1.5 1.75 1.3 0.8	ʔəxat	0	69
248	Mohave	DOG	h a t ʧ o q	3 7 1 2 7 1	AXBCYN	HATCUK	3	3.H.C 3.A.V 3.T.C 3.C.C 3.U.V 3.K.c	2.0 1.5 1.75 1.5 1.3 0.8	hatʧoq	0	71
375	Tipai	DOG	x a t	3 7 1	AXN	GAT	4	4.G.C 4.A.V 4.T.c	2.0 1.5 0.8	xat	0	69
469	Yavapai	DOG	k θ a r	1 3 7 5	ACXN	KDAR	5	5.K.C 5.D.C 5.A.V 5.R.c	2.0 1.5 1.5 0.8	kθar	0	73
#
21	Cocopa	DRINK	ʂ i	3 7	AX	SI	1	1.S.C 1.I.V	2.0 1.5	ʂi	0	74
134	Ipai	DRINK	w ə s iː	6 7 3 7	AXBZ	WESI	2	2.W.C 2.E.V 2.S.C 2.I.V	2.0 1.5 1.75 0.8	wəsiː	0	74
249	Mohave	DRINK	i θ iː m	7 3 7 4	XBYN	IDIM	3	3.I.V 3.D.C 3.I.V 3.M.c	1.5 1.75 1.3 0.8	iθiːm	0	76
376	Tipai	DRINK	s i	3 7	AX	SI	4	4.S.C 4.I.V	2.0 1.5	si	0	74
470	Yavapai	DRINK	θ i	3 7	AX	DI	5	5.D.C 5.I.V	2.0 1.5	θi	0	74
#
22	Cocopa	DRY	ʂ ʔ a ɾ	3 1 7 5	ACYN	SHAR	1	1.S.C 1.H.C 1.A.V 1.R.c	2.0 1.5 1.3 0.8	ʂʔaɾ	0	77
135	Ipai	DRY	s aː j	3 7 6	AXN	SAJ	2	2.S.C 2.A.V 2.J.c	2.0 1.5 0.8	saːj	0	78
250	Mohave	DRY	i r oː v k	7 5 7 3 1	XBYLN	IRUBK	3	3.I.V 3.R.C 3.U.V 3.B.c 3.K.c	1.5 1.75 1.3 1.1 0.8	iroːvk	0	79
377	Tipai	DRY	s ʔ aː j	3 1 7 6	ACYN	SHAJ	4	4.S.C 4.H.C 4.A.V 4.J.c	2.0 1.5 1.3 0.8	sʔaːj	0	78
471	Yavapai	DRY	r u β i	5 7 3 7	AXBZ	RYBI	5	5.R.C 5.Y.V 5.B.C 5.I.V	2.0 1.5 1.75 0.8	ruβi	0	81
#
23	Cocopa	EAR	ʃ m aː l	3 4 7 5	ACXN	SMAL	1	1.S.C 1.M.C 1.A.V 1.L.c	2.0 1.5 1.5 0.8	ʃmaːl	0	82
136	Ipai	EAR	x ə m a ɬ	3 7 4 7 5	AXBYN	GEMAL	2	2.G.C 2.E.V 2.M.C 2.A.V 2.L.c	2.0 1.5 1.75 1.3 0.8	xəmaɬ	0	82
251	Mohave	EAR	i s m a ʎ k	7 3 4 7 5 1	XBCYLN	ISMALK	3	3.I.V 3.S.C 3.M.C 3.A.V 3.L.c 3.K.c	1.5 1.75 1.5 1.3 1.1 0.8	ismaʎk	0	82
378	Tipai	EAR	ʃ ə m a ʎ̥	3 7 4 7 5	AXBYN	SEMAL	4	4.S.C 4.E.V 4.M.C 4.A.V 4.L.c	2.0 1.5 1.75 1.3 0.8	ʃəmaʎ̥	0	82
472	Yavapai	EAR	s m a l k a	3 4 7 5 1 7	ACXMBZ	SMALKA	5	5.S.C 5.M.C 5.A.V 5.L.c 5.K.C 5.A.V	2.0 1.5 1.5 1.1 1.75 0.8	smalka	0	82
#
24	Cocopa	EARTH (SOIL)	m a t	4 7 1	AXN	MAT	1	1.M.C 1.A.V 1.T.c	2.0 1.5 0.8	mat	0	83
137	Ipai	EARTH (SOIL)	ʔ ə m a t̪	1 7 4 7 1	AXBYN	HEMAT	2	2.H.C 2.E.V 2.M.C 2.A.V 2.T.c	2.0 1.5 1.75 1.3 0.8	ʔəmat̪	0	83
252	Mohave	EARTH (SOIL)	ʔ a m a t	1 7 4 7 1	AXBYN	HAMAT	3	3.H.C 3.A.V 3.M.C 3.A.V 3.T.c	2.0 1.5 1.75 1.3 0.8	ʔamat	0	83
379	Tipai	EARTH (SOIL)	m a t	4 7 1	AXN	MAT	4	4.M.C 4.A.V 4.T.c	2.0 1.5 0.8	mat	0	83
473	Yavapai	EARTH (SOIL)	m a t	4 7 1	AXN	MAT	5	5.M.C 5.A.V 5.T.c	2.0 1.5 0.8	mat	0	87
#
25	Cocopa	EAT	m a	4 7	AX	MA	1	1.M.C 1.A.V	2.0 1.5	ma	0	88
138	Ipai	EAT	w ə s aː w	6 7 3 7 6	AXBYN	WESAW	2	2.W.C 2.E.V 2.S.C 2.A.V 2.W.c	2.0 1.5 1.75 1.3 0.8	wəsaːw	0	89
253	Mohave	EAT	ʔ i ʧ a m a m	1 7 2 7 4 7 4	AXBYBYN	HICAMAM	3	3.H.C 3.I.V 3.C.C 3.A.V 3.M.C 3.A.V 3.M.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ʔiʧamam	0	90
254	Mohave	EAT	ʔ i ʧ a m aː m	1 7 2 7 4 7 4	AXBYBYN	HICAMAM	3	3.H.C 3.I.V 3.C.C 3.A.V 3.M.C 3.A.V 3.M.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ʔiʧamaːm	0	90
380	Tipai	EAT	s aː w	3 7 6	AXN	SAW	4	4.S.C 4.A.V 4.W.c	2.0 1.5 0.8	saːw	0	89
474	Yavapai	EAT	m a	4 7	AX	MA	5	5.M.C 5.A.V	2.0 1.5	ma	0	88
#
26	Cocopa	EGG	x m a ʂ u ʔ a p	3 4 7 3 7 1 7 1	ACXBYBYN	GMASYHAP	1	1.G.C 1.M.C 1.A.V 1.S.C 1.Y.V 1.H.C 1.A.V 1.P.c	2.0 1.5 1.5 1.75 1.3 1.75 1.3 0.8	xmaʂuʔap	0	91
139	Ipai	EGG	ʔ u ɹ	1 7 5	AXN	HYR	2	2.H.C 2.Y.V 2.R.c	2.0 1.5 0.8	ʔuɹ	0	92
255	Mohave	EGG	i θ ʔ a w	7 3 1 7 6	XMBYN	IDHAW	3	3.I.V 3.D.c 3.H.C 3.A.V 3.W.c	1.5 1.1 1.75 1.3 0.8	iθʔaw	0	93
381	Tipai	EGG	ʃ ə j a ʧ	3 7 6 7 2	AXBYN	SEJAC	4	4.S.C 4.E.V 4.J.C 4.A.V 4.C.c	2.0 1.5 1.75 1.3 0.8	ʃəjaʧ	0	94
475	Yavapai	EGG	s q a w a	3 1 7 6 7	ACYBZ	SKAWA	5	5.S.C 5.K.C 5.A.V 5.W.C 5.A.V	2.0 1.5 1.3 1.75 0.8	sqawa	0	95
#
27	Cocopa	EYE	ʔ i j u	1 7 6 7	AXBZ	HIJY	1	1.H.C 1.I.V 1.J.C 1.Y.V	2.0 1.5 1.75 0.8	ʔiju	0	96
140	Ipai	EYE	ə j iː w	7 6 7 6	XBYN	EJIW	2	2.E.V 2.J.C 2.I.V 2.W.c	1.5 1.75 1.3 0.8	əjiːw	0	96
256	Mohave	EYE	iː ð o	7 3 7	XBZ	IDU	3	3.I.V 3.D.C 3.U.V	1.5 1.75 0.8	iːðo	0	98
382	Tipai	EYE	j iː w	6 7 6	AXN	JIW	4	4.J.C 4.I.V 4.W.c	2.0 1.5 0.8	jiːw	0	96
476	Yavapai	EYE	j u	6 7	AX	JY	5	5.J.C 5.Y.V	2.0 1.5	ju	0	96
#
106	Cocopa	FAR	k u ɾ	1 7 5	AXN	KYR	1	1.K.C 1.Y.V 1.R.c	2.0 1.5 0.8	kuɾ	0	99
219	Ipai	FAR	ʔ ə k u ɹ	1 7 1 7 5	AXBYN	HEKYR	2	2.H.C 2.E.V 2.K.C 2.Y.V 2.R.c	2.0 1.5 1.75 1.3 0.8	ʔəkuɹ	0	99
345	Mohave	FAR	ʔ a m iː ʧ k	1 7 4 7 2 1	AXBYLN	HAMICK	3	3.H.C 3.A.V 3.M.C 3.I.V 3.C.c 3.K.c	2.0 1.5 1.75 1.3 1.1 0.8	ʔamiːʧk	0	101
443	Tipai	FAR	k u r	1 7 5	AXN	KYR	4	4.K.C 4.Y.V 4.R.c	2.0 1.5 0.8	kur	0	99
560	Yavapai	FAR	t w a j i	1 6 7 6 7	ACXBZ	TWAJI	5	5.T.C 5.W.C 5.A.V 5.J.C 5.I.V	2.0 1.5 1.5 1.75 0.8	twaji	0	103
