Sample	prior	likelihood	posterior
0	-14.402056854349897	-940.6836487531399	-955.0857056074898
200	10.9973776851521	-845.8831132907499	-834.8857356055978
400	12.68706362098317	-844.0254685558729	-831.3384049348897
600	12.193034283563563	-838.3280633852871	-826.1350291017236
800	31.185685873238132	-839.7317949879996	-808.5461091147614
1000	29.48186802343357	-841.9750507437583	-812.4931827203247
1200	44.977023395330825	-839.0461937078031	-794.0691703124724
1400	48.900916606716336	-835.0481940863425	-786.1472774796262
1600	48.229021962885966	-834.3487180595777	-786.1196960966917
1800	49.37004406715842	-834.4499644427582	-785.0799203755997
2000	48.2887900283518	-837.0284435308672	-788.7396535025155
2200	47.345546134272155	-840.3798712053745	-793.0343250711023
2400	49.25691631144851	-836.267519946638	-787.0106036351895
2600	48.720379063684206	-837.2848441345034	-788.5644650708192
2800	48.04980010316152	-839.1376024054857	-791.0878023023242
3000	47.25566012753537	-836.5239267666544	-789.268266639119
3200	49.13526529424996	-833.4020111952933	-784.2667459010434
3400	49.895894032009195	-839.0453354519188	-789.1494414199096
3600	51.88928493961058	-844.826733277329	-792.9374483377185
3800	51.194954217923645	-838.5462782310742	-787.3513240131506
4000	55.27825415024894	-839.4448008066282	-784.1665466563793
4200	54.224556735588415	-839.8284900773915	-785.6039333418031
4400	52.638906147094225	-840.2274225330027	-787.5885163859085
4600	50.88334507798876	-840.373852043959	-789.4905069659702
4800	51.693079460908265	-838.8817513695537	-787.1886719086455
5000	51.97402562063139	-839.7203716404387	-787.7463460198072
5200	51.77913008963003	-836.023364173144	-784.244234083514
5400	49.79809708030297	-837.9948778565345	-788.1967807762314
5600	53.304048978592164	-836.6633133941448	-783.3592644155526
5800	52.50957518905903	-839.9645142821638	-787.4549390931048
6000	54.08628976508359	-840.2586374605853	-786.1723476955017
6200	52.53388208070385	-841.7125306031326	-789.1786485224287
6400	50.9976574916234	-836.124587958096	-785.1269304664726
6600	53.2905206012837	-836.8768743427726	-783.5863537414889
6800	53.47962735344745	-839.8444903999565	-786.3648630465091
7000	53.688304448815174	-836.2807617901708	-782.5924573413556
7200	53.853561693664744	-835.7779151263023	-781.9243534326376
7400	52.218534255988715	-836.0680093082485	-783.8494750522598
7600	52.27395972145541	-838.3326392480495	-786.0586795265941
7800	52.22321075022475	-838.1276559577705	-785.9044452075457
8000	51.20626211369721	-838.3337760302305	-787.1275139165333
8200	56.107790213666746	-840.4269021701791	-784.3191119565124
8400	55.53722746238566	-838.7829790749465	-783.2457516125609
8600	55.2377725826234	-838.5599710778364	-783.322198495213
8800	56.03854007992208	-840.954294648033	-784.915754568111
9000	53.57926169635622	-839.3016020860555	-785.7223403896993
9200	54.173859477694606	-841.3558867008022	-787.1820272231076
9400	53.9500610480912	-843.0609831822295	-789.1109221341383
9600	53.45919836610354	-841.3564811844578	-787.8972828183543
9800	54.13540146208365	-840.3858543616153	-786.2504528995316
10000	56.31401436717015	-840.7790355302827	-784.4650211631126
10200	53.30404749417818	-847.3359852325716	-794.0319377383935
10400	53.12161548006319	-846.070501015839	-792.9488855357758
10600	55.1536572976904	-841.3890539756632	-786.2353966779727
10800	55.23987832129333	-843.414701179128	-788.1748228578347
11000	57.12982513159806	-844.4503242860685	-787.3204991544704
11200	53.985757705759504	-838.3617652512717	-784.3760075455122
11400	52.99214736904935	-840.8510189034994	-787.85887153445
11600	50.847525643490286	-839.4728718484923	-788.6253462050021
11800	52.55376768697714	-845.6326298734175	-793.0788621864403
12000	51.4522226001647	-841.7906458972072	-790.3384232970425
12200	53.77978402026473	-843.5154325523966	-789.7356485321319
12400	52.86380599191054	-842.2017795562864	-789.3379735643758
12600	52.06278044662516	-841.0557298912989	-788.9929494446737
12800	51.2053607943647	-841.6594818512482	-790.4541210568835
13000	49.20952544752257	-841.0226733924558	-791.8131479449332
13200	50.87433393894805	-840.239162405427	-789.3648284664789
13400	48.62464134979326	-841.4141547508335	-792.7895134010403
13600	49.00103967273071	-844.032648922909	-795.0316092501782
13800	48.56917189470255	-840.4012909596297	-791.8321190649272
14000	48.781854242526805	-840.6060308332442	-791.8241765907173
14200	49.1848489369676	-839.649645209689	-790.4647962727214
14400	49.13241276379312	-840.8376022170213	-791.7051894532282
14600	49.774456793797555	-840.431641237594	-790.6571844437965
14800	50.289074725561974	-839.9025231140571	-789.6134483884952
15000	49.06345293280107	-840.7648212972549	-791.7013683644539
15200	46.685982306742794	-838.839453090474	-792.1534707837312
15400	46.08531832916577	-839.9919798915464	-793.9066615623806
15600	48.6279734439549	-839.7717927468361	-791.1438193028812
15800	48.210774015942086	-836.9334666202819	-788.7226926043398
16000	46.55866162325211	-839.8927573365319	-793.3340957132798
16200	47.82128217573554	-843.209387238409	-795.3881050626735
16400	47.28799141186181	-841.673657208247	-794.3856657963852
16600	46.410145397097324	-841.1473437271122	-794.737198330015
16800	47.30059302353542	-838.2166394013908	-790.9160463778554
17000	45.41128232135017	-842.4284754505832	-797.017193129233
17200	46.54362836969614	-838.2910217453618	-791.7473933756658
17400	46.25083083191175	-836.9031624578556	-790.6523316259438
17600	45.92410647432607	-837.6717000662884	-791.7475935919623
17800	44.67034309511967	-842.2408954777816	-797.570552382662
18000	46.341345898611166	-838.1902527365095	-791.8489068378983
18200	48.52186755512538	-841.2886933207816	-792.7668257656562
18400	46.81061203670232	-838.2483379477119	-791.4377259110096
18600	45.93654668587392	-840.7991164558732	-794.8625697699993
18800	47.0694556695433	-840.2987551790725	-793.2292995095291
19000	45.89444472707416	-841.2719187406312	-795.377474013557
19200	47.28442795474224	-839.7548519787686	-792.4704240240263
19400	46.06424986154345	-846.0549261608932	-799.9906762993497
19600	45.85144832431457	-839.42243054844	-793.5709822241255
19800	44.15000837461122	-842.6446604337486	-798.4946520591375
20000	43.64023589491507	-840.2887940761882	-796.6485581812731
20200	45.49333429976919	-844.946593475305	-799.4532591755358
20400	48.34285551191387	-840.3615730945093	-792.0187175825954
20600	49.119477379255194	-842.9685516022845	-793.8490742230293
20800	50.771568324503264	-841.890682770026	-791.1191144455228
21000	52.07918016131324	-846.860792338197	-794.7816121768838
21200	53.33679077590451	-843.0927775574111	-789.7559867815065
21400	49.02069685378849	-845.5897796410021	-796.5690827872136
21600	48.0172756614768	-844.1803254272074	-796.1630497657306
21800	50.09530230563051	-839.7994018893893	-789.7040995837588
22000	48.858110403486776	-839.9214095873618	-791.0632991838751
22200	50.518068692855636	-837.1158973175989	-786.5978286247432
22400	52.57947349616272	-838.1426259927791	-785.5631524966165
22600	50.29601657808648	-842.3480605413488	-792.0520439632623
22800	49.24989315499101	-841.3948131277856	-792.1449199727946
23000	47.383357366202006	-845.6862679131385	-798.3029105469366
23200	46.31331712248033	-837.6619981742153	-791.348681051735
23400	46.03507257776292	-838.5741759484998	-792.5391033707369
23600	42.290668978681886	-834.6617829900248	-792.3711140113429
23800	41.71379899280633	-834.0926093359687	-792.3788103431624
24000	40.86108465386906	-833.7933289006911	-792.932244246822
24200	41.174575423999784	-837.1155226411312	-795.9409472171315
24400	40.77713313874571	-839.8667257807738	-799.089592642028
24600	43.0165094297244	-838.3604732692683	-795.3439638395439
24800	42.08627033390995	-836.8276725273566	-794.7414021934467
25000	43.49678661721039	-839.21118052897	-795.7143939117595
25200	44.78580012814666	-836.349272298343	-791.5634721701963
25400	40.226397001771446	-835.957912231872	-795.7315152301005
25600	42.336292241036794	-837.7177051991202	-795.3814129580835
25800	41.47083639109668	-835.7245155428977	-794.2536791518011
26000	38.2607213245293	-835.0399777077988	-796.7792563832695
26200	37.017491588231714	-841.8983481945219	-804.8808566062902
26400	37.103949399610016	-838.9362355676511	-801.8322861680412
26600	37.61886482813369	-836.1207668929828	-798.5019020648491
26800	38.15933456703553	-839.6859535513079	-801.5266189842723
27000	38.66355687167302	-835.6937684234582	-797.0302115517852
27200	40.37560179844025	-838.0001364728888	-797.6245346744486
27400	39.77116955116901	-836.6530298552645	-796.8818603040955
27600	40.561321274292176	-837.6800016382514	-797.1186803639592
27800	40.53418681643268	-842.4268987916432	-801.8927119752105
28000	39.42802629482456	-836.9117956867376	-797.483769391913
28200	40.94760222868522	-838.7711774214393	-797.8235751927541
28400	40.40715647023258	-836.6978373254805	-796.2906808552478
28600	37.354949114385114	-835.085193317715	-797.7302442033299
28800	33.6549707698491	-841.2463628432877	-807.5913920734386
29000	33.82973210452574	-833.9627416070534	-800.1330095025277
29200	34.4046492820261	-832.0857252293315	-797.6810759473054
29400	36.04936792827775	-836.8337709783575	-800.7844030500797
29600	31.58357639397149	-836.3564752884054	-804.7728988944339
29800	31.941917737493107	-838.5374754201918	-806.5955576826987
30000	29.417453579648587	-829.4435377791633	-800.0260841995147
30200	28.973334780570394	-833.4011963349786	-804.4278615544082
30400	27.712141280574805	-832.8998735362305	-805.1877322556558
30600	31.222205161580053	-836.6494362165905	-805.4272310550105
30800	30.361499502466575	-832.5842293790467	-802.2227298765802
31000	30.204930174704923	-830.5784467288477	-800.3735165541427
31200	26.934132222007566	-831.995029316063	-805.0608970940555
31400	28.451644227308446	-834.8967518732184	-806.44510764591
31600	30.68286963206905	-834.3629794677934	-803.6801098357244
31800	27.929897558489504	-835.3730060521037	-807.4431084936142
32000	28.4724352255998	-835.220390422273	-806.7479551966732
32200	30.749694176936856	-834.959992249452	-804.2102980725151
32400	31.035387926180984	-835.4787941228531	-804.4434061966721
32600	30.88710434503656	-833.1937427266746	-802.3066383816381
32800	30.281637522232415	-835.3703983768659	-805.0887608546334
33000	31.71508787464048	-838.7506239363006	-807.0355360616601
33200	34.05614194836331	-834.8144671832906	-800.7583252349273
33400	32.74068898750082	-836.059338280466	-803.3186492929652
33600	33.41277997544131	-836.8319626506404	-803.4191826751992
33800	31.125155623796374	-837.010741020046	-805.8855853962497
34000	29.431439049709432	-837.091605616246	-807.6601665665366
34200	30.018979918275505	-838.6264660697268	-808.6074861514513
34400	29.658741065139665	-841.637762237627	-811.9790211724874
34600	31.046847213931656	-836.815248269127	-805.7684010551953
34800	30.41204023384656	-840.5948001054685	-810.1827598716219
35000	29.421732568334708	-834.0801618403547	-804.6584292720199
35200	26.776741565207715	-835.5007476768918	-808.724006111684
35400	32.36214232057225	-834.8122140278006	-802.4500717072283
35600	34.36412149044177	-833.5918256961927	-799.2277042057509
35800	32.341404227082535	-837.3403839526078	-804.9989797255253
36000	32.030378595098384	-834.8479778820665	-802.8175992869682
36200	31.02027563141961	-835.7792209294189	-804.7589452979993
