Language_ID,Feature_ID,IPA,Value
Northeastern_Pomo,KNEE,ʃˈiʔkʼˈono,25
Northern_Pomo,KNEE,jaːsˈis,26
Southeastern_Pomo,KNEE,qʼadˈa,27
Central_Pomo,WHITE,kaːlˈe,28
Kashaya,WHITE,qahle,28
Northern_Pomo,WHITE,kalˈe,28
Southern_Pomo,WHITE,kˈahle,28
Eastern_Pomo,WHITE,pʰiːt̪ʼˈaw,29
Northeastern_Pomo,WHITE,tʰˈajan,30
Southeastern_Pomo,WHITE,t̪ʼˈot̪ʼo,31
Central_Pomo,EAT,kaːwˈa,32
Southeastern_Pomo,EAT,qwal,32
Eastern_Pomo,EAT,kuːhˈuː,33
Southern_Pomo,EAT,ʧˈuhːu,33
Kashaya,EAT,maʔa,34
Northeastern_Pomo,EAT,mˈaʔaːn,34
Northern_Pomo,EAT,maʔˈa,34
Eastern_Pomo,HEAVY,xaːlˈikʰ,35
Southeastern_Pomo,HEAVY,ʔtʼˈeʔkit̪,36
Central_Pomo,TAIL,baː,37
Eastern_Pomo,TAIL,jiːbˈaː,37
Kashaya,TAIL,hibaː,37
Northeastern_Pomo,TAIL,ʃˈiʔbaː,37
Southeastern_Pomo,TAIL,ba,37
Southern_Pomo,TAIL,hibʔˈakʰle,37
Northern_Pomo,TAIL,kˈimaː,38
Central_Pomo,TOOTH,ʔo,39
Eastern_Pomo,TOOTH,jaːʔˈo,39
Kashaya,TOOTH,hoʔo,39
Northeastern_Pomo,TOOTH,ʔo,39
Northern_Pomo,TOOTH,ʔo,39
Southeastern_Pomo,TOOTH,ʔo,39
Southern_Pomo,TOOTH,hˈoʔːo,39
Central_Pomo,WATER,kʰa,40
Eastern_Pomo,WATER,xa,40
Kashaya,WATER,ʔahqʰa,40
Northeastern_Pomo,WATER,kʰa,40
Northern_Pomo,WATER,kʰa,40
Southeastern_Pomo,WATER,χa,40
Southern_Pomo,WATER,ʔˈahkʰa,40
Central_Pomo,ROAD,da,41
Eastern_Pomo,ROAD,dˈadaj,41
Kashaya,ROAD,hiʔda,41
Northeastern_Pomo,ROAD,da,41
Northern_Pomo,ROAD,da,41
Southeastern_Pomo,ROAD,dˈawa,41
Southern_Pomo,ROAD,hˈiʔda,41
Central_Pomo,LEAF,stʼal,42
Eastern_Pomo,LEAF,siːtʼˈal,42
Northeastern_Pomo,LEAF,t̪ˈuʔt̪ʼa,42
Southeastern_Pomo,LEAF,kˈiqt̪a,42
Kashaya,LEAF,ʃihpʰa,43
Northern_Pomo,LEAF,ʃapʰˈa,43
Southern_Pomo,LEAF,ʃiːma,44
Central_Pomo,HEAR,ʃoːʧ,45
Eastern_Pomo,HEAR,ʃoːkʰ,45
Kashaya,HEAR,ʃoːʧ,45
Northern_Pomo,HEAR,ʃoːʧi,45
Southeastern_Pomo,HEAR,xkʼo,45
Southern_Pomo,HEAR,ʃoːʧi,45
Northeastern_Pomo,HEAR,ʃˈimit̪,46
Central_Pomo,MEAT,pʼʃe,47
Eastern_Pomo,MEAT,biːʃˈe,47
Kashaya,MEAT,bihʃe,47
Northeastern_Pomo,MEAT,bˈehʃe,47
Northern_Pomo,MEAT,biʃˈe,47
Southeastern_Pomo,MEAT,bxe,47
Southern_Pomo,MEAT,behʃe,47
Central_Pomo,DIE,kʼla,48
Northern_Pomo,DIE,kʼˈalaː,48
Southeastern_Pomo,DIE,qʼalˈal,48
Eastern_Pomo,DIE,muːdˈal,49
Kashaya,DIE,hʧʰojiːʧʼ,50
Southern_Pomo,DIE,ʔahʧʰˈoʧi,50
Northeastern_Pomo,DIE,muʔkʼˈaːwan,51
Central_Pomo,DRINK,kʼoʧ,52
Eastern_Pomo,DRINK,qʼˈoː,52
Kashaya,DRINK,ʔqʼo,52
Northeastern_Pomo,DRINK,kʼˈot̪on,52
Northern_Pomo,DRINK,kʼoʧˈi,52
Southern_Pomo,DRINK,hˈoʔkʼoj,52
Southeastern_Pomo,DRINK,biʦʼˈak,53
Central_Pomo,NEW,ʃwej,54
Eastern_Pomo,NEW,ʃiːwˈej,54
Kashaya,NEW,ʃiwej,54
Northeastern_Pomo,NEW,ʃˈewej,54
Northern_Pomo,NEW,ʃiwˈej,54
Southern_Pomo,NEW,ʃˈeːwej,54
Southeastern_Pomo,NEW,qe,55
Central_Pomo,NOT,ʧʰow,56
Eastern_Pomo,NOT,kʰuj,56
Northeastern_Pomo,NOT,ʧʰˈoːt̪on,56
Kashaya,NOT,t̪ʰin,57
Southern_Pomo,NOT,t̪ʰot̪ʰ,57
Northern_Pomo,NOT,kʼo,58
Southeastern_Pomo,NOT,da,59
Central_Pomo,FAT (FROM ANIMALS),pʰuj,60
Eastern_Pomo,FAT (FROM ANIMALS),pʰuj,60
Kashaya,FAT (FROM ANIMALS),ʔihpʰuj,60
Northeastern_Pomo,FAT (FROM ANIMALS),fˈijin,60
Northern_Pomo,FAT (FROM ANIMALS),pʰuj,60
Southeastern_Pomo,FAT (FROM ANIMALS),fuj,60
Southern_Pomo,FAT (FROM ANIMALS),ʔihpʰuj,60
Central_Pomo,SIT,ʔaːʧʰˈa,61
Eastern_Pomo,SIT,kˈaː,61
Kashaya,SIT,ʧa,61
Northeastern_Pomo,SIT,t̪ˈuman,61
Northern_Pomo,SIT,ʧimˈa,61
Southeastern_Pomo,SIT,sʦʼa,61
Southern_Pomo,SIT,ʧˈiːjo,61
Central_Pomo,EGG,ʧʼoː,62
Eastern_Pomo,EGG,kʼˈo,62
Kashaya,EGG,hiʧʼoː,62
Northeastern_Pomo,EGG,ʧʼˈo,62
Northern_Pomo,EGG,ʧʼoː,62
Southeastern_Pomo,EGG,qʼo,62
Southern_Pomo,EGG,hˈiʧʼːo,62
Central_Pomo,BARK,kʰwaː,63
Eastern_Pomo,BARK,xaːwˈal,63
Kashaya,BARK,qahwaː,63
Northeastern_Pomo,BARK,kʰˈawaː,63
Southeastern_Pomo,BARK,χwal,63
Southern_Pomo,BARK,kʰˈawːa,63
Northern_Pomo,BARK,ʃewˈa,64
Central_Pomo,ROOT,saːmˈa,65
Southeastern_Pomo,ROOT,sumˈa,65
Eastern_Pomo,ROOT,ʦʰiʦʰ,66
Kashaya,ROOT,ʔihqʰot,67
Northern_Pomo,ROOT,jem,68
Southern_Pomo,ROOT,sˈuːlen,69
Central_Pomo,FIRE,ho,70
Eastern_Pomo,FIRE,xo,70
Kashaya,FIRE,ʔoho,70
Northeastern_Pomo,FIRE,ˈoho,70
Northern_Pomo,FIRE,ho,70
Southeastern_Pomo,FIRE,χo,70
Southern_Pomo,FIRE,ʔˈohːo,70
Central_Pomo,SKIN,ʦʼda,71
Eastern_Pomo,SKIN,ʦʼiːdˈa,71
Kashaya,SKIN,ʦʼiʔda,71
Southern_Pomo,SKIN,ʦʼˈiʔda,71
Northeastern_Pomo,SKIN,ʃˈuːru,72
Northern_Pomo,SKIN,sijˈan,73
Southeastern_Pomo,SKIN,qʼˈot̪al,74
Central_Pomo,ASH,no,75
Eastern_Pomo,ASH,no,75
Kashaya,ASH,ʔinoqoʧ,75
Northern_Pomo,ASH,nohˈo,75
Southeastern_Pomo,ASH,χˈojonoχˌo,75
Southern_Pomo,ASH,hiːno,75
Northeastern_Pomo,ASH,malˈaʔ,76
Central_Pomo,THAT,mul,77
Northeastern_Pomo,THAT,hˈamuː,77
Northern_Pomo,THAT,mul,77
Southern_Pomo,THAT,hˈamːu,77
Eastern_Pomo,THAT,ʔo,78
Kashaya,THAT,haʔu,79
Southeastern_Pomo,THAT,ʔˈiji,80
Central_Pomo,HAIR,ʔeː,81
Kashaya,HAIR,heʔe,81
Northern_Pomo,HAIR,ʔe,81
Southeastern_Pomo,HAIR,ʔej,81
Southern_Pomo,HAIR,hˈeʔːe,81
Eastern_Pomo,HAIR,muːsˈu,82
Northeastern_Pomo,HAIR,hˈele,83
Central_Pomo,MOON,lˈaːʃa,84
Eastern_Pomo,MOON,duːwˈelˌaː,84
Kashaya,MOON,qʼalaːʃa,84
Southern_Pomo,MOON,ʔalːˈaːʃa,84
Northeastern_Pomo,MOON,dˈuwedakaː,85
Northern_Pomo,MOON,da,85
Southeastern_Pomo,MOON,ʔeweda,85
Central_Pomo,ONE,tʼaːtʼˈo,86
Eastern_Pomo,ONE,kʼˈali,87
Northeastern_Pomo,ONE,ʧʼˈaːki,87
Northern_Pomo,ONE,ʧʼaː,87
Southern_Pomo,ONE,ʧʼˈaːʔa,87
Kashaya,ONE,hku,88
Southeastern_Pomo,ONE,dan,89
Central_Pomo,I,ʔaː,90
Eastern_Pomo,I,haː,90
Kashaya,I,ʔa,90
Northeastern_Pomo,I,ʔaː,90
Northern_Pomo,I,ʔaː,90
Southeastern_Pomo,I,ʔa,90
Southern_Pomo,I,ʔˈaːʔa,90
Central_Pomo,I,t̪oː,91
Eastern_Pomo,I,wi,91
Kashaya,I,t̪o,91
Northeastern_Pomo,I,ʔˈaht̪o,91
Northern_Pomo,I,t̪oː,91
Southeastern_Pomo,I,wit̪,91
Southern_Pomo,I,ʔat̪ːo,91
Eastern_Pomo,WORM,kʰˈol,92
Kashaya,WORM,bila,93
Central_Pomo,FISH,ʃa,94
Eastern_Pomo,FISH,ʃa,94
Kashaya,FISH,ʔahʃa,94
Northeastern_Pomo,FISH,ʃˈakaː,94
Northern_Pomo,FISH,ʃa,94
Southeastern_Pomo,FISH,xa,94
Southern_Pomo,FISH,ʔˈahʃa,94
Central_Pomo,SMALL,kaːwˈi,95
Kashaya,SMALL,qawi,95
Eastern_Pomo,SMALL,buːhˈuʃ,96
Northeastern_Pomo,SMALL,t̪ʼˈuːjaʔan,97
Northern_Pomo,SMALL,biʧʼˈuʔ,97
Southeastern_Pomo,SMALL,kʼˈuʧʼin,98
Southern_Pomo,SMALL,kiʦʼːˈidu,99
Eastern_Pomo,SHORT,buʔˈuʧʼ,100
Central_Pomo,MOUTH,ha,101
Eastern_Pomo,MOUTH,xˈaʦʼiːda,101
Kashaya,MOUTH,ʔaha,101
Northeastern_Pomo,MOUTH,hˈamo,101
Northern_Pomo,MOUTH,ha,101
Southeastern_Pomo,MOUTH,χˈast̪o,101
Southern_Pomo,MOUTH,ʔˈahːa,101
Eastern_Pomo,BURN (SOMETHING),ʃaːtʼˈoː,102
Kashaya,BURN (SOMETHING),muhkʰujʔ,103
Central_Pomo,WE,ja,104
Eastern_Pomo,WE,waː,104
Kashaya,WE,ja,104
Northeastern_Pomo,WE,ˈajaː,104
Northern_Pomo,WE,ja,104
Southeastern_Pomo,WE,wij,104
Southern_Pomo,WE,ʔˈaːja,104
Central_Pomo,BIRD,t̪a,105
Eastern_Pomo,BIRD,ʦʼiːjˈa,105
Kashaya,BIRD,ʦʼiht̪a,105
Northeastern_Pomo,BIRD,ʧʼijit̪kaː,105
Northern_Pomo,BIRD,ʦʼitʼ,105
Southeastern_Pomo,BIRD,ʦʼit̪ˈa,105
Southern_Pomo,BIRD,ʦʼˈiht̪a,105
Central_Pomo,PERSON,ʧaːʧʼ,106
Eastern_Pomo,PERSON,kaːwkʰ,106
Kashaya,PERSON,ʔaʧaːʧ,106
Northeastern_Pomo,PERSON,t̪ˈaːt̪kaː,106
Northern_Pomo,PERSON,ʧaʔ,106
Southern_Pomo,PERSON,ʔahʧˈahʧej,106
Southeastern_Pomo,PERSON,ʔˈumt̪iwi,107
Central_Pomo,BIG,baːtʰˈe,108
Eastern_Pomo,BIG,baːtʰˈin,108
Kashaya,BIG,bahtʰe,108
Southeastern_Pomo,BIG,bitˈenikʼ,108
Southern_Pomo,BIG,bˈahtʰe,108
Northeastern_Pomo,BIG,tʰˈijin,109
Northern_Pomo,BIG,matˈo,110
Eastern_Pomo,BREAST,jeːʔˈel,111
Northeastern_Pomo,BREAST,jˈeʔeː,111
Northeastern_Pomo,BREAST,t̪ʰˈeʔeː,111
Northern_Pomo,BREAST,jeʔˈeː,111
Southeastern_Pomo,BREAST,wʔel,111
Central_Pomo,HAND,t̪ʰna,112
Northern_Pomo,HAND,t̪ʰanˈa,112
Southern_Pomo,HAND,t̪ʰˈaːna,112
Eastern_Pomo,HAND,biːj̥ˈa,113
Kashaya,HAND,ʧohʃo,114
Northeastern_Pomo,HAND,t̪ˈohʃo,114
Southeastern_Pomo,HAND,at̪ˈan,115
Central_Pomo,SEE,pʰwi,116
Eastern_Pomo,SEE,kaːr,117
Kashaya,SEE,ʧad,117
Northeastern_Pomo,SEE,t̪aːn,117
Northern_Pomo,SEE,ʧadi,117
Southern_Pomo,SEE,ʧˈaːd,117
Southeastern_Pomo,SEE,mqo,118
Central_Pomo,SMOKE (EXHAUST),hosˈaha,119
Eastern_Pomo,SMOKE (EXHAUST),saːxˈa,119
Kashaya,SMOKE (EXHAUST),hosa,119
Northeastern_Pomo,SMOKE (EXHAUST),ʃˈaha,119
Northern_Pomo,SMOKE (EXHAUST),sahˈa,119
Southeastern_Pomo,SMOKE (EXHAUST),ʦχa,119
Southern_Pomo,SMOKE (EXHAUST),ʔohːˈosa,119
Central_Pomo,STAND,ʧaːtˈom,120
Northeastern_Pomo,STAND,t̪ˈoːn,120
Northern_Pomo,STAND,t̪omˈa,120
Southeastern_Pomo,STAND,qt̪ˈomat̪,120
Southern_Pomo,STAND,ʧˈoht̪on,120
Eastern_Pomo,STAND,kˈokʰ,121
Kashaya,STAND,t̪ʼeːt̪,122
Eastern_Pomo,SNAKE,qaːlˈutʼuːdˌukʰ,123
Northern_Pomo,SNAKE,misakʰala,124
Central_Pomo,TREE,kʰle,125
Eastern_Pomo,TREE,xaːlˈeː,125
Kashaya,TREE,qʰale,125
Northeastern_Pomo,TREE,kʰˈali,125
Northern_Pomo,TREE,kʰalˈe,125
Southeastern_Pomo,TREE,χalˈe,125
Southern_Pomo,TREE,kʰˈaːle,125
Eastern_Pomo,FAR,lˈila,126
Northern_Pomo,FAR,ʧadil,127
Central_Pomo,BELLY,mkʰa,128
Kashaya,BELLY,ʔuhqʰa,128
Northern_Pomo,BELLY,kʰaʃˈeʔ,128
Southern_Pomo,BELLY,ʔˈukʰːa,128
Eastern_Pomo,BELLY,kʼo,129
Northeastern_Pomo,BELLY,koi,130
Southeastern_Pomo,BELLY,qo,130
Central_Pomo,ROUND,ʃbokʼ,131
Kashaya,ROUND,poloːlo,132
Northeastern_Pomo,ROUND,mukˈaːkan,133
Northern_Pomo,ROUND,ʧʼadˈol,134
Southeastern_Pomo,ROUND,bˈunbun,135
Southern_Pomo,ROUND,lˈupːu,136
Central_Pomo,BONE,jaː,137
Eastern_Pomo,BONE,j̥a,137
Kashaya,BONE,ʔihjaː,137
Northeastern_Pomo,BONE,hˈija,137
Northern_Pomo,BONE,jaː,137
Southeastern_Pomo,BONE,jaqʼo,137
Southern_Pomo,BONE,ʔˈiːha,137
Eastern_Pomo,SALT,kʰeːʔˈeː,138
Northeastern_Pomo,SALT,ʧʰˈeʔeː,138
Northern_Pomo,SALT,ʃeʔˈeː,138
Kashaya,SALT,taʔqʼo,139
Southern_Pomo,SALT,taʔkʼo,139
Central_Pomo,RAIN (PRECIPITATION),ʧʰe,140
Eastern_Pomo,RAIN (PRECIPITATION),kʰiːkˈeː,140
Kashaya,RAIN (PRECIPITATION),ʔihʧʰe,140
Southeastern_Pomo,RAIN (PRECIPITATION),sʦʼen,140
Southern_Pomo,RAIN (PRECIPITATION),ʧˈehʧʰe,140
Northeastern_Pomo,RAIN (PRECIPITATION),ʃˈiʔt̪ʼoːn,141
Northern_Pomo,RAIN (PRECIPITATION),biʃˈemaː,142
Central_Pomo,SLEEP,sma,143
Eastern_Pomo,SLEEP,siːmˈaːmˈer,143
Kashaya,SLEEP,simaːq,143
Northeastern_Pomo,SLEEP,ʃimˈaːkan,143
Northern_Pomo,SLEEP,simˈa,143
Southern_Pomo,SLEEP,sˈiːma,143
Southeastern_Pomo,SLEEP,qnaq,144
Central_Pomo,WOMAN,mˈaːt̪a,145
Kashaya,WOMAN,ʔimaːt̪a,145
Northern_Pomo,WOMAN,mˈaːt̪a,145
Eastern_Pomo,WOMAN,da,146
Northeastern_Pomo,WOMAN,dˈaki,146
Southeastern_Pomo,WOMAN,bitˈed,147
Southern_Pomo,WOMAN,bˈaʔaj,148
Central_Pomo,LONG,kol,149
Kashaya,LONG,ʔahqol,149
Northeastern_Pomo,LONG,kˈolon,149
Northern_Pomo,LONG,kol,149
Southern_Pomo,LONG,ʔˈahkon,149
Eastern_Pomo,LONG,baːkˈil,150
Southeastern_Pomo,LONG,biʦˈil,150
Central_Pomo,MOUNTAIN,daːnˈo,151
Eastern_Pomo,MOUNTAIN,daːnˈo,151
Kashaya,MOUNTAIN,dono,151
Northern_Pomo,MOUNTAIN,danˈo,151
Southeastern_Pomo,MOUNTAIN,kno,151
Southern_Pomo,MOUNTAIN,dˈoːno,151
Northeastern_Pomo,MOUNTAIN,wˈiʃaː,152
Eastern_Pomo,WALK,wˈaduːkˌiː,153
Kashaya,WALK,w,153
Southeastern_Pomo,WALK,wal,153
Northern_Pomo,WALK,hu,154
Central_Pomo,DRY,ʧʼaːlˈol,155
Eastern_Pomo,DRY,kʼaːlˈol,155
Kashaya,DRY,ʦʼuwaʧ,156
Northeastern_Pomo,DRY,muʔkʼilin,157
Northern_Pomo,DRY,tʼabˈoʔ,158
Southeastern_Pomo,DRY,qʼobo,159
Southern_Pomo,DRY,mˈukʰːatʼ,160
Central_Pomo,THIS,bal,161
Eastern_Pomo,THIS,me,162
Kashaya,THIS,maʔu,162
Southeastern_Pomo,THIS,mˈiji,162
Southern_Pomo,THIS,mˈaːmu,162
Northern_Pomo,THIS,ʔal,163
Central_Pomo,LIE (REST),mti,164
Eastern_Pomo,LIE (REST),mer,164
Kashaya,LIE (REST),miti,164
Northeastern_Pomo,LIE (REST),mˈeːre,164
Northern_Pomo,LIE (REST),mitˈi,164
Southeastern_Pomo,LIE (REST),mat,164
Southern_Pomo,LIE (REST),miːti,164
Central_Pomo,COME,waːd,165
Kashaya,COME,waːd,165
Northern_Pomo,COME,waːdˈe,165
Southeastern_Pomo,COME,χolo,165
Southern_Pomo,COME,hwˈaːd,165
Eastern_Pomo,COME,qˈoːjuhu,166
Northeastern_Pomo,COME,kˈoːn,167
Central_Pomo,NOSE,la,168
Eastern_Pomo,NOSE,lˈaboːbo,168
Kashaya,NOSE,ʔila,168
Northeastern_Pomo,NOSE,lˈimo,168
Northern_Pomo,NOSE,la,168
Southeastern_Pomo,NOSE,la,168
Southern_Pomo,NOSE,hiːlˈamʔda,168
Central_Pomo,NIGHT,ʔaːwˈe,169
Eastern_Pomo,NIGHT,duːwˈe,169
Kashaya,NIGHT,duwe,169
Northeastern_Pomo,NIGHT,dˈuwe,169
Northern_Pomo,NIGHT,diwˈe,169
Southeastern_Pomo,NIGHT,ʔewˈe,169
Southern_Pomo,NIGHT,dˈuːwe,169
Central_Pomo,KILL,haːkʼˈuːm,170
Kashaya,KILL,pʰakʼuːm,170
Eastern_Pomo,KILL,ʃaːkʼ,171
Northeastern_Pomo,KILL,kʼˈamanan,172
Northern_Pomo,KILL,ʧaban,173
Southeastern_Pomo,KILL,mudˈoqa,174
Southern_Pomo,KILL,mihjˈana,175
Central_Pomo,RED,tʼas,176
Northern_Pomo,RED,t̪ʼaʦʼ,176
Southeastern_Pomo,RED,t̪ʼˈant̪ʼan,176
Southern_Pomo,RED,hˈatʼːa,176
Eastern_Pomo,RED,qʼedˈaqʼedˌakʰ,177
Kashaya,RED,kʼiːs,178
Northeastern_Pomo,RED,ʧʼabˈaran,179
Central_Pomo,HEART,kʰam,180
Northeastern_Pomo,HEART,kʰamʃeme,180
Northern_Pomo,HEART,kʰam,180
Eastern_Pomo,HEART,saːmˈaːj,181
Kashaya,HEART,ʦʼuhkul,182
Southeastern_Pomo,HEART,ʦʼukut̪,182
Southern_Pomo,HEART,ʦʼˈuhkun,182
Central_Pomo,SWIM,kʰˈaʧde,183
Eastern_Pomo,SWIM,xaːqaː,184
Southeastern_Pomo,SWIM,χajqam,184
Kashaya,SWIM,ʧiw,185
Northern_Pomo,SWIM,kʼot̪ˈama,186
Southern_Pomo,SWIM,ʔohkˈomaj,187
Central_Pomo,TWO,kʰoː,188
Eastern_Pomo,TWO,xoʧʰ,188
Kashaya,TWO,qʰoː,188
Northeastern_Pomo,TWO,kʰoʔˈoːkai,188
Northern_Pomo,TWO,kʰoː,188
Southeastern_Pomo,TWO,χos,188
Southern_Pomo,TWO,ʔˈakʰːo,188
Central_Pomo,WHAT,kʼˈowa,189
Kashaya,WHAT,baqʼoː,189
Northern_Pomo,WHAT,kʼo,189
Southern_Pomo,WHAT,bˈaːkʼo,189
Eastern_Pomo,WHAT,ʧʰi,190
Northeastern_Pomo,WHAT,pʰaːʃka,191
Southeastern_Pomo,WHAT,ʔˈawi,192
Central_Pomo,STAR,kʰʔˈaːmul,193
Kashaya,STAR,qʰaːmoʦʼ,193
Southern_Pomo,STAR,kʰˈamhun,193
Eastern_Pomo,STAR,ʔˈujaxo,194
Northeastern_Pomo,STAR,kˈoʔtaikaː,195
Northern_Pomo,STAR,tʰotʰˈol,196
Southeastern_Pomo,STAR,ʦʼeχajqʼujqʼuj,197
Central_Pomo,BLOOD,baːlˈaj,198
Eastern_Pomo,BLOOD,baːlˈaj,198
Kashaya,BLOOD,balaj,198
Northern_Pomo,BLOOD,balˈaj,198
Southeastern_Pomo,BLOOD,blaj,198
Southern_Pomo,BLOOD,bˈaːlaj,198
Northeastern_Pomo,BLOOD,ʧes,199
Central_Pomo,SAY,mi,200
Eastern_Pomo,SAY,n̥iː,201
Kashaya,SAY,nihʧe,202
Northeastern_Pomo,SAY,wˈeːn,203
Northern_Pomo,SAY,heʔ,204
Southeastern_Pomo,SAY,muwˈat̪a,205
Southern_Pomo,SAY,ʧˈahnu,206
Central_Pomo,BLACK,kʼli,207
Kashaya,BLACK,kʼili,207
Eastern_Pomo,BLACK,muːʃˈaqʼ,208
Southern_Pomo,BLACK,ʃakʼːa,208
Northeastern_Pomo,BLACK,ʧʼihkˈil,209
Northern_Pomo,BLACK,kʰaʦʼˈe,210
Southeastern_Pomo,BLACK,luqʼˈolqʼo,211
Central_Pomo,YELLOW,ʧˈot̪ʼəʃəba,212
Eastern_Pomo,YELLOW,quːʃˈiliʃiːbˌa,213
Northern_Pomo,YELLOW,ʧiʃˈilʃiba,213
Kashaya,YELLOW,qʰalaːʧ,214
Northeastern_Pomo,YELLOW,kʰaʃˈiʔba,215
Southeastern_Pomo,YELLOW,kiʔˈilt̪ʼo,216
Southern_Pomo,YELLOW,biʔdˈubotʼ,217
Central_Pomo,WARM,ho,218
Eastern_Pomo,WARM,xo,218
Kashaya,WARM,ʔoho,218
Northern_Pomo,WARM,ho,218
Southern_Pomo,WARM,ʔˈohːo,218
Northeastern_Pomo,WARM,moʔʦʼˈolon,219
Southeastern_Pomo,WARM,mit̪ʼe,220
Central_Pomo,SAND,mʦatʼ,221
Kashaya,SAND,mitaʧ,221
Northern_Pomo,SAND,miʧˈatʼ,221
Southeastern_Pomo,SAND,mat̪ˈak,221
Southern_Pomo,SAND,mˈiːtaj,221
Eastern_Pomo,SAND,tʰaːʔˈaː,222
Northeastern_Pomo,SAND,hˈino,223
Central_Pomo,TONGUE,hˈawba,224
Eastern_Pomo,TONGUE,bal,224
Kashaya,TONGUE,haːba,224
Northeastern_Pomo,TONGUE,hˈuʔbaː,224
Northern_Pomo,TONGUE,hˈabaː,224
Southeastern_Pomo,TONGUE,bal,224
Southern_Pomo,TONGUE,hˈibʔa,224
Eastern_Pomo,NEAR,t̪ʰiːbˈal,225
Central_Pomo,GREEN,ʦʼaːkʰˈil,226
Kashaya,GREEN,ʦʼaqʰaːla,226
Northern_Pomo,GREEN,ʦʼakʰˈatʼ,226
Southern_Pomo,GREEN,ʦʼˈahkʰil,226
Eastern_Pomo,GREEN,ʦʼaːbˈaʦʼaːbˌakʰ,227
Northeastern_Pomo,GREEN,ʧamˈoron,228
Southeastern_Pomo,GREEN,ʦʼijaʦʼija,229
Eastern_Pomo,THIN (OF SHAPE OF OBJECT),pˈeːt̪ʰ,230
Central_Pomo,EYE,ʔuj,231
Eastern_Pomo,EYE,ʔuj,231
Kashaya,EYE,huʔuj,231
Northeastern_Pomo,EYE,ui,231
Northern_Pomo,EYE,ʔuj,231
Southeastern_Pomo,EYE,ʔuj,231
Southern_Pomo,EYE,huʔːˈukʰbe,231
Central_Pomo,SEED,sˈemija,232
Kashaya,SEED,semíːja,232
Southeastern_Pomo,SEED,semˈeja,232
Southern_Pomo,SEED,simˈiːja,232
Eastern_Pomo,SEED,qˈaːsoj,233
Northern_Pomo,SEED,soː,233
Central_Pomo,GIVE,daːkˈa,234
Eastern_Pomo,GIVE,diːqˈaː,234
Kashaya,GIVE,dihqa,234
Northern_Pomo,GIVE,dikˈa,234
Southeastern_Pomo,GIVE,ʔaqa,234
Southern_Pomo,GIVE,dˈihka,234
Northeastern_Pomo,GIVE,hˈoːn,235
Central_Pomo,LIVER,ʃaːlˈaː,236
