Language1,Phone1,Language2,Phone2,Surprisal,OOV_Smoothed
Ancient Attic Greek,p,Ancient Ionic Greek,p,0.6946547893082418,6.544320516223811
Ancient Attic Greek,p,Ancient Ionic Greek,-,4.428843298803875,6.544320516223811
Ancient Attic Greek,p,Ancient Ionic Greek,k,4.428843298803875,6.544320516223811
Ancient Attic Greek,a,Ancient Ionic Greek,a,0.5480824350200095,7.544320516223811
Ancient Attic Greek,a,Ancient Ionic Greek,o,5.428843298803875,7.544320516223811
Ancient Attic Greek,a,Ancient Ionic Greek,-,2.939458458064949,7.544320516223811
Ancient Attic Greek,a,Ancient Ionic Greek,eː,5.428843298803875,7.544320516223811
Ancient Attic Greek,n,Ancient Ionic Greek,n,0.3592949473518475,7.196397212803504
Ancient Attic Greek,n,Ancient Ionic Greek,-,5.080919995383567,7.196397212803504
Ancient Attic Greek,t,Ancient Ionic Greek,t,0.7009862970606394,6.78135971352466
Ancient Attic Greek,t,Ancient Ionic Greek,-,3.8427602581888034,6.78135971352466
Ancient Attic Greek,t,Ancient Ionic Greek,s,3.8427602581888034,6.78135971352466
Ancient Attic Greek,pʰ,Ancient Ionic Greek,pʰ,1.194816176984023,5.984893107609792
Ancient Attic Greek,pʰ,Ancient Ionic Greek,t,3.0462936522739352,5.984893107609792
Ancient Attic Greek,l,Ancient Ionic Greek,l,0.613583178660924,6.544320516223811
Ancient Attic Greek,l,Ancient Ionic Greek,r,4.428843298803875,6.544320516223811
Ancient Attic Greek,o,Ancient Ionic Greek,o,0.33468410231181495,7.886712713670889
Ancient Attic Greek,o,Ancient Ionic Greek,e,4.948113258335032,7.886712713670889
Ancient Attic Greek,o,Ancient Ionic Greek,-,4.948113258335032,7.886712713670889
Ancient Attic Greek,o,Ancient Ionic Greek,uː,5.771235496250952,7.886712713670889
Ancient Attic Greek,o,Ancient Ionic Greek,eː,5.771235496250952,7.886712713670889
Ancient Attic Greek,j,Ancient Ionic Greek,j,0.6421873694141064,6.491853096329675
Ancient Attic Greek,j,Ancient Ionic Greek,i,4.376375878909738,6.491853096329675
Ancient Attic Greek,s,Ancient Ionic Greek,s,0.5602559881567843,7.5183253076908665
Ancient Attic Greek,s,Ancient Ionic Greek,a,5.40284809027093,7.5183253076908665
Ancient Attic Greek,s,Ancient Ionic Greek,-,2.728248377065097,7.5183253076908665
Ancient Attic Greek,ɡ,Ancient Ionic Greek,ɡ,1.3392060863191977,6.129283016944967
Ancient Attic Greek,ɡ,Ancient Ionic Greek,j,4.013805799525031,6.129283016944967
Ancient Attic Greek,ɡ,Ancient Ionic Greek,kʰ,3.1906835616091103,6.129283016944967
Ancient Attic Greek,ɡ,Ancient Ionic Greek,m,4.013805799525031,6.129283016944967
Ancient Attic Greek,eː,Ancient Ionic Greek,eː,0.7131188522118385,6.643856189774724
Ancient Attic Greek,eː,Ancient Ionic Greek,a,4.528378972354789,6.643856189774724
Ancient Attic Greek,eː,Ancient Ionic Greek,-,4.528378972354789,6.643856189774724
Ancient Attic Greek,eː,Ancient Ionic Greek,o,4.528378972354789,6.643856189774724
Ancient Attic Greek,r,Ancient Ionic Greek,r,0.5100996962504505,7.26052755022322
Ancient Attic Greek,r,Ancient Ionic Greek,w,5.145050332803283,7.26052755022322
Ancient Attic Greek,r,Ancient Ionic Greek,e,5.145050332803283,7.26052755022322
Ancient Attic Greek,r,Ancient Ionic Greek,l,5.145050332803283,7.26052755022322
Ancient Attic Greek,r,Ancient Ionic Greek,n,5.145050332803283,7.26052755022322
Ancient Attic Greek,r,Ancient Ionic Greek,-,5.145050332803283,7.26052755022322
Ancient Attic Greek,m,Ancient Ionic Greek,m,0.5309366190386454,6.984893107609792
Ancient Attic Greek,m,Ancient Ionic Greek,pʰ,4.869415890189856,6.984893107609792
Ancient Attic Greek,m,Ancient Ionic Greek,p,4.869415890189856,6.984893107609792
Ancient Attic Greek,m,Ancient Ionic Greek,ɡ,4.869415890189856,6.984893107609792
Ancient Attic Greek,e,Ancient Ionic Greek,e,0.3952125209225943,7.464886048729406
Ancient Attic Greek,e,Ancient Ionic Greek,-,5.34940883130947,7.464886048729406
Ancient Attic Greek,e,Ancient Ionic Greek,y,5.34940883130947,7.464886048729406
Ancient Attic Greek,e,Ancient Ionic Greek,uː,5.34940883130947,7.464886048729406
Ancient Attic Greek,e,Ancient Ionic Greek,a,5.34940883130947,7.464886048729406
Ancient Attic Greek,i,Ancient Ionic Greek,i,0.6946547893082418,6.544320516223811
Ancient Attic Greek,i,Ancient Ionic Greek,o,4.428843298803875,6.544320516223811
Ancient Attic Greek,i,Ancient Ionic Greek,-,4.428843298803875,6.544320516223811
Ancient Attic Greek,d,Ancient Ionic Greek,d,0.6736396587973771,6.437405312307299
Ancient Attic Greek,d,Ancient Ionic Greek,t,4.321928094887363,6.437405312307299
