BARK_2	kˈo̯aʒe																																																									
BARK_3				əskˈɔɾsə		əskˈɔɾsə	askˈɔɾsɛ	askˈɔɾsa				skˈɔːrsa	ekˈøːrsa	ekɔʁs	skˈuse				ʃkˈorʦa	ʃkˈɔrʦa			skˈɔrsa	skˈɔrsa	skˈɔːrsa				ʃkˈɔrʦə		eskˈɔrʦə	skˈɔrʦa		skˈɔrsa	skˈɔrsa		skˈɔrsa	skˈɔrsa		skˈɔa̯rʦa	skˈo̯arʦə	ʃkˈɔrsə	ʃkˈɔrsə	ʃkˈɔrsə	ʃkˈɔrʦə	skrˈoʒu		skˈɔɾʧa	skˈɔʧʧa	ʃkwˈɔɾʧa	ʃkˈɔʧʧa				skˈɔrθa	skˈɔrθa	skˈɔrsa	skwaːs
BARK_4																																				plˈøja																						
BARK_5																										rˈøska				ʀˈysko																												
BARK_6																											pɛll																															
BARK_7		koɾtˈeθa								kurtˈɛsa	kurtˈɛʧa					(koɾtˈeθa)		kortˈeʧʧa														kortˈeʧʧa															koθikˈina					koɾtˈeθa		kortˈeʧʧa				
BARK_8																																																					bˈuʧʧa					
BARK_9			kɾˈɔsta																																																							
BELLY_1									vjˈantro				vˈɛtro	vɑ̃tʁ				vˈɛntre	vˈenter	vˈəntər	wˈɛntɛr	vˈɛntɛr					(vˈentru)			vˈɛntɾe	vˈãntrə	vˈɛntre										vˈɛntər	vˈajntər	vˈɛntər	vˈajntər	brˈɛnti	frˈente											vɛ̃t
BELLY_2																												fˈo̯ali																														
BELLY_3	pˈɨntikŭ		pˈaɲʧa	pˈaɲʃə	pˈaɲʧa	pˈaɲʃə	pˈaɲʧɛ	pˈaɲʧa		pˈansa	pˈanʦa	pˈaːnsa			pˈanʦe								pˈaŋsa	pˈaŋsa	pˈaŋsa	pˈansa			pˈanʦə				pɑ̃ʃ	pˈaŋsa	pˈaŋsa	pˈaŋsa	pˈaŋsa	pˈaŋsa		pˈãnʦa								pˈanʦa	pˈanʦa	pˈanʦa	pˈanʦa		pˈanʧa		pˈaŋθa	pˈaŋθa	pˈaŋsa	
BELLY_4																																																				tɾˈipa		trˈippu				
BELLY_5		barˈiɡa														barˈiɣa																							bɐʁˈiɣɐ																			
BELLY_6																	(tərbˈux)																																									
BELLY_7																																									(bˈurtə)																	
BIG_1																					mˈaŋnʊs																									mˈannu	mˈannu											
BIG_2		ɡɾˈande	ɡɾan	ɡɾan	ɡɾan		ɡɾan	ɡɾan			ɡrand	ɡraːnd	ɡrã	ɡʁɑ̃	ɡrant	ɡɾˈande		ɡrˈande	ɡran	ɡrant		ɡrˈandɪs					ɡraːnt			ɡɾant	ɡrãnt	ɡrˈande	ɡʁɑ̃		ɡraŋd~ɡraŋ	ɡraŋd	ɡraŋd		ɡɾˈɐ̃ndɨ	ɡrãnd		ɡrɔnt	ɡrɔnt	ɡrɔnt	ɡrɔnt			ɾˈanni		ɾˈanni	ɾˈanni	ɡɾˈande			ɡraŋt	ɡraŋt	ɡrˈaŋdo	ɡʀã
BIG_3	mˈare																mˈɒre											mˈari													mˈare																	
BIG_4									mawr																																																	
BIG_5						ɡɾɔs				ɡrɔːs													ɡrˈøssu	ɡrˈɔssu	ɡrˈɔːssu	ɡrɔs			rwˈossə					ɡrɔs				ɡrɔːs											ɾˈɔssu				ɡrˈɔsso	ɡrˈossu				
BIRD_1				usˈeʎ					uʧˈul~oʧˈel	uzˈɛːl	uzˈɛl	uzˈɛl	ajʒˈo	wazo	uʧˈɛl	ˈaβe		uʧʧˈɛllo	uʧˈel	uʧˈel	ˈawɪs	ˈavɪs	awʒˈellu	ɔwʒˈellu	ɔːwʒˈeː	oʦˈɛl	ulʧˈɛll		awʃjˈellə	awsˈɛw	ˈojzel	uʧʧˈɛllo	ɔzjo	uzˈɛl	uzˈɛl	uzˈɛl	uzˈɛl	yzˈɛl	ˈavɨ	uzˈɛə̯l		uʧˈɛ	uʧˈel	uʧˈi	uʧˈɛ~uʃˈɛ			aʧˈɛɖɖu	aʧˈiɖɖu	aʧjˈɛɖɖu	awʧjˈɛɖɖu		uʧʧˈɛllo	ʧˈellu	ozˈɛl	uzˈɛl	ozˈɛo	ɔʒeː
BIRD_2	pˈuʎŭ																puʎ											puʎ																		pillˈɔni	puʒˈone											
BIRD_3		pˈaʃaɾo																																							pˈasəre											pˈaxaɾo						
BIRD_4							miʃˈo																																																			
BIRD_5			paɾðˈaɫ		paɾðˈaɫ	pəɾðˈaɫ		paɾðˈaɫ																																																		
BITE_1		moɾdˈeɾ											mˈøːrdre	mɔʁdʁ	mwˈardi	moɾðˈeɾ		mˈɔrdere	mˈorder	mˈɔrdər	mɔrdˈeːrɛ	mɔrdˈeːrɛ	mɔːrde	mˈɔrde	mˈɔːrde					mˈɔɾdɾe	mˈɔrdrə	mˈɔrdere	mɔʁd	mˈɔrde	mˈɔrde	mˈɔrdi	mˈɔrde	mˈɔːrdi	muɾðˈeɾ			mˈɔrdər	mˈɔrdər	mˈɔrdər	mˈɔrdər							moɾðˈeɾ			mˈɔrðar	mˈɔrðer		
BITE_2	mˈɨʃku~mˈuʃku																muʧkˈɒ											mˈuʧku													amuʃkˈa																	
BITE_3			moseɣˈaɾ	musəɣˈa	moseɣˈaɾ	musəɣˈa	moseɣˈa	moseɣˈaɾ	morskwˈor	muzɡˈɛːr		muzɡˈɛːr																	muʦʦəkˈa~murʦəkˈa											mursˈeə̯						mussjˈaj	mossiɡˈare	muʦʦikˈaɾi	muʦʦɨkˈaɾɨ	muʦʦikˈaɾi	muʦʦikˈaɾi		morsikˈare	moʧʧikˈa			morseɡˈar	
BITE_4																										pˈia																																
BITE_5											zɡaɲˈar																kaɲˈa																															
BITE_6																																																										(aɲe)
BLACK_1																					ˈaːtɛr	ˈaːtɛr																																				
BLACK_2		nˈeɡɾo	nˈeɣɾe	nˈɛɣɾə	nˈeɣɾe	nˈɛɣɾə	nˈeɣɾe	nˈeɣɾe	(njar)	nˈeɡer	nˈɛɡar	nˈiːɡer	naj	nwaʁ	nˈeri	nˈeɣɾo	nˈeɡru	nˈero	nˈejɡer				nˈeːjɡru	nˈejɡru	nˈɛːjɡru	nˈiɡɛr	nˈeɡru	nˈeɡru	nˈiɾə	nˈeɡɾe	nojr	nˈero	nweʁ	nɛjr	nɛjr	nɛjr	nɛjr	nˈeːru		nˈiɡar	nˈeɡru	najr	nˈeər	ner	najr	njˈeddu	niɡˈeɖɖu~njˈeɖɖu	nˈiuɾu	nˈiuɾu	nˈivuɾu	nˈiviɾu	nˈeɣɾo	nˈero	nˈiru	nˈero	nˈeɡro	nˈero	nwaːʀ
BLACK_3	lˈajŭ																																																									
BLACK_4																				foʃk																																						
BLACK_5																																							pɾˈetu																			
BLOOD_1	sˈɨnʒe	sˈaŋɡɾe	saŋk	saŋ	saŋk	saŋk	saŋ	saŋk	swoŋɡ	sˈaŋɡev	saŋɡ	sˈaːŋɡov~sˈaːŋɡev	sã	sɑ̃	saŋk	sˈaŋɡe	sˈənze	sˈaŋɡwe	saŋk	saŋk	sˈaŋɡʷiːs	sˈaŋɡʷiːs	sˈaŋɡwe	sˈaŋɡwe	sˈaːŋɡwe	saŋk	saŋk	sˈɔnzi	sˈaŋɡə	saŋk	sãŋk	sˈaŋɡwe	sɑ̃	saŋɡ	saŋɡ	saŋɡ	saŋɡ	saŋ	sˈɐ̃ŋɡɨ	sãŋɡv	sˈɨnʤe	saŋk	saŋk	sawŋk	saŋk	sˈaŋɡuni	sˈambene	sˈaŋɡu	sˈaŋɡu	sˈaŋɡu	sˈaŋku	sˈaŋɡɾe	sˈaŋɡwe	sˈaŋɡwe	sˈaŋɡwe	sˈaŋɡwe	sˈaŋɡwe	sã
BONE_1	ˈosŭ	ɡwˈeso	ɔs	ɔs	ɔs	ɔs	ɔs	ɔs	vwas	ɔːs	ɔs	ɔːs	ɔ	ɔs	vwɛs	ˈɔso	os	ˈɔsso	ɔs	ɔs	ɔs	ɔs	ˈøssu	ˈɔssu	ˈossu	ɔs	ɔss	wos	wˈossə	ɔs	ɔs	ˈɔsso	ɔʃ	ɔs	ɔs	ɔs	ɔs	ɔːs	ˈosu	ɔs	os	ɔs	ɔs	jes	ɔs~øs	ˈossu	ˈossu	ˈɔssu	ˈɔssu	wˈɔssu	wˈɔssu	wˈeso	ˈɔsso	ˈossu	ɔs	ɔs	ˈɔso	ɔʃ~ɔʃeː
BREAST_1	cˈeptu	pˈeʧo	pit	pit	pit	pit	pit	pit	pjat	pɛːt	pɛt			pwatʁin	pɛt	pˈejto	kʎept	pˈɛtto	pjet	pjet	pˈɛktʊs	pˈɛktʊs	pˈettu		pˈɛːtu			cept	pjˈettə	pejtɾˈino~pˈitɾe~pjɛs~pjes	piʦ	pˈɛtto	pwetʁɛ̃n	pɛt		pɛt	pɛt		pˈɐjtu	pɛə̯t	pjept	pɛʦ	pɛʦ	pɛʦ	pet	pittˈura	pettˈorra	pˈɛttu	pˈɛttu	pjˈɛttu	pjˈɛttu	pˈeʧo	pˈɛtto	pˈettu	pɛt		pˈeto~pˈɛto	pwatʀin
BREAST_2									sjaŋ																			sin																														
BREAST_3												stˈɔmeɡ	(ɛstˈɔma)													stomˈɛk	ʃtˈumɛk								stˈɔmi			stˈɔːmik																				
BREAST_4																								kaʃˈetta																																		
BREAST_5																																																								tˈete		
BURN (SOMETHING)_1										bruzˈɛːr	bruzˈar	bruzˈer	(bryːlˈaː)	bʁyle	brusˈaː			bruʧˈare	bruʒˈɛr	bruʒˈɛ	ˈuːrɛrɛ	ˈuːrɛrɛ	bryʒˈaː	bryʒˈa	bryːʒˈɛː	bryʦˈa	bryzˈa		abbruʃʃˈa	(bɾylˈa)		bruʃˈare~abbruʃˈare	bʁyle	bryzˈe	bryzˈe	bryzˈe	bryzˈe	bryzˈɛ		bruzˈeə̯				bərʃˈar		abruʒˈaj	brusjˈare	bɾuʧˈaɾi		abbɾuʧˈaɾi	abbɾuʃˈaɾi		bruʧˈare	vruʧˈa	bruzˈar	bruzˈar	bruzˈar	bʀyːle
BURN (SOMETHING)_2	ˈardu																											art			ˈardrə										aˈarde	ˈardər	ˈardər		ˈardər													
BURN (SOMETHING)_3																																																	bampˈaɾɨ									
BURN (SOMETHING)_4		kemˈaɾ	kɾemˈaɾ	kɾəmˈa	kɾemˈaɾ	kɾəmˈa	kɾemˈa	kɾemˈaɾ					kraːmˈaː			kejmˈaɾ														kɾemˈa									kɐjmˈaɾ													kemˈaɾ						
BURN (SOMETHING)_5																	(palˈi)																																									
CLOUD_1	niˈorŭ	nˈube	nˈuvoɫ	nˈuβuɫ	nˈuβoɫ	nivuɫˈat	nˈuβoɫ	nˈuβoɫ	nˈuvol	nˈuvla	nˈuval	nˈovla	ɲˈola	nɥaʒ	nuːl	nˈuβe		nˈuvola	nˈiɡola	nˈibla	nˈuːbɪs	nˈuːbeːs~nuːbˈiːɫũ	nˈyvia	nˈyvvua	nˈiːɡɥa	nˈiol	nˈiɡula	nor	nˈuvələ	nˈive~nˈivo~njew	nˈyə	nˈube~nˈuvola	nɥaʒ	nˈivula	nˈivula	nˈivula	nˈuvula	nˈiːwla	nˈuvɐ̃j̃	nˈuvla	nor	nˈivəl	nˈɛjvəl	nˈibəl	nˈyvlə	nuj	nˈue	nˈuvula	nˈuvula	nˈuvula	nˈuvula	nˈuβe	nˈuvola	nˈuola	nˈuvola	nˈuvola	nˈuvoe̯a	nuwaʧ
CLOUD_2																	(oblˈɒk)																																									
COLD (OF WEATHER)_1		fɾˈio	fɾet	fɾɛt	fɾet	fɾɛt	fɾet	fɾet		frɛd	fred	frɛd	fraj	fʁwa	freːt	fɾˈio		frˈeddo	frejt	frəjt	frˈiːɡɪdʊs	frˈiːɡɪdʊs	frˈejdu	frˈejdu	frˈeʤʤu	frɛʧ~frɛt	freʧʧ		frˈiddə	fɾe	frojt	frˈeddo	fʁwe	frɛjd	frɛjd	frɛjd	frejd	frøʧ	fɾˈiu			frajt	frɛjt	frɛjt	frajt	frˈiðu~frˈiu	frˈittu	fɾˈiddu	fɾˈiddu	fɾˈiddu	fɾˈiddu	fɾˈio		frˈiddu	fret	fret	frˈedo	fʀɛ
COLD (OF WEATHER)_2	arˈaʦe																rˈɒʧe											rˈaʦi													rˈeʧe																	
COLD (OF WEATHER)_3									ɡelwˈat																																																	
COLD (OF WEATHER)_4																																								ʤaʦˈeə̯													djˈaʧʧo					
COME_1	ʑˈinŭ	benˈiɾ	vˈindɾe	bənˈi	bˈindɾe	vənˈi	bˈindɾe	bˈindɾe	venˈar	ɲiːr	ɲir	ɲiːr	mɲi	vəniʁ	viɲˈiː	biɾ	verˈi	venˈire	veɲˈir	unˈi	wɛnˈiːrɛ	vɛnˈiːrɛ	veɲˈiː	veɲˈi	veːɲˈi	ɛɲ	veɲˈi	vin	vənˈi	venˈi	vənˈir	venˈire	vniʁ	vni	vni	vni	vˈeŋe	ɲiː	viɾ	vni~avnˈi	avenˈi	vəɲˈir	nɛkr	vəɲˈir	ɲir	bɛnnˈi	bˈennere	vˈɛniɾi	vˈɛnɨɾɨ	vjˈɛniɾi	vˈɛniɾi	benˈiɾ	venˈire	vinˈi	venjˈar	vˈɛɲer	venˈir	vyny~vny
DIE_1	mˈorŭ	morˈeɾ	moɾˈiɾ	muɾˈi	moɾˈiɾ	muɾˈi	moɾˈi	moɾˈiɾ	morˈar	murˈiːr	murˈir	murˈiːr	morˈi	muʁiʁ	murˈiː	morˈeɾ	murˈi	morˈire	morˈir	murˈi	mˈɔriː	mˈɔriː	muˈiː	muˈi	miˈi	mør	murˈi	mor	muɾˈi	muɾˈi	morˈir	morˈire	mweʁiʁ	mˈøjre	mˈøjre	mˈøjre	mˈøjre	mˈøri	muʁˈeɾ	murˈi	amurˈi	murˈir	murˈɛkr	murˈir	murˈir	mɔrrˈi	mˈorrere	mˈɔɾiɾi	mˈɔɾɨɾɨ	mwˈɔɾiɾi	mˈɔʐi	moɾˈiɾ	morˈire	murˈi	morˈir	morˈir	morˈir	mɔʀy
DOG_1	kˈɨne					ka			kwoŋ	kaŋ	kan	kaːn	θɛ̃	ʃjɛ̃	caŋ	kaŋ		kˈane	ɕaŋ	ɕaŋ	kˈanɪs	kˈanɪs	kaŋ	kaŋ	kaŋ	ka	kaŋ	kˈɔjni	kˈanə	(ʧiŋ)	ʧjẽn	kˈane	kjɛ̃	kaŋ	kaŋ	kaŋ	kaŋ	kaŋ	kɐ̃w̃	kãn	kˈɨjne	ɕawn	caŋ	ɕawn	ɕan	kˈai	kˈane	kˈani	kˈanɨ	kˈani	kˈani		kˈane	kˈane	kaŋ	kaŋ	kaŋ	ʧɛ̃
DOG_2			ɡos	ɡos	ɡos		ɡos	ɡos																																																		
DOG_3		pˈero																																																		pˈero						
DOG_4																	(brek)																																									
DRINK_1	be̯aw	bebˈeɾ	bˈewɾe	bˈɛwɾə	bˈewɾe	bˈɛwɾə	bˈewɾe	bˈewɾe	bar	bˈɛver	bˈɛar	bˈɛver	bˈajre	bwaʁ	bˈɛvi	beβˈeɾ	bæ	bˈere	bˈejver	bˈevər	bˈɪbɛrɛ	bˈɪbɛrɛ	bˈɛjve	bˈeje	bˈɛjve	bif	beːf	be̯aw	vˈɛβəɾə~vˈeβəɾə	bˈewɾe	bˈojvrə	bˈere	bweʁ	bˈɛjve	bˈɛjve	bˈɛjve	bˈejve	bˈeːvi	bɨβˈeɾ	beː	abˈe̯a	bˈajvər	bˈevər	bˈɛjbər	bˈajvər			vˈiviɾi~bˈiviɾi	bˈivɨɾɨ	vˈiviɾi	vˈiviɾi~bˈiviɾi	beβˈeɾ	bɛ	beː	bˈere	bˈever	bˈɛver~bˈever~bˈevar	bwaːʀ
DRINK_2																																														buffˈaj	buffˈare											
DRY_1		sˈeko	sek	sɛk	sek	sɛk	sek	sek		sɛk			sɛ	sɛk		sˈeko		sˈekko	sek	sək	sˈɪkkʊs	sˈɪkkʊs	sˈekku	sˈekku	sˈekku	sɛk			sˈikkə	se	sɛk	sˈekko	se	sɛk	sɛk	sɛk	sɛk	søk	sˈeku	sɛk						sikkˈaw	sˈikku	sˈikku	sˈikku	sˈikku	sˈikku	sˈeko	sˈekko	sˈikku	sek		sˈeko	sɛʧ
DRY_2	uskˈatŭ								swat~sot	sut	sut	sot			sut		uskˈɒt		sut	sut~sjəwt							syʧʧ	uskˈat								syjt					uskˈat	siɕ	sic	ʃeɕ	syt											sut		
EARTH (SOIL)_1	ʦˈarə	tjˈera	tˈɛra	tˈɛrə	tˈɛra	tˈɛrə	tˈɛrɛ	tˈɛra	tˈara~tjˈara	tˈɛra	tˈɛra	tˈɛra	tˈɛra	tɛʁ	tjˈɛre~tjˈare	tˈɛra		tˈɛrra	tˈera	tjˈəra	tˈɛrra	tˈɛrra	tˈɛra	tˈɛːra	tˈɛːra	tˈɛra	tˈɛra	ʦˈarə	tˈɛrrə	tˈɛʀo	tˈɛrə	tˈɛrra	tjɛʁ	tˈɛra	tˈɛra	tˈɛra	tˈera	tˈɛra	tˈɛʁɐ	tˈɛə̯ra		tˈɛrə	tˈerə	tjˈarə	tˈɛrə	tˈɛrra	tˈerra	tˈɛrra	tˈɛrra	tjˈɛʐa	tˈɛʐa	tjˈera	tˈɛrra	tˈɛrra	tˈɛra	tˈɛra	tˈɛra	tɛʀ
EARTH (SOIL)_2																	pemˈint																								pəmˈɨnt																	
EAR_1	urˈe̯akʎe	oɾˈeja	oɾˈeʎa	uɾˈɛʎə	oɾˈeʎa	uɾˈɛə	awɾˈeʎɛ	oɾˈeʎa	orˈakla~rˈakla	urˈɛʧa	urˈɛʧa	urˈɛʧa	ˈɔrʎo	ɔʁɛj	orˈɛle	oɾˈeʎa	urˈækʎe	orˈekkjo~orˈekkja	urˈeja	urˈədla	ˈawrɪs	ˈawrɪs	wˈɛʤa	awˈeʤe	wˈɛʤʤa	orˈɛʤa	urˈeʤa	urˈe̯akʎə	rˈekkjə	awɾˈio	orˈɛʎə	orˈekkja	ɔʁɛl	urˈija	urˈija	urˈija	urˈija	urˈøʤa	oɾˈeʎɐ	urˈɛʧa	urˈeke	urˈeʎə	urˈejə	urˈeʎə	urˈaʎə	orˈiɣa	orˈikkra	aɾˈikkju	ɾˈikkɨ	aɾˈikkju~aɾˈikkja	awɾˈiʧʧa	oɾˈexa	orˈekkjo	rˈekkja	rˈeʧa	rˈeʧa	rˈɛʧa~rˈeʧa	ɔʀɛj
EAT_1		komˈeɾ														komˈeɾ					ˈeːdɛrɛ	ˈeːdɛrɛ																	kumˈeɾ													komˈeɾ						
EAT_2	mˈɨkŭ		(meɲʤˈaɾ)	(məɲʒˈa)	(meɲʧˈaɾ)	(məɲʒˈa)	(meɲʤˈa)	(meɲʧˈaɾ)	manˈajko	maɲˈɛːr	maɲˈar	maɲˈɛːr	(bʤiː)	mɑ̃ʒe	manɟˈaː		məŋkˈɒ	(manʤˈare)	maɲˈɛr				(maŋʤˈa)	(maŋʤˈa)	(maŋʤˈɛ)	(maŋʤˈa)	(maŋʤˈa)	mənˈank	maɲɲˈa	(manʤˈa)	mãnʤjˈer	(manʤˈare)	mɛ̃ʒe	(maŋʤˈe)	(maŋʤˈe)	(maŋʤˈe)	(manʤˈe)	(maŋʤˈɛ)		maɲˈeə̯	amɨŋkˈa	(mənʤˈar)			(mənʤˈar)		mandiɡˈare	(manʧˈaɾi)	(manʧˈaɾɨ)	(manʧˈaɾi)	(manʧˈaɾi)		(manʤˈare)	maɲɲˈa	maɲˈar	maɲˈar	maɲˈar	muɲe
EAT_3																				majˈə																							məʎˈer	məʎˈar														
EAT_4																																														pappˈaj												
EGG_1	ow	ɡwˈebo	ɔw	ɔw	ɔw	ɔw	ɔw	ɔw	juv	oːv	ɔv	oːv	wa	œf	uːf	ˈɔβo	ov	wˈɔvo	ef	wef	ˈoːwũ	ˈoːvũ	ˈøvu	ˈøvu	ˈøːvu	of	øːf	wow	wˈovə	jɔw	wœf	wˈɔvo	ɥe	øv	øw	øv	øv	øf	ˈovu	ɔə̯v	ow	of	of	jef	øf	ow	ˈovu	ˈɔvu	ˈɔvu	wˈɔvu	wˈɔvu	wˈeβo	ˈɔvo	ˈɔu	ˈovo	ow~ˈovo	vˈɔvo~vˈovo	yː
EYE_1	ˈokʎu	ɡwˈejo	uʎ	uʎ	uʎ	uj	uʎ	uʎ	vˈaklo	ɔːʧ	oʧ	ɔːʧ	ʒy~ʒyː	œj	vˈoːli	ˈɔʎo	ˈokʎu	ˈɔkkjo	ˈeje	wedl	ˈɔkʊɫʊs	ˈɔkʊɫʊs	ˈøʤʤu	ˈøʤʤu	ˈøːʤʤu	øʧ	øʧʧ	wˈokʎu	wˈokkjə	ɥɛj~ˈiwe~iw	wœʎ	ˈɔkkjo	œl	øj	øj	øj	øj	øʧ	ˈoʎu	ɔʧ	okʲ	eʎ	iʎ	eʎ	øʎ	ˈoɣu	ˈokkru	ˈɔkkju	ˈɔkkju	wˈɔkkju	wˈɔʧʧu	ˈoxo	ˈɔkkjo	ˈokkju	ˈɔʧo	ˈɔʧo	ˈɔʧo	uːj
FAR_1		ʎˈonʃe~ʎˈoɲe	ʎuɲ	ʎuɲ	ʎunt		ʎuɲ	ʎunt	lontwˈoŋ	luntˈan	luntˈan	luntˈaːn	lwɛ̃~lwɛ	lwɛ̃	lontˈaŋ	lˈonʃe		lontˈano	dalˈonʧ	lonʧ~dalˈonʧ	ɫˈɔŋɡeː	ɫˈɔŋɡeː	luŋtˈan	luŋtˈan	luŋtˈan	luntˈa	luntˈaŋ		luntˈanə	ljewˈeŋ~lɥeŋ~ljuŋ	lojɲ	lontˈano	lwɛ̃	luŋtˈaŋ	luŋtˈaŋ	løɲ	luŋtˈaŋ	luŋtˈaŋ	lˈõʒɨ	luntˈãn		dəlˈunʃ	ʎˈunʃ	lunʃ	dəlˈœnʧ~dəlˈœnʃ			luntˈanu	luntˈanu	luntˈanu	luntˈanu		lontˈano	lontˈanu	loŋtˈaŋ	loŋtˈaŋ	loŋtˈaŋ~ɰoŋtˈaŋ	lɔ̃
FAR_2	dipˈarte																											dipˈarti													depˈarte																	
FAR_3	lˈarɡu																lˈɒrɡo																														alˈarɡu											
FAR_4																									distˈaːŋte																														distˈaŋte		distˈaŋte	
FAR_5																																														atˈezu												
FAR_6						ənfˈɔɾə																																																				
FAR_7																																																				lˈexos						
FAT (ORGANIC SUBSTANCE)_1																					pˈɪŋɡʷɛ																																					
FAT (ORGANIC SUBSTANCE)_2	ɡrəsˈime	ɡɾˈasa	ɡɾejʃ	ɡɾeʃ	ɡɾejʃ		ɡɾejʃ	ɡɾejʃ	ɡres	ɡraːs	ɡras	ɡraːs	ɡrˈesa	ɡʁɛs	ɡras	ɡɾˈaʃa		ɡrˈasso	ɡras	ɡras			ɡrˈassu	ɡrˈassu	ɡrˈaʃʃa~ɡrˈassu	ɡras	ɡrass	ɡrəsˈimi	ɡrˈassə	ɡɾas	krˈejsə	ɡrˈasso	kʁa	ɡras	ɡras	ɡras	ɡras	ɡras		ɡras	ɡrəsˈime	ɡras	ɡras	ɡras	ɡras	ɡrˈassu	rˈassu	ɾˈassu	ɾˈassu	ɾˈassu	ɾˈassu	ɡɾˈasa	ɡrˈasso		ɡras	ɡras	ɡrˈaso	kʀaʃ
FAT (ORGANIC SUBSTANCE)_3																																																						lˈardu				
FAT (ORGANIC SUBSTANCE)_4						sɛw																																																				
FAT (ORGANIC SUBSTANCE)_5																																							ɡuɾðˈuɾɐ																			
FAT (ORGANIC SUBSTANCE)_6																	(mɒst)																																									
FEATHER_1	pˈe̯anə								pˈajna	pˈɛna	pˈɛna						pˈæna	pˈenna			pˈɛnna~pˈɪnna	pˈɪnna	pˈenna	pˈeŋŋa				pˈe̯anə	pˈennə			pˈenna							pˈenɐ	pˈɛna	pˈanə				pˈɛnə	pˈinna		pˈinna	pˈinna	pˈinna			pˈenna	pˈenna	pˈena		pˈena	
FEATHER_2		(plˈuma)	pɫˈoma	pɫˈomə	pɫˈoma	pɫˈomə	pɫˈomɛ	pɫˈoma				pjˈoma	pʎˈɔ̃ma	plym	plˈume	(plˈuma)			pjˈuma	plˈuma					ʧˈymma	pjˈøma	pjˈyma			plˈymo	plỹmə		plœm	pjˈyma	pjˈyma	pjˈyma	pjˈyma	pjˈyːma				plˈimə	plˈemə	plˈemə			prˈumma				(pjˈuma)	(plˈuma)				pjˈuma		plym
