# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
3753	Picard	ALL	t u	1 7	AX	TY	33	33.T.C 33.Y.V	2.0 1.5	tu	0	2
3863	Piedmontese (Barbania)	ALL	t y t	1 7 1	AXN	TYT	34	34.T.C 34.Y.V 34.T.c	2.0 1.5 0.8	tyt	0	2
3976	Piedmontese (Carmagnola)	ALL	t y j t	1 7 6 1	AXLN	TYJT	35	35.T.C 35.Y.V 35.J.c 35.T.c	2.0 1.5 1.1 0.8	tyjt	0	2
4088	Piedmontese (Lanzo Torinese)	ALL	t y t	1 7 1	AXN	TYT	36	36.T.C 36.Y.V 36.T.c	2.0 1.5 0.8	tyt	0	2
4199	Piedmontese (Turinese)	ALL	t y t	1 7 1	AXN	TYT	37	37.T.C 37.Y.V 37.T.c	2.0 1.5 0.8	tyt	0	2
4318	Piedmontese (Vercellese)	ALL	t y ʧ	1 7 2	AXN	TYC	38	38.T.C 38.Y.V 38.C.c	2.0 1.5 0.8	tyʧ	0	2
4432	Portuguese	ALL	t o ð u	1 7 3 7	AXBZ	TUDY	39	39.T.C 39.U.V 39.D.C 39.Y.V	2.0 1.5 1.75 0.8	toðu	0	2
4547	Romagnol	ALL	t o t	1 7 1	AXN	TUT	40	40.T.C 40.U.V 40.T.c	2.0 1.5 0.8	tot	0	2
4659	Romanian	ALL	t o t	1 7 1	AXN	TUT	41	41.T.C 41.U.V 41.T.c	2.0 1.5 0.8	tot	0	2
4773	Romansh (Grischun)	ALL	t u t	1 7 1	AXN	TYT	42	42.T.C 42.Y.V 42.T.c	2.0 1.5 0.8	tut	0	2
4883	Romansh (Surmiran)	ALL	t o t	1 7 1	AXN	TUT	43	43.T.C 43.U.V 43.T.c	2.0 1.5 0.8	tot	0	2
4994	Romansh (Sursilvan)	ALL	t u t	1 7 1	AXN	TYT	44	44.T.C 44.Y.V 44.T.c	2.0 1.5 0.8	tut	0	2
5111	Romansh (Vallader)	ALL	t w o t	1 6 7 1	ACXN	TWUT	45	45.T.C 45.W.C 45.U.V 45.T.c	2.0 1.5 1.5 0.8	twot	0	2
5233	Sardinian (Campidanese)	ALL	t o t t u	1 7 1 1 7	AXMBZ	TUTTY	46	46.T.C 46.U.V 46.T.c 46.T.C 46.Y.V	2.0 1.5 1.1 1.75 0.8	tottu	0	2
5351	Sardinian (Logudorese)	ALL	t o t t u	1 7 1 1 7	AXMBZ	TUTTY	47	47.T.C 47.U.V 47.T.c 47.T.C 47.Y.V	2.0 1.5 1.1 1.75 0.8	tottu	0	2
5468	Sicilian (Catanian)	ALL	t u t t u	1 7 1 1 7	AXMBZ	TYTTY	48	48.T.C 48.Y.V 48.T.c 48.T.C 48.Y.V	2.0 1.5 1.1 1.75 0.8	tuttu	0	2
5594	Sicilian (Messinese)	ALL	t u t t u	1 7 1 1 7	AXMBZ	TYTTY	49	49.T.C 49.Y.V 49.T.c 49.T.C 49.Y.V	2.0 1.5 1.1 1.75 0.8	tuttu	0	2
5708	Sicilian (Palermitan)	ALL	t u t t u	1 7 1 1 7	AXMBZ	TYTTY	50	50.T.C 50.Y.V 50.T.c 50.T.C 50.Y.V	2.0 1.5 1.1 1.75 0.8	tuttu	0	2
5828	Sicilian (Southeastern)	ALL	t u t t u	1 7 1 1 7	AXMBZ	TYTTY	51	51.T.C 51.Y.V 51.T.c 51.T.C 51.Y.V	2.0 1.5 1.1 1.75 0.8	tuttu	0	2
5942	Spanish	ALL	t o ð o	1 7 3 7	AXBZ	TUDU	52	52.T.C 52.U.V 52.D.C 52.U.V	2.0 1.5 1.75 0.8	toðo	0	2
6054	Tuscan	ALL	t u t t o	1 7 1 1 7	AXMBZ	TYTTU	53	53.T.C 53.Y.V 53.T.c 53.T.C 53.U.V	2.0 1.5 1.1 1.75 0.8	tutto	0	2
6166	Umbrian	ALL	t u t t u	1 7 1 1 7	AXMBZ	TYTTY	54	54.T.C 54.Y.V 54.T.c 54.T.C 54.Y.V	2.0 1.5 1.1 1.75 0.8	tuttu	0	2
6280	Venetian (Bellunese)	ALL	t u t o	1 7 1 7	AXBZ	TYTU	55	55.T.C 55.Y.V 55.T.C 55.U.V	2.0 1.5 1.75 0.8	tuto	0	2
6390	Venetian (Primiero)	ALL	t u t	1 7 1	AXN	TYT	56	56.T.C 56.Y.V 56.T.c	2.0 1.5 0.8	tut	0	2
6506	Venetian (Venice)	ALL	t u t o	1 7 1 7	AXBZ	TYTU	57	57.T.C 57.Y.V 57.T.C 57.U.V	2.0 1.5 1.75 0.8	tuto	0	2
6637	Walloon	ALL	t u	1 7	AX	TY	58	58.T.C 58.Y.V	2.0 1.5	tu	0	2
#
2	Aromanian	ASH	ʧ i n u ʃ e	2 7 4 7 3 7	AXBYBZ	CINYSE	1	1.C.C 1.I.V 1.N.C 1.Y.V 1.S.C 1.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧinuʃe	0	60
3	Aromanian	ASH	s k r u m u	3 1 5 7 4 7	ACCYBZ	SKRYMY	1	1.S.C 1.K.C 1.R.C 1.Y.V 1.M.C 1.Y.V	2.0 1.5 1.5 1.3 1.75 0.8	skrumu	0	118
119	Asturian	ASH	θ e n i θ a	3 7 4 7 3 7	AXBYBZ	DENIDA	2	2.D.C 2.E.V 2.N.C 2.I.V 2.D.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	θeniθa	0	61
235	Catalan (Castelló de la Plana)	ASH	s ɛ n d ɾ a	3 7 4 1 5 7	AXMBCZ	SENTRA	3	3.S.C 3.E.V 3.N.c 3.T.C 3.R.C 3.A.V	2.0 1.5 1.1 1.75 1.5 0.8	sɛndɾa	0	72
348	Catalan (Central)	ASH	s ɛ n d ɾ ə	3 7 4 1 5 7	AXMBCZ	SENTRE	4	4.S.C 4.E.V 4.N.c 4.T.C 4.R.C 4.E.V	2.0 1.5 1.1 1.75 1.5 0.8	sɛndɾə	0	72
464	Catalan (Manises)	ASH	s ɛ n d ɾ a	3 7 4 1 5 7	AXMBCZ	SENTRA	5	5.S.C 5.E.V 5.N.c 5.T.C 5.R.C 5.A.V	2.0 1.5 1.1 1.75 1.5 0.8	sɛndɾa	0	72
578	Catalan (Minorcan)	ASH	s ɛ n d ɾ ə	3 7 4 1 5 7	AXMBCZ	SENTRE	6	6.S.C 6.E.V 6.N.c 6.T.C 6.R.C 6.E.V	2.0 1.5 1.1 1.75 1.5 0.8	sɛndɾə	0	72
690	Catalan (Northwestern)	ASH	s ɛ n d ɾ ɛ	3 7 4 1 5 7	AXMBCZ	SENTRE	7	7.S.C 7.E.V 7.N.c 7.T.C 7.R.C 7.E.V	2.0 1.5 1.1 1.75 1.5 0.8	sɛndɾɛ	0	72
813	Catalan (Valencia)	ASH	s ɛ n d ɾ a	3 7 4 1 5 7	AXMBCZ	SENTRA	8	8.S.C 8.E.V 8.N.c 8.T.C 8.R.C 8.A.V	2.0 1.5 1.1 1.75 1.5 0.8	sɛndɾa	0	72
927	Dalmatian	ASH	k a n a j s a	1 7 4 7 6 3 7	AXBYMBZ	KANAJSA	9	9.K.C 9.A.V 9.N.C 9.A.V 9.J.c 9.S.C 9.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	kanajsa	0	60
1058	Emiliano (Carpigiano)	ASH	s ɛ n d r a	3 7 4 1 5 7	AXMBCZ	SENTRA	10	10.S.C 10.E.V 10.N.c 10.T.C 10.R.C 10.A.V	2.0 1.5 1.1 1.75 1.5 0.8	sɛndra	0	72
1171	Emiliano (Ferrarese)	ASH	ʦ ɛ n d a r	2 7 4 1 7 5	AXMBYN	CENTAR	11	11.C.C 11.E.V 11.N.c 11.T.C 11.A.V 11.R.c	2.0 1.5 1.1 1.75 1.3 0.8	ʦɛndar	0	72
1280	Emiliano (Reggiano)	ASH	s ɛ n d r a	3 7 4 1 5 7	AXMBCZ	SENTRA	12	12.S.C 12.E.V 12.N.c 12.T.C 12.R.C 12.A.V	2.0 1.5 1.1 1.75 1.5 0.8	sɛndra	0	72
1404	Franco-Provençal	ASH	f ɛ̃ d r a	3 7 1 5 7	AXBCZ	BETRA	13	13.B.C 13.E.V 13.T.C 13.R.C 13.A.V	2.0 1.5 1.75 1.5 0.8	fɛ̃dra	0	72
1405	Franco-Provençal	ASH	f ɛ d r a	3 7 1 5 7	AXBCZ	BETRA	13	13.B.C 13.E.V 13.T.C 13.R.C 13.A.V	2.0 1.5 1.75 1.5 0.8	fɛdra	0	72
1537	French	ASH	s ɑ̃ d ʁ	3 7 1 5	AXBC	SATR	14	14.S.C 14.A.V 14.T.C 14.R.C	2.0 1.5 1.75 1.5	sɑ̃dʁ	0	72
1650	Friulian	ASH	ʧ i n i z e	2 7 4 7 3 7	AXBYBZ	CINISE	15	15.C.C 15.I.V 15.N.C 15.I.V 15.S.C 15.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧinize	0	60
1763	Galician	ASH	θ i n θ a	3 7 4 3 7	AXMBZ	DINDA	16	16.D.C 16.I.V 16.N.c 16.D.C 16.A.V	2.0 1.5 1.1 1.75 0.8	θinθa	0	61
1878	Istro-Romanian	ASH	ʧ e r u ʃ e	2 7 5 7 3 7	AXBYBZ	CERYSE	17	17.C.C 17.E.V 17.R.C 17.Y.V 17.S.C 17.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧeruʃe	0	60
1990	Italian	ASH	ʧ e n e r e	2 7 4 7 5 7	AXBYBZ	CENERE	18	18.C.C 18.E.V 18.N.C 18.E.V 18.R.C 18.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧenere	0	83
2106	Ladin (Fassano)	ASH	ʧ e n d ɛ r	2 7 4 1 7 5	AXMBYN	CENTER	19	19.C.C 19.E.V 19.N.c 19.T.C 19.E.V 19.R.c	2.0 1.5 1.1 1.75 1.3 0.8	ʧendɛr	0	72
2222	Ladin (Gardenese)	ASH	ʧ ə n d ə r	2 7 4 1 7 5	AXMBYN	CENTER	20	20.C.C 20.E.V 20.N.c 20.T.C 20.E.V 20.R.c	2.0 1.5 1.1 1.75 1.3 0.8	ʧəndər	0	72
2338	Latin (Archaic)	ASH	k ɪ n ɪ s	1 7 4 7 3	AXBYN	KINIS	21	21.K.C 21.I.V 21.N.C 21.I.V 21.S.c	2.0 1.5 1.75 1.3 0.8	kɪnɪs	0	60
2452	Latin (Late Classical)	ASH	k ɪ n ɪ s	1 7 4 7 3	AXBYN	KINIS	22	22.K.C 22.I.V 22.N.C 22.I.V 22.S.c	2.0 1.5 1.75 1.3 0.8	kɪnɪs	0	60
2563	Ligurian (Genoa)	ASH	ʧ e n e r i	2 7 4 7 5 7	AXBYBZ	CENERI	23	23.C.C 23.E.V 23.N.C 23.E.V 23.R.C 23.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧeneri	0	83
2672	Ligurian (Rapallo)	ASH	s e ŋ j e	3 7 4 6 7	AXBCZ	SENJE	24	24.S.C 24.E.V 24.N.C 24.J.C 24.E.V	2.0 1.5 1.75 1.5 0.8	seŋje	0	83
2781	Ligurian (Stella)	ASH	s r e n n e	3 5 7 4 4 7	ACXMBZ	SRENNE	25	25.S.C 25.R.C 25.E.V 25.N.c 25.N.C 25.E.V	2.0 1.5 1.5 1.1 1.75 0.8	srenne	0	83
2895	Lombard (Bergamo)	ASH	s ɛ n d e r	3 7 4 1 7 5	AXMBYN	SENTER	26	26.S.C 26.E.V 26.N.c 26.T.C 26.E.V 26.R.c	2.0 1.5 1.1 1.75 1.3 0.8	sɛnder	0	72
3009	Lombard (Plesio)	ASH	ʃ e n d ɛ r	3 7 4 1 7 5	AXMBYN	SENTER	27	27.S.C 27.E.V 27.N.c 27.T.C 27.E.V 27.R.c	2.0 1.5 1.1 1.75 1.3 0.8	ʃendɛr	0	72
3119	Megleno-Romanian	ASH	ʧ ə n u ʃ ə	2 7 4 7 3 7	AXBYBZ	CENYSE	28	28.C.C 28.E.V 28.N.C 28.Y.V 28.S.C 28.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧənuʃə	0	60
3120	Megleno-Romanian	ASH	s k r u m	3 1 5 7 4	ACCYN	SKRYM	28	28.S.C 28.K.C 28.R.C 28.Y.V 28.M.c	2.0 1.5 1.5 1.3 0.8	skrum	0	118
3233	Neapolitan	ASH	ʃ ɛ n n ə ɾ ə	3 7 4 4 7 5 7	AXMBYBZ	SENNERE	29	29.S.C 29.E.V 29.N.c 29.N.C 29.E.V 29.R.C 29.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʃɛnnəɾə	0	83
3234	Neapolitan	ASH	ʃ e n n ə ɾ ə	3 7 4 4 7 5 7	AXMBYBZ	SENNERE	29	29.S.C 29.E.V 29.N.c 29.N.C 29.E.V 29.R.C 29.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʃennəɾə	0	83
3378	Occitan	ASH	s ɛ n d ɾ e	3 7 4 1 5 7	AXMBCZ	SENTRE	30	30.S.C 30.E.V 30.N.c 30.T.C 30.R.C 30.E.V	2.0 1.5 1.1 1.75 1.5 0.8	sɛndɾe	0	72
3517	Old French	ASH	ʦ ã n d r ə	2 7 4 1 5 7	AXMBCZ	CANTRE	31	31.C.C 31.A.V 31.N.c 31.T.C 31.R.C 31.E.V	2.0 1.5 1.1 1.75 1.5 0.8	ʦãndrə	0	72
3630	Old Italian	ASH	ʧ e n e r e	2 7 4 7 5 7	AXBYBZ	CENERE	32	32.C.C 32.E.V 32.N.C 32.E.V 32.R.C 32.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧenere	0	83
3754	Picard	ASH	ʃ ɛ̃ n	3 7 4	AXN	SEN	33	33.S.C 33.E.V 33.N.c	2.0 1.5 0.8	ʃɛ̃n	0	83
3864	Piedmontese (Barbania)	ASH	s ə n ɛ r	3 7 4 7 5	AXBYN	SENER	34	34.S.C 34.E.V 34.N.C 34.E.V 34.R.c	2.0 1.5 1.75 1.3 0.8	sənɛr	0	83
3977	Piedmontese (Carmagnola)	ASH	s ə n ɛ r	3 7 4 7 5	AXBYN	SENER	35	35.S.C 35.E.V 35.N.C 35.E.V 35.R.c	2.0 1.5 1.75 1.3 0.8	sənɛr	0	83
4089	Piedmontese (Lanzo Torinese)	ASH	s ə n ɛ r	3 7 4 7 5	AXBYN	SENER	36	36.S.C 36.E.V 36.N.C 36.E.V 36.R.c	2.0 1.5 1.75 1.3 0.8	sənɛr	0	83
4200	Piedmontese (Turinese)	ASH	s i n ə r	3 7 4 7 5	AXBYN	SINER	37	37.S.C 37.I.V 37.N.C 37.E.V 37.R.c	2.0 1.5 1.75 1.3 0.8	sinər	0	83
4319	Piedmontese (Vercellese)	ASH	s ø ŋ d r i	3 7 4 1 5 7	AXMBCZ	SUNTRI	38	38.S.C 38.U.V 38.N.c 38.T.C 38.R.C 38.I.V	2.0 1.5 1.1 1.75 1.5 0.8	søŋdri	0	72
4433	Portuguese	ASH	s ĩ z ɐ	3 7 3 7	AXBZ	SISE	39	39.S.C 39.I.V 39.S.C 39.E.V	2.0 1.5 1.75 0.8	sĩzɐ	0	61
4548	Romagnol	ASH	ʦ ɛ n d r a	2 7 4 1 5 7	AXMBCZ	CENTRA	40	40.C.C 40.E.V 40.N.c 40.T.C 40.R.C 40.A.V	2.0 1.5 1.1 1.75 1.5 0.8	ʦɛndra	0	72
4660	Romanian	ASH	ʧ e n u ʃ ə	2 7 4 7 3 7	AXBYBZ	CENYSE	41	41.C.C 41.E.V 41.N.C 41.Y.V 41.S.C 41.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧenuʃə	0	60
4774	Romansh (Grischun)	ASH	ʧ ɛ n d r ə	2 7 4 1 5 7	AXMBCZ	CENTRE	42	42.C.C 42.E.V 42.N.c 42.T.C 42.R.C 42.E.V	2.0 1.5 1.1 1.75 1.5 0.8	ʧɛndrə	0	72
4884	Romansh (Surmiran)	ASH	ʧ ɛ n d r ə	2 7 4 1 5 7	AXMBCZ	CENTRE	43	43.C.C 43.E.V 43.N.c 43.T.C 43.R.C 43.E.V	2.0 1.5 1.1 1.75 1.5 0.8	ʧɛndrə	0	72
4995	Romansh (Sursilvan)	ASH	ʧ ɛ n d r ə	2 7 4 1 5 7	AXMBCZ	CENTRE	44	44.C.C 44.E.V 44.N.c 44.T.C 44.R.C 44.E.V	2.0 1.5 1.1 1.75 1.5 0.8	ʧɛndrə	0	72
5112	Romansh (Vallader)	ASH	ʧ ɛ n d r ə	2 7 4 1 5 7	AXMBCZ	CENTRE	45	45.C.C 45.E.V 45.N.c 45.T.C 45.R.C 45.E.V	2.0 1.5 1.1 1.75 1.5 0.8	ʧɛndrə	0	72
5234	Sardinian (Campidanese)	ASH	ʧ i n i ʒ u	2 7 4 7 3 7	AXBYBZ	CINISY	46	46.C.C 46.I.V 46.N.C 46.I.V 46.S.C 46.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧiniʒu	0	60
5352	Sardinian (Logudorese)	ASH	k i s i n a	1 7 3 7 4 7	AXBYBZ	KISINA	47	47.K.C 47.I.V 47.S.C 47.I.V 47.N.C 47.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kisina	0	106
5469	Sicilian (Catanian)	ASH	ʧ i n n i ɾ i	2 7 4 4 7 5 7	AXMBYBZ	CINNIRI	48	48.C.C 48.I.V 48.N.c 48.N.C 48.I.V 48.R.C 48.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʧinniɾi	0	83
5595	Sicilian (Messinese)	ASH	ʧ i n ɨ ɾ ɨ	2 7 4 7 5 7	AXBYBZ	CINIRI	49	49.C.C 49.I.V 49.N.C 49.I.V 49.R.C 49.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧinɨɾɨ	0	83
5709	Sicilian (Palermitan)	ASH	ʧ i n n i ɾ i	2 7 4 4 7 5 7	AXMBYBZ	CINNIRI	50	50.C.C 50.I.V 50.N.c 50.N.C 50.I.V 50.R.C 50.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʧinniɾi	0	83
5829	Sicilian (Southeastern)	ASH	ʧ i n n i ɾ i	2 7 4 4 7 5 7	AXMBYBZ	CINNIRI	51	51.C.C 51.I.V 51.N.c 51.N.C 51.I.V 51.R.C 51.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʧinniɾi	0	83
5943	Spanish	ASH	θ e n i θ a	3 7 4 7 3 7	AXBYBZ	DENIDA	52	52.D.C 52.E.V 52.N.C 52.I.V 52.D.C 52.A.V	2.0 1.5 1.75 1.3 1.75 0.8	θeniθa	0	61
6055	Tuscan	ASH	ʧ e n e r e	2 7 4 7 5 7	AXBYBZ	CENERE	53	53.C.C 53.E.V 53.N.C 53.E.V 53.R.C 53.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ʧenere	0	83
6167	Umbrian	ASH	ʧ e n n e r e	2 7 4 4 7 5 7	AXMBYBZ	CENNERE	54	54.C.C 54.E.V 54.N.c 54.N.C 54.E.V 54.R.C 54.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʧennere	0	83
6281	Venetian (Bellunese)	ASH	θ e ŋ d r o	3 7 4 1 5 7	AXMBCZ	DENTRU	55	55.D.C 55.E.V 55.N.c 55.T.C 55.R.C 55.U.V	2.0 1.5 1.1 1.75 1.5 0.8	θeŋdro	0	72
6391	Venetian (Primiero)	ASH	θ e ŋ d r e	3 7 4 1 5 7	AXMBCZ	DENTRE	56	56.D.C 56.E.V 56.N.c 56.T.C 56.R.C 56.E.V	2.0 1.5 1.1 1.75 1.5 0.8	θeŋdre	0	72
6507	Venetian (Venice)	ASH	s ɛ n e r i	3 7 4 7 5 7	AXBYBZ	SENERI	57	57.S.C 57.E.V 57.N.C 57.E.V 57.R.C 57.I.V	2.0 1.5 1.75 1.3 1.75 0.8	sɛneri	0	83
6638	Walloon	ASH	s ɛ n	3 7 4	AXN	SEN	58	58.S.C 58.E.V 58.N.c	2.0 1.5 0.8	sɛn	0	83
#
4	Aromanian	BARK	k o̯ a ʒ e	1 7 7 3 7	AXYBZ	KUASE	1	1.K.C 1.U.V 1.A.V 1.S.C 1.E.V	2.0 1.5 1.3 1.75 0.8	ko̯aʒe	0	119
120	Asturian	BARK	k o ɾ t e θ a	1 7 5 1 7 3 7	AXMBYBZ	KURTEDA	2	2.K.C 2.U.V 2.R.c 2.T.C 2.E.V 2.D.C 2.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	koɾteθa	0	122
236	Catalan (Castelló de la Plana)	BARK	k ɾ ɔ s t a	1 5 7 3 1 7	ACXMBZ	KRUSTA	3	3.K.C 3.R.C 3.U.V 3.S.c 3.T.C 3.A.V	2.0 1.5 1.5 1.1 1.75 0.8	kɾɔsta	0	121
349	Catalan (Central)	BARK	ə s k ɔ ɾ s ə	7 3 1 7 5 3 7	XMBYMBZ	ESKURSE	4	4.E.V 4.S.c 4.K.C 4.U.V 4.R.c 4.S.C 4.E.V	1.5 1.1 1.75 1.3 1.1 1.75 0.8	əskɔɾsə	0	122
465	Catalan (Manises)	BARK	k ɔ ɾ f a	1 7 5 3 7	AXMBZ	KURBA	5	5.K.C 5.U.V 5.R.c 5.B.C 5.A.V	2.0 1.5 1.1 1.75 0.8	kɔɾfa	0	122
579	Catalan (Minorcan)	BARK	ə s k ɔ ɾ s ə	7 3 1 7 5 3 7	XMBYMBZ	ESKURSE	6	6.E.V 6.S.c 6.K.C 6.U.V 6.R.c 6.S.C 6.E.V	1.5 1.1 1.75 1.3 1.1 1.75 0.8	əskɔɾsə	0	122
691	Catalan (Northwestern)	BARK	a s k ɔ ɾ s ɛ	7 3 1 7 5 3 7	XMBYMBZ	ASKURSE	7	7.A.V 7.S.c 7.K.C 7.U.V 7.R.c 7.S.C 7.E.V	1.5 1.1 1.75 1.3 1.1 1.75 0.8	askɔɾsɛ	0	122
