Sample	prior	likelihood	posterior
0	-28.128768159046047	-5543.252535313267	-5571.3813034723125
200	-8.974689324787779	-4721.509833472303	-4730.484522797091
400	10.384332786023185	-4453.119588721376	-4442.735255935353
600	26.507240508237224	-4244.481024968302	-4217.973784460065
800	27.29234830316609	-3958.8202297982034	-3931.5278814950375
1000	26.913649090444903	-3846.333047682572	-3819.4193985921274
1200	25.27659691376372	-3810.8548154371674	-3785.578218523404
1400	20.333472451146335	-3742.1927335159926	-3721.859261064846
1600	11.936631493918542	-3726.6944699348096	-3714.757838440891
1800	12.189324318195448	-3728.889674142903	-3716.7003498247077
2000	13.325476514038609	-3684.2404383174126	-3670.914961803374
2200	14.668828553254707	-3600.0927961332427	-3585.423967579988
2400	28.51469703417365	-3571.057623377719	-3542.5429263435453
2600	38.763490379013284	-3550.953931947528	-3512.190441568515
2800	48.82934440959439	-3529.851366700837	-3481.0220222912426
3000	47.99880184153543	-3515.1178718844058	-3467.11907004287
3200	44.627807895021746	-3481.418653919879	-3436.7908460248573
3400	38.48239928342481	-3475.131417326769	-3436.6490180433443
3600	45.15120719529752	-3462.290839420136	-3417.1396322248384
3800	44.7667373247309	-3454.6463798336945	-3409.8796425089636
4000	42.11854167624915	-3438.047357616701	-3395.928815940452
4200	39.91183315103492	-3427.927118211246	-3388.015285060211
4400	42.965251631924055	-3420.2506043892076	-3377.2853527572834
4600	42.57209612056469	-3413.9827736858774	-3371.4106775653127
4800	39.2680710425179	-3414.639155184255	-3375.371084141737
5000	41.89669514741013	-3411.603157728771	-3369.706462581361
5200	46.238109811953734	-3414.165243363907	-3367.9271335519534
5400	45.024156897400196	-3406.608561930676	-3361.5844050332757
5600	47.45422567810706	-3380.8043547078655	-3333.3501290297586
5800	50.11626525662197	-3379.9937642608625	-3329.8774990042407
6000	47.25123016649593	-3383.4905288534414	-3336.2392986869454
6200	46.64869873296997	-3377.822571061694	-3331.173872328724
6400	47.911446153894246	-3388.159449471305	-3340.2480033174106
6600	45.76154641178442	-3378.5476161406373	-3332.786069728853
6800	46.24542508654385	-3381.377642896674	-3335.13221781013
7000	46.72255195829882	-3381.679591054015	-3334.957039095716
7200	45.847332390340654	-3375.0443934283253	-3329.1970610379844
7400	47.732387431325286	-3370.901334152989	-3323.168946721664
7600	48.54570949873007	-3364.2161938964414	-3315.6704843977113
7800	47.364995324971936	-3362.7988628119138	-3315.433867486942
8000	46.95209628098435	-3353.0300886855184	-3306.077992404534
8200	54.19866576630663	-3356.791541365679	-3302.5928755993727
8400	57.02993349801132	-3355.3563372960916	-3298.3264037980803
8600	55.01679617895768	-3339.3612963571086	-3284.344500178151
8800	58.15367650265472	-3337.827774778734	-3279.674098276079
9000	58.56301713436414	-3316.4414457337293	-3257.878428599365
9200	55.23648935517178	-3314.1217248587323	-3258.8852355035606
9400	48.60270243273328	-3310.863903754157	-3262.261201321424
9600	49.17700581260172	-3313.433297575915	-3264.256291763313
9800	55.5305935589377	-3310.3469108144072	-3254.8163172554696
10000	56.61766170795229	-3311.1597280824976	-3254.5420663745454
10200	55.76965112791439	-3297.361024006993	-3241.5913728790783
10400	55.116190324733225	-3300.4642347032986	-3245.3480443785656
10600	55.161166597921905	-3299.828871211624	-3244.6677046137024
10800	55.469660264730855	-3294.991826509889	-3239.522166245158
11000	54.307493734845664	-3298.581728450934	-3244.2742347160884
11200	51.6144962764728	-3292.998502136156	-3241.384005859683
11400	52.94324512466482	-3290.2226584814744	-3237.2794133568095
11600	55.360239946673566	-3286.4896838731056	-3231.129443926432
11800	52.30441076183555	-3292.902747936878	-3240.598337175042
12000	51.20698109317757	-3300.079282594054	-3248.8723015008763
12200	48.02815161266237	-3303.7827493342015	-3255.754597721539
12400	49.717089177776906	-3298.1602188488587	-3248.443129671082
12600	48.860666917659536	-3293.5943229014765	-3244.733655983817
12800	51.40428321999819	-3293.1127047640207	-3241.7084215440227
13000	53.064363745670335	-3299.853045365587	-3246.788681619917
13200	55.274362540923406	-3294.854824552772	-3239.5804620118483
13400	51.26973077940423	-3291.9993669981973	-3240.729636218793
13600	49.27522190191499	-3295.521766354771	-3246.246544452856
13800	49.461949627371766	-3291.646757521046	-3242.184807893674
14000	49.53564293333662	-3280.8054217939866	-3231.26977886065
14200	45.65099400134379	-3278.2923320059704	-3232.6413380046265
14400	47.14937846543819	-3273.2335543492204	-3226.0841758837823
14600	47.281740764922304	-3269.1095011604066	-3221.8277603954843
14800	47.065845953204416	-3274.373812425826	-3227.307966472622
15000	45.51443973177169	-3274.455915932829	-3228.9414762010574
15200	48.06235529976556	-3279.623890633382	-3231.5615353336166
15400	46.07252953902974	-3273.3010809215766	-3227.228551382547
15600	46.72676369057565	-3271.638683661289	-3224.9119199707134
15800	52.0722866615182	-3264.314616682956	-3212.2423300214377
16000	55.318191597878254	-3263.650078183703	-3208.3318865858246
16200	56.762937881744776	-3266.9889421971175	-3210.226004315373
16400	60.342956814974585	-3269.693827913686	-3209.3508710987117
16600	64.0641826808483	-3273.863709609767	-3209.7995269289186
16800	62.24883643285287	-3271.551021651331	-3209.3021852184784
17000	63.26641680815655	-3272.087200621393	-3208.8207838132366
17200	61.35765745556904	-3270.945575425876	-3209.587917970307
17400	58.36842914243995	-3269.2220464697225	-3210.8536173272823
17600	58.21029091280899	-3269.7360730512983	-3211.5257821384894
17800	58.40913438111275	-3273.059560479664	-3214.650426098551
18000	58.313824331067245	-3270.661533844993	-3212.3477095139256
18200	55.539809875169674	-3269.8348219976024	-3214.2950121224326
18400	55.94296905764244	-3275.72750572548	-3219.7845366678375
18600	60.374599149186885	-3276.069168725551	-3215.6945695763643
18800	61.12623941014421	-3266.8680246714384	-3205.7417852612944
19000	60.65223966418024	-3271.3855391916145	-3210.733299527434
19200	55.54445284032656	-3273.0084773542026	-3217.464024513876
19400	55.8529308375241	-3268.780420809377	-3212.927489971853
19600	62.105543348386945	-3272.7708981317614	-3210.6653547833744
19800	60.20686130778064	-3274.1161538642127	-3213.909292556432
20000	56.67811106445534	-3276.347106131743	-3219.668995067288
20200	55.729048767594314	-3283.188408037774	-3227.45935927018
20400	57.04951156141856	-3270.8256227931693	-3213.7761112317507
20600	57.858760549996305	-3268.7522879688786	-3210.8935274188825
20800	56.25011536975628	-3264.6688312824836	-3208.4187159127273
21000	58.40226435744462	-3269.4931408545167	-3211.0908764970723
21200	57.20050228558627	-3260.3709728146905	-3203.170470529104
21400	58.615780600239745	-3257.171631626496	-3198.5558510262563
21600	57.269304642659506	-3264.1847615124807	-3206.9154568698214
21800	55.071755491993365	-3263.0144508016006	-3207.942695309607
22000	55.6648125718564	-3264.355998182075	-3208.6911856102183
22200	54.50378041757805	-3261.9995360456815	-3207.4957556281033
22400	58.27224184240259	-3265.6270836242434	-3207.3548417818406
22600	53.7406197147122	-3265.35331432533	-3211.612694610618
22800	59.47848799711118	-3255.304612980247	-3195.8261249831357
23000	59.03943246662778	-3251.4610388207157	-3192.421606354088
23200	52.15971337117605	-3251.725966166852	-3199.5662527956756
23400	57.40607554958961	-3258.832428187273	-3201.426352637683
23600	58.09438097251573	-3256.474771551555	-3198.380390579039
23800	60.56845160221706	-3261.257454433948	-3200.689002831731
24000	59.84747414977695	-3256.011725956777	-3196.164251807
24200	62.62162184141609	-3260.040082133598	-3197.418460292182
24400	60.86505382137286	-3259.146012490868	-3198.2809586694952
24600	61.96468453750693	-3260.4910477870567	-3198.52636324955
24800	61.65978384691675	-3267.191694369687	-3205.53191052277
25000	63.90682675727218	-3265.2573207201876	-3201.3504939629156
25200	63.00188312112885	-3272.545598646819	-3209.5437155256905
25400	60.85414150665397	-3264.823414698552	-3203.969273191898
25600	62.3957821097716	-3265.4961514611678	-3203.1003693513962
25800	64.57334554086192	-3265.774271523946	-3201.2009259830843
26000	64.16715214256162	-3270.641898521672	-3206.4747463791105
26200	68.90682022854455	-3266.98538015424	-3198.0785599256956
26400	69.28113601665987	-3266.554696137159	-3197.2735601204995
26600	68.01360805707846	-3269.0424964025324	-3201.028888345454
26800	65.46834162152027	-3273.4891093274628	-3208.0207677059425
27000	70.41211424921647	-3267.5850650292355	-3197.172950780019
27200	66.27866986731851	-3275.3756779905184	-3209.0970081232
27400	65.94367132110567	-3268.8276810466714	-3202.8840097255656
27600	60.58123299058124	-3268.532922169591	-3207.95168917901
27800	63.233802524930205	-3261.966184667769	-3198.732382142839
28000	61.0180772034409	-3270.6433482850507	-3209.6252710816098
28200	64.47289491303953	-3264.646270826668	-3200.1733759136287
28400	62.68398402845154	-3270.846380358601	-3208.1623963301495
28600	62.22150580060322	-3268.0489030751755	-3205.8273972745724
28800	62.26808516198698	-3271.3281932669415	-3209.0601081049545
29000	62.297695139807935	-3265.2823166444687	-3202.984621504661
29200	61.04517271949046	-3262.7747098568266	-3201.729537137336
29400	62.21154422638208	-3265.8153113658063	-3203.6037671394242
29600	66.78123646217959	-3260.7858682788396	-3194.00463181666
29800	67.89808245207237	-3265.666677805108	-3197.768595353036
30000	66.91848823103201	-3273.766954198506	-3206.848465967474
30200	67.45370415724301	-3265.81391470961	-3198.360210552367
30400	68.31232957648142	-3270.710571482008	-3202.398241905527
30600	66.93918845004045	-3271.269214673485	-3204.3300262234443
30800	70.63351220907921	-3263.2454503467216	-3192.6119381376425
31000	70.649665317254	-3264.6458366854677	-3193.9961713682137
31200	70.91141738809448	-3270.205610773056	-3199.2941933849615
31400	70.80922797018921	-3265.653664537873	-3194.8444365676837
31600	71.14604964700119	-3270.8107502444864	-3199.664700597485
31800	69.29959002207299	-3271.0455920459376	-3201.7460020238645
32000	71.56052802663447	-3272.55391498389	-3200.9933869572556
32200	72.29964193066567	-3273.6016264225373	-3201.3019844918717
32400	68.71105150096018	-3269.841460724772	-3201.1304092238115
32600	73.16075559380715	-3272.0787505002118	-3198.9179949064046
32800	73.18030125848267	-3266.9499559933943	-3193.7696547349115
