Language_ID,Feature_ID,IPA,Value
Karaim,DOG,it,10
Kazakh,DOG,it,10
Khalaj,DOG,it,10
Kumyk,DOG,it,10
Kyrgyz,DOG,it,10
Nogai,DOG,ijt,10
Northern_Altai,DOG,ijt,10
Northern_Altai,DOG,it,10
Old_Turkic,DOG,ɯt,10
Salar,DOG,iʃt,10
Siberian_Tatar,DOG,it,10
Southern_Altai,DOG,it,10
Tatar,DOG,et,10
Turkmen,DOG,it,10
Tuvan,DOG,ɯt,10
Uyghur,DOG,iʃt,10
Uzbek,DOG,it,10
West_Yugur,DOG,ɯʃt,10
West_Yugur,DOG,eʃt,10
Yakut,DOG,ɯt,10
Chulym,DOG,ɑdɑj,11
Khakas,DOG,ɑdɑj,11
Shor,DOG,ɑdɑj,11
Crimean_Tatar,DOG,køpek,12
Gagauz,DOG,køpek,12
Turkish,DOG,cøpec,12
Tofa,DOG,ʧɯdɯɣ,13
Azerbaijani,KNOW (SOMETHING),bil,14
Bashkir,KNOW (SOMETHING),bel,14
Chulym,KNOW (SOMETHING),pɘl,14
Chuvash,KNOW (SOMETHING),pɘl,14
Crimean_Tatar,KNOW (SOMETHING),bil,14
Cuman,KNOW (SOMETHING),bil,14
Dolgan,KNOW (SOMETHING),bil,14
Gagauz,KNOW (SOMETHING),bil,14
Kara-Kalpak,KNOW (SOMETHING),bil,14
Karachay-Balkar,KNOW (SOMETHING),bil,14
Karaim,KNOW (SOMETHING),bil,14
Kazakh,KNOW (SOMETHING),bɘl,14
Khakas,KNOW (SOMETHING),pɘl,14
Khalaj,KNOW (SOMETHING),bil,14
Kumyk,KNOW (SOMETHING),bil,14
Kyrgyz,KNOW (SOMETHING),bil,14
Nogai,KNOW (SOMETHING),bil,14
Old_Turkic,KNOW (SOMETHING),bil,14
Salar,KNOW (SOMETHING),bel,14
Shor,KNOW (SOMETHING),pil,14
Siberian_Tatar,KNOW (SOMETHING),pil,14
Southern_Altai,KNOW (SOMETHING),bil,14
Tatar,KNOW (SOMETHING),bel,14
Tofa,KNOW (SOMETHING),bil,14
Turkish,KNOW (SOMETHING),bilʲ,14
Turkmen,KNOW (SOMETHING),bil,14
Tuvan,KNOW (SOMETHING),bil,14
Uyghur,KNOW (SOMETHING),bil,14
Uzbek,KNOW (SOMETHING),bil,14
West_Yugur,KNOW (SOMETHING),pel,14
West_Yugur,KNOW (SOMETHING),pɯl,14
West_Yugur,KNOW (SOMETHING),bel,14
Yakut,KNOW (SOMETHING),bil,14
Northern_Altai,KNOW (SOMETHING),oŋnɑ,15
Azerbaijani,CLOUD,bulut,16
Bashkir,CLOUD,bolot,16
Chulym,CLOUD,pulut,16
Chuvash,CLOUD,pɘ̆ʷlɘ̆ʷt,16
Crimean_Tatar,CLOUD,bulut,16
Cuman,CLOUD,bulut,16
Dolgan,CLOUD,bɯlɯt,16
Gagauz,CLOUD,bulut,16
Kara-Kalpak,CLOUD,bult,16
Karachay-Balkar,CLOUD,bulut,16
Karaim,CLOUD,bulut,16
Kazakh,CLOUD,bʊlt,16
Khakas,CLOUD,pulut,16
Khalaj,CLOUD,bulɯt,16
Kumyk,CLOUD,bulut,16
Kyrgyz,CLOUD,bulut,16
Nogai,CLOUD,bulɯt,16
Northern_Altai,CLOUD,pulut,16
Old_Turkic,CLOUD,bulɯt,16
Salar,CLOUD,pulut,16
Salar,CLOUD,polut,16
Shor,CLOUD,pulut,16
Siberian_Tatar,CLOUD,polot,16
Siberian_Tatar,CLOUD,pulut,16
Southern_Altai,CLOUD,bulut,16
Tatar,CLOUD,bolɯt,16
Tofa,CLOUD,bulut,16
Turkish,CLOUD,buɫut,16
Turkmen,CLOUD,bulut,16
Tuvan,CLOUD,bulut,16
Uyghur,CLOUD,bulut,16
Uzbek,CLOUD,bulut,16
West_Yugur,CLOUD,pulut,16
West_Yugur,CLOUD,pɯlɯt,16
Yakut,CLOUD,bɯlɯt,16
Azerbaijani,BURN,jɑn,17
Bashkir,BURN,jɑn,17
Chuvash,BURN,ɕun,17
Crimean_Tatar,BURN,jɑn,17
Gagauz,BURN,jɑn,17
Kara-Kalpak,BURN,ʒɑn,17
Karaim,BURN,jɑn,17
Kazakh,BURN,ʒɑn,17
Kumyk,BURN,jɑn,17
Kyrgyz,BURN,ʤɑn,17
Nogai,BURN,jɑn,17
Northern_Altai,BURN,kyj,17
Siberian_Tatar,BURN,jɑn,17
Tatar,BURN,jɑn,17
Turkish,BURN,jɑn,17
Turkmen,BURN,jɑn,17
Uyghur,BURN,jɑn,17
Uzbek,BURN,jɔn,17
Chulym,BURN,koj,18
Cuman,BURN,kyj,18
Karachay-Balkar,BURN,kyj,18
Karaim,BURN,kyv,18
Karaim,BURN,kiv,18
Karaim,BURN,tiv,18
Khakas,BURN,køj,18
Khalaj,BURN,kien,18
Kyrgyz,BURN,kyj,18
Old_Turkic,BURN,kyn,18
Old_Turkic,BURN,kyj,18
Salar,BURN,køj,18
Shor,BURN,køj,18
Southern_Altai,BURN,kyj,18
Uyghur,BURN,køj,18
West_Yugur,BURN,kyj,18
Dolgan,BURN,ɡydeːrij,19
Tofa,BURN,qɯˤp,20
Tuvan,BURN,qɯp,20
Yakut,BURN,umɑj,21
Azerbaijani,NECK,bojun,22
Bashkir,NECK,mujɯn,22
Chulym,NECK,poːjun,22
Chuvash,NECK,møj,22
Crimean_Tatar,NECK,bojun,22
Cuman,NECK,bojn,22
Dolgan,NECK,muoj,22
Gagauz,NECK,bojun,22
Kara-Kalpak,NECK,mojɯn,22
Karachay-Balkar,NECK,bojun,22
Karaim,NECK,bojun,22
Kazakh,NECK,mojɯn,22
Khakas,NECK,mojɯn,22
Khalaj,NECK,buun,22
Kumyk,NECK,bojun,22
Kyrgyz,NECK,mojun,22
Nogai,NECK,mojɯn,22
Northern_Altai,NECK,mojɯn,22
Old_Turkic,NECK,bojɯn,22
Salar,NECK,poinɯ,22
Shor,NECK,mojun,22
Siberian_Tatar,NECK,mojun,22
Siberian_Tatar,NECK,mojɯn,22
Siberian_Tatar,NECK,mujɯn,22
Southern_Altai,NECK,mojɯn,22
Tatar,NECK,mujɯn,22
Tofa,NECK,møen,22
Turkish,NECK,bojun,22
Turkmen,NECK,bojun,22
Tuvan,NECK,mojun,22
Uyghur,NECK,bojun,22
Uzbek,NECK,bojɯn,22
West_Yugur,NECK,moin,22
Yakut,NECK,moːy,22
Azerbaijani,STONE,dɑʃ,23
Bashkir,STONE,tɑʃ,23
Chulym,STONE,tɑs,23
Chulym,STONE,sɑjdɑːzə,23
Chuvash,STONE,ʧul,23
Crimean_Tatar,STONE,tɑʃ,23
Cuman,STONE,tɑs,23
Cuman,STONE,tɑʃ,23
Dolgan,STONE,tɑːs,23
Gagauz,STONE,tɑʃ,23
Kara-Kalpak,STONE,tɑs,23
Karachay-Balkar,STONE,tɑʃ,23
Karaim,STONE,tɑʃ,23
Kazakh,STONE,tɑs,23
Khakas,STONE,tɑs,23
Khalaj,STONE,tɑːɑʃ,23
Kumyk,STONE,tɑʃ,23
Kyrgyz,STONE,tɑʃ,23
Nogai,STONE,tɑs,23
Northern_Altai,STONE,tɑʃ,23
Northern_Altai,STONE,tɑs,23
Old_Turkic,STONE,tɑʃ,23
Salar,STONE,tɑʃ,23
Shor,STONE,tɑʃ,23
Siberian_Tatar,STONE,tɑʃ,23
Southern_Altai,STONE,tɑʃ,23
Tatar,STONE,tɑʃ,23
Tofa,STONE,dɑʃ,23
Turkish,STONE,tɑʃ,23
Turkmen,STONE,dɑʃ,23
Tuvan,STONE,dɑʃ,23
Uyghur,STONE,tɑʃ,23
Uzbek,STONE,tɔʃ,23
West_Yugur,STONE,tɑs,23
Yakut,STONE,tɑːs,23
Azerbaijani,COUNT,sɑj,24
Bashkir,COUNT,hɑnɑ,24
Chulym,COUNT,sɑnɑ,24
Crimean_Tatar,COUNT,sɑj,24
Dolgan,COUNT,ɑk,24
Gagauz,COUNT,sɑj,24
Kara-Kalpak,COUNT,sɑnɑ,24
Karachay-Balkar,COUNT,sɑnɑ,24
Karaim,COUNT,sɑj,24
Karaim,COUNT,sɑn,24
Kazakh,COUNT,sɑnɑ,24
Khakas,COUNT,sɑnɑ,24
Khalaj,COUNT,sɑːɑnɑ,24
Kumyk,COUNT,sɑnɑ,24
Kyrgyz,COUNT,sɑnɑ,24
Nogai,COUNT,sɑnɑ,24
Northern_Altai,COUNT,sɑnɑ,24
Old_Turkic,COUNT,sɑnɑ,24
Salar,COUNT,sɑnɑʲ,24
Tatar,COUNT,sɑnɑ,24
Tofa,COUNT,sɑnɑ,24
Turkish,COUNT,sɑj,24
Turkmen,COUNT,θɑnɑ,24
Tuvan,COUNT,sɑnɑ,24
Uyghur,COUNT,sɑnɑ,24
Uzbek,COUNT,sɑnɑ,24
West_Yugur,COUNT,sɑnɑ,24
Yakut,COUNT,ɑːχ,24
Azerbaijani,THINK,dyʃyn,25
Crimean_Tatar,THINK,tysyn,25
Gagauz,THINK,dyʃyn,25
Turkish,THINK,dyʃyn,25
Bashkir,THINK,ujlɑ,26
Crimean_Tatar,THINK,ojlɑ,26
Kara-Kalpak,THINK,ojlɑ,26
Karachay-Balkar,THINK,ojlɑ,26
Kazakh,THINK,ojlɑ,26
Kumyk,THINK,ojlɑʃ,26
Kyrgyz,THINK,ojlɑ,26
Nogai,THINK,ojlɑ,26
Siberian_Tatar,THINK,ojlɑ,26
Tatar,THINK,ujlɑ,26
Uyghur,THINK,ojlɑ,26
Uzbek,THINK,ojlɑ,26
Chulym,THINK,pøːɡun,27
Shor,THINK,pøɡyn,27
Chulym,THINK,sɑːɣən,28
Chuvash,THINK,ʃuɣɤ̆ʷʃlɑ,28
Cuman,THINK,sɑɡin,28
Karaim,THINK,sɑɣɯn,28
Khakas,THINK,sɑɣɯn,28
Northern_Altai,THINK,sɑɣɯn,28
Old_Turkic,THINK,sɑqɯn,28
Tofa,THINK,sɑɣɯn,28
West_Yugur,THINK,sɑqɯn,28
Khalaj,THINK,sɑn,29
Northern_Altai,THINK,sɑnɑ,29
Shor,THINK,sɑnɑn,29
Southern_Altai,THINK,sɑnɑ,29
Yakut,THINK,sɑnɑ,29
Tuvan,THINK,bodɑ,30
Azerbaijani,WIND,jel,31
Bashkir,WIND,jel,31
Chulym,WIND,ʧɛl,31
Chuvash,WIND,ɕil,31
Crimean_Tatar,WIND,jel,31
Cuman,WIND,jel,31
Kara-Kalpak,WIND,ʒel,31
Karachay-Balkar,WIND,ʤel,31
Karaim,WIND,jel,31
Kazakh,WIND,ʒel,31
Khakas,WIND,ʧil,31
Khalaj,WIND,jel,31
Kumyk,WIND,jel,31
Nogai,WIND,jel,31
Old_Turkic,WIND,jel,31
Salar,WIND,jel,31
Siberian_Tatar,WIND,yël,31
Tatar,WIND,ʤil,31
Turkmen,WIND,jel,31
West_Yugur,WIND,jil,31
West_Yugur,WIND,jɯl,31
Dolgan,WIND,tɯɑl,32
Yakut,WIND,tɯɑl,32
Tofa,WIND,qɑt,33
Tuvan,WIND,χɑt,33
Azerbaijani,KNEE,diz,34
Chulym,KNEE,təsβɑːzə,34
Chuvash,KNEE,ʧɘrɡuɕɕi,34
Crimean_Tatar,KNEE,tiz,34
Cuman,KNEE,tizɡi,34
Cuman,KNEE,kesi,34
Gagauz,KNEE,diz,34
Kara-Kalpak,KNEE,dize,34
Karaim,KNEE,tyz,34
Karaim,KNEE,tiz,34
Karaim,KNEE,kiz,34
Kazakh,KNEE,tɘze,34
Khakas,KNEE,tɘzek,34
Khalaj,KNEE,tiːiz,34
Kyrgyz,KNEE,tize,34
Nogai,KNEE,tiz,34
Northern_Altai,KNEE,tize,34
Old_Turkic,KNEE,tiz,34
Salar,KNEE,tizeχ,34
Shor,KNEE,tize,34
Siberian_Tatar,KNEE,tizi,34
Siberian_Tatar,KNEE,tiz,34
Southern_Altai,KNEE,tize,34
Tatar,KNEE,tez,34
Tofa,KNEE,tɘskek,34
Turkish,KNEE,diz,34
Turkmen,KNEE,dɯð,34
Tuvan,KNEE,dis,34
Uyghur,KNEE,tiz,34
Uzbek,KNEE,tiz,34
West_Yugur,KNEE,tez,34
West_Yugur,KNEE,tiz,34
Bashkir,KNEE,tubɯq,35
Dolgan,KNEE,tobuk,35
Karachay-Balkar,KNEE,tobuq,35
Kumyk,KNEE,tobuq,35
Yakut,KNEE,tobuk,35
Chulym,KNEE,təsβɑːzə,36
Chuvash,KNEE,ʧɘrɡuɕɕi,37
Azerbaijani,WHITE,ɑɣ,38
Bashkir,WHITE,ɑq,38
Chulym,WHITE,ɑqβus,38
Crimean_Tatar,WHITE,ɑq,38
Cuman,WHITE,ɑk,38
Gagauz,WHITE,ɑk,38
Kara-Kalpak,WHITE,ɑq,38
Karachay-Balkar,WHITE,ɑq,38
Karaim,WHITE,ɑk,38
Kazakh,WHITE,ɑq,38
Khakas,WHITE,ɑχ,38
Kumyk,WHITE,ɑq,38
Kyrgyz,WHITE,ɑq,38
Nogai,WHITE,ɑq,38
Northern_Altai,WHITE,ɑq,38
Salar,WHITE,ɑχ,38
Shor,WHITE,ɑq,38
Siberian_Tatar,WHITE,ɑq,38
Southern_Altai,WHITE,ɑq,38
Tatar,WHITE,ɑq,38
Tofa,WHITE,ɑq,38
Turkmen,WHITE,ɑq,38
Tuvan,WHITE,ɑq,38
Uyghur,WHITE,ɑq,38
Uzbek,WHITE,ɔq,38
West_Yugur,WHITE,ɑq,38
Chuvash,WHITE,ʃurɤ̆ʷ,39
Khalaj,WHITE,hyryn,40
Old_Turkic,WHITE,yryŋ,40
Yakut,WHITE,yryŋ,40
Azerbaijani,FOOT OR LEG,ɑjɑɡ,41
Bashkir,FOOT OR LEG,ɑjɑq,41
Chulym,FOOT OR LEG,ɑzɑq,41
Chuvash,FOOT OR LEG,orɑ,41
Crimean_Tatar,FOOT OR LEG,ɑjɑq,41
Cuman,FOOT OR LEG,ɑjɑk,41
Dolgan,FOOT OR LEG,ɑtɑk,41
Gagauz,FOOT OR LEG,ɑjɑk,41
Kara-Kalpak,FOOT OR LEG,ɑjɑq,41
Karachay-Balkar,FOOT OR LEG,ɑjɑq,41
Karaim,FOOT OR LEG,ɑjɑk,41
Kazakh,FOOT OR LEG,ɑjɑq,41
Khakas,FOOT OR LEG,ɑzɑχ,41
Khalaj,FOOT OR LEG,hɑdɑq,41
Kumyk,FOOT OR LEG,ɑjɑq,41
Kyrgyz,FOOT OR LEG,ɑjɑq,41
Nogai,FOOT OR LEG,ɑjɑq,41
Old_Turkic,FOOT OR LEG,ɑdɑq,41
Salar,FOOT OR LEG,ɑjɑχ,41
Shor,FOOT OR LEG,ɑzɑq,41
Siberian_Tatar,FOOT OR LEG,ɑjɑq,41
Tatar,FOOT OR LEG,ɑjɑq,41
Turkish,FOOT OR LEG,ɑjɑk,41
Turkmen,FOOT OR LEG,ɑjɑq,41
Uyghur,FOOT OR LEG,ɑjɑq,41
Uzbek,FOOT OR LEG,ɔjɔq,41
West_Yugur,FOOT OR LEG,ɑzɑq,41
Yakut,FOOT OR LEG,ɑtɑχ,41
Karachay-Balkar,FOOT OR LEG,but,42
Kumyk,FOOT OR LEG,but,42
Kyrgyz,FOOT OR LEG,but,42
Northern_Altai,FOOT OR LEG,but,42
Old_Turkic,FOOT OR LEG,but,42
Southern_Altai,FOOT OR LEG,but,42
Tofa,FOOT OR LEG,but,42
Tuvan,FOOT OR LEG,but,42
Azerbaijani,EAT,je,43
Chulym,EAT,ʧi,43
Chuvash,EAT,ɕi,43
Dolgan,EAT,hie,43
Gagauz,EAT,i,43
Kara-Kalpak,EAT,ʒe,43
Kazakh,EAT,ʒe,43
Khakas,EAT,ʧɘ,43
Khalaj,EAT,jeːe,43
Kyrgyz,EAT,ʤe,43
Nogai,EAT,je,43
Northern_Altai,EAT,ci,43
Old_Turkic,EAT,je,43
Salar,EAT,je,43
Salar,EAT,ji,43
Shor,EAT,ʧiː,43
Siberian_Tatar,EAT,jë,43
Southern_Altai,EAT,ɟi,43
Tofa,EAT,ʧi,43
Tofa,EAT,nemne,43
Turkish,EAT,je,43
Turkmen,EAT,ij,43
Tuvan,EAT,ʧemne,43
Tuvan,EAT,ʧi,43
Uyghur,EAT,ji,43
Uzbek,EAT,je,43
West_Yugur,EAT,je,43
West_Yugur,EAT,ji,43
West_Yugur,EAT,ʤi,43
Yakut,EAT,sie,43
Bashkir,EAT,ɑʃɑ,44
Crimean_Tatar,EAT,ɑʃɑ,44
Cuman,EAT,ɑʃɑ,44
Dolgan,EAT,ɑhɑː,44
Karachay-Balkar,EAT,ɑʃɑ,44
Karaim,EAT,ɑsɑ,44
Karaim,EAT,ɑʃɑ,44
Kumyk,EAT,ɑʃɑ,44
Nogai,EAT,ɑʃɑ,44
Old_Turkic,EAT,ɑʃɑ,44
Siberian_Tatar,EAT,ɑʃɑ,44
Southern_Altai,EAT,ɑʒɑn,44
Tatar,EAT,ɑʃɑ,44
Yakut,EAT,ɑhɑː,44
Azerbaijani,HEAVY,ɑɣɯr,45
Bashkir,HEAVY,ɑwɯr,45
Chulym,HEAVY,ɑɑr,45
Chuvash,HEAVY,jɯvɤ̆ʷr,45
Crimean_Tatar,HEAVY,ɑɣɯr,45
Cuman,HEAVY,ɑɡer,45
Dolgan,HEAVY,ɯɑr,45
Gagauz,HEAVY,ɑɑr,45
Kara-Kalpak,HEAVY,ɑwɯr,45
Karachay-Balkar,HEAVY,ɑwur,45
Karaim,HEAVY,ɑvur,45
Kazakh,HEAVY,ɑwɯr,45
Khakas,HEAVY,ɑɑr,45
Khalaj,HEAVY,ɑɣir,45
Kumyk,HEAVY,ɑwur,45
Kyrgyz,HEAVY,oor,45
Nogai,HEAVY,ɑwɯr,45
Northern_Altai,HEAVY,ɑɑr,45
Old_Turkic,HEAVY,ɑɣɯr,45
Salar,HEAVY,ɑɣɯr,45
Shor,HEAVY,ɑːr,45
Siberian_Tatar,HEAVY,ɑwɯr,45
Southern_Altai,HEAVY,uur,45
Tatar,HEAVY,ɑwɯr,45
Tofa,HEAVY,ɑɑr,45
Turkish,HEAVY,ɑːɯr,45
Turkmen,HEAVY,ɑɣɯr,45
Tuvan,HEAVY,ɑɑr,45
Uyghur,HEAVY,eɣir,45
Uzbek,HEAVY,ɔɣir,45
West_Yugur,HEAVY,ɑɣɯr,45
Yakut,HEAVY,ɯɑrɑχɑn,45
Azerbaijani,SKY,ɟøj,46
Bashkir,SKY,kyk,46
Crimean_Tatar,SKY,kok,46
Cuman,SKY,kok,46
Gagauz,SKY,ɡøk,46
Karachay-Balkar,SKY,køk,46
Karaim,SKY,køk,46
Kumyk,SKY,køk,46
Kyrgyz,SKY,køk,46
Nogai,SKY,køk,46
Northern_Altai,SKY,køk,46
Old_Turkic,SKY,køk,46
Siberian_Tatar,SKY,køk,46
Tatar,SKY,kyk,46
Turkish,SKY,ɟøc,46
Chulym,SKY,kunʲ,47
Chuvash,SKY,tybe,48
Dolgan,SKY,kɑllɑːn,49
Old_Turkic,SKY,qɑlɯq,49
Yakut,SKY,χɑllɑːn,49
Khakas,SKY,tiɡɘr,50
Northern_Altai,SKY,teɡri,50
Old_Turkic,SKY,teŋri,50
Shor,SKY,teɡri,50
Southern_Altai,SKY,teŋeri,50
Tofa,SKY,deːre,50
Tuvan,SKY,deer,50
West_Yugur,SKY,teŋir,50
Azerbaijani,TAIL,ɡujruɡ,51
Bashkir,TAIL,qojroq,51
Chulym,TAIL,quzuruq,51
Chuvash,TAIL,χyre,51
Crimean_Tatar,TAIL,qujruq,51
Cuman,TAIL,kujruɡ,51
Dolgan,TAIL,kuturuk,51
Gagauz,TAIL,kujruk,51
Kara-Kalpak,TAIL,qujrɯq,51
Karachay-Balkar,TAIL,qujruq,51
Karaim,TAIL,kujruk,51
Kazakh,TAIL,qʊjrɯq,51
Khakas,TAIL,χuzuruχ,51
Khalaj,TAIL,qurduq,51
Kumyk,TAIL,qujruq,51
Kyrgyz,TAIL,qujruq,51
Nogai,TAIL,qujrɯq,51
Northern_Altai,TAIL,qujruq,51
Northern_Altai,TAIL,qujrɯq,51
Old_Turkic,TAIL,qudruq,51
Salar,TAIL,quruχ,51
Salar,TAIL,kuruχ,51
Shor,TAIL,quzuruq,51
Siberian_Tatar,TAIL,qujrɯq,51
Southern_Altai,TAIL,qujruq,51
Tatar,TAIL,qojrɯq,51
Tofa,TAIL,quduruq,51
Turkish,TAIL,kujruk,51
Turkmen,TAIL,ɡujruq,51
Tuvan,TAIL,quduruq,51
Uyghur,TAIL,qujruq,51
West_Yugur,TAIL,quzruq,51
Yakut,TAIL,kuturuk,51
Azerbaijani,FIVE,beʃ,52
Bashkir,FIVE,beʃ,52
Chulym,FIVE,pɛs,52
Chuvash,FIVE,pilɘk,52
Crimean_Tatar,FIVE,beʃ,52
Cuman,FIVE,bes,52
Dolgan,FIVE,bies,52
Gagauz,FIVE,bulɑʃɯq,52
Kara-Kalpak,FIVE,bes,52
Karachay-Balkar,FIVE,beʃ,52
Karaim,FIVE,beʃ,52
Kazakh,FIVE,bes,52
Khakas,FIVE,pis,52
Khalaj,FIVE,biːeʃ,52
Khalaj,FIVE,beːeʃ,52
Kumyk,FIVE,beʃ,52
Kyrgyz,FIVE,beʃ,52
Nogai,FIVE,bes,52
Northern_Altai,FIVE,peʃ,52
Old_Turkic,FIVE,beʃ,52
Salar,FIVE,peʃ,52
Shor,FIVE,peʃ,52
Siberian_Tatar,FIVE,pëʃ,52
Southern_Altai,FIVE,beʃ,52
Tatar,FIVE,biʃ,52
Tofa,FIVE,beʃ,52
Turkish,FIVE,beʃ,52
Turkmen,FIVE,bɛʃ,52
Tuvan,FIVE,beʃ,52
Uyghur,FIVE,bɛʃ,52
Uzbek,FIVE,beʃ,52
West_Yugur,FIVE,pis,52
West_Yugur,FIVE,pes,52
Yakut,FIVE,bies,52
Azerbaijani,TOOTH,diʃ,53
Bashkir,TOOTH,teʃ,53
Chulym,TOOTH,tɘs,53
Crimean_Tatar,TOOTH,tiʃ,53
Cuman,TOOTH,tis,53
Dolgan,TOOTH,tiːs,53
Gagauz,TOOTH,diʃ,53
Kara-Kalpak,TOOTH,tis,53
Karachay-Balkar,TOOTH,tiʃ,53
Karaim,TOOTH,tis,53
Karaim,TOOTH,tiʃ,53
Karaim,TOOTH,diʃ,53
Kazakh,TOOTH,tɘs,53
Khakas,TOOTH,tɘs,53
Khalaj,TOOTH,tiːiʃ,53
Kumyk,TOOTH,tiʃ,53
Kyrgyz,TOOTH,tiʃ,53
Nogai,TOOTH,tis,53
Northern_Altai,TOOTH,tiʃ,53
Old_Turkic,TOOTH,tiʃ,53
Salar,TOOTH,tiʧ,53
Shor,TOOTH,tiʃ,53
Southern_Altai,TOOTH,tiʃ,53
Tatar,TOOTH,teʃ,53
Tofa,TOOTH,dɘʃ,53
Turkish,TOOTH,diʃ,53
Turkmen,TOOTH,diʃ,53
Uyghur,TOOTH,ʧiʃ,53
Uzbek,TOOTH,tiʃ,53
West_Yugur,TOOTH,tɯs,53
West_Yugur,TOOTH,tes,53
Yakut,TOOTH,tiːs,53
Chuvash,TOOTH,ʃɤ̆ʷl,54
Azerbaijani,SEW,tic,55
Bashkir,SEW,tek,55
Chulym,SEW,tɘk,55
Crimean_Tatar,SEW,tik,55
Cuman,SEW,tik,55
Dolgan,SEW,tik,55
Gagauz,SEW,dik,55
Kara-Kalpak,SEW,tik,55
Karachay-Balkar,SEW,tik,55
Karaim,SEW,tik,55
Kazakh,SEW,tɘk,55
Khakas,SEW,tɘk,55
Khalaj,SEW,tik,55
Kumyk,SEW,tik,55
Kyrgyz,SEW,tik,55
Nogai,SEW,tik,55
Northern_Altai,SEW,tik,55
Salar,SEW,tiχ,55
Shor,SEW,tik,55
Siberian_Tatar,SEW,tik,55
Tatar,SEW,tek,55
Turkish,SEW,dic,55
Turkmen,SEW,tik,55
Uyghur,SEW,tik,55
Uzbek,SEW,tik,55
West_Yugur,SEW,tek,55
West_Yugur,SEW,tɯq,55
Yakut,SEW,tik,55
Chuvash,SEW,ɕɘ̆ʷle,56
Northern_Altai,SEW,køktø,57
Southern_Altai,SEW,køktø,57
Tofa,SEW,dɑɑrɑ,58
Tuvan,SEW,dɑːrɑ,58
Azerbaijani,WATER,su,59
Bashkir,WATER,hɯw,59
Chulym,WATER,suɣ,59
Chuvash,WATER,ʃɯv,59
Crimean_Tatar,WATER,suw,59
Cuman,WATER,su,59
Dolgan,WATER,uu,59
Gagauz,WATER,su,59
Kara-Kalpak,WATER,suw,59
Karachay-Balkar,WATER,suw,59
Karaim,WATER,suv,59
Kazakh,WATER,su,59
Khakas,WATER,suɣ,59
Khalaj,WATER,suw,59
Kumyk,WATER,suw,59
Kyrgyz,WATER,suu,59
Nogai,WATER,suw,59
Northern_Altai,WATER,suɣ,59
Old_Turkic,WATER,suv,59
Salar,WATER,su,59
Shor,WATER,suɣ,59
Siberian_Tatar,WATER,su,59
Southern_Altai,WATER,suː,59
Tatar,WATER,su,59
