Language1,Phone1,Language2,Phone2,PMI
Modern Standard Arabic,ħ,Najdi Arabic,sˤ,1.3775258712999445
Modern Standard Arabic,ħ,Najdi Arabic,ħ,3.333588391819276
Modern Standard Arabic,ħ,Najdi Arabic,ʕ,0.9945336190438387
Modern Standard Arabic,ð,Najdi Arabic,k,1.5096976444084276
Modern Standard Arabic,ð,Najdi Arabic,ð,4.558180483347948
Modern Standard Arabic,ɑː,Najdi Arabic,ɑ,2.0751274022092705
Modern Standard Arabic,ɑː,Najdi Arabic,ɛː,2.1602852105495773
Modern Standard Arabic,ɑː,Najdi Arabic,ə,0.44548678245765055
Modern Standard Arabic,ɑː,Najdi Arabic,aː,1.845204163909682
Modern Standard Arabic,ɑː,Najdi Arabic,a,-0.7238945770986663
Modern Standard Arabic,ɑː,Najdi Arabic,ɑː,3.327890370704638
Modern Standard Arabic,dˤ,Najdi Arabic,ð,1.754820102441413
Modern Standard Arabic,dˤ,Najdi Arabic,sˤ,1.5316765511272032
Modern Standard Arabic,dˤ,Najdi Arabic,m,0.03503413283844704
Modern Standard Arabic,dˤ,Najdi Arabic,ðˤ,3.9032545156082
Modern Standard Arabic,k,Najdi Arabic,k,3.778381185726792
Modern Standard Arabic,k,Najdi Arabic,ʧ,3.5465795716694677
Modern Standard Arabic,k,Najdi Arabic,ʦ,3.5465795716694677
Modern Standard Arabic,j,Najdi Arabic,i,1.3411582271290698
Modern Standard Arabic,j,Najdi Arabic,iː,0.24254593846096012
Modern Standard Arabic,j,Najdi Arabic,n,-0.5841326347235077
Modern Standard Arabic,j,Najdi Arabic,ɛː,3.323436020355258
Modern Standard Arabic,j,Najdi Arabic,x,1.089843798848164
Modern Standard Arabic,j,Najdi Arabic,a,-1.5066539163482988
Modern Standard Arabic,j,Najdi Arabic,j,3.2118449549467956
Modern Standard Arabic,j,Najdi Arabic,e̯,3.574750448636164
Modern Standard Arabic,j,Najdi Arabic,ɪ,2.1884560875162733
Modern Standard Arabic,t,Najdi Arabic,t,4.1281356868209516
Modern Standard Arabic,t,Najdi Arabic,ð,2.895992005528319
Modern Standard Arabic,t,Najdi Arabic,ʕ,0.49809673272994825
Modern Standard Arabic,t,Najdi Arabic,d,0.9741794080520658
Modern Standard Arabic,a,Najdi Arabic,ɛ,1.0460400789772935
Modern Standard Arabic,a,Najdi Arabic,i,-1.6092777715097455
Modern Standard Arabic,a,Najdi Arabic,ɑ,0.6036951627946129
Modern Standard Arabic,a,Najdi Arabic,aː,-0.7893788853106564
Modern Standard Arabic,a,Najdi Arabic,u,0.25658966987203136
Modern Standard Arabic,a,Najdi Arabic,ə,1.2766396360370387
Modern Standard Arabic,a,Najdi Arabic,a,1.5090568241365778
Modern Standard Arabic,a,Najdi Arabic,l,-2.0612628952528027
Modern Standard Arabic,a,Najdi Arabic,ɔː,0.33663237754556774
Modern Standard Arabic,a,Najdi Arabic,w,-1.3681157146928575
Modern Standard Arabic,a,Najdi Arabic,ɪ,1.7229267386654583
Modern Standard Arabic,f,Najdi Arabic,f,3.6051395274347042
Modern Standard Arabic,f,Najdi Arabic,ɡ,1.1311619481788946
Modern Standard Arabic,f,Najdi Arabic,ʕ,0.19960374417395102
Modern Standard Arabic,f,Najdi Arabic,ħ,0.14076324415101765
Modern Standard Arabic,f,Najdi Arabic,ʦ,1.9043518364123764
Modern Standard Arabic,f,Najdi Arabic,z,2.086673393206331
Modern Standard Arabic,f,Najdi Arabic,ʃ,0.43801476761894925
Modern Standard Arabic,f,Najdi Arabic,k,0.5606170897112814
Modern Standard Arabic,f,Najdi Arabic,θ,1.498886728304212
Modern Standard Arabic,f,Najdi Arabic,x,1.211204655852431
Modern Standard Arabic,uː,Najdi Arabic,iː,2.0061345307223184
Modern Standard Arabic,uː,Najdi Arabic,uː,4.645191860337578
Modern Standard Arabic,uː,Najdi Arabic,ɑ,1.4465187427868957
Modern Standard Arabic,uː,Najdi Arabic,aː,1.727421128253298
Modern Standard Arabic,u,Najdi Arabic,u,3.0145517402528745
Modern Standard Arabic,u,Najdi Arabic,aː,0.7158202165748191
Modern Standard Arabic,u,Najdi Arabic,i,0.9945336190438394
Modern Standard Arabic,u,Najdi Arabic,ɛ,1.4686272335411001
Modern Standard Arabic,u,Najdi Arabic,ɑ,0.43491783110841675
Modern Standard Arabic,u,Najdi Arabic,ə,1.9187925205671714
Modern Standard Arabic,u,Najdi Arabic,a,-0.0615190552054742
Modern Standard Arabic,l,Najdi Arabic,k,-0.012728891036042972
Modern Standard Arabic,l,Najdi Arabic,w,0.03172287153479104
Modern Standard Arabic,l,Najdi Arabic,r,-0.44676737158826324
Modern Standard Arabic,l,Najdi Arabic,l,3.1672170874639405
Modern Standard Arabic,l,Najdi Arabic,b,-0.9547721190126127
Modern Standard Arabic,l,Najdi Arabic,uː,1.331005855665052
Modern Standard Arabic,l,Najdi Arabic,aː,-0.4881525877511176
Modern Standard Arabic,l,Najdi Arabic,lˤ,2.4296181443331615
Modern Standard Arabic,l,Najdi Arabic,t,0.48370799527784825
Modern Standard Arabic,r,Najdi Arabic,ʕ,-0.9411200298442851
Modern Standard Arabic,r,Najdi Arabic,ʤ,0.029658887313939567
Modern Standard Arabic,r,Najdi Arabic,k,-0.5801066843069547
Modern Standard Arabic,r,Najdi Arabic,d,-0.4650373545221673
Modern Standard Arabic,r,Najdi Arabic,rˤ,2.5553875316221952
Modern Standard Arabic,r,Najdi Arabic,r,2.699426901845133
Modern Standard Arabic,r,Najdi Arabic,ðˤ,0.20401227445871742
Modern Standard Arabic,r,Najdi Arabic,x,0.7636280623941403
Modern Standard Arabic,x,Najdi Arabic,lˤ,3.797893999950374
Modern Standard Arabic,x,Najdi Arabic,n,0.3321580971506475
Modern Standard Arabic,x,Najdi Arabic,s,1.123745350523845
Modern Standard Arabic,x,Najdi Arabic,ʤ,1.2721653556421184
Modern Standard Arabic,x,Najdi Arabic,ɣ,2.1884560875162733
Modern Standard Arabic,x,Najdi Arabic,b,0.4135037366045997
Modern Standard Arabic,x,Najdi Arabic,x,4.085576072402155
Modern Standard Arabic,w,Najdi Arabic,ɑː,1.6578278364541033
Modern Standard Arabic,w,Najdi Arabic,w,3.8449000423263047
Modern Standard Arabic,w,Najdi Arabic,z,2.687447253635262
Modern Standard Arabic,w,Najdi Arabic,mˤ,4.296885166069362
Modern Standard Arabic,θ,Najdi Arabic,θ,4.732203237327207
Modern Standard Arabic,θ,Najdi Arabic,t,2.786293088271894
Modern Standard Arabic,ɣ,Najdi Arabic,m,0.44049924094661164
Modern Standard Arabic,ɣ,Najdi Arabic,ɣ,4.645191860337578
Modern Standard Arabic,ɣ,Najdi Arabic,ʕ,1.1486842988710975
Modern Standard Arabic,m,Najdi Arabic,s,0.11214443884536542
Modern Standard Arabic,m,Najdi Arabic,ɔ,2.786293088271894
Modern Standard Arabic,m,Najdi Arabic,ħ,-0.7690549732175197
Modern Standard Arabic,m,Najdi Arabic,f,-0.34920112765725586
Modern Standard Arabic,m,Najdi Arabic,m,2.8011081740570347
Modern Standard Arabic,m,Najdi Arabic,n,0.013704366032112818
Modern Standard Arabic,ʃ,Najdi Arabic,h,0.7331688549094317
Modern Standard Arabic,ʃ,Najdi Arabic,j,0.8165504638484826
Modern Standard Arabic,ʃ,Najdi Arabic,ʃ,3.5271614858123668
Modern Standard Arabic,ʃ,Najdi Arabic,ɡ,0.6939481417561504
Modern Standard Arabic,ʃ,Najdi Arabic,ʕ,0.45553711831115223
Modern Standard Arabic,ʃ,Najdi Arabic,b,0.5676544164318583
Modern Standard Arabic,ʃ,Najdi Arabic,r,-0.3106351972636829
Modern Standard Arabic,i,Najdi Arabic,ɛ,1.531147590522434
Modern Standard Arabic,i,Najdi Arabic,i,2.6151985940717233
Modern Standard Arabic,i,Najdi Arabic,ə,1.7989913207545507
Modern Standard Arabic,i,Najdi Arabic,ɑ,-0.8888561730301401
Modern Standard Arabic,i,Najdi Arabic,a,-0.4690023274698761
Modern Standard Arabic,i,Najdi Arabic,ɔː,1.616669763960596
Modern Standard Arabic,i,Najdi Arabic,ħ,-0.5523839364089272
Modern Standard Arabic,i,Najdi Arabic,iː,1.0570539760251731
Modern Standard Arabic,i,Najdi Arabic,uː,1.904351836412377
Modern Standard Arabic,ʤ,Najdi Arabic,d,0.3720040056978469
Modern Standard Arabic,ʤ,Najdi Arabic,θ,1.8883514950659355
Modern Standard Arabic,ʤ,Najdi Arabic,ʤ,3.757072005430119
Modern Standard Arabic,ʤ,Najdi Arabic,lˤ,3.3924288918422096
Modern Standard Arabic,n,Najdi Arabic,m,-0.18810941847576246
Modern Standard Arabic,n,Najdi Arabic,n,2.8534323911095227
Modern Standard Arabic,n,Najdi Arabic,ɪ,1.2439944786754222
Modern Standard Arabic,n,Najdi Arabic,ðˤ,-0.4142335979281098
Modern Standard Arabic,n,Najdi Arabic,d,-1.083283226908995
Modern Standard Arabic,n,Najdi Arabic,ʃ,-0.6278076982261688
Modern Standard Arabic,n,Najdi Arabic,l,-1.153900794122948
Modern Standard Arabic,n,Najdi Arabic,j,-0.5052053761338365
Modern Standard Arabic,h,Najdi Arabic,h,3.911222685257377
Modern Standard Arabic,aː,Najdi Arabic,a,0.22414485309006923
Modern Standard Arabic,aː,Najdi Arabic,ɛ,-0.41476255853287936
Modern Standard Arabic,aː,Najdi Arabic,uː,1.2112046558524316
Modern Standard Arabic,aː,Najdi Arabic,ɪ,1.616669763960596
Modern Standard Arabic,aː,Najdi Arabic,ɛː,1.9043518364123768
Modern Standard Arabic,aː,Najdi Arabic,ɔː,2.3098169445205414
Modern Standard Arabic,aː,Najdi Arabic,aː,2.7932435940984175
Modern Standard Arabic,aː,Najdi Arabic,e̯,1.616669763960596
Modern Standard Arabic,aː,Najdi Arabic,ɑː,2.6664918884592734
Modern Standard Arabic,aː,Najdi Arabic,i,0.3639067954652279
Modern Standard Arabic,ɑ,Najdi Arabic,ɛ,0.10145391386798736
Modern Standard Arabic,ɑ,Najdi Arabic,ə,1.4789597689547989
Modern Standard Arabic,ɑ,Najdi Arabic,u,1.6473784205797621
Modern Standard Arabic,ɑ,Najdi Arabic,ɔ,2.8260334169214083
Modern Standard Arabic,ɑ,Najdi Arabic,ɛː,0.6288088395851889
Modern Standard Arabic,ɑ,Najdi Arabic,i,0.18697608730614965
Modern Standard Arabic,ɑ,Najdi Arabic,ɑ,2.069707334739931
Modern Standard Arabic,ɑ,Najdi Arabic,a,0.835671505295261
Modern Standard Arabic,ɑ,Najdi Arabic,ɑː,0.880123267866095
Modern Standard Arabic,ɑ,Najdi Arabic,uː,1.7274211282532987
Modern Standard Arabic,ʕ,Najdi Arabic,f,0.411085355740318
Modern Standard Arabic,ʕ,Najdi Arabic,tˤ,0.5508472981154768
Modern Standard Arabic,ʕ,Najdi Arabic,ʕ,3.3822765203781917
Modern Standard Arabic,ʕ,Najdi Arabic,d,-0.1669924950348401
Modern Standard Arabic,ʕ,Najdi Arabic,ɡ,1.3870953223160956
Modern Standard Arabic,ʕ,Najdi Arabic,z,1.9371416592353674
Modern Standard Arabic,ʕ,Najdi Arabic,sˤ,0.8385293705672577
Modern Standard Arabic,z,Najdi Arabic,m,1.8267936020665017
Modern Standard Arabic,z,Najdi Arabic,z,4.422048309023367
Modern Standard Arabic,z,Najdi Arabic,r,1.7688063444161521
Modern Standard Arabic,b,Najdi Arabic,b,2.8984103863926
Modern Standard Arabic,b,Najdi Arabic,ħ,-0.5683842777553687
Modern Standard Arabic,b,Najdi Arabic,ʃ,-0.27113275428743727
Modern Standard Arabic,b,Najdi Arabic,ðˤ,-0.05755865398937814
Modern Standard Arabic,b,Najdi Arabic,t,0.34790645411878635
Modern Standard Arabic,b,Najdi Arabic,ʧ,2.986963783734045
Modern Standard Arabic,b,Najdi Arabic,ʤ,0.4612351394257895
Modern Standard Arabic,b,Najdi Arabic,ɔː,1.6006694226141542
Modern Standard Arabic,b,Najdi Arabic,n,-1.171919299625627
Modern Standard Arabic,sˤ,Najdi Arabic,s,0.6273084642099545
Modern Standard Arabic,sˤ,Najdi Arabic,sˤ,4.059142815334
Modern Standard Arabic,sˤ,Najdi Arabic,n,-0.1642787891632434
Modern Standard Arabic,sˤ,Najdi Arabic,tˤ,0.9988720206424375
Modern Standard Arabic,sˤ,Najdi Arabic,ħ,0.43925623270701475
Modern Standard Arabic,sˤ,Najdi Arabic,ʕ,0.4980967327299481
Modern Standard Arabic,sˤ,Najdi Arabic,m,0.48305885536540766
Modern Standard Arabic,s,Najdi Arabic,ʃ,0.31665391061468146
Modern Standard Arabic,s,Najdi Arabic,f,1.8255505938269043
Modern Standard Arabic,s,Najdi Arabic,s,3.6086520003118445
Modern Standard Arabic,tˤ,Najdi Arabic,ʕ,1.4363663713228783
Modern Standard Arabic,tˤ,Najdi Arabic,tˤ,3.7289011284634226
Modern Standard Arabic,tˤ,Najdi Arabic,sˤ,1.5316765511272028
Modern Standard Arabic,tˤ,Najdi Arabic,z,2.6302888397953126
Modern Standard Arabic,tˤ,Najdi Arabic,t,1.6006694226141547
Modern Standard Arabic,tˤ,Najdi Arabic,w,1.148684298871097
Modern Standard Arabic,ðˤ,Najdi Arabic,ðˤ,3.680110964293991
Modern Standard Arabic,ðˤ,Najdi Arabic,ð,2.853432391109523
Modern Standard Arabic,ðˤ,Najdi Arabic,n,1.1794559575378514
Modern Standard Arabic,d,Gulf Arabic,n,-0.8904373530478217
Modern Standard Arabic,d,Gulf Arabic,ʕ,0.3082583941772704
Modern Standard Arabic,d,Gulf Arabic,d,3.18370450185676
Modern Standard Arabic,d,Gulf Arabic,ʤ,1.2377943528014463
Modern Standard Arabic,d,Gulf Arabic,f,-0.14850000831844434
Modern Standard Arabic,d,Gulf Arabic,b,-0.7903538944908389
Modern Standard Arabic,d,Gulf Arabic,a,-1.784255229069918
Modern Standard Arabic,ʔ,Gulf Arabic,s,1.065523131860993
Modern Standard Arabic,ʔ,Gulf Arabic,j,0.23422561282023063
Modern Standard Arabic,ʔ,Gulf Arabic,ʧ,2.2018757485119496
Modern Standard Arabic,ʔ,Gulf Arabic,θ,2.9750656367454313
Modern Standard Arabic,ʔ,Gulf Arabic,ʔ,4.073677925413541
Modern Standard Arabic,ʔ,Gulf Arabic,b,0.31830873003077176
Modern Standard Arabic,ʔ,Gulf Arabic,ħ,0.05729490466115242
Modern Standard Arabic,ʔ,Gulf Arabic,l,1.10326345984384
Modern Standard Arabic,iː,Gulf Arabic,i,0.693920874989256
Modern Standard Arabic,iː,Gulf Arabic,ɛ,-1.0780359669426192
Modern Standard Arabic,iː,Gulf Arabic,ɑː,0.3701337978953589
Modern Standard Arabic,iː,Gulf Arabic,iː,3.5271342190454726
Modern Standard Arabic,iː,Gulf Arabic,wˤ,3.527134219045472
Modern Standard Arabic,q,Gulf Arabic,ɡ,3.5011587326422102
Modern Standard Arabic,q,Gulf Arabic,rˤ,1.1985736396481648
Modern Standard Arabic,q,Gulf Arabic,q,2.8080115520822653
Modern Standard Arabic,q,Gulf Arabic,f,0.7931085315400005
Modern Standard Arabic,q,Gulf Arabic,k,0.8621014030269517
Modern Standard Arabic,q,Gulf Arabic,m,-0.6577243507174615
Modern Standard Arabic,q,Gulf Arabic,ʕ,0.55671975347577
Modern Standard Arabic,q,Gulf Arabic,ʤ,2.4025464439741007
Modern Standard Arabic,ħ,Gulf Arabic,m,-0.7318323228711834
Modern Standard Arabic,ħ,Gulf Arabic,f,0.025853378826333057
Modern Standard Arabic,ħ,Gulf Arabic,ʃ,0.0597549305020145
Modern Standard Arabic,ħ,Gulf Arabic,ʤ,0.7190005593862784
Modern Standard Arabic,ħ,Gulf Arabic,ðˤ,0.5366790025923238
Modern Standard Arabic,ħ,Gulf Arabic,ħ,3.3126404093107444
Modern Standard Arabic,ħ,Gulf Arabic,ʕ,0.8880768894302123
Modern Standard Arabic,ħ,Gulf Arabic,r,-0.9036825797978427
Modern Standard Arabic,ð,Gulf Arabic,z,2.7519220854312225
Modern Standard Arabic,ð,Gulf Arabic,n,0.3135354512781154
Modern Standard Arabic,ð,Gulf Arabic,h,1.5662984197734833
Modern Standard Arabic,ð,Gulf Arabic,d,0.6500076878993282
Modern Standard Arabic,ð,Gulf Arabic,ð,4.274348620875693
Modern Standard Arabic,ɑː,Gulf Arabic,ɑ,1.8034282130624317
Modern Standard Arabic,ɑː,Gulf Arabic,aː,2.1949070791958563
Modern Standard Arabic,ɑː,Gulf Arabic,ɑː,2.621425596501853
Modern Standard Arabic,ɑː,Gulf Arabic,ɔː,3.293519367863966
Modern Standard Arabic,dˤ,Gulf Arabic,ð,1.9717635278816465
Modern Standard Arabic,dˤ,Gulf Arabic,sˤ,1.817612848054388
Modern Standard Arabic,dˤ,Gulf Arabic,ðˤ,4.051205069561482
Modern Standard Arabic,dˤ,Gulf Arabic,ħ,0.8457522650254224
Modern Standard Arabic,k,Gulf Arabic,k,3.9147539668336258
Modern Standard Arabic,k,Gulf Arabic,n,-0.5337624091090889
Modern Standard Arabic,k,Gulf Arabic,r,-0.028213842443942157
Modern Standard Arabic,k,Gulf Arabic,ʧ,3.609372317282444
Modern Standard Arabic,j,Gulf Arabic,iː,1.9336117619172704
Modern Standard Arabic,j,Gulf Arabic,n,0.8815194888840536
Modern Standard Arabic,j,Gulf Arabic,ɛː,3.5642518820019733
Modern Standard Arabic,j,Gulf Arabic,x,0.9993025245404367
Modern Standard Arabic,j,Gulf Arabic,j,2.4015972270067687
Modern Standard Arabic,j,Gulf Arabic,r,-0.6923734861306357
Modern Standard Arabic,t,Gulf Arabic,tˤ,0.9785117548713637
Modern Standard Arabic,t,Gulf Arabic,t,3.994046655721535
Modern Standard Arabic,t,Gulf Arabic,b,-0.1741677550670216
Modern Standard Arabic,t,Gulf Arabic,ð,2.993414775413629
Modern Standard Arabic,t,Gulf Arabic,ʕ,0.9244445336010878
Modern Standard Arabic,t,Gulf Arabic,d,0.062221022997208664
Modern Standard Arabic,a,Gulf Arabic,ɛ,1.1954296891581975
Modern Standard Arabic,a,Gulf Arabic,i,0.5337731756896232
Modern Standard Arabic,a,Gulf Arabic,ɑ,0.9606046330701501
Modern Standard Arabic,a,Gulf Arabic,aː,-0.03421086191631627
Modern Standard Arabic,a,Gulf Arabic,uː,-0.321892934368097
Modern Standard Arabic,a,Gulf Arabic,u,0.7590197772006118
Modern Standard Arabic,a,Gulf Arabic,ɑː,-2.0925989943983194
Modern Standard Arabic,a,Gulf Arabic,a,1.4741861960044742
Modern Standard Arabic,a,Gulf Arabic,w,-1.420505223036207
Modern Standard Arabic,a,Gulf Arabic,iː,-1.7389589541547412
Modern Standard Arabic,f,Gulf Arabic,f,3.5403794457954922
Modern Standard Arabic,f,Gulf Arabic,ʕ,0.125936837383316
Modern Standard Arabic,f,Gulf Arabic,ʧ,1.198573639648165
Modern Standard Arabic,f,Gulf Arabic,h,0.8731512392135372
Modern Standard Arabic,f,Gulf Arabic,ʤ,1.748619976567437
Modern Standard Arabic,f,Gulf Arabic,θ,1.460937904115656
Modern Standard Arabic,uː,Gulf Arabic,iː,3.157387193539387
Modern Standard Arabic,uː,Gulf Arabic,uː,4.168988105217867
Modern Standard Arabic,u,Gulf Arabic,u,3.0918161477876267
Modern Standard Arabic,u,Gulf Arabic,j,0.20437264967055024
Modern Standard Arabic,u,Gulf Arabic,jˤ,4.331507034715642
Modern Standard Arabic,u,Gulf Arabic,aː,1.1534532043676962
Modern Standard Arabic,u,Gulf Arabic,i,0.8051465100994804
Modern Standard Arabic,u,Gulf Arabic,ɛ,1.4310849409659756
Modern Standard Arabic,u,Gulf Arabic,ɔː,2.252065493035806
Modern Standard Arabic,u,Gulf Arabic,a,0.3931667209701223
Modern Standard Arabic,l,Gulf Arabic,r,0.7702938537738296
Modern Standard Arabic,l,Gulf Arabic,ð,0.5366790025923247
Modern Standard Arabic,l,Gulf Arabic,l,2.9823649392270437
Modern Standard Arabic,l,Gulf Arabic,b,-1.0214656154542252
Modern Standard Arabic,l,Gulf Arabic,uː,0.942144110700489
Modern Standard Arabic,l,Gulf Arabic,lˤ,3.021585652380325
Modern Standard Arabic,l,Gulf Arabic,t,0.3135354512781149
Modern Standard Arabic,r,Gulf Arabic,wˤ,2.621425596501854
Modern Standard Arabic,r,Gulf Arabic,s,-0.6744112695024752
Modern Standard Arabic,r,Gulf Arabic,mˤ,1.2351312353819632
Modern Standard Arabic,r,Gulf Arabic,ʕ,-1.0161605632245319
Modern Standard Arabic,r,Gulf Arabic,j,-0.8125616079832924
Modern Standard Arabic,r,Gulf Arabic,d,-0.49208971270852053
Modern Standard Arabic,r,Gulf Arabic,rˤ,2.5160650808440277
Modern Standard Arabic,r,Gulf Arabic,r,2.621425596501854
Modern Standard Arabic,r,Gulf Arabic,i,-0.21178774755436225
Modern Standard Arabic,r,Gulf Arabic,ðˤ,-0.26894616139431066
Modern Standard Arabic,x,Gulf Arabic,f,0.9303096530534861
Modern Standard Arabic,x,Gulf Arabic,n,0.18837230832410884
Modern Standard Arabic,x,Gulf Arabic,m,0.1726239513559694
Modern Standard Arabic,x,Gulf Arabic,j,0.8975198302304952
Modern Standard Arabic,x,Gulf Arabic,rˤ,2.028921941721596
Modern Standard Arabic,x,Gulf Arabic,t,1.6234568336134314
Modern Standard Arabic,x,Gulf Arabic,x,4.090344977898753
Modern Standard Arabic,w,Gulf Arabic,ɔː,2.7339035799285436
Modern Standard Arabic,w,Gulf Arabic,w,3.7147328329402702
Modern Standard Arabic,w,Gulf Arabic,z,1.7223026682500637
Modern Standard Arabic,w,Gulf Arabic,u,1.175758961881994
Modern Standard Arabic,w,Gulf Arabic,ɔ,4.120197941048434
Modern Standard Arabic,w,Gulf Arabic,b,0.07714667321388412
Modern Standard Arabic,θ,Gulf Arabic,θ,4.525663049156599
Modern Standard Arabic,θ,Gulf Arabic,sˤ,1.8866057195413404
Modern Standard Arabic,θ,Gulf Arabic,d,0.719000559386279
Modern Standard Arabic,θ,Gulf Arabic,m,0.3667799657969269
Modern Standard Arabic,θ,Gulf Arabic,f,1.1244656674944435
Modern Standard Arabic,ɣ,Gulf Arabic,θ,2.297185928316275
Modern Standard Arabic,ɣ,Gulf Arabic,m,0.44088793795064923
Modern Standard Arabic,ɣ,Gulf Arabic,q,3.9066238407503757
Modern Standard Arabic,ɣ,Gulf Arabic,ɣ,4.733302413934844
Modern Standard Arabic,ɣ,Gulf Arabic,tˤ,1.7093992634141564
Modern Standard Arabic,ɣ,Gulf Arabic,ʕ,0.9621848615839352
Modern Standard Arabic,m,Gulf Arabic,s,0.257965600123304
Modern Standard Arabic,m,Gulf Arabic,mˤ,2.8606552855676877
Modern Standard Arabic,m,Gulf Arabic,t,0.8457522650254229
Modern Standard Arabic,m,Gulf Arabic,f,-0.5405420960944678
Modern Standard Arabic,m,Gulf Arabic,ʃ,-0.5066405444187865
Modern Standard Arabic,m,Gulf Arabic,ɛ,-1.744514900420404
Modern Standard Arabic,m,Gulf Arabic,m,2.7091053874404865
Modern Standard Arabic,m,Gulf Arabic,rˤ,0.5580701925736421
Modern Standard Arabic,m,Gulf Arabic,l,0.008023855654370068
Modern Standard Arabic,m,Gulf Arabic,n,-0.1838671521557354
Modern Standard Arabic,m,Gulf Arabic,sˤ,0.22159795595242884
Modern Standard Arabic,ʃ,Gulf Arabic,ʤ,1.1244656674944438
Modern Standard Arabic,ʃ,Gulf Arabic,q,4.237980976704818
Modern Standard Arabic,ʃ,Gulf Arabic,j,0.3985286641115075
Modern Standard Arabic,ʃ,Gulf Arabic,ʃ,3.40965901777662
Modern Standard Arabic,ʃ,Gulf Arabic,k,1.8866057195413404
Modern Standard Arabic,ʃ,Gulf Arabic,b,-0.21053539923789646
Modern Standard Arabic,ʃ,Gulf Arabic,n,-0.310618857794879
Modern Standard Arabic,i,Gulf Arabic,ɛ,1.5887712756255417
Modern Standard Arabic,i,Gulf Arabic,ɛː,1.0291554876901186
Modern Standard Arabic,i,Gulf Arabic,u,0.03062665757899147
Modern Standard Arabic,i,Gulf Arabic,i,1.933611761917271
Modern Standard Arabic,i,Gulf Arabic,ə,2.7927440799514778
Modern Standard Arabic,i,Gulf Arabic,ɑ,0.09868012082400732
Modern Standard Arabic,i,Gulf Arabic,ɔ,3.668212817305377
Modern Standard Arabic,i,Gulf Arabic,a,0.017554576011638956
Modern Standard Arabic,i,Gulf Arabic,ɑː,1.070828184090687
Modern Standard Arabic,i,Gulf Arabic,iː,1.0879959877130523
Modern Standard Arabic,i,Gulf Arabic,uː,0.8956240950655959
Modern Standard Arabic,ʤ,Gulf Arabic,d,0.09996135098005574
Modern Standard Arabic,ʤ,Gulf Arabic,θ,2.297185928316275
Modern Standard Arabic,ʤ,Gulf Arabic,ʤ,3.3957982169843848
Modern Standard Arabic,ʤ,Gulf Arabic,z,1.5087285679520048
Modern Standard Arabic,ʤ,Gulf Arabic,b,-0.13642742708417452
Modern Standard Arabic,ʤ,Gulf Arabic,rˤ,2.297185928316275
Modern Standard Arabic,ʤ,Gulf Arabic,ʕ,0.2690376810239896
