ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
EgyptianArabic_YOU	Egyptian Arabic	egyp1253	arz	YOU	entu	ɛntu	ɛ n t u	entu	YOU_1			Wiktionary
SudaneseArabic_YOU	Sudanese Arabic	suda1236	apd	YOU	intu	intu	i n t u	intu	YOU_1			Wiktionary
ChadianArabic_YOU	Chadian Arabic	chad1249	shu	YOU	intu	intu	i n t u	intu	YOU_1			Wiktionary
TunisianArabic_YOU	Tunisian Arabic	tuni1259	aeb	YOU	ntūma	ntuːma	n t uː m a	ntūma	YOU_1			Wiktionary
MoroccanArabic_YOU	Moroccan Arabic	moro1292	ary	YOU	ntumɑ	ntumɑ	n t u m ɑ	ntumɑ	YOU_1			Wiktionary
HassaniyaArabic_YOU	Hassaniya Arabic	hass1238	mey	YOU	ntūmɑ	ntuːmɑ	n t uː m ɑ	ntūmɑ	YOU_1			Wiktionary
HassaniyaArabic_YOU	Hassaniya Arabic	hass1238	mey	YOU	ntūmāti	ntuːmaːti	n t uː m aː t i	ntūmāti	YOU_1			Wiktionary
Maltese_YOU	Maltese	malt1254	mlt	YOU	intom	ɪntɔm	ɪ n t ɔ m	ɪntɔm	YOU_1			Wiktionary
ModernStandardArabic_THEY	Modern Standard Arabic	stan1318	arb	THEY	hum	hum	h u m	hum	THEY_1			Wiktionary
ModernStandardArabic_THEY	Modern Standard Arabic	stan1318	arb	THEY	hunna	hunna	h u n n a	hunna	THEY_2			Wiktionary
NajdiArabic_THEY	Najdi Arabic	najd1235	ars	THEY	humm	humm	h u m m	humm	THEY_1			Wiktionary
NajdiArabic_THEY	Najdi Arabic	najd1235	ars	THEY	hənn	hənn	h ə n n	hənn	THEY_2			Wiktionary
GulfArabic_THEY	Gulf Arabic	gulf1241	afb	THEY	hum	hum	h u m	hum	THEY_1			Wiktionary
GulfArabic_THEY	Gulf Arabic	gulf1241	afb	THEY	hen	hɛn	h ɛ n	hen	THEY_2			Wiktionary
LevantineArabic_THEY	Levantine Arabic	nort3139	apc	THEY	hennē	hɛnnɛː	h ɛ n n ɛː	hennē	THEY_2			Wiktionary
IraqiArabic_THEY	Iraqi Arabic	meso1252	acm	THEY	huṃṃɑ	humˤmˤɑ	h u mˤ mˤ ɑ	huṃṃɑ	THEY_1			Wiktionary
IraqiArabic_THEY	Iraqi Arabic	meso1252	acm	THEY	heṇṇ	hɛnˤnˤ	h ɛ nˤ nˤ	heṇṇ	THEY_2			Wiktionary
NorthMesopotamianArabic_THEY	North Mesopotamian Arabic	mosu1235	ayp	THEY	imme	immɛ	i m m ɛ	imme	THEY_1			Wiktionary
SanaaniArabic_THEY	Sanaani Arabic	sana1295	ayn	THEY	hom	hɔm	h ɔ m	hom	THEY_1			Wiktionary
SanaaniArabic_THEY	Sanaani Arabic	sana1295	ayn	THEY	hen	hɛn	h ɛ n	hen	THEY_2			Wiktionary
DhofariArabic_THEY	Dhofari Arabic	dhof1235	adf	THEY	hum	hum	h u m	hum	THEY_1			Wiktionary
DhofariArabic_THEY	Dhofari Arabic	dhof1235	adf	THEY	hēn	hɛːn	h ɛː n	hēn	THEY_2			Wiktionary
CypriotArabic_THEY	Cypriot Arabic	cypr1248	acy	THEY	innen	innɛn	i n n ɛ n	innen	THEY_2			Wiktionary
EgyptianArabic_THEY	Egyptian Arabic	egyp1253	arz	THEY	homma	hɔmma	h ɔ m m a	homma	THEY_1			Wiktionary
SudaneseArabic_THEY	Sudanese Arabic	suda1236	apd	THEY	hum	hum	h u m	hum	THEY_1			Wiktionary
SudaneseArabic_THEY	Sudanese Arabic	suda1236	apd	THEY	hun	hun	h u n	hun	THEY_2			Wiktionary
ChadianArabic_THEY	Chadian Arabic	chad1249	shu	THEY	human	human	h u m a n	human	THEY_1			Wiktionary
ChadianArabic_THEY	Chadian Arabic	chad1249	shu	THEY	hinna	hinna	h i n n a	hinna	THEY_2			Wiktionary
TunisianArabic_THEY	Tunisian Arabic	tuni1259	aeb	THEY	hūma	huːma	h uː m a	hūma	THEY_1			Wiktionary
MoroccanArabic_THEY	Moroccan Arabic	moro1292	ary	THEY	humɑ	humɑ	h u m ɑ	humɑ	THEY_1			Wiktionary
HassaniyaArabic_THEY	Hassaniya Arabic	hass1238	mey	THEY	hūṃɑ	huːmˤɑ	h uː mˤ ɑ	hūṃɑ	THEY_1			Wiktionary
HassaniyaArabic_THEY	Hassaniya Arabic	hass1238	mey	THEY	hūmāti	huːmaːti	h uː m aː t i	hūmāti	THEY_1			Wiktionary
Maltese_THEY	Maltese	malt1254	mlt	THEY	huma	ʊːmɐ	ʊː m ɐ	ˈuː.ma	THEY_1			Wiktionary
ModernStandardArabic_THIS	Modern Standard Arabic	stan1318	arb	THIS	hāðā	haːðaː	h aː ð aː	hāðā	THIS_1			Wiktionary
ModernStandardArabic_THIS	Modern Standard Arabic	stan1318	arb	THIS	hāðihī	haːðihiː	h aː ð i h iː	hāðihī	THIS_1			Wiktionary
NajdiArabic_THIS	Najdi Arabic	najd1235	ars	THIS	ða	ða	ð a	ða	THIS_1			Wiktionary
NajdiArabic_THIS	Najdi Arabic	najd1235	ars	THIS	ði	ði	ð i	ði	THIS_1			Wiktionary
GulfArabic_THIS	Gulf Arabic	gulf1241	afb	THIS	hɑ̄ða	hɑːða	h ɑː ð a	hɑ̄ða	THIS_1			Wiktionary
GulfArabic_THIS	Gulf Arabic	gulf1241	afb	THIS	hɑ̄ði	hɑːði	h ɑː ð i	hɑ̄ði	THIS_1			Wiktionary
LevantineArabic_THIS	Levantine Arabic	nort3139	apc	THIS	haydɑ	hajdɑ	h a j d ɑ	haydɑ	THIS_1			Wiktionary
LevantineArabic_THIS	Levantine Arabic	nort3139	apc	THIS	hayde	hajdɛ	h a j d ɛ	hayde	THIS_1			Wiktionary
IraqiArabic_THIS	Iraqi Arabic	meso1252	acm	THIS	hɑ̄ðɑ	hɑːðɑ	h ɑː ð ɑ	hɑ̄ðɑ	THIS_1			Wiktionary
IraqiArabic_THIS	Iraqi Arabic	meso1252	acm	THIS	hīātā	hiːaːtaː	h iː aː t aː	hīātā	THIS_1			Wiktionary
NorthMesopotamianArabic_THIS	North Mesopotamian Arabic	mosu1235	ayp	THIS	hāðā	haːðaː	h aː ð aː	hāðā	THIS_1			Wiktionary
NorthMesopotamianArabic_THIS	North Mesopotamian Arabic	mosu1235	ayp	THIS	hāðī	haːðiː	h aː ð iː	hāðī	THIS_1			Wiktionary
SanaaniArabic_THIS	Sanaani Arabic	sana1295	ayn	THIS	ð̣ɑyyɑ̄h	ðˤɑjjɑːh	ðˤ ɑ j j ɑː h	ð̣ɑyyɑ̄h	THIS_1			Wiktionary
SanaaniArabic_THIS	Sanaani Arabic	sana1295	ayn	THIS	tayyih	tajjih	t a j j i h	tayyih	THIS_1			Wiktionary
DhofariArabic_THIS	Dhofari Arabic	dhof1235	adf	THIS	hāðī	haːðiː	h aː ð iː	hāðī	THIS_1			Wiktionary
CypriotArabic_THIS	Cypriot Arabic	cypr1248	acy	THIS	aða	aða	a ð a	aða	THIS_1			Wiktionary
CypriotArabic_THIS	Cypriot Arabic	cypr1248	acy	THIS	aðī	aðiː	a ð iː	aðī	THIS_1			Wiktionary
EgyptianArabic_THIS	Egyptian Arabic	egyp1253	arz	THIS	da	da	d a	da	THIS_1			Wiktionary
EgyptianArabic_THIS	Egyptian Arabic	egyp1253	arz	THIS	di	di	d i	di	THIS_1			Wiktionary
SudaneseArabic_THIS	Sudanese Arabic	suda1236	apd	THIS	da	da	d a	da	THIS_1			Wiktionary
SudaneseArabic_THIS	Sudanese Arabic	suda1236	apd	THIS	de	dɛ	d ɛ	de	THIS_1			Wiktionary
ChadianArabic_THIS	Chadian Arabic	chad1249	shu	THIS	dā	daː	d aː	dā	THIS_1			Wiktionary
ChadianArabic_THIS	Chadian Arabic	chad1249	shu	THIS	dī	diː	d iː	dī	THIS_1			Wiktionary
TunisianArabic_THIS	Tunisian Arabic	tuni1259	aeb	THIS	hāða	haːða	h aː ð a	hāða	THIS_1			Wiktionary
TunisianArabic_THIS	Tunisian Arabic	tuni1259	aeb	THIS	hāði	haːði	h aː ð i	hāði	THIS_1			Wiktionary
MoroccanArabic_THIS	Moroccan Arabic	moro1292	ary	THIS	hada	hada	h a d a	hada	THIS_1			Wiktionary
MoroccanArabic_THIS	Moroccan Arabic	moro1292	ary	THIS	hadi	hadi	h a d i	hadi	THIS_1			Wiktionary
HassaniyaArabic_THIS	Hassaniya Arabic	hass1238	mey	THIS	ðɑ	ðɑ	ð ɑ	ðɑ	THIS_1			Wiktionary
HassaniyaArabic_THIS	Hassaniya Arabic	hass1238	mey	THIS	ði	ði	ð i	ði	THIS_1			Wiktionary
Maltese_THIS	Maltese	malt1254	mlt	THIS	dan	dɐːn	d ɐː n	daːn	THIS_1			Wiktionary
Maltese_THIS	Maltese	malt1254	mlt	THIS	din	diːn	d iː n	diːn	THIS_1			Wiktionary
ModernStandardArabic_THAT	Modern Standard Arabic	stan1318	arb	THAT	ðālika	ðaːlika	ð aː l i k a	ðālika	THAT_1			Wiktionary
ModernStandardArabic_THAT	Modern Standard Arabic	stan1318	arb	THAT	tilka	tilka	t i l k a	tilka	THAT_2			Wiktionary
ModernStandardArabic_THAT	Modern Standard Arabic	stan1318	arb	THAT	tīka	tiːka	t iː k a	tīka	THAT_2			Wiktionary
NajdiArabic_THAT	Najdi Arabic	najd1235	ars	THAT	ðāk	ðaːk	ð aː k	ðāk	THAT_1			Wiktionary
NajdiArabic_THAT	Najdi Arabic	najd1235	ars	THAT	ðīk	ðiːk	ð iː k	ðīk	THAT_1			Wiktionary
GulfArabic_THAT	Gulf Arabic	gulf1241	afb	THAT	haðɑ̄k	haðɑːk	h a ð ɑː k	haðɑ̄k	THAT_1			Wiktionary
GulfArabic_THAT	Gulf Arabic	gulf1241	afb	THAT	hāðīč	haːðiːʧ	h aː ð iː ʧ	hāðīč	THAT_1			Wiktionary
LevantineArabic_THAT	Levantine Arabic	nort3139	apc	THAT	haydīk	hajdiːk	h a j d iː k	haydīk	THAT_1			Wiktionary
LevantineArabic_THAT	Levantine Arabic	nort3139	apc	THAT	hīdēk	hiːdɛːk	h iː d ɛː k	hīdēk	THAT_1			Wiktionary
IraqiArabic_THAT	Iraqi Arabic	meso1252	acm	THAT	ðɑ̄kɑ	ðɑːkɑ	ð ɑː k ɑ	ðɑ̄kɑ	THAT_1			Wiktionary
IraqiArabic_THAT	Iraqi Arabic	meso1252	acm	THAT	ðíeče	ðɪe̯ʧɛ	ð ɪ e̯ ʧ ɛ	ðíeče	THAT_2			Wiktionary
NorthMesopotamianArabic_THAT	North Mesopotamian Arabic	mosu1235	ayp	THAT	hăðēk	hʌðɛːk	h ʌ ð ɛː k	hăðēk	THAT_1			Wiktionary
NorthMesopotamianArabic_THAT	North Mesopotamian Arabic	mosu1235	ayp	THAT	hăðīk	hʌðiːk	h ʌ ð iː k	hăðīk	THAT_1			Wiktionary
SanaaniArabic_THAT	Sanaani Arabic	sana1295	ayn	THAT	ð̣ɑyyik	ðˤɑjjik	ðˤ ɑ j j i k	ð̣ɑyyik	THAT_1			Wiktionary
SanaaniArabic_THAT	Sanaani Arabic	sana1295	ayn	THAT	tayyik	tajjik	t a j j i k	tayyik	THAT_2			Wiktionary
DhofariArabic_THAT	Dhofari Arabic	dhof1235	adf	THAT	hāðāk	haːðaːk	h aː ð aː k	hāðāk	THAT_1			Wiktionary
DhofariArabic_THAT	Dhofari Arabic	dhof1235	adf	THAT	hāðīk	haːðiːk	h aː ð iː k	hāðīk	THAT_1			Wiktionary
CypriotArabic_THAT	Cypriot Arabic	cypr1248	acy	THAT	áðak	aðak	a ð a k	áðak	THAT_1			Wiktionary
CypriotArabic_THAT	Cypriot Arabic	cypr1248	acy	THAT	áðik	aðik	a ð i k	áðik	THAT_1			Wiktionary
EgyptianArabic_THAT	Egyptian Arabic	egyp1253	arz	THAT	dawwat	dawwat	d a w w a t	dawwat	THAT_1			Wiktionary
EgyptianArabic_THAT	Egyptian Arabic	egyp1253	arz	THAT	dayyat	dajjat	d a j j a t	dayyat	THAT_1			Wiktionary
EgyptianArabic_THAT	Egyptian Arabic	egyp1253	arz	THAT	dawwan	dawwan	d a w w a n	dawwan	THAT_1			Wiktionary
EgyptianArabic_THAT	Egyptian Arabic	egyp1253	arz	THAT	dawwak	dawwak	d a w w a k	dawwak	THAT_1			Wiktionary
EgyptianArabic_THAT	Egyptian Arabic	egyp1253	arz	THAT	dawwa	dawwa	d a w w a	dawwa	THAT_1			Wiktionary
SudaneseArabic_THAT	Sudanese Arabic	suda1236	apd	THAT	dāk	daːk	d aː k	dāk	THAT_1			Wiktionary
SudaneseArabic_THAT	Sudanese Arabic	suda1236	apd	THAT	dēk	dɛːk	d ɛː k	dēk	THAT_1			Wiktionary
ChadianArabic_THAT	Chadian Arabic	chad1249	shu	THAT	dāk	daːk	d aː k	dāk	THAT_1			Wiktionary
ChadianArabic_THAT	Chadian Arabic	chad1249	shu	THAT	dīk	diːk	d iː k	dīk	THAT_1			Wiktionary
