ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
KildinSaami_1-a	Kildin Saami	kild1236	sjd	FIRE	tōll	toːlː	t oː lː	toːlː	FIRE_1	FALSE		De Heer et al.; Syrjänen
Finnish_1-a	Finnish	finn1318	fin	FIRE	tuli	tuli	t u l i	t̪uli	FIRE_1	FALSE		De Heer et al.; Syrjänen
Ingrian_1-a	Ingrian	ingr1248	izh	FIRE	tuli	tuli	t u l i	tuli	FIRE_1	FALSE		De Heer et al.; Syrjänen
Votic_1-a	Votic	west2391	vot	FIRE	tuli	tuli	t u l i	tuli	FIRE_1	FALSE		De Heer et al.; Syrjänen
Estonian_1-a	Estonian	esto1258	ekk	FIRE	tuli	tuli	t u l i	tuli	FIRE_1	FALSE		De Heer et al.; Syrjänen
Võro_1-a	Võro	sout2679	vro	FIRE	tuli	tˑuli	tˑ u l i		FIRE_1	FALSE		De Heer et al.; Syrjänen
Erzya_1-a	Erzya	erzy1239	myv	FIRE	tol	tol	t o l	tol	FIRE_1	FALSE		De Heer et al.; Syrjänen
MeadowMari_1-a	Meadow Mari	east2328	mhr	FIRE	tul	tul	t u l	tul	FIRE_1	FALSE		De Heer et al.; Syrjänen
Udmurt_1-a	Udmurt	udmu1245	udm	FIRE	ti̮l	tɯl	t ɯ l	tɯl	FIRE_1	FALSE		De Heer et al.; Syrjänen
Nganasan_1-a	Nganasan	ngan1291	nio	FIRE	tuj	tuj	t u j	tuj	FIRE_1	FALSE		De Heer et al.; Syrjänen
Selkup_1-a	Selkup	tazz1244	sel	FIRE	tǖ	tyː	t yː	tyː	FIRE_1	FALSE		De Heer et al.; Syrjänen
Komi-Zyrian_1-c	Komi-Zyrian	komi1268	kpv	FIRE	bi	bi	b i	bi	FIRE_6	FALSE		De Heer et al.; Syrjänen
Komi-Permyak_1-c	Komi-Permyak	komi1269	koi	FIRE	bi	bi	b i	bi	FIRE_6	FALSE		De Heer et al.; Syrjänen
Hungarian_1-d	Hungarian	hung1274	hun	FIRE	tűz	tyːz	t yː z	tyːz	FIRE_2	FALSE		De Heer et al.; Syrjänen
Khanty_1-d	Khanty	fare1244		FIRE	tö̆ɣət	tø̆ɣət	t ø̆ ɣ ə t	tø̆ɣət	FIRE_2	FALSE		De Heer et al.; Syrjänen
Mansi_1-e	Mansi	nort2677	mns	FIRE	ulʹa	uʎɑ	u ʎ ɑ	uʎɑ	FIRE_4	FALSE		De Heer et al.; Syrjänen
Mansi_1-f	Mansi	nort2677	mns	FIRE	nāj	nɑːj	n ɑː j	nɑːj	FIRE_3	FALSE		De Heer et al.; Syrjänen
KildinSaami_10-a	Kildin Saami	kild1236	sjd	THOU	tōnn	toːnː	t oː nː	toːnː	THOU_1	FALSE		De Heer et al.; Syrjänen
Finnish_10-a	Finnish	finn1318	fin	THOU	sinä	sinæ	s i n æ	sinæ	THOU_1	FALSE		De Heer et al.; Syrjänen
Ingrian_10-a	Ingrian	ingr1248	izh	THOU	siä	siæ	s i æ	siæ	THOU_1	FALSE		De Heer et al.; Syrjänen
Votic_10-a	Votic	west2391	vot	THOU	siä	siæ	s i æ	siæ	THOU_1	FALSE		De Heer et al.; Syrjänen
Estonian_10-a	Estonian	esto1258	ekk	THOU	sa	sɑ	s ɑ	sɑ	THOU_1	FALSE		De Heer et al.; Syrjänen
Estonian_10-a	Estonian	esto1258	ekk	THOU	sa	sɑ	s ɑ	sɑ	THOU_1	FALSE		De Heer et al.; Syrjänen
Võro_10-a	Võro	sout2679	vro	THOU	sag	sˑɑk	sˑ ɑ k		THOU_1	FALSE	sag	De Heer et al.; Syrjänen
Võro_10-a	Võro	sout2679	vro	THOU	sag	sˑɑk	sˑ ɑ k		THOU_1	FALSE	sina	De Heer et al.; Syrjänen
Võro_10-a	Võro	sout2679	vro	THOU	sag	sˑɑk	sˑ ɑ k		THOU_1	FALSE	sinno	De Heer et al.; Syrjänen
Erzya_10-a	Erzya	erzy1239	myv	THOU	ton	ton	t o n	ton	THOU_1	FALSE		De Heer et al.; Syrjänen
MeadowMari_10-a	Meadow Mari	east2328	mhr	THOU	tə̑j	tə̠j	t ə̠ j	tə̠j	THOU_1	FALSE		De Heer et al.; Syrjänen
Komi-Zyrian_10-a	Komi-Zyrian	komi1268	kpv	THOU	te	te	t e	te	THOU_1	FALSE		De Heer et al.; Syrjänen
Komi-Permyak_10-a	Komi-Permyak	komi1269	koi	THOU	te	te	t e	te	THOU_1	FALSE		De Heer et al.; Syrjänen
Udmurt_10-a	Udmurt	udmu1245	udm	THOU	ton	ton	t o n	ton	THOU_1	FALSE		De Heer et al.; Syrjänen
Hungarian_10-a	Hungarian	hung1274	hun	THOU	te	tɛ	t ɛ	tɛ	THOU_1	FALSE		De Heer et al.; Syrjänen
Nganasan_10-a	Nganasan	ngan1291	nio	THOU	tənə	tənə	t ə n ə	tənə	THOU_1	FALSE		De Heer et al.; Syrjänen
Selkup_10-a	Selkup	tazz1244	sel	THOU	tan	tɑn	t ɑ n	tɑn	THOU_1	FALSE		De Heer et al.; Syrjänen
Mansi_10-b	Mansi	nort2677	mns	THOU	naŋ	nɑŋ	n ɑ ŋ	nɑŋ	THOU_2	FALSE		De Heer et al.; Syrjänen
Khanty_10-b	Khanty	fare1244		THOU	nö̆ŋ	nø̆ŋ	n ø̆ ŋ	nø̆ŋ	THOU_2	FALSE		De Heer et al.; Syrjänen
Finnish_100-a	Finnish	finn1318	fin	HARD	kova	koʋɑ	k o ʋ ɑ	ko̞ʋɑ	HARD_2	FALSE		De Heer et al.; Syrjänen
Ingrian_100-a	Ingrian	ingr1248	izh	HARD	kova	kovɑ	k o v ɑ	kovɑ	HARD_2	FALSE		De Heer et al.; Syrjänen
Votic_100-a	Votic	west2391	vot	HARD	ke̮va	kɤvɑ	k ɤ v ɑ	kɤvɑ	HARD_2	FALSE		De Heer et al.; Syrjänen
Estonian_100-a	Estonian	esto1258	ekk	HARD	kõva	kɤvɑ	k ɤ v ɑ	kɤvɑ	HARD_2	FALSE		De Heer et al.; Syrjänen
Võro_100-a	Võro	sout2679	vro	HARD	kõva	kˑɤvɑ	kˑ ɤ v ɑ		HARD_2	FALSE		De Heer et al.; Syrjänen
KildinSaami_100-b	Kildin Saami	kild1236	sjd	HARD	kērr	keːrː	k eː rː	keːrː	HARD_5	FALSE		De Heer et al.; Syrjänen
Erzya_100-c	Erzya	erzy1239	myv	HARD	kalgodo	kɑlɡodo	k ɑ l ɡ o d o	kɑlgodo	HARD_1	FALSE		De Heer et al.; Syrjänen
MeadowMari_100-d	Meadow Mari	east2328	mhr	HARD	peškə̑δe	peʃkə̠ðe	p e ʃ k ə̠ ð e	peʃkə̠ðe	HARD_8	FALSE		De Heer et al.; Syrjänen
Komi-Zyrian_100-e	Komi-Zyrian	komi1268	kpv	HARD	ćori̮d	ʨorɯd	ʨ o r ɯ d	ʨorɯd	HARD_17	FALSE		De Heer et al.; Syrjänen
Komi-Permyak_100-e	Komi-Permyak	komi1269	koi	HARD	ćori̮t	ʨorɯt	ʨ o r ɯ t	ʨorɯt	HARD_17	FALSE		De Heer et al.; Syrjänen
Udmurt_100-e	Udmurt	udmu1245	udm	HARD	ćuri̮t	ʨurɯt	ʨ u r ɯ t	ʨurɯt	HARD_17	FALSE		De Heer et al.; Syrjänen
Erzya_100-f	Erzya	erzy1239	myv	HARD	keme	keme	k e m e	keme	HARD_10	FALSE		De Heer et al.; Syrjänen
Hungarian_100-f	Hungarian	hung1274	hun	HARD	kemény	kɛmeːɲ	k ɛ m eː ɲ	kɛmeːɲ	HARD_10	FALSE		De Heer et al.; Syrjänen
Mansi_100-g	Mansi	nort2677	mns	HARD	ńaŋra	ɲɑŋrɑ	ɲ ɑ ŋ r ɑ	ɲɑŋrɑ	HARD_13	FALSE		De Heer et al.; Syrjänen
Khanty_100-h	Khanty	fare1244		HARD	serɜ	serə	s e r ə	serə	HARD_15	FALSE		De Heer et al.; Syrjänen
MeadowMari_100-i	Meadow Mari	east2328	mhr	HARD	peŋgə̑δe	peŋɡə̠ðe	p e ŋ ɡ ə̠ ð e	peŋgə̠ðe	HARD_9	FALSE		De Heer et al.; Syrjänen
Selkup_100-j	Selkup	tazz1244	sel	HARD	śarə	ɕɑrə	ɕ ɑ r ə	ɕɑrə	HARD_18	FALSE		De Heer et al.; Syrjänen
MeadowMari_100-l	Meadow Mari	east2328	mhr	HARD	čotkə̑do	ʧotkə̠do	ʧ o t k ə̠ d o	ʧotkə̠do	HARD_14	FALSE		De Heer et al.; Syrjänen
Ingrian_100-m	Ingrian	ingr1248	izh	HARD	kalpia	kɑlpiɑ	k ɑ l p i ɑ	kɑlpiɑ	HARD_19	FALSE		De Heer et al.; Syrjänen
Ingrian_100-n	Ingrian	ingr1248	izh	HARD	valju	vɑlju	v ɑ l j u	vɑlju	HARD_6	FALSE		De Heer et al.; Syrjänen
Votic_100-o	Votic	west2391	vot	HARD	kaŋka	kɑŋkɑ	k ɑ ŋ k ɑ	kɑŋkɑ	HARD_4	FALSE		De Heer et al.; Syrjänen
Nganasan_100-q	Nganasan	ngan1291	nio	HARD	dʹanti̮ə	dʲɑntɯə	dʲ ɑ n t ɯ ə	dʲɑntɯə	HARD_16	FALSE		De Heer et al.; Syrjänen
Nganasan_100-r	Nganasan	ngan1291	nio	HARD	nosəgə̄	nosəɡəː	n o s ə ɡ əː	nosəgəː	HARD_3	FALSE		De Heer et al.; Syrjänen
Nganasan_100-s	Nganasan	ngan1291	nio	HARD	tujmuə	tujmuə	t u j m u ə	tujmuə	HARD_11	FALSE		De Heer et al.; Syrjänen
Finnish_101-a	Finnish	finn1318	fin	GRIND	murskata	murskɑtɑ	m u r s k ɑ t ɑ	murskɑt̪ɑ	GRIND_22	FALSE		De Heer et al.; Syrjänen
Finnish_101-b	Finnish	finn1318	fin	GRIND	jauhaa	jɑuɦɑː	j ɑ u ɦ ɑː	jɑuɦɑː	GRIND_9	FALSE		De Heer et al.; Syrjänen
Ingrian_101-b	Ingrian	ingr1248	izh	GRIND	jauhoja	jɑuhojɑ	j ɑ u h o j ɑ	jɑuhojɑ	GRIND_9	FALSE		De Heer et al.; Syrjänen
Votic_101-b	Votic	west2391	vot	GRIND	javama	jɑvɑmɑ	j ɑ v ɑ m ɑ	jɑvɑmɑ	GRIND_9	FALSE		De Heer et al.; Syrjänen
Estonian_101-b	Estonian	esto1258	ekk	GRIND	jahvatada	jɑhvɑtːɑtɑ	j ɑ h v ɑ tː ɑ t ɑ	jɑhvɑtːɑtɑ	GRIND_9	FALSE		De Heer et al.; Syrjänen
Võro_101-b	Võro	sout2679	vro	GRIND	jauhma	jɑuhmɑ	j ɑ u h m ɑ		GRIND_9	FALSE		De Heer et al.; Syrjänen
Erzya_101-b	Erzya	erzy1239	myv	GRIND	jažams	jɑʒɑms	j ɑ ʒ ɑ m s	jažams	GRIND_9	FALSE		De Heer et al.; Syrjänen
Erzya_101-b	Erzya	erzy1239	myv	GRIND	jažams	jɑʒɑms	j ɑ ʒ ɑ m s	jažams	GRIND_9	FALSE		De Heer et al.; Syrjänen
MeadowMari_101-b	Meadow Mari	east2328	mhr	GRIND	joŋə̑štem	joŋə̠ʃtem	j o ŋ ə̠ ʃ t e m	joŋə̑štem	GRIND_9	FALSE		De Heer et al.; Syrjänen
MeadowMari_101-b	Meadow Mari	east2328	mhr	GRIND	joŋə̑štem	joŋə̠ʃtem	j o ŋ ə̠ ʃ t e m	joŋə̑štem	GRIND_9	FALSE		De Heer et al.; Syrjänen
Estonian_101-d	Estonian	esto1258	ekk	GRIND	purustada	purustːɑtɑ	p u r u s tː ɑ t ɑ	purustːɑtɑ	GRIND_2	FALSE		De Heer et al.; Syrjänen
Võro_101-d	Võro	sout2679	vro	GRIND	purutama	pˑurutˑɑmɑ	pˑ u r u tˑ ɑ m ɑ		GRIND_2	FALSE		De Heer et al.; Syrjänen
KildinSaami_101-f	Kildin Saami	kild1236	sjd	GRIND	mielle	mielːe	m i e lː e	mielːe	GRIND_15	TRUE		De Heer et al.; Syrjänen
MeadowMari_101-h	Meadow Mari	east2328	mhr	GRIND	tə̑ɣə̑δemδem	tə̠ɣə̠ðemðem	t ə̠ ɣ ə̠ ð e m ð e m	tə̠ɣə̠ðemðem	GRIND_23	FALSE		De Heer et al.; Syrjänen
MeadowMari_101-i	Meadow Mari	east2328	mhr	GRIND	laštə̑rtem	lɑʃtə̠rtem	l ɑ ʃ t ə̠ r t e m	laštə̑rtem	GRIND_20	TRUE		De Heer et al.; Syrjänen
MeadowMari_101-i	Meadow Mari	east2328	mhr	GRIND	laštə̑rtem	lɑʃtə̠rtem	l ɑ ʃ t ə̠ r t e m	laštə̑rtem	GRIND_20	TRUE		De Heer et al.; Syrjänen
